cell_id,assay_tissue,assay_organism,curated_by,src_id,tid,assay_type,relationship_type,assay_test_type,variant_id,tissue_id,confidence_score,chembl_id,assay_category,assay_tax_id,assay_id,src_assay_id,description,assay_subcellular_fraction,doc_id,assay_strain,assay_cell_type,bao_format
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL632044,,9615.0,12284,,"Concentration of compound in left ventricle of dog 2, after administering intravenously",,9614,,,BAO_0000218
,Liver,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2107.0,1,CHEMBL632045,,9615.0,12285,,"Concentration of compound in liver of dog 1, after administering intravenously",,9614,,,BAO_0000218
,Liver,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2107.0,1,CHEMBL632046,,9615.0,12286,,"Concentration of compound in liver of dog 2, after administering intravenously",,9614,,,BAO_0000218
,Lung,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2048.0,1,CHEMBL632047,,9615.0,12287,,"Concentration of compound in lung of dog 1, after administering intravenously",,9614,,,BAO_0000218
,Lung,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2048.0,1,CHEMBL632048,,9615.0,12288,,"Concentration of compound in lung of dog 2, after administering intravenously",,9614,,,BAO_0000218
,Muscle tissue,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2385.0,1,CHEMBL632049,,9615.0,12289,,"Concentration of compound in muscle of dog 1, after administering intravenously",,9614,,,BAO_0000218
,Muscle tissue,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2385.0,1,CHEMBL876418,,9615.0,12290,,"Concentration of compound in muscle of dog 2, after administering intravenously",,9614,,,BAO_0000218
,Spleen,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2106.0,1,CHEMBL632050,,9615.0,12291,,"Concentration of compound in spleen of dog 1,after administering intravenously",,9614,,,BAO_0000218
,Spleen,Canis lupus familiaris,Intermediate,1,50588,A,N,,,2106.0,1,CHEMBL632051,,9615.0,12292,,"Concentration of compound in spleen of dog 2, after administering intravenously",,9614,,,BAO_0000218
,,,Autocuration,1,22224,F,U,,,,0,CHEMBL632052,,,12293,,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).,,10353,,,BAO_0000218
,,,Autocuration,1,22224,F,U,,,,0,CHEMBL632053,,,12294,,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).,,10353,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL632054,,,12295,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,,10353,,,BAO_0000218
,,,Autocuration,1,22224,F,U,,,,0,CHEMBL632055,,,12296,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,,10353,,,BAO_0000218
,,,Autocuration,1,22224,F,U,,,,0,CHEMBL631181,,,12297,,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).,,10353,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL631182,,,12298,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL631183,,,12299,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL631184,,,12300,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL629774,,,12301,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL629775,,,12302,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL876549,,,12303,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628172,,,12304,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628173,,,12305,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628174,,,12306,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628175,,,12307,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628176,,,12308,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628177,,,12309,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628178,,,12310,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628179,,,12311,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628180,,,12312,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628181,,,12313,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628182,,,12314,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628183,,,12315,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628184,,,12316,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628185,,,12317,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL875617,,,12318,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628186,,,12319,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628187,,,12320,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628188,,,12321,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628189,,,12322,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628190,,,12323,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628191,,,12324,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,,9196,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL626513,,,12325,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined,,9196,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626514,,10116.0,12326,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626515,,10116.0,12327,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626516,,10116.0,12328,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626517,,10116.0,12329,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626518,,10116.0,12330,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626519,,10116.0,12331,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626520,,10116.0,12332,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626521,,10116.0,12333,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626522,,10116.0,12334,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626523,,10116.0,12335,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626524,,10116.0,12336,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626688,,10116.0,12337,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 5-8",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626689,,10116.0,12338,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 26-42",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626690,,10116.0,12339,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 30-53",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL626691,,10116.0,12340,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 32-43",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL627319,,10116.0,12341,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 35-53",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL624052,,10116.0,12342,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 5-12",,8608,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL624053,,10116.0,12343,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 55-102",,8608,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624054,,10116.0,12344,,In vivo distribution of the drug in plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624055,,10116.0,12345,,In vivo distribution of the drug in plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624056,,10116.0,12346,,In vivo distribution of the drug in plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL624057,,10116.0,12347,,In vivo distribution of the drug in uterus was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL622281,,10116.0,12348,,In vivo distribution of the drug in uterus was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL622282,,10116.0,12349,,In vivo distribution of the drug in uterus was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL622283,,10116.0,12350,,In vivo distribution of the drug in uterus/plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL622284,,10116.0,12351,,In vivo distribution of the drug in uterus/plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL622285,,10116.0,12352,,In vivo distribution of the drug in uterus/plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,Uterus,Rattus norvegicus,Intermediate,1,50597,A,N,,,995.0,1,CHEMBL622286,,10116.0,12353,,In vivo distribution of the drug in uterus/plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,,8085,,,BAO_0000218
,,,Autocuration,1,22224,P,U,,,,0,CHEMBL622287,,,12354,,Distribution coefficient (D %) between octanol and buffer of pH 7.4,,7657,,,BAO_0000100
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL622288,,10090.0,12355,,Partition coefficient (logD7.4),,8935,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL622289,,10090.0,12356,,"Percentage of radioactivity in P1 subregion in mouse brain that contains nuclei and cell debris, after Jugular Vein Injection",,13792,,,BAO_0000218
,Brain,Mus musculus,Intermediate,1,50594,A,N,,,955.0,1,CHEMBL622290,,10090.0,12357,,"Percentage of radioactivity in P2 subregion in mouse brain that contains myelin fragments, synaptosomes (pinched-nerve endings), and mitochondria after Jugular Vein Injection",,13792,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL622291,,10090.0,12358,,Percentage of radioactivity in P3 subregion in mouse brain that contains microsomal fraction after Jugular Vein Injection,,13792,,,BAO_0000218
,Brain,Mus musculus,Intermediate,1,50594,A,N,,,955.0,1,CHEMBL622292,,10090.0,12359,,Percentage of radioactivity in S3 which is the soluble fraction in mouse brain after Jugular Vein Injection,,13792,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL622293,,10090.0,12360,,"Percentage of total protein recovered in P1 subregion in mouse brain that contains nuclei and cell debris, after Jugular Vein Injection",,13792,,,BAO_0000218
