assay_id,description,src_assay_id,assay_cell_type,cell_id,assay_tissue,doc_id,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_subcellular_fraction
6670,Plasma clearance of compound was determined at 40 mg/Kg,,,,,17753,A,In vivo,,Mus musculus,10090.0,,
6671,Plasma clearance of at 24 mg/Kg,,,,,17753,A,In vivo,,Mus musculus,10090.0,,
6672,Plasma clearance at 24 mg/Kg,,,,,17753,A,In vivo,,Mus musculus,10090.0,,
6673,Plasma clearance at 5 mg/Kg,,,,,17753,A,In vivo,,Mus musculus,10090.0,,
6674,Plasma clearance in mice,,,,,5727,A,In vivo,,Mus musculus,10090.0,,
6675,Plasma clearance value upon iv administration in mouse,,,,,2862,A,In vivo,,Mus musculus,10090.0,,
6676,Total plasma clearance in mice,,,,Plasma,5980,A,In vivo,,Mus musculus,10090.0,,
6677,Clearance in mouse,,,,,17592,A,In vivo,,Mus musculus,10090.0,,
6678,Clearance value was determined,,,,,17718,A,In vivo,,Mus musculus,10090.0,,
6679,Plasma clearance at a dose of 10 mg/kg intravenous administration in mice.,,,,,16597,A,In vivo,,Mus musculus,10090.0,,
6680,Calculated partition coefficient (clogP),,,,,17384,P,,,,,,
6681,Plasma clearance for the compound was measured in mouse after an iv dose of 1 mg/kg,,,,,6062,A,In vivo,,Mus musculus,10090.0,,
6682,Plasma clearance rate after intraperitoneal administration of 100 mg/kg in mice,,,,,17734,A,In vivo,,Mus musculus,10090.0,,
6683,Plasma clearance was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,,,,,6348,A,In vivo,,Mus musculus,10090.0,,
6684,In vivo total clearance was determined in murine septicemia at dose of 100 mg/kg,,,,,5969,A,In vivo,,Mus musculus,10090.0,,
6685,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg,,,,,5969,A,In vivo,,Mus musculus,10090.0,,
6686,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,,,,,5969,A,In vivo,,Mus musculus,10090.0,,
6687,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for Cmax,,,,,16597,A,In vivo,,Mus musculus,10090.0,,
6688,Cmax after oral administration at 30 mg/kg in ICR mouse,,,,,5781,A,In vivo,,Mus musculus,10090.0,,
6689,Cmax after peroral administration in mice at 2.4 uM/kg,,,,,17764,A,In vivo,,Mus musculus,10090.0,,
6690,Cmax in brain of mice at the oral dose of 50 mg/kg,,,,Brain,17641,A,In vivo,,Mus musculus,10090.0,,
6691,Cmax in kidney of mice at the oral dose of 50 mg/kg,,,,Kidney,17641,A,In vivo,,Mus musculus,10090.0,,
6692,Cmax in liver of mice at the oral dose of 50 mg/kg,,,,Liver,17641,A,In vivo,,Mus musculus,10090.0,,
6693,Cmax in lungs of mice at the oral dose of 50 mg/kg,,,,Lung,17641,A,In vivo,,Mus musculus,10090.0,,
6694,Cmax in mice at 18 uM/kg i.p. administration,,,,,17764,F,In vivo,,Mus musculus,10090.0,,
6695,Cmax in mice at 23 uM/kg i.v. administration,,,,,17764,F,In vivo,,Mus musculus,10090.0,,
6696,Cmax in mice at 24 uM/kg i.p. administration,,,,,17764,F,In vivo,,Mus musculus,10090.0,,
6697,Cmax in mice at 25 uM/kg i.p. administration,,,,,17764,F,In vivo,,Mus musculus,10090.0,,
6698,Cmax in mice at 26 uM/kg i.p. administration,,,,,17764,F,In vivo,,Mus musculus,10090.0,,
6699,Cmax in spleen of mice at the oral dose of 50 mg/kg,,,,Spleen,17641,A,In vivo,,Mus musculus,10090.0,,
6700,Cmax value at a dose of 10 mg/kg intravenous administration in mice.,,,,,16597,A,In vivo,,Mus musculus,10090.0,,
6701,Cmax value at a dose of 10 mg/kg peroral administration in mice.,,,,,16597,A,In vivo,,Mus musculus,10090.0,,
6702,Cmax value was determined,,,,,5727,A,In vivo,,Mus musculus,10090.0,,
6703,Cmax value in IRC mice,,,,,5951,A,In vivo,,Mus musculus,10090.0,,
6704,Cmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,,,,,5506,A,In vivo,,Mus musculus,10090.0,,
6705,Cmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,,,,,5506,A,In vivo,,Mus musculus,10090.0,,
6706,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,,,,Plasma,14239,A,In vivo,,Mus musculus,10090.0,,
6707,"Compound was evaluated for the pharmacokinetic parameter, maximum plasma concentration",,,,Plasma,4890,A,In vivo,,Mus musculus,10090.0,,
6708,Evaluated for pharmacokinetic parameter Cmax in mouse at the dose 20 mg/kg,,,,,429,A,In vivo,,Mus musculus,10090.0,,
6709,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 50 mg/kg/day(5 days) dose,,,,,10986,F,,,Acanthocheilonema viteae,6277.0,,
6710,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 6.25 mg/kg/day(5 days) dose,,,,,10986,F,,,Acanthocheilonema viteae,6277.0,,
6711,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 75 mg/kg/day(5 days) dose,,,,,10986,F,,,Acanthocheilonema viteae,6277.0,,
6712,Inhibitory activity against human tumor cell line A0375 melanoma.,,A-375,455.0,,13227,F,,,Homo sapiens,9606.0,,
6713,Displacement of [3H]N6-PIA binding from A1 receptor in whole rat brain membranes,,,,,4481,B,,,Rattus norvegicus,10116.0,,Brain membranes
6714,Forskolin-induced cAMP production at human A1 adenosine receptor,,,,,16931,F,,,Homo sapiens,9606.0,,
6715,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1; change of less than 5% of allosteric enhancement.,,CHO,449.0,,3850,F,,,,,,
6716,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,,,,
6717,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM,,CHO,449.0,,3850,F,,,,,,
6718,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration,,CHO,449.0,,3850,F,,,,,,
6719,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,,,,
6720,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement,,CHO,449.0,,3850,F,,,,,,
6721,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement.,,CHO,449.0,,3850,F,,,,,,
6722,Percent response to 10 uM PD-81723 on CHO cells expressing human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,Homo sapiens,9606.0,,
6723,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM,,CHO,449.0,,3850,F,,,,,,
6724,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; change of less than 5% of allosteric enhancement.,,CHO,449.0,,3850,F,,,,,,
6725,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration,,CHO,449.0,,3850,F,,,,,,
6726,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration; change of less than 5% of allosteric enhancement.,,CHO,449.0,,3850,F,,,,,,
6727,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,,,,
6728,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM,,CHO,449.0,,3850,F,,,,,,
6729,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,,,,
6730,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; change of less than 5% of allosteric enhancement.,,CHO,449.0,,3850,F,,,,,,
6731,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration,,CHO,449.0,,3850,F,,,,,,
6732,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,,,,
6733,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; change of less than 5% of allosteric enhancement.,,CHO,449.0,,3850,F,,,,,,
6734,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,CHO,449.0,,3850,F,,,,,,
6735,Ability to inhibit [125I]ET1 binding to vascular smooth muscle (vsm)- A10 cells,,A10,164.0,,12680,F,,,Oryctolagus cuniculus,9986.0,,
6736,In vitro potassium channel opening activity in A10 (smooth muscle) cells,,A10,164.0,,1313,F,,,Rattus norvegicus,10116.0,,
6737,In vitro potassium channel opening activity in A10 (smooth muscle) cells; Inactive,,A10,164.0,,1313,F,,,Rattus norvegicus,10116.0,,
6738,Effect on membrane potential of mitochondria in A10 smooth muscle cells from rats,,A10,164.0,,17567,F,,,Rattus norvegicus,10116.0,,
6739,Effect on membrane potential of mitochondria of A10 smooth muscle cells in rats,,A10,164.0,,17567,F,,,Rattus norvegicus,10116.0,,
6740,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.001 uM,,A10,164.0,,11819,F,,,Rattus norvegicus,10116.0,,
6741,Compound was tested for aerobic growth inhibition against AA8 cells after 4 hr of exposure,,CHO-AA8,185.0,,13436,F,,,Cricetulus griseus,10029.0,,
6742,Concentration required to reduce AA8 cell numbers to 50% of controls in a growth inhibition microassay,,CHO-AA8,185.0,,12687,F,,,Cricetulus griseus,10029.0,,
6743,Concentration of the drug to inhibit chinese hamster ovary derived cell (AA8) growth in culture,,CHO-AA8,185.0,,12651,F,,,Cricetulus griseus,10029.0,,
6744,Cytotoxicity in a growth inhibition assay against aerobic cultures of AA8 cells was determined,,CHO-AA8,185.0,,13300,F,,,Cricetulus griseus,10029.0,,
6745,Cytotoxicity on AA8 cell growth (reduce cell number by 50%).,,CHO-AA8,185.0,,15296,F,,,Cricetulus griseus,10029.0,,
6746,"Cytotoxicity in chinese hamster ovary tumor cell line-AA8, by growth inhibition assay.",,CHO-AA8,185.0,,15328,F,,,Cricetulus griseus,10029.0,,
6747,Growth inhibition activity was measured in repair proficient AA8 cells under aerobic conditions (4 hours drug exposure),,CHO-AA8,185.0,,13302,F,,,Cricetulus griseus,10029.0,,
6748,"Growth inhibition of aerobic AA8 cells, after 18 hours exposure",,CHO-AA8,185.0,,14367,F,,,Cricetulus griseus,10029.0,,
6749,In vitro cellular toxicity against chinese hamster AA8 cell line after 4 hr of compound exposure,,CHO-AA8,185.0,,17002,F,,,Cricetulus griseus,10029.0,,
6750,Inhibitory activity against AA8 cell growth in aerobic condition after 4 hr of exposure,,CHO-AA8,185.0,,13436,F,,,Cricetulus griseus,10029.0,,
6751,Inhibitory activity against aerobic growth of AA8 cells.,,CHO-AA8,185.0,,13435,F,,,Cricetulus griseus,10029.0,,
6752,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,CHO-AA8,185.0,,10503,A,,,Cricetulus griseus,10029.0,,
6753,In vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,CHO-AA8,185.0,,10503,F,,,Cricetulus griseus,10029.0,,
6754,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,CHO-AA8,185.0,,10503,F,,,Cricetulus griseus,10029.0,,
6755,Tested for growth inhibition against AA8 tumor cell line(chinese hamster ovary).,,CHO-AA8,185.0,,15090,F,,,Cricetulus griseus,10029.0,,
6756,Cytotoxicity against AA8 cell line,,CHO-AA8,185.0,,10368,F,,,Cricetulus griseus,10029.0,,
6757,Hypersensitivity factor(HF) was determined as ratio of IC50(AA8) to IC50(UV4),,CHO-AA8,185.0,,12651,F,,,Cricetulus griseus,10029.0,,
6758,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,CHO-AA8,185.0,,12687,A,,,Cricetulus griseus,10029.0,,
6759,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,CHO-AA8,185.0,,12687,F,,,Cricetulus griseus,10029.0,,
6760,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,CHO-AA8,185.0,,12687,A,,,Cricetulus griseus,10029.0,,
6761,Compound was evaluated for cytotoxicity against CHO AA8 cell lines for 4 hr at pH-7.4,,CHO-AA8,185.0,,1890,F,,,Cricetulus griseus,10029.0,,
6762,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,,CHO-AA8,185.0,,10747,F,,,Cricetulus griseus,10029.0,,
6763,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,,CHO-AA8,185.0,,10747,F,,,Cricetulus griseus,10029.0,,
6764,Maximum tolerated dose (MTD) in C3H/HeN mice (single ip dose),,,,,11616,F,,,Cricetulus griseus,10029.0,,
6765,Concentration required to increase radiation sensitivity by 1.3 when AA8 cells are exposed to drug for 30 min before and during irradiation under hypoxic condition.,,CHO-AA8,185.0,,11616,F,,,Cricetulus griseus,10029.0,,
6766,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under anoxic conditions,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6767,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under anoxic conditions,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6768,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under anoxic conditions,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6769,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under aerobic conditions,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6770,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under aerobic conditions,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6771,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under aerobic conditions,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6772,Ratio of oxygen dependence of cytotoxicities of AA8 cells in aerobic condition to anoxic condition,,CHO-AA8,185.0,,3471,F,,,Cricetulus griseus,10029.0,,
6773,Concentration required to reduce AA8 cell survival by 10%,,CHO-AA8,185.0,,11616,F,,,Cricetulus griseus,10029.0,,
6774,"Concentration required to reduce cell survival to 10% of controls under hypoxic conditions, using the AA8 (chinese hamster) aerobic cells",,CHO-AA8,185.0,,2656,F,,,Cricetulus griseus,10029.0,,
6775,Tested for the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,,CHO-AA8,185.0,,10518,F,,,Cricetulus griseus,10029.0,,
6776,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,,CHO-AA8,185.0,,10518,F,,,Cricetulus griseus,10029.0,,
6777,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 0.8-1.5,,CHO-AA8,185.0,,10518,F,,,Cricetulus griseus,10029.0,,
6778,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 1-2,,CHO-AA8,185.0,,10518,F,,,Cricetulus griseus,10029.0,,
6779,Ability to reduce cell density of AA8 cells to 50% after 4 hr of exposure to air,,CHO-AA8,185.0,,16156,F,,,Cricetulus griseus,10029.0,,
6780,Aerobic cytotoxic activity was evaluated by the growth inhibition of AA8 (chinese hamster) aerobic cells,,CHO-AA8,185.0,,2656,F,,,Cricetulus griseus,10029.0,,
6781,"Compound was evaluated for the inhibition of cell growth in culture against Chinese hamster ovary derived cell line, AA8",,,,,11005,F,,,Cricetulus griseus,10029.0,,
6782,Concentration for 50% inhibition of AA8 cells growth under aerobic conditions after 18 hours exposure,,CHO-AA8,185.0,,11942,F,,,Cricetulus griseus,10029.0,,
6783,Concentration required for 50% inhibition of growth of AA8 cells following 4 hr drug exposure,,CHO-AA8,185.0,,2128,F,,,Cricetulus griseus,10029.0,,
6784,Half life period after 15 mg/kg iv dose in Dogs,,,,,16907,A,In vivo,,Canis lupus familiaris,9615.0,,
6785,Half life period after 30 mg/kg po dose in Dogs,,,,,16907,A,In vivo,,Canis lupus familiaris,9615.0,,
6786,Half life was measured after oral 2b administration (tested in 6 dogs),,,,,9579,A,In vivo,,Canis lupus familiaris,9615.0,,
6787,Half life was measured in dog after oral 17b administration,,,,,9579,A,In vivo,,Canis lupus familiaris,9615.0,,
6788,Pharmacokinetic parameter T max determined in dog after oral administration of 17b,,,,,9579,A,In vivo,,Canis lupus familiaris,9615.0,,
6789,Pharmacokinetic parameter T max determined in dog after oral administration of 2b,,,,,9579,A,In vivo,,Canis lupus familiaris,9615.0,,
6790,Tmax value after 15 mg/kg iv dose in Dogs,,,,,16907,A,In vivo,,Canis lupus familiaris,9615.0,,
6791,Tmax value after 30 mg/kg po dose in Dogs,,,,,16907,A,In vivo,,Canis lupus familiaris,9615.0,,
6792,Compound was evaluated for its half life when administered intravenously in dog,,,,,3184,A,In vivo,,Canis lupus familiaris,9615.0,,
