assay_id,src_id,assay_tax_id,assay_cell_type,relationship_type,curated_by,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue
7365,1,9527.0,,U,Autocuration,17409,Binding towards monkey plasma protein at 100 uM,A,,,Cercopithecidae,,
7366,1,9527.0,,U,Autocuration,1052,Apparent bioavailability in squirrel monkey was determined,A,In vivo,,Cercopithecidae,,
7367,1,9527.0,,U,Autocuration,13501,Bioavailability was determined after oral administration of compound 18 at a dose of 1 mg/kg to rhesus monkey,A,In vivo,,Cercopithecidae,,
7368,1,9443.0,,U,Autocuration,17509,Bioavailability in monkey (dose 2 mg/kg),A,In vivo,,monkey,,
7369,1,9527.0,,U,Autocuration,5394,Compound at a dose 3 mg/kg was administered to monkey and was evaluated for bioavailability after administration into monkey at 3 mg/kg,A,In vivo,,Cercopithecidae,,
7370,1,9527.0,,U,Autocuration,2661,Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to female cynomolgus monkey,A,In vivo,,Cercopithecidae,,
7371,1,9443.0,,U,Autocuration,11219,Bioavailability in monkey (i.d. dosing),A,In vivo,,monkey,,
7372,1,9527.0,,U,Autocuration,3045,Oral bioavailability after 5 mg/kg in cynomolgus monkey was determined,A,In vivo,,Cercopithecidae,,
7373,1,9527.0,,U,Autocuration,17796,Clearance of the drug was measured in cynomolgus,A,,,Cercopithecidae,,
7374,1,9527.0,,U,Autocuration,1399,Clearance was estimated in two squirrel monkeys after iv administration at 5 mg/kg,A,In vivo,,Cercopithecidae,,
7375,1,9527.0,,U,Autocuration,2661,Compound was evaluated for clearance after treatment with iv dose of 1 mgkg to female cynomolgus monkey,A,In vivo,,Cercopithecidae,,
7376,1,9544.0,,U,Autocuration,5005,Compound was tested for its plasma clearance rate in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,A,In vivo,,Macaca mulatta,,Plasma
7377,1,9527.0,,U,Autocuration,17267,Plasma clearance in rhesus monkey was determined,A,In vivo,,Cercopithecidae,,
7378,1,9527.0,,U,Autocuration,6535,Plasma clearance in monkey after administration of 1 mg/kg iv,A,In vivo,,Cercopithecidae,,
7379,1,9527.0,,U,Autocuration,5922,Plasma clearance in cynomolgus monkey,A,In vivo,,Cercopithecidae,,
7380,1,9527.0,,U,Autocuration,6221,Plasma clearance after oral administration (2.5 mg/kg) in monkey was determined,A,In vivo,,Cercopithecidae,,
7381,1,9527.0,,U,Autocuration,5668,Plasma clearance after peroral administration at 10 mpk in Rhesus,A,In vivo,,Cercopithecidae,,
7382,1,9527.0,,U,Autocuration,5355,The total clearance was determined after intravenous administration in cynomolgus monkeys,A,In vivo,,Cercopithecidae,,
7383,1,9527.0,,U,Autocuration,5355,The total clearance was determined after oral administration in cynomolgus monkeys; NA means Not applicable,A,In vivo,,Cercopithecidae,,
7384,1,9527.0,,U,Autocuration,5355,The total clearance was determined after oral administration in cynomolgus monkeys; NA means not applicable,A,In vivo,,Cercopithecidae,,
7385,1,9527.0,,U,Autocuration,4578,Tested for Clearance upon iv administration to african green monkey,A,In vivo,,Cercopithecidae,,
7386,1,9527.0,,U,Autocuration,17592,Clearance in monkey,A,In vivo,,Cercopithecidae,,
7387,1,9615.0,,N,Intermediate,6641,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),A,In vivo,,Canis lupus familiaris,,
7388,1,9615.0,,N,Intermediate,6642,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),A,In vivo,,Canis lupus familiaris,,
7389,1,9615.0,,N,Intermediate,16367,Half life was evaluated after intravenous administration to dogs,A,In vivo,,Canis lupus familiaris,,
7390,1,9615.0,,N,Intermediate,5472,Half life was evaluated in dog,A,,,Canis lupus familiaris,,
7391,1,9615.0,,N,Intermediate,5474,Half life was evaluated in dog,A,,,Canis lupus familiaris,,
7392,1,9615.0,,N,Intermediate,5654,Half life period (t1/2) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
7393,1,9615.0,,N,Intermediate,6227,Half life period after intravenous administration (1 mg/kg) was determined in dog (in vivo),A,In vivo,,Canis lupus familiaris,,
7394,1,9615.0,,N,Intermediate,6227,Half life period after intravenous administration in dog,A,In vivo,,Canis lupus familiaris,,
7395,1,9615.0,,N,Intermediate,6221,Half life period after oral administration (2.5 mg/kg) in dog was determined,A,In vivo,,Canis lupus familiaris,,
7396,1,9615.0,,N,Intermediate,4527,Half life period at a dose of 1 uM/kg in dog was determined,A,,,Canis lupus familiaris,,
7397,1,9615.0,,N,Intermediate,5668,Half life period was determine after peroral administration at 10 mpk in dog,A,In vivo,,Canis lupus familiaris,,
7398,1,9615.0,,N,Intermediate,5668,Half life period was determine after peroral administration at 5 mpk in dog,A,In vivo,,Canis lupus familiaris,,
7399,1,9615.0,,N,Intermediate,3854,Half life period was determined,A,,,Canis lupus familiaris,,
7400,1,9615.0,,N,Intermediate,5505,Half life period was determined,A,,,Canis lupus familiaris,,
7401,1,9615.0,,N,Intermediate,6251,Half life period by iv administration in dog at a dose of 6 mg/kg,A,In vivo,,Canis lupus familiaris,,
7402,1,9615.0,,N,Intermediate,1918,Half life period was evaluated in dog,A,,,Canis lupus familiaris,,
7403,1,9615.0,,N,Intermediate,5546,Half life period was determined in Beagle dog at a dose of 1 mg/kg by iv administration,A,In vivo,,Canis lupus familiaris,,
7404,1,9615.0,,N,Intermediate,4809,Half life period was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),A,In vivo,,Canis lupus familiaris,,
7405,1,9615.0,,N,Intermediate,6215,Half life time after intravenous administration (0.5 mg/kg) was determined in dog,A,In vivo,,Canis lupus familiaris,,
7406,1,9615.0,,N,Intermediate,4527,Half-life period by oral administration at a dose of 10 uM/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
7407,1,9615.0,,N,Intermediate,17594,Half-life after oral dose of compound at 3 mg/kg in dogs,A,In vivo,,Canis lupus familiaris,,
7408,1,9615.0,,N,Intermediate,17839,Half-life of compound in dog following p.o. administration of 0.5 mg/kg,A,In vivo,,Canis lupus familiaris,,
7409,1,9615.0,,N,Intermediate,17839,Half-life of compound in dog following p.o. administration of 0.9 mg/kg,A,In vivo,,Canis lupus familiaris,,
7410,1,9615.0,,N,Intermediate,17839,Half-life of compound in dog following p.o. administration of 0.95 mg/kg,A,In vivo,,Canis lupus familiaris,,
7411,1,9615.0,,N,Intermediate,17839,Half-life of compound in dog following p.o. administration of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
7412,1,9615.0,,N,Intermediate,5210,Half-life of compound in plasma of dog was determined,A,,,Canis lupus familiaris,,Plasma
7413,1,9615.0,,N,Intermediate,5210,Half-life of compound was determined in dogs,A,,,Canis lupus familiaris,,
7414,1,9615.0,,N,Intermediate,2959,Half-life after administration of 4 mg/Kg oral dose in dog,A,In vivo,,Canis lupus familiaris,,
7415,1,9615.0,,N,Intermediate,4137,Half-life after intravenous administration of 1 mg/kg/h in dog,A,In vivo,,Canis lupus familiaris,,
7416,1,9615.0,,N,Intermediate,5064,Half-life in Dog,A,,,Canis lupus familiaris,,
7417,1,9615.0,,N,Intermediate,5147,Half-life in Dog,A,,,Canis lupus familiaris,,
7418,1,9615.0,,N,Intermediate,5145,Half-life in dog,A,,,Canis lupus familiaris,,
7419,1,9615.0,,N,Intermediate,6123,Half-life in dog after oral administration at 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
7420,1,9615.0,,N,Intermediate,6123,Half-life in dog after oral administration at 1 mg/kg; nd is not determined,A,In vivo,,Canis lupus familiaris,,
7421,1,9615.0,,N,Intermediate,4333,Half-life in dogs,A,,,Canis lupus familiaris,,
7422,1,9615.0,,N,Intermediate,4333,Half-life in dogs; ND indicates not determined,A,,,Canis lupus familiaris,,
7423,1,9615.0,,N,Intermediate,12500,Half-life in plasma of dog,A,,,Canis lupus familiaris,,Plasma
7424,1,9615.0,,N,Intermediate,12500,Half-life in plasma of dog at dose of 3-10 mgkg,A,,,Canis lupus familiaris,,Plasma
7425,1,9615.0,,N,Intermediate,6005,Half-life was evaluated after i.v. administration in dog at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
7426,1,9615.0,,N,Intermediate,6062,Half-life was measured in dog after an iv dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
7427,1,9615.0,,N,Intermediate,17650,Half-life was measured in dogs after an oral dose of 10 uM/kg,A,In vivo,,Canis lupus familiaris,,
7428,1,9615.0,,N,Intermediate,5530,Half-life in vivo in dog by intravenous administration at a dose of 0.2 mg/kg,A,In vivo,,Canis lupus familiaris,,
7429,1,9615.0,,N,Intermediate,5530,Half-life in vivo in dog by intravenous administration at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
7430,1,9615.0,,N,Intermediate,5600,Half-life of the compound after 0.3 mg/kg po administration in dog,A,In vivo,,Canis lupus familiaris,,
7431,1,9615.0,,N,Intermediate,6039,Half-life period after intravenous administration of 0.5 mg/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
7432,1,9615.0,,N,Intermediate,6039,Half-life period after intravenous administration of 1.0 mg/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
7433,1,9615.0,,N,Intermediate,6039,Half-life period after peroral administration of 0.2 mg/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
7434,1,9615.0,,N,Intermediate,6227,t1/2 in dog,A,,,Canis lupus familiaris,,
7435,1,9615.0,,N,Intermediate,14541,Half-life period measured in dogs,A,,,Canis lupus familiaris,,
7436,1,9615.0,,N,Intermediate,4521,Half-life period in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration,A,In vivo,,Canis lupus familiaris,,
7437,1,9615.0,,N,Intermediate,4521,Half-life period in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,A,In vivo,,Canis lupus familiaris,,
7438,1,9615.0,,N,Intermediate,6679,Half-life period was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,A,In vivo,,Canis lupus familiaris,,
7439,1,9615.0,,N,Intermediate,1116,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in dog plasma",A,In vitro,,Canis lupus familiaris,,Plasma
7440,1,9615.0,,N,Intermediate,5444,In vivo half life period was calculated at 1 mg/kg in dog,A,In vivo,,Canis lupus familiaris,,
7441,1,9615.0,,N,Intermediate,5444,In vivo half life period was calculated at 1 mg/kg in dog; ND=Not determined,A,In vivo,,Canis lupus familiaris,,
7442,1,9615.0,,N,Intermediate,17853,Longer half-life in dog (i.v.) at 0.5 mpk,A,In vivo,,Canis lupus familiaris,,
7443,1,9615.0,,N,Intermediate,4353,Oral bioavailability in dog (dose 5 uM/kg),A,In vivo,,Canis lupus familiaris,,
7444,1,9615.0,,N,Intermediate,16452,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,A,In vivo,,Canis lupus familiaris,,
7445,1,9615.0,,N,Intermediate,16452,Pharmacokinetic data at 1 mg/kg dose given to dogs intravenously,A,In vivo,,Canis lupus familiaris,,
7446,1,9615.0,,N,Intermediate,16452,Bioavailability in dog (dose 1 mg/kg i.v.),A,In vivo,,Canis lupus familiaris,,
7447,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,A,In vivo,,Mus musculus,,Lung
7448,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,In vivo,,Mus musculus,,Lung
7449,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,In vivo,,Mus musculus,,Lung
7450,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,In vivo,,Mus musculus,,Lung
7451,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,A,In vivo,,Mus musculus,,Lung
7452,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,A,In vivo,,Mus musculus,,Lung
7453,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,In vivo,,Mus musculus,,Muscle tissue
7454,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,A,In vivo,,Mus musculus,,Muscle tissue
7455,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,In vivo,,Mus musculus,,Muscle tissue
7456,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,In vivo,,Mus musculus,,Muscle tissue
7457,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,In vivo,,Mus musculus,,Muscle tissue
7458,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,A,In vivo,,Mus musculus,,Muscle tissue
7459,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,A,In vivo,,Mus musculus,,Muscle tissue
7460,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,In vivo,,Mus musculus,,Zone of skin
7461,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,A,In vivo,,Mus musculus,,Zone of skin
7462,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,In vivo,,Mus musculus,,Zone of skin
7463,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,In vivo,,Mus musculus,,Zone of skin
7464,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,In vivo,,Mus musculus,,Zone of skin
7465,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,A,In vivo,,Mus musculus,,Zone of skin
7466,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,A,In vivo,,Mus musculus,,Zone of skin
7467,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,In vivo,,Mus musculus,,Spleen
7468,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,A,In vivo,,Mus musculus,,Spleen
7469,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,In vivo,,Mus musculus,,Spleen
7470,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,In vivo,,Mus musculus,,Spleen
7471,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,In vivo,,Mus musculus,,Spleen
7472,1,10090.0,,N,Intermediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,A,In vivo,,Mus musculus,,Spleen
