assay_id,assay_organism,bao_format,tissue_id,variant_id,confidence_score,assay_tissue,chembl_id,assay_category,curated_by,assay_test_type,doc_id,src_assay_id,relationship_type,tid,src_id,description,assay_type,assay_tax_id
5961,Homo sapiens,BAO_0000219,,,1,,CHEMBL622710,,Intermediate,,15176,,N,80682,1,Growth inhibition of the A549/ATCC non-small cell lung cancer cell line for 2-day in vitro assay.,F,9606.0
5962,Homo sapiens,BAO_0000219,,,1,,CHEMBL622711,,Intermediate,,15300,,N,80682,1,In vitro antitumor activity against Non-small cell lung cancer A549/ATCC cell lines by 6-day assay,F,9606.0
5963,Homo sapiens,BAO_0000218,,,1,,CHEMBL622712,,Intermediate,,17824,,N,80682,1,"Antitumor activity against A549 non small cell carcinoma at dose range of 1.56-6.25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0
5964,Homo sapiens,BAO_0000218,,,1,,CHEMBL622713,,Intermediate,,17824,,N,80682,1,"Antitumor activity against A549 non small cell carcinoma at dose range of 25-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0
5965,Homo sapiens,BAO_0000218,,,1,,CHEMBL622714,,Intermediate,,17824,,N,80682,1,"Antitumor activity against A549 non small cell carcinoma at dose range of 3.12-12.5 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0
5966,Homo sapiens,BAO_0000218,,,1,,CHEMBL622715,,Intermediate,,17824,,N,80682,1,"Antitumor activity against A549 non small cell carcinoma at dose range of 6.25-25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0
5967,Homo sapiens,BAO_0000218,,,1,,CHEMBL622716,,Intermediate,,17824,,N,80682,1,"Antitumor activity against A549 non small cell carcinoma at dose range of 70-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0
5968,Homo sapiens,BAO_0000219,,,1,,CHEMBL622717,,Intermediate,,17824,,N,80682,1,"Antitumor activity against A549 non small cell carcinoma on day 14, 21, 28; activity expressed as maximum tolerated dose; NT = Not tested",F,9606.0
5969,Homo sapiens,BAO_0000218,,,1,,CHEMBL622718,,Intermediate,,17528,,N,80682,1,Optimal dose required to inhibit human non small cell lung A549 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q7dX3),F,9606.0
5970,Homo sapiens,BAO_0000219,,,1,,CHEMBL622719,,Expert,,6870,,N,80682,1,Cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration,F,9606.0
5971,Homo sapiens,BAO_0000219,,,1,,CHEMBL622720,,Intermediate,,6870,,N,80682,1,Compound was evaluated for cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,F,9606.0
5972,Homo sapiens,BAO_0000219,,,1,,CHEMBL622721,,Intermediate,,6870,,N,80682,1,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration,F,9606.0
5973,Homo sapiens,BAO_0000219,,,1,,CHEMBL622722,,Intermediate,,6870,,N,80682,1,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,F,9606.0
5974,Homo sapiens,BAO_0000219,,,1,,CHEMBL876030,,Intermediate,,16726,,N,80682,1,Cytotoxicity potentiation of Topotecan in human lung carcinoma A549 cells by the compound as potentiation factor at 50% growth inhibition,F,9606.0
5975,Homo sapiens,BAO_0000219,,,1,,CHEMBL620206,,Intermediate,,6170,,N,80682,1,"Concentration required for 50% inhibition of proliferation of lung cancer cell line, A549 with respect to paclitaxel was tested in vitro after 72 hr of incubation",F,9606.0
5976,Homo sapiens,BAO_0000219,,,1,,CHEMBL620207,,Expert,,6583,,N,80682,1,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-4 mol/L,F,9606.0
5977,Homo sapiens,BAO_0000219,,,1,,CHEMBL620208,,Expert,,6583,,N,80682,1,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-5 mol/L,F,9606.0
5978,Homo sapiens,BAO_0000219,,,1,,CHEMBL620209,,Expert,,6583,,N,80682,1,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-6 mol/L,F,9606.0
5979,Homo sapiens,BAO_0000219,,,1,,CHEMBL620210,,Expert,,6583,,N,80682,1,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-7 mol/L,F,9606.0
5980,Homo sapiens,BAO_0000219,,,1,,CHEMBL621639,,Expert,,6583,,N,80682,1,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-8 mol/L,F,9606.0
5981,Homo sapiens,BAO_0000219,,,1,,CHEMBL621640,,Intermediate,,17321,,N,80682,1,Tested for cytotoxicity against human lung adenocarcinoma A549 cell line,F,9606.0
5982,Homo sapiens,BAO_0000219,,,1,,CHEMBL621641,,Expert,,17528,,N,80682,1,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,F,9606.0
5983,Homo sapiens,BAO_0000219,,,1,,CHEMBL621642,,Expert,,12888,,N,80682,1,Cytotoxic effect on non-small-cell lung cancer cell line A549/ATCC,F,9606.0
5984,Homo sapiens,BAO_0000219,,,1,,CHEMBL621643,,Intermediate,,4312,,N,80682,1,Cytotoxicity of compound in synergy in 94% BCNU (10 uM) against A549 cell line,F,9606.0
5985,Homo sapiens,BAO_0000219,,,1,,CHEMBL621644,,Intermediate,,4312,,N,80682,1,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line,F,9606.0
5986,Homo sapiens,BAO_0000219,,,1,,CHEMBL621645,,Intermediate,,4312,,N,80682,1,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line; No data,F,9606.0
5987,Mus musculus,BAO_0000219,,,1,,CHEMBL621646,,Intermediate,,17737,,N,80682,1,In vitro antiproliferative activity against A549 cell line,F,10090.0
5988,,BAO_0000219,,,1,,CHEMBL621647,,Intermediate,,6630,,N,80682,1,Synergism with indomethacin in A549 cells,F,
5989,,BAO_0000219,,,1,,CHEMBL621648,,Intermediate,,6630,,N,80682,1,Synergism with tolmetin in A549 cells,F,
5990,,BAO_0000219,,,1,,CHEMBL621649,,Intermediate,,6630,,N,80682,1,Synergism with sulindac in A549 cells,F,
5991,,BAO_0000219,,,1,,CHEMBL621650,,Intermediate,,6630,,N,80682,1,Antagonism of indomethacin in A549 cells,F,
5992,,BAO_0000219,,,1,,CHEMBL621651,,Intermediate,,6630,,N,80682,1,Antagonism of sulindac in A549 cells,F,
5993,,BAO_0000219,,,1,,CHEMBL621652,,Intermediate,,6630,,N,80682,1,Antagonism of tolmetin in A549 cells,F,
5994,,BAO_0000219,,,1,,CHEMBL621653,,Intermediate,,6630,,N,80682,1,Synergism with indomethacin in A549 cells,F,
5995,,BAO_0000219,,,1,,CHEMBL621654,,Intermediate,,6630,,N,80682,1,Synergism with sulindac in A549 cells,F,
5996,,BAO_0000219,,,1,,CHEMBL621655,,Intermediate,,6630,,N,80682,1,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tolmetin; Not available,F,
5997,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621656,,Intermediate,In vivo,16907,,N,50588,1,Cmax value after 30 mg/kg po dose in Dogs,A,9615.0
5998,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621657,,Intermediate,In vivo,5944,,N,50588,1,Cmax value determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),A,9615.0
5999,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621658,,Intermediate,In vivo,5944,,N,50588,1,Cmax value determined in dog at a dose of 10 mg/kg by oral administration,A,9615.0
6000,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621659,,Intermediate,In vivo,5944,,N,50588,1,Cmax value determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),A,9615.0
6001,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621660,,Intermediate,In vivo,5944,,N,50588,1,Cmax value determined in dog at a dose of 5 mg/kg by oral administration,A,9615.0
6002,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621661,,Intermediate,In vivo,2959,,N,50588,1,Cmax value after administration of 4 mg/Kg oral dose in dog,A,9615.0
6003,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621662,,Intermediate,In vivo,6241,,N,50588,1,Cmax value in dog,A,9615.0
6004,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621663,,Intermediate,In vivo,6241,,N,50588,1,Cmax value in dogs after oral administration at 1 mg/kg,A,9615.0
6005,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621664,,Intermediate,In vivo,2652,,N,50588,1,Bioavailability as Cmax in dogs at 5 mg/kg oral dose,A,9615.0
6006,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL621665,,Intermediate,In vivo,1806,,N,50588,1,Compound was evaluated for maximum observed plasma concentration at dose 27.5 mg/kg DMP323 equiv in dogs,A,9615.0
6007,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL621666,,Intermediate,In vivo,1806,,N,50588,1,Compound was evaluated for maximum observed plasma concentration at dose 7.7 mg/kg DMP323 equiv in dogs,A,9615.0
6008,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621667,,Intermediate,In vivo,1021,,N,50588,1,Concentration maxima after oral dosing in dogs,A,9615.0
6009,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL876738,,Intermediate,In vivo,1021,,N,50588,1,Concentration maxima after oral dosing in dogs; not available,A,9615.0
6010,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621668,,Intermediate,In vivo,1021,,N,50588,1,Concentration maxima after oral dosing in dogs; not available,A,9615.0
6011,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621669,,Intermediate,In vivo,5444,,N,50588,1,In vivo maximal concentration was calculated at 0.4 mg/kg in dog; Not absorbed,A,9615.0
6012,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621670,,Intermediate,In vivo,5444,,N,50588,1,In vivo maximal concentration was calculated at 0.6 mg/kg in dog; Not absorbed,A,9615.0
6013,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL621671,,Intermediate,In vivo,5444,,N,50588,1,In vivo maximal concentration was calculated at 1 mg/kg in dog,A,9615.0
6014,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL622360,,Intermediate,In vivo,5444,,N,50588,1,In vivo maximal concentration was calculated at 1 mg/kg in dog; Not absorbed,A,9615.0
6015,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL622361,,Intermediate,In vivo,5444,,N,50588,1,In vivo maximal concentration was calculated at 1 mg/kg in dog; Poor absorption,A,9615.0
6016,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL622362,,Intermediate,In vivo,5130,,N,50588,1,Cmax in dog plasma after oral dose (1 mg/kg),A,9615.0
6017,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL622363,,Intermediate,In vivo,3249,,N,50588,1,Maximal concentration (Cmax) in dog plasma at a dose of 5 mg/kg,A,9615.0
6018,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL622364,,Intermediate,In vivo,5473,,N,50588,1,Maximal plasma concentration at a dose of 1 mg/kg,A,9615.0
6019,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL622365,,Intermediate,In vivo,5474,,N,50588,1,Maximal plasma concentration at a dose of 1 mg/kg (oral),A,9615.0
6020,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL622533,,Intermediate,In vivo,4657,,N,50588,1,Maximal plasma concentration required for pharmacokinetic data in dogs at dose of 1 mg/kg perorally,A,9615.0
6021,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL622534,,Intermediate,In vivo,3031,,N,50588,1,Maximum concentration of compound in dog was evaluated.,A,9615.0
6022,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL622535,,Intermediate,In vivo,4527,,N,50588,1,Maximum concentration by oral administration at a dose of 10 uM/kg in dog was determined,A,9615.0
6023,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL876739,,Intermediate,In vivo,4186,,N,50588,1,Maximum concentration in dog after administration of 20 mg/kg dose through peroral route,A,9615.0
6024,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL622536,,Intermediate,In vivo,5007,,N,50588,1,Maximum concentration in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),A,9615.0
6025,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL622537,,Intermediate,In vivo,3132,,N,50588,1,Maximum concentration obtained in dog plasma was determined,A,9615.0
6026,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL622538,,Intermediate,In vivo,5006,,N,50588,1,Maximum concentration was determined,A,9615.0
6027,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL627867,,Intermediate,In vivo,4727,,N,50588,1,Maximum concentration at the dose of 2 mg/kg in dog,A,9615.0
6028,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL627868,,Intermediate,In vivo,1916,,N,50588,1,Maximum concentration was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,A,9615.0
6029,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627869,,Intermediate,In vivo,1918,,N,50588,1,Maximum concentration was evaluated in dog plasma,A,9615.0
6030,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL627870,,Intermediate,In vivo,3045,,N,50588,1,Maximum concentration was evaluated after 75 min after administration in dog,A,9615.0
6031,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627871,,Intermediate,In vivo,9579,,N,50588,1,Maximum plasma concentration determined in dog after oral administration of 17b,A,9615.0
6032,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627872,,Intermediate,In vivo,9579,,N,50588,1,Maximum plasma concentration determined in dog after oral administration of 2b,A,9615.0
6033,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627873,,Intermediate,In vivo,933,,N,50588,1,Maximum plasma concentration in dog,A,9615.0
6034,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627874,,Intermediate,In vivo,17839,,N,50588,1,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,A,9615.0
6035,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627875,,Intermediate,In vivo,17839,,N,50588,1,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,A,9615.0
6036,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627876,,Intermediate,In vivo,17839,,N,50588,1,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,A,9615.0
6037,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627877,,Intermediate,In vivo,17839,,N,50588,1,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,A,9615.0
6038,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627878,,Intermediate,In vivo,6348,,N,50588,1,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,A,9615.0
6039,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627879,,Intermediate,In vivo,16367,,N,50588,1,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,A,9615.0
6040,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL875355,,Intermediate,In vivo,1337,,N,50588,1,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,A,9615.0
6041,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627880,,Intermediate,In vivo,1337,,N,50588,1,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,A,9615.0
6042,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627881,,Intermediate,In vivo,5199,,N,50588,1,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,A,9615.0
6043,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627882,,Intermediate,In vivo,17650,,N,50588,1,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,A,9615.0
6044,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL627883,,Intermediate,In vivo,6679,,N,50588,1,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,A,9615.0
6045,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL628526,,Intermediate,In vivo,5356,,N,50588,1,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,A,9615.0
6046,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL628527,,Intermediate,In vivo,5356,,N,50588,1,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,A,9615.0
6047,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL628528,,Intermediate,In vivo,6227,,N,50588,1,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,A,9615.0
6048,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL628529,,Intermediate,In vivo,6227,,N,50588,1,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,A,9615.0
6049,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL628530,,Intermediate,In vivo,6227,,N,50588,1,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,A,9615.0
6050,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL625243,,Intermediate,In vivo,6227,,N,50588,1,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,A,9615.0
6051,Canis lupus familiaris,BAO_0000218,1969.0,,1,Plasma,CHEMBL625244,,Expert,In vivo,3598,,N,50588,1,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,A,9615.0
6052,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL625245,,Intermediate,In vivo,4368,,N,50588,1,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,A,9615.0
6053,Canis lupus familiaris,BAO_0000218,,,1,,CHEMBL625246,,Intermediate,In vivo,6265,,N,50588,1,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,A,9615.0
6054,Mus musculus,BAO_0000218,945.0,,1,Stomach,CHEMBL625247,,Intermediate,In vivo,7767,,N,50594,1,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0
6055,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL625248,,Intermediate,In vivo,7767,,N,50594,1,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0
6056,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL625249,,Intermediate,In vivo,7767,,N,50594,1,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,A,10090.0
6057,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL625250,,Intermediate,In vivo,7767,,N,50594,1,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,A,10090.0
6058,Mus musculus,BAO_0000218,,,1,,CHEMBL625251,,Intermediate,,17811,,N,50594,1,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,A,10090.0
6059,Mus musculus,BAO_0000218,,,1,,CHEMBL875356,,Intermediate,,17811,,N,50594,1,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,A,10090.0
