assays_assay_id,assays_variant_id,assays_assay_tissue,assays_src_assay_id,assays_src_id,assays_relationship_type,assays_tid,assays_tissue_id,assays_description,assays_confidence_score,assays_chembl_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_assay_type,assays_assay_tax_id,assays_assay_test_type,assays_assay_cell_type,assays_curated_by,assays_cell_id,assays_bao_format
296,,,,1,H,12687,,Blocking 5-HT2A receptor-mediated contractions of rat tail artery,8,CHEMBL615733,,,F,,,,Expert,,BAO_0000019
297,,,,1,H,12687,,Partial agonism at 5-HT2A receptor was evaluated in presence of ketanserin (3-10 nM) in isolated rat tail artery,8,CHEMBL615734,,,F,,,,Expert,,BAO_0000019
298,,,,1,H,12687,,Compound was tested for the intrinsic activity against 5-HT2A receptors of rat tail artery.,8,CHEMBL615735,,,F,,,,Autocuration,,BAO_0000019
299,,,,1,H,12687,,Effectiveness in blocking 5-HT2A receptor-mediated contractions of rat tail artery,8,CHEMBL615736,,,F,,,,Expert,,BAO_0000019
300,,Ileum,,1,D,20033,2116.0,Evaluated for the agonistic activity against 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,9,CHEMBL615737,Cavia porcellus,,F,10141.0,,,Intermediate,,BAO_0000221
301,,Ileum,,1,D,20033,2116.0,Agonistic activity against Serotonin 5-HT4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI),9,CHEMBL615738,Cavia porcellus,,F,10141.0,,,Intermediate,,BAO_0000221
302,,Ileum,,1,D,20033,2116.0,Evaluated for the agonistic activity against Serotonin 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,9,CHEMBL615739,Cavia porcellus,,F,10141.0,,,Intermediate,,BAO_0000221
303,,,,1,H,10623,,The binding affinity was measured on 5-hydroxytryptamine 4 receptor using [3H]- GR-113808 as radioligand.,8,CHEMBL615278,,,B,,,,Autocuration,,BAO_0000357
304,,,,1,D,10623,,Antagonist activity against 5-HT4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,9,CHEMBL615279,Rattus norvegicus,,F,10116.0,,,Expert,,BAO_0000019
305,,,,1,H,168,,Binding affinity against 5-hydroxytryptamine 4 receptor,8,CHEMBL615280,,,B,,,,Expert,,BAO_0000357
306,,,,1,U,22226,,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of chick intestine,0,CHEMBL615281,Gallus gallus,,B,9031.0,,,Autocuration,,BAO_0000019
307,,,,1,U,22226,,Inhibitory effect (10e-6 M) on the 25-OH-D3-1-hydroxylase activity,0,CHEMBL615282,Homo sapiens,,F,9606.0,,,Autocuration,,BAO_0000019
308,,,,1,U,22226,,25-OH-D3-1-hydroxylase activity (10e-6 M) was measured as %control,0,CHEMBL615283,Homo sapiens,,F,9606.0,,,Autocuration,,BAO_0000019
309,,,,1,N,80156,,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of human HL-60 cells,1,CHEMBL615284,Homo sapiens,,B,9606.0,,HL-60,Autocuration,649.0,BAO_0000219
310,,,,1,U,22226,,Inhibitory effect (10e-6 M) on the 25-hydroxyvitamin D3-1-hydroxylase activity,0,CHEMBL615285,Homo sapiens,,B,9606.0,,,Autocuration,,BAO_0000019
311,,,,1,U,22226,,25-hydroxyvitamin D3-1-hydroxylase activity (10e-6 M) was measured as %control,0,CHEMBL615286,Homo sapiens,,B,9606.0,,,Autocuration,,BAO_0000019
312,,,,1,D,104703,,Displacement of [3H]-Ro- 15-1788 from human GABA-A alpha-1-beta-3-gamma-2 receptor subunits expressed in Xenopus oocytes,7,CHEMBL615287,Homo sapiens,,B,9606.0,,Oocytes,Autocuration,,BAO_0000219
313,,,,1,S,100256,,Chymotryptic inhibitory activity against 26S proteasome,2,CHEMBL615288,,,F,,,,Intermediate,,BAO_0000220
314,,,,1,S,100256,,Inhibitory activity against 26S proteasome degradation of IkB,2,CHEMBL615289,,,B,,,,Intermediate,,BAO_0000220
315,,,,1,N,81034,,In vitro inhibition of 2780/DOX ovarian cancer cell line,1,CHEMBL615290,Homo sapiens,,F,9606.0,,A2780,Intermediate,478.0,BAO_0000219
316,,,,1,N,81034,,In vitro inhibition of 2780/S ovarian cancer cell line,1,CHEMBL884522,Homo sapiens,,F,9606.0,,A2780,Intermediate,478.0,BAO_0000219
317,,,,1,U,22226,,Relative activity on the cellular accumulation of vincristine in multidrug-resistant (MDR) human ovarian cancer 2780AD cells,0,CHEMBL615291,Homo sapiens,,F,9606.0,,,Autocuration,,BAO_0000019
318,,,,1,M,22222,,Association constant for binding to AATT 28-mer AATT hairpin,3,CHEMBL615292,,,B,,,,Intermediate,,BAO_0000225
319,,,,1,M,22222,,Kinetically Defined Association Constant for 28-mer AATT hairpin.,3,CHEMBL615293,,,B,,,,Intermediate,,BAO_0000225
320,,,,1,M,22222,,Reaction Rate Parameter for 28-mer AATT hairpin,3,CHEMBL615294,,,B,,,,Intermediate,,BAO_0000225
321,,,,1,M,22222,,Reaction Rate Parameter for 28-mer AATT hairpin,3,CHEMBL615295,,,B,,,,Intermediate,,BAO_0000225
322,,,,1,U,22226,,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 1),0,CHEMBL825021,Homo sapiens,,F,9606.0,,,Autocuration,,BAO_0000019
323,,,,1,U,22226,,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 2),0,CHEMBL615296,Homo sapiens,,F,9606.0,,,Autocuration,,BAO_0000019
324,,,,1,U,22226,,Inhibitory concentration by single cycle replication assay using envelope deficient HIV-1,0,CHEMBL615297,Homo sapiens,,F,9606.0,,,Autocuration,,BAO_0000019
325,,,,1,U,22226,,Cytotoxicity against cell line 2SC/20 determined by MTT test,0,CHEMBL615298,Cricetulus griseus,,F,10029.0,,,Autocuration,,BAO_0000019
326,,,,1,U,22226,,Cytotoxicity against cell line 2SC/20 of hamster determined by MTT test,0,CHEMBL615299,Cricetulus griseus,,F,10029.0,,,Autocuration,,BAO_0000019
327,,,,1,U,22226,,Inhibitory concentration against the growth of 2SC/20 cell line after 72 hr of drug exposure by MTT test,0,CHEMBL615300,Cricetulus griseus,,F,10029.0,,,Autocuration,,BAO_0000019
328,,,,1,H,241,,Binding affinity on 3 beta-hydroxysteroid dehydrogenase,8,CHEMBL615301,,,B,,,,Autocuration,,BAO_0000357
329,,,,1,D,241,,Binding affinity for 3-beta-hydroxysteroid dehydrogenase,9,CHEMBL615302,Homo sapiens,,B,9606.0,,,Expert,,BAO_0000357
330,,,,1,U,22226,,Selectivity ratio of ID50 in liver and heart,0,CHEMBL615303,Rattus norvegicus,,B,10116.0,,,Autocuration,,BAO_0000019
331,,,,1,H,12132,,"Selectivity, ratio of relative ID50 in liver and heart",8,CHEMBL615304,,,B,,,,Autocuration,,BAO_0000019
332,,,,1,H,12132,,Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to T3,8,CHEMBL615305,,,B,,,,Autocuration,,BAO_0000019
333,,,,1,H,12132,,"Binding affinity to the receptor was determined in nuclei of heart In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615306,,,B,,,,Autocuration,,BAO_0000218
334,,,,1,H,12132,,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615307,,,B,,,,Autocuration,,BAO_0000218
335,,,,1,H,12132,,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615308,,,B,,In vivo,,Autocuration,,BAO_0000218
336,,,,1,H,12132,,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615309,,,F,,In vivo,,Autocuration,,BAO_0000218
337,,,,1,U,22226,,"Binding affinity to the thyroid hormone receptor was determined in vitro in isolated nuclei of rat liver relative to 3,5,3' triiodothyronine",0,CHEMBL615310,,,B,,,,Autocuration,,BAO_0000019
338,,,,1,H,12132,,Binding affinity to the receptor was determined in vitro in isolated nuclei of rat liver relative to T3,8,CHEMBL615311,,,B,,,,Autocuration,,BAO_0000019
339,,,,1,U,22226,,"Binding affinity to thyroid hormone receptor beta, relative to 3,5,3' triiodothyronine receptor, in isolated nuclei of heart",0,CHEMBL615312,Homo sapiens,,B,9606.0,,,Autocuration,,BAO_0000019
340,,,,1,H,12132,,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,8,CHEMBL615313,,,B,,,,Autocuration,,BAO_0000019
341,,,,1,H,12132,,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,8,CHEMBL615314,,,F,,,,Autocuration,,BAO_0000019
342,,,,1,H,12132,,"Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615315,,,B,,,,Autocuration,,BAO_0000019
343,,,,1,U,22226,,"In vivo binding affinity for 3,5,3'' triiodothyronine receptor of heart nuclei 1 hr after intravenous administration",0,CHEMBL615316,Rattus norvegicus,,B,10116.0,,,Autocuration,,BAO_0000218
344,,,,1,H,12132,,Binding affinity to the receptor was determined in nuclei of heart in vivo 1 hour after intravenous administration relative to T3,8,CHEMBL615317,,,B,,In vivo,,Autocuration,,BAO_0000218
345,,,,1,H,12132,,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615318,,,B,,,,Autocuration,,BAO_0000218
346,,,,1,U,22226,,"In vivo binding affinity for 3,5,3' triiodothyronine receptor of liver nuclei 1 hour after intravenous administration",0,CHEMBL615319,Rattus norvegicus,,B,10116.0,,,Autocuration,,BAO_0000218
347,,,,1,H,12132,,"In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615320,,,B,,,,Autocuration,,BAO_0000019
348,,,,1,H,12132,,"In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to 3,5,3' triiodothyronine receptor",8,CHEMBL615321,,,F,,,,Autocuration,,BAO_0000019
349,,,,1,U,22226,,"Inhibition of [125I]L-T3 binding to rat hepatic 3,5,3''-triiodo-L-thyronine receptor",0,CHEMBL615322,Rattus norvegicus,,B,10116.0,,,Autocuration,,BAO_0000019
350,,,,1,H,19690,,Inhibition constant for binding to Co2+ form of 3-dehydroquinate synthase (DHQ) purified from Escherichia coli,8,CHEMBL615323,Escherichia coli,,B,562.0,,,Autocuration,,BAO_0000357
351,,,,1,H,19690,,Inhibition constant for binding to Zn2+ form of 3-dehydroquinate synthase (DHQ) purified from Escherichia coli,8,CHEMBL615407,Escherichia coli,,B,562.0,,,Autocuration,,BAO_0000357
352,,,,1,H,19690,,Kinetics expressed as Michaelis-Menten constant against Co2+ form of 3-dehydroquinate synthase purified from Escherichia coli,8,CHEMBL857267,Escherichia coli,,B,562.0,,,Autocuration,,BAO_0000357
353,,,,1,H,19690,,Kinetics expressed as Michaelis-Menten constant against Zn2+ form of 3-dehydroquinate synthase purified from Escherichia coli,8,CHEMBL615408,Escherichia coli,,B,562.0,,,Autocuration,,BAO_0000357
354,,,,1,H,19690,,Type of inhibition of 3-dehydroquinate synthase was determined; R - Slowly reversible,8,CHEMBL615409,,,B,,,,Autocuration,,BAO_0000357
355,,,,1,H,19690,,Compound was evaluated for its inhibitory constant against 3-dehydroquinate synthase,8,CHEMBL615410,,,B,,,,Autocuration,,BAO_0000357
356,,,,1,H,19690,,Inhibition constant against 3-dehydroquinate synthase,8,CHEMBL615411,,,B,,,,Autocuration,,BAO_0000357
357,,,,1,H,19690,,Association rate constant against 3-dehydroquinate synthase,8,CHEMBL615412,,,B,,,,Autocuration,,BAO_0000357
358,,,,1,H,19690,,Rate constant against 3-dehydroquinate synthase,8,CHEMBL615413,,,B,,,,Autocuration,,BAO_0000357
359,,,,1,U,22226,,Inhibitory activity against fuc-TVII,0,CHEMBL615414,,,B,,,,Autocuration,,BAO_0000019
360,,Liver,,1,D,12236,2107.0,Ability of compound (2.5 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,9,CHEMBL615415,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
361,,Liver,,1,D,12236,2107.0,Ability of compound (2500 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,9,CHEMBL615416,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
362,,Liver,,1,D,12236,2107.0,Ability of compound (250 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,9,CHEMBL615417,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
363,,Liver,,1,D,12236,2107.0,Ability of compound (25 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,9,CHEMBL615418,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
364,,Liver,,1,D,12236,2107.0,Ability of compound at 0 uM to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,9,CHEMBL615419,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
365,,Liver,,1,D,12236,2107.0,Ability of compound to inhibit the activity of 3-hydroxy-3-methylglutarylcoenzyme A(HMGR) reductase in rat liver microsomes,9,CHEMBL615420,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
366,,Liver,,1,D,12236,2107.0,Percentage inhibition of 3-hydroxy-3-methyl glutaryl coenzyme A reductase in rat liver microsomes at 250 uM,9,CHEMBL615421,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
367,,Liver,,1,D,12236,2107.0,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 0 uM,9,CHEMBL615422,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
368,,Liver,,1,D,12236,2107.0,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 2.5 uM,9,CHEMBL615423,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
369,,Liver,,1,D,12236,2107.0,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 2500 uM,9,CHEMBL872868,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
370,,Liver,,1,D,12236,2107.0,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 25 uM,9,CHEMBL615424,Rattus norvegicus,Microsomes,B,10116.0,,,Autocuration,,BAO_0000251
371,,,,1,H,104832,,Inhibitory activity against 3-phosphoglycerate kinase.,4,CHEMBL825022,,,B,,,,Autocuration,,BAO_0000224
372,,,,1,H,104832,,Binding affinity was evaluated towards 3-phosphoglycerate kinase at 37 degrees Celsius in 0.1 m NaCl pH 7.1,4,CHEMBL615425,,,B,,,,Autocuration,,BAO_0000224
373,,,,1,H,104832,,"Michaelis-Menten constant with 1,3-bisphosphoglyceric acid (1,3-BPG) against 3-phosphoglycerate kinase",4,CHEMBL615426,,,B,,,,Autocuration,,BAO_0000224
374,,,,1,D,10612,,Inhibition of human 3-phosphoinositide-dependent protein kinase 1 at 10 uM,9,CHEMBL615427,Homo sapiens,,B,9606.0,,,Expert,,BAO_0000357
375,,,,1,N,80616,,Cytotoxicity on 3677 melanoma cells,1,CHEMBL615428,Homo sapiens,,F,9606.0,,3677 melanoma cell line,Intermediate,844.0,BAO_0000219
376,,,,1,N,80616,,Cytotoxicity on 3677 melanoma cells in combination with L-49-sFv-bL,1,CHEMBL615429,Homo sapiens,,F,9606.0,,3677 melanoma cell line,Intermediate,844.0,BAO_0000219
377,,,,1,N,80617,,Antitumor activity against Mouse colon 38 at 500 ug/disk in disk diffusion assay,1,CHEMBL615430,Mus musculus,,F,10090.0,,MC-38,Intermediate,700.0,BAO_0000219
378,,,,1,U,22226,,Compound was evaluated for inhibition of tumor cell growth using sulforhodamine-B assay in 38 human cell lines,0,CHEMBL615431,Homo sapiens,,F,9606.0,,,Intermediate,,BAO_0000019
379,,,,1,U,22226,,In vivo antitumor activity against 3B131 intraperitoneally implanted B16 melanoma cells; NT= Not tested,0,CHEMBL615432,,,F,,,B16,Autocuration,798.0,BAO_0000218
380,,,,1,U,22226,,In vivo antitumor activity against 3B131 intraperitoneally implanted B16 melanoma cells; reproducible significant activity.,0,CHEMBL615433,,,F,,,B16,Autocuration,798.0,BAO_0000218
381,,,,1,D,12464,,Inhibitory activity against Human RhinoVirus serotype-14 3C Protease,9,CHEMBL615434,Human rhinovirus 14,,F,12131.0,,,Expert,,BAO_0000019
382,,,,1,N,50085,,Inhibitory activity against Human RhinoVirus serotype-14 3C Protease; NI means No inhibition to 50 uM,1,CHEMBL615435,Human rhinovirus sp.,,F,169066.0,,,Intermediate,,BAO_0000218
383,,,,1,N,50679,,Compound was evaluated for the inactivation of HRV 14 3C protease activity expressed as KI,1,CHEMBL615436,human rhinovirus type 14,,F,169066.0,,,Intermediate,,BAO_0000218
384,,,,1,N,50679,,Compound was evaluated for the inactivation of HRV 14 3C protease activity expressed as kinact,1,CHEMBL615437,human rhinovirus type 14,,F,169066.0,,,Intermediate,,BAO_0000218
385,,,,1,D,12464,,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay,9,CHEMBL615438,Human rhinovirus 14,,F,12131.0,,,Expert,,BAO_0000019
386,,,,1,D,12464,,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay,9,CHEMBL615439,Human rhinovirus 14,,F,12131.0,,,Expert,,BAO_0000019
387,,,,1,D,12464,,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay,9,CHEMBL615440,Human rhinovirus 14,,F,12131.0,,,Expert,,BAO_0000019
388,,,,1,D,12464,,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay; inactive,9,CHEMBL615441,Human rhinovirus 14,,F,12131.0,,,Expert,,BAO_0000019
389,,,,1,N,50665,,Compound was tested for the inhibitory activity of compound towards human rhinovirus 3C protease,1,CHEMBL615641,Enterovirus,,F,12059.0,,,Intermediate,,BAO_0000218
390,,,,1,N,50665,,Compound was tested for the inhibitory activity of compound towards human rhinovirus-16 3C protease,1,CHEMBL872065,Enterovirus,,F,12059.0,,,Intermediate,,BAO_0000218
391,,,,1,N,50665,,Compound was tested for the inhibitory activity of compound towards human rhinovirus-2 3C protease,1,CHEMBL825023,Enterovirus,,F,12059.0,,,Intermediate,,BAO_0000218
392,,,,1,N,50665,,Compound was tested for the inhibitory activity of compound towards human rhinovirus-89 3C protease,1,CHEMBL615642,Enterovirus,,F,12059.0,,,Intermediate,,BAO_0000218
393,,,,1,H,12464,,Inhibition of human rhinovirus 3C protease,8,CHEMBL615643,Human rhinovirus B,,B,147712.0,,,Expert,,BAO_0000357
394,,,,1,U,22226,,Compound was tested for inhibition of a proteinase 3CL pro of human coronavirus; Inhibited,0,CHEMBL615644,Homo sapiens,,B,9606.0,,,Autocuration,,BAO_0000019
395,,,,1,N,80619,,Compound tested for activity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose of 100 mg/kg (Dose range 200-12.5),1,CHEMBL615645,Mus musculus,,F,10090.0,,3EM 37,Intermediate,833.0,BAO_0000218
396,,,,1,N,80619,,Compound tested for activity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose of 128 mg/kg (Dose range 256-16),1,CHEMBL615646,Mus musculus,,F,10090.0,,3EM 37,Intermediate,833.0,BAO_0000218
397,,,,1,N,80619,,Compound tested for toxicity against 3EM 37 Mouse Ependymoblastoma after single ip injection on day 1 at optimal dose (OD) of 100 mg/kg on the 5th day after the injection of the compound; (10/10),1,CHEMBL615647,Mus musculus,,F,10090.0,,3EM 37,Intermediate,833.0,BAO_0000218
398,,,,1,N,80619,,Compound tested for toxicity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose (OD) of 100 mg/kg on the 5th day after the injection of the compound; (6/6),1,CHEMBL615648,Mus musculus,,F,10090.0,,3EM 37,Intermediate,833.0,BAO_0000218
399,,,,1,N,80619,,Effect of compound on 3EM 37 mouse ependymoblastoma after single ip injection on day 1 recorded as animal weight difference of the treated and the control (T-C) at OD of 100 mg/kg,1,CHEMBL615649,Mus musculus,,F,10090.0,,3EM 37,Intermediate,833.0,BAO_0000218
400,,,,1,N,80619,,Effect of compound on 3EM 37 mouse ependymoblastoma after single ip injection on day 1 recorded as percentage of cured animals at OD of 100 mg/kg,1,CHEMBL615650,Mus musculus,,F,10090.0,,3EM 37,Intermediate,833.0,BAO_0000218
401,,,,1,N,80620,,In vivo anti-tumor and anti-metastatic activity was measured after oral dosing 15 mg/kg b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor,1,CHEMBL615651,Mus musculus,,F,10090.0,,3LL cell line,Intermediate,847.0,BAO_0000218
402,,,,1,N,80620,,In vivo anti-tumor and anti-metastatic activity was measured after oral dosing b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor,1,CHEMBL615652,Mus musculus,,F,10090.0,,3LL cell line,Intermediate,847.0,BAO_0000218
