miller2_FiscalYear,miller2_SectionID,miller2_BranchName,miller2_DisabilityIssues(marker),miller2_OrganisationSub-class,miller2_CountryRegionName,miller2_ProjectBrowserCountryID,miller2_SectorPercent,miller2_AmountSpent,miller2_EnviromentalSustainability(marker),miller2_Biodiversity(marker),miller2_FundCentreID,miller2_FSTCPercent,miller2_SectorName,miller2_SectionName,miller2_ChildrenIssues(marker),miller2_CIDABusinessDeliveryModel(old),miller2_BranchID,miller2_TradeDevelopment(marker),miller2_CountryRegionID,miller2_ProgrammingProcess(new),miller2_ProjectNumber,miller2_GenderEquality(marker),miller2_OrganisationID,miller2_IndigenousIssues(marker),miller2_Desertification(marker),miller2_ParticipatoryDevelopmentAndGoodGovernance,miller2_UrbanIssues(marker),miller2_YouthIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_KnowledgeForDevelopment(marker),miller2_OrganisationName,miller2_OrganisationType,miller2_OrganisationClass,miller2_ContinentID,miller2_ContinentName,miller2_CountryRegionPercent,miller2_SectorID
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Georgia,GE,0.7,155793.3363,0,0,3106,1.0,Small and medium-sized enterprises (SME) development,Ukraine,0,Responsive,B3100,0,GE,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,3,Asia,0.153,32130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Montenegro,ME,0.1,2181.9795,0,0,3106,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,ME,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.015,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Montenegro,ME,0.2,4363.959,0,0,3106,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,ME,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.015,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Montenegro,ME,0.7,15273.8565,0,0,3106,1.0,Small and medium-sized enterprises (SME) development,Ukraine,0,Responsive,B3100,0,ME,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.015,32130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Serbia,RS,0.1,21092.4685,0,0,3106,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,RS,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.145,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Serbia,RS,0.2,42184.937000000005,0,0,3106,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,RS,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.145,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Serbia,RS,0.7,147647.2795,0,0,3106,1.0,Small and medium-sized enterprises (SME) development,Ukraine,0,Responsive,B3100,0,RS,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.145,32130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Russian Fed.,RU,0.1,37820.977999999996,0,0,3106,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.26,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Russian Fed.,RU,0.2,75641.95599999999,0,0,3106,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.26,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Russian Fed.,RU,0.7,264746.846,0,0,3106,1.0,Small and medium-sized enterprises (SME) development,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.26,32130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Ukraine,UA,0.1,30984.1089,0,0,3106,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.213,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Ukraine,UA,0.2,61968.2178,0,0,3106,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.213,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Ukraine,UA,0.7,216888.7623,0,0,3106,1.0,Small and medium-sized enterprises (SME) development,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020604001,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,0.213,32130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Ukraine,UA,0.2,174000.0,0,0,3118,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020604002,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,VOLUNTEER SENDING AGENCY,Ukraine,UA,0.8,696000.0,0,0,3118,1.0,Small and medium-sized enterprises (SME) development,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020604002,2,1000361,0,0,1,0,0,0,0,Canadian Executive Service Organization,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,32130
2009/2010,S4124,OGM Asia Pacific,0,NGO,Tajikistan,TJ,0.6,73391.4,0,0,4138,1.0,Agricultural development,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020607001,0,1000106,0,0,0,0,0,0,0,Mennonite Economic Development Associates of Canada,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31120
2009/2010,S4124,OGM Asia Pacific,0,NGO,Tajikistan,TJ,0.4,48927.6,0,0,4138,1.0,Agricultural extension,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020607001,0,1000106,0,0,0,0,0,0,0,Mennonite Economic Development Associates of Canada,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31166
2009/2010,S4124,OGM Asia Pacific,0,NGO,Tajikistan,TJ,0.5,186927.0,0,0,4138,1.0,Agricultural development,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020608001,2,1000806,0,0,1,0,0,0,0,Aga Khan Foundation Canada,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31120
2009/2010,S4124,OGM Asia Pacific,0,NGO,Tajikistan,TJ,0.1,37385.4,0,0,4138,1.0,Agricultural inputs,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020608001,2,1000806,0,0,1,0,0,0,0,Aga Khan Foundation Canada,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31150
2009/2010,S4124,OGM Asia Pacific,0,NGO,Tajikistan,TJ,0.4,149541.6,0,0,4138,1.0,Agricultural extension,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020608001,2,1000806,0,0,1,0,0,0,0,Aga Khan Foundation Canada,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31166
2009/2010,S4124,OGM Asia Pacific,0,VOLUNTEER SENDING AGENCY,Tajikistan,TJ,0.6,379634.19,0,0,4138,1.0,Agricultural development,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020618001,1,1000973,0,0,0,0,0,0,0,CECI Centre d'�tude et de coop�ration,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31120
2009/2010,S4124,OGM Asia Pacific,0,VOLUNTEER SENDING AGENCY,Tajikistan,TJ,0.4,253089.46,0,0,4138,1.0,Agricultural education/training,Pakistan,0,Responsive,B4100,0,TJ,Uncoded: Pre-APP,Z020618001,1,1000973,0,0,0,0,0,0,0,CECI Centre d'�tude et de coop�ration,Canadian Non-Profit Making,Civil Society,3,Asia,1.0,31181
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.502,198977.7651,0,0,3118,1.0,Legal and judicial development,Ukraine,2,Directive,B3100,0,UA,Uncoded: Pre-APP,Z020624002,2,1000601,0,0,2,0,2,0,0,Agriteam Canada,Canadian Profit Making,Civil Society,5,Europe,1.0,15130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.24,95128.81199999999,0,0,3118,1.0,Democratic participation and civil society,Ukraine,2,Directive,B3100,0,UA,Uncoded: Pre-APP,Z020624002,2,1000601,0,0,2,0,2,0,0,Agriteam Canada,Canadian Profit Making,Civil Society,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.258,102263.4729,0,0,3118,1.0,Social/welfare services,Ukraine,2,Directive,B3100,0,UA,Uncoded: Pre-APP,Z020624002,2,1000601,0,0,2,0,2,0,0,Agriteam Canada,Canadian Profit Making,Civil Society,5,Europe,1.0,16010
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Bosnia & Herz.,BA,0.2,235758.357,0,0,3203,1.0,Public sector policy and administrative management,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020634001,2,1011703,0,0,1,0,0,0,0,Consortium Genivar Soci�t� en commandite et l'Universit� d'Ottawa,Canadian Profit Making,Civil Society,5,Europe,0.5,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Bosnia & Herz.,BA,0.8,943033.428,0,0,3203,1.0,Legal and judicial development,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020634001,2,1011703,0,0,1,0,0,0,0,Consortium Genivar Soci�t� en commandite et l'Universit� d'Ottawa,Canadian Profit Making,Civil Society,5,Europe,0.5,15130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Serbia,RS,0.2,235758.357,0,0,3203,1.0,Public sector policy and administrative management,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020634001,2,1011703,0,0,1,0,0,0,0,Consortium Genivar Soci�t� en commandite et l'Universit� d'Ottawa,Canadian Profit Making,Civil Society,5,Europe,0.5,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Serbia,RS,0.8,943033.428,0,0,3203,1.0,Legal and judicial development,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020634001,2,1011703,0,0,1,0,0,0,0,Consortium Genivar Soci�t� en commandite et l'Universit� d'Ottawa,Canadian Profit Making,Civil Society,5,Europe,0.5,15130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,FEDERAL,Bosnia & Herz.,BA,0.5,3991.955,0,0,3203,1.0,Public sector policy and administrative management,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020635001,2,10050,0,0,1,0,0,0,0,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,5,Europe,0.5,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,FEDERAL,Bosnia & Herz.,BA,0.5,3991.955,0,0,3203,1.0,Legal and judicial development,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020635001,2,10050,0,0,1,0,0,0,0,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,5,Europe,0.5,15130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,FEDERAL,Serbia,RS,0.5,3991.955,0,0,3203,1.0,Public sector policy and administrative management,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020635001,2,10050,0,0,1,0,0,0,0,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,5,Europe,0.5,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,FEDERAL,Serbia,RS,0.5,3991.955,0,0,3203,1.0,Legal and judicial development,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020635001,2,10050,0,0,1,0,0,0,0,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,5,Europe,0.5,15130
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UNIVERSITY,Russian Fed.,RU,0.5,157662.015,0,0,3117,1.0,Health policy and administrative management,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020639001,2,1001406,0,0,1,0,0,0,0,Grant MacEwan University,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,12110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UNIVERSITY,Russian Fed.,RU,0.05,15766.2015,0,0,3117,1.0,Medical education/training,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020639001,2,1001406,0,0,1,0,0,0,0,Grant MacEwan University,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,12181
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UNIVERSITY,Russian Fed.,RU,0.3,94597.209,0,0,3117,1.0,Health personnel development,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020639001,2,1001406,0,0,1,0,0,0,0,Grant MacEwan University,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,12281
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UNIVERSITY,Russian Fed.,RU,0.15,47298.6045,0,0,3117,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,RU,Uncoded: Pre-APP,Z020639001,2,1001406,0,0,1,0,0,0,0,Grant MacEwan University,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,FEDERAL,Ukraine,UA,0.7,6472.69,2,0,3118,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,10050,0,0,1,0,0,0,0,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,5,Europe,1.0,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,SPECIALIZED INSTITUTE,Ukraine,UA,0.7,443648.8,2,0,3118,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,1001102,0,0,1,0,0,0,0,Canadian Urban Institute,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.7,14299.18,2,0,3118,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,1001142,0,0,1,0,0,0,0,Le Groupe Conseil Baastel Lt�e,Canadian Profit Making,Civil Society,5,Europe,1.0,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTANT,Ukraine,UA,0.7,3755.115,2,0,3118,1.0,Public sector policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,Information not available,0,0,1,0,0,0,0,Information not available,Canadian Profit Making,Individual,5,Europe,1.0,15110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,FEDERAL,Ukraine,UA,0.3,2774.01,2,0,3118,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,10050,0,0,1,0,0,0,0,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,Governmental,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,SPECIALIZED INSTITUTE,Ukraine,UA,0.3,190135.2,2,0,3118,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,1001102,0,0,1,0,0,0,0,Canadian Urban Institute,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.3,6128.22,2,0,3118,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,1001142,0,0,1,0,0,0,0,Le Groupe Conseil Baastel Lt�e,Canadian Profit Making,Civil Society,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTANT,Ukraine,UA,0.3,1609.335,2,0,3118,1.0,Democratic participation and civil society,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020640001,2,Information not available,0,0,1,0,0,0,0,Information not available,Canadian Profit Making,Individual,5,Europe,1.0,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UMBRELLA ORGANIZATION,Ukraine,UA,0.5,173984.0,0,0,3118,1.0,Advanced technical and managerial training,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1000403,0,0,0,0,0,0,0,Colleges and Institutes Canada,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,11430
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.5,5886.64,0,0,3118,1.0,Advanced technical and managerial training,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1001142,0,0,0,0,0,0,0,Le Groupe Conseil Baastel Lt�e,Canadian Profit Making,Civil Society,5,Europe,1.0,11430
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,COLLEGE,Ukraine,UA,0.5,134007.5,0,0,3118,1.0,Advanced technical and managerial training,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1005618,0,0,0,0,0,0,0,Saskatchewan Polytechnic,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,11430
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UMBRELLA ORGANIZATION,Ukraine,UA,0.2,69593.6,0,0,3118,1.0,Employment policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1000403,0,0,0,0,0,0,0,Colleges and Institutes Canada,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,16020
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.2,2354.656,0,0,3118,1.0,Employment policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1001142,0,0,0,0,0,0,0,Le Groupe Conseil Baastel Lt�e,Canadian Profit Making,Civil Society,5,Europe,1.0,16020
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,COLLEGE,Ukraine,UA,0.2,53603.0,0,0,3118,1.0,Employment policy and administrative management,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1005618,0,0,0,0,0,0,0,Saskatchewan Polytechnic,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,16020
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,UMBRELLA ORGANIZATION,Ukraine,UA,0.3,104390.4,0,0,3118,1.0,Business support services and institutions,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1000403,0,0,0,0,0,0,0,Colleges and Institutes Canada,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,25010
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,CONSULTING SERVICES,Ukraine,UA,0.3,3531.9840000000004,0,0,3118,1.0,Business support services and institutions,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1001142,0,0,0,0,0,0,0,Le Groupe Conseil Baastel Lt�e,Canadian Profit Making,Civil Society,5,Europe,1.0,25010
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,COLLEGE,Ukraine,UA,0.3,80404.5,0,0,3118,1.0,Business support services and institutions,Ukraine,0,Responsive,B3100,0,UA,Uncoded: Pre-APP,Z020641001,2,1005618,0,0,0,0,0,0,0,Saskatchewan Polytechnic,Canadian Non-Profit Making,Civil Society,5,Europe,1.0,25010
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.15,94031.29275,0,0,3203,1.0,Basic life skills for youth and adults,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,11230
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.1,62687.5285,0,0,3203,1.0,Health policy and administrative management,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,12110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.15,94031.29275,0,0,3203,1.0,Health education,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,12261
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.1,62687.5285,0,0,3203,1.0,Reproductive health care,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,13020
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.1,62687.5285,0,0,3203,1.0,STD control including HIV/AIDS,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,13040
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.2,125375.05699999999,0,0,3203,1.0,Democratic participation and civil society,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,15150
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Bosnia & Herz.,BA,0.2,125375.05699999999,0,0,3203,1.0,Social/welfare services,Ukraine,0,Directive,B3100,0,BA,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,16010
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Serbia,RS,0.15,94031.29275,0,0,3203,1.0,Basic life skills for youth and adults,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,11230
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Serbia,RS,0.1,62687.5285,0,0,3203,1.0,Health policy and administrative management,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,12110
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Serbia,RS,0.15,94031.29275,0,0,3203,1.0,Health education,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,12261
2009/2010,S3116,"EGM Europe, Middle East and Maghreb",0,NGO,Serbia,RS,0.1,62687.5285,0,0,3203,1.0,Reproductive health care,Ukraine,0,Directive,B3100,0,RS,Uncoded: Pre-APP,Z020647001,2,1000546,0,0,1,0,1,0,0,Canadian Society for International Health,Canadian Non-Profit Making,Civil Society,5,Europe,0.5,13020
