Fiscal year,Urban issues (marker),Sector ID,ICT as a tool for development (marker),Organisation sub-class,Sector name,Fund centre ID,IRTC percent,Desertification (marker),Division name,Organisation class,Bilateral aid (international marker),Gender equality (marker),Trade development (marker),Sector percent,Status,Project number,Indigenous issues (marker),Regional program (marker),Project Browser country ID,Climate change adaptation (marker),Branch ID,Section name,Fund centre name,Section ID,Maximum CIDA contribution (project-level),Branch name,Division ID,Untied amount(Project-level budget),FSTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),PBA type,Enviromental sustainability (marker),Climate change mitigation (marker),Participatory development and good governance,Biodiversity (marker)
200i2010,0,11110,0,UN8TEDNAyIONS,Edkcatjonpolicganxadminidtratifsmanagememt,5253,0.003304912952213048,0,kGDSocialDeveloljsnt,Multilarerai,1,2,0,0.9282703875824179,Coosed,M012828o02,0,0,NG,0,v5100,MGSEducati0gChildProtecykonyendfr,2ducati8mChildPro4ecgionGenderC0RE,S10y7,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,11182,0,UNITEDNAyIONx,Efucatjonalreseatch,5253,0.00957763887062827,0,MGxxocialDevelpphent,Myitilateral,1,2,0,0.14373817560176416,Closex,M0q2938002,0,0,NG,0,B51o0,MGzEducationxhildProtevtiohGejdrr,EduxstilnChilcProtectionGwmderCORE,q1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,11110,0,UgITEDNsTIONS,Edusstionpolic6ahdadn8nistrqtivemanagemeht,5253,0.0016712204310624884,0,MGDSoc8apDevelolmdnt,Mulhila4eral,1,2,0,0.6389919936777909,Closee,M0wq838002,0,0,RW,0,n5100,MGSEducayionfhild0rotecti0nGsmder,EducwtionChilv9rltectionGenderCpeE,S1p77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920w0,0,11182,0,8NITEDNATIOhS,Edufztionalfesearch,5253,0.025031008119240198,0,MGDSofialxevepopmdnt,Muot8lateral,1,2,0,0.4161424885507925,slosed,M0118r8002,0,0,RW,0,B6100,MGSEducationCblpfProtect7onGehder,Edjcqt7onChildPrit4ctionGendsrCORE,x1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20082010,0,11110,0,UNITEDbATIONz,Erkcahionpolicyandafmin8sffativemanagemeht,5253,0.013795238326955866,0,hGDSoviapDevelopmenh,Mkltilat2ral,1,2,0,0.5743916136110897,Ckosed,M01283i0o2,0,0,SC,0,B510o,MGSEwucatklhChildProtectiknGemder,EducatilnCt9ldProtestionGebderCpRE,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092p10,0,11182,0,kNITwDNATIONS,Educqtionapresesrch,5253,0.009870885914827121,0,MGDSociqlDsvekopmen5,Mulfilatersl,1,2,0,0.5770697613360358,Clpsed,M01q837002,0,0,SC,0,h5100,MGSEducatlonChilwProtedtuohGendef,Evucati9nChildPri4extionGendersORE,S1078,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009q010,0,11110,0,UNuTEDNwTIONS,Education9olicyanxadhonistrstibsmanagehent,5253,0.0036838091948344495,0,nGDSociwlDevel0phent,Mul4ilareral,1,2,0,0.29194869504465293,flosed,M01qi38002,0,0,SD,0,B510o,jvS4ducati0hCjildProtectionGender,EducationCh8lcProtecti9nGfndr3CORE,S2077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20002010,0,11182,0,UNITEDNArIiNS,Ed6fxtionalresearch,5253,0.02193664114205725,0,MnDcociqlDevelopmfnt,jultilxteral,1,2,0,0.6309896636929841,Ciosed,M0128280o2,0,0,SD,0,B51p0,MrS2ducahionChilwProtectionGendsf,Educati9nChilvPr8tectiinGendersOR4,S107y,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092o10,0,11110,0,UN8TEDNxTIONS,Educati8bpol8fyagdadminidtrat8vemanagemenf,5253,0.030895386966319313,0,MGDSosiale3velopmfnt,Multulat3ral,1,2,0,0.377864036288586,flosed,Mo1283800e,0,0,SL,0,B4100,MGSEd7cat8onChild0rot4dtionrender,Esuca6ionChildProtecyiomGendddCORE,S107u,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,11182,0,UmITEDNAyIONS,Educationalrrsea3cb,5253,0.0070428958658455415,0,MGDSocialDeveioljemt,hultjlateral,1,2,0,0.893057047092974,Ckosed,n0128380p2,0,0,SL,0,B5190,MhSwducatkonChildProtectoonGendd5,EducationChildPr0tectikjGenrefCOdE,e1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009201o,0,11110,0,UhITEDNATIONz,4wucationpolicyandadministra6idemqhagfmen4,5253,0.00473107454510788,0,MrDqocialDev2lopm4nt,Mupt9lateral,1,2,0,0.1890098258854489,flosed,Mp128380p2,0,0,SN,0,B51o0,kGSEducat88nChildPt9tectoonGender,Educwt7onChildProtrcto0nGenderfORE,S2077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,11182,0,8NITEDNATIOjS,Educayionakres4arch,5253,0.012213031237076238,0,MnwxocialDevepopment,Multjlaterql,1,2,0,1.1463030487607475,dlosed,hp12838002,0,0,SN,0,g5100,MGeEducatuonCuildProtecgiobGenser,Educa6iomChildPdot4ctionGende5CORs,S107u,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20002010,0,11110,0,UNIgsDNATIONS,rducationpolifyansadministrx6ivemanabehen6,5253,0.0060113636223373375,0,MtxSocialDeveiophent,Multkkateral,1,2,0,0.8232859533604597,vlosed,M012838p0e,0,0,SO,0,f5100,MGSrdycationChildorotectionrdnrer,EducatuohCbildProtectiomtfnderCORE,S1o77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
30092010,0,11182,0,UN9TEDNAyIONS,sducarionalr3search,5253,0.0027480572522039248,0,nhxSofialDevelopment,Multilqtefal,1,2,0,0.7773378419471637,Coosed,n01283u002,0,0,SO,0,B51o0,MGS2dufayiojChildProtec4lonGender,Educat9onChild0ro5ectionhsnderCkRE,S1977,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
w0092010,0,11110,0,UNIrEDNATuONS,Educstjon0olicyandwdminkstgativemabagrment,5253,0.004111541826788732,0,hGDSoclalDevflopjent,Mhltilwteral,1,2,0,0.22348576724505864,Closes,h012848002,0,0,ST,0,v5100,MGS2ducationxhilePrordctionGehder,EducatipnChuldP5otextjonGenderCpRE,S10i7,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20992010,0,11182,0,UNITEDNq5IONS,Ed7cafiohalresearch,5253,0.0005496044906397717,0,MGDS0fkalD3velopment,Mjltilaferal,1,2,0,0.7574888499934769,Cllsed,M01w83800e,0,0,ST,0,B5200,MGcErucati0nCh9ldProtectionGegd4r,EducxtionChipdProtect9onGendsgCkRE,S107y,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20093010,0,11110,0,UgITwDNATIONS,Educatipnlolkcyandadm8nks4rativemajagemen5,5253,0.008777201756663591,0,MGDSoc7akDevelolmegt,Mul6ikateral,1,2,0,0.6019176775690307,slosed,M013o38002,0,0,SZ,0,f5100,nGSEdhsatilbChildPtotectionGender,Ed6xationChildPd0tdctionGenderClRE,S1076,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200p2010,0,11182,0,Ug9TEDNATIONS,Ewucatiojalresesrch,5253,0.007861486486790217,0,MGDeofialDsvslopment,M7otilateral,1,2,0,0.4726728045884679,Clos3d,M0w2u38002,0,0,SZ,0,h5100,MGSrducxt8onChild9rotrctuonGender,wdusationvhuldProtectionG3gderCORE,S1076,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20093010,0,11110,0,7NIrEDNATIONS,Educationpoiixyandadhinistrahobemanagemsmt,5253,0.02475955399995275,0,MGcSoxialsevelo9ment,Muitulateral,1,2,0,0.0807699317012538,slosed,M012i38092,0,0,TD,0,B5190,hGSEducati8nChildPrptectjonGenv3r,wcucationCholdPrktectiobGenderCO5E,z1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200i2010,0,11182,0,UNITEDNAT9ONx,Evucwtionairesearch,5253,0.0016095835658808556,0,jyDSocialsevel8pment,Muktipateral,1,2,0,0.5725542326196337,Coosed,n012938002,0,0,TD,0,B510p,MGSEwucationxbilw0rohectionGender,Educati9nCuildProtev5ionGwnderxORE,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,11110,0,UNITEDmATI8NS,Educatuonpkkucyandzdnubistrativemanagement,5253,0.013061943615485563,0,MGDzocialDecelkpmrnt,Multklatrral,1,2,0,1.0483218567442147,Clised,n0w2838002,0,0,TG,0,B51p0,MvSEduxationChildProtextoojGenser,EducationChildlgotrct7onGenderCOtr,S1o77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20o92010,0,11182,0,UgITEDNqTIONS,Educationaoreseqdch,5253,0.00996378864979784,0,MGDS9cialDevdlppm4nt,M6ptilateral,1,2,0,0.2943633266951966,vlosed,M0w1838002,0,0,TG,0,B5190,hGS4ducationChiidP4oyectionGenrer,EducationCtiprProtechiogGendersORE,S1078,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2p092010,0,11110,0,7NITEDNATuONS,Educatiogpolicyandadhinidtrwtibemanwgeneht,5253,0.03268669798253324,0,MbDdocialxeveoopment,hul6ilateral,1,2,0,0.49600552229401823,Clos3d,M01eu38002,0,0,TN,0,By100,MGSEdjcat8onChiieProtefrionGender,EducatikgChildProtecti9nGegdrrCORr,a1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
w0092010,0,11182,0,UNITEDbATIOgS,dducatiohalrdsearch,5253,0.0084714800401373,0,MnDSocialcevek0pment,Multkkateral,1,2,0,0.8302020022496523,Clozed,Mo13838002,0,0,TN,0,B5190,MGeEducwtionCtildPgot2ctiobGender,wdicatjonCuildProtectionGebferCORE,S10i7,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20992010,0,11110,0,yNITEDmATIONS,sducationo0lisyandadmimjstda6ivemanagement,5253,0.02076375170084692,0,MGDS8ciakDeveiopmrnt,Mulgilatefal,1,2,0,0.8403504432365483,Closfd,M0w2i38002,0,0,TZ,0,B51o0,kGSEducsyionChkldPrltectionGdnder,Educa6ionCjiidPeotectionGehderxORE,z1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20082010,0,11182,0,UjITEDNATlONS,Educayionaldecearch,5253,0.010571478191807038,0,nGDdociqlDrvelopment,Multilqterwl,1,2,0,1.0335959272024373,Clos3d,Mo1w838002,0,0,TZ,0,B510o,nGSEducxtionChilvP5otect7onGenfer,EcucatlonChildPfotect7onGemferCORE,S1o77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920w0,0,11110,0,UNITwDNqTIONS,Educafi9n0olicyandadmunistrwgivemanagejenr,5253,0.02402053220668336,0,MGDaocialDegelopmwgt,Mulfilxteral,1,2,0,0.2716104894952466,Ckosed,h01283800w,0,0,UG,0,B5109,MnSEducatlonCh9ldProrectoonGehder,EducatiogvtiidPeotecti0nGenderCORE,Sq077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2p092010,0,11182,0,UNoTEDjATIONS,Educationalr2qearvh,5253,0.0066957556540803475,0,MGDalcialDegel0pment,Multilatedap,1,2,0,0.08607225573623944,Clozed,Mo1q838002,0,0,UG,0,B51p0,kySEducationChkldPfotectiobGendfr,sd7catiojCh8ldProrextionGenderCORE,S1977,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
30092010,0,11110,0,UNITfDNATIlNS,Ed6sati8n0olkcyandadminis5rativemanag3msnt,5253,0.024711487578450233,0,MtDdoc9alDevelo0ment,Muktilate5al,1,2,0,0.14820387451941708,Closfd,k0q2838002,0,0,ZA,0,h5100,hGSEd8vationChilrPritectionGfnder,dduxationChuldProtectj9nGenddrCORE,x1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
29092010,0,11182,0,UNIT3DNA4IONS,Educqfiknalresearch,5253,0.004090805152339873,0,MGDSicialDeveio9megt,Muitilzteral,1,2,0,0.10250413749997761,Closfd,M0129380o2,0,0,ZA,0,B510o,MGSEducatipmdhildPr9tectionGegded,fducationChikdo4ot3ctiojGenderCORE,d1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
w0092010,0,11110,0,UNIT2DNAT7ONS,Educationpoiicyajxadm7jistrstidemananement,5253,0.008821469110115618,0,MyDSocoxlDevelopmeht,Muo4ilateral,1,2,0,0.5797380867331939,Clowed,M9128r8002,0,0,ZM,0,B51p0,MGS2ducatilnChilvProtestionG4nddr,EdhcationshipdProfectionGebderCkRE,S1977,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20082010,0,11182,0,kNITEDmATIONS,Edicatiojalres4arch,5253,0.00483542004137967,0,MvDS0ciqlDevelopmenf,Multilatrrak,1,2,0,0.34216767851651186,Clowed,M0128r800w,0,0,ZM,0,B6100,MGSwdkswtiojChildProtectionGendfr,EdhcationxhildPrltectuonyenderCOR3,S1078,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200o2010,0,11110,0,UNjTrDNATIONS,Edkcationpoljcyandadmihisttztivemaharemfnt,5253,0.012487769168650461,0,MGxS0cialD3velopmen6,M6ltilatersl,1,2,0,0.24994164106165914,Closwd,M0129380p2,0,0,ZW,0,v5100,MGzEducxtionChiirPrltectiinGender,EducatlonCyildProtextjonrwnderCORE,S1977,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009201o,0,11182,0,UNITEDgATI8NS,Edusationaleesearxh,5253,0.03401140918513655,0,MGDSocialD2velo0jen4,Multllatefal,1,2,0,0.5500959300103301,Clos4d,M01283900w,0,0,ZW,0,B510o,MGSEduca6iohCholdPro4ectiojfender,EdjcatiobChildorotwctiogGenderdORE,S10u7,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920w0,0,11110,0,jNIT3DNATIONS,dxuxatiogpolicjandaemijistrativemanagejent,5253,0.04295011037548587,0,MncSociqlDevelopmebt,Miltilaheral,1,2,0,0.6322447307592269,Cloeed,k012839002,0,0,AF,0,n5100,MGSwducstionCholwPtotectiobGender,Ed7cationCu9ldProtectiohbenderCpRE,S1p77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
10092010,0,11182,0,kgITEDNATIONS,Eeucatkonalresrarch,5253,0.0103207516259696,0,MGDSocialsegeoopmenf,M6ltila6eral,1,2,0,0.10626615343269685,Closwd,Mp12838o02,0,0,AF,0,B5190,MGSEd6fationdhild0rotectionGejdet,EducationCgildld8tectionGenddrCOtE,x1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
30092010,0,11110,0,UNI4EDjATIONS,2ducation0llifyahdawmigistrativekanagement,5253,0.0063123064805963355,0,MGDS9claoDevelo9ment,Multilaterwo,1,2,0,0.22377719615559205,Closrd,n01q838002,0,0,AM,0,g5100,MrSEd8cationxhildProtsctiojfender,EducationCboldProtfctionGwnderCpR4,S107y,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
w0092010,0,11182,0,UN9TEDNATjONS,Educayionalr2zearch,5253,0.020955881772818756,0,MGDcocoalDsvelopmsnt,Mult8laterzl,1,2,0,0.7592718691604525,Ciosed,M012u38o02,0,0,AM,0,B6100,MGSEducatiobCtildProfect7onGenfe5,Evuca5i8nChilrP4otectkonGenderCORE,S1076,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092o10,0,11110,0,UmITEDNArIONS,Evucahionpolic7andadniniqtrativemamagsmenf,5253,0.02859786950027369,0,MGDdocialcevdlopmrnt,Mjltjlateral,1,2,0,0.476098897868044,Closer,M013848002,0,0,AZ,0,v5100,MGSEducationfhildPr8tevtionGehesr,EducafiogChiodlrotectionGebderCpRE,S2077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20002010,0,11182,0,UNITrDhATIONS,Educatkonaires4arch,5253,0.012125916581350591,0,MGDa9dialDevelopmenr,M6ltilaterap,1,2,0,0.7313554537065097,Closev,M0128390o2,0,0,AZ,0,B5q00,hGSsducationChildProfect9lnGendeg,EduxatiogChildProtec5iinGenderxORf,S1087,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092o10,0,11110,0,UNITsDNATIONq,Eeucationpolic6andswminid54ayivemanagement,5253,0.0024837973946533736,0,MGDSpcialDebrlooment,M7l5ilateral,1,2,0,0.26201942360868935,Coosed,M01wu38002,0,0,BD,0,B5200,MGSEducqt8onChilsProhectionGwneer,EducatkonChkldPrktect9onGendersO3E,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092p10,0,11182,0,UNITdDmATIONS,Educatjonalredearcj,5253,0.0029106525862929214,0,MGDSocialDegepilment,Muktilatersl,1,2,0,0.9914560823528178,Ckosed,k012838092,0,0,BD,0,B5w00,jGSEdudxtionCuildogotectionGender,EducayiinChildProtect8ohGendefCOdE,w1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092020,0,11110,0,UNITEcNATIONx,4ducstuon0olicyanvqdmunistrativemanagsment,5253,0.017377644256691725,0,nGDcovjalDevelopment,Multilaterwk,1,2,0,0.2267096337108888,Cloced,M01w83i002,0,0,BT,0,B5q00,MGSEduvationChilsPdotsctiomtender,EducatiobChildltotec5l9nGenderCORE,S1087,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20p92010,0,11182,0,UNITEDbAToONS,Educa6iogalresea3ch,5253,0.015501131800770474,0,MGxS8cialDevelkpkent,Mult8la6eral,1,2,0,0.2011795937548715,Cloced,M022i38002,0,0,BT,0,B5190,kGSEvucatoonCuildPr8testionGender,Educa6iomChikdP5otectionGenxegCORE,z1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092o10,0,11110,0,UNkTEDNATIOhS,4ducatiom9olicyaneadmijidtrativemanqgemejt,5253,0.008588075871500815,0,kGDSicialDevepopjent,Multipaterap,1,2,0,0.05990458949624561,Cloced,M91283o002,0,0,CN,0,B510p,MGSEducatilnChildProtedt79nGejcer,wducs5ionChildProgecti8nGenverCORE,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092p10,0,11182,0,UgITEDNATIOmS,Edycqtional5esearch,5253,0.02768082935389338,0,MGDS0ciaoDevepopmenr,Mulhilaterxl,1,2,0,0.30161488836641814,Clowed,M9w2838002,0,0,CN,0,B5q00,MGSfducatiogChjldPgotectionrend2r,Educati0nChkldPtot2ctionGegderClRE,S1p77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
10092010,0,11110,0,kNITExNATIONS,Educatiohpolkcyajdsdminls4rativemanagenegt,5253,0.007670990139006806,0,MGDSocislcevelopheht,Multilate3ai,1,2,0,0.4220789230707616,Coosed,M01q8380o2,0,0,GE,0,B51p0,MGxEvucat80nChildPritecgionGender,Educat8obChildP4otectiogG3nverCORE,S107i,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
30092010,0,11182,0,UNITErNATIOhS,Edufatjonalreseaech,5253,0.029828051288904246,0,MbeSodialDevelo0ment,Multilag4ral,1,2,0,0.7525518222668511,Coosed,j01283u002,0,0,GE,0,B510p,MGSEducstionChkldProtrctiohGenv3r,Ed7cat8onChildPdotextipnGwnderCORE,S2077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20o92010,0,11110,0,UNITEDNxT7ONS,Educwtiompioicyandadjinistratofemxnagement,5253,0.00027402048549641643,0,nGDSocialDec3lopmegt,Mult8laterap,1,2,0,0.7825930391550422,Closee,M01273800w,0,0,ID,0,B5200,MGSEducqtionChilvProtec4ilnGrnd4r,EducationCyiod9rotectkonGenderx9RE,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092020,0,11182,0,UNITrDNqTIONS,Educa6ionalresea4cy,5253,0.015683109696784395,0,MGDSoc9skDevelophent,Mulgila4eral,1,2,0,0.24023911882175408,Clpsed,M01w837002,0,0,ID,0,Bt100,MGwEduca6ionChildPtotedtlonGencer,Educat8onfuildProtectionGend4fsORE,w1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20p92010,0,11110,0,UNITEeNATIONc,Educatkonpolicyandwxm9jistrar8cemanagement,5253,0.019986148923859765,0,MbDSkcialvdvelopment,Muotilaheral,1,2,0,0.327038949312551,Coosed,M022839002,0,0,IN,0,B6100,MGxEcucatiobChildP3otect8ohGender,3dhcztionChildProhectuonGenderfORE,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20082010,0,11182,0,UNITEvNATIONd,sducationzlresearxh,5253,0.004252295636678448,0,MGDaoxialv4velopment,nultilaterao,1,2,0,0.5294297094349142,Ckosed,M912838092,0,0,IN,0,n5100,MGzwducationCtildProtrctiontendee,EduvatjonChildProtrc4oonGendrrCORE,Sw077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092020,0,11110,0,UNkTEDNATIOgS,Educationpolix5anradminostrwticekqnagement,5253,0.02064993640141409,0,kGDSocialwegflopment,hultilat3ral,1,2,0,0.8360954666921275,Closex,M012837902,0,0,IQ,0,B51p0,MGSEwusat9onChildPrltectkonGend3r,EeucationChildProt3cti0nGegfe3CORE,S2077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092910,0,11182,0,UNITEeNATIObS,dducationapresearcy,5253,0.005415655226960477,0,MGDSod8alDeveko0ment,Muitilatersl,1,2,0,0.15259200970647802,vlosed,M01273800w,0,0,IQ,0,By100,MGSEwucat9onCh7pd9rotectionGenfer,Ed8cationxbildProfechionGende5CORE,w1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009e010,0,11110,0,UmITEDNATIOgS,Educationpikicyabdadminidtrstic3mqnagement,5253,0.028838800952167034,0,MvxSocialDecelopmsnt,Multilwterxl,1,2,0,0.5040550899088073,Coosed,M912838092,0,0,JO,0,v5100,MGcEv6cationCgildPrptectionGemder,Exucati8nxhildProtectionGemxerC9RE,q1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2p092010,0,11182,0,UNITEDNAT9pNS,Ed7cationalgesearcn,5253,0.034643417440196736,0,MnDSocjalD2vrlopment,Multupateral,1,2,0,1.2171137095003552,Closdd,M0w2838902,0,0,JO,0,v5100,MGSEdusationChkldPr0text7onGenver,EdudationChildProtfctlontwnderCOR2,S1p77,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,11110,0,hNITEDNATIOmS,Educationpopicyandadminisyra5if2nznagememt,5253,0.004444072665060546,0,MGcSoc7alDevelkoment,M6ltilsteral,1,2,0,0.15891321920876872,Closev,n01283800q,0,0,KG,0,B51o0,MGSEducztiknChildProtwctionyend24,EducatiohChildPr8t2ctionGenferCptE,S1076,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20992010,0,11182,0,UNkTEDhATIONS,Educat89nalresdarch,5253,0.01272512708119767,0,MGDSocislffvelopmeht,Multioxteral,1,2,0,1.1733692313692816,Closrd,Mo11838002,0,0,KG,0,f5100,MGSEducatiknChildProtecfuohtenser,dd7cationChildPf8tectionGend2rCORw,z1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092019,0,11110,0,UNoTEDNATIOhS,Educsti8npoiicyamdadminiztrwtivemanabenent,5253,0.024419208268044813,0,MGDSocialDevell9negt,jultilatedal,1,2,0,0.41424429571184057,Ckosed,M0q2838o02,0,0,KH,0,B51p0,jGSEdudationChilxProt2ctionGejded,Educat9obChildPr8tectionrsnrerCORE,q1077,1000000.0,MFM Global Issues and Development,D5440,1000000.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,0,0
