assays_assay_id,assays_assay_organism,assays_tissue_id,assays_chembl_id,assays_description,assays_assay_test_type,assays_doc_id,assays_assay_tissue,assays_tid,assays_variant_id,assays_assay_category,assays_bao_format,assays_src_assay_id,assays_curated_by,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_relationship_type,assays_confidence_score,assays_src_id,assays_cell_id
13882,Rattus norvegicus,1515.0,CHEMBL625416,Percent of maximal contractile response to compound without phenoxybenzamine pretreatment on rat thoracic aorta strips,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13883,Rattus norvegicus,1088.0,CHEMBL625417,% of the total radioactive dose of compound present in the 0-24 hour urine after a single 5 mg/kg dose administered intravenously in rats,,12712,Urine,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13884,Rattus norvegicus,1988.0,CHEMBL625418,Compound at the dose 10 mg/kg administered intraperitoneally was evaluated for the excretion rate in rats in 7 days through feces,,7415,Feces,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13885,Rattus norvegicus,1088.0,CHEMBL625419,Compound at the dose 10 mg/kg administered intraperitoneally was evaluated for the excretion rate in rats in 7 days through urine,,7415,Urine,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13886,Rattus norvegicus,,CHEMBL625420,Compound was evaluated for the biliary excretion in the anesthetized rats in 6 hours after intravenous doses 1 mg/kg,,7415,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13887,Rattus norvegicus,,CHEMBL626996,Compound was evaluated for the biliary excretion in the anesthetized rats in 6 hours after intravenous doses 10 mg/kg,,7415,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13888,Rattus norvegicus,1988.0,CHEMBL626997,"Compound was evaluated for the cumulative excretion rate in rats at the dose 10 mg/kg, intraperitoneally for 18 days through feces",,7415,Feces,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13889,Rattus norvegicus,1088.0,CHEMBL626998,"Compound was evaluated for the cumulative excretion rate in rats at the dose 10 mg/kg, intraperitoneally for 18 days through urine",,7415,Urine,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13890,Rattus norvegicus,,CHEMBL626999,"Compound was evaluated for the in rats after the dose of 5 mg/kg intravenously, at the dose 4 hour biliary excretion",,7415,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13891,Mus musculus,,CHEMBL627000,faecal levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-30h,,8050,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13892,Mus musculus,,CHEMBL627001,fecal levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-30h,,8050,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13893,Mus musculus,,CHEMBL627002,fecal levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-30h,,8050,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13894,Mus musculus,,CHEMBL627003,fecal levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-30h,,8050,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13895,Mus musculus,1088.0,CHEMBL627004,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-24 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13896,Mus musculus,1088.0,CHEMBL627005,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-6 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13897,Mus musculus,1088.0,CHEMBL874594,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 24-30 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13898,Mus musculus,1088.0,CHEMBL627006,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-24 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13899,Mus musculus,1088.0,CHEMBL627007,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-6 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13900,Mus musculus,1088.0,CHEMBL627884,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 24-30 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13901,Mus musculus,1088.0,CHEMBL627885,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-24 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13902,Mus musculus,1088.0,CHEMBL627886,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-6 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13903,Mus musculus,1088.0,CHEMBL627887,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 24-30 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13904,Mus musculus,1088.0,CHEMBL627888,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-24 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13905,Mus musculus,1088.0,CHEMBL628057,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-6 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13906,Mus musculus,1088.0,CHEMBL627405,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 24-30 hr,,8050,Urine,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13907,Canis lupus familiaris,1088.0,CHEMBL627406,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13908,Canis lupus familiaris,1088.0,CHEMBL627407,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13909,Canis lupus familiaris,1088.0,CHEMBL627408,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13910,Canis lupus familiaris,1088.0,CHEMBL627409,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13911,Canis lupus familiaris,1088.0,CHEMBL875486,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13912,Canis lupus familiaris,1088.0,CHEMBL627410,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13913,Canis lupus familiaris,1088.0,CHEMBL627411,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13914,Canis lupus familiaris,1088.0,CHEMBL627412,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13915,Canis lupus familiaris,1088.0,CHEMBL627413,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13916,Canis lupus familiaris,1088.0,CHEMBL627414,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13917,Canis lupus familiaris,1088.0,CHEMBL627415,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 10.1 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13918,Canis lupus familiaris,1088.0,CHEMBL627416,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 102 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13919,Canis lupus familiaris,1088.0,CHEMBL627417,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 3.40 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13920,Canis lupus familiaris,1088.0,CHEMBL627418,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 3.76 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13921,Canis lupus familiaris,1088.0,CHEMBL627419,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 34.1 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13922,Canis lupus familiaris,1088.0,CHEMBL627320,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 50.8 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13923,Canis lupus familiaris,1088.0,CHEMBL627321,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 68.1 uM/Kg of drug,,12582,Urine,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
13924,Rattus norvegicus,2113.0,CHEMBL627322,Biodistribution in kidney of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13925,Rattus norvegicus,2113.0,CHEMBL627323,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13926,Rattus norvegicus,2113.0,CHEMBL627491,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13927,Rattus norvegicus,2113.0,CHEMBL627492,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13928,Rattus norvegicus,2113.0,CHEMBL627493,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13929,Rattus norvegicus,2107.0,CHEMBL627494,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13930,Rattus norvegicus,2107.0,CHEMBL627495,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13931,Rattus norvegicus,2107.0,CHEMBL627496,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13932,Rattus norvegicus,2107.0,CHEMBL627497,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13933,Rattus norvegicus,2107.0,CHEMBL627498,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13934,Rattus norvegicus,2048.0,CHEMBL627499,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13935,Rattus norvegicus,2048.0,CHEMBL627500,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13936,Rattus norvegicus,2048.0,CHEMBL627501,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13937,Rattus norvegicus,2048.0,CHEMBL625616,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13938,Rattus norvegicus,2048.0,CHEMBL625617,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13939,Rattus norvegicus,2385.0,CHEMBL625618,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13940,Rattus norvegicus,2385.0,CHEMBL625619,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13941,Rattus norvegicus,2385.0,CHEMBL625620,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13942,Rattus norvegicus,2385.0,CHEMBL625621,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13943,Rattus norvegicus,2385.0,CHEMBL625622,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13944,Rattus norvegicus,2106.0,CHEMBL625788,Biodistribution in spleen of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13945,Rattus norvegicus,2106.0,CHEMBL625789,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13946,Rattus norvegicus,2106.0,CHEMBL625790,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13947,Rattus norvegicus,2106.0,CHEMBL625791,Biodistribution in spleen of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13948,Rattus norvegicus,2106.0,CHEMBL622334,Biodistribution in spleen of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13949,Rattus norvegicus,2046.0,CHEMBL622335,Biodistribution in thyroid of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13950,Rattus norvegicus,2046.0,CHEMBL622336,Biodistribution in thyroid of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13951,Rattus norvegicus,2046.0,CHEMBL622337,Biodistribution in thyroid of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13952,Rattus norvegicus,2046.0,CHEMBL622338,Biodistribution in thyroid of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13953,Rattus norvegicus,2046.0,CHEMBL622339,Biodistribution in thyroid of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13954,Rattus norvegicus,,CHEMBL624153,Biodistribution in uterus / blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13955,Rattus norvegicus,,CHEMBL628430,Biodistribution in uterus / blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13956,Rattus norvegicus,,CHEMBL628431,Biodistribution in uterus / blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13957,Rattus norvegicus,,CHEMBL628432,Biodistribution in uterus / blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13958,Rattus norvegicus,,CHEMBL628433,Biodistribution in uterus / blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13959,Rattus norvegicus,2106.0,CHEMBL628434,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13960,Rattus norvegicus,2106.0,CHEMBL626789,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13961,Rattus norvegicus,2106.0,CHEMBL626790,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2)",In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13962,Rattus norvegicus,2106.0,CHEMBL626791,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",In vivo,12017,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
