assays_SASI,assays_CHEI,assays_ASI,assays_BFO,assays_AST,assays_ASSUBCFRAC,assays_VARII,assays_ASTI,assays_ASSTI,assays_ASOR,assays_ASST,assays_Descr,assays_CUB,assays_CONSC,assays_ASCETY,assays_RELT,assays_Ti,assays_TISI,assays_ASSCA,assays_DOI,assays_ASTTY,assays_CI,assays_SI
,CHEMBL629532,13146,BAO_0000218,A,,,9669.0,,Mustela putorius furo,,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from portal blood).,Intermediate,1,,N,50506,,,11219,,,1
,CHEMBL629533,13147,BAO_0000218,A,,,9669.0,,Mustela putorius furo,,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from arterial blood).,Intermediate,1,,N,50506,,,11219,,,1
,CHEMBL629534,13148,BAO_0000218,A,,,9669.0,,Mustela putorius furo,,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from portal blood).,Intermediate,1,,N,50506,,,11219,,,1
,CHEMBL629535,13149,BAO_0000218,A,,,9669.0,,Mustela putorius furo,,Average peak plasma drug concentration after iv dose of 0.3 mg/kg in ferrets.,Intermediate,1,,N,50506,,,11219,,,1
,CHEMBL625932,13150,BAO_0000019,A,,,,,,,Pharmacokinetic parameter :drug bound to plasma was reported,Autocuration,0,,U,22224,,,14837,,,1
,CHEMBL625933,13151,BAO_0000019,A,,,,,,,compound was evaluated for drug bound in plasma,Autocuration,0,,U,22224,,,14837,,,1
,CHEMBL625934,13152,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,The Brain concentration compared to plasma concentration in rats after oral administration of 1 mg/kg dose,Intermediate,1,,N,50597,,,15343,,,1
,CHEMBL625935,13153,BAO_0000218,A,,,9347.0,,Eutheria,,Bioavailability,Autocuration,0,,U,22224,,,13761,,,1
,CHEMBL625936,13154,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Compound at a dose of 10 mg/kg was orally administered to rats and Bioavailability was reported,Intermediate,1,,N,50597,,,14810,,,1
,CHEMBL625937,13155,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Compound at a dose of 10 mg/kg was orally administered to rats and Bioavailability was reported; Not tested,Intermediate,1,,N,50597,,,14810,,,1
,CHEMBL625938,13156,BAO_0000218,A,,,9615.0,,Canis lupus familiaris,,Oral bioavailability in Beagle dogs at oral dose of 20 mg/kg and an intravenous dose of 5 mg/kg was administered,Intermediate,1,,N,50588,,,13249,,,1
,CHEMBL625939,13157,BAO_0000218,A,,,10116.0,Bile,Rattus norvegicus,,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-1 hr after the treatment.,Intermediate,1,,N,50597,1970.0,,9267,,,1
,CHEMBL625940,13158,BAO_0000218,A,,,10116.0,Bile,Rattus norvegicus,,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-2 hr after the treatment.,Intermediate,1,,N,50597,1970.0,,9267,,,1
,CHEMBL874464,13159,BAO_0000218,A,,,10116.0,Bile,Rattus norvegicus,,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-3 hr after the treatment.,Intermediate,1,,N,50597,1970.0,,9267,,,1
,CHEMBL625941,13160,BAO_0000218,A,,,10116.0,Bile,Rattus norvegicus,,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-4 hr after the treatment.,Intermediate,1,,N,50597,1970.0,,9267,,,1
,CHEMBL625942,13161,BAO_0000218,A,,,10116.0,Bile,Rattus norvegicus,,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-5 hr after the treatment.,Intermediate,1,,N,50597,1970.0,,9267,,,1
,CHEMBL625943,13162,BAO_0000218,A,,,10116.0,Bile,Rattus norvegicus,,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-6 hr after the treatment.,Intermediate,1,,N,50597,1970.0,,9267,,,1
,CHEMBL625944,13163,BAO_0000218,A,,,9606.0,Serum,Homo sapiens,,In vitro protein binding in human serum at 5 ug/ml,Intermediate,1,,N,50587,1977.0,,15549,,,1
,CHEMBL625945,13164,BAO_0000019,A,,,,,,,Serum protein binding ability was measured,Autocuration,0,,U,22224,,,10929,,,1
,CHEMBL625946,13165,BAO_0000019,A,,,,,,,The ability binding to plasma (Binding classified based on injection of compound at 80 concentration.),Autocuration,0,,U,22224,,,15444,,,1
,CHEMBL625947,13166,BAO_0000218,A,,,9615.0,,Canis lupus familiaris,,Oral bioavailability in dog,Autocuration,0,,U,22224,,,12860,In vivo,,1
,CHEMBL625948,13167,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,Intermediate,1,,N,50597,,,12170,In vivo,,1
,CHEMBL625949,13168,BAO_0000218,A,,,,,,,Absolute oral bioavailability at an iv dose of 14 mg/kg,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL625950,13169,BAO_0000218,A,,,,,,,Absolute oral bioavailability at an iv dose of 15.2 mg/kg,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL625951,13170,BAO_0000218,A,,,9347.0,,Eutheria,,Oral bioavailability (dose 15 mg/kg i.v.),Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL625952,13171,BAO_0000218,A,,,,,,,Absolute oral bioavailability at an peroral dose of 15 mg/kg orally.,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL625953,13172,BAO_0000218,A,,,,,,,Absolute oral bioavailability at an peroral dose of 30 mg/kg orally,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL625954,13173,BAO_0000218,A,,,,,,,Absolute oral bioavailability at an peroral dose of 30.2 mg/kg orally.,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL882959,13174,BAO_0000218,A,,,,,,,Absolute oral bioavailability at an peroral dose of 30.3 mg/kg orally.,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL625955,13175,BAO_0000218,A,,,9615.0,,Canis lupus familiaris,,Apparent bioavailability in dogs at 15 mg/kg in an iv vs po dosing regimen,Intermediate,1,,N,50588,,,11767,In vivo,,1
,CHEMBL625956,13176,BAO_0000218,A,,,9669.0,,Mustela putorius furo,,Bioavailability in ferret,Autocuration,0,,U,22224,,,11219,In vivo,,1
,CHEMBL625957,13177,BAO_0000218,A,,,9541.0,,Macaca fascicularis,,Bioavailability after intraduodenal administration at a dose 10 mg/kg in cynomolgus monkeys using renin inhibition assay,Intermediate,1,,N,100710,,,12186,In vivo,,1
,CHEMBL625958,13178,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL625959,13179,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL626642,13180,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL631330,13181,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL631331,13182,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL631332,13183,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL631333,13184,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632018,13185,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632019,13186,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632020,13187,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632021,13188,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632022,13189,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632023,13190,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632024,13191,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL874472,13192,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632025,13193,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632026,13194,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632027,13195,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL632028,13196,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL626430,13197,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL626431,13198,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL626432,13199,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL626433,13200,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL626434,13201,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL627280,13202,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL627281,13203,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL627282,13204,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,Intermediate,1,,N,50597,,,11510,,,1
,CHEMBL627283,13205,BAO_0000019,A,,,,,,,Total body clearance was measured at given dose,Autocuration,0,,U,22224,,,7199,,,1
,CHEMBL627284,13206,BAO_0000218,A,,,,,,,Total body clearance was measured at given dose.,Autocuration,0,,U,22224,,,7199,,,1
,CHEMBL627285,13207,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Metabolic clearance from the body in rat,Intermediate,1,,N,50597,,,7095,,,1
,CHEMBL627286,13208,BAO_0000218,A,,,,,,,Renal clearance from the body,Autocuration,0,,U,22224,,,7095,In vivo,,1
,CHEMBL875477,13209,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Renal clearance from the body in rat,Intermediate,1,,N,50597,,,7095,In vivo,,1
,CHEMBL627287,13210,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Tested for pharmacokinetic parameter to calculate the total body clearance at a dosage of 12 mg/kg in rat,Intermediate,1,,N,50597,,,12528,In vivo,,1
,CHEMBL627288,13211,BAO_0000218,A,,,9615.0,,Canis lupus familiaris,,Tested for pharmacokinetic parameter to calculate the total body clearance at a dosage of 2.5 mg/kg in dog,Intermediate,1,,N,50588,,,12528,In vivo,,1
,CHEMBL627289,13212,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Total clearance from the body in rat,Intermediate,1,,N,50597,,,7095,,,1
,CHEMBL627290,13213,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,Clearance into cortex from rat plasma or PBS,Intermediate,1,,N,50597,1969.0,,14223,In vivo,,1
,CHEMBL627291,13214,BAO_0000218,A,,,,,,,Clearance at an iv dose of 15 mg/Kg and po dose of 120 mg/Kg,Autocuration,0,,U,22224,,,13569,In vivo,,1
,CHEMBL627292,13215,BAO_0000218,A,,,,,,,Clearance at an iv dose of 15 mg/Kg and po dose of 240 mg/Kg,Autocuration,0,,U,22224,,,13569,In vivo,,1
,CHEMBL627293,13216,BAO_0000218,A,,,,,,,Clearance at an iv dose of 15 mg/Kg and po dose of 29.1 mg/Kg,Autocuration,0,,U,22224,,,13569,In vivo,,1
,CHEMBL627294,13217,BAO_0000218,A,,,,,,,Clearance at an iv dose of 15 mg/Kg and po dose of 30 mg/Kg,Autocuration,0,,U,22224,,,13569,In vivo,,1
,CHEMBL875478,13218,BAO_0000218,A,,,,,,,Clearance at an iv dose of 15 mg/Kg and po dose of 60 mg/Kg,Autocuration,0,,U,22224,,,13569,In vivo,,1
,CHEMBL627295,13219,BAO_0000218,A,,,,,,,Clearance was determined,Autocuration,0,,U,22224,,,13979,In vivo,,1
,CHEMBL627296,13220,BAO_0000218,A,,,10090.0,,Mus musculus,,Clearance was measured in mouse after administration of compound 20 mg/kg intravenously,Intermediate,1,,N,50594,,,14315,In vivo,,1
,CHEMBL626119,13221,BAO_0000218,A,,,9986.0,,Oryctolagus cuniculus,,Clearance was measured in rabbit after administration of compound 20 mg/kg intravenously,Intermediate,1,,N,50592,,,14315,In vivo,,1
,CHEMBL626120,13222,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Clearance was measured in rat after administration of compound 20 mg/kg intravenously,Intermediate,1,,N,50597,,,14315,In vivo,,1
,CHEMBL626121,13223,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Clearance in rat after iv dose (100 ug/kg),Intermediate,1,,N,50597,,,12174,In vivo,,1
,CHEMBL626122,13224,BAO_0000218,A,,,10141.0,,Cavia porcellus,,Clearance in guinea pig,Autocuration,0,,U,22224,,,12797,In vivo,,1
,CHEMBL626123,13225,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Compound was evaluated for clearance in rat,Intermediate,1,,N,50597,,,12797,In vivo,,1
,CHEMBL623456,13226,BAO_0000218,A,,,9615.0,,Canis lupus familiaris,,Compound was evaluated for the clearance in dog,Intermediate,1,,N,50588,,,12797,In vivo,,1
,CHEMBL623457,13227,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Compound was evaluated for the clearance in rat,Intermediate,1,,N,50597,,,12797,In vivo,,1
,CHEMBL623458,13228,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Compound was tested in vivo for clearance after iv administration in the rat,Intermediate,1,,N,50597,,,11500,In vivo,,1
,CHEMBL623459,13229,BAO_0000218,A,,,,,,,IV clearance determined at an iv dose of 14 mg/kg,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL875484,13230,BAO_0000218,A,,,,,,,IV clearance determined at an iv dose of 15.2 mg/kg,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL623460,13231,BAO_0000218,A,,,,,,,IV clearance determined at an iv dose of 15 mg/kg,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL623461,13232,BAO_0000218,A,,,,,,,IV clearance determined at an peroral dose of 30 mg/kg.,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL623462,13233,BAO_0000218,A,,,,,,,IV clearance determined at an peroral dose of 30.2 mg/kg.,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL627386,13234,BAO_0000218,A,,,,,,,IV clearance determined at an peroral dose of 30.3 mg/kg.,Autocuration,0,,U,22224,,,15173,In vivo,,1
,CHEMBL627387,13235,BAO_0000218,A,,,10116.0,Kidney,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in kidney of male wistar rats,Intermediate,1,,N,50597,2113.0,,14198,In vivo,,1
,CHEMBL627388,13236,BAO_0000218,A,,,10116.0,Liver,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in liver of male wistar rats,Intermediate,1,,N,50597,2107.0,,14198,In vivo,,1
,CHEMBL627389,13237,BAO_0000218,A,,,10116.0,Lung,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in lung of male wistar rats,Intermediate,1,,N,50597,2048.0,,14198,In vivo,,1
,CHEMBL627390,13238,BAO_0000218,A,,,10116.0,Muscle tissue,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in muscle of male wistar rats,Intermediate,1,,N,50597,2385.0,,14198,In vivo,,1
,CHEMBL627391,13239,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in plasma of male wistar rats,Intermediate,1,,N,50597,1969.0,,14198,In vivo,,1
,CHEMBL627392,13240,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in red blood cells of male wistar rats,Intermediate,1,,N,50597,,,14198,In vivo,,1
,CHEMBL627393,13241,BAO_0000218,A,,,10116.0,Spleen,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in spleen of male wistar rats,Intermediate,1,,N,50597,2106.0,,14198,In vivo,,1
,CHEMBL627394,13242,BAO_0000218,A,,,10116.0,Trachea,Rattus norvegicus,,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in trachea of male wistar rats,Intermediate,1,,N,50597,3126.0,,14198,In vivo,,1
