assay_id,assay_organism,chembl_id,curated_by,assay_tissue,description,assay_category,relationship_type,assay_tax_id,doc_id,tid,assay_type,assay_test_type,assay_strain,assay_cell_type,assay_subcellular_fraction,confidence_score
6026,Canis lupus familiaris,CHEMBL622538,Intermediate,,Maximum concentration was determined,,N,9615.0,5006,50588,A,In vivo,,,,1
6027,Canis lupus familiaris,CHEMBL627867,Intermediate,,Maximum concentration at the dose of 2 mg/kg in dog,,N,9615.0,4727,50588,A,In vivo,,,,1
6028,Canis lupus familiaris,CHEMBL627868,Intermediate,,Maximum concentration was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,N,9615.0,1916,50588,A,In vivo,,,,1
6029,Canis lupus familiaris,CHEMBL627869,Intermediate,Plasma,Maximum concentration was evaluated in dog plasma,,N,9615.0,1918,50588,A,In vivo,,,,1
6030,Canis lupus familiaris,CHEMBL627870,Intermediate,,Maximum concentration was evaluated after 75 min after administration in dog,,N,9615.0,3045,50588,A,In vivo,,,,1
6031,Canis lupus familiaris,CHEMBL627871,Intermediate,Plasma,Maximum plasma concentration determined in dog after oral administration of 17b,,N,9615.0,9579,50588,A,In vivo,,,,1
6032,Canis lupus familiaris,CHEMBL627872,Intermediate,Plasma,Maximum plasma concentration determined in dog after oral administration of 2b,,N,9615.0,9579,50588,A,In vivo,,,,1
6033,Canis lupus familiaris,CHEMBL627873,Intermediate,Plasma,Maximum plasma concentration in dog,,N,9615.0,933,50588,A,In vivo,,,,1
6034,Canis lupus familiaris,CHEMBL627874,Intermediate,Plasma,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,,N,9615.0,17839,50588,A,In vivo,,,,1
6035,Canis lupus familiaris,CHEMBL627875,Intermediate,Plasma,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,,N,9615.0,17839,50588,A,In vivo,,,,1
6036,Canis lupus familiaris,CHEMBL627876,Intermediate,Plasma,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,,N,9615.0,17839,50588,A,In vivo,,,,1
6037,Canis lupus familiaris,CHEMBL627877,Intermediate,Plasma,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,,N,9615.0,17839,50588,A,In vivo,,,,1
6038,Canis lupus familiaris,CHEMBL627878,Intermediate,Plasma,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,,N,9615.0,6348,50588,A,In vivo,,,,1
6039,Canis lupus familiaris,CHEMBL627879,Intermediate,Plasma,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,,N,9615.0,16367,50588,A,In vivo,,,,1
6040,Canis lupus familiaris,CHEMBL875355,Intermediate,Plasma,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,N,9615.0,1337,50588,A,In vivo,,,,1
6041,Canis lupus familiaris,CHEMBL627880,Intermediate,Plasma,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,N,9615.0,1337,50588,A,In vivo,,,,1
6042,Canis lupus familiaris,CHEMBL627881,Intermediate,Plasma,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,,N,9615.0,5199,50588,A,In vivo,,,,1
6043,Canis lupus familiaris,CHEMBL627882,Intermediate,Plasma,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,,N,9615.0,17650,50588,A,In vivo,,,,1
6044,Canis lupus familiaris,CHEMBL627883,Intermediate,Plasma,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,,N,9615.0,6679,50588,A,In vivo,,,,1
6045,Canis lupus familiaris,CHEMBL628526,Intermediate,Plasma,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,,N,9615.0,5356,50588,A,In vivo,,,,1
6046,Canis lupus familiaris,CHEMBL628527,Intermediate,Plasma,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,,N,9615.0,5356,50588,A,In vivo,,,,1
6047,Canis lupus familiaris,CHEMBL628528,Intermediate,Plasma,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,,N,9615.0,6227,50588,A,In vivo,,,,1
6048,Canis lupus familiaris,CHEMBL628529,Intermediate,Plasma,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,,N,9615.0,6227,50588,A,In vivo,,,,1
6049,Canis lupus familiaris,CHEMBL628530,Intermediate,Plasma,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,,N,9615.0,6227,50588,A,In vivo,,,,1
6050,Canis lupus familiaris,CHEMBL625243,Intermediate,Plasma,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,,N,9615.0,6227,50588,A,In vivo,,,,1
6051,Canis lupus familiaris,CHEMBL625244,Expert,Plasma,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,,N,9615.0,3598,50588,A,In vivo,,,,1
6052,Canis lupus familiaris,CHEMBL625245,Intermediate,,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,,N,9615.0,4368,50588,A,In vivo,,,,1
6053,Canis lupus familiaris,CHEMBL625246,Intermediate,,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,,N,9615.0,6265,50588,A,In vivo,,,,1
6054,Mus musculus,CHEMBL625247,Intermediate,Stomach,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
6055,Mus musculus,CHEMBL625248,Intermediate,Urine,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
6056,Mus musculus,CHEMBL625249,Intermediate,Urine,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,,N,10090.0,7767,50594,A,In vivo,,,,1
6057,Mus musculus,CHEMBL625250,Intermediate,Urine,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,,N,10090.0,7767,50594,A,In vivo,,,,1
6058,Mus musculus,CHEMBL625251,Intermediate,,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,,N,10090.0,17811,50594,A,,,,,1
6059,Mus musculus,CHEMBL875356,Intermediate,,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,,N,10090.0,17811,50594,A,,,,,1
6060,Mus musculus,CHEMBL625252,Intermediate,,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6061,Mus musculus,CHEMBL625253,Intermediate,Blood,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6062,Mus musculus,CHEMBL625254,Intermediate,,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6063,Mus musculus,CHEMBL625255,Intermediate,,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6064,Mus musculus,CHEMBL625256,Intermediate,,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6065,Mus musculus,CHEMBL625257,Intermediate,Blood,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6066,Mus musculus,CHEMBL625258,Intermediate,Blood,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6067,Mus musculus,CHEMBL625259,Intermediate,,Compound was evaluated for washout rate in mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6068,Mus musculus,CHEMBL625260,Intermediate,,Compound was evaluated for washout rate in mice after radiolabeled ligand injected,,N,10090.0,17827,50594,A,,,,,1
6069,Mus musculus,CHEMBL625261,Intermediate,,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,N,10090.0,17827,50594,A,,,,,1
6070,Mus musculus,CHEMBL625262,Intermediate,,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,N,10090.0,17827,50594,A,,,,,1
6071,Mus musculus,CHEMBL622639,Intermediate,,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,N,10090.0,17827,50594,A,,,,,1
6072,Mus musculus,CHEMBL622640,Intermediate,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice,,N,10090.0,17257,50594,A,,,,,1
6073,Mus musculus,CHEMBL622812,Intermediate,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.,,N,10090.0,17257,50594,A,,,,,1
6074,Mus musculus,CHEMBL622813,Intermediate,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,,N,10090.0,17257,50594,A,,,,,1
6075,Mus musculus,CHEMBL622814,Intermediate,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,,N,10090.0,17257,50594,A,,,,,1
6076,Mus musculus,CHEMBL622815,Intermediate,,Time at maximum activity in mice (Radiolabeled compound),,N,10090.0,17827,50594,A,,,,,1
6077,Mus musculus,CHEMBL625342,Intermediate,,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,,N,10090.0,3760,50594,A,,,,,1
6078,Mus musculus,CHEMBL625343,Intermediate,,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,,N,10090.0,3760,50594,A,,,,,1
6079,Mus musculus,CHEMBL877591,Intermediate,,Binding towards mouse plasma protein at 10 uM,,N,10090.0,17409,50594,A,,,,,1
6080,Mus musculus,CHEMBL625344,Intermediate,,Binding towards mouse plasma protein at 100 uM,,N,10090.0,17409,50594,A,,,,,1
6081,Mus musculus,CHEMBL625345,Intermediate,,Bioavailability was evaluated in mice after intravenous administration,,N,10090.0,2675,50594,A,In vivo,,,,1
6082,Mus musculus,CHEMBL625346,Intermediate,,Bioavailability was evaluated in mice after oral administration,,N,10090.0,2675,50594,A,In vivo,,,,1
6083,Mus musculus,CHEMBL625347,Intermediate,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,,N,10090.0,3132,50594,A,In vivo,,,,1
6084,Mus musculus,CHEMBL625348,Intermediate,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,,N,10090.0,3132,50594,A,In vivo,,,,1
6085,Mus musculus,CHEMBL625349,Intermediate,,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,,N,10090.0,16597,50594,A,In vivo,,,,1
6086,Mus musculus,CHEMBL625350,Intermediate,,Oral bioavailability in mouse,,N,10090.0,2862,50594,A,In vivo,,,,1
6087,Mus musculus,CHEMBL882952,Intermediate,,Oral bioavailability after intravenous administration in mice at 24 uM/kg,,N,10090.0,17764,50594,A,In vivo,,,,1
6088,Mus musculus,CHEMBL625351,Intermediate,Brain,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6089,Mus musculus,CHEMBL625352,Intermediate,Brain,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6090,Mus musculus,CHEMBL877592,Intermediate,Brain,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6091,Mus musculus,CHEMBL625353,Intermediate,Brain,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6092,Mus musculus,CHEMBL625354,Intermediate,Brain,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6093,Mus musculus,CHEMBL626019,Intermediate,Brain,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6094,Mus musculus,CHEMBL626020,Intermediate,Heart,Biodistribution of [123I]- labeled compound in mice heart was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6095,Mus musculus,CHEMBL626021,Intermediate,Heart,Biodistribution of [123I]- labeled compound in mice heart was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6096,Mus musculus,CHEMBL626022,Intermediate,Heart,Biodistribution of [123I]- labeled compound in mice heart was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6097,Mus musculus,CHEMBL626192,Intermediate,Heart,Biodistribution of [123I]- labeled compound in mice heart was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,,N,10090.0,846,50594,A,In vivo,,,,1
6098,Homo sapiens,CHEMBL626193,Intermediate,,Cytotoxic activity was tested against human prostate cell line A-549 (lung carcinoma),,N,9606.0,1276,80682,F,,,A549,,1
6099,Homo sapiens,CHEMBL626194,Expert,,Cytotoxicity against A-549 cell line in the purdue cell culture screen was determined,,N,9606.0,3498,80682,F,,,A549,,1
6100,Homo sapiens,CHEMBL626195,Intermediate,,Cytotoxicity against human lung carcinoma A-549 cell lines,,N,9606.0,1169,80682,F,,,A549,,1
6101,Homo sapiens,CHEMBL626196,Intermediate,,In vitro cytotoxic activity against A-549 (human lung carcinoma) cell line,,N,9606.0,4450,80682,F,,,A549,,1
6102,Homo sapiens,CHEMBL626197,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549,,N,9606.0,358,80682,F,,,A549,,1
6103,Homo sapiens,CHEMBL626198,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 3.6*10e-5 M,,N,9606.0,358,80682,F,,,A549,,1
6104,Homo sapiens,CHEMBL626199,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.2*10e-5M,,N,9606.0,358,80682,F,,,A549,,1
6105,Homo sapiens,CHEMBL626200,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.3*10e-5M,,N,9606.0,358,80682,F,,,A549,,1
6106,Homo sapiens,CHEMBL626201,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 5.0*10e-5M,,N,9606.0,358,80682,F,,,A549,,1
6107,Homo sapiens,CHEMBL626202,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 6.1*10e-5 M,,N,9606.0,358,80682,F,,,A549,,1
6108,Homo sapiens,CHEMBL626203,Intermediate,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 7.4*10e-5 M,,N,9606.0,358,80682,F,,,A549,,1
6109,Homo sapiens,CHEMBL626204,Intermediate,,In vitro cytotoxicity against A-549 human lung cancer cells,,N,9606.0,15167,80682,F,,,A549,,1
6110,Homo sapiens,CHEMBL624701,Intermediate,,In vitro cytotoxicity against human lung carcinoma (A-549) cell line,,N,9606.0,4139,80682,F,,,A549,,1
6111,Homo sapiens,CHEMBL624702,Intermediate,,In vitro cytotoxicity in human tumor lung carcinoma A-549 cell lines,,N,9606.0,833,80682,F,,,A549,,1
6112,Homo sapiens,CHEMBL624703,Expert,,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line,,N,9606.0,15718,80682,F,,,A549,,1
6113,Homo sapiens,CHEMBL624704,Intermediate,,Tested in vitro for cytotoxicity against A-549 lung cancer cells,,N,9606.0,12373,80682,F,,,A549,,1
6114,Homo sapiens,CHEMBL624705,Intermediate,,The compound was tested for cytotoxicity against A-549 cell in human lung carcinoma,,N,9606.0,637,80682,F,,,A549,,1
6115,Homo sapiens,CHEMBL624706,Expert,,Cytotoxicity against human lung carcinoma cells (A-549) using SRB assay.,,N,9606.0,14867,80682,F,,,A549,,1
6116,Homo sapiens,CHEMBL624707,Intermediate,,Antitumor cytotoxic activity against A-549 cell line was determined,,N,9606.0,4461,80682,F,,,A549,,1
6117,Homo sapiens,CHEMBL624708,Intermediate,,"Tested for the cytotoxicity against the Non-small cell lung cancer cell line A-549, growth inhibition by 50% is reported",,N,9606.0,5406,80682,F,,,A549,,1
6118,Homo sapiens,CHEMBL624709,Intermediate,,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,,N,9606.0,4457,80682,F,,,A549,,1
6119,Homo sapiens,CHEMBL884107,Expert,,Antineoplastic activity against A-549 (human lung carcinoma) cell line.,,N,9606.0,1386,80682,F,,,A549,,1
6120,Homo sapiens,CHEMBL624710,Intermediate,,Antitumoral activity was assayed against A-549 cell line,,N,9606.0,3265,80682,F,,,A549,,1
6121,Homo sapiens,CHEMBL624711,Intermediate,,Compound was evaluated for the cytotoxicity against A-549 tumor cell line after 3 days of incubation,,N,9606.0,2359,80682,F,,,A549,,1
6122,Homo sapiens,CHEMBL624712,Intermediate,,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,,N,9606.0,4457,80682,F,,,A549,,1
6123,Homo sapiens,CHEMBL624713,Expert,,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,,N,9606.0,12454,80682,F,,,A549,,1
6124,Homo sapiens,CHEMBL624714,Intermediate,,Compound was tested for inhibition of cell growth of A-549 cells,,N,9606.0,1481,80682,F,,,A549,,1
