ASSI,ASSORGA,CUB,CHEI,CI,ASSCA,T,TII,ASSTY,VAI,Descri,ASSSUBCEFR,RELT,CONFSCO,SI,SRASSI,BAFO
1768,,Autocuration,CHEMBL832876,,,10577,,F,,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1B receptor of rat substantia nigra,,H,8,1,,BAO_0000019
1769,,Expert,CHEMBL616553,,,10577,,B,,"Binding affinity for 5-hydroxytryptamine 1B receptor in rat cortex, striatum and globus pallidus",,H,8,1,,BAO_0000019
1770,,Autocuration,CHEMBL616554,,,10577,,B,,Binding affinity towards 5-HT1B was determined,,H,8,1,,BAO_0000357
1771,,Expert,CHEMBL616555,,,10577,,B,,Affinity towards 5-hydroxytryptamine 1B receptor in membranes from rat frontal cortex using [3H]5-HT,,H,8,1,,BAO_0000019
1772,,Expert,CHEMBL616556,,,10577,,B,,"Binding affinity to 5-HT1B receptors using rat cortex+striatum + globus pallidus,[3H]-5-OH-tryptamine, and serotonin for NSB",,H,8,1,,BAO_0000019
1773,,Autocuration,CHEMBL616557,,,10577,,B,,"Compound was evaluated for binding affinity on 5-HT1B receptors using rat cortex+striatum+ globus pallidus,[ 3H]-5-OH-tryptamine, and serotonin for NSB.",,H,8,1,,BAO_0000019
1774,,Expert,CHEMBL616558,,,10577,,B,,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex using [125I]iodocyanopindolol as radio-ligand.,,H,8,1,,BAO_0000019
1775,Rattus norvegicus,Expert,CHEMBL616749,,,10577,,B,,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat cortex using [3H]5-HT,,D,9,1,,BAO_0000019
1776,,Autocuration,CHEMBL616750,,,10577,,B,,Concentration necessary to achieve half maximal inhibition of [125I]- Iodocyanopindolol binding to 5-hydroxytryptamine 1B receptor at 1 uM,,H,8,1,,BAO_0000357
1777,,Autocuration,CHEMBL616751,,,10577,,B,,"Concentration necessary to achieve half maximal inhibition of [125I]- Iodocyanopindolol, binds to 5-hydroxytryptamine 1B receptor at 1 uM",,H,8,1,,BAO_0000357
1778,,Autocuration,CHEMBL616752,,,10577,,B,,In vitro inhibitory concentration against radioligand [3H]5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatal membrane,,H,8,1,,BAO_0000249
1779,,Autocuration,CHEMBL616753,,,10577,2435.0,B,,Inhibition of [3H]-5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatum; Residual radioligand binding higher than 50%,,H,8,1,,BAO_0000019
1780,Rattus norvegicus,Expert,CHEMBL616754,,,10577,,B,,Inhibition of radiolabeled [3H]-5-HT ligand binding to 5-hydroxytryptamine 1B receptor,,D,9,1,,BAO_0000357
1781,,Autocuration,CHEMBL616755,,,10577,,B,,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat cortex using [3H]5-HT as the radioligand.,,H,8,1,,BAO_0000019
1782,,Autocuration,CHEMBL616756,,,10577,2435.0,B,,Inhibitory activity against [3H]5-HT binding to 5-HT1B receptor in rat striatum,,H,8,1,,BAO_0000019
1783,,Autocuration,CHEMBL616757,,,10577,2435.0,B,,Inhibitory concentration required against 5-hydroxytryptamine 1B receptor in rat striatum using [3H]5-HT,,H,8,1,,BAO_0000019
1784,,Autocuration,CHEMBL616758,,,10577,2435.0,B,,compound was measured for affinity against 5-hydroxytryptamine 1B receptor labelled with [3H]5-HT radioligand in striatum tissue,,H,8,1,,BAO_0000357
1785,,Autocuration,CHEMBL616759,,,10577,,B,,Compound at 10E-5 M was tested in vitro for the inhibition of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatal membrane,,H,8,1,,BAO_0000249
1786,,Autocuration,CHEMBL616760,,,10577,,B,,In vitro binding affinity towards the 5-hydroxytryptamine 1B receptor at 10 e-6 M,,H,8,1,,BAO_0000357
1787,,Autocuration,CHEMBL616761,,,10577,2435.0,B,,Ability to displace [3H]5-HT bound to 5-hydroxytryptamine 1B receptor in rat striatum,,H,8,1,,BAO_0000019
1788,,Autocuration,CHEMBL616762,,,10577,2435.0,B,,Binding affinity against 5-HT1B serotonin receptor in rat striatum,,H,8,1,,BAO_0000019
1789,,Autocuration,CHEMBL616763,,,10577,,B,,Binding affinity against 5-hydroxytryptamine 1B receptor in membranes of Rat cerebral cortex,,H,8,1,,BAO_0000019
1790,,Expert,CHEMBL872909,,,10577,,B,,Binding affinity at rat 5-hydroxytryptamine 1B receptor by [3H]5-HT displacement.,,H,8,1,,BAO_0000357
1791,,Autocuration,CHEMBL616764,,,10577,,B,,Binding affinity determined in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1792,Rattus norvegicus,Expert,CHEMBL616765,,,10577,,B,,Inhibition of [3H]5-HT binding to 5-hydroxytryptamine 1B receptor,,D,9,1,,BAO_0000357
1793,,Autocuration,CHEMBL616766,,,10577,2435.0,B,,Binding affinity against 5-hydroxytryptamine 1B receptor of rat striatum,,H,8,1,,BAO_0000357
1794,,Autocuration,CHEMBL616767,,,10577,2435.0,B,,Binding affinity against 5-hydroxytryptamine 1B receptor of rat striatum.,,H,8,1,,BAO_0000357
1795,,Autocuration,CHEMBL616768,,,10577,,B,,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1796,,Autocuration,CHEMBL616769,,,10577,,B,,Binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand,,H,8,1,,BAO_0000357
1797,,Autocuration,CHEMBL616770,,,10577,,B,,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat was determined using 50 uL of [125I]ICYP in binding assay,,H,8,1,,BAO_0000019
1798,,Autocuration,CHEMBL616771,,,10577,,B,,Binding affinity was determined against 5-hydroxytryptamine 1B receptor was determined in male Sprague-Dawley rat brain.,,H,8,1,,BAO_0000019
1799,,Autocuration,CHEMBL616772,,,10577,2435.0,B,,Binding affinity was measured on 5-hydroxytryptamine 1B receptor in rat striatum labeled with [3H]5-HT,,H,8,1,,BAO_0000019
1800,,Expert,CHEMBL616773,,,10577,,B,,Binding affinity (Ki) to rat cortical membranes at 5-HT1B binding site by using [125 I] ICYP as a radioligand.,,H,8,1,,BAO_0000019
1801,,Autocuration,CHEMBL616774,,,10577,,B,,Compound was evaluated for the binding affinity (Ki) to rat cortical membranes at 5-HT1B binding site by using [125 I] ICYP as a radioligand; ND is no data.,,H,8,1,,BAO_0000019
1802,,Autocuration,CHEMBL616775,,,10577,,B,,Evaluated for binding affinity towards 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1803,,Autocuration,CHEMBL616776,,,10577,,B,,Inhibitory activity against 5-hydroxytryptamine 1B receptor in rat cortical membranes using [3H]5-HT as a radioligand,,H,8,1,,BAO_0000249
1804,,Autocuration,CHEMBL616777,,,10577,,B,,The binding affinity was measured on 5-hydroxytryptamine 1B receptor using [3H]- serotonin as radioligand.,,H,8,1,,BAO_0000357
1805,,Autocuration,CHEMBL616778,,,10577,,B,,The binding affinity towards the receptor rat 5-hydroxytryptamine 1B receptor; No affinity,,H,8,1,,BAO_0000357
1806,Rattus norvegicus,Expert,CHEMBL616779,,,10577,,B,,Binding affinity against 5-hydroxytryptamine 1B receptor in rat striatal membranes using [3H]5-HT as radioligand,,D,9,1,,BAO_0000249
1807,Rattus norvegicus,Expert,CHEMBL616780,,,10577,,B,,Binding affinity towards 5-hydroxytryptamine 1B receptor,,D,9,1,,BAO_0000357
1808,,Autocuration,CHEMBL616781,,,10577,,B,,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1B receptor by displacing [3H]serotonin radioligand in rat cerebral cortex,,H,8,1,,BAO_0000019
1809,,Autocuration,CHEMBL616782,,,10577,,B,,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1B receptor from rat striatum using [3H]5-HT as radioligand,,H,8,1,,BAO_0000357
1810,,Autocuration,CHEMBL616783,,,10577,,B,,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1B receptor from rat striatum using [3H]5-HT as radioligand.,,H,8,1,,BAO_0000357
1811,,Expert,CHEMBL616784,,,10577,2435.0,B,,Binding affinity for 5-hydroxytryptamine 1B receptor in rat striatum using [3H]5-HT as radioligand,,H,8,1,,BAO_0000019
1812,,Autocuration,CHEMBL616785,,,10577,,B,,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1B receptor from rat striatum using [3H]5-HT as radioligand; Nonactive at 10 uM,,H,8,1,,BAO_0000357
1813,,Autocuration,CHEMBL857067,,,10577,955.0,B,,Binding affinity against 5-HT1B receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,,H,8,1,,BAO_0000249
1814,,Autocuration,CHEMBL616786,,,10577,,B,,Binding affinity against 5-HT1B receptor in rat frontal cortex using [3H]-5-HT in presence of 0.1 uM [3H]-8-OH-DPAT as a radioligand,,H,8,1,,BAO_0000019
1815,,Autocuration,CHEMBL616787,,,10577,955.0,B,,Binding affinity towards 5-HT1B receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,,H,8,1,,BAO_0000249
1816,,Autocuration,CHEMBL616788,,,10577,,B,,Binding affinity towards 5-hydroxytryptamine 2C receptor of porcine choroid plexus using [3H]mesulergine,,H,8,1,,BAO_0000357
1817,,Autocuration,CHEMBL616789,,,10577,,B,,Ability to displace the radioligand [125I](-)-iodocyanopindolol from rat striatal 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1818,Rattus norvegicus,Expert,CHEMBL616790,,,10577,,B,,Displacement of [3H]5-HT from 5-HT1B receptor of rat frontal cortex homogenate,,D,9,1,,BAO_0000019
1819,,Expert,CHEMBL616791,,,10577,,B,,Binding affinity at 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1820,,Autocuration,CHEMBL616792,,,10577,,B,,In vitro binding affinity at 5-hydroxytryptamine 1B receptor in rat striatal muscles using [125I](-)-iodocyanopindolol as the radioligand,,H,8,1,,BAO_0000019
1821,Rattus norvegicus,Expert,CHEMBL616793,,,10577,,B,,In vitro binding affinity towards 5-hydroxytryptamine 1B receptor in rat striatal membrane with [125I]- iodocyanopindolol,,D,9,1,,BAO_0000249
1822,,Autocuration,CHEMBL616794,,,10577,,B,,The compound was tested for the binding affinity against 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand,,H,8,1,,BAO_0000357
1823,,Autocuration,CHEMBL616795,,,10577,,B,,The compound was tested for the binding affinity against 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,H,8,1,,BAO_0000357
1824,,Autocuration,CHEMBL616796,,,104686,,B,,Binding affinity towards 5-HT2 receptor by the displacement of [3H]-ketanserin] in rat cerebral cortex,,H,4,1,,BAO_0000019
1825,,Autocuration,CHEMBL616797,,,106,,B,,Compound was tested for binding affinity against 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1826,,Autocuration,CHEMBL616798,,,106,,B,,The compound was evaluated for its ability to displace [3H]5-HT from 5-hydroxytryptamine 1B receptor in cellular brain membranes,Brain membranes,H,8,1,,BAO_0000249
1827,,Autocuration,CHEMBL616799,,,106,,B,,Compound was measured for its binding affinity at 5-hydroxytryptamine 1B receptor at a concentration of 100 nM using [125I]CYP as radioligand,,H,8,1,,BAO_0000357
1828,,Autocuration,CHEMBL616800,,,106,,B,,Inhibition of binding towards 5-hydroxytryptamine 1B receptor at 100 nM concentration,,H,8,1,,BAO_0000357
1829,,Autocuration,CHEMBL616801,,,106,,B,,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1830,,Autocuration,CHEMBL616802,,,106,,B,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 1B receptor; inactive at 10 uM,,H,8,1,,BAO_0000357
1831,,Autocuration,CHEMBL616803,,,106,,B,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1B receptor was determined,,H,8,1,,BAO_0000357
1832,,Expert,CHEMBL857068,,,106,,B,,Binding affinity towards 5-hydroxytryptamine 1B receptor by displacement of [3H]5-HT.,,H,8,1,,BAO_0000357
1833,,Autocuration,CHEMBL616804,,,106,,B,,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1B receptor by displacement of [3H]ketanserin.,,H,8,1,,BAO_0000357
1834,,Autocuration,CHEMBL616805,,,106,,B,,Binding affinity for 5-hydroxytryptamine 1B receptor was determined,,H,8,1,,BAO_0000357
1835,,Autocuration,CHEMBL616806,,,106,,B,,Evaluated for the binding affinity to 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1836,,Autocuration,CHEMBL616807,,,106,,B,,Binding affinity against 5-hydroxytryptamine 1B receptor,,H,8,1,,BAO_0000357
1837,,Autocuration,CHEMBL616808,,,106,,B,,Binding affinity for 5-hydroxytryptamine 1B receptor was determined by using [3H]5-HT as radioligand,,H,8,1,,BAO_0000357
1838,,Autocuration,CHEMBL616809,,,106,,B,,Binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,H,8,1,,BAO_0000357
1839,,Autocuration,CHEMBL616810,,,106,,B,,Inhibitory constant against 5-hydroxytryptamine 1B receptor using with [125I]- cyanopindolol radioligand,,H,8,1,,BAO_0000357
1840,,Autocuration,CHEMBL616811,,,104802,,B,,Binding affinity against 5-hydroxytryptamine 1B receptor - 5-hydroxytryptamine 1D receptor using [3H]5-HT as the radioligand.,,H,4,1,,BAO_0000224
1841,Bos taurus,Autocuration,CHEMBL616812,,,108,,B,,Inhibitory concentration required against 5-hydroxytryptamine 1C receptor in bovine choroid plexus using [3H]mesulergine,,H,8,1,,BAO_0000357
1842,Sus scrofa,Autocuration,CHEMBL616813,,,108,,B,,Binding affinity towards 5-hydroxytryptamine 1C receptor using [3H]mesulergine as radioligand,,H,8,1,,BAO_0000357
1843,Sus scrofa,Autocuration,CHEMBL616814,,,108,,B,,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1C receptor in pig choroid plexus using [3H]mesulergine as radioligand,,H,8,1,,BAO_0000357
1844,Sus scrofa,Autocuration,CHEMBL616815,,,108,,B,,Compound was evaluated for its inhibitory activity against 5-hydroxytryptamine 1C receptor of pig choroid plexus using [3H]mesulergine as the radioligand,,H,8,1,,BAO_0000357
1845,Sus scrofa,Autocuration,CHEMBL616816,,,108,,B,,inhibitory activity against 5-hydroxytryptamine 1C receptor of pig choroid plexus using [3H]mesulergine as the radioligand,,H,8,1,,BAO_0000357
1846,Sus scrofa,Autocuration,CHEMBL616817,,,108,,B,,Binding affinity of compound towards 5-hydroxytryptamine 1C receptor using [3H]mesulergine (1.2 nM) ligand in choroid Plexus pig was determined,,H,8,1,,BAO_0000357
1847,Sus scrofa,Autocuration,CHEMBL616818,,,108,,B,,Compound was tested in vitro for binding affinity for 5-hydroxytryptamine 1C receptor,,H,8,1,,BAO_0000357
1848,Sus scrofa,Expert,CHEMBL616819,,,108,,B,,Evaluated for the binding affinity to porcine choroid plexus at 5-hydroxytryptamine 2C receptor binding site by using [3H]-MES as a radioligand.,,H,8,1,,BAO_0000357
1849,Sus scrofa,Expert,CHEMBL616820,,,108,,B,,Inhibition of [3H]mesulergine binding to 5-hydroxytryptamine 1C receptor of pig choroid Plexus,,H,8,1,,BAO_0000357
1850,Sus scrofa,Expert,CHEMBL616821,,,108,,B,,Displacement of [3H]mesulergine from pig cortex 5-hydroxytryptamine 1C receptor,,H,8,1,,BAO_0000019
1851,Sus scrofa,Autocuration,CHEMBL616822,,,108,,B,,Binding affinity for 5-hydroxytryptamine 1C receptor in piglet choroid plexus using [3H]5-HT,,H,8,1,,BAO_0000357
1852,Oryctolagus cuniculus,Autocuration,CHEMBL616823,,,108,,B,,Binding affinity against 5-hydroxytryptamine 1D receptor alpha using rabbit saphenous vein assay.,,H,8,1,,BAO_0000019
1853,Rattus norvegicus,Autocuration,CHEMBL616824,,,12689,,B,,Tested for the effect on binding at 5-hydroxytryptamine 1C receptor; No activity,,D,9,1,,BAO_0000357
1854,Rattus norvegicus,Autocuration,CHEMBL616825,,,12689,,B,,In vitro binding affinity towards the 5-hydroxytryptamine 1C receptor at 10 e-6 M,,D,9,1,,BAO_0000357
1855,Rattus norvegicus,Autocuration,CHEMBL616826,,,12689,,B,,In vitro binding affinity towards the 5-hydroxytryptamine 1C receptor at 10 e-6 M,,D,9,1,,BAO_0000357
1856,Rattus norvegicus,Expert,CHEMBL616827,,,12689,,B,,Binding affinity against 5-hydroxytryptamine 1C receptor in rat using [3H]mesulergine as radioligand,,D,9,1,,BAO_0000019
1857,Rattus norvegicus,Autocuration,CHEMBL616828,,,12689,,B,,Binding affinity towards 5-hydroxytryptamine 1C receptor using [125 I]-SCH23982 as radioligand in competitive binding assay,,D,9,1,,BAO_0000357
1858,Rattus norvegicus,Autocuration,CHEMBL616829,,,12689,,B,,Binding affinity towards 5-hydroxytryptamine 1C receptor using [3H]mesulergine as radioligand,,D,9,1,,BAO_0000357
1859,Rattus norvegicus,Autocuration,CHEMBL616830,,,12689,,B,,Binding affinity was determined against 5-hydroxytryptamine 1C receptor was determined in male Sprague-Dawley rat brain.,,D,9,1,,BAO_0000019
1860,Rattus norvegicus,Expert,CHEMBL616831,,,12689,,B,,Binding affinity against 5-hydroxytryptamine 1C receptor,,D,9,1,,BAO_0000357
1861,Rattus norvegicus,Autocuration,CHEMBL616832,,,12689,,B,,"Compound was tested for binding affinity towards 5-HT1C (5-HT1C) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,D,9,1,,BAO_0000019
1862,Rattus norvegicus,Autocuration,CHEMBL616833,,,12689,,B,,"Compound was tested for binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,D,9,1,,BAO_0000019
1863,Rattus norvegicus,Expert,CHEMBL616834,,,12689,,B,,"Binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,D,9,1,,BAO_0000019
1864,Rattus norvegicus,Autocuration,CHEMBL829595,,,12689,,B,,"Compound was tested for binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,D,9,1,,BAO_0000019
1865,Rattus norvegicus,Autocuration,CHEMBL616835,,,12689,,B,,Evaluated for the binding affinity to porcine choroid plexus at 5-hydroxytryptamine 1C receptor binding site by using [3H]- MES as a radioligand.,,D,9,1,,BAO_0000357
1866,Rattus norvegicus,Autocuration,CHEMBL872910,,,12689,,B,,Inhibitory activity against 5-hydroxytryptamine 1C receptor in rat cortical membranes using [3H]mesulergine as a radioligand,,D,9,1,,BAO_0000249
1867,,Expert,CHEMBL616836,,,12689,,B,,Tested for binding affinity against 5-hydroxytryptamine 1C receptor from rat frontal cortical regions using [3H]mesulergine as radioligand,,H,8,1,,BAO_0000357
1868,Rattus norvegicus,Autocuration,CHEMBL616837,,,12689,,B,,The binding affinity was measured on 5-hydroxytryptamine 1C receptor using [3H]- serotonin as radioligand.,,D,9,1,,BAO_0000357
1869,Rattus norvegicus,Autocuration,CHEMBL616466,,,12689,,B,,Binding affinity of 5-hydroxytryptamine 1C receptor using [3H]- ketanserin in rat frontal cortex,,D,9,1,,BAO_0000019
1870,Rattus norvegicus,Autocuration,CHEMBL616467,722.0,,12689,,B,,Binding affinity towards rat 5-hydroxytryptamine 1C receptor using [3H]mesulergine as radioligand expressed in 293 cells,,D,9,1,,BAO_0000219
1871,,Autocuration,CHEMBL616468,,,108,,B,,Compound was tested for its affinity towards 5-hydroxytryptamine 1C receptor,,H,8,1,,BAO_0000357
1872,,Autocuration,CHEMBL616469,,,108,,B,,Compound was measured for its binding affinity at 5-hydroxytryptamine 1C receptor at a concentration of 100 nM using [3H]mesulergine as radioligand,,H,8,1,,BAO_0000357
1873,,Autocuration,CHEMBL616470,,,108,,B,,Compound was measured for its binding affinity at 5-hydroxytryptamine 1C receptor at a concentration of 100 nM using [3H]mesulergine as radioligand,,H,8,1,,BAO_0000357
1874,,Autocuration,CHEMBL616471,,,12689,,B,,Binding affinity against 5-hydroxytryptamine 1C receptor,,H,8,1,,BAO_0000357
1875,,Autocuration,CHEMBL616472,,,12689,,B,,Compound was tested for its affinity towards 5-hydroxytryptamine 1C receptor,,H,8,1,,BAO_0000357
1876,,Autocuration,CHEMBL616473,,,12689,,B,,Binding affinity against 5-hydroxytryptamine 1C receptor,,H,8,1,,BAO_0000357
