ammontare,noleggio_id,data_pagamento,cliente_id,personale_id,pagamento_id
8.99,15832,2005-08-23 15:21:35,537,1,14476
4.99,13419,2006-02-14 15:16:03,537,1,14477
2.99,3189,2005-06-20 23:19:33,538,2,14483
0.99,6936,2005-07-26 23:13:34,538,2,14491
5.99,10732,2005-08-01 19:25:18,538,1,14499
2.99,14572,2005-08-21 16:44:31,538,2,14504
3.99,1282,2005-06-15 08:25:33,539,2,14509
2.99,4035,2005-07-07 02:45:02,539,1,14512
2.99,7781,2005-07-28 07:13:20,539,1,14518
2.99,12848,2005-08-19 02:05:11,539,1,14525
2.99,2640,2005-06-19 09:26:13,540,2,14531
3.99,3340,2005-06-21 10:37:23,540,1,14533
2.99,9815,2005-07-31 11:30:51,540,2,14542
7.99,1021,2005-05-31 03:16:15,541,1,14553
4.99,1066,2005-05-31 09:07:33,541,1,14554
2.99,1986,2005-06-17 10:34:59,541,2,14555
0.99,11273,2005-08-02 14:20:55,541,2,14565
4.99,15071,2005-08-22 10:58:43,541,1,14572
1.99,15924,2005-08-23 18:08:59,541,2,14576
9.99,6887,2005-07-12 21:00:23,542,1,14585
4.99,10280,2005-08-01 03:27:15,542,1,14589
2.99,2426,2005-06-18 17:40:44,543,1,14598
5.99,3467,2005-06-21 22:19:25,543,2,14601
2.99,4887,2005-07-08 19:59:14,543,1,14602
2.99,8580,2005-07-29 12:00:27,543,1,14606
0.99,10257,2005-08-01 02:49:43,543,2,14610
9.99,11241,2005-08-02 13:29:24,543,2,14612
2.99,864,2005-05-30 03:27:17,544,1,14618
1.99,1248,2005-06-15 05:33:52,544,1,14619
10.99,1434,2005-06-15 18:30:46,544,2,14620
6.99,4847,2005-07-08 18:29:13,544,2,14625
0.99,10735,2005-08-01 19:29:45,544,1,14629
3.99,11401,2005-08-02 19:05:06,544,1,14630
8.99,14651,2005-08-21 19:31:09,544,2,14635
0.99,248,2005-05-26 14:07:58,545,2,14639
0.99,5264,2005-07-09 14:11:28,545,1,14645
3.99,8599,2005-07-29 12:58:52,545,2,14647
4.99,12098,2005-08-17 22:38:31,545,1,14653
2.99,12349,2005-08-18 07:23:42,545,1,14654
6.99,6910,2005-07-12 22:11:21,546,2,14672
4.99,9087,2005-07-30 08:19:47,546,1,14674
1.99,9626,2005-07-31 04:37:41,546,2,14676
2.99,12591,2005-08-18 16:16:41,546,2,14680
5.99,13850,2005-08-20 14:43:03,546,2,14681
0.99,306,2005-05-26 21:31:57,547,1,14686
4.99,3679,2005-07-06 09:15:57,547,2,14690
4.99,3765,2005-07-06 13:01:47,547,1,14691
4.99,7420,2005-07-27 17:09:39,547,2,14695
4.99,7835,2005-07-28 08:49:39,547,1,14697
5.99,11170,2005-08-02 10:21:53,547,2,14702
0.99,11361,2005-08-02 17:46:34,547,2,14703
2.99,13307,2005-08-19 18:58:44,547,2,14706
6.99,177,2005-05-26 04:14:29,548,2,14709
4.99,743,2005-05-29 08:39:02,548,1,14710
3.99,872,2005-05-30 05:03:04,548,2,14711
2.99,3777,2005-07-06 13:36:48,548,2,14716
4.99,6490,2005-07-12 02:28:03,548,2,14719
0.99,10318,2005-08-01 04:36:53,548,2,14721
7.99,13730,2005-08-20 10:17:09,548,2,14724
6.99,14723,2005-08-21 21:52:32,548,2,14726
4.99,1086,2005-05-31 11:17:37,549,2,14731
2.99,2050,2005-06-17 15:07:30,549,1,14732
0.99,4447,2005-07-07 23:15:28,549,1,14735
7.99,7252,2005-07-27 10:45:28,549,1,14736
9.99,9511,2005-07-31 00:25:05,549,2,14740
0.99,9887,2005-07-31 14:00:32,549,2,14741
4.99,3979,2005-07-06 23:04:35,550,1,14755
4.99,5727,2005-07-10 11:25:28,550,1,14756
2.99,6695,2005-07-12 12:39:39,550,1,14757
0.99,7030,2005-07-27 03:01:40,550,1,14758
8.99,8959,2005-07-30 03:35:49,550,1,14762
0.99,11320,2005-08-02 16:13:28,550,2,14767
2.99,12063,2005-08-17 21:24:48,550,1,14769
10.99,13114,2005-08-19 11:27:32,550,1,14771
9.99,15431,2005-08-23 00:26:47,550,2,14776
3.99,2776,2005-06-19 18:16:24,551,1,14786
0.99,11380,2005-08-02 18:17:32,551,2,14795
3.99,13439,2005-08-19 23:42:16,551,1,14799
7.99,5213,2005-07-09 11:39:43,552,1,14810
2.99,7772,2005-07-28 06:59:09,552,1,14812
1.99,11146,2005-08-02 09:45:32,552,1,14818
2.99,13574,2005-08-20 05:10:39,552,2,14823
0.99,13693,2005-08-20 09:11:42,552,1,14824
8.99,2460,2005-06-18 19:54:13,553,1,14829
4.99,3890,2005-07-06 18:58:15,553,1,14834
3.99,4941,2005-07-08 22:39:10,553,2,14840
6.99,6812,2005-07-12 18:03:25,553,1,14843
4.99,9272,2005-07-30 15:05:22,553,2,14845
4.99,15042,2005-08-22 09:47:37,553,1,14849
0.99,15506,2005-08-23 02:48:24,553,1,14850
4.99,1959,2005-06-17 08:54:10,554,1,14853
2.99,3278,2005-06-21 05:41:30,554,2,14855
2.99,5527,2005-07-10 02:06:01,554,1,14858
2.99,6144,2005-07-11 09:02:53,554,1,14860
0.99,11873,2005-08-17 14:14:39,554,1,14864
0.99,14469,2005-08-21 13:07:24,554,1,14870
2.99,11747,2005-08-17 09:03:31,555,2,14883
4.99,12883,2005-08-19 03:33:47,555,1,14888
0.99,184,2005-05-26 05:29:49,556,1,14890
5.99,2593,2005-06-19 05:40:11,556,2,14894
2.99,4719,2005-07-08 12:33:00,556,2,14898
6.99,10518,2005-08-01 11:44:08,556,2,14905
3.99,11804,2005-08-17 11:42:45,556,2,14907
5.99,15570,2005-08-23 05:24:55,557,2,14932
4.99,1967,2005-06-17 09:19:52,558,2,14935
10.99,3451,2005-06-21 21:10:39,558,2,14939
9.99,3731,2005-07-06 11:33:36,558,1,14940
4.99,6742,2005-07-12 14:25:31,558,2,14949
0.99,7424,2005-07-27 17:14:19,558,1,14951
5.99,14286,2005-08-21 06:53:53,558,1,14962
1.99,3370,2005-06-21 13:27:01,559,1,14966
0.99,9134,2005-07-30 10:00:21,559,2,14976
3.99,10377,2005-08-01 06:28:28,559,1,14979
1.99,11136,2005-08-02 09:22:57,559,2,14982
6.99,13248,2005-08-19 16:47:41,559,2,14984
4.99,13322,2005-08-19 19:43:08,559,2,14985
4.99,14342,2005-08-21 08:39:26,559,1,14987
1.99,1572,2005-06-16 03:23:22,560,2,14993
4.99,7202,2005-07-27 09:00:20,560,2,15001
3.99,7891,2005-07-28 10:43:56,560,1,15002
2.99,14436,2005-08-21 11:48:27,560,1,15016
0.0,14425,2006-02-14 15:16:03,560,2,15020
2.99,1193,2005-06-15 01:24:20,561,2,15023
4.99,1620,2005-06-16 07:21:30,561,2,15025
2.99,11402,2005-08-02 19:07:21,561,2,15042
0.99,14415,2006-02-14 15:16:03,561,1,15047
4.99,2705,2005-06-19 13:54:30,562,1,15052
8.99,6607,2005-07-12 08:08:50,562,1,15059
2.99,7560,2005-07-27 22:20:17,562,2,15062
0.99,8132,2005-07-28 19:57:31,562,2,15063
2.99,15475,2005-08-23 01:44:43,562,2,15071
6.99,4629,2005-07-08 08:31:26,563,2,15080
0.99,4883,2005-07-08 19:46:58,563,1,15085
6.99,8632,2005-07-29 14:11:25,563,2,15091
0.99,11829,2005-08-17 12:52:04,563,2,15093
2.99,12832,2005-08-19 01:41:44,563,1,15096
9.99,13863,2005-08-20 14:57:50,563,2,15097
4.99,15850,2005-08-23 15:45:42,563,1,15101
5.99,195,2005-05-26 06:52:36,564,2,15102
0.99,4385,2005-07-07 20:48:38,564,2,15106
2.99,6973,2005-07-27 00:32:04,564,1,15107
10.99,7470,2005-07-27 19:01:03,564,2,15108
3.99,9063,2005-07-30 07:24:34,564,2,15111
6.99,10129,2005-07-31 21:41:35,564,1,15113
2.99,12617,2005-08-18 17:22:48,564,2,15119
0.99,13558,2005-08-20 04:13:17,564,2,15121
6.99,458,2005-05-27 19:58:36,565,1,15126
0.99,1004,2005-05-31 00:48:36,565,1,15127
5.99,3300,2005-06-21 07:25:01,565,1,15130
0.99,3470,2005-07-05 22:49:24,565,2,15131
2.99,3838,2005-07-06 16:29:43,565,1,15132
5.99,7242,2005-07-27 10:25:51,565,2,15139
2.99,9628,2005-07-31 04:51:11,565,1,15140
5.99,10025,2005-07-31 18:29:09,565,1,15141
3.99,11399,2005-08-02 18:56:28,565,1,15145
4.99,11506,2005-08-16 23:25:48,565,2,15146
8.99,13925,2005-08-20 17:05:34,565,1,15153
0.99,2367,2005-06-18 14:00:31,566,1,15159
4.99,3379,2005-06-21 13:54:58,566,1,15160
4.99,3663,2005-07-06 08:15:47,566,2,15161
9.99,5079,2005-07-09 05:20:40,566,1,15164
0.99,7941,2005-07-28 12:47:20,566,2,15167
2.99,8118,2005-07-28 19:22:22,566,2,15168
6.99,8157,2005-07-28 21:06:45,566,1,15169
6.99,8660,2005-07-29 15:26:59,566,2,15172
4.99,8797,2005-07-29 21:10:37,566,1,15174
4.99,9101,2005-07-30 08:47:13,566,2,15175
6.99,10289,2005-08-01 03:39:48,566,2,15180
0.99,4457,2005-07-07 23:45:38,567,2,15192
0.99,4576,2005-07-08 05:51:19,567,2,15193
6.99,9475,2005-07-30 23:06:33,567,1,15201
2.99,11749,2005-08-17 09:04:03,567,2,15203
4.99,2382,2005-06-18 15:03:52,568,2,15210
4.99,3227,2005-06-21 02:18:25,568,1,15212
0.99,9738,2005-07-31 09:04:14,568,1,15221
5.99,15069,2005-08-22 10:55:42,568,2,15227
5.99,4204,2005-07-07 11:24:18,569,1,15237
5.99,6046,2005-07-11 03:21:49,569,2,15239
2.99,8910,2005-07-30 01:29:48,569,1,15240
0.99,10884,2005-08-02 00:47:33,569,2,15245
2.99,12157,2005-08-18 00:33:45,569,1,15250
2.99,12958,2005-08-19 06:19:21,569,2,15253
7.99,13287,2005-08-19 18:28:24,569,1,15254
9.99,13554,2005-08-20 04:08:39,569,2,15255
0.99,9398,2005-07-30 20:09:00,570,1,15279
0.99,10004,2005-07-31 17:51:23,570,1,15282
4.99,8638,2005-07-29 14:30:23,571,1,15302
4.99,9408,2005-07-30 20:32:09,571,1,15304
2.99,13228,2005-08-19 16:08:16,571,1,15308
7.99,559,2005-05-28 08:39:02,572,2,15312
0.99,2458,2005-06-18 19:39:05,572,1,15315
6.99,5713,2005-07-10 10:46:15,572,1,15318
5.99,9950,2005-07-31 15:50:22,572,2,15326
6.99,13523,2005-08-20 02:47:03,572,2,15335
5.99,13688,2005-08-20 08:59:38,572,1,15336
4.99,1613,2005-06-16 06:55:10,573,1,15338
7.99,3295,2005-06-21 07:04:17,573,1,15341
2.99,4770,2005-07-08 15:29:46,573,1,15347
2.99,5903,2005-07-10 20:39:04,573,2,15350
2.99,10887,2005-08-02 00:52:35,573,1,15358
1.99,12017,2005-08-17 19:33:49,573,1,15361
2.99,13113,2005-08-19 11:27:20,573,2,15365
0.99,433,2005-05-27 16:40:40,574,2,15366
4.99,4004,2005-07-07 00:20:51,574,1,15373
2.99,6523,2005-07-12 04:14:19,574,1,15380
4.99,8303,2005-07-29 03:05:56,574,1,15384
7.99,9589,2005-07-31 03:13:29,574,1,15385
2.99,15214,2005-08-22 16:53:29,574,2,15393
4.99,774,2005-05-29 13:19:43,575,1,15398
4.99,9733,2005-07-31 08:57:35,575,1,15410
3.99,11097,2005-08-02 08:05:46,575,1,15413
7.99,12204,2005-08-18 02:20:35,575,1,15415
8.99,12289,2005-08-18 05:05:28,575,2,15416
0.99,968,2005-05-30 19:20:03,576,1,15424
8.99,2444,2005-06-18 18:58:12,576,2,15428
3.99,2651,2005-06-19 10:22:56,576,1,15429
4.99,2799,2005-06-19 19:15:21,576,2,15430
6.99,3226,2005-06-21 02:18:14,576,2,15431
3.99,7605,2005-07-27 23:57:01,576,1,15439
8.99,9620,2005-07-31 04:19:18,576,2,15443
3.99,10724,2005-08-01 19:10:59,576,2,15447
5.99,12112,2005-08-17 23:00:31,576,2,15448
4.99,12245,2005-08-18 03:46:40,576,1,15449
4.99,13061,2005-08-19 09:43:39,576,1,15450
5.99,291,2005-05-26 20:20:47,577,2,15457
3.99,2399,2005-06-18 16:06:14,577,2,15459
7.99,3785,2005-07-06 14:00:13,577,1,15463
2.99,6500,2005-07-12 03:11:23,577,1,15465
8.99,7876,2005-07-28 10:24:22,577,2,15469
6.99,8671,2005-07-29 15:49:37,577,2,15472
4.99,10782,2005-08-01 21:23:25,577,1,15475
4.99,4496,2005-07-08 01:44:19,578,2,15489
2.99,8179,2005-07-28 22:05:13,578,1,15496
0.99,15652,2005-08-23 08:34:10,578,1,15506
4.99,6304,2005-07-11 18:02:16,579,1,15512
8.99,6969,2005-07-27 00:23:54,579,2,15515
0.99,8354,2005-07-29 04:56:26,579,1,15517
0.99,8996,2005-07-30 04:53:23,579,1,15519
3.99,11494,2005-08-02 22:51:23,579,1,15524
6.99,12051,2005-08-17 20:56:15,579,2,15525
2.99,14560,2005-08-21 16:13:47,579,2,15530
0.99,15601,2005-08-23 06:33:26,579,2,15531
4.99,15838,2005-08-23 15:30:48,579,1,15532
0.99,611,2005-05-28 15:18:18,580,1,15534
1.99,3867,2005-07-06 17:52:19,580,2,15537
1.99,4169,2005-07-07 09:39:18,580,2,15538
3.99,4590,2005-07-08 06:27:48,580,2,15539
6.99,5937,2005-07-10 22:16:08,580,1,15540
4.99,9604,2005-07-31 03:47:12,580,2,15549
0.99,9865,2005-07-31 13:10:45,580,2,15550
2.99,13313,2005-08-19 19:11:41,580,2,15555
2.99,14818,2005-08-22 01:17:18,580,2,15557
6.99,15630,2005-08-23 07:29:13,580,1,15559
4.99,976,2005-05-30 21:11:19,581,1,15561
3.99,1958,2005-06-17 08:52:01,581,2,15563
2.99,2101,2005-06-17 18:57:02,581,2,15564
4.99,2137,2005-06-17 21:18:28,581,1,15565
4.99,4338,2005-07-07 18:39:56,581,1,15568
5.99,4669,2005-07-08 10:13:08,581,1,15570
4.99,5516,2005-07-10 01:13:52,581,1,15573
2.99,5812,2005-07-10 15:27:56,581,2,15575
2.99,9278,2005-07-30 15:15:19,581,1,15578
1.99,9449,2005-07-30 22:02:34,581,1,15579
2.99,11707,2005-08-17 07:24:59,581,2,15581
8.99,14070,2005-08-20 22:56:34,581,2,15584
0.99,3071,2005-06-20 14:20:42,582,2,15591
6.99,8778,2005-07-29 20:14:25,582,1,15600
5.99,11667,2005-08-17 05:46:55,582,1,15603
4.99,14376,2005-08-21 09:48:56,582,1,15606
0.99,14568,2005-08-21 16:30:48,582,1,15607
4.99,2663,2005-06-19 10:54:00,583,2,15615
5.99,2845,2005-06-19 22:46:37,583,2,15616
3.99,2879,2005-06-20 01:24:10,583,2,15617
0.99,3424,2005-06-21 17:42:51,583,1,15618
4.99,3842,2005-07-06 16:34:32,583,1,15620
4.99,4464,2005-07-08 00:07:18,583,1,15622
5.99,5478,2005-07-09 23:45:15,583,1,15624
6.99,6684,2005-07-12 12:14:42,583,2,15626
7.99,9550,2005-07-31 01:57:34,583,1,15629
3.99,1436,2005-06-15 18:35:40,584,2,15639
0.99,4977,2005-07-09 00:15:50,584,1,15644
4.99,11213,2005-08-02 12:18:35,584,1,15655
0.99,1344,2005-06-15 12:29:41,585,1,15666
7.99,1346,2005-06-15 12:39:52,585,2,15667
0.99,2674,2005-06-19 11:47:59,585,1,15668
4.99,4579,2005-07-08 06:01:56,585,2,15671
9.99,11285,2005-08-02 14:44:02,585,1,15684
4.99,15804,2005-08-23 14:29:16,585,1,15687
6.99,15896,2005-08-23 17:09:56,585,1,15688
4.99,138,2005-05-25 22:48:22,586,1,15690
0.99,1540,2005-06-16 01:14:56,586,2,15693
0.99,11763,2005-08-17 09:51:39,586,1,15701
2.99,14043,2005-08-20 21:46:43,586,2,15704
2.99,14533,2005-08-21 15:15:19,586,2,15706
3.99,15666,2005-08-23 09:01:10,586,1,15707
2.99,1330,2005-06-15 11:29:17,587,2,15711
4.99,2034,2005-06-17 13:27:16,587,2,15712
4.99,2329,2005-06-18 10:22:52,587,1,15714
0.99,6639,2005-07-12 10:00:44,587,1,15718
8.99,7501,2005-07-27 20:16:59,587,1,15720
4.99,9785,2005-07-31 10:22:15,587,2,15723
2.99,5203,2005-07-09 10:53:59,588,2,15745
2.99,7377,2005-07-27 15:31:28,588,2,15748
2.99,8519,2005-07-29 10:09:43,588,2,15752
4.99,9370,2005-07-30 18:57:29,588,2,15755
2.99,12185,2005-08-18 01:40:14,588,1,15757
4.99,13064,2005-08-19 09:46:53,588,1,15759
1.99,13923,2005-08-20 17:05:02,588,1,15760
1.99,15109,2005-08-22 12:12:58,588,1,15761
2.99,15158,2005-08-22 14:30:39,588,1,15762
4.99,1439,2005-06-15 18:45:32,589,1,15767
4.99,6177,2005-07-11 10:53:49,589,2,15774
3.99,6247,2005-07-11 15:00:05,589,2,15775
0.99,8056,2005-07-28 17:04:15,589,2,15779
0.99,14544,2005-08-21 15:41:01,589,1,15788
2.99,2352,2005-06-18 12:40:15,590,2,15794
9.99,2964,2005-06-20 07:33:29,590,1,15797
2.99,7665,2005-07-28 02:28:30,590,2,15807
4.99,8801,2005-07-29 21:25:22,590,1,15809
5.99,11578,2005-08-17 01:54:13,590,2,15813
2.99,15458,2006-02-14 15:16:03,590,2,15816
0.99,3636,2005-07-06 07:03:52,591,1,15820
9.99,13867,2005-08-20 15:05:42,591,1,15843
7.99,3158,2005-06-20 21:08:19,592,1,15848
11.99,3973,2005-07-06 22:58:31,592,1,15850
9.99,4145,2005-07-07 08:26:39,592,1,15852
6.99,9666,2005-07-31 06:20:58,592,2,15863
0.99,10383,2005-08-01 06:37:16,592,2,15864
1.99,12976,2005-08-19 06:52:58,592,1,15869
3.99,13662,2005-08-20 08:11:58,592,2,15871
8.99,991,2005-05-30 23:29:22,593,1,15874
2.99,3542,2005-07-06 01:51:42,593,2,15879
2.99,4075,2005-07-07 04:51:44,593,2,15880
0.99,4623,2005-07-08 08:03:22,593,2,15882
2.99,6386,2005-07-11 22:14:57,593,1,15885
2.99,6731,2005-07-12 13:58:27,593,1,15886
3.99,10533,2005-08-01 12:14:16,593,2,15892
4.99,10904,2005-08-02 01:43:02,593,2,15894
0.99,14653,2005-08-21 19:35:59,593,1,15898
6.99,1045,2005-05-31 06:29:01,594,1,15902
5.99,1537,2005-06-16 00:52:51,594,2,15903
4.99,3546,2005-07-06 02:17:54,594,1,15910
3.99,4154,2005-07-07 08:58:23,594,1,15913
6.99,6473,2005-07-12 01:35:40,594,1,15915
4.99,9802,2005-07-31 11:04:20,594,2,15922
4.99,3371,2005-06-21 13:27:22,595,2,15928
2.99,4775,2005-07-08 15:44:05,595,2,15932
1.99,5631,2005-07-10 06:15:45,595,1,15933
6.99,6105,2005-07-11 07:03:19,595,1,15935
4.99,7396,2005-07-27 16:03:53,595,1,15939
4.99,9354,2005-07-30 18:32:51,595,1,15943
0.99,11748,2005-08-17 09:04:02,595,2,15950
0.99,15994,2005-08-23 20:29:10,595,2,15954
2.99,16016,2005-08-23 21:26:35,595,2,15955
4.99,303,2005-05-26 21:16:52,596,2,15956
3.99,5742,2005-07-10 11:56:18,596,2,15964
2.99,10756,2005-08-01 20:17:03,596,1,15971
0.99,10804,2005-08-01 22:22:11,596,2,15972
4.99,11009,2005-08-02 05:06:23,596,2,15973
0.99,11934,2005-08-17 16:40:00,596,1,15975
4.99,12560,2005-08-18 14:54:19,596,2,15976
2.99,34,2005-05-25 04:19:28,597,2,15984
0.99,10214,2005-08-01 01:04:15,597,1,15996
5.99,11880,2005-08-17 14:28:28,597,1,16001
2.99,13019,2005-08-19 08:07:43,597,2,16004
0.99,3648,2005-07-06 07:30:41,598,1,16010
6.99,3950,2005-07-06 21:48:44,598,2,16011
4.99,4181,2005-07-07 10:27:54,598,1,16013
4.99,6528,2005-07-12 04:29:44,598,2,16016
0.99,7354,2005-07-27 14:42:11,598,2,16020
5.99,8511,2005-07-29 09:42:42,598,1,16023
2.99,12601,2005-08-18 16:47:52,598,2,16027
4.99,1008,2005-05-31 01:18:56,599,2,16031
6.99,3429,2005-06-21 18:46:05,599,1,16035
9.99,6800,2005-07-12 17:03:56,599,2,16038
1.99,14233,2005-08-21 05:07:08,599,1,16044
1.99,14719,2005-08-21 21:41:57,599,1,16046
