assay_id,bao_format,relationship_type,tid,assay_strain,confidence_score,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_tissue
14130,BAp0000w18,N,50594,,1,14045,"Percentage biodistribution in mouse blood, 5 minutes post injection",A,,,Mus musculus,10090.0,
14131,BAO0p90218,N,50594,,1,14045,"Percentage biodistribution in mouse blood, 60 minutes post injection",A,,,Mus musculus,10090.0,
14132,BA0o000218,N,50594,,1,14045,"Percentage biodistribution in mouse brain, 10 minutes post injection",A,,,Mus musculus,10090.0,Brain
14133,BA8p000218,N,50594,,1,14045,"Percentage biodistribution in mouse brain, 30 minutes post injection",A,,,Mus musculus,10090.0,Brain
14134,nAO0p00218,N,50594,,1,14045,"Percentage biodistribution in mouse brain, 5 minutes post injection",A,,,Mus musculus,10090.0,Brain
14135,BqO000021i,N,50594,,1,14045,"Percentage biodistribution in mouse brain, 60 minutes post injection",A,,,Mus musculus,10090.0,Brain
14136,BA00009218,N,50594,,1,14045,"Percentage biodistribution in mouse heart, 10 minutes post injection",A,,,Mus musculus,10090.0,
14137,BAOo000228,N,50594,,1,14045,"Percentage biodistribution in mouse heart, 30 minutes post injection",A,,,Mus musculus,10090.0,
14138,BAi0000228,N,50594,,1,14045,"Percentage biodistribution in mouse heart, 5 minutes post injection",A,,,Mus musculus,10090.0,
14139,BAO0000319,N,50594,,1,14045,"Percentage biodistribution in mouse heart, 60 minutes post injection",A,,,Mus musculus,10090.0,
14140,vAO9000218,N,50594,,1,14045,"Percentage biodistribution in mouse intestine, 10 minutes post injection",A,,,Mus musculus,10090.0,Intestine
14141,BAO000031o,N,50594,,1,14045,"Percentage biodistribution in mouse intestine, 30 minutes post injection",A,,,Mus musculus,10090.0,Intestine
14142,BAOp000118,N,50594,,1,14045,"Percentage biodistribution in mouse intestine, 5 minutes post injection",A,,,Mus musculus,10090.0,Intestine
14143,BsO000021i,N,50594,,1,14045,"Percentage biodistribution in mouse intestine, 60 minutes post injection",A,,,Mus musculus,10090.0,Intestine
14144,BzO0000228,N,50594,,1,14045,"Percentage biodistribution in mouse liver, 10 minutes post injection",A,,,Mus musculus,10090.0,Liver
14145,BwO0090218,N,50594,,1,14045,"Percentage biodistribution in mouse liver, 30 minutes of post injection",A,,,Mus musculus,10090.0,Liver
14146,BAO0090118,N,50594,,1,14045,"Percentage biodistribution in mouse liver, 5 minutes post injection",A,,,Mus musculus,10090.0,Liver
14147,hA90000218,N,50594,,1,14045,Biodistribution in mice liver at 60 minutes of post injection,A,In vivo,,Mus musculus,10090.0,Liver
14148,BAO90o0218,N,50594,,1,14045,Biodistribution in mice lungs at 10 min of post injection,A,In vivo,,Mus musculus,10090.0,Lung
14149,BAO9900218,N,50594,,1,14045,"Percentage biodistribution in mouse lung, 30 minutes post injection",A,,,Mus musculus,10090.0,
14150,BAO0000117,N,50594,,1,14045,"Percentage biodistribution in mousee lung, 5 minutes post injection",A,,,Mus musculus,10090.0,
14151,BAO00902q8,N,50594,,1,14045,Biodistribution in mice lungs at 60 min of post injection,A,In vivo,,Mus musculus,10090.0,Lung
14152,BAO00p0118,N,50594,,1,14045,Percentage biodistribution in mouse spleen,A,,,Mus musculus,10090.0,Spleen
14153,fAO0000217,N,50594,,1,14045,Percentage biodistribution in mouse stomach,A,,,Mus musculus,10090.0,Stomach
14154,BAO9000217,N,50594,,1,11745,Mean biodistribution and elimination data in urine was reported 24 h after administering compound intravenously in tumor-bearing female BALB-C mice.,A,,,Mus musculus,10090.0,Urine
14155,fAO000o218,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in bladder,A,In vivo,,,,Urinary bladder
14156,vAO000021i,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in blood,A,In vivo,,,,Blood
14157,gzO0000218,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in bone,A,In vivo,,,,Bone element
14158,BAl0000318,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in fat,A,In vivo,,,,
14159,BxO000o218,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in kidney,A,In vivo,,,,Kidney
14160,vAO00o0218,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in liver,A,In vivo,,,,Liver
14161,BA90009218,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in lung,A,In vivo,,,,Lung
14162,BxO0090218,U,22224,,0,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in muscle,A,In vivo,,,,Muscle tissue
14163,BAO0090o19,U,22224,,0,8354,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator in the conditions of 25degreeC,pH 7.6",A,,,,,
14164,BA0000021i,N,50597,,1,7095,Affinity for protein binding expressed as association constant in fresh rat serum,A,,,Rattus norvegicus,10116.0,Serum
14165,BAOo000p19,U,22224,,0,12185,Kinetic constant (Kcat) was calculated by inhibition of monoamino oxidase B (MAO B) at saturation,A,,,,,
14166,BqO0900019,U,22224,,0,12185,Kinetic constant (Kcat) was calculated by inhibition of monoamino oxidase B (MAO B) at saturation; Inactive,A,,,,,
14167,fAO000o019,U,22224,,0,12185,Inactivation constant (Kinact) was calculated by inhibition of monoamino oxidase B (MAO B) at saturation,A,,,,,
14168,Bzi0000019,U,22224,,0,12185,Inactivation constant (Kinact) was calculated by inhibition of monoamino oxidase B (MAO B) at saturation; Inactive,A,,,,,
14169,fAO0000p19,U,22224,,0,12686,The observed pseudo-first-order rate constants of compound for cyclization reaction at pH 2.4,A,,,,,
14170,BAO00o0018,U,22224,,0,12686,"The observed pseudo-first-order rate constants of compound for cyclization reaction at pH 2.4; Significant cyclization occurred during nitro reduction, precluding isolation of the pure amine and determination of rate constants",A,,,,,
14171,BAO00p001p,U,22224,,0,12686,The observed pseudo-first-order rate constants of compound for cyclization reaction at pH 6.8; No cyclization detected over 4 h,A,,,,,
14172,BAO0990019,U,22224,,0,12686,"The observed pseudo-first-order rate constants of compound for cyclization reaction at pH 6.8; Significant cyclization occurred during nitro reduction, precluding isolation of the pure amine and determination of rate constants",A,,,,,
14173,BAO090001o,U,22224,,0,8057,Apparent rate constant Koff for inactivation of dTMP synthase.,A,,,,,
14174,BA00o00019,U,22224,,0,15778,The irreversible inhibitor activity by second order rate equation.,A,,,,,
14175,BAO0990218,N,50597,,1,12375,Compound was tested for oral diuretic effect on spontaneously hypertensive rats by measuring the potassium excretion at 1 mg/kg concentration,A,,,Rattus norvegicus,10116.0,
14176,BAOp00021u,N,50597,,1,12375,Compound was tested for oral diuretic effect on spontaneously hypertensive rats by measuring the potassium excretion at 5 mg/kg concentration,A,,,Rattus norvegicus,10116.0,
14177,BAO000o21o,N,50597,,1,12375,Compound was tested for oral diuretic effect on spontaneously hypertensive rats by measuring the potassium excretion at vehicle concentration,A,,,Rattus norvegicus,10116.0,
14178,vAO0000010,U,22224,,0,13588,Dissociation rate calculated from the first-order equation using t1/2 value,A,,,,,
14179,BAi0000o19,U,22224,,0,15039,The compound was tested for Binding constant against DNA,A,,,,,
14180,BAOo000919,U,22224,,0,9500,First order rate constant for cyclization of the compound,A,,,,,
14181,BAO0o90019,U,22224,,0,10014,First order rate constant of compound was determined in 50 mM phosphate buffer (pH 7.4) at 24 degree celsius,A,,,,,
14182,BAO0000020,U,22224,,0,10014,First order rate constant of compound was determined in 50 mM phosphate buffer (pH 7.4) at 37 degree celsius,A,,,,,
14183,BAO0p00p19,U,22224,,0,568,Hydrolysis rate constant was determined,A,,,,,
14184,BAO0po0019,U,22224,,0,10026,Observed first order rate constant,A,,,,,
14185,BAO000p0w9,U,22224,,0,10281,Rate constant (cyclization rate) in CD3CN-deuterated phosphate buffer at pH 7.4,A,,,,,
14186,BA9000p019,U,22224,,0,10281,Rate constant (cyclization rate) in CD3CN-deuterated phosphate buffer at pH 7.4,A,,,,,
14187,BwO0p00019,U,22224,,0,9680,Second-order rate constant for attack on PNPA at 25 degree Centigrade,A,,,,,
14188,gAO0000919,U,22224,,0,13028,Kinetic parameter of epimerization at a salt concentration (0.01 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14189,BAO00090w9,U,22224,,0,13028,Kinetic parameter of epimerization at a salt concentration (0.1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14190,fAO0000010,U,22224,,0,13028,Kinetic parameter of epimerization at a salt concentration (1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14191,hAi0000019,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14192,BAO00p001p,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14193,BAO0090919,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 11.3 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14194,BAO0pp0019,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 7.5 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14195,BAO0op0019,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 8.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14196,nAO0p00019,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14197,gA00000019,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14198,gAO00000w9,U,22224,,0,13028,Kinetic parameter of epimerization at a salt concentration (0.01 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14199,BAO900o019,U,22224,,0,13028,Kinetic parameter of epimerization at a salt concentration (0.1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14200,hzO0000019,U,22224,,0,13028,Kinetic parameter of epimerization at a salt concentration (1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14201,BAO00090q9,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14202,BAO0p00919,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14203,fAO00000q9,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 11.3 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14204,BqO0000919,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 7.5 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14205,vAO0000018,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 8.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14206,BAO0000p1o,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14207,BzO0000p19,U,22224,,0,13028,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,A,,,,,
14208,BAO00oo218,N,50587,,1,3008,Metabolism (NADH oxidation) by recombinant human NAD(P)H: quinone oxidoreductase (NQO1) is evaluated; not detected,A,,,Homo sapiens,9606.0,
14209,BAO00o0q18,N,50587,,1,4509,Metabolism after 30 min of incubation with human liver microsomes in the absence of cofactor NADH (2.0 mM) at a concentration of 25 uM,A,,,Homo sapiens,9606.0,
14210,BxO0000q18,N,50587,,1,4509,Metabolism after 30 min of incubation with human liver microsomes in the presence of cofactor NADH (2.0 mM) at a concentration of 25 uM,A,,,Homo sapiens,9606.0,
14211,gAO0p00218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 12.5 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14212,BAO0p0p218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 12.5 mg/kg per day; Total mice tested 10,A,,,Human herpesvirus 1,10298.0,
14213,BAO0p0021u,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 3.1 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14214,BqOo000218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14215,BA00o00218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day; Total mice tested 10,A,,,Human herpesvirus 1,10298.0,
14216,BsO0900218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at dose 0.8 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14217,BA000p0218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at dose 3.1 mg/kg per day; Total mice tested 10,A,,,Human herpesvirus 1,10298.0,
14218,BAO00p0e18,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.02 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14219,BAko000218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.06 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14220,BAOp00o218,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.25 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14221,BAO00p0228,N,50602,,1,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 1 mg/kg per day; Tested mice 10,A,,,Human herpesvirus 1,10298.0,
14222,BzO00o0100,U,22229,,0,6021,Calculated partition coefficient (clogP) (MlogP),P,,,,,
14223,BqO9000019,U,22224,,0,9348,Equipotent potent ratio relative to carbachol (nicotinic activity),A,,,,,
14224,BAO00002wo,N,50588,,1,15592,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 ); NA denotes not available",A,,,Canis lupus familiaris,9615.0,
14225,BAp0000q18,N,50588,,1,15592,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 );NA denotes not available",A,,,Canis lupus familiaris,9615.0,
14226,BAO0000wp0,U,22229,,0,15592,Solubility at pH 7.4 in micro g/mL;NA denotes available,P,,,,,
14227,BA000p0100,U,22229,,0,15592,Solubility at pH 7.4 in micro g/mL;NA denotes not available,P,,,,,
14228,gAO0090100,U,22229,,0,15592,Solubility at pH 7.4 in ug/mL;NA denotes not available,P,,,,,
14229,BAO9000w18,N,50588,,1,15592,Maximal plasma concentration in dogs at 10mg/kg oral dose 0.05M citric acid,A,In vivo,,Canis lupus familiaris,9615.0,Plasma
14230,BAO900021u,N,50597,,1,7095,Affinity for protein binding expressed as association constant in fresh rat serum; ND is Not Determined.,A,,,Rattus norvegicus,10116.0,Serum
14231,BAO0p00010,U,22224,,0,16618,Area under the MAP curve measured over 5 min; ND means Not determined,A,,,,,
14232,BAO0009109,U,22224,,0,16835,Lipophilicity expressed as the negative logarithm of the equilibrium constant; ND denotes no data.,P,,,,,
14233,nAOp000100,U,22229,,0,15284,The apparent partition coefficient(D) in cyclohexane-0.05 M phosphate buffer (pH 7.4) at 21 degree celsius; not determined,P,,,,,
14234,BAO00000q0,U,22224,,0,15750,Half-life was measured in the presence of NADPH at 20 uM; No inhibition,A,,,,,
