assays_chembl_id,assays_doc_id,assays_assay_category,assays_assay_id,assays_assay_cell_type,assays_assay_tax_id,assays_assay_test_type,assays_tid,assays_assay_strain,assays_assay_type,assays_assay_organism,assays_bao_format,assays_description,assays_cell_id,assays_src_assay_id,assays_relationship_type,assays_confidence_score,assays_curated_by,assays_assay_tissue,assays_src_id,assays_variant_id,assays_tissue_id,assays_assay_subcellular_fraction
CHEMBL627273,13273,,13062,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted uM/Kg/day,,,N,1,Intermediate,,1,,,
CHEMBL627441,13273,,13063,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.027 (uM/kg/day),,,N,1,Intermediate,,1,,,
CHEMBL628355,13273,,13064,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.27 (uM/kg/day),,,N,1,Intermediate,,1,,,
CHEMBL628356,13273,,13065,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 13.3 (uM/kg/day),,,N,1,Intermediate,,1,,,
CHEMBL628357,13273,,13066,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.7 (uM/kg/day),,,N,1,Intermediate,,1,,,
CHEMBL628358,13273,,13067,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 22.1 (uM/kg/day),,,N,1,Intermediate,,1,,,
CHEMBL622307,13273,,13068,,4754.0,,50339,,A,Pneumocystis carinii,BAO_0000218,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 66.3 (uM/kg/day),,,N,1,Intermediate,,1,,,
CHEMBL622527,13118,,13069,,,,22224,,A,,BAO_0000019,Conversion rate by hydrolysis of compound in plasma after 2 hr at a pH of 1.0,,,U,0,Autocuration,,1,,,
CHEMBL622528,13118,,13070,,,,22224,,A,,BAO_0000019,Conversion rate by hydrolysis of compound in plasma after 2 hr at a pH of 1.0; Not detectable,,,U,0,Autocuration,,1,,,
CHEMBL622529,13118,,13071,,,,22224,,A,,BAO_0000019,Conversion rate by hydrolysis of compound in plasma after 4 hr at a pH of 7.4,,,U,0,Autocuration,,1,,,
CHEMBL622992,13118,,13072,,,,22224,,A,,BAO_0000019,Conversion rate by hydrolysis of compound in plasma after 4 hr at a pH of 7.4; Not detectable,,,U,0,Autocuration,,1,,,
CHEMBL622993,13118,,13073,,,,22224,,A,,BAO_0000019,Conversion rate by hydrolysis of compound in plasma after 6 hr. ,,,U,0,Autocuration,,1,,,
CHEMBL622994,13118,,13074,,,,22224,,A,,BAO_0000019,Conversion rate by hydrolysis of compound in plasma after 6 h; Not detectable,,,U,0,Autocuration,,1,,,
CHEMBL622995,10633,,13075,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,"In vitro rate constant, correlation coefficient for the conversion to progesterone in rat liver homogenate",,,N,1,Intermediate,,1,,,
CHEMBL622996,10633,,13076,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,"In vitro rate constant, correlation coefficient for the conversion to progesterone in whole rat blood.",,,N,1,Intermediate,,1,,,
CHEMBL622997,10633,,13077,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,"In vitro rate constant, correlation coefficient for the disappearance in rat liver homogenate",,,N,1,Intermediate,,1,,,
CHEMBL622998,10633,,13078,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,"In vitro rate constant, correlation coefficient for the disappearance in rat brain homogenate",,,N,1,Intermediate,,1,,,
CHEMBL622999,5767,,13079,,,,22224,,A,,BAO_0000218,Cp max following ip administration at 1 mg/kg,,,U,0,Autocuration,,1,,,
CHEMBL623000,3302,,13080,,,In vivo,22224,,A,,BAO_0000218,Maximum concentration in plasma was reported at 0.5 hour,,,U,0,Autocuration,Plasma,1,,1969.0,
CHEMBL623001,3302,,13081,,,In vivo,22224,,A,,BAO_0000218,Maximum concentration in plasma was reported at 2 hour,,,U,0,Autocuration,Plasma,1,,1969.0,
CHEMBL623002,12467,,13082,,10090.0,,50594,,A,Mus musculus,BAO_0000218,Cellular uptake kinetics of Porphycenes saturation cell level (cs) in SSK3 murine fibrosarcoma cells,,,N,1,Intermediate,,1,,,
CHEMBL623003,11778,,13083,,,,22229,,P,,BAO_0000100,Aqueous solubility in 25 mM N-glycyl-glycine and 10 mM MgSO4 (pH 7.8),,,U,0,Autocuration,,1,,,
CHEMBL623004,4321,,13084,,,,22224,,A,,BAO_0000019,Steady state concentration was evaluated,,,U,0,Autocuration,,1,,,
CHEMBL623005,14884,,13085,,,,22224,,A,,BAO_0000019,Partition coefficient (logP),,,U,0,Autocuration,,1,,,
CHEMBL623006,15234,,13086,,,,22224,,A,,BAO_0000019,Partition coefficient (logD7.4),,,U,0,Autocuration,,1,,,
CHEMBL623007,14198,,13087,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of {18]Fluoro-CGP 12388 (60 minutes post injection) in liver of male wistar rats,,,N,1,Intermediate,Liver,1,,2107.0,
CHEMBL623008,14198,,13088,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in bone of male wistar rats,,,N,1,Intermediate,Bone,1,,10000001.0,
CHEMBL876654,14198,,13089,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in cerebellum of male wistar rats,,,N,1,Intermediate,Cerebellum,1,,2037.0,
CHEMBL623009,14198,,13090,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in cortex of male wistar rats,,,N,1,Intermediate,,1,,,
CHEMBL623010,14198,,13091,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in fat of male wistar rats,,,N,1,Intermediate,,1,,,
CHEMBL623011,14198,,13092,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in heart of male wistar rats,,,N,1,Intermediate,Heart,1,,948.0,
CHEMBL623012,14198,,13093,,10116.0,In vivo,50597,,A,Rattus norvegicus,BAO_0000218,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in intestine of male wistar rats,,,N,1,Intermediate,Intestine,1,,160.0,
CHEMBL623013,8151,,13094,,,,22224,,A,,BAO_0000019,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg,,,U,0,Autocuration,,1,,,
CHEMBL623014,8151,,13095,,,,22224,,A,,BAO_0000019,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli euivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,,U,0,Autocuration,,1,,,
CHEMBL623015,8151,,13096,,,,22224,,A,,BAO_0000019,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 10 mg/Kg,,,U,0,Autocuration,Urine,1,,1088.0,
CHEMBL623016,8151,,13097,,,,22224,,A,,BAO_0000019,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 100 mg/Kg,,,U,0,Autocuration,Urine,1,,1088.0,
CHEMBL624858,8151,,13098,,,,22224,,A,,BAO_0000019,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 25 mg/Kg,,,U,0,Autocuration,Urine,1,,1088.0,
CHEMBL624859,8151,,13099,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 10 mg/Kg.,,,N,1,Intermediate,,1,,,
CHEMBL624860,8151,,13100,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,,N,1,Intermediate,,1,,,
CHEMBL624861,8151,,13101,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,,,N,1,Intermediate,,1,,,
CHEMBL624862,8151,,13102,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg,,,N,1,Intermediate,,1,,,
CHEMBL624863,8151,,13103,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg.,,,N,1,Intermediate,,1,,,
CHEMBL876655,8151,,13104,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli euivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,,,N,1,Intermediate,,1,,,
CHEMBL624864,6996,,13105,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog,,,N,1,Intermediate,,1,,,
CHEMBL624865,6996,,13106,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 0-99,,,N,1,Intermediate,,1,,,
CHEMBL624866,6996,,13107,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,,N,1,Intermediate,,1,,,
CHEMBL624867,6996,,13108,,9615.0,,50588,,F,Canis lupus familiaris,BAO_0000218,Salidiuretic activity in dog following i.v. dosing at 5 mg/kg,,,N,1,Expert,,1,,,
CHEMBL624868,6996,,13109,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 400-599,,,N,1,Intermediate,,1,,,
CHEMBL628450,6996,,13110,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 600- 799,,,N,1,Intermediate,,1,,,
CHEMBL628451,6996,,13111,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 600-799,,,N,1,Intermediate,,1,,,
CHEMBL628452,6996,,13112,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 800-899,,,N,1,Intermediate,,1,,,
CHEMBL628453,6996,,13113,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,,N,1,Intermediate,,1,,,
CHEMBL628454,6996,,13114,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; act above 5 mg/kg,,,N,1,Intermediate,,1,,,
CHEMBL628455,6996,,13115,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog,,,N,1,Intermediate,,1,,,
CHEMBL628456,6996,,13116,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 0-99,,,N,1,Intermediate,,1,,,
CHEMBL628457,6996,,13117,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,,N,1,Intermediate,,1,,,
CHEMBL877505,6996,,13118,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-299,,,N,1,Intermediate,,1,,,
CHEMBL628458,6996,,13119,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 250-399,,,N,1,Intermediate,,1,,,
CHEMBL628459,6996,,13120,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 400-599,,,N,1,Intermediate,,1,,,
CHEMBL628460,6996,,13121,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 600-799,,,N,1,Intermediate,,1,,,
CHEMBL628461,6996,,13122,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 800-899,,,N,1,Intermediate,,1,,,
CHEMBL628462,6996,,13123,,,,22224,,B,,BAO_0000218,"Evaluated for salidiuretic activity measured as sodium ion excretion in Rat, administered orally at a dose of 16.5 mg/kg",,,U,0,Autocuration,,1,,,
CHEMBL628463,6996,,13124,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Compound administered orally at a dose of 1 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,,N,1,Intermediate,,1,,,
CHEMBL625666,6996,,13125,,10116.0,,50597,,F,Rattus norvegicus,BAO_0000218,"Evaluated for salidiuretic activity measured as sodium ion excretion in Rat, administered orally at a dose of 50 mg/kg",,,N,1,Expert,,1,,,
CHEMBL625667,6996,,13126,,,,22224,,B,,BAO_0000218,Compound administered orally at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,,U,0,Autocuration,,1,,,
CHEMBL625668,6996,,13127,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Compound administered orally at a dose of 81 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,,N,1,Expert,,1,,,
CHEMBL625669,6996,,13128,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Compound administered orally was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,,N,1,Intermediate,,1,,,
CHEMBL625670,7114,,13129,,,,22224,,A,,BAO_0000019,Compound was tested for diuretic activity in potassium content of the 3-h sample was measured by flame photometry,,,U,0,Autocuration,,1,,,
CHEMBL625671,7114,,13130,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Compound was tested for diuretic activity in potassium content of the 3-h sample was measured by flame photometry in rat,,,N,1,Intermediate,,1,,,
CHEMBL625672,8613,,13131,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 1 mg/kg per day.,,,N,1,Intermediate,,1,,,
CHEMBL625673,8613,,13132,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 0.8 mg/kg administered subcutaneously,,,N,1,Intermediate,,1,,,
CHEMBL625674,8613,,13133,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 0.8 mg/kg administered subcutaneously.,,,N,1,Intermediate,,1,,,
CHEMBL625675,8613,,13134,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered subcutaneously,,,N,1,Intermediate,,1,,,
CHEMBL627637,8613,,13135,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered subcutaneously.,,,N,1,Intermediate,,1,,,
CHEMBL627638,8613,,13136,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered orally.,,,N,1,Intermediate,,1,,,
CHEMBL627639,8613,,13137,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 3.1 mg/kg administered subcutaneously,,,N,1,Intermediate,,1,,,
CHEMBL627640,8613,,13138,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 3.1 mg/kg administered subcutaneously.,,,N,1,Intermediate,,1,,,
CHEMBL627641,8613,,13139,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 3.1 mg/kg administered orally.,,,N,1,Intermediate,,1,,,
CHEMBL627642,8613,,13140,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 50 mg/kg administered orally.,,,N,1,Intermediate,,1,,,
CHEMBL877506,8613,,13141,,10298.0,,50602,,A,Human herpesvirus 1,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 50 mg/kg administered orally.,,,N,1,Intermediate,,1,,,
CHEMBL627275,8613,,13142,,10090.0,,50594,,A,Mus musculus,BAO_0000218,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered subcutaneously.,,,N,1,Intermediate,,1,,,
CHEMBL627643,11219,,13143,,9669.0,,50506,,A,Mustela putorius furo,BAO_0000218,"Average area under curve value dosed at 0.3 mg/kg, iv in ferrets.",,,N,1,Intermediate,,1,,,
CHEMBL631246,11219,,13144,,9669.0,,50506,,A,Mustela putorius furo,BAO_0000218,"Average area under curve value dosed at 10 mg/kg, id in ferrets.",,,N,1,Intermediate,,1,,,
CHEMBL631247,11219,,13145,,9669.0,,50506,,A,Mustela putorius furo,BAO_0000218,"Average area under curve value dosed at 10 mg/kg, id in ferrets.",,,N,1,Intermediate,,1,,,
CHEMBL629532,11219,,13146,,9669.0,,50506,,A,Mustela putorius furo,BAO_0000218,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from portal blood).,,,N,1,Intermediate,,1,,,
CHEMBL629533,11219,,13147,,9669.0,,50506,,A,Mustela putorius furo,BAO_0000218,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from arterial blood).,,,N,1,Intermediate,,1,,,
