assays_ASSI,assays_CONSC,assays_VARI,assays_TISI,assays_RELATIT,assays_CURAB,assays_ASSTIS,assays_ASSCET,assays_ASSSUBCELFR,assays_Ti,assays_SI,assays_SRASI,assays_CHEI,assays_CEI,assays_BFO
14105,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623276,,BAO_0000218
14106,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623277,,BAO_0000218
14107,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623112,,BAO_0000218
14108,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623113,,BAO_0000218
14109,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623800,,BAO_0000218
14110,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623801,,BAO_0000218
14111,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL623802,,BAO_0000218
14112,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL623803,,BAO_0000218
14113,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL623970,,BAO_0000218
14114,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL623971,,BAO_0000218
14115,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL623972,,BAO_0000218
14116,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL623973,,BAO_0000218
14117,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL623974,,BAO_0000218
14118,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL623975,,BAO_0000218
14119,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL623976,,BAO_0000218
14120,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL623977,,BAO_0000218
14121,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL623978,,BAO_0000218
14122,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL623979,,BAO_0000218
14123,1,,,N,Intermediate,,,,50597,1,,CHEMBL623980,,BAO_0000218
14124,1,,,N,Intermediate,,,,50597,1,,CHEMBL623981,,BAO_0000218
14125,1,,,N,Intermediate,,,,50597,1,,CHEMBL626278,,BAO_0000218
14126,1,,,N,Intermediate,,,,50597,1,,CHEMBL626279,,BAO_0000218
14127,1,,,N,Intermediate,,,,50594,1,,CHEMBL626280,,BAO_0000218
14128,1,,,N,Intermediate,,,,50594,1,,CHEMBL626281,,BAO_0000218
14129,1,,,N,Intermediate,,,,50594,1,,CHEMBL626282,,BAO_0000218
14130,1,,,N,Intermediate,,,,50594,1,,CHEMBL626283,,BAO_0000218
14131,1,,,N,Intermediate,,,,50594,1,,CHEMBL626284,,BAO_0000218
14132,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL626285,,BAO_0000218
14133,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL626286,,BAO_0000218
14134,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL626287,,BAO_0000218
14135,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL626288,,BAO_0000218
14136,1,,,N,Intermediate,,,,50594,1,,CHEMBL626289,,BAO_0000218
14137,1,,,N,Intermediate,,,,50594,1,,CHEMBL626290,,BAO_0000218
14138,1,,,N,Intermediate,,,,50594,1,,CHEMBL626291,,BAO_0000218
14139,1,,,N,Intermediate,,,,50594,1,,CHEMBL839888,,BAO_0000218
14140,1,,160.0,N,Intermediate,Intestine,,,50594,1,,CHEMBL626292,,BAO_0000218
14141,1,,160.0,N,Intermediate,Intestine,,,50594,1,,CHEMBL626293,,BAO_0000218
14142,1,,160.0,N,Intermediate,Intestine,,,50594,1,,CHEMBL626294,,BAO_0000218
14143,1,,160.0,N,Intermediate,Intestine,,,50594,1,,CHEMBL626295,,BAO_0000218
14144,1,,2107.0,N,Intermediate,Liver,,,50594,1,,CHEMBL627659,,BAO_0000218
14145,1,,2107.0,N,Intermediate,Liver,,,50594,1,,CHEMBL627660,,BAO_0000218
14146,1,,2107.0,N,Intermediate,Liver,,,50594,1,,CHEMBL627661,,BAO_0000218
14147,1,,2107.0,N,Intermediate,Liver,,,50594,1,,CHEMBL627662,,BAO_0000218
14148,1,,2048.0,N,Intermediate,Lung,,,50594,1,,CHEMBL627663,,BAO_0000218
14149,1,,,N,Intermediate,,,,50594,1,,CHEMBL627664,,BAO_0000218
14150,1,,,N,Intermediate,,,,50594,1,,CHEMBL627665,,BAO_0000218
14151,1,,2048.0,N,Intermediate,Lung,,,50594,1,,CHEMBL627666,,BAO_0000218
14152,1,,2106.0,N,Intermediate,Spleen,,,50594,1,,CHEMBL627667,,BAO_0000218
14153,1,,945.0,N,Intermediate,Stomach,,,50594,1,,CHEMBL627668,,BAO_0000218
14154,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627669,,BAO_0000218
14155,0,,1255.0,U,Autocuration,Urinary bladder,,,22224,1,,CHEMBL627670,,BAO_0000218
14156,0,,178.0,U,Autocuration,Blood,,,22224,1,,CHEMBL627671,,BAO_0000218
14157,0,,1474.0,U,Autocuration,Bone element,,,22224,1,,CHEMBL627672,,BAO_0000218
14158,0,,,U,Autocuration,,,,22224,1,,CHEMBL627673,,BAO_0000218
14159,0,,2113.0,U,Autocuration,Kidney,,,22224,1,,CHEMBL627674,,BAO_0000218
14160,0,,2107.0,U,Autocuration,Liver,,,22224,1,,CHEMBL627675,,BAO_0000218
14161,0,,2048.0,U,Autocuration,Lung,,,22224,1,,CHEMBL627676,,BAO_0000218
14162,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL627677,,BAO_0000218
14163,0,,,U,Autocuration,,,,22224,1,,CHEMBL627678,,BAO_0000019
14164,1,,1977.0,N,Intermediate,Serum,,,50597,1,,CHEMBL627679,,BAO_0000218
14165,0,,,U,Autocuration,,,,22224,1,,CHEMBL627680,,BAO_0000019
14166,0,,,U,Autocuration,,,,22224,1,,CHEMBL627681,,BAO_0000019
14167,0,,,U,Autocuration,,,,22224,1,,CHEMBL627682,,BAO_0000019
14168,0,,,U,Autocuration,,,,22224,1,,CHEMBL627683,,BAO_0000019
14169,0,,,U,Autocuration,,,,22224,1,,CHEMBL627684,,BAO_0000019
14170,0,,,U,Autocuration,,,,22224,1,,CHEMBL874441,,BAO_0000019
14171,0,,,U,Autocuration,,,,22224,1,,CHEMBL627685,,BAO_0000019
14172,0,,,U,Autocuration,,,,22224,1,,CHEMBL627686,,BAO_0000019
14173,0,,,U,Autocuration,,,,22224,1,,CHEMBL627687,,BAO_0000019
14174,0,,,U,Autocuration,,,,22224,1,,CHEMBL627688,,BAO_0000019
14175,1,,,N,Intermediate,,,,50597,1,,CHEMBL628038,,BAO_0000218
14176,1,,,N,Intermediate,,,,50597,1,,CHEMBL628039,,BAO_0000218
14177,1,,,N,Intermediate,,,,50597,1,,CHEMBL628040,,BAO_0000218
14178,0,,,U,Autocuration,,,,22224,1,,CHEMBL628041,,BAO_0000019
14179,0,,,U,Autocuration,,,,22224,1,,CHEMBL630226,,BAO_0000019
14180,0,,,U,Autocuration,,,,22224,1,,CHEMBL628042,,BAO_0000019
14181,0,,,U,Autocuration,,,,22224,1,,CHEMBL625232,,BAO_0000019
14182,0,,,U,Autocuration,,,,22224,1,,CHEMBL625233,,BAO_0000019
14183,0,,,U,Autocuration,,,,22224,1,,CHEMBL625979,,BAO_0000019
14184,0,,,U,Autocuration,,,,22224,1,,CHEMBL625980,,BAO_0000019
14185,0,,,U,Autocuration,,,,22224,1,,CHEMBL625981,,BAO_0000019
14186,0,,,U,Autocuration,,,,22224,1,,CHEMBL625982,,BAO_0000019
14187,0,,,U,Autocuration,,,,22224,1,,CHEMBL625983,,BAO_0000019
14188,0,,,U,Autocuration,,,,22224,1,,CHEMBL625984,,BAO_0000019
14189,0,,,U,Autocuration,,,,22224,1,,CHEMBL625985,,BAO_0000019
14190,0,,,U,Autocuration,,,,22224,1,,CHEMBL625986,,BAO_0000019
14191,0,,,U,Autocuration,,,,22224,1,,CHEMBL625987,,BAO_0000019
14192,0,,,U,Autocuration,,,,22224,1,,CHEMBL625988,,BAO_0000019
14193,0,,,U,Autocuration,,,,22224,1,,CHEMBL625989,,BAO_0000019
14194,0,,,U,Autocuration,,,,22224,1,,CHEMBL625990,,BAO_0000019
14195,0,,,U,Autocuration,,,,22224,1,,CHEMBL625991,,BAO_0000019
14196,0,,,U,Autocuration,,,,22224,1,,CHEMBL625992,,BAO_0000019
14197,0,,,U,Autocuration,,,,22224,1,,CHEMBL625993,,BAO_0000019
14198,0,,,U,Autocuration,,,,22224,1,,CHEMBL631973,,BAO_0000019
14199,0,,,U,Autocuration,,,,22224,1,,CHEMBL632143,,BAO_0000019
14200,0,,,U,Autocuration,,,,22224,1,,CHEMBL632144,,BAO_0000019
14201,0,,,U,Autocuration,,,,22224,1,,CHEMBL632145,,BAO_0000019
14202,0,,,U,Autocuration,,,,22224,1,,CHEMBL632146,,BAO_0000019
14203,0,,,U,Autocuration,,,,22224,1,,CHEMBL632147,,BAO_0000019
14204,0,,,U,Autocuration,,,,22224,1,,CHEMBL632148,,BAO_0000019
14205,0,,,U,Autocuration,,,,22224,1,,CHEMBL632149,,BAO_0000019
14206,0,,,U,Autocuration,,,,22224,1,,CHEMBL632150,,BAO_0000019
14207,0,,,U,Autocuration,,,,22224,1,,CHEMBL632151,,BAO_0000019
14208,1,,,N,Intermediate,,,,50587,1,,CHEMBL632152,,BAO_0000218
14209,1,,,N,Intermediate,,,,50587,1,,CHEMBL632153,,BAO_0000218
14210,1,,,N,Intermediate,,,,50587,1,,CHEMBL632154,,BAO_0000218
14211,1,,,N,Intermediate,,,,50602,1,,CHEMBL632155,,BAO_0000218
14212,1,,,N,Intermediate,,,,50602,1,,CHEMBL632156,,BAO_0000218
14213,1,,,N,Intermediate,,,,50602,1,,CHEMBL632157,,BAO_0000218
14214,1,,,N,Intermediate,,,,50602,1,,CHEMBL632158,,BAO_0000218
14215,1,,,N,Intermediate,,,,50602,1,,CHEMBL632159,,BAO_0000218
14216,1,,,N,Intermediate,,,,50602,1,,CHEMBL626305,,BAO_0000218
14217,1,,,N,Intermediate,,,,50602,1,,CHEMBL626306,,BAO_0000218
14218,1,,,N,Intermediate,,,,50602,1,,CHEMBL626307,,BAO_0000218
14219,1,,,N,Intermediate,,,,50602,1,,CHEMBL626308,,BAO_0000218
14220,1,,,N,Intermediate,,,,50602,1,,CHEMBL626479,,BAO_0000218
14221,1,,,N,Intermediate,,,,50602,1,,CHEMBL626480,,BAO_0000218
14222,0,,,U,Autocuration,,,,22229,1,,CHEMBL626481,,BAO_0000100
14223,0,,,U,Autocuration,,,,22224,1,,CHEMBL626482,,BAO_0000019
14224,1,,,N,Intermediate,,,,50588,1,,CHEMBL626483,,BAO_0000218
14225,1,,,N,Intermediate,,,,50588,1,,CHEMBL626484,,BAO_0000218
14226,0,,,U,Autocuration,,,,22229,1,,CHEMBL626485,,BAO_0000100
14227,0,,,U,Autocuration,,,,22229,1,,CHEMBL626486,,BAO_0000100
14228,0,,,U,Autocuration,,,,22229,1,,CHEMBL626487,,BAO_0000100
14229,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL626488,,BAO_0000218
14230,1,,1977.0,N,Intermediate,Serum,,,50597,1,,CHEMBL626489,,BAO_0000218
14231,0,,,U,Autocuration,,,,22224,1,,CHEMBL626490,,BAO_0000019
14232,0,,,U,Autocuration,,,,22224,1,,CHEMBL626491,,BAO_0000100
14233,0,,,U,Autocuration,,,,22229,1,,CHEMBL626492,,BAO_0000100
14234,0,,,U,Autocuration,,,,22224,1,,CHEMBL626493,,BAO_0000019
14235,1,,,N,Intermediate,,,,50597,1,,CHEMBL626494,,BAO_0000218
14236,0,,,U,Autocuration,,,,22224,1,,CHEMBL626495,,BAO_0000218
14237,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626496,,BAO_0000218
14238,1,,,N,Intermediate,,,,50597,1,,CHEMBL626497,,BAO_0000218
14239,0,,,U,Autocuration,,,,22224,1,,CHEMBL626498,,BAO_0000218
14240,1,,,N,Intermediate,,,,50597,1,,CHEMBL626499,,BAO_0000218
14241,1,,,N,Intermediate,,,,50597,1,,CHEMBL626500,,BAO_0000218
14242,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626501,,BAO_0000218
14243,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626502,,BAO_0000218
14244,1,,,N,Intermediate,,,,50597,1,,CHEMBL626503,,BAO_0000218
14245,1,,,N,Intermediate,,,,50597,1,,CHEMBL626504,,BAO_0000218
14246,1,,,N,Intermediate,,,,50597,1,,CHEMBL626505,,BAO_0000218
14247,1,,,N,Intermediate,,,,50597,1,,CHEMBL626506,,BAO_0000218
14248,1,,,N,Intermediate,,,,50597,1,,CHEMBL626507,,BAO_0000218
14249,1,,,N,Intermediate,,,,50597,1,,CHEMBL626508,,BAO_0000218
14250,1,,,N,Intermediate,,,,50597,1,,CHEMBL626509,,BAO_0000218
14251,1,,,N,Intermediate,,,,50597,1,,CHEMBL875480,,BAO_0000218
14252,1,,,N,Intermediate,,,,50597,1,,CHEMBL626510,,BAO_0000218
14253,1,,,N,Intermediate,,,,50597,1,,CHEMBL626511,,BAO_0000218
14254,1,,,N,Intermediate,,,,50597,1,,CHEMBL626512,,BAO_0000218
14255,1,,,N,Intermediate,,,,50597,1,,CHEMBL628208,,BAO_0000218
14256,1,,,N,Intermediate,,,,50597,1,,CHEMBL628209,,BAO_0000218
14257,1,,,N,Intermediate,,,,50597,1,,CHEMBL628210,,BAO_0000218
14258,1,,,N,Intermediate,,,,50597,1,,CHEMBL628211,,BAO_0000218
14259,1,,,N,Intermediate,,,,50597,1,,CHEMBL628212,,BAO_0000218
14260,1,,,N,Intermediate,,,,50597,1,,CHEMBL628213,,BAO_0000218
14261,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628214,,BAO_0000218
14262,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628215,,BAO_0000218
14263,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628216,,BAO_0000218
14264,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL626595,,BAO_0000218
14265,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL626596,,BAO_0000218
14266,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL626597,,BAO_0000218
14267,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL626598,,BAO_0000218
14268,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622242,,BAO_0000218
14269,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622243,,BAO_0000218
14270,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622244,,BAO_0000218
14271,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622245,,BAO_0000218
14272,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622246,,BAO_0000218
14273,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622247,,BAO_0000218
14274,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622248,,BAO_0000218
14275,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL877483,,BAO_0000218
14276,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL622249,,BAO_0000218
14277,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622250,,BAO_0000218
14278,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622251,,BAO_0000218
14279,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622252,,BAO_0000218
14280,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622253,,BAO_0000218
14281,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622254,,BAO_0000218
14282,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622255,,BAO_0000218
14283,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622256,,BAO_0000218
14284,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622257,,BAO_0000218
14285,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622258,,BAO_0000218
14286,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622259,,BAO_0000218
14287,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622927,,BAO_0000218
14288,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622928,,BAO_0000218
14289,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL622929,,BAO_0000218
14290,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL623182,,BAO_0000218
14291,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL623183,,BAO_0000218
14292,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623184,,BAO_0000218
14293,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623185,,BAO_0000218
14294,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL877484,,BAO_0000218
14295,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627274,,BAO_0000218
14296,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623186,,BAO_0000218
14297,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623187,,BAO_0000218
14298,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623188,,BAO_0000218
14299,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628055,,BAO_0000218
14300,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628056,,BAO_0000218
14301,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628200,,BAO_0000218
14302,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628201,,BAO_0000218
14303,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628202,,BAO_0000218
14304,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628203,,BAO_0000218
14305,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628204,,BAO_0000218
14306,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628205,,BAO_0000218
14307,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628206,,BAO_0000218
14308,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL628207,,BAO_0000218
14309,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL627220,,BAO_0000218
14310,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL627221,,BAO_0000218
14311,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL627222,,BAO_0000218
14312,0,,,U,Autocuration,,,,22224,1,,CHEMBL627223,,BAO_0000218
14313,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL632062,,BAO_0000218
14314,0,,2106.0,U,Autocuration,Spleen,,,22224,1,,CHEMBL632063,,BAO_0000218
14315,0,,1255.0,U,Autocuration,Urinary bladder,,,22224,1,,CHEMBL632064,,BAO_0000218
14316,0,,178.0,U,Autocuration,Blood,,,22224,1,,CHEMBL632065,,BAO_0000218
14317,0,,1474.0,U,Autocuration,Bone element,,,22224,1,,CHEMBL632066,,BAO_0000218
14318,0,,,U,Autocuration,,,,22224,1,,CHEMBL632067,,BAO_0000218
14319,0,,2113.0,U,Autocuration,Kidney,,,22224,1,,CHEMBL629188,,BAO_0000218
14320,0,,2107.0,U,Autocuration,Liver,,,22224,1,,CHEMBL629189,,BAO_0000218
14321,0,,2048.0,U,Autocuration,Lung,,,22224,1,,CHEMBL629190,,BAO_0000218
14322,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629191,,BAO_0000218
14323,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL629192,,BAO_0000218
14324,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629193,,BAO_0000218
14325,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL629194,,BAO_0000218
14326,0,,,U,Autocuration,,,,22224,1,,CHEMBL629195,,BAO_0000218
14327,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629373,,BAO_0000218
14328,0,,2106.0,U,Autocuration,Spleen,,,22224,1,,CHEMBL629374,,BAO_0000218
14329,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL629375,,BAO_0000218
14330,0,,1255.0,U,Autocuration,Urinary bladder,,,22224,1,,CHEMBL629376,,BAO_0000218
14331,0,,178.0,U,Autocuration,Blood,,,22224,1,,CHEMBL629377,,BAO_0000218
14332,0,,1474.0,U,Autocuration,Bone element,,,22224,1,,CHEMBL629378,,BAO_0000218
14333,0,,,U,Autocuration,,,,22224,1,,CHEMBL629379,,BAO_0000218
14334,0,,2113.0,U,Autocuration,Kidney,,,22224,1,,CHEMBL629151,,BAO_0000218
14335,0,,2107.0,U,Autocuration,Liver,,,22224,1,,CHEMBL629152,,BAO_0000218
14336,0,,2048.0,U,Autocuration,Lung,,,22224,1,,CHEMBL629153,,BAO_0000218
14337,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629154,,BAO_0000218
14338,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL629155,,BAO_0000218
14339,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL629156,,BAO_0000218
14340,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629157,,BAO_0000218
14341,0,,2367.0,U,Autocuration,Prostate gland,,,22224,1,,CHEMBL629158,,BAO_0000218
14342,0,,,U,Autocuration,,,,22224,1,,CHEMBL629159,,BAO_0000218
14343,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629160,,BAO_0000218
14344,0,,2106.0,U,Autocuration,Spleen,,,22224,1,,CHEMBL629161,,BAO_0000218
14345,0,,1255.0,U,Autocuration,Urinary bladder,,,22224,1,,CHEMBL629162,,BAO_0000218
14346,0,,178.0,U,Autocuration,Blood,,,22224,1,,CHEMBL629163,,BAO_0000218
14347,0,,1474.0,U,Autocuration,Bone element,,,22224,1,,CHEMBL629164,,BAO_0000218
14348,0,,,U,Autocuration,,,,22224,1,,CHEMBL629165,,BAO_0000218
14349,0,,2107.0,U,Autocuration,Liver,,,22224,1,,CHEMBL629166,,BAO_0000218
14350,0,,2048.0,U,Autocuration,Lung,,,22224,1,,CHEMBL629167,,BAO_0000218
14351,0,,2385.0,U,Autocuration,Muscle tissue,,,22224,1,,CHEMBL629168,,BAO_0000218
14352,0,,,U,Autocuration,,,,22224,1,,CHEMBL629169,,BAO_0000019
14353,0,,,U,Autocuration,,,,22224,1,,CHEMBL629170,,BAO_0000019
14354,0,,,U,Autocuration,,,,22224,1,,CHEMBL631153,,BAO_0000019
14355,0,,,U,Autocuration,,,,22224,1,,CHEMBL875121,,BAO_0000019
14356,0,,,U,Autocuration,,,,22224,1,,CHEMBL631154,,BAO_0000019
14357,0,,,U,Autocuration,,,,22224,1,,CHEMBL631155,,BAO_0000019
14358,0,,,U,Autocuration,,,,22224,1,,CHEMBL631156,,BAO_0000019
14359,0,,,U,Autocuration,,,,22224,1,,CHEMBL631157,,BAO_0000019
14360,0,,,U,Autocuration,,,,22224,1,,CHEMBL631158,,BAO_0000019
14361,0,,,U,Autocuration,,,,22224,1,,CHEMBL631159,,BAO_0000019
14362,0,,,U,Autocuration,,,,22224,1,,CHEMBL631160,,BAO_0000019
14363,0,,,U,Autocuration,,,,22224,1,,CHEMBL631161,,BAO_0000019
14364,0,,,U,Autocuration,,,,22224,1,,CHEMBL631162,,BAO_0000019
14365,0,,,U,Autocuration,,,,22224,1,,CHEMBL630313,,BAO_0000019
14366,0,,,U,Autocuration,,,,22224,1,,CHEMBL630314,,BAO_0000019
14367,0,,,U,Autocuration,,,,22224,1,,CHEMBL630315,,BAO_0000019
14368,0,,,U,Autocuration,,,,22224,1,,CHEMBL630316,,BAO_0000019
14369,0,,,U,Autocuration,,,,22224,1,,CHEMBL630986,,BAO_0000019
14370,0,,,U,Autocuration,,,,22224,1,,CHEMBL630987,,BAO_0000019
14371,0,,,U,Autocuration,,,,22224,1,,CHEMBL630988,,BAO_0000019
14372,0,,,U,Autocuration,,,,22224,1,,CHEMBL630989,,BAO_0000019
14373,0,,,U,Autocuration,,,,22224,1,,CHEMBL630990,,BAO_0000019
14374,0,,,U,Autocuration,,,,22224,1,,CHEMBL630991,,BAO_0000019
14375,0,,,U,Autocuration,,,,22224,1,,CHEMBL630992,,BAO_0000019
14376,0,,,U,Autocuration,,,,22224,1,,CHEMBL630993,,BAO_0000019
14377,0,,,U,Autocuration,,,,22224,1,,CHEMBL630994,,BAO_0000019
14378,1,,,N,Intermediate,,,,50597,1,,CHEMBL630995,,BAO_0000218
14379,0,,,U,Autocuration,,,,22224,1,,CHEMBL629252,,BAO_0000019
14380,0,,,U,Autocuration,,,,22224,1,,CHEMBL629253,,BAO_0000019
14381,0,,,U,Autocuration,,,,22224,1,,CHEMBL629944,,BAO_0000019
14382,1,,3126.0,N,Intermediate,Trachea,,,50512,1,,CHEMBL629945,,BAO_0000218
14383,0,,,U,Autocuration,,,,22224,1,,CHEMBL629946,,BAO_0000019
14384,0,,,U,Autocuration,,,,22224,1,,CHEMBL629947,,BAO_0000019
14385,0,,,U,Autocuration,,,,22224,1,,CHEMBL629948,,BAO_0000019
14386,0,,,U,Autocuration,,,,22224,1,,CHEMBL856024,,BAO_0000019
14387,0,,,U,Autocuration,,,,22224,1,,CHEMBL629949,,BAO_0000019
14388,0,,,U,Autocuration,,,,22224,1,,CHEMBL629950,,BAO_0000019
14389,0,,,U,Autocuration,,,,22224,1,,CHEMBL630127,,BAO_0000100
14390,0,,,U,Autocuration,,,,22224,1,,CHEMBL630128,,BAO_0000100
14391,0,,,U,Autocuration,,,,22224,1,,CHEMBL630129,,BAO_0000100
14392,0,,,U,Autocuration,,,,22224,1,,CHEMBL630130,,BAO_0000019
14393,0,,,U,Autocuration,,,,22224,1,,CHEMBL875234,,BAO_0000100
14394,0,,,U,Autocuration,,,,22224,1,,CHEMBL630131,,BAO_0000100
14395,1,,,N,Intermediate,,,,50597,1,,CHEMBL630132,,BAO_0000218
14396,0,,,U,Autocuration,,,,22224,1,,CHEMBL630133,,BAO_0000019
14397,0,,,U,Autocuration,,,,22224,1,,CHEMBL630134,,BAO_0000019
14398,0,,,U,Autocuration,,,,22224,1,,CHEMBL630135,,BAO_0000019
14399,0,,,U,Autocuration,,,,22224,1,,CHEMBL630136,,BAO_0000019
14400,0,,,U,Autocuration,,,,22224,1,,CHEMBL630137,,BAO_0000019
14401,0,,,U,Autocuration,,,,22224,1,,CHEMBL630138,,BAO_0000019
14402,0,,,U,Autocuration,,,,22224,1,,CHEMBL630139,,BAO_0000019
14403,0,,,U,Autocuration,,,,22224,1,,CHEMBL630140,,BAO_0000019
14404,0,,,U,Autocuration,,,,22224,1,,CHEMBL875235,,BAO_0000019
14405,1,,,N,Intermediate,,,,50597,1,,CHEMBL876439,,BAO_0000218
14406,1,,,N,Intermediate,,,,50597,1,,CHEMBL630605,,BAO_0000218
14407,1,,,N,Intermediate,,,,50597,1,,CHEMBL630606,,BAO_0000218
14408,1,,,N,Intermediate,,,,50597,1,,CHEMBL630607,,BAO_0000218
14409,1,,,N,Intermediate,,,,50597,1,,CHEMBL630608,,BAO_0000218
14410,1,,,N,Intermediate,,,,50597,1,,CHEMBL630609,,BAO_0000218
