ASTY,SI,SRASSI,CEI,RELATTY,CUB,ASTIS,ASCETY,ASSCAT,Ti,Descri,ASSTETY,CHI,CONFSCO,BAFOR,ASI,DOI,ASSSUBCFR,ASSTI,TII,VAI,ASST,ASORGA
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a po dose of 10.0(pmol/g/h).,In vivo,CHEMBL877482,0,BAO_0000218,13625,12902,,,,,,
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a po dose of 20.0(pmol/g/h).,In vivo,CHEMBL622238,0,BAO_0000218,13626,12902,,,,,,
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a po dose of 40.0(pmol/g/h).,In vivo,CHEMBL622239,0,BAO_0000218,13627,12902,,,,,,
A,1,,,U,Autocuration,Blood,,,22224,Cmax was calculated as maximum concentration reached in the blood,In vivo,CHEMBL622240,0,BAO_0000218,13628,11149,,,178.0,,,
A,1,,,U,Autocuration,Blood,,,22224,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate,In vivo,CHEMBL622241,0,BAO_0000218,13629,11149,,,178.0,,,
A,1,,,N,Intermediate,,,,50597,Cmax was determine after peroral administration at 10 mpk in Rat,In vivo,CHEMBL631013,1,BAO_0000218,13630,5669,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50797,Cmax was determine after peroral administration at 10 mpk in Rhesus,In vivo,CHEMBL631014,1,BAO_0000218,13631,5669,,9544.0,,,,Macaca mulatta
A,1,,,N,Intermediate,,,,50588,Cmax was determine after peroral administration at 10 mpk in dog,In vivo,CHEMBL631015,1,BAO_0000218,13632,5669,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50597,Cmax was determine after peroral administration at 160 mpk in Rat,In vivo,CHEMBL631016,1,BAO_0000218,13633,5669,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Cmax was determine after peroral administration at 20 mpk in Rat,In vivo,CHEMBL631017,1,BAO_0000218,13634,5669,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Cmax was determine after peroral administration at 50 mpk in Rat,In vivo,CHEMBL631018,1,BAO_0000218,13635,5669,,10116.0,,,,Rattus norvegicus
A,1,,,U,Autocuration,,,,22224,Cmax was determined,In vivo,CHEMBL631019,0,BAO_0000218,13636,4236,,,,,,
A,1,,,N,Intermediate,Brain,,,50594,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hippocampus,,CHEMBL875761,1,BAO_0000218,13637,13792,,10090.0,955.0,,,Mus musculus
A,1,,,N,Intermediate,Brain,,,50594,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hypothalamus,,CHEMBL631020,1,BAO_0000218,13638,13792,,10090.0,955.0,,,Mus musculus
A,1,,,N,Intermediate,Brain,,,50594,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into pons and medulla,,CHEMBL631669,1,BAO_0000218,13639,13792,,10090.0,955.0,,,Mus musculus
A,1,,,N,Intermediate,Brain,,,50594,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into rest of the brain,,CHEMBL631670,1,BAO_0000218,13640,13792,,10090.0,955.0,,,Mus musculus
A,1,,,N,Intermediate,Striatum,,,50594,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into striatum,,CHEMBL631671,1,BAO_0000218,13641,13792,,10090.0,2435.0,,,Mus musculus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.31-0.4,,CHEMBL631672,1,BAO_0000218,13642,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.97-1.12,,CHEMBL631673,1,BAO_0000218,13643,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.35-0.37,,CHEMBL631856,1,BAO_0000218,13644,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.72-1.03,,CHEMBL631857,1,BAO_0000218,13645,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.95-1.06,,CHEMBL631858,1,BAO_0000218,13646,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.35-0.4,,CHEMBL631859,1,BAO_0000218,13647,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.73-0.85,,CHEMBL631860,1,BAO_0000218,13648,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.65-0.83,,CHEMBL631861,1,BAO_0000218,13649,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.69-0.84,,CHEMBL631862,1,BAO_0000218,13650,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.46,,CHEMBL631863,1,BAO_0000218,13651,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.38-1.5,,CHEMBL631864,1,BAO_0000218,13652,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.34-0.48,,CHEMBL631865,1,BAO_0000218,13653,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.58-1.17,,CHEMBL631866,1,BAO_0000218,13654,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.0-1.24,,CHEMBL629360,1,BAO_0000218,13655,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.28-0.37,,CHEMBL629361,1,BAO_0000218,13656,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.54-0.63,,CHEMBL629362,1,BAO_0000218,13657,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.25-0.32,,CHEMBL630740,1,BAO_0000218,13658,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.58,,CHEMBL630741,1,BAO_0000218,13659,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.77,,CHEMBL630742,1,BAO_0000218,13660,8418,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.20-0.25,,CHEMBL630743,1,BAO_0000218,13661,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.05-1.25,,CHEMBL630744,1,BAO_0000218,13662,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.03,,CHEMBL630745,1,BAO_0000218,13663,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.06,,CHEMBL630746,1,BAO_0000218,13664,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.34-0.5,,CHEMBL630747,1,BAO_0000218,13665,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.17-0.20,,CHEMBL630748,1,BAO_0000218,13666,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.81-1.26,,CHEMBL632056,1,BAO_0000218,13667,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.03-0.06,,CHEMBL632057,1,BAO_0000218,13668,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.18-0.36,,CHEMBL632058,1,BAO_0000218,13669,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.37,,CHEMBL632059,1,BAO_0000218,13670,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.97-2.17,,CHEMBL632060,1,BAO_0000218,13671,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.02-0.03,,CHEMBL632061,1,BAO_0000218,13672,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.05-0.07,,CHEMBL629207,1,BAO_0000218,13673,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.35-0.72,,CHEMBL629208,1,BAO_0000218,13674,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.15-0.19,,CHEMBL629209,1,BAO_0000218,13675,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.76-1.42,,CHEMBL629210,1,BAO_0000218,13676,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.02-0.03,,CHEMBL629211,1,BAO_0000218,13677,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.03-0.06,,CHEMBL629212,1,BAO_0000218,13678,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.05-0.06,,CHEMBL629213,1,BAO_0000218,13679,8418,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",,CHEMBL629214,1,BAO_0000218,13680,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 69.2 mg/kg, po",,CHEMBL629215,1,BAO_0000218,13681,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 691.9 mg/kg, po",,CHEMBL635154,1,BAO_0000218,13682,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity measured by Na+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,CHEMBL629216,1,BAO_0000218,13683,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration,,CHEMBL629217,1,BAO_0000218,13684,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,CHEMBL629218,1,BAO_0000218,13685,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration (0-5 hr),,CHEMBL629219,1,BAO_0000218,13686,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),,CHEMBL629220,1,BAO_0000218,13687,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),,CHEMBL629221,1,BAO_0000218,13688,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,CHEMBL631127,1,BAO_0000218,13689,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration,,CHEMBL631128,1,BAO_0000218,13690,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,CHEMBL631129,1,BAO_0000218,13691,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration (0-5 hr),,CHEMBL631130,1,BAO_0000218,13692,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),,CHEMBL631131,1,BAO_0000218,13693,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),,CHEMBL631132,1,BAO_0000218,13694,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,CHEMBL631133,1,BAO_0000218,13695,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration,,CHEMBL631134,1,BAO_0000218,13696,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,CHEMBL875120,1,BAO_0000218,13697,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration (0-5 hr),,CHEMBL631135,1,BAO_0000218,13698,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),,CHEMBL631136,1,BAO_0000218,13699,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),,CHEMBL631137,1,BAO_0000218,13700,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,CHEMBL631138,1,BAO_0000218,13701,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration,,CHEMBL631139,1,BAO_0000218,13702,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,CHEMBL631140,1,BAO_0000218,13703,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,CHEMBL631141,1,BAO_0000218,13704,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),,CHEMBL631142,1,BAO_0000218,13705,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),,CHEMBL631143,1,BAO_0000218,13706,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,CHEMBL631144,1,BAO_0000218,13707,6996,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50588,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.312 mg/kg after ip administration,,CHEMBL631145,1,BAO_0000218,13708,6996,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),,CHEMBL631146,1,BAO_0000218,13709,6996,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.625 mg/kg after ip administration,,CHEMBL631147,1,BAO_0000218,13710,6996,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),,CHEMBL631148,1,BAO_0000218,13711,6996,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),,CHEMBL631149,1,BAO_0000218,13712,6996,,9615.0,,,,Canis lupus familiaris
