assay_id,assay_organism,tid,assay_category,assay_tissue,src_id,assay_type,tissue_id,variant_id,cell_id,chembl_id,assay_tax_id,src_assay_id,doc_id,assay_strain,assay_cell_type,description,assay_test_type,assay_subcellular_fraction
6000,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621659,9615.0,,5944,,,Cmax value determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),In vivo,
6001,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621660,9615.0,,5944,,,Cmax value determined in dog at a dose of 5 mg/kg by oral administration,In vivo,
6002,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621661,9615.0,,2959,,,Cmax value after administration of 4 mg/Kg oral dose in dog,In vivo,
6003,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621662,9615.0,,6241,,,Cmax value in dog,In vivo,
6004,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621663,9615.0,,6241,,,Cmax value in dogs after oral administration at 1 mg/kg,In vivo,
6005,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621664,9615.0,,2652,,,Bioavailability as Cmax in dogs at 5 mg/kg oral dose,In vivo,
6006,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL621665,9615.0,,1806,,,Compound was evaluated for maximum observed plasma concentration at dose 27.5 mg/kg DMP323 equiv in dogs,In vivo,
6007,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL621666,9615.0,,1806,,,Compound was evaluated for maximum observed plasma concentration at dose 7.7 mg/kg DMP323 equiv in dogs,In vivo,
6008,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621667,9615.0,,1021,,,Concentration maxima after oral dosing in dogs,In vivo,
6009,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL876738,9615.0,,1021,,,Concentration maxima after oral dosing in dogs; not available,In vivo,
6010,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621668,9615.0,,1021,,,Concentration maxima after oral dosing in dogs; not available,In vivo,
6011,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621669,9615.0,,5444,,,In vivo maximal concentration was calculated at 0.4 mg/kg in dog; Not absorbed,In vivo,
6012,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621670,9615.0,,5444,,,In vivo maximal concentration was calculated at 0.6 mg/kg in dog; Not absorbed,In vivo,
6013,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621671,9615.0,,5444,,,In vivo maximal concentration was calculated at 1 mg/kg in dog,In vivo,
6014,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622360,9615.0,,5444,,,In vivo maximal concentration was calculated at 1 mg/kg in dog; Not absorbed,In vivo,
6015,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622361,9615.0,,5444,,,In vivo maximal concentration was calculated at 1 mg/kg in dog; Poor absorption,In vivo,
6016,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL622362,9615.0,,5130,,,Cmax in dog plasma after oral dose (1 mg/kg),In vivo,
6017,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL622363,9615.0,,3249,,,Maximal concentration (Cmax) in dog plasma at a dose of 5 mg/kg,In vivo,
6018,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL622364,9615.0,,5473,,,Maximal plasma concentration at a dose of 1 mg/kg,In vivo,
6019,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL622365,9615.0,,5474,,,Maximal plasma concentration at a dose of 1 mg/kg (oral),In vivo,
6020,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL622533,9615.0,,4657,,,Maximal plasma concentration required for pharmacokinetic data in dogs at dose of 1 mg/kg perorally,In vivo,
6021,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622534,9615.0,,3031,,,Maximum concentration of compound in dog was evaluated.,In vivo,
6022,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622535,9615.0,,4527,,,Maximum concentration by oral administration at a dose of 10 uM/kg in dog was determined,In vivo,
6023,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL876739,9615.0,,4186,,,Maximum concentration in dog after administration of 20 mg/kg dose through peroral route,In vivo,
6024,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622536,9615.0,,5007,,,Maximum concentration in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),In vivo,
6025,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL622537,9615.0,,3132,,,Maximum concentration obtained in dog plasma was determined,In vivo,
6026,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622538,9615.0,,5006,,,Maximum concentration was determined,In vivo,
6027,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL627867,9615.0,,4727,,,Maximum concentration at the dose of 2 mg/kg in dog,In vivo,
6028,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL627868,9615.0,,1916,,,Maximum concentration was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,In vivo,
6029,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627869,9615.0,,1918,,,Maximum concentration was evaluated in dog plasma,In vivo,
6030,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL627870,9615.0,,3045,,,Maximum concentration was evaluated after 75 min after administration in dog,In vivo,
6031,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627871,9615.0,,9579,,,Maximum plasma concentration determined in dog after oral administration of 17b,In vivo,
6032,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627872,9615.0,,9579,,,Maximum plasma concentration determined in dog after oral administration of 2b,In vivo,
6033,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627873,9615.0,,933,,,Maximum plasma concentration in dog,In vivo,
6034,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627874,9615.0,,17839,,,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,In vivo,
6035,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627875,9615.0,,17839,,,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,In vivo,
6036,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627876,9615.0,,17839,,,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,In vivo,
6037,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627877,9615.0,,17839,,,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,In vivo,
6038,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627878,9615.0,,6348,,,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,In vivo,
6039,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627879,9615.0,,16367,,,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,In vivo,
6040,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL875355,9615.0,,1337,,,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,In vivo,
6041,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627880,9615.0,,1337,,,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,In vivo,
6042,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627881,9615.0,,5199,,,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,In vivo,
6043,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627882,9615.0,,17650,,,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,In vivo,
6044,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627883,9615.0,,6679,,,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,In vivo,
6045,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL628526,9615.0,,5356,,,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,In vivo,
6046,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL628527,9615.0,,5356,,,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,In vivo,
6047,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL628528,9615.0,,6227,,,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,In vivo,
6048,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL628529,9615.0,,6227,,,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,In vivo,
6049,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL628530,9615.0,,6227,,,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,In vivo,
6050,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL625243,9615.0,,6227,,,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,In vivo,
6051,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL625244,9615.0,,3598,,,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,In vivo,
6052,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL625245,9615.0,,4368,,,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,In vivo,
6053,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL625246,9615.0,,6265,,,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,In vivo,
6054,Mus musculus,50594,,Stomach,1,A,945.0,,,CHEMBL625247,10090.0,,7767,,,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,In vivo,
6055,Mus musculus,50594,,Urine,1,A,1088.0,,,CHEMBL625248,10090.0,,7767,,,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,In vivo,
6056,Mus musculus,50594,,Urine,1,A,1088.0,,,CHEMBL625249,10090.0,,7767,,,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,In vivo,
6057,Mus musculus,50594,,Urine,1,A,1088.0,,,CHEMBL625250,10090.0,,7767,,,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,In vivo,
6058,Mus musculus,50594,,,1,A,,,,CHEMBL625251,10090.0,,17811,,,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,,
6059,Mus musculus,50594,,,1,A,,,,CHEMBL875356,10090.0,,17811,,,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,,
6060,Mus musculus,50594,,,1,A,,,,CHEMBL625252,10090.0,,17827,,,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound),,
6061,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL625253,10090.0,,17827,,,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,
6062,Mus musculus,50594,,,1,A,,,,CHEMBL625254,10090.0,,17827,,,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound),,
6063,Mus musculus,50594,,,1,A,,,,CHEMBL625255,10090.0,,17827,,,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound),,
6064,Mus musculus,50594,,,1,A,,,,CHEMBL625256,10090.0,,17827,,,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound),,
6065,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL625257,10090.0,,17827,,,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,
6066,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL625258,10090.0,,17827,,,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound),,
6067,Mus musculus,50594,,,1,A,,,,CHEMBL625259,10090.0,,17827,,,Compound was evaluated for washout rate in mice (Radiolabeled compound),,
6068,Mus musculus,50594,,,1,A,,,,CHEMBL625260,10090.0,,17827,,,Compound was evaluated for washout rate in mice after radiolabeled ligand injected,,
6069,Mus musculus,50594,,,1,A,,,,CHEMBL625261,10090.0,,17827,,,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,
6070,Mus musculus,50594,,,1,A,,,,CHEMBL625262,10090.0,,17827,,,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,
6071,Mus musculus,50594,,,1,A,,,,CHEMBL622639,10090.0,,17827,,,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,
6072,Mus musculus,50594,,,1,A,,,,CHEMBL622640,10090.0,,17257,,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice,,
6073,Mus musculus,50594,,,1,A,,,,CHEMBL622812,10090.0,,17257,,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.,,
6074,Mus musculus,50594,,,1,A,,,,CHEMBL622813,10090.0,,17257,,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,,
6075,Mus musculus,50594,,,1,A,,,,CHEMBL622814,10090.0,,17257,,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,,
6076,Mus musculus,50594,,,1,A,,,,CHEMBL622815,10090.0,,17827,,,Time at maximum activity in mice (Radiolabeled compound),,
6077,Mus musculus,50594,,,1,A,,,,CHEMBL625342,10090.0,,3760,,,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,,
6078,Mus musculus,50594,,,1,A,,,,CHEMBL625343,10090.0,,3760,,,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,,
6079,Mus musculus,50594,,,1,A,,,,CHEMBL877591,10090.0,,17409,,,Binding towards mouse plasma protein at 10 uM,,
6080,Mus musculus,50594,,,1,A,,,,CHEMBL625344,10090.0,,17409,,,Binding towards mouse plasma protein at 100 uM,,
6081,Mus musculus,50594,,,1,A,,,,CHEMBL625345,10090.0,,2675,,,Bioavailability was evaluated in mice after intravenous administration,In vivo,
6082,Mus musculus,50594,,,1,A,,,,CHEMBL625346,10090.0,,2675,,,Bioavailability was evaluated in mice after oral administration,In vivo,
6083,Mus musculus,50594,,,1,A,,,,CHEMBL625347,10090.0,,3132,,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,In vivo,
6084,Mus musculus,50594,,,1,A,,,,CHEMBL625348,10090.0,,3132,,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,In vivo,
6085,Mus musculus,50594,,,1,A,,,,CHEMBL625349,10090.0,,16597,,,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,In vivo,
6086,Mus musculus,50594,,,1,A,,,,CHEMBL625350,10090.0,,2862,,,Oral bioavailability in mouse,In vivo,
6087,Mus musculus,50594,,,1,A,,,,CHEMBL882952,10090.0,,17764,,,Oral bioavailability after intravenous administration in mice at 24 uM/kg,In vivo,
6088,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL625351,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6089,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL625352,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6090,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL877592,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,In vivo,
6091,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL625353,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6092,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL625354,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,In vivo,
6093,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL626019,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6094,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL626020,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice heart was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6095,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL626021,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice heart was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,In vivo,
6096,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL626022,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice heart was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6097,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL626192,10090.0,,846,,,Biodistribution of [123I]- labeled compound in mice heart was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,In vivo,
6098,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626193,9606.0,,1276,,A549,Cytotoxic activity was tested against human prostate cell line A-549 (lung carcinoma),,
6099,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626194,9606.0,,3498,,A549,Cytotoxicity against A-549 cell line in the purdue cell culture screen was determined,,
6100,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626195,9606.0,,1169,,A549,Cytotoxicity against human lung carcinoma A-549 cell lines,,
6101,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626196,9606.0,,4450,,A549,In vitro cytotoxic activity against A-549 (human lung carcinoma) cell line,,
6102,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626197,9606.0,,358,,A549,In vitro cytotoxicity against human lung carcinoma cell line A-549,,
6103,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626198,9606.0,,358,,A549,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 3.6*10e-5 M,,
6104,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626199,9606.0,,358,,A549,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.2*10e-5M,,
6105,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626200,9606.0,,358,,A549,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.3*10e-5M,,
6106,Homo sapiens,80682,,,1,F,,,646.0,CHEMBL626201,9606.0,,358,,A549,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 5.0*10e-5M,,
