assays_ASI,assays_SRASSI,assays_Descri,assays_ASSCA,assays_BAFO,assays_CHEI,assays_DOI,assays_ASSTI,assays_CURB,assays_SRI,assays_CI,assays_ASSUBCEFR,assays_Ti,assays_RELATY,assays_CONFSCO,assays_TISI,assays_VARII
14546,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum,,BAO_0000218,CHEMBL625886,15413,10116.0,Intermediate,1,,,50597,N,1,2037.0,
14547,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum co-injected with 50 nM of WAY 100635.,,BAO_0000218,CHEMBL625887,15413,10116.0,Intermediate,1,,,50597,N,1,2037.0,
14548,,Biodistribution of the [11C]-radiolabeled compound in rat cortex,,BAO_0000218,CHEMBL625888,15413,10116.0,Intermediate,1,,,50597,N,1,,
14549,,Biodistribution of the [11C]-radiolabeled compound in rat cortex co-injected with 50 nM of WAY 100635.,,BAO_0000218,CHEMBL625889,15413,10116.0,Intermediate,1,,,50597,N,1,,
14550,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus,,BAO_0000218,CHEMBL625890,15413,10116.0,Intermediate,1,,,50597,N,1,10000000.0,
14551,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus co-injected with 50 nM of WAY 100635.,,BAO_0000218,CHEMBL625891,15413,10116.0,Intermediate,1,,,50597,N,1,10000000.0,
14552,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus,,BAO_0000218,CHEMBL625892,15413,10116.0,Intermediate,1,,,50597,N,1,1898.0,
14553,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus co-injected with 50 nM of WAY 100635.,,BAO_0000218,CHEMBL625893,15413,10116.0,Intermediate,1,,,50597,N,1,1898.0,
14554,,Biodistribution of the [18F]-radiolabeled compound in rat cerebellum,,BAO_0000218,CHEMBL625894,15413,10116.0,Intermediate,1,,,50597,N,1,2037.0,
14555,,Biodistribution of the [18F]-radiolabeled compound in rat cortex,,BAO_0000218,CHEMBL625895,15413,10116.0,Intermediate,1,,,50597,N,1,,
14556,,Reaction rate parameter value for phosphate with transfer with respect to ATP,,BAO_0000019,CHEMBL625896,12404,,Autocuration,1,,,22224,U,0,,
14557,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 8.5(Apparent inhibition constant)",,BAO_0000019,CHEMBL625897,568,,Autocuration,1,,,22224,U,0,,
14558,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",,BAO_0000019,CHEMBL625898,568,,Autocuration,1,,,22224,U,0,,
14559,,"Tested for hydrolysis in presence of phenylboronic acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",,BAO_0000019,CHEMBL625899,568,,Autocuration,1,,,22224,U,0,,
14560,,Reaction rate parameter value for phosphate with transfer with respect to ATP,,BAO_0000019,CHEMBL626124,12404,,Autocuration,1,,,22224,U,0,,
14561,,Ability to inhibit Escherichia coli adenylate kinase II activity expressed as half maximal velocity,,BAO_0000218,CHEMBL628500,7624,562.0,Intermediate,1,,,50212,N,1,,
14562,,"Ability to inhibit rat adenylate kinase II, activity expressed as half-maximal velocity",,BAO_0000218,CHEMBL857856,7624,10116.0,Intermediate,1,,,50597,N,1,,
14563,,"Ability to inhibit rat adenylate kinase III, activity expressed as half-maximal velocity",,BAO_0000218,CHEMBL628501,7624,10116.0,Intermediate,1,,,50597,N,1,,
14564,,"Compound was evaluated for the Michaelis-Menten constant, Km in a generic protein phosphatase stopped assay system",,BAO_0000019,CHEMBL628502,4643,,Autocuration,1,,,22224,U,0,,
14565,,Kinetic parameter KM (nM) for the MAO-B catalyzed oxidation of the compound.,,BAO_0000019,CHEMBL628503,11532,,Autocuration,1,,,22224,U,0,,
14566,,Kinetic parameter KM at pH 7.4 and 37 degree Centigrade,,BAO_0000019,CHEMBL628504,11018,,Autocuration,1,,,22224,U,0,,
14567,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",,BAO_0000019,CHEMBL628505,2276,,Autocuration,1,,,22224,U,0,,
14568,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as KM",,BAO_0000019,CHEMBL874452,2276,,Autocuration,1,,,22224,U,0,,
14569,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as KM; Not determined",,BAO_0000019,CHEMBL628506,2276,,Autocuration,1,,,22224,U,0,,
14570,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",,BAO_0000019,CHEMBL628507,2276,,Autocuration,1,,,22224,U,0,,
14571,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as KM",,BAO_0000019,CHEMBL628508,2276,,Autocuration,1,,,22224,U,0,,
14572,,Michaelis constant (KM) was evaluated,,BAO_0000019,CHEMBL628509,8949,,Autocuration,1,,,22224,U,0,,
14573,,Reaction rate parameter value for phosphate with transfer with respect to ATP,,BAO_0000019,CHEMBL628510,12404,,Autocuration,1,,,22224,U,0,,
14574,,Substrate concentration for half maximal velocity was reported for rat hexokinase I,,BAO_0000019,CHEMBL628511,7625,,Autocuration,1,,,22224,U,0,,
14575,,Substrate concentration for half maximal velocity was reported for rat hexokinase II,,BAO_0000019,CHEMBL628512,7625,,Autocuration,1,,,22224,U,0,,
14576,,Substrate concentration for half maximal velocity was reported for rat hexokinase III,,BAO_0000019,CHEMBL628513,7625,,Autocuration,1,,,22224,U,0,,
14577,,Substrate concentration for half maximal velocity was reported for yeast hexokinase,,BAO_0000019,CHEMBL628514,7625,,Autocuration,1,,,22224,U,0,,
14578,,Pseudo-first-order rate constant for alkylation of NBP in 50% aqueous acetone at 66 degrees celsius with 50 uM and 25 uM of NBP.,,BAO_0000019,CHEMBL628515,12908,,Autocuration,1,,,22224,U,0,,
14579,,Rate constant for alkylation of 4-(4-nitrobenzyl)pyridine,,BAO_0000019,CHEMBL628516,10368,,Autocuration,1,,,22224,U,0,,
14580,,Bimolecular rate constant (KOH) at 25 degree C (m = 0.5),,BAO_0000019,CHEMBL628517,13108,,Autocuration,1,,,22224,U,0,,
14581,,its bimolecular rate constant (KOH) at 25 degree C (m = 0.5),,BAO_0000019,CHEMBL628518,13108,,Autocuration,1,,,22224,U,0,,
14582,,Acid dissociation constant evaluated towards Hematin mu-oxo dimer,,BAO_0000019,CHEMBL628519,15217,,Autocuration,1,,,22224,U,0,,
14583,,Acid dissociation constant evaluated towards Hematin mu-oxo dimer; Not available,,BAO_0000019,CHEMBL628520,15217,,Autocuration,1,,,22224,U,0,,
14584,,Binding constant was determined,,BAO_0000019,CHEMBL628521,10933,,Autocuration,1,,,22224,U,0,,
14585,,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree Centigrade,,BAO_0000019,CHEMBL630443,2363,,Autocuration,1,,,22224,U,0,,
14586,,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree centigrade; Not determined,,BAO_0000019,CHEMBL630444,2363,,Autocuration,1,,,22224,U,0,,
14587,,Rate constant with triethylamine at 30 degree C in 0.1 M potassium chloride was expressed as Kamine,,BAO_0000019,CHEMBL857732,2276,,Autocuration,1,,,22224,U,0,,
14588,,Octanol-water apparent distribution coefficient measured in TRIS buffer at a pH 7.4.,,BAO_0000100,CHEMBL630445,14915,,Autocuration,1,,,22224,U,0,,
14589,,Catalytic rate constant of the compound,,BAO_0000019,CHEMBL630446,8847,,Autocuration,1,,,22224,U,0,,
14590,,inactivation rate constant calculated from experimental IC50 value for dipeptidyl peptidase IV inhibition,,BAO_0000019,CHEMBL630447,15357,,Autocuration,1,,,22224,U,0,,
14591,,Catalytic constant expressed as Kinetic behavior of enzyme (PicK/6-His),,BAO_0000019,CHEMBL630448,2869,,Autocuration,1,,,22224,U,0,,
14592,,Catalytic rate constant against phospholipase A2 was determined,,BAO_0000019,CHEMBL630449,3484,,Autocuration,1,,,22224,U,0,,
14593,,"Compound was evaluated for catalytic constant, Kcat",,BAO_0000019,CHEMBL630450,1373,,Autocuration,1,,,22224,U,0,,
14594,,Compound was tested for hydrolysis by acetylcholinesterase and the kinetic constant (kcat) which is a first-order rate constant was determined,,BAO_0000019,CHEMBL630451,8142,,Autocuration,1,,,22224,U,0,,
14595,,Kcat calculated from 0.693/T1/2,,BAO_0000019,CHEMBL630452,14131,,Autocuration,1,,,22224,U,0,,
14596,,Kcat was determined,,BAO_0000019,CHEMBL630453,17269,,Autocuration,1,,,22224,U,0,,
14597,,Kcat against class A PCI beta-lactamase catalyzed lactone hydrolysis,,BAO_0000019,CHEMBL630454,3485,,Autocuration,1,,,22224,U,0,,
14598,,Kcat against class A TEM beta-lactamase catalyzed lactone hydrolysis,,BAO_0000019,CHEMBL630455,3485,,Autocuration,1,,,22224,U,0,,
14599,,Kcat against class C P99 beta-lactamase catalyzed lactone hydrolysis,,BAO_0000019,CHEMBL631487,3485,,Autocuration,1,,,22224,U,0,,
14600,,Kcat value was determined,,BAO_0000019,CHEMBL631488,5962,,Autocuration,1,,,22224,U,0,,
14601,,Kinetic constant for the hydrolysis by the catalyst CPA was evaluated,,BAO_0000019,CHEMBL876440,3133,,Autocuration,1,,,22224,U,0,,
14602,,Kinetic constant for the hydrolysis by the catalyst McAbIIF9D8 was evaluated,,BAO_0000019,CHEMBL631489,3133,,Autocuration,1,,,22224,U,0,,
14603,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",,BAO_0000019,CHEMBL857742,2276,,Autocuration,1,,,22224,U,0,,
14604,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat",,BAO_0000019,CHEMBL631490,2276,,Autocuration,1,,,22224,U,0,,
14605,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as Kcat; Not determined",,BAO_0000019,CHEMBL631491,2276,,Autocuration,1,,,22224,U,0,,
14606,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",,BAO_0000019,CHEMBL631492,2276,,Autocuration,1,,,22224,U,0,,
14607,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat",,BAO_0000019,CHEMBL631493,2276,,Autocuration,1,,,22224,U,0,,
14608,,Kinetic parameter for rate of conversion to PABA was determined,,BAO_0000019,CHEMBL631494,4892,,Autocuration,1,,,22224,U,0,,
14609,,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,,BAO_0000019,CHEMBL631495,3133,,Autocuration,1,,,22224,U,0,,
14610,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",,BAO_0000218,CHEMBL631496,11488,10116.0,Intermediate,1,,,50597,N,1,1988.0,
14611,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",,BAO_0000218,CHEMBL631497,11488,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14612,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",,BAO_0000218,CHEMBL631498,11488,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14613,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",,BAO_0000218,CHEMBL629776,11488,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14614,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",,BAO_0000218,CHEMBL629777,11488,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14615,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",,BAO_0000218,CHEMBL629778,11488,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14616,,Cumulative dose excreted after intraduodenal administration at 0-0.5 hours in rats,,BAO_0000218,CHEMBL630456,11488,10116.0,Intermediate,1,,,50597,N,1,,
14617,,Cumulative dose excreted after intraduodenal administration at 0.5-1.0 hours in rats,,BAO_0000218,CHEMBL630457,11488,10116.0,Intermediate,1,,,50597,N,1,,
14618,,Cumulative dose excreted after intraduodenal administration at 1.0-1.5 hours in rats,,BAO_0000218,CHEMBL630458,11488,10116.0,Intermediate,1,,,50597,N,1,,
14619,,Cumulative dose excreted after intraduodenal administration at 1.5-2.0 hours in rats,,BAO_0000218,CHEMBL630459,11488,10116.0,Intermediate,1,,,50597,N,1,,
14620,,Cumulative dose excreted after intraduodenal administration at 2-3 hours in rats,,BAO_0000218,CHEMBL630460,11488,10116.0,Intermediate,1,,,50597,N,1,,
14621,,Cumulative dose excreted after intraduodenal administration at 3-4 hours in rats,,BAO_0000218,CHEMBL876550,11488,10116.0,Intermediate,1,,,50597,N,1,,
14622,,Cumulative dose excreted after intraduodenal administration at 4-6 hours in rats,,BAO_0000218,CHEMBL630461,11488,10116.0,Intermediate,1,,,50597,N,1,,
14623,,Cumulative dose excreted after intraduodenal administration at 6-8 hours in rats,,BAO_0000218,CHEMBL630462,11488,10116.0,Intermediate,1,,,50597,N,1,,
14624,,Cumulative dose excreted after intraduodenal administration at 8-24 hours in rats,,BAO_0000218,CHEMBL630463,11488,10116.0,Intermediate,1,,,50597,N,1,,
14625,,Cumulative dose excreted after intravenous administration at 0-0.5 hours in rats,,BAO_0000218,CHEMBL630464,11488,10116.0,Intermediate,1,,,50597,N,1,,
14626,,Cumulative dose excreted after intravenous administration at 0.5-1 hours in rats,,BAO_0000218,CHEMBL630465,11488,10116.0,Intermediate,1,,,50597,N,1,,
14627,,Cumulative dose excreted after intravenous administration at 1.0-1.5 hours in rats,,BAO_0000218,CHEMBL630466,11488,10116.0,Intermediate,1,,,50597,N,1,,
14628,,Cumulative dose excreted after intravenous administration at 1.5-2 hours in rats,,BAO_0000218,CHEMBL630467,11488,10116.0,Intermediate,1,,,50597,N,1,,
14629,,Cumulative dose excreted after intravenous administration at 2-3 hours in rats,,BAO_0000218,CHEMBL630633,11488,10116.0,Intermediate,1,,,50597,N,1,,
14630,,Cumulative dose excreted after intravenous administration at 3-4 hours in rats,,BAO_0000218,CHEMBL630634,11488,10116.0,Intermediate,1,,,50597,N,1,,
14631,,Cumulative dose excreted after intravenous administration at 4-6 hours in rats,,BAO_0000218,CHEMBL630635,11488,10116.0,Intermediate,1,,,50597,N,1,,
14632,,Cumulative dose excreted after intravenous administration at 6-8 hours in rats,,BAO_0000218,CHEMBL630636,11488,10116.0,Intermediate,1,,,50597,N,1,,
14633,,Cumulative dose excreted after intravenous administration at 8-24 hours in rats,,BAO_0000218,CHEMBL630637,11488,10116.0,Intermediate,1,,,50597,N,1,,
14634,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated (total)",,BAO_0000218,CHEMBL630638,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14635,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 0-24 h",,BAO_0000218,CHEMBL630639,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14636,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 24-48 h",,BAO_0000218,CHEMBL630640,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14637,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 48-72 h",,BAO_0000218,CHEMBL876551,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14638,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated (total)",,BAO_0000218,CHEMBL630641,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
14639,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 0-6 h",,BAO_0000218,CHEMBL630642,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
14640,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 24-48 h",,BAO_0000218,CHEMBL630643,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
14641,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 48-72 h",,BAO_0000218,CHEMBL630644,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
14642,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 6-24 h",,BAO_0000218,CHEMBL630645,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
14643,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated (total)",,BAO_0000218,CHEMBL625599,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14644,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 0-24 h",,BAO_0000218,CHEMBL625600,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14645,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 24-48 h",,BAO_0000218,CHEMBL625601,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14646,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 48-72 h",,BAO_0000218,CHEMBL625602,7132,9986.0,Intermediate,1,,,50592,N,1,1988.0,
14647,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated (total)",,BAO_0000218,CHEMBL627470,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
14648,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 0-6 h",,BAO_0000218,CHEMBL627471,7132,9986.0,Intermediate,1,,,50592,N,1,1088.0,
