assay_id,assay_subcellular_fraction,assay_tax_id,assay_cell_type,assay_strain,bao_format,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tissue,tid
6618,,30057.0,,,BAO900p218,2517,Biodistribution of compound was measured in bile at 2 hr post-injection in canine deep vein thrombosis model (DVT),A,In vivo,,Canis lupus familiaris,,50588
6619,,2017.0,,,BAO0000e19,2517,Biodistribution of compound was measured in heart at 2 hr post-injection in canine deep vein thrombosis model (DVT),A,In vivo,,Canis lupus familiaris,Heart,50588
6620,,46574.0,,,BAO0000128,2517,Biodistribution of compound was measured in kidney at 2 hr post-injection in canine deep vein thrombosis model (DVT),A,In vivo,,Canis lupus familiaris,Kidney,50588
6621,,24449.0,,,BzO9000218,2517,Biodistribution of compound was measured in liver at 2 hr post-injection in canine deep vein thrombosis model (DVT),A,In vivo,,Canis lupus familiaris,Liver,50588
6622,,18836.0,,,BAOo090218,2517,Biodistribution of compound was measured in lung at 2 hr post-injection in canine deep vein thrombosis model (DVT),A,In vivo,,Canis lupus familiaris,Lung,50588
6623,,11667.0,,,BAO00902q8,2517,Biodistribution of compound was measured in spleen at 2 hr post-injection in canine deep vein thrombosis model (DVT),A,In vivo,,Canis lupus familiaris,Spleen,50588
6624,,29265.0,,,BAO00o02q8,3639,LogP in dog,A,,,Canis lupus familiaris,,50588
6625,,8078.0,,,BAl0090218,6227,Partition coefficient (logP),A,,,Canis lupus familiaris,,50588
6626,,76115.0,,,fAO0o00218,6227,Partition coefficient in dog,A,,,Canis lupus familiaris,,50588
6627,,16057.0,,,BwO0000228,17764,Mean-residence time of compound after intravenous administration in dogs at 1.2 uM/kg,A,In vivo,,Canis lupus familiaris,,50588
6628,,75848.0,,,BzO0000318,4809,Pharmacokinetic parameter MRT was determined in Beagle dogs after (po) administration of a dose of 28 (uM/kg),A,In vivo,,Canis lupus familiaris,,50588
6629,,74963.0,,,BAOp00o218,5600,In vitro metabolic stability determined after 30 min of incubation in dog hepatic microsomes,A,,,Canis lupus familiaris,,50588
6630,,8231.0,,,nAO0009218,14294,Metabolism of compound in dog S9 microsomes ('++''indicates 20-50% largest observed peak),A,,,Canis lupus familiaris,,50588
6631,,9794.0,,,BAOo009218,14294,Metabolism of compound in dog S9 microsomes ('++++' indicates largest observed peak),A,,,Canis lupus familiaris,,50588
6632,,24404.0,,,BAO00op218,14294,Metabolism of compound in dog S9 microsomes; Trace,A,,,Canis lupus familiaris,,50588
6633,,23090.0,,,vAO0090218,6251,In vitro metabolic potential in dog liver microsomes,A,,,Canis lupus familiaris,Liver,50588
6634,,17136.0,,,BApp000218,3748,Oral bioavailability of perorally administered compound (10 mg/kg) was tested in dogs,A,In vivo,,Canis lupus familiaris,,50588
6635,,34802.0,,,BAO0000q1u,2713,Oral bioavailability in dog,A,In vivo,,Canis lupus familiaris,,50588
6636,,35225.0,,,BAO000p2q8,6512,Oral bioavailability in dog,A,In vivo,,Canis lupus familiaris,,50588
6637,,34244.0,,,BAO0000w1o,6679,Oral bioavailability was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,A,In vivo,,Canis lupus familiaris,,50588
6638,,17971.0,,,BAOp000228,3749,The compound was tested for bioavailability in dogs,A,In vivo,,Canis lupus familiaris,,50588
6639,,57182.0,,,BzO0900218,3749,The compound was tested for oral bioavailability in dogs,A,In vivo,,Canis lupus familiaris,,50588
6640,,43926.0,,,BA000002q8,6742,Oral bioavailability in dog,A,In vivo,,Canis lupus familiaris,,50588
6641,,30968.0,,,BAk0o00218,6227,Compound was tested for percent protein binding (PB) in dog,A,,,Canis lupus familiaris,,50588
6642,,52570.0,,,BxO9000218,6874,Apparent permeability coefficient (Papp) for apical to basolateral flux was determined in MadinDarby Canine Kidney cells,A,,,Canis lupus familiaris,,50588
6643,,4676.0,,,BAOop00218,2877,Compound was evaluated for plasma clearance.,A,In vivo,,Canis lupus familiaris,Plasma,50588
6644,,7415.0,,,BAOpo00218,12500,The compound was tested for plasma clearance in dog,A,In vivo,,Canis lupus familiaris,Plasma,50588
6645,,17133.0,,,vAO000021o,12500,The compound was tested for plasma clearance in dog at dose of 3-10 mgkg,A,In vivo,,Canis lupus familiaris,Plasma,50588
6646,,17951.0,,,Bq00000218,4709,Plasma protein binding was determined after intravenous administration of 1 mg/kg in dog,A,,,Canis lupus familiaris,,50588
6647,,43193.0,,,BAO000oe18,5542,In vitro relative rate of metabolism was determined in dog liver microsomes,A,,,Canis lupus familiaris,Liver,50588
6648,,50595.0,,,BAOp000q18,17594,Relative bioavailability after oral dose of compound at 3 mg/kg in dogs,A,In vivo,,Canis lupus familiaris,,50588
6649,,30911.0,,,BAO00p0217,2652,Compound was evaluated for half-life period in dogs at a dose of 5 mpk perorally,A,In vivo,,Canis lupus familiaris,,50588
6650,,34291.0,,,BAOp0o0218,17764,Half life after intravenous administration in dogs at 1.2 uM/kg,A,In vivo,,Canis lupus familiaris,,50588
6651,,11470.0,CCRFq180,,BAO0009228,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 30 minutes,A,,,Mus musculus,Lung,50594
6652,,28130.0,dCRFS180,,BAi0000318,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 4 hours,A,,,Mus musculus,Lung,50594
6653,,40527.0,dCRFS180,,BAO0000w28,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 8 hours,A,,,Mus musculus,Lung,50594
6654,,19364.0,vCRFS180,,BxO00o0218,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 1 hour,A,,,Mus musculus,,50594
6655,,13738.0,CCRFS18p,,BAOp009218,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 2 hours,A,,,Mus musculus,,50594
6656,,23203.0,CxRFS180,,vwO0000218,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 30 minutes,A,,,Mus musculus,,50594
6657,,26336.0,CCRFS280,,BApp000218,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 4 hours,A,,,Mus musculus,,50594
6658,,35851.0,CCRFe180,,gAOp000218,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 8 hours,A,,,Mus musculus,,50594
6659,,31257.0,,,BAOop00218,17641,C2 in brain of mice at the oral dose of 50 mg/kg,A,,,Mus musculus,Brain,50594
6660,,16369.0,,,BAO0990218,17641,C2 in kidney of mice at the oral dose of 50 mg/kg,A,,,Mus musculus,Kidney,50594
6661,,4629.0,,,BAO0009w18,17641,C2 in liver of mice at the oral dose of 50 mg/kg,A,,,Mus musculus,Liver,50594
6662,,52151.0,,,BAO00092w8,17641,C2 in lungs of mice at the oral dose of 50 mg/kg,A,,,Mus musculus,Lung,50594
6663,,32042.0,,,BAp00002w8,17641,C2 in spleen of mice at the oral dose of 50 mg/kg,A,,,Mus musculus,Spleen,50594
6664,,5883.0,,,BAOp00p218,17852,Plasma clearance in mouse,A,In vivo,,Mus musculus,,50594
6665,,92057.0,,,BAOp009218,17764,Clearance of compound after intravenous administration in mice at 24 uM/kg,A,In vivo,,Mus musculus,,50594
6666,,80007.0,,,BsOo000218,17837,Clearance from mouse blood following i.v. administration of 10 mg/kg,A,In vivo,,Mus musculus,,50594
6667,,25116.0,,,BqOo000218,2675,Clearance was evaluated in mice after intravenous administration,A,In vivo,,Mus musculus,,50594
6668,,11182.0,,,BAO00o0q18,2675,Clearance was evaluated in mice after oral administration,A,In vivo,,Mus musculus,,50594
6669,,32783.0,,,BxO0000228,4239,Pharmacokinetic property (Plasma clearance) was measured in mouse,A,In vivo,,Mus musculus,,50594
6670,,2592.0,,,nqO0000218,17753,Plasma clearance of compound was determined at 40 mg/Kg,A,In vivo,,Mus musculus,,50594
6671,,68294.0,,,BAO0000e19,17753,Plasma clearance of at 24 mg/Kg,A,In vivo,,Mus musculus,,50594
6672,,71630.0,,,BxO0000118,17753,Plasma clearance at 24 mg/Kg,A,In vivo,,Mus musculus,,50594
6673,,31293.0,,,BqO00o0218,17753,Plasma clearance at 5 mg/Kg,A,In vivo,,Mus musculus,,50594
6674,,31385.0,,,BAO000022i,5727,Plasma clearance in mice,A,In vivo,,Mus musculus,,50594
6675,,105854.0,,,BAO0900118,2862,Plasma clearance value upon iv administration in mouse,A,In vivo,,Mus musculus,,50594
6676,,26061.0,,,gAO00o0218,5980,Total plasma clearance in mice,A,In vivo,,Mus musculus,Plasma,50594
6677,,616.0,,,gAO0000q18,17592,Clearance in mouse,A,In vivo,,Mus musculus,,50594
6678,,24371.0,,,BAO00o0118,17718,Clearance value was determined,A,In vivo,,Mus musculus,,50594
6679,,10156.0,,,BAO0p002w8,16597,Plasma clearance at a dose of 10 mg/kg intravenous administration in mice.,A,In vivo,,Mus musculus,,50594
6680,,,,,BsO0p00100,17384,Calculated partition coefficient (clogP),P,,,,,22229
6681,,47533.0,,,BAO000011o,6062,Plasma clearance for the compound was measured in mouse after an iv dose of 1 mg/kg,A,In vivo,,Mus musculus,,50594
6682,,66262.0,,,BAl000021u,17734,Plasma clearance rate after intraperitoneal administration of 100 mg/kg in mice,A,In vivo,,Mus musculus,,50594
6683,,56224.0,,,gAO0000e18,6348,Plasma clearance was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,A,In vivo,,Mus musculus,,50594
6684,,29080.0,,,BAO00o0e18,5969,In vivo total clearance was determined in murine septicemia at dose of 100 mg/kg,A,In vivo,,Mus musculus,,50594
6685,,33417.0,,,BA800002q8,5969,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg,A,In vivo,,Mus musculus,,50594
6686,,6349.0,,,BAO000o21o,5969,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,A,In vivo,,Mus musculus,,50594
6687,,15511.0,,,BAO0900228,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for Cmax,A,In vivo,,Mus musculus,,50594
6688,,48455.0,,,BAO0900q18,5781,Cmax after oral administration at 30 mg/kg in ICR mouse,A,In vivo,,Mus musculus,,50594
6689,,23920.0,,,BAO0090217,17764,Cmax after peroral administration in mice at 2.4 uM/kg,A,In vivo,,Mus musculus,,50594
6690,,41232.0,,,BzO0009218,17641,Cmax in brain of mice at the oral dose of 50 mg/kg,A,In vivo,,Mus musculus,Brain,50594
6691,,19623.0,,,BAO0090118,17641,Cmax in kidney of mice at the oral dose of 50 mg/kg,A,In vivo,,Mus musculus,Kidney,50594
6692,,2715.0,,,BAO0000ew8,17641,Cmax in liver of mice at the oral dose of 50 mg/kg,A,In vivo,,Mus musculus,Liver,50594
6693,,58999.0,,,BwO0000219,17641,Cmax in lungs of mice at the oral dose of 50 mg/kg,A,In vivo,,Mus musculus,Lung,50594
6694,,23178.0,,,BAO00092w8,17764,Cmax in mice at 18 uM/kg i.p. administration,F,In vivo,,Mus musculus,,50594
6695,,25987.0,,,BAO000031o,17764,Cmax in mice at 23 uM/kg i.v. administration,F,In vivo,,Mus musculus,,50594
6696,,9615.0,,,BAO0900e18,17764,Cmax in mice at 24 uM/kg i.p. administration,F,In vivo,,Mus musculus,,50594
6697,,12168.0,,,BAOo00p218,17764,Cmax in mice at 25 uM/kg i.p. administration,F,In vivo,,Mus musculus,,50594
6698,,7858.0,,,BAO90002q8,17764,Cmax in mice at 26 uM/kg i.p. administration,F,In vivo,,Mus musculus,,50594
6699,,29790.0,,,BA90900218,17641,Cmax in spleen of mice at the oral dose of 50 mg/kg,A,In vivo,,Mus musculus,Spleen,50594
6700,,33518.0,,,BAO000p228,16597,Cmax value at a dose of 10 mg/kg intravenous administration in mice.,A,In vivo,,Mus musculus,,50594
6701,,1188.0,,,BAOp00021i,16597,Cmax value at a dose of 10 mg/kg peroral administration in mice.,A,In vivo,,Mus musculus,,50594
6702,,47844.0,,,BA800002w8,5727,Cmax value was determined,A,In vivo,,Mus musculus,,50594
6703,,20766.0,,,BAO00o021u,5951,Cmax value in IRC mice,A,In vivo,,Mus musculus,,50594
6704,,36900.0,,,BA0000021o,5506,Cmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,A,In vivo,,Mus musculus,,50594
6705,,15668.0,,,BzO0p00218,5506,Cmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,A,In vivo,,Mus musculus,,50594
6706,,12705.0,,,BAO0909218,14239,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,A,In vivo,,Mus musculus,Plasma,50594
6707,,15474.0,,,Bsl0000218,4890,"Compound was evaluated for the pharmacokinetic parameter, maximum plasma concentration",A,In vivo,,Mus musculus,Plasma,50594
6708,,36084.0,,,BAO00p02q8,429,Evaluated for pharmacokinetic parameter Cmax in mouse at the dose 20 mg/kg,A,In vivo,,Mus musculus,,50594
6709,,26548.0,,,BwO9000218,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 50 mg/kg/day(5 days) dose,F,,,Acanthocheilonema viteae,,50535
6710,,25799.0,,,vAO0090218,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 6.25 mg/kg/day(5 days) dose,F,,,Acanthocheilonema viteae,,50535
6711,,12392.0,,,BAO9000e18,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 75 mg/kg/day(5 days) dose,F,,,Acanthocheilonema viteae,,50535
6712,,24474.0,A375,,BqO0000319,13227,Inhibitory activity against human tumor cell line A0375 melanoma.,F,,,Homo sapiens,,80018
6713,Brxinmembranea,29846.0,,,BsO000024o,4481,Displacement of [3H]N6-PIA binding from A1 receptor in whole rat brain membranes,B,,,Rattus norvegicus,,12512
6714,,27132.0,,,BAO9000029,16931,Forskolin-induced cAMP production at human A1 adenosine receptor,F,,,Homo sapiens,,114
6715,,,CHO,,fAO0009219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1; change of less than 5% of allosteric enhancement.,F,,,,,114
6716,,,CHO,,BAO9900219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,F,,,,,114
6717,,,CHO,,BqO0o00219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM,F,,,,,114
6718,,,CHO,,BAO00092w9,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration,F,,,,,114
6719,,,CHO,,BAO0009218,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; An increase of cAmp content of cells,F,,,,,114
6720,,,CHO,,BAO9900219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement,F,,,,,114
6721,,,CHO,,BAO0op0219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement.,F,,,,,114
6722,,4819.0,CHO,,nAO0009219,3850,Percent response to 10 uM PD-81723 on CHO cells expressing human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,F,,,Homo sapiens,,114
6723,,,CHO,,BxO000o219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM,F,,,,,114
6724,,,CHO,,BA80900219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; change of less than 5% of allosteric enhancement.,F,,,,,114
6725,,,CHO,,BAk000p219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration,F,,,,,114
6726,,,CHO,,BqO9000219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration; change of less than 5% of allosteric enhancement.,F,,,,,114
6727,,,CHO,,gAO0o00219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; An increase of cAmp content of cells,F,,,,,114
6728,,,CHO,,BAO0po0219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM,F,,,,,114
6729,,,CHO,,BAO0090e19,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,F,,,,,114
6730,,,CHO,,BAO00p0e19,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; change of less than 5% of allosteric enhancement.,F,,,,,114
6731,,,CHO,,BsO000021i,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration,F,,,,,114
6732,,,CHO,,fAO000p219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; An increase of cAmp content of cells,F,,,,,114
6733,,,CHO,,vAO0009219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; change of less than 5% of allosteric enhancement.,F,,,,,114
6734,,,CHO,,BAl0000119,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,F,,,,,114
6735,,37331.0,A10,,BAl0000229,12680,Ability to inhibit [125I]ET1 binding to vascular smooth muscle (vsm)- A10 cells,F,,,Oryctolagus cuniculus,,80013
6736,,61089.0,A10,,BAi0000w19,1313,In vitro potassium channel opening activity in A10 (smooth muscle) cells,F,,,Rattus norvegicus,,22226
6737,,25162.0,A10,,BAO0099219,1313,In vitro potassium channel opening activity in A10 (smooth muscle) cells; Inactive,F,,,Rattus norvegicus,,22226
6738,,43092.0,A10,,BxO00002w9,17567,Effect on membrane potential of mitochondria in A10 smooth muscle cells from rats,F,,,Rattus norvegicus,,80013
6739,,5467.0,A10,,gAO0000e19,17567,Effect on membrane potential of mitochondria of A10 smooth muscle cells in rats,F,,,Rattus norvegicus,,80013
6740,,79647.0,A10,,BA90000319,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.001 uM,F,,,Rattus norvegicus,,80013
6741,,29842.0,sHOAA8,,BAOo900219,13436,Compound was tested for aerobic growth inhibition against AA8 cells after 4 hr of exposure,F,,,Cricetulus griseus,,80089
