Fiscal year,Biodiversity (marker),Bilateral aid (international marker),Regional program (marker),PBA type,Section name,FSTC percent,Climate change mitigation (marker),Organisation type,Branch name,Organisation sub-class,CountryRegion ID,Status,Amount spent,Continent ID,Urban issues (marker),Children issues (marker),Youth issues (marker),Indigenous issues (marker),Disability issues (marker),ICT as a tool for development (marker),Knowledge for development (marker),Gender equality (marker),Organisation ID,Organisation name,Organisation class,Continent name,Project Browser country ID,CountryRegion name,CountryRegion percent,Sector ID,Sector name,Sector percent
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,CI,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,CI,C�te d'Ivoire,0.06,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,CM,Closed,151.44,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,CM,Cameroon,0.06,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,CM,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,CM,Cameroon,0.06,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,CM,Closed,757.2,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,CM,Cameroon,0.06,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,CM,Closed,454.32,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,CM,Cameroon,0.06,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,CM,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,CM,Cameroon,0.06,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,GT,Closed,252.4,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,GT,Guatemala,0.1,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,GT,Closed,126.2,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,GT,Guatemala,0.1,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,GT,Closed,1262.0,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,GT,Guatemala,0.1,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,GT,Closed,757.2,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,GT,Guatemala,0.1,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,GT,Closed,126.2,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,GT,Guatemala,0.1,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,HN,Closed,302.88,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,HN,Honduras,0.12,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,HN,Closed,151.44,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,HN,Honduras,0.12,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,HN,Closed,1514.4,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,HN,Honduras,0.12,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,HN,Closed,908.64,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,HN,Honduras,0.12,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,HN,Closed,151.44,1,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,America,HN,Honduras,0.12,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,LR,Closed,151.44,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,LR,Liberia,0.06,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,LR,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,LR,Liberia,0.06,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,LR,Closed,757.2,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,LR,Liberia,0.06,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,LR,Closed,454.32,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,LR,Liberia,0.06,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,LR,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,LR,Liberia,0.06,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,ML,Closed,454.32,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,ML,Mali,0.18,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,ML,Closed,227.16,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,ML,Mali,0.18,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,ML,Closed,2271.6,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,ML,Mali,0.18,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,ML,Closed,1362.96,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,ML,Mali,0.18,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,ML,Closed,227.16,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,ML,Mali,0.18,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,NG,Closed,151.44,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,NG,Nigeria,0.06,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,NG,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,NG,Nigeria,0.06,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,NG,Closed,757.2,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,NG,Nigeria,0.06,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,NG,Closed,454.32,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,NG,Nigeria,0.06,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,NG,Closed,75.72,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,NG,Nigeria,0.06,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,SN,Closed,252.4,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,SN,Senegal,0.1,15151,Elections,0.1
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,SN,Closed,126.2,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,SN,Senegal,0.1,22040,Information and communication technology (ICT),0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,SN,Closed,1262.0,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,SN,Senegal,0.1,31194,Agricultural co-operatives,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,SN,Closed,757.2,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,SN,Senegal,0.1,31210,Forestry policy and administrative management,0.3
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,ASSOCIATIONS,SN,Closed,126.2,2,1,1,2,0,0,1,1,2,1000282,Soci�t� de coop�ration pour le d�veloppement international,Civil Society,Africa,SN,Senegal,0.1,32140,Cottage industries and handicrafts,0.05
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,BO,Closed,436.7125,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,BO,Bolivia,0.0625,15110,Public sector policy and administrative management,0.31
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,BO,Closed,84.525,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,BO,Bolivia,0.0625,16040,Low-cost housing,0.06
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,BO,Closed,704.375,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,BO,Bolivia,0.0625,43030,Urban development and management,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,BO,Closed,183.1375,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,BO,Bolivia,0.0625,43040,Rural development,0.13
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,DM,Closed,290.67584,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,DM,Dominica Cmwlt.,0.0416,15110,Public sector policy and administrative management,0.31
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,DM,Closed,56.259840000000004,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,DM,Dominica Cmwlt.,0.0416,16040,Low-cost housing,0.06
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,DM,Closed,468.832,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,DM,Dominica Cmwlt.,0.0416,43030,Urban development and management,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,DM,Closed,121.89631999999999,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,DM,Dominica Cmwlt.,0.0416,43040,Rural development,0.13
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GD,Closed,1310.1375,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GD,Grenada,0.1875,15110,Public sector policy and administrative management,0.31
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GD,Closed,253.575,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GD,Grenada,0.1875,16040,Low-cost housing,0.06
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GD,Closed,2113.125,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GD,Grenada,0.1875,43030,Urban development and management,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GD,Closed,549.4125,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GD,Grenada,0.1875,43040,Rural development,0.13
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GY,Closed,2474.93708,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GY,Guyana,0.3542,15110,Public sector policy and administrative management,0.31
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GY,Closed,479.02008,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GY,Guyana,0.3542,16040,Low-cost housing,0.06
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GY,Closed,3991.8340000000003,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GY,Guyana,0.3542,43030,Urban development and management,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,GY,Closed,1037.8768400000001,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,GY,Guyana,0.3542,43040,Rural development,0.13
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,SR,Closed,873.425,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,SR,Suriname,0.125,15110,Public sector policy and administrative management,0.31
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,SR,Closed,169.05,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,SR,Suriname,0.125,16040,Low-cost housing,0.06
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,SR,Closed,1408.75,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,SR,Suriname,0.125,43030,Urban development and management,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,SR,Closed,366.275,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,SR,Suriname,0.125,43040,Rural development,0.13
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,TT,Closed,1601.51208,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,TT,Trinidad/Tobago,0.2292,15110,Public sector policy and administrative management,0.31
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,TT,Closed,309.97008,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,TT,Trinidad/Tobago,0.2292,16040,Low-cost housing,0.06
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,TT,Closed,2583.084,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,TT,Trinidad/Tobago,0.2292,43030,Urban development and management,0.5
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,PROFESSIONAL ASSOCIATION,TT,Closed,671.60184,1,2,0,0,0,0,1,1,2,1001879,Canadian Institute of Planners,Civil Society,America,TT,Trinidad/Tobago,0.2292,43040,Rural development,0.13
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,COLLEGE,BR,Closed,2712.9,1,0,1,1,0,1,0,0,2,1010271,Coll�ge Montmorency,Civil Society,America,BR,Brazil,0.3,11110,Education policy and administrative management,0.2
2009/2010,0,1,0,Not PBA,Youth Participation,1.0,0,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,COLLEGE,BR,Closed,3391.125,1,0,1,1,0,1,0,0,2,1010271,Coll�ge Montmorency,Civil Society,America,BR,Brazil,0.3,12110,Health policy and administrative management,0.25
