ss_d,ss_sbclllr_frctn,cnfdnc_scr,dscrptn,ss_rgnsm,ss_strn,vrnt_d,ss_tss,tss_d,cll_d,src_d,ss_tx_d,ss_tp,chmbl_d,td,ss_ctgr,rltnshp_tp,crtd_b,src_ss_d,b_frmt
3484,,9,5-hydroxytryptamine 4 receptor agonist activity as percent maximum 5-HT effect in response to electrical stimulation in male guinea pig ileum,Cavia porcellus,,,Ileum,2116.0,,1,10141.0,F,CHEMBL619061,20033,,D,Intermediate,,BAO_0000221
3485,,9,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum,Cavia porcellus,,,Ileum,2116.0,,1,10141.0,F,CHEMBL619062,20033,,D,Intermediate,,BAO_0000221
3486,,9,5-hydroxytryptamine 4 receptor agonist activity is expressed as percent of the maximum 5-HT response,Cavia porcellus,,,,,,1,10141.0,F,CHEMBL619063,20033,,D,Intermediate,,BAO_0000019
3487,,9,Tested for affinity towards 5-hydroxytryptamine 4 receptor in electrically stimulated longitudinal muscle preparation of guinea pig ileum,Cavia porcellus,,,Ileum,2116.0,,1,10141.0,B,CHEMBL619064,20033,,D,Intermediate,,BAO_0000221
3488,,9,Tested for affinity towards 5-hydroxytryptamine 4 receptor in guinea pig distal colon preparation,Cavia porcellus,,,,,,1,10141.0,B,CHEMBL619065,20033,,D,Intermediate,,BAO_0000357
3489,,9,Tested for affinity towards 5-hydroxytryptamine 4 receptor in isolated guinea pig ileum longitudinal muscle preparation,Cavia porcellus,,,Ileum,2116.0,,1,10141.0,B,CHEMBL619066,20033,,D,Intermediate,,BAO_0000221
3490,,8,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,,,,Ileum,2116.0,,1,,B,CHEMBL619775,10209,,H,Autocuration,,BAO_0000221
3491,,8,Affinity against 5-hydroxytryptamine 7 receptor,,,,,,,1,,B,CHEMBL619776,10209,,H,Autocuration,,BAO_0000357
3492,,4,Ability to displace [3H]5-HT binding from 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,Cavia porcellus,,,,,,1,10141.0,B,CHEMBL619777,104841,,H,Autocuration,,BAO_0000224
3493,,4,Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,Cavia porcellus,,,,,,1,10141.0,B,CHEMBL619778,104841,,H,Autocuration,,BAO_0000224
3494,,4,Evaluated for inhibition of 5-hydroxytryptamine receptor on guinea pig ileum at 10 uM; No effect,Cavia porcellus,,,Ileum,2116.0,,1,10141.0,B,CHEMBL619779,104841,,H,Autocuration,,BAO_0000221
3495,,4,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand, activity is expressed as Kd.",Cavia porcellus,,,,,,1,10141.0,B,CHEMBL619780,104841,,H,Autocuration,,BAO_0000224
3496,,4,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor using 1 uM LSD as masking ligand, activity is expressed as Kd.",Cavia porcellus,,,,,,1,10141.0,B,CHEMBL619166,104841,,H,Autocuration,,BAO_0000224
3497,,4,5-HT level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,Cavia porcellus,,,,,,1,10141.0,F,CHEMBL619167,104841,,H,Autocuration,,BAO_0000019
3498,,4,5-hydroxytryptamine level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,Cavia porcellus,,,,,,1,10141.0,F,CHEMBL619168,104841,,H,Autocuration,,BAO_0000019
3499,,9,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor in the presence of 10 nM compound in isolated human atrial myocytes,Homo sapiens,,,Cardiac atrium,2081.0,,1,9606.0,B,CHEMBL619169,168,,D,Expert,,BAO_0000219
3500,,9,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes,Homo sapiens,,,Cardiac atrium,2081.0,,1,9606.0,B,CHEMBL619170,168,,D,Expert,,BAO_0000219
3501,,5,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine",Homo sapiens,,,,,,1,9606.0,F,CHEMBL619171,104841,,D,Autocuration,,BAO_0000019
3502,,9,",Antagonism of stimulation of 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes",Homo sapiens,,,Cardiac atrium,2081.0,,1,9606.0,F,CHEMBL619172,168,,D,Expert,,BAO_0000219
3503,,0,Ability (10 ug/kg) to inhibit binding of [125I]iododexetimide to 5-hydroxytryptamine receptor in mice,Mus musculus,,,,,,1,10090.0,B,CHEMBL619173,22226,,U,Autocuration,,BAO_0000019
3504,,0,Percent inhibition of radioligand [3H]-LSD binding to 5-HT receptor at 10 uM concentration,Mus musculus,,,,,,1,10090.0,B,CHEMBL619174,22226,,U,Autocuration,,BAO_0000019
3505,,4,5-hydroxytryptamine receptor binding affinity was determined in rats,,,,,,,1,,B,CHEMBL619175,104705,,H,Autocuration,,BAO_0000019
3506,,4,Binding affinity at rat 5-hydroxytryptamine receptor.,,,,,,,1,,B,CHEMBL619176,104705,,H,Autocuration,,BAO_0000224
3507,,4,Affinity against 5-hydroxytryptamine receptors in rat fundus model,,,,,,,1,,B,CHEMBL619177,104705,,H,Autocuration,,BAO_0000019
3508,,4,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation,,,,,,,1,,B,CHEMBL619178,104705,,H,Autocuration,,BAO_0000224
3509,,4,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation; Not determined,,,,,,,1,,B,CHEMBL619179,104705,,H,Autocuration,,BAO_0000224
3510,,4,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation,,,,Stomach,945.0,,1,,F,CHEMBL619180,104705,,H,Autocuration,,BAO_0000019
3511,,4,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation (resulted in discoloration in the oxygenated muscle bath to give varying results).,,,,Stomach,945.0,,1,,F,CHEMBL619181,104705,,H,Autocuration,,BAO_0000019
3512,,4,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,,,,,,1,,F,CHEMBL619182,104705,,H,Autocuration,,BAO_0000019
3513,,4,Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2,,,,,,,1,,B,CHEMBL619183,104705,,H,Autocuration,,BAO_0000224
3514,,4,"Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2; Valid pA2, can not be determined because of slope of Schild plot.",,,,,,,1,,B,CHEMBL619184,104705,,H,Autocuration,,BAO_0000224
3515,,8,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus,,,,Hippocampus,10000000.0,,1,,B,CHEMBL619185,10576,,H,Autocuration,,BAO_0000221
3516,,8,Binding affinity for rat 5-hydroxytryptamine transporter.,,,,,,,1,,B,CHEMBL619186,12198,,H,Expert,,BAO_0000357
3517,,4,Evaluated for inhibition of specific [3H]5-HT receptor binding in rat cortex.,,,,,,,1,,B,CHEMBL619187,104705,,H,Autocuration,,BAO_0000019
3518,,5,Binding affinity at serotonin 5-HT1-type site receptor in rat cortex by displacing [3H]5-HT,Rattus norvegicus,,,,,,1,10116.0,B,CHEMBL619188,104705,,D,Autocuration,,BAO_0000019
3519,,5,Compound was tested for its inhibitory activity against 5-hydroxytryptamine receptor,Rattus norvegicus,,,,,,1,10116.0,B,CHEMBL619189,104705,,D,Autocuration,,BAO_0000224
3520,,9,Inhibitory activity against [3H]- 5-hydroxytryptamine reuptake in whole rat brain minus cerebellum,Rattus norvegicus,,,Brain,955.0,,1,10116.0,F,CHEMBL619190,12198,,D,Expert,,BAO_0000019
3521,,9,Inhibition of [3H]5-HT reuptake in whole rat brain (minus cerebellum) homogenate.,Rattus norvegicus,,,Cerebellum,2037.0,,1,10116.0,F,CHEMBL619191,12198,,D,Expert,,BAO_0000221
3522,,5,Displacement of [3H]-citalopram from rat forebrain membrane 5-hydroxytryptamine receptor at 10e-7 M,Rattus norvegicus,,,,,,1,10116.0,B,CHEMBL619192,104705,,D,Autocuration,,BAO_0000019
3523,,5,Percent binding affinity against 5-hydroxytryptamine receptor,Rattus norvegicus,,,,,,1,10116.0,B,CHEMBL619193,104705,,D,Autocuration,,BAO_0000224
3524,,0,Ability to displace 0.4 nM [3H]paroxetine binding to 5-hydroxytryptamine receptor in rat frontal cortex,,,,,,,1,,B,CHEMBL619194,22226,,U,Autocuration,,BAO_0000019
3525,,5,The binding affinity was measured on 5-hydroxytryptamine receptor uptake receptor using [3H]- paroxetine as radioligand.,Rattus norvegicus,,,,,,1,10116.0,B,CHEMBL619195,104705,,D,Autocuration,,BAO_0000224
3526,,5,Affinity against 5-hydroxytryptamine receptor was determined,Rattus norvegicus,,,,,,1,10116.0,B,CHEMBL619196,104705,,D,Autocuration,,BAO_0000224
3527,,5,Affinity against 5-hydroxytryptamine receptor was determined in rat stomach fundus strip,Rattus norvegicus,,,Stomach,945.0,,1,10116.0,B,CHEMBL619197,104705,,D,Autocuration,,BAO_0000019
3528,,9,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,Homo sapiens,,,,,,1,9606.0,B,CHEMBL619198,121,,D,Expert,,BAO_0000219
3529,,9,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,Homo sapiens,,,,,,1,9606.0,B,CHEMBL875081,121,,D,Expert,,BAO_0000219
3530,,8,Ability to compete with radioactive ligands specific to the Serotonergic 5-HT receptor at 10 uM; NA means compound failed to compete,,,,,,,1,,B,CHEMBL884712,18065,,H,Autocuration,,BAO_0000357
3531,,8,Inhibition of 5-hydroxytryptamine reuptake,,,,,,,1,,B,CHEMBL884710,121,,H,Expert,,BAO_0000357
3532,,8,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding",,,,,,,1,,F,CHEMBL619199,18065,,H,Autocuration,,BAO_0000019
3533,,8,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 1)",,,,,,,1,,F,CHEMBL619200,18065,,H,Autocuration,,BAO_0000019
3534,,8,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 2)",,,,,,,1,,F,CHEMBL619201,18065,,H,Autocuration,,BAO_0000019
3535,,8,Tested for 5-hydroxytryptamine receptor uptake,,,,,,,1,,F,CHEMBL619202,18065,,H,Autocuration,,BAO_0000019
3536,,9,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,Homo sapiens,,,,,449.0,1,9606.0,B,CHEMBL619203,51,,D,Expert,,BAO_0000219
3537,,9,Antagonistic affinity tested against isolated human cloned alpha-1d adrenoceptor subtype,Homo sapiens,,,,,,1,9606.0,F,CHEMBL619204,51,,D,Expert,,BAO_0000019
3538,,8,In vitro binding affinity towards 5-hydroxytryptamine receptor 1A receptor by using [3H]8-OH-DPAT in rat hippocampal membranes.,Homo sapiens,,,,,,1,9606.0,B,CHEMBL619205,10576,,H,Autocuration,,BAO_0000249
3539,,8,Tested in vitro for % inhibition against 5-hydroxytryptamine receptor 1A,,,,,,,1,,B,CHEMBL619206,10576,,H,Autocuration,,BAO_0000357
3540,,8,In vitro binding affinity at 5-hydroxytryptamine receptor 1A receptor in rat hippocampal membranes by [3H]8-OH-DPAT displacement.,,,,,,,1,,B,CHEMBL619207,10576,,H,Expert,,BAO_0000249
3541,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 0.10 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL619208,10825,,H,Autocuration,,BAO_0000019
3542,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 10 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL619209,10825,,H,Autocuration,,BAO_0000019
3543,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 0.32 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL619210,10825,,H,Autocuration,,BAO_0000019
3544,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 3.2 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL619211,10825,,H,Autocuration,,BAO_0000019
3545,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 32 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL619212,10825,,H,Autocuration,,BAO_0000019
3546,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 0.032 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL620681,10825,,H,Autocuration,,BAO_0000019
3547,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 1.0 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL620682,10825,,H,Autocuration,,BAO_0000019
3548,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 10 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL620683,10825,,H,Autocuration,,BAO_0000019
3549,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 100 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL620684,10825,,H,Autocuration,,BAO_0000019
3550,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 3.2 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL620685,10825,,H,Autocuration,,BAO_0000019
3551,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 32 umol/kg,,,,Striatum,2435.0,,1,,F,CHEMBL620686,10825,,H,Autocuration,,BAO_0000019
3552,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.032 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620687,10825,,H,Autocuration,,BAO_0000019
3553,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620688,10825,,H,Autocuration,,BAO_0000019
3554,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.32 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620689,10825,,H,Autocuration,,BAO_0000019
3555,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 1.0 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620690,10825,,H,Autocuration,,BAO_0000019
3556,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 10 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620691,10825,,H,Autocuration,,BAO_0000019
3557,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 100 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620692,10825,,H,Autocuration,,BAO_0000019
3558,,8,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 3.2 umol/kg,,,,Limbic system,349.0,,1,,F,CHEMBL620693,10825,,H,Autocuration,,BAO_0000019
3559,,8,Binding affinity against 5-hydroxytryptamine 4 receptor,,,,,,,1,,B,CHEMBL620694,168,,H,Expert,,BAO_0000357
3560,,8,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,,,,,,1,,F,CHEMBL857986,168,,H,Autocuration,,BAO_0000019
3561,,8,Inhibitory activity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand at 10e-5 M concentration,,,,,,,1,,B,CHEMBL620695,168,,H,Autocuration,,BAO_0000357
3562,,8,Binding affinity towards Serotonin 5-hydroxytryptamine 4 receptor,,,,,,,1,,B,CHEMBL620696,168,,H,Expert,,BAO_0000357
3563,,8,Inhibitory constant against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 radioligand,,,,,,,1,,B,CHEMBL620697,168,,H,Autocuration,,BAO_0000357
3564,,8,Binding affinity towards 5-hydroxytryptamine 4 receptor,,,,,,,1,,B,CHEMBL620698,168,,H,Autocuration,,BAO_0000357
3565,,8,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,,,,,,1,,B,CHEMBL620699,168,,H,Autocuration,,BAO_0000357
3566,,8,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,,,,,,1,,B,CHEMBL620700,168,,H,Autocuration,,BAO_0000357
3567,,8,Binding affinity was determined against cloned 5-hydroxytryptamine 4A receptor isoform expressed in COS-7 cells,,,,,,643.0,1,,B,CHEMBL620701,168,,H,Autocuration,,BAO_0000219
3568,,8,Binding affinity was determined against cloned 5-hydroxytryptamine 4B receptor isoform expressed in COS-7 cells,,,,,,643.0,1,,B,CHEMBL875082,168,,H,Autocuration,,BAO_0000219
3569,,8,Binding affinity was determined against cloned 5-hydroxytryptamine 4C receptor isoform expressed in COS-7 cells,,,,,,643.0,1,,B,CHEMBL620702,168,,H,Autocuration,,BAO_0000219
3570,,8,Binding affinity was determined against cloned 5-hydroxytryptamine 4D receptor isoform expressed in COS-7 cells,,,,,,643.0,1,,B,CHEMBL620703,168,,H,Autocuration,,BAO_0000219
3571,,8,Binding affinity of compound towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,,,,,,673.0,1,,B,CHEMBL620704,168,,H,Autocuration,,BAO_0000219
3572,,8,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,,,,,,673.0,1,,B,CHEMBL620705,168,,H,Expert,,BAO_0000219
3573,,8,Binding affinity was determined against cloned 5-hydroxytryptamine 4E receptor isoform expressed in C6 glial cells incubated with 0.2 nM [3H]GR-113808,,,,,,673.0,1,,B,CHEMBL620706,168,,H,Expert,,BAO_0000219
3574,,8,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand; Not determined,,,,,,673.0,1,,B,CHEMBL620707,168,,H,Expert,,BAO_0000219
3575,,8,Binding affinity towards 5-hydroxytryptamine 5 receptor,,,,,,,1,,B,CHEMBL620708,10624,,H,Expert,,BAO_0000357
3576,,8,Inhibitory constant against human 5-hydroxytryptamine 5A receptor using [3H]LSD radioligand,,,,,,,1,,B,CHEMBL620709,105,,H,Autocuration,,BAO_0000357
3577,,9,Binding affinity against 5-hydroxytryptamine 5A receptor,Homo sapiens,,,,,,1,9606.0,B,CHEMBL620710,10624,,D,Expert,,BAO_0000357
3578,,8,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 5A receptor stably expressed in CHO cells,,,,,,449.0,1,,B,CHEMBL620711,10624,,H,Autocuration,,BAO_0000219
3579,,9,Affinity towards human 5-hydroxytryptamine 5A serotonin receptor,Homo sapiens,,,,,,1,9606.0,B,CHEMBL620712,10624,,D,Expert,,BAO_0000357
3580,,9,Binding affinity towards human 5-hydroxytryptamine 5A receptor,Homo sapiens,,,,,,1,9606.0,B,CHEMBL620713,10624,,D,Expert,,BAO_0000357
3581,,9,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,Homo sapiens,,,,,,1,9606.0,B,CHEMBL620714,10624,,D,Expert,,BAO_0000357
3582,,9,Binding affinity to cloned human 5-hydroxytryptamine 5A receptor,Homo sapiens,,,,,,1,9606.0,B,CHEMBL620715,10624,,D,Expert,,BAO_0000357
3583,,8,Binding affinity towards 5-HT5A receptor,,,,,,,1,,B,CHEMBL620716,10624,,H,Autocuration,,BAO_0000357
3584,,8,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,,,,,,,1,,B,CHEMBL620717,10624,,H,Expert,,BAO_0000357
3585,,8,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 5A receptor,,,,,,,1,,B,CHEMBL618072,10624,,H,Autocuration,,BAO_0000357
3586,,8,Binding affinity towards cloned human 5-HT5A receptor was determined,,,,,,,1,,B,CHEMBL857987,10624,,H,Autocuration,,BAO_0000357
3587,,8,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,,,,,,722.0,1,,B,CHEMBL618073,10624,,H,Autocuration,,BAO_0000219
3588,,8,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,,,,,,722.0,1,,B,CHEMBL618074,10624,,H,Autocuration,,BAO_0000219
3589,,8,Compound was tested for its binding affinity in 5-hydroxytryptamine 5A receptor (using human cloned receptors in HEK 293 and [3H]5-CTas a radioligand ),,,,,,722.0,1,,B,CHEMBL618075,10624,,H,Autocuration,,BAO_0000219
