assays_ASSI,assays_CI,assays_CURAB,assays_TII,assays_ASSSUBCEFRAC,assays_ASSTY,assays_SASSI,assays_ASSTI,assays_ASORG,assays_VARI,assays_CONFSCO,assays_DOI,assays_SRI,assays_BFO,assays_CHI,assays_ASST,assays_ASTI,assays_ASCET,assays_T,assays_RELATITY
1954,,Autocuration,,,B,,,,,8,1742,1,BAO_0000249,CHEMBL617561,,,,17106,H
1955,,Autocuration,,,B,,,,,8,1742,1,BAO_0000249,CHEMBL617562,,,,17106,H
1956,,Autocuration,2435.0,,B,,,,,8,14331,1,BAO_0000357,CHEMBL617563,,Striatum,,17106,H
1957,,Autocuration,,,F,,,,,8,12861,1,BAO_0000019,CHEMBL617564,,,,17106,H
1958,,Expert,,,B,,,,,8,12861,1,BAO_0000019,CHEMBL617565,,,,17106,H
1959,,Autocuration,,,B,,,,,8,12861,1,BAO_0000357,CHEMBL856076,,,,17106,H
1960,,Autocuration,,,B,,,,,8,12861,1,BAO_0000019,CHEMBL617566,,,,17106,H
1961,,Expert,,,B,,,,,8,12861,1,BAO_0000019,CHEMBL875911,,,,17106,H
1962,,Autocuration,,,B,,,,,8,12861,1,BAO_0000019,CHEMBL617567,,,,17106,H
1963,,Autocuration,,,B,,,,,8,675,1,BAO_0000249,CHEMBL617568,,,,17106,H
1964,,Expert,,,B,,,,,8,12490,1,BAO_0000019,CHEMBL617569,,,,17106,H
1965,,Expert,,,B,,,,,8,11828,1,BAO_0000249,CHEMBL617570,,,,17106,H
1966,,Autocuration,,,B,,,,,8,11866,1,BAO_0000357,CHEMBL617571,,,,17106,H
1967,,Autocuration,,,B,,9823.0,Sus scrofa,,8,773,1,BAO_0000357,CHEMBL617572,,,,105,H
1968,,Expert,,,B,,9986.0,Oryctolagus cuniculus,,8,13047,1,BAO_0000357,CHEMBL617573,,,,105,H
1969,,Autocuration,,,B,,9986.0,Oryctolagus cuniculus,,8,13047,1,BAO_0000019,CHEMBL617574,,,,105,H
1970,,Expert,,,B,,9986.0,Oryctolagus cuniculus,,8,13047,1,BAO_0000357,CHEMBL617575,,,,105,H
1971,,Autocuration,,,B,,,,,8,188,1,BAO_0000357,CHEMBL617576,,,,10578,H
1972,,Autocuration,,,F,,,,,8,10639,1,BAO_0000019,CHEMBL617577,,,,10578,H
1973,,Autocuration,,,F,,,,,8,12438,1,BAO_0000019,CHEMBL617578,,,,10578,H
1974,,Autocuration,,,B,,,,,8,12438,1,BAO_0000357,CHEMBL617579,,,,10578,H
1975,,Expert,,,B,,,,,8,15854,1,BAO_0000019,CHEMBL617580,,,,10578,H
1976,,Autocuration,,,B,,,,,8,10394,1,BAO_0000249,CHEMBL617581,,,,10578,H
1977,,Autocuration,,,B,,,,,8,12092,1,BAO_0000357,CHEMBL617582,,,,10578,H
1978,,Expert,,,B,,,,,8,3389,1,BAO_0000019,CHEMBL617583,,,,10578,H
1979,,Autocuration,,,B,,,,,8,6011,1,BAO_0000357,CHEMBL617584,,,,105,H
1980,,Autocuration,,,B,,,,,8,4639,1,BAO_0000357,CHEMBL617585,,,,105,H
1981,,Autocuration,,,B,,,,,8,2474,1,BAO_0000357,CHEMBL875912,,,,105,H
1982,,Autocuration,,,B,,,,,8,5014,1,BAO_0000357,CHEMBL617586,,,,105,H
1983,,Autocuration,,,B,,,,,8,17515,1,BAO_0000357,CHEMBL617587,,,,105,H
1984,,Autocuration,,,B,,,,,8,11866,1,BAO_0000357,CHEMBL617588,,,,105,H
1985,,Autocuration,,,B,,,,,8,4687,1,BAO_0000357,CHEMBL857980,,,,105,H
1986,,Autocuration,,,B,,,,,8,12146,1,BAO_0000357,CHEMBL617589,,,,105,H
1987,,Autocuration,,,B,,,,,8,10321,1,BAO_0000357,CHEMBL617590,,,,105,H
1988,722.0,Autocuration,,,B,,,,,8,13267,1,BAO_0000219,CHEMBL617591,,,HEK293,105,H
1989,,Expert,,,B,,9606.0,Homo sapiens,,9,1274,1,BAO_0000357,CHEMBL617592,,,,105,D
1990,,Autocuration,,,B,,,,,8,15250,1,BAO_0000357,CHEMBL617593,,,,105,H
1991,485.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617594,,,CHO-K1,106,H
1992,485.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617595,,,CHO-K1,105,H
1993,722.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617596,,,HEK293,105,H
1994,722.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617597,,,HEK293,105,H
1995,,Autocuration,,,B,,,,,8,13047,1,BAO_0000019,CHEMBL617598,,,,105,H
1996,,Autocuration,,,B,,,,,8,13366,1,BAO_0000357,CHEMBL872916,,,,105,H
1997,,Expert,,,B,,,,,8,13366,1,BAO_0000357,CHEMBL617599,,,,105,H
1998,,Autocuration,,,B,,,,,8,1558,1,BAO_0000357,CHEMBL617091,,,,105,H
1999,485.0,Expert,,,B,,,,,8,12902,1,BAO_0000219,CHEMBL617092,,,CHO-K1,105,H
2000,485.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617093,,,CHO-K1,105,H
2001,,Autocuration,,,F,,,,,8,13706,1,BAO_0000019,CHEMBL617094,,,,105,H
2002,,Autocuration,,,F,,,,,8,13706,1,BAO_0000019,CHEMBL617095,,,,105,H
2003,,Autocuration,,,F,,,,,8,14251,1,BAO_0000019,CHEMBL617096,,,,105,H
2004,,Autocuration,,,F,,,,,8,14251,1,BAO_0000019,CHEMBL617097,,,,105,H
2005,,Autocuration,,,F,,,,,8,14251,1,BAO_0000019,CHEMBL617098,,,,105,H
2006,,Autocuration,,,B,,,,,8,13313,1,BAO_0000357,CHEMBL617301,,,,105,H
2007,,Autocuration,,,B,,,,,8,13313,1,BAO_0000357,CHEMBL617302,,,,105,H
2008,,Autocuration,,,B,,,,,8,13366,1,BAO_0000357,CHEMBL617303,,,,105,H
2009,,Expert,,,B,,,,,8,13051,1,BAO_0000357,CHEMBL617304,,,,105,H
2010,449.0,Expert,,,B,,,,,8,12903,1,BAO_0000219,CHEMBL617305,,,CHO,105,H
2011,,Autocuration,,,B,,9606.0,Homo sapiens,,9,12469,1,BAO_0000219,CHEMBL617306,,,,105,D
2012,,Autocuration,,,B,,,,,8,5619,1,BAO_0000357,CHEMBL617307,,,,17106,H
2013,,Autocuration,,,B,,9986.0,Oryctolagus cuniculus,,8,13047,1,BAO_0000019,CHEMBL617308,,,,105,H
2014,,Autocuration,,,B,,,,,8,16633,1,BAO_0000357,CHEMBL617309,,,,105,H
2015,,Autocuration,,,B,,,,,8,16633,1,BAO_0000357,CHEMBL617310,,,,105,H
2016,,Autocuration,,,B,,,,,8,16633,1,BAO_0000357,CHEMBL617311,,,,105,H
2017,,Autocuration,,,B,,,,,8,16633,1,BAO_0000357,CHEMBL617312,,,,105,H
2018,,Autocuration,,,B,,,,,8,3269,1,BAO_0000357,CHEMBL617313,,,,105,H
2019,,Expert,,,B,,,,,8,12409,1,BAO_0000357,CHEMBL617314,,,,105,H
2020,,Autocuration,,,F,,,,,8,13706,1,BAO_0000019,CHEMBL617315,,,,106,H
2021,722.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617316,,,HEK293,106,H
2022,722.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL617317,,,HEK293,106,H
2023,449.0,Autocuration,,,B,,,,,8,12903,1,BAO_0000219,CHEMBL617318,,,CHO,106,H
2024,,Autocuration,,,B,,,,,8,13047,1,BAO_0000019,CHEMBL617319,,,,106,H
2025,,Expert,,,B,,,,,9,13366,1,BAO_0000357,CHEMBL617320,,,,106,D
2026,,Expert,,,B,,,,,9,13366,1,BAO_0000357,CHEMBL617321,,,,106,D
2027,,Expert,,,B,,,,,9,13366,1,BAO_0000357,CHEMBL617322,,,,106,D
2028,,Autocuration,,,B,,,,,8,13366,1,BAO_0000357,CHEMBL616862,,,,106,H
2029,,Autocuration,,,B,,,,,8,13366,1,BAO_0000357,CHEMBL616863,,,,106,H
2030,449.0,Autocuration,,,B,,,,,8,12469,1,BAO_0000219,CHEMBL616864,,,CHO,106,H
2031,485.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL616865,,,CHO-K1,106,H
2032,485.0,Autocuration,,,B,,,,,8,13706,1,BAO_0000219,CHEMBL616866,,,CHO-K1,106,H
2033,,Autocuration,,,F,,,,,8,13706,1,BAO_0000019,CHEMBL616867,,,,106,H
2034,485.0,Expert,,,B,,,,,8,12902,1,BAO_0000219,CHEMBL616868,,,CHO-K1,106,H
2035,,Expert,,,B,,,,,8,13051,1,BAO_0000357,CHEMBL616869,,,,105,H
2036,449.0,Expert,,,B,,,,,8,12903,1,BAO_0000219,CHEMBL616870,,,CHO,106,H
2037,485.0,Autocuration,,,F,,,,,8,1558,1,BAO_0000219,CHEMBL616871,,,CHO-K1,105,H
2038,485.0,Autocuration,,,F,,,,,8,1558,1,BAO_0000219,CHEMBL616872,,,CHO-K1,105,H
2039,485.0,Autocuration,,,F,,,,,8,1558,1,BAO_0000219,CHEMBL616873,,,CHO-K1,105,H
2040,485.0,Autocuration,,,F,,,,,8,1558,1,BAO_0000219,CHEMBL616838,,,CHO-K1,105,H
2041,,Autocuration,,,B,,,,,8,1558,1,BAO_0000357,CHEMBL616839,,,,105,H
2042,,Autocuration,,,B,,9986.0,Oryctolagus cuniculus,,8,13047,1,BAO_0000019,CHEMBL616840,,,,106,H
2043,,Autocuration,,,B,,,,,8,13313,1,BAO_0000357,CHEMBL616841,,,,105,H
2044,,Autocuration,,,B,,,,,8,13313,1,BAO_0000357,CHEMBL616842,,,,105,H
2045,,Expert,,,B,,,,,8,12409,1,BAO_0000357,CHEMBL857976,,,,105,H
2046,449.0,Autocuration,,,B,,,,,8,15250,1,BAO_0000219,CHEMBL616843,,,CHO,10618,H
2047,,Expert,,,B,,9606.0,Homo sapiens,,9,1348,1,BAO_0000357,CHEMBL616844,,,,10618,D
2048,,Autocuration,,,B,,,,,8,1348,1,BAO_0000357,CHEMBL616845,,,,10618,H
2049,,Expert,,,B,,9606.0,Homo sapiens,,9,4234,1,BAO_0000357,CHEMBL616846,,,,10618,D
2050,,Autocuration,,,B,,,,,8,16209,1,BAO_0000357,CHEMBL616847,,,,10618,H
2051,,Autocuration,,,B,,,,,8,10444,1,BAO_0000019,CHEMBL616848,,,,10618,H
2052,,Autocuration,,,B,,,,,8,3935,1,BAO_0000357,CHEMBL616849,,,,10618,H
2053,,Autocuration,,,B,,,,,8,15818,1,BAO_0000357,CHEMBL872911,,,,10618,H
2054,,Autocuration,,,B,,,,,8,17085,1,BAO_0000019,CHEMBL616850,,,,10618,H
2055,449.0,Expert,,,B,,9606.0,Homo sapiens,,9,12936,1,BAO_0000219,CHEMBL616699,,,CHO,10618,D
2056,,Autocuration,,,B,,,,,8,6166,1,BAO_0000357,CHEMBL616700,,,,10618,H
2057,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616701,,,CHO,10618,H
2058,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616702,,,CHO,10618,H
2059,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616703,,,CHO,10618,H
2060,,Autocuration,,,B,,,,,8,13181,1,BAO_0000357,CHEMBL616704,,,,10618,H
2061,449.0,Autocuration,,,B,,,,,8,4199,1,BAO_0000219,CHEMBL616705,,,CHO,10618,H
2062,,Autocuration,,,B,,,,,8,14875,1,BAO_0000357,CHEMBL616706,,,,10618,H
2063,449.0,Autocuration,,,B,,,,,8,15146,1,BAO_0000219,CHEMBL616707,,,CHO,10618,H
2064,,Autocuration,,,B,,,,,8,5213,1,BAO_0000357,CHEMBL616708,,,,10618,H
2065,,Autocuration,,,B,,,,,8,12146,1,BAO_0000357,CHEMBL616709,,,,10618,H
2066,449.0,Autocuration,,,B,,,,,8,13267,1,BAO_0000219,CHEMBL616710,,,CHO,10618,H
2067,449.0,Autocuration,,,B,,,,,8,14818,1,BAO_0000219,CHEMBL616711,,,CHO,10618,H
2068,449.0,Autocuration,,,B,,,,,8,4829,1,BAO_0000219,CHEMBL616712,,,CHO,10618,H
2069,,Autocuration,,,B,,,,,8,4373,1,BAO_0000357,CHEMBL616713,,,,10618,H
2070,,Autocuration,,,B,,,,,8,4373,1,BAO_0000357,CHEMBL616714,,,,10618,H
2071,,Autocuration,,,B,,,,,8,14159,1,BAO_0000357,CHEMBL616715,,,,10618,H
2072,,Autocuration,,,B,,,,,8,16633,1,BAO_0000357,CHEMBL616716,,,,10618,H
2073,,Autocuration,,,F,,,,,8,17085,1,BAO_0000019,CHEMBL616717,,,,279,H
2074,,Expert,,,F,,,,,8,17085,1,BAO_0000019,CHEMBL616718,,,,279,H
2075,,Autocuration,,,F,,,,,8,16209,1,BAO_0000019,CHEMBL875905,,,,279,H
2076,,Autocuration,,,F,,,,,8,16209,1,BAO_0000019,CHEMBL616719,,,,279,H
2077,,Expert,,,F,,,,,8,17085,1,BAO_0000019,CHEMBL616720,,,,279,H
2078,,Autocuration,,,B,,,,,8,14159,1,BAO_0000357,CHEMBL616721,,,,279,H
2079,449.0,Autocuration,,,B,,,,,8,15250,1,BAO_0000219,CHEMBL616722,,,CHO,279,H
2080,,Autocuration,,,B,,,,,8,3805,1,BAO_0000357,CHEMBL616723,,,,279,H
2081,449.0,Autocuration,,,B,,,,,8,16190,1,BAO_0000219,CHEMBL616724,,,CHO,279,H
2082,,Autocuration,,,B,,,,,8,16190,1,BAO_0000357,CHEMBL616725,,,,279,H
2083,,Autocuration,,,B,,,,,8,16209,1,BAO_0000357,CHEMBL616726,,,,279,H
2084,,Autocuration,,,B,,,,,8,16209,1,BAO_0000357,CHEMBL616727,,,,279,H
2085,,Autocuration,,,B,,,,,8,16209,1,BAO_0000357,CHEMBL616728,,,,279,H
2086,,Autocuration,,,B,,,,,8,6866,1,BAO_0000357,CHEMBL616729,,,,279,H
2087,,Expert,,,B,,,,,8,17085,1,BAO_0000019,CHEMBL616730,,,,279,H
2088,,Autocuration,,,B,,,,,8,16312,1,BAO_0000357,CHEMBL617125,,,,279,H
2089,,Autocuration,,,B,,,,,8,6166,1,BAO_0000357,CHEMBL857977,,,,279,H
2090,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL617126,,,CHO,279,H
2091,449.0,Autocuration,,,B,,,,,8,4199,1,BAO_0000219,CHEMBL617127,,,CHO,279,H
2092,,Autocuration,,,B,,,,,8,14875,1,BAO_0000357,CHEMBL617128,,,,279,H
2093,449.0,Autocuration,,,B,,,,,8,15146,1,BAO_0000219,CHEMBL617129,,,CHO,279,H
2094,,Autocuration,,,B,,,,,8,5213,1,BAO_0000357,CHEMBL617130,,,,279,H
2095,449.0,Autocuration,,,B,,,,,8,14818,1,BAO_0000219,CHEMBL617131,,,CHO,279,H
2096,449.0,Autocuration,,,B,,,,,8,4829,1,BAO_0000219,CHEMBL617132,,,CHO,279,H
2097,449.0,Autocuration,,,B,,,,,8,4829,1,BAO_0000219,CHEMBL617133,,,CHO,279,H
2098,,Autocuration,,,B,,,,,8,4373,1,BAO_0000357,CHEMBL617134,,,,279,H
2099,,Autocuration,,,B,,,,,8,4373,1,BAO_0000357,CHEMBL617135,,,,279,H
2100,,Autocuration,,,B,,,,,8,5014,1,BAO_0000357,CHEMBL617136,,,,279,H
2101,,Autocuration,,,B,,,,,4,11662,1,BAO_0000019,CHEMBL617137,,,,104686,H
2102,,Autocuration,,,B,,,,,4,11662,1,BAO_0000019,CHEMBL617138,,,,104686,H
2103,,Autocuration,,,B,,,,,4,11662,1,BAO_0000019,CHEMBL617139,,,,104686,H
2104,,Autocuration,,,B,,,,,8,14093,1,BAO_0000019,CHEMBL617140,,,,12687,H
2105,,Autocuration,,,F,,,,,4,11200,1,BAO_0000218,CHEMBL617141,,,,104686,H
2106,,Autocuration,,,F,,,,,4,11200,1,BAO_0000019,CHEMBL858112,,,,104686,H
2107,,Intermediate,,,B,,,,,8,12352,1,BAO_0000019,CHEMBL617142,,,,17005,H
2108,,Autocuration,,,B,,9913.0,Bos taurus,,0,13657,1,BAO_0000019,CHEMBL617143,,,,22226,U
2109,,Autocuration,,,B,,9913.0,Bos taurus,,0,14331,1,BAO_0000019,CHEMBL617144,,,,22226,U
2110,,Autocuration,,,B,,9913.0,Bos taurus,,0,14331,1,BAO_0000019,CHEMBL617145,,,,22226,U
2111,,Autocuration,,,B,,,,,0,14331,1,BAO_0000019,CHEMBL617146,,,,22226,U
2112,,Autocuration,,,B,,10141.0,Cavia porcellus,,4,12685,1,BAO_0000019,CHEMBL617147,,,,104784,H
2113,,Autocuration,,,B,,10141.0,Cavia porcellus,,4,14389,1,BAO_0000019,CHEMBL617148,,,,104784,H
2114,,Autocuration,,,B,,10141.0,Cavia porcellus,,4,14386,1,BAO_0000019,CHEMBL617149,,,,104784,H
2115,,Autocuration,,,B,,,,,4,5732,1,BAO_0000224,CHEMBL617150,,,,104784,H
2116,,Autocuration,,,B,,,,,4,16293,1,BAO_0000224,CHEMBL617151,,,,104784,H
2117,,Autocuration,,,B,,,,,4,2078,1,BAO_0000224,CHEMBL617201,,,,104784,H
2118,,Autocuration,,,B,,,,,8,5486,1,BAO_0000357,CHEMBL617202,,,,10209,H
2119,,Autocuration,,,B,,,,,4,11820,1,BAO_0000218,CHEMBL617203,,,,104826,H
2120,,Autocuration,,,B,,,,,4,10297,1,BAO_0000019,CHEMBL617204,,,,104826,H
2121,,Autocuration,,,B,,,,,4,13704,1,BAO_0000224,CHEMBL617205,,,,104826,H
2122,,Autocuration,,,B,,10090.0,Mus musculus,,5,10297,1,BAO_0000019,CHEMBL617206,,,,104826,D
2123,,Autocuration,,,B,,,,,4,11820,1,BAO_0000218,CHEMBL617207,,,,104826,H
2124,,Autocuration,,,B,,10090.0,Mus musculus,,5,10297,1,BAO_0000019,CHEMBL617208,,,,104826,D
2125,,Autocuration,,,B,,,,,4,11555,1,BAO_0000224,CHEMBL617209,,,,104826,H
2126,,Autocuration,,,B,,,,,4,11555,1,BAO_0000224,CHEMBL617210,,,,104826,H
2127,,Autocuration,,,B,,,,,4,11555,1,BAO_0000224,CHEMBL617211,,,,104826,H
2128,,Autocuration,,,B,,10090.0,Mus musculus,,5,10297,1,BAO_0000019,CHEMBL617212,,,,104826,D
2129,,Autocuration,,,B,,9823.0,Sus scrofa,,4,16688,1,BAO_0000224,CHEMBL617213,,,,104784,H
2130,,Autocuration,,,B,,9823.0,Sus scrofa,,4,16688,1,BAO_0000224,CHEMBL617214,,,,104784,H
2131,,Autocuration,,,B,,,,,0,5333,1,BAO_0000221,CHEMBL617215,,,,22226,U
2132,,Autocuration,,,B,,,,,0,4437,1,BAO_0000221,CHEMBL617216,,,,22226,U
2133,,Autocuration,,,B,,9823.0,Sus scrofa,,8,5033,1,BAO_0000357,CHEMBL617217,,,,17005,H
2134,,Autocuration,,,B,,,,,4,15267,1,BAO_0000019,CHEMBL617218,,,,104686,H
2135,,Autocuration,,,B,,,,,4,15267,1,BAO_0000019,CHEMBL872913,,,,104686,H
2136,,Autocuration,,,B,,,,,4,11820,1,BAO_0000019,CHEMBL617219,,,,104826,H
2137,,Autocuration,,,B,,,,,4,9069,1,BAO_0000224,CHEMBL873482,,,,104686,H
2138,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,9162,1,BAO_0000019,CHEMBL617220,,,,104686,D
2139,,Autocuration,,,B,,,,,4,9162,1,BAO_0000019,CHEMBL617221,,,,104686,H
2140,,Autocuration,,,B,,,,,4,9162,1,BAO_0000019,CHEMBL617222,,,,104686,H
2141,,Autocuration,,,F,,,,,4,10428,1,BAO_0000019,CHEMBL875906,,,,104686,H
2142,,Autocuration,,,B,,,,,4,9628,1,BAO_0000019,CHEMBL617223,,,,104686,H
2143,,Autocuration,,,B,,,,,4,12704,1,BAO_0000224,CHEMBL617224,,,,104686,H
2144,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,15453,1,BAO_0000224,CHEMBL617225,,,,104686,D
2145,,Autocuration,,,B,,,,,4,188,1,BAO_0000224,CHEMBL617226,,,,104686,H
2146,,Autocuration,,,B,,,,,4,10349,1,BAO_0000224,CHEMBL617227,,,,104686,H
2147,,Autocuration,,,B,,,,,4,10349,1,BAO_0000224,CHEMBL617228,,,,104686,H
2148,,Autocuration,,,B,,,,,4,8868,1,BAO_0000224,CHEMBL617229,,,,104686,H
2149,,Autocuration,,,B,,,,,4,10025,1,BAO_0000224,CHEMBL617230,,,,104686,H
2150,,Autocuration,,,B,,,,,4,10025,1,BAO_0000224,CHEMBL617231,,,,104686,H
2151,,Autocuration,,,B,,,,,4,11702,1,BAO_0000224,CHEMBL617232,,,,104686,H
2152,,Autocuration,,,B,,,,,4,11702,1,BAO_0000224,CHEMBL617233,,,,104686,H
2153,,Autocuration,,,B,,,,,4,11702,1,BAO_0000224,CHEMBL617234,,,,104686,H
2154,,Autocuration,,,F,,,,,4,11702,1,BAO_0000019,CHEMBL617235,,,,104686,H
2155,,Autocuration,,,F,,,,,4,11702,1,BAO_0000019,CHEMBL617236,,,,104686,H
2156,,Autocuration,10000000.0,,B,,,,,4,10085,1,BAO_0000221,CHEMBL617237,,Hippocampus,,104686,H
2157,,Autocuration,10000000.0,,B,,,,,4,10085,1,BAO_0000221,CHEMBL617238,,Hippocampus,,104686,H
2158,,Autocuration,955.0,,B,,10116.0,Rattus norvegicus,,5,9630,1,BAO_0000221,CHEMBL617239,,Brain,,104686,D
2159,,Autocuration,,,B,,,,,4,11070,1,BAO_0000019,CHEMBL617240,,,,104686,H
2160,,Autocuration,,Membranes,B,,,,,4,9841,1,BAO_0000249,CHEMBL617241,,,,104686,H
2161,,Autocuration,,Membranes,B,,,,,4,9841,1,BAO_0000249,CHEMBL875907,,,,104686,H
2162,,Autocuration,,,B,,,,,4,13291,1,BAO_0000019,CHEMBL617242,,,,104686,H
2163,,Autocuration,,,F,,,,,4,10590,1,BAO_0000019,CHEMBL617152,,,,104686,H
2164,,Autocuration,955.0,,B,,10116.0,Rattus norvegicus,,5,9064,1,BAO_0000221,CHEMBL617153,,Brain,,104686,D
2165,,Autocuration,,Membranes,B,,10116.0,Rattus norvegicus,,5,12268,1,BAO_0000249,CHEMBL617154,,,,104686,D
2166,,Autocuration,955.0,,B,,,,,4,13508,1,BAO_0000221,CHEMBL617155,,Brain,,104686,H
2167,,Autocuration,,,F,,,,,4,11279,1,BAO_0000019,CHEMBL617156,,,,104686,H
2168,,Autocuration,,,F,,,,,4,11200,1,BAO_0000019,CHEMBL617157,,,,104686,H
2169,,Autocuration,,,F,,,,,4,11200,1,BAO_0000019,CHEMBL617158,,,,104686,H
2170,,Autocuration,,,F,,,,,4,11200,1,BAO_0000019,CHEMBL617159,,,,104686,H
2171,,Autocuration,,,F,,,,,4,11200,1,BAO_0000019,CHEMBL617160,,,,104686,H
2172,,Autocuration,,,F,,,,,4,11200,1,BAO_0000019,CHEMBL858113,,,,104686,H
2173,,Autocuration,955.0,,B,,,,,4,9231,1,BAO_0000220,CHEMBL617247,,Brain,,104686,H
2174,,Autocuration,,,B,,,,,4,9737,1,BAO_0000019,CHEMBL617248,,,,104686,H
2175,,Autocuration,955.0,,B,,,,,4,9737,1,BAO_0000249,CHEMBL617249,,Brain,,104686,H
2176,,Autocuration,,,B,,,,,4,9737,1,BAO_0000019,CHEMBL617250,,,,104686,H
2177,,Autocuration,,,B,,,,,4,9737,1,BAO_0000019,CHEMBL617251,,,,104686,H
2178,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,11828,1,BAO_0000019,CHEMBL617252,,,,104686,D
2179,,Autocuration,,,B,,,,,4,12253,1,BAO_0000019,CHEMBL617006,,,,104686,H
2180,,Autocuration,,,B,,,,,4,12253,1,BAO_0000019,CHEMBL617007,,,,104686,H
2181,,Autocuration,,,F,,,,,4,11279,1,BAO_0000019,CHEMBL617008,,,,104686,H
2182,,Autocuration,,,B,,,,,4,11866,1,BAO_0000019,CHEMBL617009,,,,104686,H
2183,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,14424,1,BAO_0000224,CHEMBL617010,,,,104686,D
2184,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,15180,1,BAO_0000019,CHEMBL857978,,,,104686,D
2185,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,15180,1,BAO_0000019,CHEMBL617011,,,,104686,D
2186,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,9786,1,BAO_0000019,CHEMBL617012,,,,104686,D
2187,,Autocuration,,,B,,,,,4,12132,1,BAO_0000224,CHEMBL617013,,,,104686,H
2188,,Autocuration,,,B,,,,,4,5486,1,BAO_0000249,CHEMBL617014,,,,104686,H
2189,,Autocuration,,,B,,,,,4,15316,1,BAO_0000019,CHEMBL617015,,,,104686,H
2190,,Autocuration,,,B,,,,,4,16429,1,BAO_0000019,CHEMBL617016,,,,104686,H
2191,,Autocuration,,,B,,,,,4,14617,1,BAO_0000224,CHEMBL617017,,,,104686,H
2192,,Autocuration,955.0,,B,,,,,4,11351,1,BAO_0000221,CHEMBL617018,,Brain,,104686,H
2193,,Autocuration,,,F,,,,,4,11279,1,BAO_0000019,CHEMBL617019,,,,104686,H
2194,,Autocuration,,,B,,,,,4,9523,1,BAO_0000019,CHEMBL617020,,,,105075,H
2195,,Autocuration,,,B,,,,,4,9523,1,BAO_0000019,CHEMBL617021,,,,105075,H
2196,,Autocuration,,,B,,,,,4,9523,1,BAO_0000019,CHEMBL617022,,,,105075,H
2197,,Autocuration,,,B,,,,,4,9523,1,BAO_0000019,CHEMBL617023,,,,105075,H
2198,,Autocuration,,,B,,,,,4,9523,1,BAO_0000019,CHEMBL617024,,,,105075,H
2199,,Autocuration,,,B,,,,,4,9523,1,BAO_0000019,CHEMBL617025,,,,105075,H
2200,,Autocuration,,,B,,,,,4,9523,1,BAO_0000224,CHEMBL617026,,,,105075,H
2201,,Autocuration,,,B,,,,,0,4771,1,BAO_0000019,CHEMBL617027,,,,22226,U
2202,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,5033,1,BAO_0000019,CHEMBL617028,,,,104686,D
2203,,Expert,,,B,,,,,8,10845,1,BAO_0000019,CHEMBL617029,,,,12687,H
2204,,Expert,,,B,,,,,8,10845,1,BAO_0000019,CHEMBL875908,,,,12687,H
2205,,Autocuration,,,B,,,,,8,16288,1,BAO_0000357,CHEMBL617030,,,,12687,H
2206,,Autocuration,,,B,,,,,8,16288,1,BAO_0000019,CHEMBL617031,,,,12687,H
2207,,Autocuration,,,B,,,,,8,16190,1,BAO_0000019,CHEMBL617032,,,,12687,H
2208,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,12463,1,BAO_0000224,CHEMBL617033,,,,104686,D
2209,,Autocuration,,,B,,,,,4,9699,1,BAO_0000224,CHEMBL617034,,,,104686,H
2210,,Autocuration,,,B,,,,,4,9699,1,BAO_0000224,CHEMBL617035,,,,104686,H
2211,,Autocuration,,,B,,,,,4,11662,1,BAO_0000019,CHEMBL617036,,,,104686,H
2212,,Autocuration,,,B,,,,,4,1205,1,BAO_0000224,CHEMBL617037,,,,104784,H
2213,,Autocuration,,,B,,,,,0,11376,1,BAO_0000219,CHEMBL617038,,,,22226,U
2214,,Autocuration,,,B,,,,,4,11376,1,BAO_0000219,CHEMBL617039,,,,104784,H
2215,,Autocuration,,,B,,,,,4,4639,1,BAO_0000224,CHEMBL617161,,,,104784,H
2216,,Autocuration,,,B,,,,,4,2222,1,BAO_0000224,CHEMBL617162,,,,104784,H
2217,,Autocuration,,,B,,,,,4,1558,1,BAO_0000224,CHEMBL617163,,,,104784,H
