variant_id,doc_id,confidence_score,bao_format,description,tid,assay_test_type,assay_tissue,chembl_id,curated_by,assay_tax_id,assay_subcellular_fraction,relationship_type,assay_category,assay_type,assay_id,assay_strain,cell_id,assay_organism,src_id,src_assay_id,tissue_id,assay_cell_type
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,Cerebellum,CHEMBL621099,Intermediate,10116.0,,N,,A,8642,,,Rattus norvegicus,1,,2037.0,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,Cerebellum,CHEMBL621100,Intermediate,10116.0,,N,,A,8643,,,Rattus norvegicus,1,,2037.0,
,11977,1,BAO_0000218,Uptake of radioligand [125I]-FIDA1 by cerebellum in rat after 30 minutes after an intravenous injection is given (average of 2 rats),50597,,Cerebellum,CHEMBL621101,Intermediate,10116.0,,N,,A,8644,,,Rattus norvegicus,1,,2037.0,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 30 minutes after an intravenous injection is given (average of 3 rats),50597,,Cerebellum,CHEMBL621102,Intermediate,10116.0,,N,,A,8645,,,Rattus norvegicus,1,,2037.0,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 60 minutes after an intravenous injection is given (average of 3 rats),50597,,Cerebellum,CHEMBL876732,Intermediate,10116.0,,N,,A,8646,,,Rattus norvegicus,1,,2037.0,
,11977,1,BAO_0000218,Uptake of radioligand [125I]-FIDA1 by cortex in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,,CHEMBL621103,Intermediate,10116.0,,N,,A,8647,,,Rattus norvegicus,1,,,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cortex in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,,CHEMBL621104,Intermediate,10116.0,,N,,A,8648,,,Rattus norvegicus,1,,,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cortex in rat after 30 minutes after an intravenous injection is given (average of 2 rats),50597,,,CHEMBL621105,Intermediate,10116.0,,N,,A,8649,,,Rattus norvegicus,1,,,
,11977,1,BAO_0000218,Uptake of radioligand [125I]-FIDA1 by cortex in rat after 30 minutes after an intravenous injection is given (average of 3 rats),50597,,,CHEMBL621106,Intermediate,10116.0,,N,,A,8650,,,Rattus norvegicus,1,,,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by cortex in rat after 60 minutes after an intravenous injection is given (average of 3 rats),50597,,,CHEMBL621107,Intermediate,10116.0,,N,,A,8651,,,Rattus norvegicus,1,,,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,,CHEMBL621108,Intermediate,10116.0,,N,,A,8652,,,Rattus norvegicus,1,,,
,11977,1,BAO_0000218,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,,CHEMBL621109,Intermediate,10116.0,,N,,A,8653,,,Rattus norvegicus,1,,,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) kidney after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Kidney,CHEMBL621110,Intermediate,10090.0,,N,,A,8654,,,Mus musculus,1,,2113.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) kidney after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Kidney,CHEMBL621111,Intermediate,10090.0,,N,,A,8655,,,Mus musculus,1,,2113.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) liver after 1 hour of intravenous injection of [125I]-16(IMPY),50594,In vivo,Liver,CHEMBL622541,Intermediate,10090.0,,N,,A,8656,,,Mus musculus,1,,2107.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) liver after 2 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Liver,CHEMBL622542,Intermediate,10090.0,,N,,A,8657,,,Mus musculus,1,,2107.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) liver after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Liver,CHEMBL622543,Intermediate,10090.0,,N,,A,8658,,,Mus musculus,1,,2107.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) liver after 24 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Liver,CHEMBL624412,Intermediate,10090.0,,N,,A,8659,,,Mus musculus,1,,2107.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) liver after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Liver,CHEMBL624413,Intermediate,10090.0,,N,,A,8660,,,Mus musculus,1,,2107.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) liver after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Liver,CHEMBL624414,Intermediate,10090.0,,N,,A,8661,,,Mus musculus,1,,2107.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) lung after 1 hour of intravenous injection of [125I]-16(IMPY),50594,In vivo,Lung,CHEMBL624415,Intermediate,10090.0,,N,,A,8662,,,Mus musculus,1,,2048.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) lung after 2 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Lung,CHEMBL624416,Intermediate,10090.0,,N,,A,8663,,,Mus musculus,1,,2048.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) lung after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Lung,CHEMBL624417,Intermediate,10090.0,,N,,A,8664,,,Mus musculus,1,,2048.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) lung after 24 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Lung,CHEMBL624418,Intermediate,10090.0,,N,,A,8665,,,Mus musculus,1,,2048.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) lung after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Lung,CHEMBL624419,Intermediate,10090.0,,N,,A,8666,,,Mus musculus,1,,2048.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) lung after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Lung,CHEMBL624420,Intermediate,10090.0,,N,,A,8667,,,Mus musculus,1,,2048.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) muscle after 1 hr of intravenous injection of [125I]-16(IMPY),50594,In vivo,Muscle tissue,CHEMBL624421,Intermediate,10090.0,,N,,A,8668,,,Mus musculus,1,,2385.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) muscle after 2 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Muscle tissue,CHEMBL624422,Intermediate,10090.0,,N,,A,8669,,,Mus musculus,1,,2385.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) muscle after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Muscle tissue,CHEMBL624423,Intermediate,10090.0,,N,,A,8670,,,Mus musculus,1,,2385.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) muscle after 24 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Muscle tissue,CHEMBL625123,Intermediate,10090.0,,N,,A,8671,,,Mus musculus,1,,2385.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) muscle after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Muscle tissue,CHEMBL625124,Intermediate,10090.0,,N,,A,8672,,,Mus musculus,1,,2385.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) muscle after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Muscle tissue,CHEMBL625125,Intermediate,10090.0,,N,,A,8673,,,Mus musculus,1,,2385.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) skin after 1 hour of intravenous injection of [125I]-16(IMPY),50594,In vivo,Zone of skin,CHEMBL625126,Intermediate,10090.0,,N,,A,8674,,,Mus musculus,1,,14.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) skin after 2 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Zone of skin,CHEMBL626947,Intermediate,10090.0,,N,,A,8675,,,Mus musculus,1,,14.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) skin after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Zone of skin,CHEMBL626948,Intermediate,10090.0,,N,,A,8676,,,Mus musculus,1,,14.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) skin after 24 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Zone of skin,CHEMBL626949,Intermediate,10090.0,,N,,A,8677,,,Mus musculus,1,,14.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) skin after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Zone of skin,CHEMBL626950,Intermediate,10090.0,,N,,A,8678,,,Mus musculus,1,,14.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) skin after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Zone of skin,CHEMBL626951,Intermediate,10090.0,,N,,A,8679,,,Mus musculus,1,,14.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) spleen after 1 hour of intravenous injection of [125I]-16(IMPY),50594,In vivo,Spleen,CHEMBL626952,Intermediate,10090.0,,N,,A,8680,,,Mus musculus,1,,2106.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Spleen,CHEMBL626953,Intermediate,10090.0,,N,,A,8681,,,Mus musculus,1,,2106.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Spleen,CHEMBL626954,Intermediate,10090.0,,N,,A,8682,,,Mus musculus,1,,2106.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) spleen after 24 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Spleen,CHEMBL626955,Intermediate,10090.0,,N,,A,8683,,,Mus musculus,1,,2106.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) spleen after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Spleen,CHEMBL626956,Intermediate,10090.0,,N,,A,8684,,,Mus musculus,1,,2106.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice (ICR) spleen after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Spleen,CHEMBL626957,Intermediate,10090.0,,N,,A,8685,,,Mus musculus,1,,2106.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice blood after 1 hour of intravenous injection of [125I]-16(IMPY),50594,In vivo,Blood,CHEMBL626958,Intermediate,10090.0,,N,,A,8686,,,Mus musculus,1,,178.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice blood after 2 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Blood,CHEMBL626959,Intermediate,10090.0,,N,,A,8687,,,Mus musculus,1,,178.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice blood after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Blood,CHEMBL626960,Intermediate,10090.0,,N,,A,8688,,,Mus musculus,1,,178.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice blood after 24 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Blood,CHEMBL626961,Intermediate,10090.0,,N,,A,8689,,,Mus musculus,1,,178.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice blood after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,In vivo,Blood,CHEMBL627589,Intermediate,10090.0,,N,,A,8690,,,Mus musculus,1,,178.0,
,17208,1,BAO_0000218,Biodistribution of radioactivity in normal mice blood after 6 hours of intravenous injection of [125I]-16(IMPY),50594,In vivo,Blood,CHEMBL627590,Intermediate,10090.0,,N,,A,8691,,,Mus musculus,1,,178.0,
,3132,1,BAO_0000218,Time taken for EC90 was determined when tested in mouse,50594,,,CHEMBL627591,Intermediate,10090.0,,N,,A,8692,,,Mus musculus,1,,,
,3132,1,BAO_0000218,Time taken for EC90 was determined when tested in mouse at dose 25 mg/kg,50594,,,CHEMBL627592,Intermediate,10090.0,,N,,A,8693,,,Mus musculus,1,,,
,16597,1,BAO_0000218,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),50594,In vivo,,CHEMBL627593,Intermediate,10090.0,,N,,A,8694,,,Mus musculus,1,,,
,5727,1,BAO_0000218,Half life in mice,50594,,,CHEMBL627594,Intermediate,10090.0,,N,,A,8695,,,Mus musculus,1,,,
,5302,1,BAO_0000218,Half life period in mouse after 10 mg/Kg dose,50594,In vivo,,CHEMBL876813,Intermediate,10090.0,,N,,A,8696,,,Mus musculus,1,,,
,5302,1,BAO_0000218,Half life period in mouse after 10 mg/kg dose,50594,In vivo,,CHEMBL627595,Intermediate,10090.0,,N,,A,8697,,,Mus musculus,1,,,
,6348,1,BAO_0000218,Half life was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,50594,In vivo,,CHEMBL627596,Intermediate,10090.0,,N,,A,8698,,,Mus musculus,1,,,
,5964,1,BAO_0000218,Cmax value at 5 mg/kg po was determined in rat,50597,In vivo,,CHEMBL627597,Intermediate,10116.0,,N,,A,8699,,,Rattus norvegicus,1,,,
,6078,1,BAO_0000218,Cmax value evaluated in rat,50597,In vivo,,CHEMBL627598,Intermediate,10116.0,,N,,A,8700,,,Rattus norvegicus,1,,,
,5206,1,BAO_0000218,Cmax value was calculated by applying at a dose of 10 mg/Kg ip in rat brain,50597,In vivo,Brain,CHEMBL627599,Intermediate,10116.0,,N,,A,8701,,,Rattus norvegicus,1,,955.0,
,2959,1,BAO_0000218,Cmax value after administration of 20 mg/Kg oral dose in rat,50597,In vivo,,CHEMBL627600,Intermediate,10116.0,,N,,A,8702,,,Rattus norvegicus,1,,,
,5964,1,BAO_0000218,Cmax value at 1 mg/kg po in rat,50597,In vivo,,CHEMBL627601,Intermediate,10116.0,,N,,A,8703,,,Rattus norvegicus,1,,,
,5964,1,BAO_0000218,Cmax value at 5 mg/kg po in rat,50597,In vivo,,CHEMBL627776,Intermediate,10116.0,,N,,A,8704,,,Rattus norvegicus,1,,,
,6757,1,BAO_0000218,Cmax value at a dose of 10 mg/kg in male SD rats,50597,In vivo,,CHEMBL627777,Intermediate,10116.0,,N,,A,8705,,,Rattus norvegicus,1,,,
,6757,1,BAO_0000218,Cmax value at a dose of 100 mg/kg in male SD rats,50597,In vivo,,CHEMBL627778,Intermediate,10116.0,,N,,A,8706,,,Rattus norvegicus,1,,,
,6757,1,BAO_0000218,Cmax value at a dose of 50 mg/kg in male SD rats,50597,In vivo,,CHEMBL627779,Intermediate,10116.0,,N,,A,8707,,,Rattus norvegicus,1,,,
,17617,1,BAO_0000218,Cmax value in rats at 10 mg/kg,50597,In vivo,,CHEMBL876814,Intermediate,10116.0,,N,,A,8708,,,Rattus norvegicus,1,,,
,1445,1,BAO_0000218,Cmax value was evaluated in rats at a dose of 20 mg/kg,50597,In vivo,,CHEMBL627780,Intermediate,10116.0,,N,,A,8709,,,Rattus norvegicus,1,,,
,6082,1,BAO_0000218,Cmax value was determined after peroral administration of 20 mg/kg in rat,50597,In vivo,,CHEMBL627781,Intermediate,10116.0,,N,,A,8710,,,Rattus norvegicus,1,,,
,1446,1,BAO_0000218,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,50597,In vivo,,CHEMBL627782,Intermediate,10116.0,,N,,A,8711,,,Rattus norvegicus,1,,,
,5407,1,BAO_0000218,Compound was evaluated for its pharmacokinetic parameter maximum plasma concentration (Cmax) after oral administration to rats,50597,In vivo,Plasma,CHEMBL627783,Intermediate,10116.0,,N,,A,8712,,,Rattus norvegicus,1,,1969.0,
,2690,1,BAO_0000218,Compound was evaluated for maximal plasma concentration in rat upon 5 mg/kg upon oral administration,50597,In vivo,Plasma,CHEMBL627784,Intermediate,10116.0,,N,,A,8713,,,Rattus norvegicus,1,,1969.0,
,2661,1,BAO_0000218,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female wistar rats,50597,In vivo,,CHEMBL627785,Intermediate,10116.0,,N,,A,8714,,,Rattus norvegicus,1,,,
,2661,1,BAO_0000218,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to male wistar rats,50597,In vivo,,CHEMBL627786,Intermediate,10116.0,,N,,A,8715,,,Rattus norvegicus,1,,,
,4891,1,BAO_0000218,Compound was evaluated for pharmacokinetic parameter maximum plasma concentration,50597,In vivo,Plasma,CHEMBL627787,Intermediate,10116.0,,N,,A,8716,,,Rattus norvegicus,1,,1969.0,
,2807,1,BAO_0000218,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 0.5 hr,50597,In vivo,Plasma,CHEMBL627788,Intermediate,10116.0,,N,,A,8717,,,Rattus norvegicus,1,,1969.0,
,2807,1,BAO_0000218,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 1 hr,50597,In vivo,Plasma,CHEMBL626579,Intermediate,10116.0,,N,,A,8718,,,Rattus norvegicus,1,,1969.0,
,2807,1,BAO_0000218,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 2 hr,50597,In vivo,Plasma,CHEMBL626580,Intermediate,10116.0,,N,,A,8719,,,Rattus norvegicus,1,,1969.0,
,3634,1,BAO_0000218,Compound was evaluated for the pharmacokinetic property in rats after an oral dose of 10 mg/kg,50597,In vivo,,CHEMBL876815,Intermediate,10116.0,,N,,A,8720,,,Rattus norvegicus,1,,,
,1881,1,BAO_0000218,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 1 hr,50597,In vivo,Plasma,CHEMBL626581,Intermediate,10116.0,,N,,A,8721,,,Rattus norvegicus,1,,1969.0,
,1881,1,BAO_0000218,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 2 hr,50597,In vivo,Plasma,CHEMBL626582,Intermediate,10116.0,,N,,A,8722,,,Rattus norvegicus,1,,1969.0,
,429,1,BAO_0000218,Evaluated for pharmacokinetic parameter Cmax in rat at the dose 50 mg/kg,50597,In vivo,,CHEMBL626583,Intermediate,10116.0,,N,,A,8723,,,Rattus norvegicus,1,,,
,5974,1,BAO_0000218,In vivo Cmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,50597,In vivo,,CHEMBL626205,Intermediate,10116.0,,N,,A,8724,,,Rattus norvegicus,1,,,
,5974,1,BAO_0000218,In vivo Cmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,50597,In vivo,,CHEMBL626206,Intermediate,10116.0,,N,,A,8725,,,Rattus norvegicus,1,,,
,5974,1,BAO_0000218,In vivo Cmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,50597,In vivo,,CHEMBL626207,Intermediate,10116.0,,N,,A,8726,,,Rattus norvegicus,1,,,
,5974,1,BAO_0000218,In vivo Cmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,50597,In vivo,,CHEMBL623882,Intermediate,10116.0,,N,,A,8727,,,Rattus norvegicus,1,,,
,17582,1,BAO_0000218,Maximal concentration in male Sprague-Dawley rats after 5 mg/kg intravenous dose,50597,In vivo,,CHEMBL623883,Intermediate,10116.0,,N,,A,8728,,,Rattus norvegicus,1,,,
,17582,1,BAO_0000218,Maximal concentration in male Sprague-Dawley rats after 10 mg/kg oral dose,50597,In vivo,,CHEMBL623884,Intermediate,10116.0,,N,,A,8729,,,Rattus norvegicus,1,,,
,3032,1,BAO_0000218,"In vivo maximum concentration of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",50597,In vivo,Plasma,CHEMBL623885,Intermediate,10116.0,,N,,A,8730,,,Rattus norvegicus,1,,1969.0,
,6295,1,BAO_0000218,In vivo maximum concentration in rat plasma exposure after oral administration 50 mg/kg,50597,In vivo,Plasma,CHEMBL623886,Intermediate,10116.0,,N,,A,8731,,,Rattus norvegicus,1,,1969.0,
,6619,1,BAO_0000218,Maximal concentration in rat was determined,50597,In vivo,,CHEMBL623887,Intermediate,10116.0,,N,,A,8732,,,Rattus norvegicus,1,,,
,6616,1,BAO_0000218,Maximal concentration after i.v. administration,50597,In vivo,,CHEMBL623888,Intermediate,10116.0,,N,,A,8733,,,Rattus norvegicus,1,,,
,3249,1,BAO_0000218,Maximal concentration (Cmax) in the rat plasma at a dose of 10 mg/kg,50597,In vivo,Plasma,CHEMBL623889,Intermediate,10116.0,,N,,A,8734,,,Rattus norvegicus,1,,1969.0,
,17791,1,BAO_0000218,Maximal plasma concentration in rat after oral administration at 50 mg/kg,50597,In vivo,Plasma,CHEMBL623890,Intermediate,10116.0,,N,,A,8735,,,Rattus norvegicus,1,,1969.0,
,17791,1,BAO_0000218,Cmax in rat plasma after oral dose (50 mg/Kg),50597,In vivo,Plasma,CHEMBL623891,Intermediate,10116.0,,N,,A,8736,,,Rattus norvegicus,1,,1969.0,
,1360,1,BAO_0000218,Maximal plasma concentration was determined.,50597,In vivo,Plasma,CHEMBL623892,Intermediate,10116.0,,N,,A,8737,,,Rattus norvegicus,1,,1969.0,
,2552,1,BAO_0000218,Maximal plasma drug concentration was determined,50597,In vivo,Plasma,CHEMBL623893,Intermediate,10116.0,,N,,A,8738,,,Rattus norvegicus,1,,1969.0,
