ss_tp,ss_tx_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,dscrptn,vrnt_d,dc_d,rltnshp_tp,cll_d,crtd_b,ss_ctgr,ss_strn,ss_tss,tss_d,ss_cll_tp,src_d,cnfdnc_scr,src_ss_d,b_frmt,ss_d,ss_tst_tp,td
A,,,CHEMBL631434,,Plasma clearance after intravenous dose of 0.3 mg/kg,,11954,U,,Autocuration,,,,,,1,0,,BAO_0000218,13018,In vivo,22224
A,,,CHEMBL631435,,Plasma clearance after intravenous dose of 1 mg/kg,,11954,U,,Autocuration,,,,,,1,0,,BAO_0000218,13019,In vivo,22224
A,,,CHEMBL631436,,Plasma clearance after intravenous dose of 3 mg/kg,,11954,U,,Autocuration,,,,,,1,0,,BAO_0000218,13020,In vivo,22224
A,,,CHEMBL631437,,Plasma clearance after intravenous dose of 3.87 mg/kg,,11954,U,,Autocuration,,,,,,1,0,,BAO_0000218,13021,In vivo,22224
A,10116.0,,CHEMBL631438,Rattus norvegicus,Plasma clearance after peroral administration at 10 mpk in Rat,,5669,N,,Intermediate,,,,,,1,1,,BAO_0000218,13022,In vivo,50597
A,9544.0,,CHEMBL876431,Macaca mulatta,Plasma clearance after peroral administration at 10 mpk in Rhesus,,5669,N,,Intermediate,,,,,,1,1,,BAO_0000218,13023,In vivo,50797
A,9615.0,,CHEMBL631439,Canis lupus familiaris,Plasma clearance after peroral administration at 10 mpk in dog,,5669,N,,Intermediate,,,,,,1,1,,BAO_0000218,13024,In vivo,50588
A,10116.0,,CHEMBL631440,Rattus norvegicus,Totla clearance of compound reported after 5 mg/kg i.v. dose in rat,,13662,N,,Intermediate,,,,,,1,1,,BAO_0000218,13025,In vivo,50597
A,,,CHEMBL631441,,Compound was evaluated for physico-chemical property of Critical micellar concentration (CMC),,8272,U,,Autocuration,,,,,,1,0,,BAO_0000019,13026,,22224
A,,,CHEMBL631442,,Critical Micellar concentration was determined,,13410,U,,Autocuration,,,,,,1,0,,BAO_0000019,13027,,22224
A,,,CHEMBL626525,,Critical Micellar concentration of the compound. was determined,,13410,U,,Autocuration,,,,,,1,0,,BAO_0000019,13028,,22224
A,,,CHEMBL627168,,Critical micelle concentration determined from the plots of the fluorescence intensity as a function of compound concentration,,12628,U,,Autocuration,,,,,,1,0,,BAO_0000019,13029,,22224
A,,,CHEMBL875618,,Critical micellar concentration was measured in water by the dye solubilization method,,9675,U,,Autocuration,,,,,,1,0,,BAO_0000019,13030,,22224
B,,,CHEMBL626612,,Hydrolysis turn over determined from the plots of the fluorescence assay quantified by HPLC,,12628,U,,Autocuration,,,,,,1,0,,BAO_0000019,13031,,22224
A,,,CHEMBL626613,,CMR value (relative to BAY K 8644),,12766,U,,Autocuration,,,,,,1,0,,BAO_0000019,13032,,22224
A,,,CHEMBL626614,,Carbamoylating activity was determined,,7849,U,,Autocuration,,,,,,1,0,,BAO_0000019,13033,,22224
A,314293.0,,CHEMBL626615,Simiiformes,Hypotension peak is percentage change from predose baseline pressure observed after intraduodenal dose of 10 mg/kg in monkey,,12187,U,,Autocuration,,,,,,1,0,,BAO_0000218,13034,,22224
A,,,CHEMBL626616,,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:10 at 0.1 to 0.2 degrees Centigrade.,,2040,U,,Autocuration,,,,,,1,0,,BAO_0000019,13035,,22224
A,,,CHEMBL626617,,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:5 at 0.1 to 0.2 degrees Centigrade.,,2040,U,,Autocuration,,,,,,1,0,,BAO_0000019,13036,,22224
A,9615.0,,CHEMBL626618,Canis lupus familiaris,Clearance from dog plasma after intravenous injection of 1 mg/kg of compound,,14180,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,13037,In vivo,50588
A,10116.0,,CHEMBL626619,Rattus norvegicus,Clearance from rat plasma after intravenous injection of 1 mg/kg of compound,,14180,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,13038,In vivo,50597
A,9615.0,,CHEMBL626620,Canis lupus familiaris,"Clearance rate at 0.46 mg/kg, iv, in dogs",,14474,N,,Intermediate,,,,,,1,1,,BAO_0000218,13039,In vivo,50588
A,10116.0,,CHEMBL626621,Rattus norvegicus,"Clearance rate at 5.5 mg/kg, iv, in rat",,14474,N,,Intermediate,,,,,,1,1,,BAO_0000218,13040,In vivo,50597
A,9541.0,,CHEMBL626622,Macaca fascicularis,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,,14548,N,,Intermediate,,,,,,1,1,,BAO_0000218,13041,In vivo,100710
A,9541.0,,CHEMBL626623,Macaca fascicularis,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,,14548,N,,Intermediate,,,,,,1,1,,BAO_0000218,13042,In vivo,100710
A,9615.0,,CHEMBL626624,Canis lupus familiaris,Pharmacokinetic parameter Cl calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,,14548,N,,Intermediate,,,,,,1,1,,BAO_0000218,13043,In vivo,50588
A,10116.0,,CHEMBL626625,Rattus norvegicus,Pharmacokinetic parameter Cl calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,,14548,N,,Intermediate,,,,,,1,1,,BAO_0000218,13044,In vivo,50597
A,10116.0,,CHEMBL626626,Rattus norvegicus,Clearance rate constant using isolated perfused rat liver (IPRL) assay,,6125,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,13045,Ex vivo,50597
A,,,CHEMBL626627,,Tested for the total clearance of the compound,,6874,U,,Autocuration,,,,,,1,0,,BAO_0000218,13046,In vivo,22224
A,9615.0,,CHEMBL626628,Canis lupus familiaris,The clearance was measured in dogs after intravenous administration of 1 mg/kg dose,,15343,N,,Intermediate,,,,,,1,1,,BAO_0000218,13047,In vivo,50588
A,,,CHEMBL626629,,Total body clearance was determined,,6236,U,,Autocuration,,,,,,1,0,,BAO_0000218,13048,In vivo,22224
A,10116.0,,CHEMBL626630,Rattus norvegicus,Mean Chlorine excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,11510,N,,Intermediate,,,,,,1,1,,BAO_0000218,13049,,50597
A,10116.0,,CHEMBL626631,Rattus norvegicus,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,11510,N,,Intermediate,,,,,,1,1,,BAO_0000218,13050,,50597
P,,,CHEMBL626632,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,,8194,U,,Autocuration,,,,,,1,0,,BAO_0000100,13051,,22229
P,,,CHEMBL626633,,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,8194,U,,Autocuration,,,,,,1,0,,BAO_0000100,13052,,22229
P,,,CHEMBL626634,,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 8.0 hr,,8194,U,,Autocuration,,,,,,1,0,,BAO_0000100,13053,,22229
P,,,CHEMBL626635,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,,8194,U,,Autocuration,,,,,,1,0,,BAO_0000100,13054,,22229
P,,,CHEMBL626636,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,8194,U,,Autocuration,,,,,,1,0,,BAO_0000100,13055,,22229
P,,,CHEMBL626637,,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,,8194,U,,Autocuration,,,,,,1,0,,BAO_0000100,13056,,22229
A,4754.0,,CHEMBL626638,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 10.9 uM/Kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13057,,50339
A,4754.0,,CHEMBL626639,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.3 uM/Kg/day,,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13058,,50339
A,4754.0,,CHEMBL626640,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 23.3 uM/Kg/day,,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13059,,50339
A,4754.0,,CHEMBL626641,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 4.8 uM/Kg/day,,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13060,,50339
A,4754.0,,CHEMBL627272,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 9.2 uM/Kg/day,,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13061,,50339
A,4754.0,,CHEMBL627273,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted uM/Kg/day,,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13062,,50339
A,4754.0,,CHEMBL627441,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.027 (uM/kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13063,,50339
A,4754.0,,CHEMBL628355,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.27 (uM/kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13064,,50339
A,4754.0,,CHEMBL628356,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 13.3 (uM/kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13065,,50339
A,4754.0,,CHEMBL628357,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.7 (uM/kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13066,,50339
A,4754.0,,CHEMBL628358,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 22.1 (uM/kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13067,,50339
A,4754.0,,CHEMBL622307,Pneumocystis carinii,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 66.3 (uM/kg/day),,13273,N,,Intermediate,,,,,,1,1,,BAO_0000218,13068,,50339
A,,,CHEMBL622527,,Conversion rate by hydrolysis of compound in plasma after 2 hr at a pH of 1.0,,13118,U,,Autocuration,,,,,,1,0,,BAO_0000019,13069,,22224
A,,,CHEMBL622528,,Conversion rate by hydrolysis of compound in plasma after 2 hr at a pH of 1.0; Not detectable,,13118,U,,Autocuration,,,,,,1,0,,BAO_0000019,13070,,22224
A,,,CHEMBL622529,,Conversion rate by hydrolysis of compound in plasma after 4 hr at a pH of 7.4,,13118,U,,Autocuration,,,,,,1,0,,BAO_0000019,13071,,22224
A,,,CHEMBL622992,,Conversion rate by hydrolysis of compound in plasma after 4 hr at a pH of 7.4; Not detectable,,13118,U,,Autocuration,,,,,,1,0,,BAO_0000019,13072,,22224
A,,,CHEMBL622993,,Conversion rate by hydrolysis of compound in plasma after 6 hr. ,,13118,U,,Autocuration,,,,,,1,0,,BAO_0000019,13073,,22224
A,,,CHEMBL622994,,Conversion rate by hydrolysis of compound in plasma after 6 h; Not detectable,,13118,U,,Autocuration,,,,,,1,0,,BAO_0000019,13074,,22224
A,10116.0,,CHEMBL622995,Rattus norvegicus,"In vitro rate constant, correlation coefficient for the conversion to progesterone in rat liver homogenate",,10633,N,,Intermediate,,,,,,1,1,,BAO_0000218,13075,,50597
A,10116.0,,CHEMBL622996,Rattus norvegicus,"In vitro rate constant, correlation coefficient for the conversion to progesterone in whole rat blood.",,10633,N,,Intermediate,,,,,,1,1,,BAO_0000218,13076,,50597
A,10116.0,,CHEMBL622997,Rattus norvegicus,"In vitro rate constant, correlation coefficient for the disappearance in rat liver homogenate",,10633,N,,Intermediate,,,,,,1,1,,BAO_0000218,13077,,50597
A,10116.0,,CHEMBL622998,Rattus norvegicus,"In vitro rate constant, correlation coefficient for the disappearance in rat brain homogenate",,10633,N,,Intermediate,,,,,,1,1,,BAO_0000218,13078,,50597
A,,,CHEMBL622999,,Cp max following ip administration at 1 mg/kg,,5767,U,,Autocuration,,,,,,1,0,,BAO_0000218,13079,,22224
A,,,CHEMBL623000,,Maximum concentration in plasma was reported at 0.5 hour,,3302,U,,Autocuration,,,Plasma,1969.0,,1,0,,BAO_0000218,13080,In vivo,22224
A,,,CHEMBL623001,,Maximum concentration in plasma was reported at 2 hour,,3302,U,,Autocuration,,,Plasma,1969.0,,1,0,,BAO_0000218,13081,In vivo,22224
A,10090.0,,CHEMBL623002,Mus musculus,Cellular uptake kinetics of Porphycenes saturation cell level (cs) in SSK3 murine fibrosarcoma cells,,12467,N,,Intermediate,,,,,,1,1,,BAO_0000218,13082,,50594
P,,,CHEMBL623003,,Aqueous solubility in 25 mM N-glycyl-glycine and 10 mM MgSO4 (pH 7.8),,11778,U,,Autocuration,,,,,,1,0,,BAO_0000100,13083,,22229
A,,,CHEMBL623004,,Steady state concentration was evaluated,,4321,U,,Autocuration,,,,,,1,0,,BAO_0000019,13084,,22224
A,,,CHEMBL623005,,Partition coefficient (logP),,14884,U,,Autocuration,,,,,,1,0,,BAO_0000019,13085,,22224
A,,,CHEMBL623006,,Partition coefficient (logD7.4),,15234,U,,Autocuration,,,,,,1,0,,BAO_0000019,13086,,22224
A,10116.0,,CHEMBL623007,Rattus norvegicus,Biodistribution of {18]Fluoro-CGP 12388 (60 minutes post injection) in liver of male wistar rats,,14198,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,13087,In vivo,50597
A,10116.0,,CHEMBL623008,Rattus norvegicus,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in bone of male wistar rats,,14198,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,13088,In vivo,50597
A,10116.0,,CHEMBL876654,Rattus norvegicus,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in cerebellum of male wistar rats,,14198,N,,Intermediate,,,Cerebellum,2037.0,,1,1,,BAO_0000218,13089,In vivo,50597
A,10116.0,,CHEMBL623009,Rattus norvegicus,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in cortex of male wistar rats,,14198,N,,Intermediate,,,,,,1,1,,BAO_0000218,13090,In vivo,50597
A,10116.0,,CHEMBL623010,Rattus norvegicus,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in fat of male wistar rats,,14198,N,,Intermediate,,,,,,1,1,,BAO_0000218,13091,In vivo,50597
A,10116.0,,CHEMBL623011,Rattus norvegicus,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in heart of male wistar rats,,14198,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,13092,In vivo,50597
A,10116.0,,CHEMBL623012,Rattus norvegicus,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in intestine of male wistar rats,,14198,N,,Intermediate,,,Intestine,160.0,,1,1,,BAO_0000218,13093,In vivo,50597
A,,,CHEMBL623013,,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg,,8151,U,,Autocuration,,,,,,1,0,,BAO_0000019,13094,,22224
A,,,CHEMBL623014,,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli euivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,8151,U,,Autocuration,,,,,,1,0,,BAO_0000019,13095,,22224
A,,,CHEMBL623015,,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 10 mg/Kg,,8151,U,,Autocuration,,,Urine,1088.0,,1,0,,BAO_0000019,13096,,22224
A,,,CHEMBL623016,,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 100 mg/Kg,,8151,U,,Autocuration,,,Urine,1088.0,,1,0,,BAO_0000019,13097,,22224
A,,,CHEMBL624858,,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 25 mg/Kg,,8151,U,,Autocuration,,,Urine,1088.0,,1,0,,BAO_0000019,13098,,22224
A,10116.0,,CHEMBL624859,Rattus norvegicus,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 10 mg/Kg.,,8151,N,,Intermediate,,,,,,1,1,,BAO_0000218,13099,,50597
A,10116.0,,CHEMBL624860,Rattus norvegicus,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,8151,N,,Intermediate,,,,,,1,1,,BAO_0000218,13100,,50597
A,10116.0,,CHEMBL624861,Rattus norvegicus,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,,8151,N,,Intermediate,,,,,,1,1,,BAO_0000218,13101,,50597
A,10116.0,,CHEMBL624862,Rattus norvegicus,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg,,8151,N,,Intermediate,,,,,,1,1,,BAO_0000218,13102,,50597
A,10116.0,,CHEMBL624863,Rattus norvegicus,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg.,,8151,N,,Intermediate,,,,,,1,1,,BAO_0000218,13103,,50597
A,10116.0,,CHEMBL876655,Rattus norvegicus,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli euivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,,8151,N,,Intermediate,,,,,,1,1,,BAO_0000218,13104,,50597
A,9615.0,,CHEMBL624864,Canis lupus familiaris,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog,,6996,N,,Intermediate,,,,,,1,1,,BAO_0000218,13105,,50588
A,9615.0,,CHEMBL624865,Canis lupus familiaris,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 0-99,,6996,N,,Intermediate,,,,,,1,1,,BAO_0000218,13106,,50588
A,9615.0,,CHEMBL624866,Canis lupus familiaris,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,6996,N,,Intermediate,,,,,,1,1,,BAO_0000218,13107,,50588
F,9615.0,,CHEMBL624867,Canis lupus familiaris,Salidiuretic activity in dog following i.v. dosing at 5 mg/kg,,6996,N,,Expert,,,,,,1,1,,BAO_0000218,13108,,50588
A,9615.0,,CHEMBL624868,Canis lupus familiaris,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 400-599,,6996,N,,Intermediate,,,,,,1,1,,BAO_0000218,13109,,50588
