assays_assay_id,assays_assay_organism,assays_tid,assays_tissue_id,assays_assay_category,assays_src_id,assays_assay_test_type,assays_src_assay_id,assays_curated_by,assays_doc_id,assays_description,assays_assay_subcellular_fraction,assays_relationship_type,assays_assay_cell_type,assays_assay_type,assays_assay_strain,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
2684,,12687,,,1,,,Autocuration,12953,The compound was tested for its binding affinity towards 5-hydroxytryptamine 2A receptor from rat cortex using [3H]-ketanserin as radioligand; Nonactive at 10 uM,,H,,B,,CHEMBL617932,,BAO_0000019,
2685,,12687,,,1,,,Autocuration,16659,Binding affinity for displacement of [3H]ketanserin to rat 5-hydroxytryptamine 2A receptor stably expressed in CHO cells; ND is No Data,,H,CHO,B,,CHEMBL617933,449.0,BAO_0000219,
2686,,12687,,,1,,,Autocuration,16740,In vitro binding affinity at 5-hydroxytryptamine 2A receptor in rat cortical membrane; ND means no data,,H,,B,,CHEMBL617934,,BAO_0000019,
2687,,12687,,,1,,,Autocuration,16740,In vitro binding affinity at serotonin 5-hydroxytryptamine 2A receptor in rat cortical membrane; ND means no data,,H,,B,,CHEMBL617935,,BAO_0000019,
2688,,12687,,,1,,,Autocuration,17133,Tested for its ability to activate phospholipase C by quantification of IP3 at cloned rat 5-hydroxytryptamine 2A receptor; Not determined,,H,,B,,CHEMBL617936,,BAO_0000357,
2689,,12687,,,1,,,Autocuration,17211,Ability to displace [3H]ketanserin (0.5 nM) from cerebral cortex of rat 5-hydroxytryptamine 2A receptor; NT=not tested,,H,,B,,CHEMBL617937,,BAO_0000019,
2690,,12687,,,1,,,Autocuration,17331,Binding affinity against 5-hydroxytryptamine 2A receptor by displacement of [3H]-ketanserin from rat prefrontal cerebral cortex mambranes; Not tested,,H,,B,,CHEMBL617938,,BAO_0000019,
2691,,12687,,,1,,,Autocuration,16633,Compound was evaluated for effective dose measured in nmol/kg following a dose of 0.04 mg/kg and 0.093 uM/kg (95%CI); range 32-63,,H,,B,,CHEMBL617939,,BAO_0000218,
2692,,12687,,,1,,,Autocuration,16633,Compound was evaluated for the percentage of rats disrupted following a dose of 0.04 mg/kg and 0.097 uM/kg,,H,,B,,CHEMBL617940,,BAO_0000218,
2693,,12687,,,1,,,Autocuration,16633,Compound was evaluated for the percentage of rats disrupted following a dose of 0.08 mg/kg and 0.194 uM/kg,,H,,B,,CHEMBL617941,,BAO_0000218,
2694,,12687,,,1,,,Expert,15026,Ratio of pKi of 5-HT2A to that of 5-HT2C receptor,,H,,B,,CHEMBL617942,,BAO_0000357,
2695,,12687,,,1,,,Expert,15026,Ratio of pKi of 5-HT2A to that of D2 receptor,,H,,B,,CHEMBL617943,,BAO_0000357,
2696,,105093,,,1,,,Expert,16404,Selectivity ratio towards KB of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2B receptor,,H,,B,,CHEMBL617944,,BAO_0000224,
2697,,105093,,,1,,,Expert,16404,Selectivity ratio towards KB of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2B receptor,,H,,B,,CHEMBL617945,,BAO_0000224,
2698,,105075,,,1,,,Expert,16404,Selectivity ratio towards Ki of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617946,,BAO_0000224,
2699,,12687,,,1,,,Autocuration,16404,Selectivity ratio towards Ki of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2C receptor; ND is no data,,H,,B,,CHEMBL617947,,BAO_0000357,
2700,,12687,,,1,,,Expert,16326,Percent maximal 5-HT stimulation at cloned rat 5-hydroxytryptamine 2A receptor (phosphoinositide hydrolysis study) at a conc of 100 uM,,H,,B,,CHEMBL617948,,BAO_0000357,
2701,,12687,,,1,,,Autocuration,15847,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 2A receptor of rat,,H,,F,,CHEMBL858116,,BAO_0000019,
2702,,12687,,,1,,,Autocuration,15847,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 2A receptor of rat; ND means not done,,H,,F,,CHEMBL617949,,BAO_0000019,
2703,,12687,,,1,,,Autocuration,15329,Effectiveness of compound in blocking 5-hydroxytryptamine 2A receptor-mediated contractions of rat tail artery,,H,,F,,CHEMBL617950,,BAO_0000019,
2704,,12687,1515.0,,1,,,Expert,16404,Negative log concentration of antagonist on 5-hydroxytryptamine 2A receptor in rat thoracic aorta,,H,,F,,CHEMBL617951,,BAO_0000019,
2705,,12687,1515.0,,1,,,Expert,16404,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2A receptor of Rat thoracic aorta,,H,,F,,CHEMBL617952,,BAO_0000019,
2706,,12687,1515.0,,1,,,Autocuration,16404,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2A receptor of Rat thoracic aorta; ND is not determined.,,H,,F,,CHEMBL617953,,BAO_0000019,
2707,,12687,,,1,,,Autocuration,12861,Binding activity radioligand.,,H,,B,,CHEMBL617954,,BAO_0000357,
2708,,12687,,,1,,,Expert,12861,Binding activity against 5-hydroxytryptamine 2C receptor from pig cortex membrane using [3H]mesulergine as radioligand.,,H,,B,,CHEMBL617955,,BAO_0000019,
2709,,12687,,,1,,,Autocuration,12861,Binding activity against 5-hydroxytryptamine 2C receptor from pig cortex membrane using [3H]mesulergine as radioligand; NA Not Available,,H,,B,,CHEMBL857071,,BAO_0000019,
2710,,12687,,,1,,,Expert,12490,Displacement of [3H]DOB binding to 5-hydroxytryptamine 2A receptor from rat cortex homogenate,,H,,B,,CHEMBL617270,,BAO_0000019,
2711,,12687,,,1,,,Autocuration,12827,Binding affinity towards 5-hydroxytryptamine 3 receptor in membranes of N1E-115 neuroblastoma cells using [3H]-ICS 205-930,,H,N1E-115,B,,CHEMBL617271,339.0,BAO_0000219,
2712,,12687,,,1,,,Autocuration,12827,Binding affinity towards 5-hydroxytryptamine 3 receptor in membranes of N1E-115 neuroblastoma cells using [3H]-ICS 205-930; Not determined,,H,N1E-115,B,,CHEMBL617272,339.0,BAO_0000219,
2713,,12687,,,1,,,Autocuration,12918,Binding affinity was evaluated by 5-hydroxytryptamine 2A receptor agonism in the rat cortex by displacing ketanserin,,H,,B,,CHEMBL617273,,BAO_0000019,
2714,Rattus norvegicus,12687,,,1,,,Expert,12919,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]-ketanserin,,D,,F,,CHEMBL617274,,BAO_0000019,
2715,,108,,,1,,,Autocuration,17723,Binding affinity towards human serotonin 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617275,,BAO_0000357,
2716,,108,,,1,,,Autocuration,6013,Binding affinity towards 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617276,,BAO_0000357,
2717,,108,,,1,,,Autocuration,16293,Binding affinity towards human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617277,,BAO_0000357,
2718,,108,,,1,,,Expert,3857,Binding affinity using [125I]DOI as radioligand with membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617278,,BAO_0000019,
2719,,108,,,1,,,Expert,3857,Binding affinity using [125I]DOI as radioligand with membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor; Not determined,,H,,B,,CHEMBL617279,,BAO_0000019,
2720,,108,,,1,,,Expert,3857,Binding affinity using [3H]mesulergine as radioligand with receptor membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617280,,BAO_0000019,
2721,,108,,,1,,,Autocuration,15363,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617281,,BAO_0000357,
2722,,108,,,1,,,Autocuration,15363,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617282,,BAO_0000357,
2723,,108,,,1,,,Expert,16441,Tested on transfected cell membranes selectively expressing human 5-hydroxytryptamine 2C receptor using [3H]mesulergine,,H,,B,,CHEMBL617283,,BAO_0000019,
2724,,108,,,1,,,Expert,16441,Tested on transfected cell membranes selectively expressing human 5-hydroxytryptamine 2C receptor using [3H]-mesulergine; ND is No Data.,,H,,B,,CHEMBL617284,,BAO_0000019,
2725,,108,,,1,,,Autocuration,4176,In vitro binding affinity towards human 5-hydroxytryptamine 2C receptor expressed in HEK293 cells was determined using [3H]mesulergine as radioligand,,H,HEK293,B,,CHEMBL617285,722.0,BAO_0000219,
2726,,108,,,1,,,Autocuration,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617286,,BAO_0000019,
2727,Homo sapiens,108,,,1,,,Expert,17200,Inhibitory constant against cloned human 5-hydroxytryptamine 2C receptor using with [125I]- DOI radioligand,,D,,B,,CHEMBL617287,,BAO_0000357,
2728,,108,,,1,,,Expert,5088,Binding affinity towards human 5-hydroxytryptamine 2C receptor.,,H,,B,,CHEMBL617288,,BAO_0000357,
2729,,108,,,1,,,Autocuration,5088,Tested for binding affinity towards human 5-hydroxytryptamine 2C receptor using [3H]DOB as radioligand,,H,,B,,CHEMBL617289,,BAO_0000357,
2730,,108,,,1,,,Autocuration,5088,Tested for binding affinity towards human 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,H,,B,,CHEMBL872917,,BAO_0000357,
2731,,108,,,1,,,Autocuration,5088,Tested for binding affinity towards human 5-hydroxytryptamine 2C receptor using [3H]5-HT as radioligand,,H,,B,,CHEMBL617290,,BAO_0000357,
2732,,108,,,1,,,Autocuration,16659,Binding affinity for displacement of [3H]mesulergine to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells,,H,CHO,B,,CHEMBL617291,449.0,BAO_0000219,
2733,,108,,,1,,,Autocuration,16659,Binding affinity for displacement of [3H]mesulergine to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells; ND is no data,,H,CHO,B,,CHEMBL617292,449.0,BAO_0000219,
2734,,108,,,1,,,Autocuration,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2C receptor expressed in 3T3 cells using [3H]5-HT as radioligand; Not determined,,H,NIH3T3,B,,CHEMBL617293,723.0,BAO_0000219,
2735,Homo sapiens,108,,,1,,,Expert,6857,Relative efficacy against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,,D,CHO,F,,CHEMBL617294,449.0,BAO_0000219,
2736,,108,,,1,,,Expert,3857,Inhibitory activity using [3H]mesulergine as radioligand with receptor membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor at a concentration of 1 uM,,H,,B,,CHEMBL617295,,BAO_0000019,
2737,,108,,,1,,,Autocuration,12861,Binding activity radioligand.,,H,,B,,CHEMBL617296,,BAO_0000357,
2738,,108,,,1,,,Autocuration,12861,Binding activity against 5-hydroxytryptamine 2C receptor from human brain cortex using [3H]mesulergine as radioligand.,,H,,B,,CHEMBL617297,,BAO_0000019,
2739,,108,,,1,,,Expert,5104,Binding affinity for human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells using [3H]mesulergine as radioligand,,H,CHO,B,,CHEMBL617298,449.0,BAO_0000219,
2740,,108,,,1,,,Expert,5105,Binding affinity at human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells by [3H]mesulergine displacement.,,H,CHO,B,,CHEMBL617299,449.0,BAO_0000219,
2741,,108,,,1,,,Autocuration,5105,Binding affinity for human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells using [3H]mesulergine as radioligand; NT means not tested,,H,CHO,B,,CHEMBL617300,449.0,BAO_0000219,
2742,,108,,,1,,,Autocuration,5254,Binding affinity against 5-HT2C receptor,,H,,B,,CHEMBL617454,,BAO_0000357,
2743,,108,,,1,,,Autocuration,13267,Antagonistic binding affinity measured against 5-hydroxytryptamine 2C receptor (human clone expressed in 293 cells) using [3H]mesulergine as radioligand,,H,HEK293,B,,CHEMBL617505,722.0,BAO_0000219,
2744,Homo sapiens,108,,,1,,,Expert,14157,Displacement of [3H]mesulergine from 5-hydroxytryptamine 2C receptor expressed in HEK 293 cells,,D,HEK293,B,,CHEMBL617506,722.0,BAO_0000219,
2745,Homo sapiens,108,,,1,,,Expert,12936,Binding affinity against human 5-hydroxytryptamine 2C receptor expressed in 293 cells using [3H]mesulergine,,D,HEK293,B,,CHEMBL617507,722.0,BAO_0000219,
2746,,108,,,1,,,Expert,14068,Binding affinity against human 5-hydroxytryptamine 2C receptor using displacement of [3H]DOB,,H,,B,,CHEMBL617508,,BAO_0000357,
2747,Homo sapiens,108,,,1,,,Expert,12936,Binding affinity against human 5-hydroxytryptamine 2C receptor expressed in 293 cells using [3H]mesulergine,,D,HEK293,B,,CHEMBL857982,722.0,BAO_0000219,
2748,Homo sapiens,108,,,1,,,Expert,4540,Binding affinity to human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]- mesulergine as radioligand,,D,HEK293,B,,CHEMBL617509,722.0,BAO_0000219,
2749,Homo sapiens,108,,,1,,,Expert,4540,Binding affinity to human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]- mesulergine as radioligand; Nd means not determined,,D,HEK293,B,,CHEMBL617510,722.0,BAO_0000219,
2750,,108,,,1,,,Autocuration,6166,Binding affinity towards cloned human 5-hydroxytryptamine 2C receptor was determined,,H,,B,,CHEMBL617511,,BAO_0000357,
2751,,108,,,1,,,Autocuration,17296,Binding affinity against 5-hydroxytryptamine 2C receptor human cloned receptors in HEK 293 cells using [3H]mesulergine as radioligand,,H,HEK293,B,,CHEMBL617512,722.0,BAO_0000219,
2752,,108,,,1,,,Autocuration,17296,Binding affinity against 5-hydroxytryptamine 2C receptor human cloned receptorswithouteffect in HEK 293 cells using [3H]mesulergine as radioligand,,H,HEK293,B,,CHEMBL617749,722.0,BAO_0000219,
2753,,108,,,1,,,Autocuration,15779,Binding affinity towards 5-HT2C (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,,H,HEK293,B,,CHEMBL617750,722.0,BAO_0000219,
2754,,108,,,1,,,Autocuration,15779,Binding affinity towards 5-hydroxytryptamine 2C receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,,H,HEK293,B,,CHEMBL617751,722.0,BAO_0000219,
2755,,108,,,1,,,Expert,14391,Binding affinity towards cloned human 5-hydroxytryptamine 2C receptor expressed in HEK 293 cells using [3H]mesulergine as radioligand,,H,HEK293,B,,CHEMBL617752,722.0,BAO_0000219,
2756,,108,,,1,,,Autocuration,15779,"Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor in HEK293 cells, using [3H]mesulergine as radioligand",,H,HEK293,B,,CHEMBL617753,722.0,BAO_0000219,
2757,,108,,,1,,,Expert,15851,"Binding affinity towards human cloned 5-hydroxytryptamine receptor 2C in HEK293 cells, using [3H]mesulergine as radioligand.",,H,HEK293,B,,CHEMBL617754,722.0,BAO_0000219,
2758,Homo sapiens,108,,,1,,,Expert,15851,Displacement of [3H]mesulergine from human 5-hydroxytryptamine 2C receptor expressed in HEK293 cells; compound insoluble,,D,HEK293,B,,CHEMBL617755,722.0,BAO_0000219,
2759,,108,,,1,,,Autocuration,15779,"Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor in HEK293 cells, using [3H]mesulergine as radioligand; no data",,H,HEK293,B,,CHEMBL617756,722.0,BAO_0000219,
2760,,108,,,1,,,Expert,3832,Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor of HEK293 cells by displacement of [3H]mesulergine,,H,HEK293,B,,CHEMBL617757,722.0,BAO_0000219,
2761,,108,,,1,,,Expert,3833,In vitro binding affinity at human cloned 5-hydroxytryptamine 2C receptor of HEK293 cells by [3H]mesulergine displacement.,,H,HEK293,B,,CHEMBL617758,722.0,BAO_0000219,
2762,,108,,,1,,,Autocuration,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2C receptor expressed in 3T3 cells using [3H]5-HT as radioligand,,H,NIH3T3,B,,CHEMBL617759,723.0,BAO_0000219,
2763,,108,,,1,,,Autocuration,4199,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]mesulergine as the radioligand,,H,HEK293,B,,CHEMBL617760,722.0,BAO_0000219,
2764,,108,,,1,,,Expert,1883,Displacement of [3H]mesulergine from human cloned 5-hydroxytryptamine 2C receptor expressed in CHO-K1 cells,,H,CHO-K1,B,,CHEMBL617761,485.0,BAO_0000219,
2765,Homo sapiens,108,,,1,,,Expert,4321,Binding affinity against 5-hydroxytryptamine 2C receptor,,D,,B,,CHEMBL617762,,BAO_0000357,
2766,,108,,,1,,,Autocuration,14875,Compound was tested for binding affinity against human 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617763,,BAO_0000357,
2767,,108,,,1,,,Autocuration,15146,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]mesulergine,,H,HEK293,B,,CHEMBL857983,722.0,BAO_0000219,
2768,,108,,,1,,,Autocuration,5213,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 2C receptor in HEK 293 using [3H]mesulergine as a radioligand,,H,HEK293,B,,CHEMBL617764,722.0,BAO_0000219,
2769,,108,,,1,,,Autocuration,16404,Inhibitory constant on human 5-hydroxytryptamine 2C receptor transfected in to HeLa cells,,H,HeLa,B,,CHEMBL617765,308.0,BAO_0000219,
2770,,108,,,1,,,Autocuration,13267,Selectivity as the ratio of Ki value towards 5-hydroxytryptamine 2C receptor to that of pA2 value towards 5-hydroxytryptamine 2B receptor,,H,,F,,CHEMBL617766,,BAO_0000019,
2771,,108,10000000.0,,1,,,Autocuration,13267,The binding affinity (pKi) measured against 5-hydroxytryptamine 3 receptor of rat hippocampus and entorhinal cortex using [3H]granisetron as radioligand,,H,,F,,CHEMBL617767,,BAO_0000221,
2772,,108,,,1,,,Autocuration,14818,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 2C receptor in HEK293 cells using [3H]mesulergine.,,H,HEK293,B,,CHEMBL617768,722.0,BAO_0000219,
2773,,108,,,1,,,Autocuration,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2C receptor in HEK293 cells, using [3H]5-mesulergine as radioligand",,H,HEK293,B,,CHEMBL617769,722.0,BAO_0000219,
2774,,11864,,,1,,,Autocuration,13463,Binding affinity analysed on 5-HT 2C in human clone using [3H]mesulergine as radioligand,,H,,B,,CHEMBL858023,,BAO_0000357,
2775,,11864,945.0,,1,,,Autocuration,13463,Binding affinity analysed on 5-HT 2C in rat stomach fundus,,H,,B,,CHEMBL617770,,BAO_0000019,
2776,,11864,945.0,,1,,,Autocuration,13463,Binding affinity analysed towards 5-HT 2C in rat stomach fundus,,H,,B,,CHEMBL617771,,BAO_0000019,
2777,,11864,,,1,,,Autocuration,12652,Percent of maximum stimulation of phosphatidylinositol turnover at cloned 5-hydroxytryptamine 2C receptor in A9 cells,,H,A9,F,,CHEMBL617772,625.0,BAO_0000219,
2778,,11864,,,1,,,Autocuration,4682,Binding affinity to 5-hydroxytryptamine 2C receptor using [3H]Mesulergine as radioligand in stably transfected NIH3T3 cells,,H,NIH3T3,B,,CHEMBL617773,723.0,BAO_0000219,
2779,,11864,,,1,,,Autocuration,4682,Binding affinity to 5-hydroxytryptamine 2C receptor measured using radioligand [3H]Mesulergine in stably transfected NIH3T3 cells,,H,NIH3T3,B,,CHEMBL617850,723.0,BAO_0000219,
2780,,11864,,,1,,,Autocuration,4682,Binding affinity to 5-hydroxytryptamine 2C receptor using [3H]Mesulergine as radioligand in stably transfected NIH3T3 cells,,H,NIH3T3,B,,CHEMBL617851,723.0,BAO_0000219,
2781,,11864,,,1,,,Autocuration,12652,The maximum responses of [3H]- inositol monophosphate accumulation in cells expressing the 5-hydroxytryptamine 2C receptor,,H,,F,,CHEMBL617852,,BAO_0000019,
2782,Mus musculus,12689,945.0,,1,,,Autocuration,13463,Binding affinity analysed on 5-HT 2C in rat stomach fundus.,,H,,B,,CHEMBL858024,,BAO_0000019,
2783,Rattus norvegicus,12689,945.0,,1,,,Expert,13463,Binding affinity towards 5-HT 2C receptor in rat stomach fundus,,D,,B,,CHEMBL617853,,BAO_0000019,
2784,,108,,,1,,,Expert,13969,Binding affinity against 5-Hydroxytryptamine 2C Receptor was measured using [3H]N-methyl-mesulergine as radioligand,,H,,B,,CHEMBL617854,,BAO_0000357,
2785,Sus scrofa,108,,,1,,,Expert,13392,Binding affinity for 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL873477,,BAO_0000357,
2786,,108,,,1,,,Expert,13392,Binding affinity towards 5-hydroxytryptamine 2C receptor,,H,,B,,CHEMBL617855,,BAO_0000357,
2787,,108,,,1,,,Expert,14430,Affinity towards 5-hydroxytryptamine 2C receptor in membranes from pig choroid plexus using [3H]N-methyl-mesulergine,,H,,B,,CHEMBL617856,,BAO_0000019,
2788,,108,,,1,,,Autocuration,1742,Compound was tested for its ability to displace [3H]mesulergine from 5-hydroxytryptamine 2C receptor in pig cortex,,H,,B,,CHEMBL617857,,BAO_0000019,
2789,,108,,,1,,,Autocuration,14286,In vitro inhibitory concentration against radioligand [3H]mesulergine binding to 5-hydroxytryptamine 2C receptor in pig cortical membrane,,H,,B,,CHEMBL617858,,BAO_0000249,
