Fiscal year,Maximum CIDA contribution (project-level),Disability issues (marker),CountryRegion ID,Youth issues (marker),Gender equality (marker),Trade development (marker),Bilateral aid (international marker),FSTC percent,Status,Enviromental sustainability (marker),Organisation type,Sector ID,Knowledge for development (marker),Biodiversity (marker),Project number,Branch ID,Branch name,Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),PBA type,Climate change adaptation (marker),Climate change mitigation (marker)
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,1,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,32210,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1150000.0,0,2,0,0,0,1,1.0,Terminating,0,Foreign Non-Profit Making,15113,0,0,M012500001,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,ECONOMIC GROWTH - INIT,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
