assay_id,assay_organism,assay_category,tissue_id,assay_tax_id,assay_test_type,assay_strain,src_id,src_assay_id,doc_id,relationship_type,tid,assay_cell_type,confidence_score,assay_tissue,assay_type,description,assay_subcellular_fraction,curated_by
7182,Mus musculus,,,10090.0,,,1,,7257,N,80671,ADJ/PC6,1,,F,"Compound was tested for dose producing 90% reduction in tumor weight, in ADJ/PC6 mouse plasma cell tumor",,Intermediate
7183,Mus musculus,,,10090.0,,,1,,7257,N,80671,ADJ/PC6,1,,F,Compound was tested for inhibition against ADJ/PC6 mouse plasma cell tumor at the dose of 320 mg/Kg,,Intermediate
7184,Mus musculus,,,10090.0,,,1,,7257,N,80671,ADJ/PC6,1,,A,Compound was tested for dose required to kill 50 % of ADJ/PC6 mouse plasma cell tumor in a group,,Intermediate
7185,Mus musculus,,,10090.0,,,1,,8084,N,80671,ADJ/PC6,1,,F,In vitro incorporation of the [3H]thymidine into the ADJ/PC6 Plasmacytoma cells,,Intermediate
7186,Mus musculus,,,10090.0,,,1,,14943,U,22224,,0,,F,Tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma,,Autocuration
7187,Mus musculus,,,10090.0,,,1,,14943,U,22224,,0,,F,The compound was tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma; Not determined,,Autocuration
7188,Mus musculus,,,10090.0,,,1,,14943,U,22224,,0,,F,Tested for cytotoxicity against ADJ/PC6 plasmacytoma,,Autocuration
7189,Bacillus subtilis,,,1423.0,In vivo,,1,,10524,U,22224,,0,,A,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),,Autocuration
7190,Canis lupus familiaris,,1969.0,9615.0,,,1,,3546,N,50588,,1,Plasma,A,AUC value in dog after IV administration at a dose of 5 mg/kg,,Intermediate
7191,Canis lupus familiaris,,1969.0,9615.0,,,1,,3546,N,50588,,1,Plasma,A,AUC value in dog after oral administration at a dose of 5 mg/kg,,Intermediate
7192,Canis lupus familiaris,,,9615.0,In vivo,,1,,3546,N,50588,,1,,A,Cmax value in dog after oral administration at a dose of 5 mg/kg,,Intermediate
7193,Canis lupus familiaris,,,9615.0,In vivo,,1,,3546,N,50588,,1,,A,Bioavailability in dog after oral administration at a dose of 5 mg/kg,,Intermediate
7194,Canis lupus familiaris,,,9615.0,In vivo,,1,,3546,N,50588,,1,,A,Tmax value in dog after oral administration at a dose of 5 mg/kg,,Intermediate
7195,Canis lupus familiaris,,,9615.0,In vivo,,1,,3184,N,50588,,1,,A,Compound was evaluated for its clearance when administered intravenously in dog,,Intermediate
7196,Canis lupus familiaris,,,9615.0,In vivo,,1,,16456,N,50588,,1,,A,Plasma clearance in Beagle dogs after intravenous administration at a dose of 10 mg/kg,,Intermediate
7197,Canis lupus familiaris,,,9615.0,In vivo,,1,,4809,N,50588,,1,,A,Plasma clearance was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),,Intermediate
7198,,,,,,,1,,4219,U,22229,,0,,P,Calculated partition coefficient (clogP),,Intermediate
7199,Canis lupus familiaris,,,9615.0,,,1,,3748,N,50588,,1,,A,Half life in dog,,Intermediate
7200,Canis lupus familiaris,,,9615.0,,,1,,3132,N,50588,,1,,A,Time taken for EC90 was determined when tested in dog,,Intermediate
7201,Canis lupus familiaris,,,9615.0,,,1,,4219,N,50588,,1,,A,Half life (iv) was determined,,Intermediate
7202,Canis lupus familiaris,,2107.0,9615.0,,,1,,16907,N,50588,,1,Liver,A,Loss of compound (%metabolized) after 30 min exposure to human liver microsomes,,Intermediate
7203,Canis lupus familiaris,,,9615.0,,,1,,6057,N,50588,,1,,A,Area under the curve was calculated in dog after iv administration,,Intermediate
7204,Canis lupus familiaris,,,9615.0,,,1,,6057,N,50588,,1,,A,Area under the curve was calculated in dog after peroral administration,,Intermediate
7205,Canis lupus familiaris,,,9615.0,,,1,,17853,N,50588,,1,,A,Dose-normalized area under curve in dog (p.o.) at 2.0 mpk,,Intermediate
7206,Canis lupus familiaris,,,9615.0,,,1,,3639,N,50588,,1,,A,pKa was evaluated in dog,,Intermediate
7207,Canis lupus familiaris,,,9615.0,,,1,,14541,N,50588,,1,,A,Compound was evaluated for pronounced GH response at 100 mg (n=6)(area under concentration curve was determined from 0-8 hr following morning and evening dosing with 25 mg of the compound,,Intermediate
7208,Canis lupus familiaris,,,9615.0,In vivo,,1,,16456,N,50588,,1,,A,Alpha-elimination half-life in Beagle dogs after intravenous administration at a dose of 10 mg/kg,,Intermediate
7209,Canis lupus familiaris,,,9615.0,In vivo,,1,,16456,N,50588,,1,,A,Beta-elimination half-life in Beagle dogs after intravenous administration at a dose of 10 mg/kg,,Intermediate
7210,Canis lupus familiaris,,,9615.0,In vivo,,1,,2652,N,50588,,1,,A,Compound was evaluated for half-life period in dogs at a dose of 5 mpk perorally,,Intermediate
7211,Canis lupus familiaris,,,9615.0,,,1,,3624,N,50588,,1,,A,Compound was evaluated for the half-life (t 1/2) in hours,,Intermediate
7212,Canis lupus familiaris,,178.0,9615.0,In vivo,,1,,1337,N,50588,,1,Blood,A,Half life to reach the blood concentration was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,Intermediate
7213,Canis lupus familiaris,,178.0,9615.0,In vivo,,1,,1337,N,50588,,1,Blood,A,Half life to reach the blood concentration was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,Intermediate
7214,Canis lupus familiaris,,,9615.0,In vivo,,1,,4709,N,50588,,1,,A,Half life after intravenous administration of 1 mg/kg in dog,,Intermediate
7215,Canis lupus familiaris,,,9615.0,,,1,,15660,N,50588,,1,,A,Half life was measured in dog,,Intermediate
7216,Canis lupus familiaris,,,9615.0,In vivo,,1,,5302,N,50588,,1,,A,Half life period in dog after 5 mg/kg dose,,Intermediate
7217,Canis lupus familiaris,,,9615.0,,,1,,17791,N,50588,,1,,A,Half life period was evaluated in dog; 4-4.8,,Intermediate
7218,Canis lupus familiaris,,,9615.0,In vivo,,1,,6348,N,50588,,1,,A,Half life was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,,Intermediate
7219,Canis lupus familiaris,,,9615.0,In vivo,,1,,4257,N,50588,,1,,A,Half-life was determined in dog after a3 mg/kg of iv dose,,Intermediate
7220,Canis lupus familiaris,,,9615.0,,,1,,3771,N,50588,,1,,A,Half-life was determined,,Intermediate
7221,Canis lupus familiaris,,,9615.0,,,1,,6305,N,50588,,1,,A,Half life in dogs,,Intermediate
7222,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,13501,N,50588,,1,Plasma,A,Apparent Half life was determined from the linear portion of the log plasma concentration-time profile after oral administration of compound 18 at a dose of 2 mg/kg tp dog,,Intermediate
7223,Canis lupus familiaris,,,9615.0,In vivo,,1,,17594,N,50588,,1,,A,Apparent half-life after single intravenous bolus of 1 mg/kg in dogs,,Intermediate
7224,Canis lupus familiaris,,,9615.0,In vivo,,1,,3045,N,50588,,1,,A,Compound was evaluated for the half life period after iv administration in Beagle dog.,,Intermediate
7225,Canis lupus familiaris,,,9615.0,In vivo,,1,,3043,N,50588,,1,,A,Compound was evaluated for the half life period after oral administration in conscious dog.,,Intermediate
7226,Canis lupus familiaris,,,9615.0,,,1,,4839,N,50588,,1,,A,Compound was tested for half life in dog,,Intermediate
7227,Canis lupus familiaris,,,9615.0,,,1,,4839,N,50588,,1,,A,Compound was tested for its half life in dog,,Intermediate
7228,Canis lupus familiaris,,,9615.0,In vivo,,1,,5802,N,50588,,1,,A,Half life of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,,Intermediate
7229,Canis lupus familiaris,,,9615.0,,,1,,17839,N,50588,,1,,A,Half life of compound in dog was determined,,Intermediate
7230,Canis lupus familiaris,,,9615.0,In vivo,,1,,4219,N,50588,,1,,A,Half life (iv) was determined,,Intermediate
7231,Canis lupus familiaris,,178.0,9615.0,,,1,,13966,N,50588,,1,Blood,A,Half life following administration of 70 nM in canine whole blood (dose exceeding platelet binding capacity),,Intermediate
7232,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,3994,N,50588,,1,Plasma,A,Half life in Dog plasma at a dosage 5 mg/kg after intravenous administration,,Intermediate
7233,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,3994,N,50588,,1,Plasma,F,Half life in Dog plasma at a dosage 5 mg/kg after intravenous administration,,Intermediate
7234,Canis lupus familiaris,,,9615.0,,,1,,4453,N,50588,,1,,A,Half life in dog,,Intermediate
7235,Canis lupus familiaris,,1969.0,9615.0,,,1,,6535,N,50588,,1,Plasma,A,Half life in dog plasma,,Intermediate
7236,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,6535,N,50588,,1,Plasma,A,Half life in dog plasma after administration of 0.25 mg/kg iv,,Intermediate
7237,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,6535,N,50588,,1,Plasma,A,Half life in dog plasma after administration of 1 mg/kg iv,,Intermediate
7238,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,3132,N,50588,,1,Plasma,A,Half life in dog plasma was determined at dose 10 mg/kg,,Intermediate
7239,Canis lupus familiaris,,,9615.0,,,1,,5374,N,50588,,1,,A,Half life in dog was determined,,Intermediate
7240,Canis lupus familiaris,,,9615.0,In vivo,,1,,5007,N,50588,,1,,A,Half life in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),,Intermediate
7241,Canis lupus familiaris,,1969.0,9615.0,,,1,,16907,N,50588,,1,Plasma,A,Half life upon exposure to human plasma,,Intermediate
7242,Canis lupus familiaris,,,9615.0,,,1,,6057,N,50588,,1,,A,Half life was calculated in dog,,Intermediate
7243,Canis lupus familiaris,,,9615.0,,,1,,5006,N,50588,,1,,A,Half life was determined,,Intermediate
7244,Canis lupus familiaris,,,9615.0,,,1,,5473,N,50588,,1,,A,Half life was determined,,Intermediate
7245,Canis lupus familiaris,,,9615.0,In vivo,,1,,4368,N,50588,,1,,A,Half life by intravenous administration of 1.2 mg/kg in dog,,Intermediate
7246,Canis lupus familiaris,,,9615.0,,,1,,6448,N,50588,,1,,A,Half life in dog,,Intermediate
7247,Canis lupus familiaris,,,9615.0,,,1,,4353,N,50588,,1,,A,Half life in dog after intra venous administration of the compound,,Intermediate
7248,Canis lupus familiaris,,,9615.0,,,1,,4353,N,50588,,1,,A,Half life in dog after intra venous administration of the compound; ND means Not determined,,Intermediate
7249,Canis lupus familiaris,,,9615.0,In vivo,,1,,4353,N,50588,,1,,A,Half life in dog after po administration of the compound,,Intermediate
7250,Canis lupus familiaris,,,9615.0,In vivo,,1,,4353,N,50588,,1,,A,Half life in dog after po administration of the compound; ND means Not determined,,Intermediate
7251,Canis lupus familiaris,,,9615.0,In vivo,,1,,6265,N,50588,,1,,A,Half life in dog at the single oral dose of 1 mg/kg,,Intermediate
7252,Canis lupus familiaris,,,9615.0,,,1,,5006,N,50588,,1,,A,Half life in dogs,,Intermediate
7253,Canis lupus familiaris,,,9615.0,In vivo,,1,,5356,N,50588,,1,,A,Half life in dogs at 1 mg/kg oral dosing; 35-100 min,,Intermediate
7254,Canis lupus familiaris,,,9615.0,,,1,,405,N,50588,,1,,A,Half life in rat,,Intermediate
7255,Canis lupus familiaris,,,9615.0,In vivo,,1,,6642,N,50588,,1,,A,Half life in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),,Intermediate
7256,Mus musculus,,10000001.0,10090.0,In vivo,,1,,10107,N,50594,,1,Bone,A,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,Intermediate
7257,Mus musculus,,10000001.0,10090.0,In vivo,,1,,10107,N,50594,,1,Bone,A,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,Intermediate
7258,Mus musculus,,10000001.0,10090.0,In vivo,,1,,10107,N,50594,,1,Bone,A,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,Intermediate
7259,Mus musculus,,10000001.0,10090.0,In vivo,,1,,10107,N,50594,,1,Bone,A,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,Intermediate
7260,Mus musculus,,10000001.0,10090.0,In vivo,,1,,10107,N,50594,,1,Bone,A,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,Intermediate
7261,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,Intermediate
7262,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,,Intermediate
7263,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,Intermediate
7264,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,Intermediate
7265,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,Intermediate
7266,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,Intermediate
7267,Mus musculus,,10000004.0,10090.0,In vivo,,1,,10107,N,50594,,1,Gut,A,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,Intermediate
7268,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,Intermediate
7269,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,,Intermediate
7270,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,Intermediate
7271,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,Intermediate
7272,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,Intermediate
7273,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,Intermediate
7274,Mus musculus,,948.0,10090.0,In vivo,,1,,10107,N,50594,,1,Heart,A,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,Intermediate
7275,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,Intermediate
7276,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,,Intermediate
7277,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,Intermediate
7278,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,Intermediate
7279,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,Intermediate
7280,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,Intermediate
7281,Mus musculus,,2113.0,10090.0,In vivo,,1,,10107,N,50594,,1,Kidney,A,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,Intermediate
7282,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,Intermediate
7283,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,,Intermediate
7284,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,Intermediate
7285,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,Intermediate
7286,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,Intermediate
7287,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,Intermediate
7288,Mus musculus,,2107.0,10090.0,In vivo,,1,,10107,N,50594,,1,Liver,A,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,Intermediate
