assays_ss_d,assays_ss_tst_tp,assays_vrnt_d,assays_b_frmt,assays_ss_cll_tp,assays_src_d,assays_crtd_b,assays_src_ss_d,assays_td,assays_cll_d,assays_ss_strn,assays_ss_tss,assays_ss_sbclllr_frctn,assays_rltnshp_tp,assays_cnfdnc_scr,assays_chmbl_d,assays_tss_d
2705,,,BAO_0000019,,1,Expert,,12687,,,Thoracic aorta,,H,8,CHEMBL617952,1515.0
2706,,,BAO_0000019,,1,Autocuration,,12687,,,Thoracic aorta,,H,8,CHEMBL617953,1515.0
2707,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617954,
2708,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617955,
2709,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL857071,
2710,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617270,
2711,,,BAO_0000219,N1E-115,1,Autocuration,,12687,339.0,,,,H,8,CHEMBL617271,
2712,,,BAO_0000219,N1E-115,1,Autocuration,,12687,339.0,,,,H,8,CHEMBL617272,
2713,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617273,
2714,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617274,
2715,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617275,
2716,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617276,
2717,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617277,
2718,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617278,
2719,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617279,
2720,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617280,
2721,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617281,
2722,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617282,
2723,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617283,
2724,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617284,
2725,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617285,
2726,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617286,
2727,,,BAO_0000357,,1,Expert,,108,,,,,D,9,CHEMBL617287,
2728,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617288,
2729,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617289,
2730,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL872917,
2731,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617290,
2732,,,BAO_0000219,CHO,1,Autocuration,,108,449.0,,,,H,8,CHEMBL617291,
2733,,,BAO_0000219,CHO,1,Autocuration,,108,449.0,,,,H,8,CHEMBL617292,
2734,,,BAO_0000219,NIH3T3,1,Autocuration,,108,723.0,,,,H,8,CHEMBL617293,
2735,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,D,9,CHEMBL617294,
2736,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617295,
2737,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617296,
2738,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617297,
2739,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617298,
2740,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617299,
2741,,,BAO_0000219,CHO,1,Autocuration,,108,449.0,,,,H,8,CHEMBL617300,
2742,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617454,
2743,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617505,
2744,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,D,9,CHEMBL617506,
2745,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,D,9,CHEMBL617507,
2746,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617508,
2747,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,D,9,CHEMBL857982,
2748,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,D,9,CHEMBL617509,
2749,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,D,9,CHEMBL617510,
2750,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617511,
2751,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617512,
2752,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617749,
2753,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617750,
2754,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617751,
2755,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,H,8,CHEMBL617752,
2756,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617753,
2757,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,H,8,CHEMBL617754,
2758,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,D,9,CHEMBL617755,
2759,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617756,
2760,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,H,8,CHEMBL617757,
2761,,,BAO_0000219,HEK293,1,Expert,,108,722.0,,,,H,8,CHEMBL617758,
2762,,,BAO_0000219,NIH3T3,1,Autocuration,,108,723.0,,,,H,8,CHEMBL617759,
2763,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617760,
2764,,,BAO_0000219,CHO-K1,1,Expert,,108,485.0,,,,H,8,CHEMBL617761,
2765,,,BAO_0000357,,1,Expert,,108,,,,,D,9,CHEMBL617762,
2766,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617763,
2767,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL857983,
2768,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617764,
2769,,,BAO_0000219,HeLa,1,Autocuration,,108,308.0,,,,H,8,CHEMBL617765,
2770,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617766,
2771,,,BAO_0000221,,1,Autocuration,,108,,,Hippocampus,,H,8,CHEMBL617767,10000000.0
2772,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617768,
2773,,,BAO_0000219,HEK293,1,Autocuration,,108,722.0,,,,H,8,CHEMBL617769,
2774,,,BAO_0000357,,1,Autocuration,,11864,,,,,H,8,CHEMBL858023,
2775,,,BAO_0000019,,1,Autocuration,,11864,,,Stomach,,H,8,CHEMBL617770,945.0
2776,,,BAO_0000019,,1,Autocuration,,11864,,,Stomach,,H,8,CHEMBL617771,945.0
2777,,,BAO_0000219,A9,1,Autocuration,,11864,625.0,,,,H,8,CHEMBL617772,
2778,,,BAO_0000219,NIH3T3,1,Autocuration,,11864,723.0,,,,H,8,CHEMBL617773,
2779,,,BAO_0000219,NIH3T3,1,Autocuration,,11864,723.0,,,,H,8,CHEMBL617850,
2780,,,BAO_0000219,NIH3T3,1,Autocuration,,11864,723.0,,,,H,8,CHEMBL617851,
2781,,,BAO_0000019,,1,Autocuration,,11864,,,,,H,8,CHEMBL617852,
2782,,,BAO_0000019,,1,Autocuration,,12689,,,Stomach,,H,8,CHEMBL858024,945.0
2783,,,BAO_0000019,,1,Expert,,12689,,,Stomach,,D,9,CHEMBL617853,945.0
2784,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617854,
2785,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL873477,
2786,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617855,
2787,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617856,
2788,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617857,
2789,,,BAO_0000249,,1,Autocuration,,108,,,,,H,8,CHEMBL617858,
2790,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617859,
2791,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617860,
2792,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617861,
2793,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617862,
2794,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617863,
2795,,,BAO_0000249,,1,Autocuration,,108,,,,,H,8,CHEMBL617864,
2796,,,BAO_0000249,,1,Autocuration,,108,,,,,H,8,CHEMBL617649,
2797,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617650,
2798,,,BAO_0000019,,1,Expert,,108,,,,,H,8,CHEMBL617651,
2799,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617652,
2800,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL857072,
2801,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617653,
2802,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617654,
2803,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617655,
2804,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL617656,
2805,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617657,
2806,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617658,
2807,,,BAO_0000357,,1,Expert,,12689,,,,,D,9,CHEMBL617659,
2808,,,BAO_0000357,,1,Expert,,12689,,,,,D,9,CHEMBL617838,
2809,,,BAO_0000249,,1,Expert,,12689,,,,Brain membranes,D,9,CHEMBL617839,
2810,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617840,
2811,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617841,
2812,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL875915,
2813,In vitro,,BAO_0000219,,1,Expert,,12689,,,,,H,8,CHEMBL617842,
2814,,,BAO_0000219,NIH3T3,1,Expert,,12689,723.0,,,,H,8,CHEMBL617843,
2815,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL617844,
2816,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL617845,
2817,,,BAO_0000219,NIH3T3,1,Expert,,12689,723.0,,,,H,8,CHEMBL617846,
2818,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617847,
2819,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL617848,
2820,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617849,
2821,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL621507,
2822,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL621508,
2823,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL621509,
2824,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL621510,
2825,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL621511,
2826,,,BAO_0000219,A9,1,Expert,,12689,625.0,,,,H,8,CHEMBL621512,
2827,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621513,
2828,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL621514,
2829,In vitro,,BAO_0000219,,1,Expert,,12689,,,,,H,8,CHEMBL621515,
2830,,,BAO_0000219,,1,Autocuration,,12689,,,,,H,8,CHEMBL621516,
2831,,,BAO_0000019,,1,Autocuration,,12689,,,Caudate-putamen,,H,8,CHEMBL621517,5383.0
2832,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621518,
2833,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL621519,
2834,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621520,
2835,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621521,
2836,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621522,
2837,,,BAO_0000219,,1,Expert,,12689,,,,,H,8,CHEMBL621523,
2838,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621524,
2839,,,BAO_0000357,,1,Expert,,12689,,,,,D,9,CHEMBL621525,
2840,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL872921,
2841,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL621526,
2842,,,BAO_0000219,,1,Expert,,12689,,,,,H,8,CHEMBL621527,
2843,,,BAO_0000019,,1,Expert,,12689,,,,,D,9,CHEMBL617865,
2844,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617866,
2845,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617867,
2846,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617487,
2847,,,BAO_0000357,,1,Expert,,12689,,,,,H,8,CHEMBL617488,
2848,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617489,
2849,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617490,
2850,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617491,
2851,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617492,
2852,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617493,
2853,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617494,
2854,,,BAO_0000019,,1,Expert,,12689,,,,,D,9,CHEMBL617495,
2855,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617496,
2856,,,BAO_0000219,CHO-K1,1,Autocuration,,12689,485.0,,,,H,8,CHEMBL617497,
2857,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617498,
2858,,,BAO_0000357,,1,Autocuration,,12689,,,,,H,8,CHEMBL617499,
2859,,,BAO_0000019,,1,Autocuration,,12689,,,,,H,8,CHEMBL617500,
2860,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617501,
2861,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617502,
2862,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617503,
2863,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617504,
2864,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617406,
2865,,,BAO_0000019,,1,Expert,,227,,,,,D,9,CHEMBL617407,
2866,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617408,
2867,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617409,
2868,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617410,
2869,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617411,
2870,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617412,
2871,,,BAO_0000357,,1,Expert,,227,,,,,D,9,CHEMBL617774,
2872,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617775,
2873,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617776,
2874,,,BAO_0000219,CHO,1,Expert,,227,449.0,,,,D,9,CHEMBL617777,
2875,,,BAO_0000219,CHO,1,Expert,,227,449.0,,,,D,9,CHEMBL617778,
2876,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617779,
2877,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,H,8,CHEMBL617780,
2878,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617781,
2879,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617782,
2880,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617783,
2881,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617784,
2882,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617785,
2883,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,H,8,CHEMBL857984,
2884,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,H,8,CHEMBL617786,
2885,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,H,8,CHEMBL617787,
2886,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617788,
2887,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617789,
2888,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617790,
2889,,,BAO_0000219,CHO-K1,1,Expert,,227,485.0,,,,H,8,CHEMBL617791,
2890,,,BAO_0000357,,1,Expert,,227,,,,,H,8,CHEMBL617608,
2891,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617609,
2892,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617610,
2893,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617611,
2894,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617612,
2895,,,BAO_0000219,HEK293,1,Autocuration,,227,722.0,,,,H,8,CHEMBL617613,
2896,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617614,
2897,,,BAO_0000019,,1,Expert,,12688,,,Stomach,,H,8,CHEMBL617615,945.0
2898,,,BAO_0000357,,1,Expert,,12688,,,Stomach,,H,8,CHEMBL858114,945.0
2899,,,BAO_0000357,,1,Autocuration,,12688,,,Stomach,,H,8,CHEMBL617616,945.0
2900,,,BAO_0000019,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617617,945.0
2901,,,BAO_0000019,,1,Expert,,12688,,,,,D,9,CHEMBL875914,
2902,,,BAO_0000019,,1,Autocuration,,12688,,,Stomach,,H,8,CHEMBL617618,945.0
2903,,,BAO_0000357,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617619,945.0
2904,,,BAO_0000019,,1,Autocuration,,12688,,,,,H,8,CHEMBL617620,
2905,,,BAO_0000019,,1,Autocuration,,12688,,,,,H,8,CHEMBL617621,
2906,,,BAO_0000019,,1,Autocuration,,12688,,,,,H,8,CHEMBL617622,
2907,,,BAO_0000357,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617623,945.0
2908,,,BAO_0000357,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617624,945.0
2909,,,BAO_0000357,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617625,945.0
2910,,,BAO_0000357,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617626,945.0
2911,,,BAO_0000019,,1,Autocuration,,12688,,,Stomach,,H,8,CHEMBL617627,945.0
2912,,,BAO_0000019,,1,Expert,,12688,,,Stomach,,H,8,CHEMBL617628,945.0
2913,,,BAO_0000019,,1,Autocuration,,12688,,,Stomach,,H,8,CHEMBL617629,945.0
2914,,,BAO_0000019,,1,Autocuration,,12688,,,Stomach,,H,8,CHEMBL858115,945.0
2915,,,BAO_0000019,,1,Expert,,12688,,,Stomach,,D,9,CHEMBL617630,945.0
2916,,,BAO_0000019,,1,Autocuration,,12688,,,Thoracic aorta,,H,8,CHEMBL617631,1515.0
2917,,,BAO_0000357,,1,Autocuration,,12688,,,,,H,8,CHEMBL617632,
2918,,,BAO_0000357,,1,Expert,,12688,,,,,H,8,CHEMBL617633,
2919,,,BAO_0000357,,1,Autocuration,,12688,,,,,H,8,CHEMBL617634,
2920,,,BAO_0000357,,1,Autocuration,,12688,,,,,H,8,CHEMBL617635,
2922,,,BAO_0000019,,1,Autocuration,,12688,,,Stomach,,D,9,CHEMBL617637,945.0
2923,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617638,
2924,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617639,
2925,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617640,
2926,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617641,
2927,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617642,
2928,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617643,
2929,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617644,
2930,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617645,
2931,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617646,
2932,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617647,
2933,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617648,
2934,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617875,
2935,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617876,
2936,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617877,
2937,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL617878,
2938,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617879,
2939,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617880,
2940,,,BAO_0000357,,1,Intermediate,,20033,,,Striatum,,D,9,CHEMBL617881,2435.0
2941,,,BAO_0000357,,1,Autocuration,,51,,,,,H,8,CHEMBL857073,
2942,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617882,
2943,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,D,9,CHEMBL617883,
2944,,,BAO_0000219,,1,Autocuration,,108,,,,,H,8,CHEMBL617884,
2945,,,BAO_0000219,CHO,1,Autocuration,,108,449.0,,,,H,8,CHEMBL617885,
2946,,,BAO_0000219,CHO,1,Autocuration,,108,449.0,,,,H,8,CHEMBL617886,
2947,,,BAO_0000357,,1,Expert,,108,,,,,D,9,CHEMBL617887,
2948,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617888,
2949,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617889,
2950,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617890,
2951,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617891,
2952,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617892,
2953,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617893,
2954,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617894,
2955,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617895,
2956,,,BAO_0000219,CHO,1,Autocuration,,108,449.0,,,,H,8,CHEMBL617896,
2957,,,BAO_0000357,,1,Expert,,108,,,,,D,9,CHEMBL617897,
2958,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617898,
2959,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617899,
2960,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL617900,
2961,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617901,
2962,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617902,
2963,,,BAO_0000019,,1,Autocuration,,108,,,,,H,8,CHEMBL617903,
2964,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617904,
2965,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617905,
2966,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617906,
2967,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617907,
2968,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL617908,
2969,,,BAO_0000219,CHO,1,Expert,,108,449.0,,,,H,8,CHEMBL620617,
2970,,,BAO_0000019,,1,Expert,,108,,,,,D,9,CHEMBL620618,
2971,,,BAO_0000357,,1,Expert,,108,,,,,H,8,CHEMBL620619,
2972,,,BAO_0000357,,1,Expert,,108,,,,,D,9,CHEMBL620620,
2973,,,BAO_0000357,,1,Autocuration,,108,,,,,H,8,CHEMBL620621,
2974,,,BAO_0000249,,1,Autocuration,,104698,,,,Membranes,D,7,CHEMBL872920,
2975,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL620622,
2976,,,BAO_0000019,,1,Autocuration,,104698,,,,,D,7,CHEMBL620623,
2977,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL620624,
2978,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL620625,
2979,,,BAO_0000219,,1,Autocuration,,104698,,,,,H,6,CHEMBL620626,
2980,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL621307,
2981,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL621308,
2982,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL621309,
2983,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL621310,
2984,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL621311,
2985,,,BAO_0000249,,1,Autocuration,,104698,,,,,H,6,CHEMBL621502,
2986,,,BAO_0000249,,1,Autocuration,,104698,,,,,H,6,CHEMBL621503,
2987,,,BAO_0000249,,1,Autocuration,,104698,,,,Membranes,H,6,CHEMBL621504,
2988,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL621505,
2989,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL621506,
2990,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL619781,
2991,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL619782,
2992,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL619783,
2993,,,BAO_0000019,,1,Autocuration,,104698,,,,,D,7,CHEMBL619784,
2994,,,BAO_0000249,,1,Autocuration,,104698,,,,,H,6,CHEMBL619785,
2995,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL619786,
2996,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL619787,
2997,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL872925,
2998,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL619788,
2999,,,BAO_0000249,,1,Autocuration,,104698,,,,,H,6,CHEMBL619789,
3000,,,BAO_0000249,,1,Autocuration,,104698,,,,,H,6,CHEMBL619790,
3001,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL619791,
3002,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL619792,
3003,,,BAO_0000249,,1,Autocuration,,104698,,,,Membranes,H,6,CHEMBL619793,
3004,,,BAO_0000223,,1,Autocuration,,104698,,,,,D,7,CHEMBL619794,
3005,,,BAO_0000221,,1,Autocuration,,104698,,,Brain,,H,6,CHEMBL619795,955.0
3006,,,BAO_0000019,,1,Autocuration,,104698,,,,,H,6,CHEMBL619796,
3007,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL620448,
3008,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL620449,
3009,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL620450,
3010,,,BAO_0000223,,1,Autocuration,,104698,,,,,H,6,CHEMBL620451,
