assay_type,assay_organism,assay_tax_id,variant_id,assay_cell_type,src_id,curated_by,assay_subcellular_fraction,doc_id,assay_strain,relationship_type,assay_id,confidence_score,cell_id,assay_category,tid,assay_tissue,tissue_id,assay_test_type,bao_format,chembl_id,src_assay_id,description
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12258,1,,,50597,,,,BAO_0000218,CHEMBL630269,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12259,1,,,50597,,,,BAO_0000218,CHEMBL630270,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12260,1,,,50597,Lung,2048.0,,BAO_0000218,CHEMBL630141,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12261,1,,,50597,Lung,2048.0,,BAO_0000218,CHEMBL630142,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12262,1,,,50597,Muscle tissue,2385.0,,BAO_0000218,CHEMBL630143,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12263,1,,,50597,Muscle tissue,2385.0,,BAO_0000218,CHEMBL630144,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12264,1,,,50597,Prostate gland,2367.0,,BAO_0000218,CHEMBL630145,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12265,1,,,50597,Prostate gland,2367.0,,BAO_0000218,CHEMBL630146,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12266,1,,,50597,,,,BAO_0000218,CHEMBL630147,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12267,1,,,50597,,,,BAO_0000218,CHEMBL630148,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12268,1,,,50597,,,,BAO_0000218,CHEMBL630149,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12269,1,,,50597,Spleen,2106.0,,BAO_0000218,CHEMBL630150,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12270,1,,,50597,Spleen,2106.0,,BAO_0000218,CHEMBL630151,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12271,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL632031,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12272,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL632032,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12273,1,,,50597,,,,BAO_0000218,CHEMBL632033,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12274,1,,,50597,,,,BAO_0000218,CHEMBL632034,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12275,1,,,50597,Muscle tissue,2385.0,,BAO_0000218,CHEMBL632035,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12276,1,,,50597,,,,BAO_0000218,CHEMBL632036,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,14950,,N,12277,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL632037,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8631,,N,12278,1,,,50597,Blood,178.0,,BAO_0000218,CHEMBL632038,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8631,,N,12279,1,,,50597,Blood,178.0,,BAO_0000218,CHEMBL632039,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8631,,N,12280,1,,,50597,Blood,178.0,,BAO_0000218,CHEMBL632040,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8631,,N,12281,1,,,50597,Blood,178.0,,BAO_0000218,CHEMBL632041,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12282,1,,,50588,Blood,178.0,,BAO_0000218,CHEMBL632042,,"Concentration of compound in blood of dog 2, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12283,1,,,50588,,,,BAO_0000218,CHEMBL632043,,"Concentration of compound in left ventricle of dog 1, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12284,1,,,50588,,,,BAO_0000218,CHEMBL632044,,"Concentration of compound in left ventricle of dog 2, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12285,1,,,50588,Liver,2107.0,,BAO_0000218,CHEMBL632045,,"Concentration of compound in liver of dog 1, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12286,1,,,50588,Liver,2107.0,,BAO_0000218,CHEMBL632046,,"Concentration of compound in liver of dog 2, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12287,1,,,50588,Lung,2048.0,,BAO_0000218,CHEMBL632047,,"Concentration of compound in lung of dog 1, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12288,1,,,50588,Lung,2048.0,,BAO_0000218,CHEMBL632048,,"Concentration of compound in lung of dog 2, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12289,1,,,50588,Muscle tissue,2385.0,,BAO_0000218,CHEMBL632049,,"Concentration of compound in muscle of dog 1, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12290,1,,,50588,Muscle tissue,2385.0,,BAO_0000218,CHEMBL876418,,"Concentration of compound in muscle of dog 2, after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12291,1,,,50588,Spleen,2106.0,,BAO_0000218,CHEMBL632050,,"Concentration of compound in spleen of dog 1,after administering intravenously"
A,Canis lupus familiaris,9615.0,,,1,Intermediate,,9614,,N,12292,1,,,50588,Spleen,2106.0,,BAO_0000218,CHEMBL632051,,"Concentration of compound in spleen of dog 2, after administering intravenously"
F,,,,,1,Autocuration,,10353,,U,12293,0,,,22224,,,,BAO_0000218,CHEMBL632052,,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).
F,,,,,1,Autocuration,,10353,,U,12294,0,,,22224,,,,BAO_0000218,CHEMBL632053,,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).
A,,,,,1,Autocuration,,10353,,U,12295,0,,,22224,,,,BAO_0000218,CHEMBL632054,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).
F,,,,,1,Autocuration,,10353,,U,12296,0,,,22224,,,,BAO_0000218,CHEMBL632055,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).
F,,,,,1,Autocuration,,10353,,U,12297,0,,,22224,,,,BAO_0000218,CHEMBL631181,,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).
A,,,,,1,Autocuration,,9196,,U,12298,0,,,22224,,,,BAO_0000218,CHEMBL631182,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr
A,,,,,1,Autocuration,,9196,,U,12299,0,,,22224,,,,BAO_0000218,CHEMBL631183,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr
A,,,,,1,Autocuration,,9196,,U,12300,0,,,22224,,,,BAO_0000218,CHEMBL631184,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr
A,,,,,1,Autocuration,,9196,,U,12301,0,,,22224,,,,BAO_0000218,CHEMBL629774,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr
A,,,,,1,Autocuration,,9196,,U,12302,0,,,22224,,,,BAO_0000218,CHEMBL629775,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr
A,,,,,1,Autocuration,,9196,,U,12303,0,,,22224,,,,BAO_0000218,CHEMBL876549,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr
A,,,,,1,Autocuration,,9196,,U,12304,0,,,22224,,,,BAO_0000218,CHEMBL628172,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr
A,,,,,1,Autocuration,,9196,,U,12305,0,,,22224,,,,BAO_0000218,CHEMBL628173,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr
A,,,,,1,Autocuration,,9196,,U,12306,0,,,22224,,,,BAO_0000218,CHEMBL628174,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr
A,,,,,1,Autocuration,,9196,,U,12307,0,,,22224,,,,BAO_0000218,CHEMBL628175,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr
A,,,,,1,Autocuration,,9196,,U,12308,0,,,22224,,,,BAO_0000218,CHEMBL628176,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr
A,,,,,1,Autocuration,,9196,,U,12309,0,,,22224,,,,BAO_0000218,CHEMBL628177,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr
A,,,,,1,Autocuration,,9196,,U,12310,0,,,22224,,,,BAO_0000218,CHEMBL628178,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr
A,,,,,1,Autocuration,,9196,,U,12311,0,,,22224,,,,BAO_0000218,CHEMBL628179,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr
A,,,,,1,Autocuration,,9196,,U,12312,0,,,22224,,,,BAO_0000218,CHEMBL628180,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced
A,,,,,1,Autocuration,,9196,,U,12313,0,,,22224,,,,BAO_0000218,CHEMBL628181,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr
A,,,,,1,Autocuration,,9196,,U,12314,0,,,22224,,,,BAO_0000218,CHEMBL628182,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr
A,,,,,1,Autocuration,,9196,,U,12315,0,,,22224,,,,BAO_0000218,CHEMBL628183,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr
A,,,,,1,Autocuration,,9196,,U,12316,0,,,22224,,,,BAO_0000218,CHEMBL628184,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined
A,,,,,1,Autocuration,,9196,,U,12317,0,,,22224,,,,BAO_0000218,CHEMBL628185,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr
A,,,,,1,Autocuration,,9196,,U,12318,0,,,22224,,,,BAO_0000218,CHEMBL875617,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr
A,,,,,1,Autocuration,,9196,,U,12319,0,,,22224,,,,BAO_0000218,CHEMBL628186,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined
A,,,,,1,Autocuration,,9196,,U,12320,0,,,22224,,,,BAO_0000218,CHEMBL628187,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr
A,,,,,1,Autocuration,,9196,,U,12321,0,,,22224,,,,BAO_0000218,CHEMBL628188,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr
A,,,,,1,Autocuration,,9196,,U,12322,0,,,22224,,,,BAO_0000218,CHEMBL628189,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr
A,,,,,1,Autocuration,,9196,,U,12323,0,,,22224,,,,BAO_0000218,CHEMBL628190,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined
A,,,,,1,Autocuration,,9196,,U,12324,0,,,22224,,,,BAO_0000218,CHEMBL628191,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr
A,,,,,1,Autocuration,,9196,,U,12325,0,,,22224,,,,BAO_0000218,CHEMBL626513,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12326,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626514,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12327,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626515,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12328,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626516,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12329,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626517,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12330,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626518,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12331,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626519,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12332,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626520,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12333,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626521,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12334,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626522,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12335,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626523,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49"
A,Rattus norvegicus,10116.0,,,1,Intermediate,,8608,,N,12336,1,,,50597,Thyroid gland,2046.0,,BAO_0000218,CHEMBL626524,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36"
