Fiscal year,Youth issues (marker),Organisation name,PBA type,Gender equality (marker),Children issues (marker),FSTC percent,CountryRegion name,Knowledge for development (marker),Fund centre name,Branch name,Sector percent,Project Browser country ID,Enviromental sustainability (marker),ICT as a tool for development (marker),Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),Bilateral aid (international marker),Climate change adaptation (marker),Climate change mitigation (marker)
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,BY,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,CZ,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,CZ,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,EE,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,EE,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,HR,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,HR,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,HU,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,HU,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,LT,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,LT,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,LV,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,LV,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,MD,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,MD,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,MK,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,MK,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,PL,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,PL,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,RO,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,RO,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,RU,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,RU,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,SI,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,SI,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,SK,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,SK,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.7,UA,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,World Bank,Not PBA,0,0,1.0,Europe,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.3,UA,0,0,M012500001,Terminating,1150000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,1150000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Inter-Parliamentary Union,Not PBA,0,0,1.0,Africa MC,0,*Peace Building Fund,MFM Global Issues and Development,1.0,X1,0,0,M012526001,Closed,669600.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5302,*Peace Building Fund Section,0,5302,669600.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Pearson Peacekeeping Centre Le Centre Pearson pour le maintien,Not PBA,1,0,0.0,Africa MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X1,0,0,M012530001,Closed,6000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0
2009/2010,0,Pearson Peacekeeping Centre Le Centre Pearson pour le maintien,Not PBA,1,0,0.0,Americas MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X2,0,0,M012530001,Closed,6000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0
2009/2010,0,Pearson Peacekeeping Centre Le Centre Pearson pour le maintien,Not PBA,1,0,0.0,Asia MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X3,0,0,M012530001,Closed,6000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0
2009/2010,0,Pearson Peacekeeping Centre Le Centre Pearson pour le maintien,Not PBA,1,0,0.0,Europe MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X4,0,0,M012530001,Closed,6000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0
2009/2010,0,Canadian Red Cross Society,Not PBA,0,0,0.0,Africa MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X1,0,0,M012562001,Closed,1286668.71,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,1286668.71,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Canadian Red Cross Society,Not PBA,0,0,0.0,Americas MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X2,0,0,M012562001,Closed,1286668.71,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,1286668.71,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Canadian Red Cross Society,Not PBA,0,0,0.0,Asia MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X3,0,0,M012562001,Closed,1286668.71,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,1286668.71,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Canadian Red Cross Society,Not PBA,0,0,0.0,Europe MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X4,0,0,M012562001,Closed,1286668.71,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,1286668.71,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Africa MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.15,X1,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Africa MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.85,X1,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Americas MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.15,X2,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Americas MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.85,X2,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Asia MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.15,X3,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Asia MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.85,X3,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Europe MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.15,X4,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,CFGB - Canadian Foodgrains Bank Association,Not PBA,0,0,0.0,Europe MC,0,MHO Non Food - CORE,MFM Global Issues and Development,0.85,X4,0,0,M012567002,Closed,100000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,100000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,1,0
2009/2010,0,International Development Research Centre,Not PBA,0,0,1.0,Africa MC,0,MNCHN - INIT,MFM Global Issues and Development,1.0,X1,0,0,M012570001,Terminating,4000000.0,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,4000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,International Development Research Centre,Not PBA,0,0,1.0,Americas MC,0,MNCHN - INIT,MFM Global Issues and Development,1.0,X2,0,0,M012570001,Terminating,4000000.0,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,4000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,International Development Research Centre,Not PBA,0,0,1.0,Asia MC,0,MNCHN - INIT,MFM Global Issues and Development,1.0,X3,0,0,M012570001,Terminating,4000000.0,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,4000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,International Development Research Centre,Not PBA,0,0,1.0,Europe MC,0,MNCHN - INIT,MFM Global Issues and Development,1.0,X4,0,0,M012570001,Terminating,4000000.0,B5100,D5240,MND Health&Nutrition,S5250,MNC MNCH & Nutrition,0,5252,4000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Emergency Nutrition Network,Not PBA,0,0,0.0,Africa MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X1,0,0,M012576001,Terminating,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Emergency Nutrition Network,Not PBA,0,0,0.0,Americas MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X2,0,0,M012576001,Terminating,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Emergency Nutrition Network,Not PBA,0,0,0.0,Asia MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X3,0,0,M012576001,Terminating,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Emergency Nutrition Network,Not PBA,0,0,0.0,Europe MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X4,0,0,M012576001,Terminating,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,OCHA - Office for the Coordination of Humanitarian Affairs,Not PBA,1,0,0.0,Africa MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X1,0,0,M012583001,Closed,192000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,192000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,0,0
2009/2010,0,OCHA - Office for the Coordination of Humanitarian Affairs,Not PBA,1,0,0.0,Americas MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X2,0,0,M012583001,Closed,192000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,192000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,0,0
2009/2010,0,OCHA - Office for the Coordination of Humanitarian Affairs,Not PBA,1,0,0.0,Asia MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X3,0,0,M012583001,Closed,192000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,192000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,0,0
2009/2010,0,OCHA - Office for the Coordination of Humanitarian Affairs,Not PBA,1,0,0.0,Europe MC,0,MHI Non-Food INIT,MFM Global Issues and Development,1.0,X4,0,0,M012583001,Closed,192000000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5320,MHI International Humanitarian Assis ops,0,5303,192000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,0,0,0
2009/2010,0,IFRC Appeals via CRCS,Not PBA,0,0,0.0,Africa MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X1,0,0,M012601001,Closed,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,IFRC Appeals via CRCS,Not PBA,0,0,0.0,Americas MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X2,0,0,M012601001,Closed,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,IFRC Appeals via CRCS,Not PBA,0,0,0.0,Asia MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X3,0,0,M012601001,Closed,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,IFRC Appeals via CRCS,Not PBA,0,0,0.0,Europe MC,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,X4,0,0,M012601001,Closed,105000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,105000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WFP - World Food Programme,Not PBA,0,0,0.0,Ethiopia,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,ET,0,0,M012610001,Closed,1209248.76,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WFP - World Food Programme,Not PBA,0,0,0.0,Italy,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,IT,0,0,M012610001,Closed,1209248.76,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WFP - World Food Programme,Not PBA,0,0,0.0,Madagascar,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,MG,0,0,M012610001,Closed,1209248.76,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WFP - World Food Programme,Not PBA,0,0,0.0,Malawi,0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,MW,0,0,M012610001,Closed,1209248.76,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WFP - World Food Programme,Not PBA,0,0,0.0,"Tanzania,Un Rep",0,MHO Non Food - CORE,MFM Global Issues and Development,1.0,TZ,0,0,M012610001,Closed,1209248.76,B5100,D5301,MHDInternational Humanitarian Assistance,S5330,MHO Huma Organization & Food Assistance,0,5311,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Handicap International Canada,Not PBA,0,0,1.0,Africa MC,0,*Peace Building Fund,MFM Global Issues and Development,1.0,X1,0,0,M012613002,Closed,5000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5302,*Peace Building Fund Section,0,5302,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Handicap International Canada,Not PBA,0,0,1.0,Americas MC,0,*Peace Building Fund,MFM Global Issues and Development,1.0,X2,0,0,M012613002,Closed,5000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5302,*Peace Building Fund Section,0,5302,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Handicap International Canada,Not PBA,0,0,1.0,Asia MC,0,*Peace Building Fund,MFM Global Issues and Development,1.0,X3,0,0,M012613002,Closed,5000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5302,*Peace Building Fund Section,0,5302,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,Handicap International Canada,Not PBA,0,0,1.0,Europe MC,0,*Peace Building Fund,MFM Global Issues and Development,1.0,X4,0,0,M012613002,Closed,5000.0,B5100,D5301,MHDInternational Humanitarian Assistance,S5302,*Peace Building Fund Section,0,5302,0.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WHO-Stop TB Partnership Trust Fund,Not PBA,0,0,1.0,Africa MC,0,Global Health - INIT,MFM Global Issues and Development,1.0,X1,0,0,M012620001,Terminating,20000000.0,B5100,D5240,MND Health&Nutrition,S5245,MNG Global Health,0,5247,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,WHO-Stop TB Partnership Trust Fund,Not PBA,0,0,1.0,Asia MC,0,Global Health - INIT,MFM Global Issues and Development,1.0,X3,0,0,M012620001,Terminating,20000000.0,B5100,D5240,MND Health&Nutrition,S5245,MNG Global Health,0,5247,20000000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,UNOPS - United Nations Office for Project Services,Not PBA,0,0,0.7,Haiti,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.2,HT,0,0,M012647001,Terminating,3840000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,3840000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,UNOPS - United Nations Office for Project Services,Not PBA,0,0,0.7,Haiti,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.6,HT,0,0,M012647001,Terminating,3840000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,3840000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,UNOPS - United Nations Office for Project Services,Not PBA,0,0,0.7,Haiti,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.2,HT,0,0,M012647001,Terminating,3840000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,3840000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
2009/2010,0,UNOPS - United Nations Office for Project Services,Not PBA,0,0,0.7,Kiribati Rep,0,ECONOMIC GROWTH - INIT,MFM Global Issues and Development,0.2,KI,0,0,M012647001,Terminating,3840000.0,B5100,D5430,MED Economic Development,S5434,MEF ECONOMIC GROWTH AND IFIs,0,5280,3840000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,0,0
