ss_d,ss_rgnsm,src_d,tss_d,dc_d,b_frmt,src_ss_d,dscrptn,ss_sbclllr_frctn,ss_tp,ss_strn,rltnshp_tp,cnfdnc_scr,crtd_b,chmbl_d,cll_d,vrnt_d
2853,,1,,4342,BAO_0000357,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 2C receptor was determined,,B,,H,8,Autocuration,CHEMBL617494,,
2854,Rattus norvegicus,1,,13735,BAO_0000019,,Displacement of [3H]mesulergine from rat 5-HT2C receptor expressed in HEK293,,B,,D,9,Expert,CHEMBL617495,,
2855,,1,,13181,BAO_0000357,,Binding affinity was determined against cloned human 5-hydroxytryptamine 2C receptor using [3H]5-HT as radioligand,,B,,H,8,Autocuration,CHEMBL617496,,
2856,,1,,1883,BAO_0000219,,Compound was evaluated for displacement of [3H]mesulergine from cloned rat 5-hydroxytryptamine 2C receptor in transfected CHO-K1 cells.,,B,,H,8,Autocuration,CHEMBL617497,485.0,
2857,,1,,15194,BAO_0000357,,The compound was tested for the binding affinity against 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,B,,H,8,Autocuration,CHEMBL617498,,
2858,,1,,15194,BAO_0000357,,The compound was tested for the binding affinity against 5-hydroxytryptamine 2C receptor using [3H]Mesulergine as radioligand.,,B,,H,8,Autocuration,CHEMBL617499,,
2859,,1,,14579,BAO_0000019,,Compound tested for relative response using 0.1 uM 5-HT as agonist against 5-hydroxytryptamine 2C receptor,,F,,H,8,Autocuration,CHEMBL617500,,
2860,,1,,4639,BAO_0000357,,Compound was tested for binding affinity against 5-hydroxytryptamine 2C receptor,,B,,H,8,Autocuration,CHEMBL617501,,
2861,,1,,4820,BAO_0000357,,Binding affinity towards 5-hydroxytryptamine 2C receptor,,B,,H,8,Expert,CHEMBL617502,,
2862,,1,,14442,BAO_0000357,,Binding ability of compound at cloned human 5-hydroxytryptamine 2B receptor using [3H]rauwolscine as radioligand; Not Tested,,B,,H,8,Autocuration,CHEMBL617503,,
2863,,1,,14755,BAO_0000357,,Binding activity against cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT as the radioligand.,,B,,H,8,Autocuration,CHEMBL617504,,
2864,,1,,14744,BAO_0000357,,Binding affinity against the cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT as the radioligand,,B,,H,8,Autocuration,CHEMBL617406,,
2865,Homo sapiens,1,,6857,BAO_0000019,,Affinity for human 5-hydroxytryptamine 2B receptor expressed in mammalian cell line,,B,,D,9,Expert,CHEMBL617407,,
2866,,1,,16209,BAO_0000357,,Binding affinity towards human 5-hydroxytryptamine 2B receptor using [3H]5-HT as radioligand,,B,,H,8,Autocuration,CHEMBL617408,,
2867,,1,,15363,BAO_0000357,,Compound was tested for the displacement of [3H]5-HT from clone human 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617409,,
2868,,1,,15363,BAO_0000357,,Compound was tested for the displacement of [3H]5-HT from clone human 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617410,,
2869,,1,,15363,BAO_0000357,,Compound was tested for the displacement of [3H]5-HT from cloned human 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617411,,
2870,,1,,17085,BAO_0000019,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617412,,
2871,Homo sapiens,1,,17200,BAO_0000357,,Inhibitory constant against cloned human 5-hydroxytryptamine 2B receptor using with [125I]- DOI radioligand,,B,,D,9,Expert,CHEMBL617774,,
2872,Homo sapiens,1,,15851,BAO_0000219,,Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; ND = no data,,B,,D,9,Expert,CHEMBL617775,722.0,
2873,Homo sapiens,1,,15851,BAO_0000219,,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; ND = no data,,B,,D,9,Expert,CHEMBL617776,722.0,
2874,Homo sapiens,1,,6857,BAO_0000219,,Relative efficacy against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,,F,,D,9,Expert,CHEMBL617777,449.0,
2875,Homo sapiens,1,,6857,BAO_0000219,,Rleative efficacy against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,,F,,D,9,Expert,CHEMBL617778,449.0,
2876,,1,,15779,BAO_0000219,,"Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand",,B,,H,8,Autocuration,CHEMBL617779,722.0,
2877,,1,,15851,BAO_0000219,,Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.,,B,,H,8,Expert,CHEMBL617780,722.0,
2878,,1,,15779,BAO_0000219,,"Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand; no data",,B,,H,8,Autocuration,CHEMBL617781,722.0,
2879,Homo sapiens,1,,14157,BAO_0000219,,Displacement of [3H]5-HT from 5-hydroxytryptamine 2B receptor expressed in HEK 293 cells,,B,,D,9,Expert,CHEMBL617782,722.0,
2880,Homo sapiens,1,,4540,BAO_0000219,,Binding affinity to human cloned 5-HT2B receptor in HEK 293 cells using [3H]- -5-HT as radioligand,,B,,D,9,Expert,CHEMBL617783,722.0,
2881,,1,,6166,BAO_0000357,,Binding affinity towards cloned human 5-hydroxytryptamine 2B receptor was determined,,B,,H,8,Autocuration,CHEMBL617784,,
2882,,1,,15779,BAO_0000219,,Binding affinity towards 5-hydroxytryptamine 2B receptor (human cloned receptor) in HEK 293 cells using [3H]5-HT as radioligand.,,B,,H,8,Autocuration,CHEMBL617785,722.0,
2883,,1,,14391,BAO_0000219,,Binding affinity towards cloned human 5-hydroxytryptamine 2B receptor expressed in HEK 293 cells using [3H]5-HT as radioligand,,B,,H,8,Expert,CHEMBL857984,722.0,
2884,,1,,3832,BAO_0000219,,Binding affinity towards human cloned 5-HT2B receptor of HEK293 cells by displacement of [3H]5-HT,,B,,H,8,Expert,CHEMBL617786,722.0,
2885,,1,,3833,BAO_0000219,,In vitro binding affinity at human cloned 5-hydroxytryptamine 2B receptor of HEK293 cells by [3H]5-HT displacement.,,B,,H,8,Expert,CHEMBL617787,722.0,
2886,Homo sapiens,1,,15851,BAO_0000219,,Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells,,B,,D,9,Expert,CHEMBL617788,722.0,
2887,Homo sapiens,1,,15851,BAO_0000219,,Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; compound is insoluble,,B,,D,9,Expert,CHEMBL617789,722.0,
2888,,1,,4199,BAO_0000219,,Compound was evaluated for binding affinity against human cloned 5-HT2B receptor in HEK 293 cells using [3H]5-HT as the radioligand,,B,,H,8,Autocuration,CHEMBL617790,722.0,
2889,,1,,1883,BAO_0000219,,Displacement of [3H]-5-5HT from human cloned 5-hydroxytryptamine 2B receptor expressed in CHO-K1 cells,,B,,H,8,Expert,CHEMBL617791,485.0,
2890,,1,,4321,BAO_0000357,,Binding affinity against 5-hydroxytryptamine 2B receptor,,B,,H,8,Expert,CHEMBL617608,,
2891,,1,,15146,BAO_0000219,,Compound was tested for its binding affinity against cloned human 5-hydroxytryptamine 2B receptor in HEK 293 cells using [3H]5-HT,,B,,H,8,Autocuration,CHEMBL617609,722.0,
2892,,1,,5213,BAO_0000219,,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 2B receptor in HEK 293 using [3H]ketanserin as a radioligand,,B,,H,8,Autocuration,CHEMBL617610,722.0,
2893,,1,,14818,BAO_0000219,,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 2B receptors in HEK293 cells using [3H]5-HT.,,B,,H,8,Autocuration,CHEMBL617611,722.0,
2894,,1,,4829,BAO_0000219,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand",,B,,H,8,Autocuration,CHEMBL617612,722.0,
2895,,1,,4829,BAO_0000219,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand",,B,,H,8,Autocuration,CHEMBL617613,722.0,
2896,Oryctolagus cuniculus,1,,14025,BAO_0000019,,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 2B receptor in the endothelium intact rabbit jugular vein.,,B,,H,8,Autocuration,CHEMBL617614,,
2897,,1,945.0,13463,BAO_0000019,,Binding affinity analysed for 5-HT 2B receptor in rat stomach fundus,,B,,H,8,Expert,CHEMBL617615,,
2898,,1,945.0,7259,BAO_0000357,,Affinity against 5-hydroxytryptamine 2B receptor in the isolated rat stomach fundus,,B,,H,8,Expert,CHEMBL858114,,
2899,,1,945.0,7259,BAO_0000357,,Affinity against serotonergic receptor in the isolated rat stomach fundus,,B,,H,8,Autocuration,CHEMBL617616,,
2900,Rattus norvegicus,1,945.0,7185,BAO_0000019,,Antagonistic activity against 5-hydroxytryptamine 2B receptor obtained from rat stomach fundus preparation,,F,,D,9,Expert,CHEMBL617617,,
2901,Rattus norvegicus,1,,7185,BAO_0000019,,Antagonistic against 5-hydroxytryptamine 2B receptor,,F,,D,9,Expert,CHEMBL875914,,
2902,,1,945.0,13267,BAO_0000019,,Antagonistic affinity measured as pA2 value on 5-hydroxytryptamine 2B receptor of the rat stomach fundus,,F,,H,8,Autocuration,CHEMBL617618,,
2903,Rattus norvegicus,1,945.0,13735,BAO_0000357,,Inhibition of 5-HT binding to 5-HT2B receptor of Rat stomach fundus,,B,,D,9,Expert,CHEMBL617619,,
2904,,1,,15738,BAO_0000019,,Compound was evaluated for antagonism against serotonin (5-hydroxytryptamine 2B receptor ) receptor,,F,,H,8,Autocuration,CHEMBL617620,,
2905,,1,,15738,BAO_0000019,,Compound was evaluated for antagonism against serotonin (5-hydroxytryptamine 2B receptor ) receptor; No data,,F,,H,8,Autocuration,CHEMBL617621,,
2906,,1,,15738,BAO_0000019,,Compound was evaluated for antagonism against serotonin (5-hydroxytryptamine 2B) receptor,,F,,H,8,Autocuration,CHEMBL617622,,
2907,Rattus norvegicus,1,945.0,12936,BAO_0000357,,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,,B,,D,9,Expert,CHEMBL617623,,
2908,Rattus norvegicus,1,945.0,12936,BAO_0000357,,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,,B,,D,9,Expert,CHEMBL617624,,
2909,Rattus norvegicus,1,945.0,12936,BAO_0000357,,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,,B,,D,9,Expert,CHEMBL617625,,
2910,Rattus norvegicus,1,945.0,12936,BAO_0000357,,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,,B,,D,9,Expert,CHEMBL617626,,
2911,,1,945.0,16404,BAO_0000019,,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus,,F,,H,8,Autocuration,CHEMBL617627,,
2912,,1,945.0,16404,BAO_0000019,,Negative log concentration of antagonist was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus,,F,,H,8,Expert,CHEMBL617628,,
2913,,1,945.0,16404,BAO_0000019,,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus; ND is No Data.,,F,,H,8,Autocuration,CHEMBL617629,,
2914,,1,945.0,16404,BAO_0000019,,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus; ND is not determined.,,F,,H,8,Autocuration,CHEMBL858115,,
2915,Rattus norvegicus,1,945.0,16404,BAO_0000019,,Antagonistic activity on 5-hydroxytryptamine 2B receptor of Rat stomach fundus;ND is not determined,,F,,D,9,Expert,CHEMBL617630,,
2916,,1,1515.0,16404,BAO_0000019,,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat thoracic aorta; ND is not determined,,F,,H,8,Autocuration,CHEMBL617631,,
2917,,1,,7483,BAO_0000357,,The binding affinity of compound to 5-HT receptor of rat fundus was expressed as pA2 value; Unable to determine valid PA2 value due to slope of Schild plot,,B,,H,8,Autocuration,CHEMBL617632,,
2918,,1,,7483,BAO_0000357,,The binding affinity to 5-hydroxytryptamine 2B receptor of rat fundus,,B,,H,8,Expert,CHEMBL617633,,
2919,,1,,7483,BAO_0000357,,The binding affinity of compound to 5-hydroxytryptamine 2B receptor of rat fundus was expressed as pA2 value; Unable to determine valid PA2 value due to slope of Schild plot,,B,,H,8,Autocuration,CHEMBL617634,,
2920,,1,,7483,BAO_0000357,,The binding affinity of compound to 5-hydroxytryptamine 2B receptor of rat fundus; Unable to determine valid PA2 value due to slope of Schild plot,,B,,H,8,Autocuration,CHEMBL617635,,
2922,Rattus norvegicus,1,945.0,16404,BAO_0000019,,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus,,F,,D,9,Autocuration,CHEMBL617637,,
2923,,1,,6347,BAO_0000357,,Binding affinity against 5-hydroxytryptamine 1A receptor,,B,,H,8,Autocuration,CHEMBL617638,,
2924,,1,,4373,BAO_0000357,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2B receptor was determined,,B,,H,8,Autocuration,CHEMBL617639,,
2925,,1,,4373,BAO_0000357,,Binding affinity for 5-hydroxytryptamine 2B receptor was determined,,B,,H,8,Autocuration,CHEMBL617640,,
2926,,1,,4687,BAO_0000357,,Evaluated for the binding affinity to 5-HT 2B receptor,,B,,H,8,Autocuration,CHEMBL617641,,
2927,,1,,16946,BAO_0000357,,Ability to displace [3H]5-HT from 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617642,,
2928,,1,,16633,BAO_0000357,,Binding affinities against 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617643,,
2929,,1,,16633,BAO_0000357,,Binding affinities towards 5-hydroxytryptamine 2B receptor,,B,,H,8,Autocuration,CHEMBL617644,,
2930,,1,,16633,BAO_0000357,,Binding affinity towards 5-hydroxytryptamine 2B receptor using [125I]DOI as radioligand,,B,,H,8,Autocuration,CHEMBL617645,,
2931,,1,,15026,BAO_0000357,,In vitro ability to displace [3H]mesulergine binding from 5-hydroxytryptamine 2C receptor from bovine choroid plexus.,,B,,H,8,Expert,CHEMBL617646,,
2932,Bos taurus,1,,15738,BAO_0000357,,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor,,B,,H,8,Autocuration,CHEMBL617647,,
2933,Bos taurus,1,,15738,BAO_0000357,,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor at a concentration of 10E-6 M,,B,,H,8,Autocuration,CHEMBL617648,,
2934,Bos taurus,1,,15738,BAO_0000357,,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor at a concentration of 10e-6 M,,B,,H,8,Autocuration,CHEMBL617875,,
2935,Bos taurus,1,,15738,BAO_0000357,,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor at concentration of 10e-6 M,,B,,H,8,Autocuration,CHEMBL617876,,
2936,Bos taurus,1,,16404,BAO_0000357,,Inhibitory constant was determined on 5-hydroxytryptamine 2C receptor of Bovine choroid plexus,,B,,H,8,Expert,CHEMBL617877,,
2937,Bos taurus,1,,15026,BAO_0000357,,In vitro ability to displace [3H]mesulergine binding from 5-hydroxytryptamine 2C receptor from bovine choroid plexus.,,B,,H,8,Expert,CHEMBL617878,,
2938,Bos taurus,1,,15738,BAO_0000357,,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor,,B,,H,8,Autocuration,CHEMBL617879,,
2939,Cavia porcellus,1,,16312,BAO_0000019,,Binding affinity against guinea pig cortex 5-HT2C receptor in the presence of [3H]mesulergine,,B,,H,8,Autocuration,CHEMBL617880,,
2940,Cavia porcellus,1,2435.0,5486,BAO_0000357,,Binding affinity towards 5-HT4 receptor by the displacement of [3H]GR-113808 in guinea-pig striatum,,B,,D,9,Intermediate,CHEMBL617881,,
2941,,1,,5254,BAO_0000357,,Binding affinity against 5-HT1A receptor,,B,,H,8,Autocuration,CHEMBL857073,,
2942,,1,,3857,BAO_0000219,,Agonistic activity for 5-HT2c (5-HT2C) by measuring [3H]inositol monophosphate fromation in CHO cells in which the human 5-HT2C receptor subtype was stably expressed,,F,,H,8,Expert,CHEMBL617882,449.0,
2943,Homo sapiens,1,,6857,BAO_0000219,,Functional activity against human 5-hydroxytryptamine 2C receptor expressed in CHO cells using fluorometric imaging plate reader,,F,,D,9,Expert,CHEMBL617883,449.0,
2944,,1,,4176,BAO_0000219,,Functional agonist activity of compound was determined by fluorescence-based assay measuring intracellular calcium mobilization for 5-HT2c receptor cell line,,F,,H,8,Autocuration,CHEMBL617884,,
2945,,1,,6347,BAO_0000219,,Agonistic binding efficacy against human 5-hydroxytryptamine 2C receptor in CHO cells using [125I]- DOI radioligand,,B,,H,8,Autocuration,CHEMBL617885,449.0,
2946,,1,,6347,BAO_0000219,,"Agonistic binding affinity against human 5-hydroxytryptamine 2C receptor in CHO cells using [125I]- DOI radioligand, expressed as Emax",,B,,H,8,Autocuration,CHEMBL617886,449.0,
2947,Homo sapiens,1,,16146,BAO_0000357,,Inhibition of human 5-hydroxytryptamine 2C receptor,,B,,D,9,Expert,CHEMBL617887,,
2948,,1,,3805,BAO_0000357,,In vitro binding affinity against human 5-hydroxytryptamine 2C receptor at a concentration of 100 (nM),,B,,H,8,Autocuration,CHEMBL617888,,
2949,,1,,3857,BAO_0000019,,Inhibitory activity using [3H]mesulergine as radioligand with receptor membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor at a concentration of 1 uM,,B,,H,8,Autocuration,CHEMBL617889,,
2950,,1,,5635,BAO_0000357,,Intrinsic efficacy against 5-hydroxytryptamine 2C receptor,,B,,H,8,Autocuration,CHEMBL617890,,
2951,,1,,5635,BAO_0000357,,Intrinsic efficacy against 5-hydroxytryptamine 2C receptor Intrinsic efficacy against 5-hydroxytryptamine 2C receptor; Intrinsic efficacy (%) not determined,,B,,H,8,Autocuration,CHEMBL617891,,
2952,,1,,5635,BAO_0000357,,Intrinsic efficacy against 5-hydroxytryptamine 2C receptor; Intrinsic efficacy (%) not determined,,B,,H,8,Autocuration,CHEMBL617892,,
2953,,1,,4012,BAO_0000219,,Displacement of [H]-mesulergine from CHO cells expressing human 5-hydroxytryptamine 2C receptor.,,B,,H,8,Expert,CHEMBL617893,449.0,
2954,,1,,6366,BAO_0000219,,Ability to displace [3H]- mesulergine from human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells,,B,,H,8,Expert,CHEMBL617894,449.0,
2955,,1,,15949,BAO_0000219,,Ability to displace [3H]mesulergine binding to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells,,B,,H,8,Expert,CHEMBL617895,449.0,
2956,,1,,17211,BAO_0000219,,Ability to displace [3H]mesulergine (0.5 nM) from CHO cells of human 5-hydroxytryptamine 2C receptor,,B,,H,8,Autocuration,CHEMBL617896,449.0,
2957,Homo sapiens,1,,6491,BAO_0000357,,Affinity towards human 5-hydroxytryptamine 2C serotonin receptor,,B,,D,9,Expert,CHEMBL617897,,
2958,,1,,14093,BAO_0000019,,Agonist activity at cloned human 5-hydroxytryptamine 2C receptor using [125I]DOI radioligand,,F,,H,8,Autocuration,CHEMBL617898,,
2959,,1,,13481,BAO_0000019,,Agonistic activity at cloned human 5-hydroxytryptamine 2C receptor using [125I]DOI as radioligand,,F,,H,8,Autocuration,CHEMBL617899,,
2960,Rattus norvegicus,1,,6347,BAO_0000219,,Agonistic binding affinity against human 5-hydroxytryptamine 2C receptor in CHO cells using [125I]- DOI ,,B,,H,8,Expert,CHEMBL617900,449.0,
2961,,1,,14093,BAO_0000019,,Antagonist activity at cloned human 5-hydroxytryptamine 2C receptor using [3H]mesulergine radioligand,,F,,H,8,Autocuration,CHEMBL617901,,
2962,,1,,14093,BAO_0000019,,Antagonist activity at cloned human 5-hydroxytryptamine 2C receptor using [3H]mesulergine radioligand; Not tested,,F,,H,8,Autocuration,CHEMBL617902,,
2963,,1,,13481,BAO_0000019,,Antagonistic activity at cloned human 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,F,,H,8,Autocuration,CHEMBL617903,,
