ammontare,personale_id,noleggio_id,pagamento_id,cliente_id,data_pagamento
0.0,1,15234,6160,228,2006-02-14 15:16:03
0.99,2,166,8695,322,2005-05-26 02:49:11
2.99,1,10856,12178,451,2005-08-02 00:07:14
0.99,2,5434,9022,334,2005-07-09 21:25:20
2.99,1,5180,13308,494,2005-07-09 10:06:53
2.99,1,13283,4907,180,2005-08-19 18:10:19
5.99,2,1511,8910,330,2005-06-15 22:45:06
0.99,1,3652,13942,518,2005-07-06 07:44:30
4.99,2,3887,14264,530,2005-07-06 18:46:34
0.99,2,457,8136,300,2005-05-27 19:52:29
4.99,2,8808,4706,173,2005-07-29 21:39:07
4.99,1,9008,10041,371,2005-07-30 05:10:26
2.99,1,8573,4876,179,2005-07-29 11:51:25
10.99,1,15425,7009,259,2005-08-23 00:05:57
4.99,2,14745,7524,277,2005-08-21 22:53:01
4.99,2,5994,7996,295,2005-07-11 01:14:10
4.99,2,5511,8176,301,2005-07-10 01:00:00
4.99,1,4257,14837,553,2005-07-07 14:18:41
6.99,2,81,7734,286,2005-05-25 12:15:19
7.99,1,10786,13226,490,2005-08-01 21:29:34
2.99,1,14895,9212,340,2005-08-22 04:19:23
6.99,2,9573,1636,59,2005-07-31 02:45:38
0.99,2,12044,10518,388,2005-08-17 20:39:37
0.99,1,1832,5950,220,2005-06-16 22:35:20
3.99,2,11486,6376,236,2005-08-02 22:34:06
4.99,2,6053,6394,237,2005-07-11 03:51:59
3.99,1,6817,3646,135,2005-07-12 18:19:57
6.99,2,7526,1219,44,2005-07-27 21:13:47
2.99,1,5282,6093,226,2005-07-09 15:01:23
6.99,1,11455,13430,498,2005-08-02 21:07:06
2.99,1,992,3312,123,2005-05-30 23:47:56
3.99,1,11745,6493,240,2005-08-17 09:00:01
5.99,2,8230,40,2,2005-07-29 00:12:59
0.99,2,5384,4896,180,2005-07-09 19:17:46
2.99,1,5887,14316,532,2005-07-10 19:45:47
0.99,2,15259,13185,488,2005-08-22 18:23:23
0.99,2,5771,4166,153,2005-07-10 13:26:45
4.99,1,4534,3567,132,2005-07-08 03:36:55
1.99,1,14765,11740,435,2005-08-21 23:40:28
4.99,1,13993,2548,93,2005-08-20 19:32:29
4.99,2,15629,7760,286,2005-08-23 07:28:22
7.99,1,15404,5749,211,2005-08-22 23:19:44
0.99,2,10567,5765,212,2005-08-01 13:16:01
0.99,2,7681,11656,432,2005-07-28 03:07:09
2.99,2,7462,3074,114,2005-07-27 18:47:47
0.99,1,2445,2643,98,2005-06-18 19:02:11
6.99,1,7719,7749,286,2005-07-28 04:39:09
2.99,1,7018,12176,451,2005-07-27 02:20:22
0.99,1,3596,11327,419,2005-07-06 05:03:11
2.99,1,9822,10327,381,2005-07-31 11:48:25
10.99,1,4326,8942,331,2005-07-07 18:01:22
9.99,2,7862,8124,299,2005-07-28 10:02:25
2.99,1,2514,10347,382,2005-06-18 23:56:44
0.99,2,7616,242,9,2005-07-28 00:15:26
7.99,1,11217,11282,417,2005-08-02 12:26:31
2.99,2,729,8724,323,2005-05-29 06:35:13
0.99,1,6502,1105,40,2005-07-12 03:15:45
4.99,2,13526,7521,277,2005-08-20 02:58:42
4.99,1,10061,10575,390,2005-07-31 19:23:25
6.99,1,15176,3118,115,2005-08-22 15:30:25
2.99,2,11707,15581,581,2005-08-17 07:24:59
0.0,1,14488,2060,75,2006-02-14 15:16:03
2.99,2,15276,13231,490,2005-08-22 18:59:01
2.99,2,910,10124,374,2005-05-30 10:46:16
3.99,1,736,7467,276,2005-05-29 08:10:07
1.99,1,5600,3727,138,2005-07-10 04:55:45
8.99,2,1957,1846,68,2005-06-17 08:50:58
4.99,1,3573,1797,66,2005-07-06 03:33:48
0.99,2,3416,2069,76,2005-06-21 17:05:29
4.99,2,10204,15327,572,2005-08-01 00:47:39
0.99,1,16046,2020,74,2005-08-23 22:26:47
9.99,2,15510,5687,209,2005-08-23 02:51:27
1.99,1,4129,15851,592,2005-07-07 07:37:03
4.99,2,3366,13762,511,2005-06-21 13:03:37
0.99,1,10665,3605,133,2005-08-01 16:56:17
2.99,2,13280,9968,368,2005-08-19 18:02:51
3.99,2,7330,6396,237,2005-07-27 13:56:46
4.99,2,9611,5846,215,2005-07-31 03:54:43
4.99,1,4290,7505,277,2005-07-07 15:47:10
5.99,2,2477,5570,206,2005-06-18 20:58:46
0.99,1,12449,7729,285,2005-08-18 11:03:04
2.99,2,8118,15168,566,2005-07-28 19:22:22
3.99,2,527,4582,169,2005-05-28 04:28:38
8.99,1,3297,5226,193,2005-06-21 07:08:19
7.99,1,10438,8576,316,2005-08-01 08:53:04
5.99,1,377,4605,170,2005-05-27 09:04:05
4.99,2,10261,1383,50,2005-08-01 02:58:27
4.99,1,6638,2368,87,2005-07-12 09:58:02
2.99,1,13269,12459,461,2005-08-19 17:34:00
5.99,2,5224,8441,311,2005-07-09 12:07:27
0.99,1,10608,10329,381,2005-08-01 14:48:41
0.99,1,7315,5643,208,2005-07-27 13:14:56
0.99,2,1927,5103,188,2005-06-17 06:48:19
9.99,1,14252,355,13,2005-08-21 05:44:07
4.99,2,14726,5875,216,2005-08-21 22:08:52
0.99,1,8933,7032,260,2005-07-30 02:36:06
3.99,1,9098,3902,144,2005-07-30 08:44:21
2.99,1,4638,8275,305,2005-07-08 08:57:20
4.99,2,9378,5337,197,2005-07-30 19:12:54
0.99,2,10333,13449,499,2005-08-01 04:58:32
5.99,2,7182,2632,97,2005-07-27 08:15:38
5.99,2,14778,10737,396,2005-08-21 23:56:30
2.99,2,9931,4989,183,2005-07-31 15:18:19
0.99,2,7247,2753,102,2005-07-27 10:32:58
2.99,2,12416,13881,515,2005-08-18 09:56:48
2.99,1,6035,4779,176,2005-07-11 03:01:45
4.99,1,14010,14472,537,2005-08-20 20:29:46
1.99,2,649,5319,197,2005-05-28 19:35:45
4.99,2,15304,3025,112,2005-08-22 19:45:57
6.99,1,12659,8902,329,2005-08-18 19:05:49
4.99,1,11813,1005,36,2005-08-17 12:06:54
4.99,2,10106,14904,556,2005-07-31 21:00:47
1.99,1,6460,10037,371,2005-07-12 01:13:44
0.99,2,14909,4232,155,2005-08-22 04:48:44
5.99,1,10152,6608,244,2005-07-31 22:28:05
8.99,2,16048,2799,103,2005-08-23 22:43:07
5.99,2,10489,1499,54,2005-08-01 10:27:42
4.99,1,15195,13709,508,2005-08-22 16:08:23
3.99,1,13413,10578,390,2005-08-19 22:46:46
4.99,1,15427,12111,448,2005-08-23 00:07:53
3.99,2,13500,15481,577,2005-08-20 01:54:39
0.99,2,10549,1679,61,2005-08-01 12:46:39
6.99,2,12701,13202,489,2005-08-18 20:26:47
7.99,2,4956,12892,477,2005-07-08 23:17:10
0.99,1,15936,11147,411,2005-08-23 18:43:11
3.99,2,15586,4057,148,2005-08-23 05:57:04
2.99,1,8211,5228,193,2005-07-28 23:34:22
2.99,1,12186,8475,312,2005-08-18 01:43:36
6.99,1,7084,894,32,2005-07-27 04:34:07
5.99,2,9694,13700,508,2005-07-31 07:13:16
4.99,1,9917,4339,159,2005-07-31 14:55:11
6.99,2,10286,14324,532,2005-08-01 03:35:58
2.99,1,4235,2335,86,2005-07-07 13:05:52
7.99,2,14630,7977,294,2005-08-21 18:43:44
0.99,2,12263,3550,131,2005-08-18 04:16:18
0.99,1,4313,791,29,2005-07-07 17:36:56
0.99,1,11566,14007,520,2005-08-17 01:28:35
6.99,2,14898,8135,299,2005-08-22 04:26:34
4.99,2,803,879,32,2005-05-29 17:52:30
2.99,2,13590,7148,264,2005-08-20 05:48:59
2.99,2,705,6921,257,2005-05-29 02:48:52
1.99,2,9634,11984,444,2005-07-31 05:06:02
5.99,2,7763,3135,116,2005-07-28 06:35:16
4.99,2,7127,13128,486,2005-07-27 06:13:48
0.99,2,3982,1739,64,2005-07-06 23:14:16
4.99,1,2147,7556,279,2005-06-17 22:28:13
2.99,1,12718,4793,176,2005-08-18 21:21:44
3.99,2,4590,15539,580,2005-07-08 06:27:48
0.99,2,14473,8102,298,2005-08-21 13:19:03
4.99,1,12814,12555,465,2005-08-19 00:58:24
3.99,1,9590,15681,585,2005-07-31 03:17:16
4.99,1,9343,1470,53,2005-07-30 18:13:13
2.99,2,12334,4364,160,2005-08-18 06:52:36
0.99,1,7816,7669,283,2005-07-28 08:14:12
4.99,2,4625,12788,473,2005-07-08 08:14:26
0.99,1,673,12615,468,2005-05-28 22:07:30
2.99,1,568,4211,155,2005-05-28 09:57:36
5.99,1,13472,3712,137,2005-08-20 01:03:31
6.99,1,5958,11609,430,2005-07-10 23:31:51
7.99,2,922,14748,550,2005-05-30 11:55:55
4.99,2,3801,1851,68,2005-07-06 15:05:50
4.99,1,83,3529,131,2005-05-25 12:30:15
0.99,2,3543,10675,394,2005-07-06 02:01:08
4.99,2,14735,983,35,2005-08-21 22:25:09
4.99,2,8063,4437,163,2005-07-28 17:15:11
4.99,1,6410,14999,560,2005-07-11 23:08:06
5.99,2,2593,14894,556,2005-06-19 05:40:11
2.99,1,15844,3220,119,2005-08-23 15:38:12
6.99,2,1391,7369,273,2005-06-15 16:11:21
4.99,1,10748,4934,181,2005-08-01 20:01:24
2.99,1,8795,8201,302,2005-07-29 21:04:14
7.99,2,14862,2142,78,2005-08-22 02:51:41
4.99,2,14725,10909,403,2005-08-21 22:02:08
0.99,1,7020,13643,506,2005-07-27 02:24:27
4.99,1,186,12612,468,2005-05-26 05:32:52
4.99,1,8344,6937,257,2005-07-29 04:45:25
4.99,2,3331,9515,352,2005-06-21 09:37:53
1.99,2,2397,2067,76,2005-06-18 15:51:25
2.99,1,2187,12887,477,2005-06-18 01:17:27
4.99,2,9403,7229,267,2005-07-30 20:18:53
2.99,1,9801,4310,158,2005-07-31 11:03:13
4.99,1,10682,484,18,2005-08-01 17:32:53
4.99,2,5098,10982,406,2005-07-09 06:13:54
6.99,1,3389,10699,395,2005-06-21 14:37:55
0.99,1,2389,10344,382,2005-06-18 15:27:47
0.99,2,7229,4962,182,2005-07-27 10:00:54
0.99,1,14499,7919,292,2005-08-21 14:11:19
6.99,2,12197,15118,564,2005-08-18 02:08:58
4.99,1,14376,15606,582,2005-08-21 09:48:56
3.99,2,2672,11351,420,2005-06-19 11:42:04
4.99,2,8381,8492,313,2005-07-29 05:31:44
1.99,2,10334,12011,445,2005-08-01 04:58:42
5.99,2,15271,1644,59,2005-08-22 18:48:48
6.99,2,15388,1390,50,2005-08-22 22:49:23
5.99,2,1423,15845,592,2005-06-15 18:08:12
4.99,1,10415,15835,591,2005-08-01 08:05:59
2.99,1,7779,11202,414,2005-07-28 07:11:11
4.99,1,10962,14500,538,2005-08-02 03:48:13
2.99,2,14538,12745,471,2005-08-21 15:28:15
3.99,2,16049,10671,393,2005-08-23 22:50:12
5.99,2,8761,14520,539,2005-07-29 19:26:47
0.99,1,10498,9601,355,2005-08-01 10:56:48
5.99,1,7636,1404,51,2005-07-28 01:08:36
1.99,2,936,12653,469,2005-05-30 13:52:49
2.99,1,8024,2452,90,2005-07-28 15:55:40
0.99,2,4785,12820,474,2005-07-08 16:10:19
3.99,1,11991,9764,361,2005-08-17 18:27:08
5.99,1,1829,7926,293,2005-06-16 22:14:21
0.99,2,12780,10116,373,2005-08-18 23:48:16
5.99,1,4337,12531,464,2005-07-07 18:36:37
0.99,1,10419,1810,66,2005-08-01 08:13:22
4.99,1,8030,833,30,2005-07-28 16:12:53
3.99,1,6122,892,32,2005-07-11 07:58:07
6.99,1,3429,16035,599,2005-06-21 18:46:05
2.99,1,10364,8599,317,2005-08-01 06:06:49
5.99,1,4202,1039,38,2005-07-07 11:23:48
5.99,1,2538,12755,472,2005-06-19 01:56:59
2.99,2,12431,2437,89,2005-08-18 10:34:59
0.99,1,12024,13078,484,2005-08-17 19:57:34
5.99,2,9895,15007,560,2005-07-31 14:07:56
0.99,1,15535,9364,346,2005-08-23 03:58:02
4.99,1,15027,12923,478,2005-08-22 09:03:04
2.99,1,13728,4290,157,2005-08-20 10:11:07
5.99,2,13525,2995,111,2005-08-20 02:50:44
9.99,2,11950,5168,190,2005-08-17 17:13:16
2.99,2,8415,3451,128,2005-07-29 06:52:27
4.99,1,13855,2618,96,2005-08-20 14:48:55
2.99,1,6633,4090,150,2005-07-12 09:35:42
0.99,2,14234,7344,271,2005-08-21 05:07:12
2.99,1,5412,12361,458,2005-07-09 20:23:52
0.99,1,10534,10756,397,2005-08-01 12:15:11
7.99,1,4452,12421,460,2005-07-07 23:31:54
2.99,2,20,5020,185,2005-05-25 01:48:41
0.99,1,2752,4065,149,2005-06-19 16:44:18
5.99,2,15940,2357,86,2005-08-23 18:45:06
9.99,1,11274,1901,70,2005-08-02 14:24:08
2.99,1,796,685,26,2005-05-29 16:59:44
0.99,2,77,12160,451,2005-05-25 11:31:59
4.99,1,3985,8337,307,2005-07-06 23:24:03
4.99,1,295,1767,65,2005-05-26 20:33:20
0.99,1,2974,12756,472,2005-06-20 08:00:24
4.99,1,4844,6393,237,2005-07-08 18:28:13
3.99,1,5725,11515,426,2005-07-10 11:21:21
2.99,2,13559,11994,444,2005-08-20 04:16:07
3.99,1,5628,2366,87,2005-07-10 05:56:40
5.99,1,6422,6928,257,2005-07-11 23:46:19
2.99,1,14526,14395,534,2006-02-14 15:16:03
3.99,2,13205,13351,495,2005-08-19 15:05:26
3.99,1,12470,2238,82,2005-08-18 11:55:42
0.99,1,7788,13146,487,2005-07-28 07:21:55
0.99,2,8203,2703,100,2005-07-28 23:14:56
0.99,1,168,12650,469,2005-05-26 03:07:43
0.99,2,367,11830,439,2005-05-27 07:37:02
10.99,1,11086,10044,371,2005-08-02 07:38:44
4.99,2,1071,4719,174,2005-05-31 09:48:56
0.99,1,3207,2331,86,2005-06-21 00:43:16
7.99,1,12159,2868,106,2005-08-18 00:36:09
3.99,1,2354,2091,77,2005-06-18 12:54:18
4.99,2,7691,3008,112,2005-07-28 03:30:09
7.99,1,10115,1859,68,2005-07-31 21:13:47
0.99,1,9732,7803,288,2005-07-31 08:56:08
4.99,2,4316,8173,301,2005-07-07 17:44:22
2.99,2,1841,150,6,2005-06-16 23:44:13
5.99,2,13418,6672,246,2005-08-19 22:53:56
5.99,2,14570,906,32,2005-08-21 16:32:32
6.99,1,8460,8891,329,2005-07-29 08:08:03
4.99,1,11972,8372,308,2005-08-17 17:55:46
8.99,2,8477,9573,354,2005-07-29 08:40:36
7.99,2,4852,11299,418,2005-07-08 18:43:15
6.99,1,6385,1876,69,2005-07-11 22:07:32
6.99,1,10202,8312,306,2005-08-01 00:43:18
0.99,2,8259,7414,274,2005-07-29 01:05:16
2.99,2,1568,4825,178,2005-06-16 03:14:01
1.99,1,7172,9787,362,2005-07-27 07:59:16
0.99,1,9518,5845,215,2005-07-31 00:43:26
2.99,2,3169,1365,50,2005-06-20 21:55:54
5.99,1,4037,15912,594,2005-07-07 02:52:52
5.99,1,2361,14665,546,2005-06-18 13:19:05
4.99,1,12398,8691,321,2005-08-18 09:13:24
0.99,2,3969,15716,587,2005-07-06 22:47:59
2.99,1,11156,12551,465,2005-08-02 09:56:06
0.99,2,15186,2823,104,2005-08-22 15:52:57
4.99,1,10835,2458,90,2005-08-01 23:28:49
5.99,2,3449,4917,181,2005-06-21 21:01:27
4.99,2,6933,10428,385,2005-07-26 23:09:23
0.99,1,1666,14913,557,2005-06-16 10:17:19
0.99,2,2806,13738,510,2005-06-19 19:30:48
4.99,2,10344,9932,367,2005-08-01 05:18:23
4.99,1,4180,66,3,2005-07-07 10:23:25
4.99,2,14207,15256,569,2005-08-21 04:08:19
5.99,2,2434,306,12,2005-06-18 18:11:51
8.99,2,3352,13740,510,2005-06-21 11:26:29
3.99,2,5358,1917,71,2005-07-09 18:09:21
2.99,2,11434,10612,391,2005-08-02 20:13:14
2.99,2,11386,4991,183,2005-08-02 18:24:03
1.99,2,1382,12283,455,2005-06-15 15:18:08
3.99,1,14602,10014,370,2005-08-21 17:48:49
7.99,1,4904,4697,173,2005-07-08 20:53:27
4.99,1,313,15899,594,2005-05-26 22:56:19
5.99,1,15060,1732,63,2005-08-22 10:24:32
2.99,1,11130,8899,329,2005-08-02 09:08:59
2.99,1,50,468,18,2005-05-25 06:44:53
2.99,1,5488,4700,173,2005-07-10 00:02:06
6.99,2,14723,14726,548,2005-08-21 21:52:32
4.99,1,3721,6091,226,2005-07-06 11:10:09
4.99,1,975,177,7,2005-05-30 21:07:15
8.99,1,2819,2223,82,2005-06-19 20:13:33
0.99,1,7369,3766,139,2005-07-27 15:07:58
2.99,1,12462,15389,574,2005-08-18 11:28:55
5.99,1,1139,15050,562,2005-05-31 19:34:52
2.99,2,6183,10866,402,2005-07-11 11:14:35
1.99,2,2998,10277,380,2005-06-20 09:30:22
2.99,1,1223,1362,50,2005-06-15 03:38:53
4.99,2,8775,1220,44,2005-07-29 20:05:38
4.99,1,4813,11840,439,2005-07-08 17:09:56
2.99,2,7718,93,4,2005-07-28 04:37:59
4.99,2,6227,5702,210,2005-07-11 13:56:46
0.99,2,5489,13217,490,2005-07-10 00:07:03
5.99,2,8844,6605,244,2005-07-29 23:05:08
2.99,2,5730,8177,301,2005-07-10 11:28:32
2.99,2,1015,14138,526,2005-05-31 02:44:57
10.99,1,5705,8144,300,2005-07-10 10:09:17
2.99,2,7365,12145,450,2005-07-27 15:00:20
2.99,1,4865,11300,418,2005-07-08 19:09:04
4.99,1,1763,10530,389,2005-06-16 17:51:01
4.99,2,7607,7938,293,2005-07-28 00:05:53
4.99,1,7425,7112,263,2005-07-27 17:18:35
6.99,1,9866,10139,374,2005-07-31 13:13:50
0.99,1,13000,3823,141,2005-08-19 07:36:42
5.99,2,5509,2749,102,2005-07-10 00:54:46
4.99,2,15325,2017,74,2005-08-22 20:27:38
0.99,2,8442,5034,185,2005-07-29 07:33:07
5.99,2,195,15102,564,2005-05-26 06:52:36
5.99,2,3076,2944,109,2005-06-20 15:01:19
2.99,2,3827,1126,41,2005-07-06 15:52:03
5.99,2,7059,15495,578,2005-07-27 03:51:02
0.99,1,10153,8066,297,2005-07-31 22:30:10
2.99,2,14705,6589,243,2005-08-21 21:02:55
2.99,2,15348,15732,587,2005-08-22 21:13:46
4.99,2,592,6590,244,2005-05-28 13:21:08
2.99,1,144,9637,357,2005-05-25 23:49:56
4.99,2,1454,8081,298,2005-06-15 19:49:41
0.99,2,3332,2224,82,2005-06-21 09:55:12
3.99,2,8503,6490,240,2005-07-29 09:16:50
2.99,1,11686,10632,392,2005-08-17 06:39:30
2.99,1,5953,10453,386,2005-07-10 23:21:35
0.99,1,14798,2530,92,2005-08-22 00:44:08
4.99,2,7995,2426,89,2005-07-28 15:00:09
6.99,2,9054,5678,209,2005-07-30 07:11:44
0.99,2,14429,1820,66,2005-08-21 11:29:43
0.99,1,7598,11815,438,2005-07-27 23:36:01
2.99,2,10154,4076,149,2005-07-31 22:30:49
0.99,1,13404,11211,414,2005-08-19 22:18:42
0.99,1,648,6811,253,2005-05-28 19:25:54
1.99,1,5277,8964,332,2005-07-09 14:40:42
5.99,1,10935,1172,42,2005-08-02 02:54:53
3.99,1,6980,4461,164,2005-07-27 00:50:30
4.99,2,15291,13329,494,2005-08-22 19:28:04
4.99,1,14000,7491,276,2005-08-20 20:06:05
4.99,2,10401,15115,564,2005-08-01 07:27:09
4.99,2,14960,4006,147,2005-08-22 06:31:36
5.99,2,12548,11527,426,2005-08-18 14:35:26
2.99,1,8441,14164,526,2005-07-29 07:33:05
0.99,2,5614,10035,371,2005-07-10 05:16:56
0.99,2,14739,6104,226,2005-08-21 22:33:22
1.99,2,15007,4485,165,2005-08-22 08:21:21
4.99,1,2551,11974,444,2005-06-19 02:51:04
2.99,2,3955,6681,247,2005-07-06 21:58:08
4.99,2,12660,566,21,2005-08-18 19:07:23
0.99,2,72,1312,48,2005-05-25 10:52:13
3.99,1,2064,1825,67,2005-06-17 15:57:56
5.99,1,10581,5895,217,2005-08-01 13:52:30
6.99,2,6184,3961,146,2005-07-11 11:19:21
2.99,1,7097,13145,487,2005-07-27 04:56:09
3.99,2,11609,1988,73,2005-08-17 03:41:11
4.99,1,8154,7722,285,2005-07-28 20:56:18
4.99,1,9825,10574,390,2005-07-31 11:50:51
2.99,2,6350,6073,225,2005-07-11 20:30:15
4.99,2,8270,7642,282,2005-07-29 01:27:22
7.99,1,7696,1549,56,2005-07-28 03:41:35
2.99,1,6386,15885,593,2005-07-11 22:14:57
1.99,1,12390,10222,377,2005-08-18 08:51:42
4.99,2,6715,10458,386,2005-07-12 13:32:28
2.99,1,460,6475,240,2005-05-27 20:02:03
9.99,2,1926,12471,462,2005-06-17 06:24:30
0.99,1,5448,12508,463,2005-07-09 22:11:14
4.99,2,11064,9146,338,2005-08-02 06:55:17
4.99,1,621,6442,239,2005-05-28 15:58:12
0.99,2,8479,5269,195,2005-07-29 08:42:04
6.99,1,5115,5760,212,2005-07-09 07:07:18
4.99,1,2023,4584,169,2005-06-17 12:52:58
0.99,1,9703,1584,57,2005-07-31 07:34:52
0.99,1,12377,875,31,2005-08-18 08:26:05
9.99,1,5683,7713,285,2005-07-10 08:52:13
2.99,1,5672,4299,158,2005-07-10 08:19:38
3.99,1,4565,15079,563,2005-07-08 05:12:28
4.99,2,8891,11728,435,2005-07-30 00:46:55
0.99,1,11810,7321,270,2005-08-17 11:56:48
2.99,2,5732,15991,597,2005-07-10 11:36:32
1.99,2,10293,6969,258,2005-08-01 03:44:26
10.99,2,10754,12428,460,2005-08-01 20:12:33
4.99,2,6873,4385,161,2005-07-12 20:20:50
5.99,2,10107,11205,414,2005-07-31 21:01:46
4.99,2,14625,13684,507,2005-08-21 18:34:21
3.99,1,15033,4578,168,2005-08-22 09:25:24
3.99,2,563,8754,324,2005-05-28 09:10:49
6.99,1,482,14661,546,2005-05-27 22:53:02
5.99,2,5835,285,11,2005-07-10 16:44:58
0.99,2,13356,8773,324,2005-08-19 21:02:21
4.99,1,7372,15647,584,2005-07-27 15:18:42
3.99,1,95,10806,400,2005-05-25 16:12:52
0.99,2,4559,11456,424,2005-07-08 04:56:49
7.99,2,4931,7689,284,2005-07-08 22:16:18
4.99,1,11321,7195,266,2005-08-02 16:15:07
5.99,1,4569,9887,366,2005-07-08 05:30:51
1.99,2,11131,7942,293,2005-08-02 09:10:04
0.99,1,13495,2528,92,2005-08-20 01:40:25
0.99,1,716,985,36,2005-05-29 04:35:29
0.99,1,15979,14452,536,2005-08-23 20:08:26
2.99,1,12119,15204,567,2005-08-17 23:16:44
2.99,1,3642,4494,166,2005-07-06 07:18:20
6.99,2,10356,1552,56,2005-08-01 05:49:17
3.99,1,11153,5966,220,2005-08-02 09:54:19
1.99,1,1788,9641,357,2005-06-16 19:47:18
8.99,2,5135,14485,538,2005-07-09 07:53:22
4.99,2,15299,10340,381,2005-08-22 19:42:57
2.99,2,9026,11441,423,2005-07-30 05:55:31
1.99,2,7875,13590,504,2005-07-28 10:23:48
2.99,2,9424,6906,256,2005-07-30 21:10:56
0.99,2,8069,4841,178,2005-07-28 17:23:46
7.99,2,6345,14317,532,2005-07-11 20:05:18
4.99,2,6087,4220,155,2005-07-11 05:29:22
3.99,2,3480,10349,382,2005-07-05 23:11:43
0.99,1,2627,15847,592,2005-06-19 08:32:00
0.99,1,2373,14621,544,2005-06-18 14:37:57
8.99,2,13041,12495,462,2005-08-19 09:05:38
0.99,1,237,14428,536,2005-05-26 12:15:13
0.99,2,1332,3122,116,2005-06-15 11:36:01
6.99,2,12137,2955,109,2005-08-17 23:52:26
0.99,2,9645,13978,519,2005-07-31 05:42:49
4.99,1,8926,13750,510,2005-07-30 02:10:31
4.99,2,4000,2582,95,2005-07-06 23:58:37
3.99,2,15295,5071,186,2005-08-22 19:36:21
6.99,2,8632,15091,563,2005-07-29 14:11:25
4.99,1,4605,14082,523,2005-07-08 07:00:14
7.99,2,9445,14739,549,2005-07-30 21:50:42
4.99,2,1201,5659,209,2005-06-15 02:06:28
4.99,2,14145,8531,314,2005-08-21 02:11:38
4.99,2,9332,12969,480,2005-07-30 17:53:39
0.99,1,14728,12835,474,2005-08-21 22:15:36
2.99,2,10845,1171,42,2005-08-01 23:47:03
8.99,1,909,13114,486,2005-05-30 10:43:38
0.99,2,10456,2206,81,2005-08-01 09:17:21
8.99,2,6881,9347,346,2005-07-12 20:46:35
2.99,2,4674,8888,329,2005-07-08 10:19:28
6.99,2,9289,12235,453,2005-07-30 15:57:04
4.99,1,9890,4123,151,2005-07-31 14:04:44
0.99,2,6470,6484,240,2005-07-12 01:29:41
3.99,2,1468,6188,230,2005-06-15 20:48:22
4.99,2,8280,5268,195,2005-07-29 01:45:51
3.99,1,528,9686,359,2005-05-28 04:30:05
7.99,1,499,5393,199,2005-05-28 01:05:07
4.99,1,6819,5367,198,2005-07-12 18:21:01
6.99,1,6524,10185,376,2005-07-12 04:14:35
2.99,1,323,3879,144,2005-05-27 00:49:27
2.99,2,9984,11660,432,2005-07-31 17:12:23
4.99,2,6580,868,31,2005-07-12 06:26:10
2.99,1,15763,4321,158,2005-08-23 13:02:59
2.99,1,1760,7048,261,2005-06-16 17:48:37
5.99,2,14948,13184,488,2005-08-22 06:10:53
7.99,1,14419,6001,221,2005-08-21 11:15:46
4.99,1,5354,9562,354,2005-07-09 18:04:33
4.99,2,1768,3532,131,2005-06-16 18:02:06
0.99,1,12792,10972,405,2006-02-14 15:16:03
0.99,1,215,5317,197,2005-05-26 09:02:47
2.99,1,11617,8770,324,2005-08-17 04:00:40
2.99,2,12829,8825,326,2005-08-19 01:38:18
2.99,2,244,6920,257,2005-05-26 13:40:40
2.99,1,14061,1477,53,2005-08-20 22:32:11
6.99,2,6886,11588,429,2005-07-12 20:58:04
2.99,1,5352,10061,372,2005-07-09 17:54:58
2.99,1,6024,7335,271,2005-07-11 02:16:47
2.99,1,8779,5481,202,2005-07-29 20:15:00
4.99,2,14355,7345,271,2005-08-21 09:08:29
5.99,2,1308,6348,236,2005-06-15 10:07:48
6.99,2,10811,5682,209,2005-08-01 22:41:15
6.99,2,2824,13637,506,2005-06-19 20:31:45
3.99,1,4097,1545,56,2005-07-07 06:10:55
6.99,2,10362,4932,181,2005-08-01 05:55:13
4.99,2,8842,7912,292,2005-07-29 23:03:40
3.99,1,1504,11424,423,2005-06-15 22:08:06
4.99,2,14998,2531,92,2005-08-22 07:53:14
2.99,1,9706,13701,508,2005-07-31 07:43:19
0.99,2,3348,426,16,2005-06-21 11:16:42
4.99,1,6586,2540,93,2005-07-12 06:56:24
2.99,2,11337,9905,366,2005-08-02 16:59:09
6.99,1,1420,6872,255,2005-06-15 17:56:14
2.99,1,1183,8875,329,2005-06-15 00:49:19
2.99,2,14129,9800,362,2005-08-21 01:42:15
4.99,2,1136,1361,50,2005-05-31 19:19:36
3.99,2,5780,13896,516,2005-07-10 13:46:23
2.99,1,10651,10930,404,2005-08-01 16:20:22
1.99,1,2638,7985,295,2005-06-19 09:23:30
2.99,1,14297,15188,566,2005-08-21 07:13:46
4.99,2,2890,10621,392,2005-06-20 02:00:45
1.99,1,5069,4982,183,2005-07-09 04:56:30
6.99,2,14200,9457,349,2005-08-21 03:51:27
1.99,2,13821,9603,355,2005-08-20 13:33:47
5.99,1,11872,3052,113,2005-08-17 14:11:45
7.99,1,543,13276,493,2005-05-28 06:43:34
0.99,2,4704,758,28,2005-07-08 11:45:35
5.99,2,5688,16014,598,2005-07-10 09:16:08
0.99,1,3085,4492,166,2005-06-20 15:42:33
4.99,1,1051,6658,246,2005-05-31 07:02:09
3.99,1,8455,10926,404,2005-07-29 07:53:06
0.99,2,9515,7140,264,2005-07-31 00:35:05
4.99,1,15249,11996,444,2005-08-22 17:58:27
4.99,2,881,6536,242,2005-05-30 06:15:36
10.99,1,1301,908,33,2005-06-15 09:46:33
