assays_ss_d,assays_src_d,assays_ss_cll_tp,assays_cnfdnc_scr,assays_ss_rgnsm,assays_ss_tst_tp,assays_ss_ctgr,assays_ss_tx_d,assays_tss_d,assays_cll_d,assays_dscrptn,assays_ss_tss,assays_vrnt_d,assays_src_ss_d,assays_ss_sbclllr_frctn,assays_b_frmt,assays_td,assays_rltnshp_tp,assays_crtd_b,assays_chmbl_d
14737,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Iimmature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL631996
14738,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Iimmature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL631997
14739,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL631998
14740,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL631999
14741,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL632000
14742,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL632001
14743,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL874424
14744,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL632002
14745,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in liver of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL632003
14746,1,,0,,,,,,,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632004
14747,1,,0,,,,,,,Compound was tested for amidase rate in the presence of N62C fully characterised enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632005
14748,1,,0,,,,,,,Compound was tested for amidase rate in the presence of N62C screen enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632006
14749,1,,0,,,,,,,Compound was tested for amidase rate in the presence of S166C fully characterised enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632007
14750,1,,0,,,,,,,Compound was tested for amidase rate in the presence of S166C screen enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632008
14751,1,,0,,,,,,,Compound was tested for esterase rate in the presence of N62C fully characterised enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632009
14752,1,,0,,,,,,,Compound was tested for esterase rate in the presence of N62C screen enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632010
14753,1,,0,,,,,,,Compound was tested for esterase rate in the presence of S166C fully characterised enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL857750
14754,1,,0,,,,,,,Compound was tested for esterase rate in the presence of S166C screen enzyme,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632011
14755,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632012
14756,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632013
14757,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as Kcat/KM",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL632014
14758,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629622
14759,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629623
14760,1,,0,,,,,,,"Rate constant at 30 degree C in phosphate buffer pH 7.1, 0.5 % acetonitrile was expressed as Kcat/KM",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629624
14761,1,,0,,,,,,,Ratio of Kcat to that of Km was determined,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629625
14762,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat/Kuncat",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629626
14763,1,,0,,,,,,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat/Kuncat",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629627
14764,1,,0,,,,,,,"Compound was evaluated for constant, Kd",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629628
14765,1,,0,,,,,,,Deacylation rate constant(Kd fast) was determined by proflavin displacement assay,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629629
14766,1,,0,,,,,,,Deacylation rate constant(Kd slow) was determined by proflavin displacement assay,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629630
14767,1,,0,,,,,,,Dissociation Constant of compound determined,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL856030
14768,1,,0,,,,,,,Dissociation constant for the binding of compound to PDZ3 from PSD-95 was determined,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629631
14769,1,,0,,,,,,,Dissociation constant for the binding of compound to PDZ3 from PSD-95 was determined; No data,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL629632
14770,1,,0,,,,,,,Dissociation constant of compound with Fructose was determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629633
14771,1,,0,,,,,,,Dissociation constant of compound with Fructose was determined; Not determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629634
14772,1,,0,,,,,,,Dissociation constant of compound with Lactulose was determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629635
14773,1,,0,,,,,,,Dissociation constant of compound with Lactulose was determined; Not determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629636
14774,1,,0,,,,,,,Dissociation constant of the Compound,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629637
14775,1,,0,,,,,,,Dissociation constant by non-linear regression analysis,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629638
14776,1,,0,,,,,,,Dissociation constant was determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629639
14777,1,,0,,,,,,,Dissociation constant of the compound; value ranges from 0.81-1.2 nM,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629640
14778,1,,0,,,,,,,Dissociation constant was determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL629641
14779,1,,0,,,,,,,Dissociation constant was determined,,,,,BAO_0000100,22224,U,Autocuration,CHEMBL631344
14780,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Equilibrium dissociation constant based on membrane concentration in rat smooth muscle,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL631345
14781,1,,0,,,,,,,The dissociation constant determined by fluorescence displacement assay,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631346
14782,1,,0,,,,,,,kd value surface plasmon resonance (SPR) method,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631524
14783,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Equilibrium dissociation constant based on aqueous concentration in rat smooth muscle,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL631525
14784,1,,0,,,,,,,First dissociation constant of the binding of compound to V30M TTR,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631526
14785,1,,0,,,,,,,Second dissociation constant of the binding of compound to V30M TTR,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631527
14786,1,,0,,,,,,,"Compound was evaluated for equilibrium constant, Ke",,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631528
14787,1,,0,,,,,1898.0,,Equilibrium constant from the dorsal raphe and the ventromedial hypothalamus,Hypothalamus,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631529
14788,1,,0,,,,,1898.0,,Equilibrium constant from the dorsal raphe and the ventromedial hypothalamus; inactive,Hypothalamus,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631530
14789,1,,0,,,,,,,Keff is the effective biomolecular rate constant on VX for reactivation at pH 7.8 at 25 degree Centigrade,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631531
14790,1,,0,,,,,,,Keff is the effective biomolecular rate constant on paraxon for reactivation at pH 7.8 at 25 degree Centigrade,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631532
14791,1,,0,,,,,,,Keff is the effective biomolecular rate constant on sarin for reactivation at pH 7.8 at 25 degree Centigrade,,,,,BAO_0000019,22224,U,Autocuration,CHEMBL631533
14792,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound along with coformycin in mice liver homogenate 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL876552
14793,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound along with coformycin in mice liver homogenate 9-(beta-D-arabinifuranosyl)adenine(ara-A) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631534
14794,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound in mice brain homogenate 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631535
14795,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631536
14796,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)-6-hypoxanthine(ara-H) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631537
14797,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)adenine(ara-A) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631538
14798,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)adenine(ara-H) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631539
14799,1,,1,Mus musculus,,,10090.0,,,In vitro biotransformation of compound in mice serum 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,,,,BAO_0000218,50594,N,Intermediate,CHEMBL631540
14800,1,,1,Rattus norvegicus,,,10116.0,,,Pharmacokinetic Parameter [Kel(1/h)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625637
14801,1,,1,Rattus norvegicus,,,10116.0,,,Pharmacokinetic parameter [Kel(1/h)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625638
14802,1,,1,Rattus norvegicus,,,10116.0,,,"The Kel value in female wistar rat at 100 mg/kg, p.o. dose",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625639
14803,1,,1,Rattus norvegicus,In vivo,,10116.0,955.0,,Biodistribution in rat brain post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625640
14804,1,,1,Rattus norvegicus,In vivo,,10116.0,955.0,,Biodistribution in rat brain post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625641
14805,1,,1,Rattus norvegicus,In vivo,,10116.0,948.0,,Biodistribution in rat heart post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625642
14806,1,,1,Rattus norvegicus,In vivo,,10116.0,948.0,,Biodistribution in rat heart post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625643
14807,1,,1,Rattus norvegicus,In vivo,,10116.0,2113.0,,Biodistribution in rat kidney post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625644
14808,1,,1,Rattus norvegicus,In vivo,,10116.0,2113.0,,Biodistribution in rat kidney post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625645
14809,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in rat liver post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625646
14810,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution in rat liver post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625647
14811,1,,1,Rattus norvegicus,In vivo,,10116.0,2048.0,,Biodistribution in rat lung post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625648
14812,1,,1,Rattus norvegicus,In vivo,,10116.0,2048.0,,Biodistribution in rat lung post intravenous injection for 60 min of [99mTc]-TRODAT ligand expressed as percent dose per organ,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625649
14813,1,,1,Rattus norvegicus,In vivo,,10116.0,2385.0,,Biodistribution in rat muscle post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625650
14814,1,,1,Rattus norvegicus,In vivo,,10116.0,2385.0,,Biodistribution in rat muscle post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625651
14815,1,,1,Rattus norvegicus,In vivo,,10116.0,14.0,,Biodistribution in rat skin post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Zone of skin,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625652
14816,1,,1,Rattus norvegicus,In vivo,,10116.0,14.0,,Biodistribution in rat skin post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Zone of skin,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625653
14817,1,,1,Rattus norvegicus,In vivo,,10116.0,2106.0,,Biodistribution in rat spleen post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Spleen,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625654
14818,1,,1,Rattus norvegicus,In vivo,,10116.0,2106.0,,Biodistribution in rat spleen post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,Spleen,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625655
14819,1,,1,Rattus norvegicus,In vivo,,10116.0,178.0,,Biodistribution of Compound in rat blood after 15 minutes of administration,Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625656
14820,1,,1,Rattus norvegicus,In vivo,,10116.0,178.0,,Biodistribution of Compound in rat blood after 2 minutes of administration,Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625657
14821,1,,1,Rattus norvegicus,In vivo,,10116.0,955.0,,Biodistribution of Compound in rat brain after 15 minutes of administration,Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625658
14822,1,,1,Rattus norvegicus,In vivo,,10116.0,955.0,,Biodistribution of Compound in rat brain after 2 minutes of administration,Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625659
14823,1,,1,Rattus norvegicus,In vivo,,10116.0,948.0,,Biodistribution of Compound in rat heart after 15 minutes of administration,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625660
14824,1,,1,Rattus norvegicus,In vivo,,10116.0,948.0,,Biodistribution of Compound in rat heart after 2 minutes of administration,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625661
14825,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution of Compound in rat liver after 15 minutes of administration,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625662
14826,1,,1,Rattus norvegicus,In vivo,,10116.0,2107.0,,Biodistribution of Compound in rat liver after 2 minutes of administration,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625663
14827,1,,1,Rattus norvegicus,In vivo,,10116.0,2048.0,,Biodistribution of Compound in rat lung after 15 minutes of administration,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL875621
14828,1,,1,Rattus norvegicus,In vivo,,10116.0,2048.0,,Biodistribution of Compound in rat lung after 2 minutes of administration,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628382
14829,1,,1,Rattus norvegicus,In vivo,,10116.0,2385.0,,Biodistribution of Compound in rat muscle after 15 minutes of administration,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628383
14830,1,,1,Rattus norvegicus,In vivo,,10116.0,2385.0,,Biodistribution of Compound in rat muscle after 2 minutes of administration,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628384
14831,1,,1,Rattus norvegicus,,,10116.0,,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 2 mins,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628385
14832,1,,1,Rattus norvegicus,,,10116.0,,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 30 mins,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL875753
14833,1,,1,Rattus norvegicus,,,10116.0,,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 60 mins,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628386
14834,1,,1,Rattus norvegicus,,,10116.0,,,Organ distribution in rat blood 2 minutes after intravenous injection,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628387
14835,1,,1,Rattus norvegicus,,,10116.0,,,Organ distribution in rat blood 2 hr after intravenous injection,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628388
14836,1,,1,Rattus norvegicus,,,10116.0,,,Organ distribution in rat blood 30 minutes after intravenous injection,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL628389
