doc_id,cell_id,assay_cell_type,tid,assay_tax_id,assay_category,src_assay_id,bao_format,assay_type,tissue_id,chembl_id,variant_id,assay_subcellular_fraction,curated_by,assay_tissue,src_id,confidence_score,assay_strain,assay_organism,relationship_type,assay_test_type,assay_id,description
1918,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627869,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6029,Maximum concentration was evaluated in dog plasma
3045,,,50588,9615.0,,,BAO_0000218,A,,CHEMBL627870,,,Intermediate,,1,1,,Canis lupus familiaris,N,In vivo,6030,Maximum concentration was evaluated after 75 min after administration in dog
9579,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627871,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6031,Maximum plasma concentration determined in dog after oral administration of 17b
9579,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627872,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6032,Maximum plasma concentration determined in dog after oral administration of 2b
933,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627873,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6033,Maximum plasma concentration in dog
17839,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627874,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6034,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg
17839,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627875,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6035,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg
17839,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627876,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6036,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg
17839,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627877,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6037,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg
6348,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627878,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6038,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration
16367,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627879,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6039,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg
1337,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL875355,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6040,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.
1337,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627880,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6041,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.
5199,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627881,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6042,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.
17650,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627882,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6043,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg
6679,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL627883,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6044,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration
5356,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL628526,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6045,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL
5356,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL628527,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6046,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL
6227,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL628528,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6047,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg
6227,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL628529,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6048,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg
6227,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL628530,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6049,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg
6227,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL625243,,,Intermediate,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6050,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg
3598,,,50588,9615.0,,,BAO_0000218,A,1969.0,CHEMBL625244,,,Expert,Plasma,1,1,,Canis lupus familiaris,N,In vivo,6051,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg
4368,,,50588,9615.0,,,BAO_0000218,A,,CHEMBL625245,,,Intermediate,,1,1,,Canis lupus familiaris,N,In vivo,6052,Maximum concentration by intravenous administration of 1.2 mg/kg in dog
6265,,,50588,9615.0,,,BAO_0000218,A,,CHEMBL625246,,,Intermediate,,1,1,,Canis lupus familiaris,N,In vivo,6053,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg
7767,,,50594,10090.0,,,BAO_0000218,A,945.0,CHEMBL625247,,,Intermediate,Stomach,1,1,,Mus musculus,N,In vivo,6054,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
7767,,,50594,10090.0,,,BAO_0000218,A,1088.0,CHEMBL625248,,,Intermediate,Urine,1,1,,Mus musculus,N,In vivo,6055,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
7767,,,50594,10090.0,,,BAO_0000218,A,1088.0,CHEMBL625249,,,Intermediate,Urine,1,1,,Mus musculus,N,In vivo,6056,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data
7767,,,50594,10090.0,,,BAO_0000218,A,1088.0,CHEMBL625250,,,Intermediate,Urine,1,1,,Mus musculus,N,In vivo,6057,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data
17811,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625251,,,Intermediate,,1,1,,Mus musculus,N,,6058,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase
17811,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL875356,,,Intermediate,,1,1,,Mus musculus,N,,6059,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625252,,,Intermediate,,1,1,,Mus musculus,N,,6060,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,178.0,CHEMBL625253,,,Intermediate,Blood,1,1,,Mus musculus,N,,6061,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625254,,,Intermediate,,1,1,,Mus musculus,N,,6062,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625255,,,Intermediate,,1,1,,Mus musculus,N,,6063,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625256,,,Intermediate,,1,1,,Mus musculus,N,,6064,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,178.0,CHEMBL625257,,,Intermediate,Blood,1,1,,Mus musculus,N,,6065,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,178.0,CHEMBL625258,,,Intermediate,Blood,1,1,,Mus musculus,N,,6066,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625259,,,Intermediate,,1,1,,Mus musculus,N,,6067,Compound was evaluated for washout rate in mice (Radiolabeled compound)
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625260,,,Intermediate,,1,1,,Mus musculus,N,,6068,Compound was evaluated for washout rate in mice after radiolabeled ligand injected
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625261,,,Intermediate,,1,1,,Mus musculus,N,,6069,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)"
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625262,,,Intermediate,,1,1,,Mus musculus,N,,6070,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)"
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL622639,,,Intermediate,,1,1,,Mus musculus,N,,6071,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)"
17257,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL622640,,,Intermediate,,1,1,,Mus musculus,N,,6072,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice
17257,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL622812,,,Intermediate,,1,1,,Mus musculus,N,,6073,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.
17257,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL622813,,,Intermediate,,1,1,,Mus musculus,N,,6074,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice
17257,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL622814,,,Intermediate,,1,1,,Mus musculus,N,,6075,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined
17827,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL622815,,,Intermediate,,1,1,,Mus musculus,N,,6076,Time at maximum activity in mice (Radiolabeled compound)
3760,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625342,,,Intermediate,,1,1,,Mus musculus,N,,6077,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice
3760,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625343,,,Intermediate,,1,1,,Mus musculus,N,,6078,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice
17409,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL877591,,,Intermediate,,1,1,,Mus musculus,N,,6079,Binding towards mouse plasma protein at 10 uM
17409,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625344,,,Intermediate,,1,1,,Mus musculus,N,,6080,Binding towards mouse plasma protein at 100 uM
2675,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625345,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6081,Bioavailability was evaluated in mice after intravenous administration
2675,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625346,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6082,Bioavailability was evaluated in mice after oral administration
3132,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625347,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6083,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse
3132,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625348,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6084,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg
16597,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625349,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6085,Bioavailability at a dose of 10 mg/kg peroral administration in mice.
2862,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL625350,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6086,Oral bioavailability in mouse
17764,,,50594,10090.0,,,BAO_0000218,A,,CHEMBL882952,,,Intermediate,,1,1,,Mus musculus,N,In vivo,6087,Oral bioavailability after intravenous administration in mice at 24 uM/kg
846,,,50594,10090.0,,,BAO_0000218,A,955.0,CHEMBL625351,,,Intermediate,Brain,1,1,,Mus musculus,N,In vivo,6088,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,955.0,CHEMBL625352,,,Intermediate,Brain,1,1,,Mus musculus,N,In vivo,6089,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,955.0,CHEMBL877592,,,Intermediate,Brain,1,1,,Mus musculus,N,In vivo,6090,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,955.0,CHEMBL625353,,,Intermediate,Brain,1,1,,Mus musculus,N,In vivo,6091,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,955.0,CHEMBL625354,,,Intermediate,Brain,1,1,,Mus musculus,N,In vivo,6092,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,955.0,CHEMBL626019,,,Intermediate,Brain,1,1,,Mus musculus,N,In vivo,6093,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,948.0,CHEMBL626020,,,Intermediate,Heart,1,1,,Mus musculus,N,In vivo,6094,Biodistribution of [123I]- labeled compound in mice heart was determined after 10 min of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,948.0,CHEMBL626021,,,Intermediate,Heart,1,1,,Mus musculus,N,In vivo,6095,Biodistribution of [123I]- labeled compound in mice heart was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,948.0,CHEMBL626022,,,Intermediate,Heart,1,1,,Mus musculus,N,In vivo,6096,Biodistribution of [123I]- labeled compound in mice heart was determined after 1 min of administration; expressed in percent of injected dose per gram of organ
846,,,50594,10090.0,,,BAO_0000218,A,948.0,CHEMBL626192,,,Intermediate,Heart,1,1,,Mus musculus,N,In vivo,6097,Biodistribution of [123I]- labeled compound in mice heart was determined after 2 min of administration; expressed in percent of injected dose per gram of organ
1276,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626193,,,Intermediate,,1,1,,Homo sapiens,N,,6098,Cytotoxic activity was tested against human prostate cell line A-549 (lung carcinoma)
3498,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626194,,,Expert,,1,1,,Homo sapiens,N,,6099,Cytotoxicity against A-549 cell line in the purdue cell culture screen was determined
1169,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626195,,,Intermediate,,1,1,,Homo sapiens,N,,6100,Cytotoxicity against human lung carcinoma A-549 cell lines
4450,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626196,,,Intermediate,,1,1,,Homo sapiens,N,,6101,In vitro cytotoxic activity against A-549 (human lung carcinoma) cell line
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626197,,,Intermediate,,1,1,,Homo sapiens,N,,6102,In vitro cytotoxicity against human lung carcinoma cell line A-549
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626198,,,Intermediate,,1,1,,Homo sapiens,N,,6103,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 3.6*10e-5 M
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626199,,,Intermediate,,1,1,,Homo sapiens,N,,6104,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.2*10e-5M
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626200,,,Intermediate,,1,1,,Homo sapiens,N,,6105,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.3*10e-5M
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626201,,,Intermediate,,1,1,,Homo sapiens,N,,6106,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 5.0*10e-5M
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626202,,,Intermediate,,1,1,,Homo sapiens,N,,6107,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 6.1*10e-5 M
358,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626203,,,Intermediate,,1,1,,Homo sapiens,N,,6108,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 7.4*10e-5 M
15167,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL626204,,,Intermediate,,1,1,,Homo sapiens,N,,6109,In vitro cytotoxicity against A-549 human lung cancer cells
4139,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624701,,,Intermediate,,1,1,,Homo sapiens,N,,6110,In vitro cytotoxicity against human lung carcinoma (A-549) cell line
833,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624702,,,Intermediate,,1,1,,Homo sapiens,N,,6111,In vitro cytotoxicity in human tumor lung carcinoma A-549 cell lines
15718,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624703,,,Expert,,1,1,,Homo sapiens,N,,6112,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line
12373,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624704,,,Intermediate,,1,1,,Homo sapiens,N,,6113,Tested in vitro for cytotoxicity against A-549 lung cancer cells
637,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624705,,,Intermediate,,1,1,,Homo sapiens,N,,6114,The compound was tested for cytotoxicity against A-549 cell in human lung carcinoma
14867,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624706,,,Expert,,1,1,,Homo sapiens,N,,6115,Cytotoxicity against human lung carcinoma cells (A-549) using SRB assay.
4461,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624707,,,Intermediate,,1,1,,Homo sapiens,N,,6116,Antitumor cytotoxic activity against A-549 cell line was determined
5406,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624708,,,Intermediate,,1,1,,Homo sapiens,N,,6117,"Tested for the cytotoxicity against the Non-small cell lung cancer cell line A-549, growth inhibition by 50% is reported"
4457,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624709,,,Intermediate,,1,1,,Homo sapiens,N,,6118,Compound was tested for cytotoxicity against A-549 human solid tumor cell line
1386,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL884107,,,Expert,,1,1,,Homo sapiens,N,,6119,Antineoplastic activity against A-549 (human lung carcinoma) cell line.
3265,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624710,,,Intermediate,,1,1,,Homo sapiens,N,,6120,Antitumoral activity was assayed against A-549 cell line
2359,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624711,,,Intermediate,,1,1,,Homo sapiens,N,,6121,Compound was evaluated for the cytotoxicity against A-549 tumor cell line after 3 days of incubation
4457,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624712,,,Intermediate,,1,1,,Homo sapiens,N,,6122,Compound was tested for cytotoxicity against A-549 human solid tumor cell line
12454,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624713,,,Expert,,1,1,,Homo sapiens,N,,6123,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.
1481,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624714,,,Intermediate,,1,1,,Homo sapiens,N,,6124,Compound was tested for inhibition of cell growth of A-549 cells
1750,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624715,,,Intermediate,,1,1,,Homo sapiens,N,,6125,Compound was tested for its inhibitory effect on the growth of A-549 tumor cell line from lung.
5065,646.0,A549,80682,9606.0,,,BAO_0000219,F,,CHEMBL624716,,,Intermediate,,1,1,,Homo sapiens,N,,6126,Concentration required for 50% inhibition of growth in human lung carcinoma cell line was determined
