Fiscal year,Organisation class,Organisation type,Trade development (marker),Biodiversity (marker),Continent ID,Fund centre ID,Organisation sub-class,Knowledge for development (marker),Bilateral aid (international marker),Indigenous issues (marker),Amount spent,ICT as a tool for development (marker),Section name,Continent name,Organisation ID,Climate change mitigation (marker),Children issues (marker),CountryRegion percent,Sector percent,Maximum CIDA contribution (project-level),IRTC percent,Climate change adaptation (marker),CountryRegion name,Urban issues (marker),Project number,Status,Branch ID,Branch name,Division ID,Division name,Section ID,Regional program (marker),Fund centre name,Untied amount(Project-level budget),FSTC percent,CFLI (marker),CIDA business delivery model (old)
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,3,4125,OTHER MULTILATERAL,0,1,0,50000.0,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,1011911,0,0,1.0,1.0,594656.0,0.0,0,Afghanistan,0,A034626001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,594656.0,1.0,0,Directive
2009/2010,Civil Society,Foreign Profit Making,0,0,3,4125,CONSULTING SERVICES,0,1,0,46961.0,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,1015613,0,0,1.0,1.0,594656.0,0.0,0,Afghanistan,0,A034626001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,594656.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,3,4125,CONSULTANT,0,1,0,26078.42,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,Information not available,0,0,1.0,1.0,594656.0,0.0,0,Afghanistan,0,A034626001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,594656.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,3,4125,CONSULTANT,0,1,0,32500.67,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,Information not available,0,0,1.0,1.0,594656.0,0.0,0,Afghanistan,0,A034626001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,594656.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,3,4125,CONSULTANT,0,1,0,33326.22,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,Information not available,0,0,1.0,1.0,594656.0,0.0,0,Afghanistan,0,A034626001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,594656.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,3,4125,CONSULTANT,0,1,0,59438.13,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,Information not available,0,0,1.0,1.0,594656.0,0.0,0,Afghanistan,0,A034626001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,594656.0,1.0,0,Directive
2009/2010,Governmental,Foreign Non-Profit Making,0,0,3,4125,FEDERAL,1,1,1,325000.0,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,1010821,0,1,1.0,1.0,325000.0,0.0,0,Afghanistan,1,A034626002,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,325000.0,0.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,1755.65,0,Education and Knowledge,Asia,1014214,0,0,0.05,1.0,35113.0,0.0,0,Bangladesh,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,3511.3,0,Education and Knowledge,Asia,1014214,0,0,0.1,1.0,35113.0,0.0,0,China,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,5266.95,0,Education and Knowledge,Asia,1014214,0,0,0.15,1.0,35113.0,0.0,0,Indonesia,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,7022.6,0,Education and Knowledge,Asia,1014214,0,0,0.2,1.0,35113.0,0.0,0,India,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,3511.3,0,Education and Knowledge,Asia,1014214,0,0,0.1,1.0,35113.0,0.0,0,Cambodia,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,1755.65,0,Education and Knowledge,Asia,1014214,0,0,0.05,1.0,35113.0,0.0,0,Sri Lanka,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,1755.65,0,Education and Knowledge,Asia,1014214,0,0,0.05,1.0,35113.0,0.0,0,Nepal,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,8778.25,0,Education and Knowledge,Asia,1014214,0,0,0.25,1.0,35113.0,0.0,0,Philippines,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,1,0,3,6118,ASSOCIATIONS,0,1,0,1755.65,0,Education and Knowledge,Asia,1014214,0,0,0.05,1.0,35113.0,0.0,0,Viet Nam,0,A034639001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,35113.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,253.8263421,0,Education and Knowledge,America,1002972,0,0,0.0909,0.1,27923.69,0.0,0,Brazil,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,634.5658553,0,Education and Knowledge,America,1002972,0,0,0.0909,0.25,27923.69,0.0,0,Brazil,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,634.5658553,0,Education and Knowledge,America,1002972,0,0,0.0909,0.25,27923.69,0.0,0,Brazil,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,380.7395132,0,Education and Knowledge,America,1002972,0,0,0.0909,0.15,27923.69,0.0,0,Brazil,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,634.5658553,0,Education and Knowledge,America,1002972,0,0,0.0909,0.25,27923.69,0.0,0,Brazil,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,507.6526842,0,Education and Knowledge,America,1002972,0,0,0.1818,0.1,27923.69,0.0,0,Ecuador,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,America,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Ecuador,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,America,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Ecuador,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,761.4790263,0,Education and Knowledge,America,1002972,0,0,0.1818,0.15,27923.69,0.0,0,Ecuador,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,America,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Ecuador,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,253.8263421,0,Education and Knowledge,America,1002972,0,0,0.0909,0.1,27923.69,0.0,0,Honduras,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,634.5658553,0,Education and Knowledge,America,1002972,0,0,0.0909,0.25,27923.69,0.0,0,Honduras,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,634.5658553,0,Education and Knowledge,America,1002972,0,0,0.0909,0.25,27923.69,0.0,0,Honduras,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,380.7395132,0,Education and Knowledge,America,1002972,0,0,0.0909,0.15,27923.69,0.0,0,Honduras,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,634.5658553,0,Education and Knowledge,America,1002972,0,0,0.0909,0.25,27923.69,0.0,0,Honduras,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,507.6526842,0,Education and Knowledge,America,1002972,0,0,0.1818,0.1,27923.69,0.0,0,Mexico,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,America,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Mexico,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,America,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Mexico,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,761.4790263,0,Education and Knowledge,America,1002972,0,0,0.1818,0.15,27923.69,0.0,0,Mexico,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,America,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Mexico,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6118,UNIVERSITY,0,1,0,507.6526842,0,Education and Knowledge,Africa,1002972,0,0,0.1818,0.1,27923.69,0.0,0,Nigeria,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,Africa,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Nigeria,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,Africa,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Nigeria,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6118,UNIVERSITY,0,1,0,761.4790263,0,Education and Knowledge,Africa,1002972,0,0,0.1818,0.15,27923.69,0.0,0,Nigeria,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6118,UNIVERSITY,0,1,0,1269.131711,0,Education and Knowledge,Africa,1002972,0,0,0.1818,0.25,27923.69,0.0,0,Nigeria,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,761.7582632,0,Education and Knowledge,America,1002972,0,0,0.2728,0.1,27923.69,0.0,0,Peru,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1904.395658,0,Education and Knowledge,America,1002972,0,0,0.2728,0.25,27923.69,0.0,0,Peru,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1904.395658,0,Education and Knowledge,America,1002972,0,0,0.2728,0.25,27923.69,0.0,0,Peru,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1142.637395,0,Education and Knowledge,America,1002972,0,0,0.2728,0.15,27923.69,0.0,0,Peru,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6118,UNIVERSITY,0,1,0,1904.395658,0,Education and Knowledge,America,1002972,0,0,0.2728,0.25,27923.69,0.0,0,Peru,0,A034643001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,27923.69,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,1,4452,FEDERAL,0,1,0,1117884.16,0,Ha�ti & Dominican Republic Section,America,10050,0,0,1.0,1.0,2942447.56,0.0,0,Haiti,0,A034645001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,Haiti,2942447.56,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,1,4452,CONSULTING SERVICES,0,1,0,8058.49,0,Ha�ti & Dominican Republic Section,America,1008085,0,0,1.0,1.0,2942447.56,0.0,0,Haiti,0,A034645001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,Haiti,2942447.56,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4452,COOPERANT,0,1,0,80952.28,0,Ha�ti & Dominican Republic Section,America,Information not available,0,0,1.0,1.0,2942447.56,0.0,0,Haiti,0,A034645001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,Haiti,2942447.56,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4124,FEDERAL,1,1,0,27361.94,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,10050,0,0,1.0,1.0,27361.94,0.0,0,Pakistan,0,A034650PRE,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Pakistan,27361.94,0.0,0,Core Funding
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4274,FEDERAL,0,1,0,44198.26,0,Mozambique Program,Africa,10050,0,0,1.0,1.0,500000.0,0.0,0,Mozambique,0,A034651001,Operational,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4271,0,Mozambique,500000.0,0.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4274,FEDERAL,0,1,0,949.74,0,Mozambique Program,Africa,1008469,0,0,1.0,1.0,500000.0,0.0,0,Mozambique,0,A034651001,Operational,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4271,0,Mozambique,500000.0,0.0,0,Directive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,5,6118,ASSOCIATIONS,0,1,0,3345.646005,0,Education and Knowledge,Europe,1015249,0,0,0.1665,1.0,20093.97,0.0,0,Bulgaria,0,A034654001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,20093.97,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,1,6118,ASSOCIATIONS,0,1,0,3349.6647989999997,0,Education and Knowledge,America,1015249,0,0,0.1667,1.0,20093.97,0.0,0,Colombia,0,A034654001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,20093.97,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,3,6118,ASSOCIATIONS,0,1,0,3349.6647989999997,0,Education and Knowledge,Asia,1015249,0,0,0.1667,1.0,20093.97,0.0,0,India,0,A034654001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,20093.97,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,3,6118,ASSOCIATIONS,0,1,0,3349.6647989999997,0,Education and Knowledge,Asia,1015249,0,0,0.1667,1.0,20093.97,0.0,0,Jordan,0,A034654001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,20093.97,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,2,6118,ASSOCIATIONS,0,1,0,3349.6647989999997,0,Education and Knowledge,Africa,1015249,0,0,0.1667,1.0,20093.97,0.0,0,Madagascar,0,A034654001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,20093.97,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,2,6118,ASSOCIATIONS,0,1,0,3349.6647989999997,0,Education and Knowledge,Africa,1015249,0,0,0.1667,1.0,20093.97,0.0,0,South Africa,0,A034654001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,20093.97,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,2,6118,UNIVERSITY,0,1,0,29925.0,0,Education and Knowledge,Africa,1015000,0,0,1.0,1.0,29925.0,0.0,0,Cameroon,0,A034655001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,29925.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6118,NGO,0,1,0,80225.53,0,Education and Knowledge,Asia,1015354,0,1,1.0,1.0,80225.53,0.0,0,India,0,A034656001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,80225.53,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,0,0,3,4125,CONSULTANT,0,1,0,12087.82,0,"OAA Afghanistan, Pakistan and Sri Lanka",Asia,Information not available,0,0,1.0,1.0,12823.19,0.0,0,Afghanistan,0,A034661001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4141,0,Afghanistan,12823.19,0.0,0,Directive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4277,UNIVERSITY,0,1,0,396236.4,0,Southern & Eastern Africa Geographic Pro,Africa,1009771,0,1,1.0,0.7,2664708.63,0.0,0,Zimbabwe,0,A034667001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,2664708.63,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4277,UNIVERSITY,0,1,0,169815.6,0,Southern & Eastern Africa Geographic Pro,Africa,1009771,0,1,1.0,0.3,2664708.63,0.0,0,Zimbabwe,0,A034667001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,2664708.63,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,2,6118,NGO,0,1,0,10530.25,1,Education and Knowledge,Africa,1014937,0,0,0.25,1.0,42121.0,0.0,0,Africa MC,0,A034668001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,42121.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,1,6118,NGO,0,1,0,10530.25,1,Education and Knowledge,America,1014937,0,0,0.25,1.0,42121.0,0.0,0,Americas MC,0,A034668001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,42121.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,3,6118,NGO,0,1,0,10530.25,1,Education and Knowledge,Asia,1014937,0,0,0.25,1.0,42121.0,0.0,0,Asia MC,0,A034668001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,42121.0,1.0,0,Responsive
2009/2010,Civil Society,Foreign Non-Profit Making,0,0,5,6118,NGO,0,1,0,10530.25,1,Education and Knowledge,Europe,1014937,0,0,0.25,1.0,42121.0,0.0,0,Europe MC,0,A034668001,Closed,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,Thematic Conferences,42121.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Profit Making,0,0,1,4452,CONSULTING SERVICES,0,1,0,23229.715,0,Ha�ti & Dominican Republic Section,America,1007891,0,0,1.0,0.5,2043593.0,0.0,0,Haiti,0,A034669001,Operational,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,Haiti,2043593.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4452,CONSULTANT,0,1,0,4750.0,0,Ha�ti & Dominican Republic Section,America,Information not available,0,0,1.0,0.5,2043593.0,0.0,0,Haiti,0,A034669001,Operational,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,Haiti,2043593.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4452,CONSULTANT,0,1,0,5312.5,0,Ha�ti & Dominican Republic Section,America,Information not available,0,0,1.0,0.5,2043593.0,0.0,0,Haiti,0,A034669001,Operational,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,Haiti,2043593.0,1.0,0,Directive
