assay_id,tissue_id,assay_cell_type,assay_tissue,assay_organism,src_assay_id,assay_type,assay_subcellular_fraction,cell_id,relationship_type,doc_id,bao_format,chembl_id,tid,assay_category,curated_by,description,assay_test_type,assay_tax_id
5650,,,,Canis lupus familiaris,,A,,,N,5983,BAO_0000218,CHEMBL624471,50588,,Intermediate,Pharmacokinetic property (CLtot) was measured in dog at the dose of 0.032 mg/kg i.v.,In vivo,9615.0
5651,,,,Canis lupus familiaris,,A,,,N,5600,BAO_0000218,CHEMBL624472,50588,,Intermediate,Total clearance was determined after 0.1 mg/kg iv administration in dog,In vivo,9615.0
5652,,,,Canis lupus familiaris,,A,,,N,17764,BAO_0000218,CHEMBL622775,50588,,Intermediate,Clearance of compound after intravenous administration in dogs at 1.2 uM/kg,In vivo,9615.0
5653,,,,Canis lupus familiaris,,A,,,N,6039,BAO_0000218,CHEMBL622776,50588,,Intermediate,Clearance after intravenous administration of 0.5 mg/kg in dog was determined,In vivo,9615.0
5654,,,,Canis lupus familiaris,,A,,,N,6039,BAO_0000218,CHEMBL622777,50588,,Intermediate,Clearance after intravenous administration of 1.0 mg/kg in dog was determined,In vivo,9615.0
5655,,,,Canis lupus familiaris,,A,,,N,6039,BAO_0000218,CHEMBL622778,50588,,Intermediate,Clearance after peroral administration of 0.2 mg/kg in dog was determined,In vivo,9615.0
5656,,,,Canis lupus familiaris,,A,,,N,4368,BAO_0000218,CHEMBL622779,50588,,Intermediate,Clearance by intravenous administration of 1.2 mg/kg in dog,In vivo,9615.0
5657,,,,Canis lupus familiaris,,A,,,N,4305,BAO_0000218,CHEMBL622780,50588,,Intermediate,Clearance by iv administration in dogs at a dose of 1 mg/kg,In vivo,9615.0
5658,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,1918,BAO_0000218,CHEMBL622781,50588,,Intermediate,Clearance value was evaluated in dog plasma,In vivo,9615.0
5659,,,,Canis lupus familiaris,,A,,,N,6005,BAO_0000218,CHEMBL622782,50588,,Intermediate,Clearance was evaluated after i.v. administration in dog at a dose of 1 mg/kg,In vivo,9615.0
5660,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,4839,BAO_0000218,CHEMBL622783,50588,,Intermediate,Compound was tested for plasma clearance in dog,In vivo,9615.0
5661,,,,Canis lupus familiaris,,A,,,N,4239,BAO_0000218,CHEMBL622784,50588,,Intermediate,Pharmacokinetic property (Plasma clearance) was measured in dog,In vivo,9615.0
5662,,,,Mus musculus,,A,,,N,17729,BAO_0000218,CHEMBL622785,50594,,Intermediate,Area under curve when injected perorally in mice at a dose of 50 mg/kg,,10090.0
5663,,,,Mus musculus,,A,,,N,17728,BAO_0000218,CHEMBL622786,50594,,Intermediate,Area under curve when injected perorally in BALB/C mice at a dose of 50 mg/kg,,10090.0
5664,,,,Mus musculus,,A,,,N,5302,BAO_0000218,CHEMBL622787,50594,,Intermediate,Area under curve value in mouse at a dose of 10 mg/kg,,10090.0
5665,,,,Mus musculus,,A,,,N,5506,BAO_0000218,CHEMBL875949,50594,,Intermediate,Area under curve was determined at a dose of 100 mg/kg (i.p.) in Mice,,10090.0
5666,,,,Mus musculus,,A,,,N,5506,BAO_0000218,CHEMBL622788,50594,,Intermediate,Area under curve was determined at a dose of 200 mg/kg (i.p.) in Mice,,10090.0
5667,,,,Mus musculus,,F,,,N,17764,BAO_0000218,CHEMBL622789,50594,,Intermediate,Area under curve was determined for compound after intraperitoneal administration in mice at 18 uM/kg,,10090.0
5668,,,,Mus musculus,,F,,,N,17764,BAO_0000218,CHEMBL622790,50594,,Intermediate,Area under curve was determined for compound after intraperitoneal administration in mice at 23 uM/kg,,10090.0
5669,,,,Mus musculus,,F,,,N,17764,BAO_0000218,CHEMBL622791,50594,,Intermediate,Area under curve was determined for compound after intraperitoneal administration in mice at 25 uM/kg,,10090.0
5670,,,,Mus musculus,,F,,,N,17764,BAO_0000218,CHEMBL622792,50594,,Intermediate,Area under curve was determined for compound after intraperitoneal administration in mice at 26 uM/kg,,10090.0
5671,,,,Mus musculus,,A,,,N,17764,BAO_0000218,CHEMBL622793,50594,,Intermediate,Area under curve was determined for compound after intravenous administration in mice at 24 uM/kg,,10090.0
5672,,,,Mus musculus,,A,,,N,17753,BAO_0000218,CHEMBL622794,50594,,Intermediate,Area under curve was determined for the compound at 24 mg/Kg,,10090.0
5673,,,,Mus musculus,,A,,,N,17753,BAO_0000218,CHEMBL622795,50594,,Intermediate,Area under curve was determined for the compound at 40 mg/Kg,,10090.0
5674,,,,Mus musculus,,A,,,N,17753,BAO_0000218,CHEMBL621803,50594,,Intermediate,Area under curve was determined for the compound at 5 mg/Kg,,10090.0
5675,,,,Mus musculus,,A,,,N,3132,BAO_0000218,CHEMBL621804,50594,,Intermediate,Area under the curve for the compound is obtained at dose 25 mg/kg,,10090.0
5676,,,,Mus musculus,,A,,,N,3132,BAO_0000218,CHEMBL621805,50594,,Intermediate,Area under the curve for the compound was obtained when tested in mouse,,10090.0
5677,,,,Mus musculus,,A,,,N,17837,BAO_0000218,CHEMBL621806,50594,,Intermediate,Area under the curve of compound in mouse blood following i.v. administration of 10 mg/kg,,10090.0
5678,,,,Mus musculus,,A,,,N,17837,BAO_0000218,CHEMBL621807,50594,,Intermediate,Area under the curve of compound in mouse blood following p.o. administration of 30 mg/kg,,10090.0
5679,,,,Mus musculus,,A,,,N,6062,BAO_0000218,CHEMBL621808,50594,,Intermediate,Area under the curve was measured in mouse after an iv dose of 1 mg/kg,,10090.0
5680,,,,Mus musculus,,A,,,N,4066,BAO_0000218,CHEMBL621809,50594,,Intermediate,Area under the curve was determined for the compound at a single subcutaneous administration of 40 mg/kg in mice,,10090.0
5681,,,,Mus musculus,,A,,,N,16597,BAO_0000218,CHEMBL621810,50594,,Intermediate,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for area under curve (AUCtot),,10090.0
5682,,,,Mus musculus,,A,,,N,14239,BAO_0000218,CHEMBL875164,50594,,Intermediate,Compound was evaluated for the area under the concentration - time curve by administering intravenously at 25 mg/kg in mice,,10090.0
5683,,,,Mus musculus,,A,,,N,14239,BAO_0000218,CHEMBL621811,50594,,Intermediate,Compound was evaluated for the area under the concentration - time curve by administering orally at 25 mg/kg in mice,,10090.0
5684,,,,Mus musculus,,A,,,N,4890,BAO_0000218,CHEMBL621812,50594,,Intermediate,"Compound was evaluated for the pharmacokinetic parameter, area under curve",,10090.0
5685,,,,Mus musculus,,A,,,N,429,BAO_0000218,CHEMBL621813,50594,,Intermediate,Evaluated for pharmacokinetic parameter area under curve in mouse at the dose 20 mg/kg (0-4 hr ),,10090.0
5686,,,,Mus musculus,,A,,,N,429,BAO_0000218,CHEMBL621814,50594,,Intermediate,Evaluated for pharmacokinetic parameter area under curve in mouse at the dose 20 mg/kg (0-4 hr),,10090.0
5687,,,,Mus musculus,,A,,,N,5969,BAO_0000218,CHEMBL621815,50594,,Intermediate,In vivo area under curve (AUC) was determined in murine septicemia at dose of 100 mg/kg,,10090.0
5688,,,,Mus musculus,,A,,,N,5969,BAO_0000218,CHEMBL621816,50594,,Intermediate,In vivo area under curve (AUC) was determined in murine septicemia at dose of 50 mg/kg,,10090.0
5689,,,,Mus musculus,,A,,,N,5969,BAO_0000218,CHEMBL621817,50594,,Intermediate,In vivo area under curve (AUC) was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,,10090.0
5690,,,,Mus musculus,,A,,,N,6091,BAO_0000218,CHEMBL621818,50594,,Intermediate,Pharmacokinetic activity (AUC) in vivo after intravenous administration of 10 mg/kg in mouse,,10090.0
5691,,,,Mus musculus,,A,,,N,6091,BAO_0000218,CHEMBL621819,50594,,Intermediate,Pharmacokinetic activity (AUC) in vivo after intravenous administration of 10 mg/kg in mouse;ND=Not determined,,10090.0
5692,,,,Mus musculus,,A,,,N,6091,BAO_0000218,CHEMBL621820,50594,,Intermediate,Pharmacokinetic activity (AUC) in vivo after peroral administration of 10 mg/kg in mice,,10090.0
5693,,,,Mus musculus,,A,,,N,6091,BAO_0000218,CHEMBL621821,50594,,Intermediate,Pharmacokinetic activity (AUC) in vivo after peroral administration of 10 mg/kg in mice;ND=Not determined,,10090.0
5694,,,,Mus musculus,,A,,,N,6178,BAO_0000218,CHEMBL621822,50594,,Intermediate,Pharmacokinetic property (AUC) was determined after ip administration of 32 mg/kg in mice,,10090.0
5695,,,,Mus musculus,,A,,,N,6178,BAO_0000218,CHEMBL619474,50594,,Intermediate,Pharmacokinetic property (AUC) was determined after po administration of 32 mg/kg in mice,,10090.0
5696,,,,Mus musculus,,A,,,N,6619,BAO_0000218,CHEMBL619475,50594,,Intermediate,"Reduction in area under curve was determined in DIO mice by oral glucose tolerance test following a single i.p. dose (10 mg/kg, 30 min pre-treatment)",,10090.0
5697,,,,Mus musculus,,A,,,N,6619,BAO_0000218,CHEMBL619476,50594,,Intermediate,"Reduction in area under curve was determined in ob/ob mice by oral glucose tolerance test following a single i.p. dose (10 mg/kg, 30 min pre-treatment)",,10090.0
5698,,,,Mus musculus,,A,,,N,3760,BAO_0000218,CHEMBL619477,50594,,Intermediate,"The area under concentration-time curve(AUC) was determined at 5 mg/kg of compound dose, administered intravenously in mice",,10090.0
5699,,,,Mus musculus,,A,,,N,3760,BAO_0000218,CHEMBL619478,50594,,Intermediate,"The area under concentration-time curve(AUC) was determined at 5 mg/kg of compound dose, administered perorally in mice",,10090.0
5700,,,,Mus musculus,,A,,,N,3760,BAO_0000218,CHEMBL619479,50594,,Intermediate,"The area under concentration-time curve(AUC) was determined at 50 mg/kg of compound dose, administered intravenously in mice",,10090.0
5701,,,,Mus musculus,,A,,,N,3760,BAO_0000218,CHEMBL619480,50594,,Intermediate,"The area under concentration-time curve(AUC) was determined at 50 mg/kg of compound dose, administered perorally in mice",,10090.0
5702,,,,Mus musculus,,A,,,N,3192,BAO_0000218,CHEMBL619481,50594,,Intermediate,The area under curve in vivo in mouse blood level after oral administration at dose 50 mk/kg e-1,,10090.0
5703,,,,Mus musculus,,A,,,N,3192,BAO_0000218,CHEMBL619482,50594,,Intermediate,The area under curve in vivo in mouse blood level after subcutaneous administration at dose 50 mk/kg e-1,,10090.0
5704,,,,Mus musculus,,A,,,N,2675,BAO_0000218,CHEMBL619483,50594,,Intermediate,Area under the curve was evaluated in mice after intravenous administration,,10090.0
5705,,,,Mus musculus,,A,,,N,2675,BAO_0000218,CHEMBL619484,50594,,Intermediate,Area under the curve was evaluated in mice after oral administration,,10090.0
5706,1969.0,,Plasma,Mus musculus,,A,,,N,16597,BAO_0000218,CHEMBL619485,50594,,Intermediate,AUC total value at a dose of 10 mg/kg intravenous administration in mice.,,10090.0
5707,1969.0,,Plasma,Mus musculus,,A,,,N,16597,BAO_0000218,CHEMBL619486,50594,,Intermediate,AUC total value at a dose of 10 mg/kg peroral administration in mice.,,10090.0
5708,,,,Mus musculus,,A,,,N,16597,BAO_0000218,CHEMBL619487,50594,,Intermediate,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for area under curve (AUCtot),,10090.0
5709,,,,Mus musculus,,A,,,N,17734,BAO_0000218,CHEMBL619488,50594,,Intermediate,AUMC after intraperitoneal administration of 100 mg/kg in mice,,10090.0
5710,178.0,,Blood,Mus musculus,,A,,,N,7767,BAO_0000218,CHEMBL620106,50594,,Intermediate,Biodistribution in blood was determined in mice after iv administration at 15 min Value expressed as percent injected dose per gram,In vivo,10090.0
5711,,9L,,,,F,,392.0,N,15345,BAO_0000219,CHEMBL620107,80653,,Intermediate,The compound was tested in vitro for anticancer activity against 9L cells,,
5712,,,,Rattus norvegicus,,F,,,U,2181,BAO_0000019,CHEMBL620283,22226,,Autocuration,Anti proliferation activity determined; Weak effect,,10116.0
5713,,,,Rattus norvegicus,,F,,,U,2181,BAO_0000219,CHEMBL875176,22226,,Autocuration,Inhibition of cell growth by compound at a concentration of 100 uM in 9Ltk+ cells; Completely stopped the process,,10116.0
5714,,,,Rattus norvegicus,,F,,,U,2181,BAO_0000219,CHEMBL620284,22226,,Autocuration,Inhibition of cell growth by compound at a concentration of 10 uM in 9Ltk+ cells,,10116.0
5715,,,,Rattus norvegicus,,F,,,U,2181,BAO_0000219,CHEMBL623515,22226,,Autocuration,Inhibition of cell growth by compound at a concentration of 10 uM in 9Ltk+ cells; Completely stopped the process,,10116.0
5716,,,,Mus musculus,,F,,,U,10486,BAO_0000019,CHEMBL623516,22226,,Autocuration,The cytotoxic activity was in vitro tested by 9PS assay method,,10090.0
5717,,,,Mus musculus,,F,,,U,10486,BAO_0000019,CHEMBL623517,22226,,Autocuration,The cytotoxic activity was in vitro tested by 9PS assay method.,,10090.0
5718,,,,,,A,,,U,15508,BAO_0000019,CHEMBL857878,22224,,Autocuration,Partition coefficient (logD6.5),,
5719,,A2780,,Homo sapiens,,F,,478.0,N,5242,BAO_0000219,CHEMBL623518,81034,,Expert,Inhibitory concentration in vitro for cytotoxic activity against A 2780 human ovarian carcinoma cells,,9606.0
5720,,A-375,,Homo sapiens,,F,,455.0,N,16167,BAO_0000219,CHEMBL624195,80018,,Intermediate,Effective concentration against A 375 cell line growth (DFMO concentration is 5.0 mM),,9606.0
5721,,A-431,,Homo sapiens,,F,,500.0,N,4782,BAO_0000219,CHEMBL624196,80852,,Expert,Inhibitory concentration required against A 431 human epidermoid carcinoma cell line,,9606.0
5722,,A-431,,Homo sapiens,,F,,500.0,D,16093,BAO_0000219,CHEMBL624197,9,,Expert,Inhibition of EGF-induced Tyrosine phosphorylation in A431 cells expressing EGF-R,,9606.0
5723,,A498,,Homo sapiens,,F,,624.0,N,2596,BAO_0000219,CHEMBL624198,80021,,Intermediate,Compound was evaluated for in vitro cytotoxicity against A 498 cancer cell line,,9606.0
5724,,A498,,Homo sapiens,,F,,624.0,N,2596,BAO_0000219,CHEMBL621287,80021,,Intermediate,in vitro cytotoxicity against A 498 cancer cell line,,9606.0
5725,,A498,,Homo sapiens,,F,,624.0,N,3239,BAO_0000219,CHEMBL621288,80021,,Intermediate,In vitro cytotoxic activity against renal (A 498) cancer cell line.,,9606.0
5726,,A498,,Homo sapiens,,F,,624.0,N,1847,BAO_0000219,CHEMBL876496,80021,,Intermediate,Cytotoxic activity against A 498 renal cancer cell lines.,,9606.0
5727,,A498,,Homo sapiens,,F,,624.0,N,10553,BAO_0000219,CHEMBL621289,80021,,Intermediate,In vitro cytotoxicity was determined against A 498 human renal tumor cell line using NCI screen,,9606.0
5728,,,,Staphylococcus aureus,,F,,,U,16219,BAO_0000019,CHEMBL621290,22226,,Autocuration,Minimum inhibitory concentration against Staphylococcus aureus A 5177 MLSB-i,,1280.0
5729,,,,Staphylococcus aureus,,F,,,U,16219,BAO_0000019,CHEMBL621291,22226,,Autocuration,Minimum inhibitory concentration against Staphylococcus aureus A 5177 MLSB-i,,1280.0
5730,,,,Staphylococcus aureus,,F,,,U,16219,BAO_0000019,CHEMBL621292,22226,,Autocuration,Minimum inhibitory concentration against Staphylococcus aureus A 5278 MLSB-c,,1280.0
5731,,,,Staphylococcus aureus,,F,,,U,16219,BAO_0000019,CHEMBL621293,22226,,Autocuration,Minimum inhibitory concentration against Staphylococcus aureus A 5278 MLSB-c,,1280.0
5732,,A549,,Homo sapiens,,F,,646.0,N,4782,BAO_0000219,CHEMBL621294,80682,,Intermediate,Inhibitory concentration required against A 549 lung cancer cell line,,9606.0
5733,,A549,,Homo sapiens,,F,,646.0,N,11805,BAO_0000219,CHEMBL621295,80682,,Intermediate,Growth inhibition of A 549 cell line by MTT reduction for 3 days of incubation time,,9606.0
5734,,A549,,Homo sapiens,,F,,646.0,N,11805,BAO_0000219,CHEMBL884007,80682,,Intermediate,Growth inhibition of A 549 cell line by MTT reduction for 7 days of incubation time,,9606.0
5735,,A549,,Homo sapiens,,F,,646.0,N,2007,BAO_0000219,CHEMBL621296,80682,,Intermediate,In vitro cytotoxicity against lung cancer A 549 cell lines,,9606.0
5736,,A549,,Homo sapiens,,F,,646.0,N,4594,BAO_0000219,CHEMBL621297,80682,,Intermediate,Compound was tested for its cytotoxicity against A 549 cell line,,9606.0
5737,,A549,,Homo sapiens,,F,,646.0,N,6018,BAO_0000219,CHEMBL839828,80682,,Expert,"Cytotoxic activity against A 549 human lung tumor cell line, using sulforhodamine B (SRB) assay.",,9606.0
5738,,A549,,Homo sapiens,,F,,646.0,N,6018,BAO_0000219,CHEMBL620397,80682,,Intermediate,"Cytotoxic activity against A 549 human lung tumor cell line, using sulforhodamine B (SRB) assay.; No data",,9606.0
5739,,A549,,Homo sapiens,,F,,646.0,N,3599,BAO_0000219,CHEMBL620398,80682,,Expert,In vitro cytotoxic activity against A 549 (non-small cell lung) using SRB (sulforhodamine B) assay,,9606.0
5740,,A549,,Homo sapiens,,F,,646.0,N,2551,BAO_0000219,CHEMBL620399,80682,,Intermediate,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay,,9606.0
5741,,A549,,Homo sapiens,,F,,646.0,N,16132,BAO_0000219,CHEMBL620400,80682,,Expert,In vitro inhibition of A549 (human lung cancer) cell growth.,,9606.0
5742,,A549,,Homo sapiens,,F,,646.0,N,16132,BAO_0000219,CHEMBL620401,80682,,Intermediate,Cytotoxic related antitumor activity against human cancer cell lines A 549; No data available,,9606.0
5743,,A549,,Homo sapiens,,F,,646.0,N,2551,BAO_0000219,CHEMBL620402,80682,,Expert,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay,,9606.0
5744,,A549,,Homo sapiens,,F,,646.0,N,2551,BAO_0000219,CHEMBL620403,80682,,Expert,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay; not active (> 100 uM),,9606.0
5745,,,,,,F,,,U,11913,BAO_0000218,CHEMBL620404,22226,,Autocuration,Tested against A II at (100 ng/kg iv) in Dawley rats (n=2). 24 h,,
5746,,,,,,F,,,H,12621,BAO_0000218,CHEMBL620405,104694,,Autocuration,The duration of action for the % peak inhibition of A II pressor response for dose of 0.1 mg/kg intravenous administration in conscious dogs.,In vivo,
5747,,,,,,F,,,H,12621,BAO_0000218,CHEMBL620406,104694,,Autocuration,The duration of action for the % peak inhibition of A II pressor response for dose of 1.0 mg/kg peroral administration in rhesus monkeys.,In vivo,
5748,,,,,,F,,,H,12621,BAO_0000218,CHEMBL620407,104694,,Autocuration,The duration of action for the % peak inhibition of angiotensin II pressor response for dose of 0.1 mg/kg peroral administration in conscious rats.,In vivo,
5749,,,,,,F,,,H,12621,BAO_0000218,CHEMBL620408,104694,,Autocuration,The compound was evaluated for the % peak inhibition of A II pressor response for dose of 0.3 mg/kg peroral administration in rhesus monkeys.,In vivo,
5750,,,,,,F,,,H,12621,BAO_0000218,CHEMBL620409,104694,,Autocuration,The compound was evaluated for the percentage of inhibition of A II pressor response in rats for peroral administration.,In vivo,
5751,,A498,,Homo sapiens,,F,,624.0,N,3600,BAO_0000219,CHEMBL620410,80021,,Expert,Inhibition of A-498 human Renal cell proliferation,,9606.0
5752,,,,Rattus norvegicus,,F,,,U,1796,BAO_0000019,CHEMBL620411,22226,,Autocuration,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 0.1 uM",,10116.0
5753,,,,Rattus norvegicus,,F,,,U,1796,BAO_0000019,CHEMBL620412,22226,,Autocuration,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 1 uM",,10116.0
5754,,,,Rattus norvegicus,,F,,,U,1796,BAO_0000019,CHEMBL876596,22226,,Autocuration,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 10 uM",,10116.0
