cell_id,bao_format,assay_subcellular_fraction,assay_test_type,doc_id,variant_id,tissue_id,assay_strain,assay_cell_type,confidence_score,assay_id,assay_category,description,curated_by,assay_organism,src_id,assay_tax_id,src_assay_id,assay_tissue,tid,assay_type,relationship_type,chembl_id
,BAO_0000019,,,7570,,,,,0,14907,,Percent parent compound extracted at 24 hours from liver using CHCl3/CH3OH.,Autocuration,,1,,,,22224,A,U,CHEMBL629894
,BAO_0000019,,,7570,,,,,0,14908,,Percent parent compound extracted at 24 hours from plasma using CHCl3/CH3OH.,Autocuration,,1,,,,22224,A,U,CHEMBL629895
,BAO_0000218,,In vivo,14122,,,,,0,14909,,"+Ratio of intravenous to oral integrated area under the concentration vs time curve, for compound in dog plasma",Autocuration,Canis lupus familiaris,1,9615.0,,,22224,A,U,CHEMBL875109
,BAO_0000218,,In vivo,16449,,,,,0,14910,,Absolute bioavailability in male cynomolgus monkeys,Autocuration,Macaca fascicularis,1,9541.0,,,22224,A,U,CHEMBL629896
,BAO_0000218,,In vivo,16449,,,,,0,14911,,Absolute bioavailability in maleSprague-Dawley rats,Autocuration,Rattus norvegicus,1,10116.0,,,22224,A,U,CHEMBL629897
,BAO_0000218,,In vivo,12017,,2107.0,,,1,14912,,Biodistribution in liver of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Liver,50597,A,N,CHEMBL629898
,BAO_0000218,,In vivo,12017,,2107.0,,,1,14913,,Biodistribution in liver of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Liver,50597,A,N,CHEMBL630057
,BAO_0000218,,In vivo,12017,,2107.0,,,1,14914,,Biodistribution in liver of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Liver,50597,A,N,CHEMBL630058
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14915,,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630059
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14916,,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630060
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14917,,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630061
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14918,,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630062
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14919,,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630063
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14920,,Biodistribution in lungs of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630064
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14921,,Biodistribution in lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630065
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14922,,Biodistribution in lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630066
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14923,,Biodistribution in lungs of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630067
,BAO_0000218,,In vivo,12017,,2048.0,,,1,14924,,Biodistribution in lungs of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Lung,50597,A,N,CHEMBL630068
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14925,,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL631113
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14926,,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL631114
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14927,,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL631115
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14928,,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL631116
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14929,,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL630528
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14930,,Biodistribution in muscle of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL630529
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14931,,Biodistribution in muscle of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL630530
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14932,,Biodistribution in muscle of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL630531
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14933,,Biodistribution in muscle of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL630532
,BAO_0000218,,In vivo,12017,,2385.0,,,1,14934,,Biodistribution in muscle of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Muscle tissue,50597,A,N,CHEMBL630533
,BAO_0000218,,In vivo,15045,,178.0,,,1,14935,,Biodistribution in normal mice blood after 120 hr,Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL630534
,BAO_0000218,,In vivo,15045,,178.0,,,1,14936,,Biodistribution in normal mice blood after 24 hr,Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL630535
,BAO_0000218,,In vivo,15045,,178.0,,,1,14937,,Biodistribution in normal mice blood after 4 hr,Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL630536
,BAO_0000218,,In vivo,15045,,10000001.0,,,1,14938,,Biodistribution in normal mice bone after 120 hr,Intermediate,Mus musculus,1,10090.0,,Bone,50594,A,N,CHEMBL630537
,BAO_0000218,,In vivo,15045,,10000001.0,,,1,14939,,Biodistribution in normal mice bone after 24 hr,Intermediate,Mus musculus,1,10090.0,,Bone,50594,A,N,CHEMBL630538
,BAO_0000218,,In vivo,15045,,10000001.0,,,1,14940,,Biodistribution in normal mice bone after 4 hr,Intermediate,Mus musculus,1,10090.0,,Bone,50594,A,N,CHEMBL630539
,BAO_0000218,,In vivo,15045,,948.0,,,1,14941,,Biodistribution in normal mice heart after 120 hr,Intermediate,Mus musculus,1,10090.0,,Heart,50594,A,N,CHEMBL630540
,BAO_0000218,,In vivo,15045,,948.0,,,1,14942,,Biodistribution in normal mice heart after 24 hr,Intermediate,Mus musculus,1,10090.0,,Heart,50594,A,N,CHEMBL630541
,BAO_0000218,,In vivo,15045,,948.0,,,1,14943,,Biodistribution in normal mice heart after 4 hr,Intermediate,Mus musculus,1,10090.0,,Heart,50594,A,N,CHEMBL630542
,BAO_0000218,,In vivo,15045,,2113.0,,,1,14944,,Biodistribution in normal mice kidney after 120 hr,Intermediate,Mus musculus,1,10090.0,,Kidney,50594,A,N,CHEMBL630543
,BAO_0000218,,In vivo,15045,,2113.0,,,1,14945,,Biodistribution in normal mice kidney after 24 hr,Intermediate,Mus musculus,1,10090.0,,Kidney,50594,A,N,CHEMBL630544
,BAO_0000218,,In vivo,15045,,2113.0,,,1,14946,,Biodistribution in normal mice kidney after 4 hr,Intermediate,Mus musculus,1,10090.0,,Kidney,50594,A,N,CHEMBL630545
,BAO_0000218,,In vivo,15045,,2107.0,,,1,14947,,Biodistribution in normal mice liver after 120 hr,Intermediate,Mus musculus,1,10090.0,,Liver,50594,A,N,CHEMBL630546
,BAO_0000218,,In vivo,15045,,2107.0,,,1,14948,,Biodistribution in normal mice liver after 24 hr,Intermediate,Mus musculus,1,10090.0,,Liver,50594,A,N,CHEMBL630547
,BAO_0000218,,In vivo,15045,,2107.0,,,1,14949,,Biodistribution in normal mice liver after 4 hr,Intermediate,Mus musculus,1,10090.0,,Liver,50594,A,N,CHEMBL630548
,BAO_0000218,,In vivo,15045,,2106.0,,,1,14950,,Biodistribution in normal mice spleen after 120 hr,Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL630549
,BAO_0000218,,In vivo,15045,,2106.0,,,1,14951,,Biodistribution in normal mice spleen after 24 hr,Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL630550
,BAO_0000218,,In vivo,15045,,2106.0,,,1,14952,,Biodistribution in normal mice spleen after 4 hr,Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL876426
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14953,,Biodistribution in spleen of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630551
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14954,,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630552
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14955,,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630553
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14956,,Biodistribution in spleen of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630554
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14957,,Biodistribution in spleen of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630555
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14958,,Biodistribution in spleen of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630556
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14959,,Biodistribution in spleen of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630557
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14960,,Biodistribution in spleen of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630558
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14961,,Biodistribution in spleen of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630559
,BAO_0000218,,In vivo,12017,,2106.0,,,1,14962,,Biodistribution in spleen of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Spleen,50597,A,N,CHEMBL630560
,BAO_0000218,,In vivo,12017,,2046.0,,,1,14963,,Biodistribution in thyroid of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,Rattus norvegicus,1,10116.0,,Thyroid gland,50597,A,N,CHEMBL876427
,BAO_0000218,,,14941,,,,,1,14964,,The Kel values in female wistar rats.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL630561
,BAO_0000019,,,4646,,,,,0,14965,,The equilibrium constant pair at a pH of 7.0 and temperature of 25 degree Centigrade,Autocuration,,1,,,,22224,A,U,CHEMBL630562
,BAO_0000019,,,8847,,,,,0,14966,,Hydrolysis rate constant of the compound,Autocuration,,1,,,,22224,A,U,CHEMBL630563
,BAO_0000100,,,11778,,,,,0,14967,,Headecane/water partition coefficient expressed as the equilibrium ratio of the molar concentration in n-hexadecane to that in the buffer,Autocuration,,1,,,,22229,P,U,CHEMBL629673
,BAO_0000019,,,2363,,,,,0,14968,,"Hydrolysis in acetone/water (50:50) at a pH of 8.0, T=66 degree Centigrade",Autocuration,,1,,,,22224,A,U,CHEMBL629674
,BAO_0000019,,,2363,,,,,0,14969,,"Hydrolysis in acetone/water (50:50) at a pH of 8.0,T =66 degree Centigrade",Autocuration,,1,,,,22224,A,U,CHEMBL629675
,BAO_0000019,,,2363,,,,,0,14970,,"Hydrolysis in acetone/water (50:50) at a pH of 8.0,T =66 degree centigrade; No data",Autocuration,,1,,,,22224,A,U,CHEMBL629676
,BAO_0000019,,,2363,,,,,0,14971,,"Hydrolysis in acetone/water (50:50) at a pH of 8.0,T =66 degree centigrade; Not determined",Autocuration,,1,,,,22224,A,U,CHEMBL629677
,BAO_0000019,,,8371,,,,,0,14972,,Apparent inactivation rate constant was evaluated,Autocuration,,1,,,,22224,A,U,CHEMBL629678
,BAO_0000019,,,14883,,,,,0,14973,,Compound was evaluated for equilibrium constant K obtained from the ratio of reverse rate constants at 25 degree Centigrade.,Autocuration,,1,,,,22224,A,U,CHEMBL629679
,BAO_0000019,,,14883,,,,,0,14974,,Compound was evaluated for equilibrium constant K obtained from the ratio of reverse rate constants at 37 degree Centigrade,Autocuration,,1,,,,22224,A,U,CHEMBL629680
,BAO_0000019,,,4643,,,,,0,14975,,Compound was evaluated for the Ki value for peptide alcohol for competitive inhibition in the presence of Mn2+ ions at pH 7.5,Autocuration,,1,,,,22224,A,U,CHEMBL629681
,BAO_0000019,,,3519,,,,,0,14976,,Compound was tested for the inhibition of antibody-catalyzed hydrolysis.,Autocuration,,1,,,,22224,A,U,CHEMBL629682
,BAO_0000019,,,10600,,,,,0,14977,,DBH (dopamine beta-hydroxylase) activity expressed as Ki value determined by degree to which compound inhibited conversion of tyramine to octopamine,Autocuration,,1,,,,22224,A,U,CHEMBL629683
,BAO_0000019,,,8501,,,,,0,14978,,Dissociation constant against constrictor response to the compound blocked competitively by phentolamine for alpha-mediated events,Autocuration,,1,,,,22224,F,U,CHEMBL629684
,BAO_0000100,,,8505,,,,,0,14979,,Dissociation constant was determined,Autocuration,,1,,,,22224,P,U,CHEMBL629685
,BAO_0000100,,,9778,,,,,0,14980,,Dissociation constant was determined,Autocuration,,1,,,,22224,P,U,CHEMBL629686
,BAO_0000100,,,9778,,,,,0,14981,,Dissociation constant at pH 7.4,Autocuration,,1,,,,22224,P,U,CHEMBL872932
,BAO_0000100,,,9778,,,,,0,14982,,Dissociation constant in presence of 1 mM dithiothreitol,Autocuration,,1,,,,22224,P,U,CHEMBL629687
,BAO_0000019,,,13007,,,,,0,14983,,Kinetic Parameter Ki for Inhibition of Type 1 5-alpha-reductase,Autocuration,,1,,,,22224,A,U,CHEMBL872931
,BAO_0000019,,,13007,,,,,0,14984,,Kinetic Parameter Ki for Inhibition of Type 1 5-alpha-reductase,Autocuration,,1,,,,22224,A,U,CHEMBL628151
,BAO_0000019,,,13007,,,,,0,14985,,Kinetic Parameter Ki for Inhibition of Type-2 5-alpha-reductase,Autocuration,,1,,,,22224,A,U,CHEMBL628152
,BAO_0000019,,,13007,,,,,0,14986,,Kinetic Parameter Ki for Inhibition of Type-2 5-alpha-reductase,Autocuration,,1,,,,22224,A,U,CHEMBL628153
,BAO_0000019,,,11482,,,,,0,14987,,Kinetic constant for aromatization of androstenedione,Autocuration,,1,,,,22224,A,U,CHEMBL628154
,BAO_0000019,,,11482,,,,,0,14988,,Kinetic constant for aromatization of testosterone,Autocuration,,1,,,,22224,A,U,CHEMBL628155
,BAO_0000019,,,2303,,,,,0,14989,,Kinetic parameter for hydrolysis of 1 by Antibody 2D10 after addition of compound 12,Autocuration,,1,,,,22224,A,U,CHEMBL628156
,BAO_0000019,,,11964,,,,,0,14990,,Local inhibition constant was determined,Autocuration,,1,,,,22224,A,U,CHEMBL628157
,BAO_0000218,,,3140,,,,,1,14991,,Rate of inactivation of sterol methyl transferase from Saccharomyces cerevisiae using mechanism based inhibitor,Intermediate,Saccharomyces cerevisiae,1,4932.0,,,50347,A,N,CHEMBL857533
,BAO_0000100,,,10650,,,,,0,14992,,Dissociation constant value of the compound,Autocuration,,1,,,,22224,P,U,CHEMBL628158
,BAO_0000019,,,4667,,964.0,,,0,14993,,In vitro permeability through cornea without epithelium,Autocuration,,1,,,Cornea,22224,A,U,CHEMBL628159
,BAO_0000019,,,4667,,964.0,,,0,14994,,In vitro permeability through intact cornea,Autocuration,,1,,,Cornea,22224,A,U,CHEMBL875616
,BAO_0000218,,,9199,,964.0,,,1,14995,,Evaluated for first order rate constant (Kin) for transcorneal penetration in anesthetized rabbits,Intermediate,Oryctolagus cuniculus,1,9986.0,,Cornea,50592,A,N,CHEMBL628160
,BAO_0000019,,,11966,,,,,0,14996,,Rate of enzyme inactivation for the compound was determined,Autocuration,,1,,,,22224,A,U,CHEMBL628161
,BAO_0000019,,,4667,,964.0,,,0,14997,,In vitro permeability through cornea without epithelium,Autocuration,,1,,,Cornea,22224,A,U,CHEMBL628162
,BAO_0000019,,,4667,,964.0,,,0,14998,,In vitro permeability through intact cornea,Autocuration,,1,,,Cornea,22224,A,U,CHEMBL628163
,BAO_0000019,,,8354,,,,,0,14999,,"Kinetic constant(1/ K obsd (min)) was calculated for the observed reaction rate constant at the concentration 0.0300 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,1,,,,22224,A,U,CHEMBL628164
,BAO_0000019,,,8354,,,,,0,15000,,"Kinetic constant(1/ K obsd (min)) was calculated for the observed reaction rate constant at the concentration 0.0384 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,1,,,,22224,A,U,CHEMBL628165
,BAO_0000019,,,8354,,,,,0,15001,,"Kinetic constant(1/ K obsd (min)) was calculated for the observed reaction rate constant at the concentration 0.0395 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,1,,,,22224,A,U,CHEMBL628166
,BAO_0000019,,,8354,,,,,0,15002,,"Kinetic constant(1/ K obsd (min)) was calculated for the observed reaction rate constant at the concentration 0.0500 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,1,,,,22224,A,U,CHEMBL628167
,BAO_0000019,,,8354,,,,,0,15003,,"Kinetic constant(1/ K obsd (min)) was calculated for the observed reaction rate constant at the concentration 0.050 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,1,,,,22224,A,U,CHEMBL628168
,BAO_0000019,,,8354,,,,,0,15004,,"Kinetic constant(1/ K obsd (min)) was calculated for the observed reaction rate constant at the concentration 0.0767 mM [HOX] in the conditions of 25degreeC,pH 7.6",Autocuration,,1,,,,22224,A,U,CHEMBL628169
