assay_id,assay_test_type,tissue_id,tid,assay_tax_id,curated_by,src_id,assay_tissue,assay_type,cell_id,description,assay_subcellular_fraction,assay_category,bao_format,relationship_type,assay_strain,doc_id,assay_organism,assay_cell_type
7392,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period (t1/2) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,,,BAO_0000218,N,,5654,Canis lupus familiaris,
7393,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period after intravenous administration (1 mg/kg) was determined in dog (in vivo),,,BAO_0000218,N,,6227,Canis lupus familiaris,
7394,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period after intravenous administration in dog,,,BAO_0000218,N,,6227,Canis lupus familiaris,
7395,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period after oral administration (2.5 mg/kg) in dog was determined,,,BAO_0000218,N,,6221,Canis lupus familiaris,
7396,,,50588,9615.0,Intermediate,1,,A,,Half life period at a dose of 1 uM/kg in dog was determined,,,BAO_0000218,N,,4527,Canis lupus familiaris,
7397,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period was determine after peroral administration at 10 mpk in dog,,,BAO_0000218,N,,5668,Canis lupus familiaris,
7398,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period was determine after peroral administration at 5 mpk in dog,,,BAO_0000218,N,,5668,Canis lupus familiaris,
7399,,,50588,9615.0,Intermediate,1,,A,,Half life period was determined,,,BAO_0000218,N,,3854,Canis lupus familiaris,
7400,,,50588,9615.0,Intermediate,1,,A,,Half life period was determined,,,BAO_0000218,N,,5505,Canis lupus familiaris,
7401,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period by iv administration in dog at a dose of 6 mg/kg,,,BAO_0000218,N,,6251,Canis lupus familiaris,
7402,,,50588,9615.0,Intermediate,1,,A,,Half life period was evaluated in dog,,,BAO_0000218,N,,1918,Canis lupus familiaris,
7403,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period was determined in Beagle dog at a dose of 1 mg/kg by iv administration,,,BAO_0000218,N,,5546,Canis lupus familiaris,
7404,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life period was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),,,BAO_0000218,N,,4809,Canis lupus familiaris,
7405,In vivo,,50588,9615.0,Intermediate,1,,A,,Half life time after intravenous administration (0.5 mg/kg) was determined in dog,,,BAO_0000218,N,,6215,Canis lupus familiaris,
7406,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period by oral administration at a dose of 10 uM/kg in dog was determined,,,BAO_0000218,N,,4527,Canis lupus familiaris,
7407,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life after oral dose of compound at 3 mg/kg in dogs,,,BAO_0000218,N,,17594,Canis lupus familiaris,
7408,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life of compound in dog following p.o. administration of 0.5 mg/kg,,,BAO_0000218,N,,17839,Canis lupus familiaris,
7409,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life of compound in dog following p.o. administration of 0.9 mg/kg,,,BAO_0000218,N,,17839,Canis lupus familiaris,
7410,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life of compound in dog following p.o. administration of 0.95 mg/kg,,,BAO_0000218,N,,17839,Canis lupus familiaris,
7411,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life of compound in dog following p.o. administration of 1 mg/kg,,,BAO_0000218,N,,17839,Canis lupus familiaris,
7412,,1969.0,50588,9615.0,Intermediate,1,Plasma,A,,Half-life of compound in plasma of dog was determined,,,BAO_0000218,N,,5210,Canis lupus familiaris,
7413,,,50588,9615.0,Intermediate,1,,A,,Half-life of compound was determined in dogs,,,BAO_0000218,N,,5210,Canis lupus familiaris,
7414,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life after administration of 4 mg/Kg oral dose in dog,,,BAO_0000218,N,,2959,Canis lupus familiaris,
7415,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life after intravenous administration of 1 mg/kg/h in dog,,,BAO_0000218,N,,4137,Canis lupus familiaris,
7416,,,50588,9615.0,Intermediate,1,,A,,Half-life in Dog,,,BAO_0000218,N,,5064,Canis lupus familiaris,
7417,,,50588,9615.0,Intermediate,1,,A,,Half-life in Dog,,,BAO_0000218,N,,5147,Canis lupus familiaris,
7418,,,50588,9615.0,Intermediate,1,,A,,Half-life in dog,,,BAO_0000218,N,,5145,Canis lupus familiaris,
7419,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life in dog after oral administration at 1 mg/kg,,,BAO_0000218,N,,6123,Canis lupus familiaris,
7420,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life in dog after oral administration at 1 mg/kg; nd is not determined,,,BAO_0000218,N,,6123,Canis lupus familiaris,
7421,,,50588,9615.0,Intermediate,1,,A,,Half-life in dogs,,,BAO_0000218,N,,4333,Canis lupus familiaris,
7422,,,50588,9615.0,Intermediate,1,,A,,Half-life in dogs; ND indicates not determined,,,BAO_0000218,N,,4333,Canis lupus familiaris,
7423,,1969.0,50588,9615.0,Intermediate,1,Plasma,A,,Half-life in plasma of dog,,,BAO_0000218,N,,12500,Canis lupus familiaris,
7424,,1969.0,50588,9615.0,Intermediate,1,Plasma,A,,Half-life in plasma of dog at dose of 3-10 mgkg,,,BAO_0000218,N,,12500,Canis lupus familiaris,
7425,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life was evaluated after i.v. administration in dog at a dose of 1 mg/kg,,,BAO_0000218,N,,6005,Canis lupus familiaris,
7426,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life was measured in dog after an iv dose of 1 mg/kg,,,BAO_0000218,N,,6062,Canis lupus familiaris,
7427,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life was measured in dogs after an oral dose of 10 uM/kg,,,BAO_0000218,N,,17650,Canis lupus familiaris,
7428,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life in vivo in dog by intravenous administration at a dose of 0.2 mg/kg,,,BAO_0000218,N,,5530,Canis lupus familiaris,
7429,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life in vivo in dog by intravenous administration at a dose of 1 mg/kg,,,BAO_0000218,N,,5530,Canis lupus familiaris,
7430,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life of the compound after 0.3 mg/kg po administration in dog,,,BAO_0000218,N,,5600,Canis lupus familiaris,
7431,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period after intravenous administration of 0.5 mg/kg in dog was determined,,,BAO_0000218,N,,6039,Canis lupus familiaris,
7432,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period after intravenous administration of 1.0 mg/kg in dog was determined,,,BAO_0000218,N,,6039,Canis lupus familiaris,
7433,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period after peroral administration of 0.2 mg/kg in dog was determined,,,BAO_0000218,N,,6039,Canis lupus familiaris,
7434,,,50588,9615.0,Intermediate,1,,A,,t1/2 in dog,,,BAO_0000218,N,,6227,Canis lupus familiaris,
7435,,,50588,9615.0,Intermediate,1,,A,,Half-life period measured in dogs,,,BAO_0000218,N,,14541,Canis lupus familiaris,
7436,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration,,,BAO_0000218,N,,4521,Canis lupus familiaris,
7437,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,,,BAO_0000218,N,,4521,Canis lupus familiaris,
7438,In vivo,,50588,9615.0,Intermediate,1,,A,,Half-life period was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,,,BAO_0000218,N,,6679,Canis lupus familiaris,
7439,In vitro,1969.0,50588,9615.0,Intermediate,1,Plasma,A,,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in dog plasma",,,BAO_0000218,N,,1116,Canis lupus familiaris,
7440,In vivo,,50588,9615.0,Intermediate,1,,A,,In vivo half life period was calculated at 1 mg/kg in dog,,,BAO_0000218,N,,5444,Canis lupus familiaris,
7441,In vivo,,50588,9615.0,Intermediate,1,,A,,In vivo half life period was calculated at 1 mg/kg in dog; ND=Not determined,,,BAO_0000218,N,,5444,Canis lupus familiaris,
7442,In vivo,,50588,9615.0,Intermediate,1,,A,,Longer half-life in dog (i.v.) at 0.5 mpk,,,BAO_0000218,N,,17853,Canis lupus familiaris,
7443,In vivo,,50588,9615.0,Intermediate,1,,A,,Oral bioavailability in dog (dose 5 uM/kg),,,BAO_0000218,N,,4353,Canis lupus familiaris,
7444,In vivo,,50588,9615.0,Intermediate,1,,A,,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,,,BAO_0000218,N,,16452,Canis lupus familiaris,
7445,In vivo,,50588,9615.0,Intermediate,1,,A,,Pharmacokinetic data at 1 mg/kg dose given to dogs intravenously,,,BAO_0000218,N,,16452,Canis lupus familiaris,
7446,In vivo,,50588,9615.0,Intermediate,1,,A,,Bioavailability in dog (dose 1 mg/kg i.v.),,,BAO_0000218,N,,16452,Canis lupus familiaris,
7447,In vivo,2048.0,50594,10090.0,Intermediate,1,Lung,A,,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,,,BAO_0000218,N,,10107,Mus musculus,
7448,In vivo,2048.0,50594,10090.0,Intermediate,1,Lung,A,,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,,BAO_0000218,N,,10107,Mus musculus,
7449,In vivo,2048.0,50594,10090.0,Intermediate,1,Lung,A,,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,,BAO_0000218,N,,10107,Mus musculus,
7450,In vivo,2048.0,50594,10090.0,Intermediate,1,Lung,A,,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,,BAO_0000218,N,,10107,Mus musculus,
7451,In vivo,2048.0,50594,10090.0,Intermediate,1,Lung,A,,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,,BAO_0000218,N,,10107,Mus musculus,
7452,In vivo,2048.0,50594,10090.0,Intermediate,1,Lung,A,,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,,BAO_0000218,N,,10107,Mus musculus,
7453,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,,BAO_0000218,N,,10107,Mus musculus,
7454,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,,,BAO_0000218,N,,10107,Mus musculus,
7455,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,,BAO_0000218,N,,10107,Mus musculus,
7456,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,,BAO_0000218,N,,10107,Mus musculus,
7457,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,,BAO_0000218,N,,10107,Mus musculus,
7458,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,,BAO_0000218,N,,10107,Mus musculus,
7459,In vivo,2385.0,50594,10090.0,Intermediate,1,Muscle tissue,A,,Biodistribution of intravenously injected [82Br]-labeled compound in muscle of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,,BAO_0000218,N,,10107,Mus musculus,
7460,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,,BAO_0000218,N,,10107,Mus musculus,
7461,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,,,BAO_0000218,N,,10107,Mus musculus,
7462,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,,BAO_0000218,N,,10107,Mus musculus,
7463,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,,BAO_0000218,N,,10107,Mus musculus,
7464,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,,BAO_0000218,N,,10107,Mus musculus,
7465,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,,BAO_0000218,N,,10107,Mus musculus,
7466,In vivo,14.0,50594,10090.0,Intermediate,1,Zone of skin,A,,Biodistribution of intravenously injected [82Br]-labeled compound in skin of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,,BAO_0000218,N,,10107,Mus musculus,
7467,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,,BAO_0000218,N,,10107,Mus musculus,
7468,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,,,BAO_0000218,N,,10107,Mus musculus,
7469,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,,BAO_0000218,N,,10107,Mus musculus,
7470,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,,BAO_0000218,N,,10107,Mus musculus,
7471,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,,BAO_0000218,N,,10107,Mus musculus,
7472,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,,BAO_0000218,N,,10107,Mus musculus,
7473,In vivo,2106.0,50594,10090.0,Intermediate,1,Spleen,A,,Biodistribution of intravenously injected [82Br]-labeled compound in spleen of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,,BAO_0000218,N,,10107,Mus musculus,
7474,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,,,BAO_0000218,N,,10107,Mus musculus,
7475,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,,,BAO_0000218,N,,10107,Mus musculus,
7476,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,,,BAO_0000218,N,,10107,Mus musculus,
7477,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,,,BAO_0000218,N,,10107,Mus musculus,
7478,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,,,BAO_0000218,N,,10107,Mus musculus,
7479,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,,,BAO_0000218,N,,10107,Mus musculus,
7480,In vivo,945.0,50594,10090.0,Intermediate,1,Stomach,A,,Biodistribution of intravenously injected [82Br]-labeled compound in stomach of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,,,BAO_0000218,N,,10107,Mus musculus,
7481,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,4689,Rattus norvegicus,
7482,In vivo,,50597,10116.0,Intermediate,1,,A,,Tested for the bioavailability in rat,,,BAO_0000218,N,,4950,Rattus norvegicus,
7483,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat (dose 1 mg/kg i.v. and 2 mg/kg p.o.),,,BAO_0000218,N,,5328,Rattus norvegicus,
7484,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat,,,BAO_0000218,N,,406,Rattus norvegicus,
7485,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat,,,BAO_0000218,N,,12500,Rattus norvegicus,
7486,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat (dose 3-10 mg/kg),,,BAO_0000218,N,,12500,Rattus norvegicus,
7487,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat,,,BAO_0000218,N,,5247,Rattus norvegicus,
7488,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Apparent terminal elimination half-life in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,,BAO_0000218,N,,4186,Rattus norvegicus,
7489,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Apparent terminal elimination half-life in rat plasma after administration of 50 mg/kg dose through subcutaneous route,,,BAO_0000218,N,,4186,Rattus norvegicus,
