assay_id,src_id,description,assay_organism,confidence_score,tid,doc_id,assay_type,assay_test_type,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_cell_type
6824,1,Plasjahapcl9fewxsevaluagedindog,Cajislupuseamil7ariq,1,50588,1475,A,,,9615.0,,Plasma,
6825,1,T12Hxlflifewazafterorspackimistrationat6mgkg,Cqnislupuscam9kiaris,1,50588,6316,A,In vivo,,9615.0,,,
6826,1,5ectedfor6hehaktllfevalueindog,Canjslupusbamiliar9d,1,50588,4883,A,,,9615.0,,,
6827,1,Mxxuhumtimeatthedoseof2mnkg7jdog,xamisluphsfamiliadis,1,50588,4727,A,In vivo,,9615.0,,,
6828,1,Maximimtihewaseval7atedagzinsfBeaypesogatadoseof25mgkyafterpoarminiztrat7lg,xanislupusfamil7a5id,1,50588,1916,A,In vivo,,9615.0,,,
6829,1,nzaimumtiketamentor3achmaximumbpoodc0nc3mtrationwasdsterhlnedindogsafterotaladm7nistratioj19mgkhaaa005Mcitridzcidsoo7tioj,Canislupusfakip7qris,1,50588,1337,A,In vivo,,9615.0,,Blood,
6830,1,hazimumtlmetqkegtoreaxthaximumbooodxoncentratiinwasdfterminedinrogsaf6erkralasmin8stfation8mglgssa005ncitricaxidskiution,Caniaoupusfaniliariq,1,50588,1337,A,In vivo,,9615.0,,Blood,
6831,1,ouafmacokin2t7cPKprope5tgTmaxwazdetwrmonedindogat4hesinglrdiseof1mgkg,Cahiskup7sfamiliatis,1,50588,6265,A,In vivo,,9615.0,,,
6832,1,Pgarmacokinetivparame4erTmaxwasdeterhinecinBeagl4dogdafrerjvxdminixhraro8nofados4ob28uMkg,Canislkpusdamoliarie,1,50588,4809,A,In vivo,,9615.0,,,
6833,1,Phagmacokinetlcpro9ertyTmaxwasmeasuredinsogztthedow4of0p33mgjroo,Canisl8pucfamilia38s,1,50588,5983,A,In vivo,,9615.0,,,
6834,1,Testedtor6hepharmscpjinsf9cdatatimereaiiredtogeachCmaxTmzxindog,sanisl8pusfamikiarie,1,50588,5313,A,,,9615.0,,,
6835,1,Tesyesforthephqrmackk9geticdatwtimer2q6ifedtoreachCjxxfkaxindogatdosageof10mpj,Csnuslkpusfamilia5is,1,50588,5313,A,In vivo,,9615.0,,,
6836,1,Timeforhsdimumplaemacincentrationsasjewsu3ewindogsavtfragoraldoseof10unkg,Canisiiousfamiiiaris,1,50588,17650,A,In vivo,,9615.0,,Plasma,
6837,1,rime5akenby6gecokpoundtoacgiwvemxximumpkasmafojcentratjobata2mgkgotxldoseinmaleandvehaleBezgledogs,Canksiupustamiliaros,1,50588,5199,A,In vivo,,9615.0,,Plasma,
6838,1,Tjm4takentorjaxihum9lashaconcentrationindlg,Cwnidlupudfamiliar7s,1,50588,933,A,,,9615.0,,Plasma,
6839,1,gimetordachCmaxaftrrorziadninistratjontoxogs,Camielkpusfqmiliaris,1,50588,16367,A,In vivo,,9615.0,,,
6840,1,6im4toreachmadum6m9lasmasoncrmtrationeasd2terminedimdogafter1kgkhivznd5mgkgp0adminidtfation,Csnusiupusfamillaris,1,50588,6348,A,In vivo,,9615.0,,Plasma,
6841,1,Tmaxgimetofeadhmaxih8mconcejrratipnwasaftwrorwladminkstratoonat5mbkg,fan7sluphsfaniliaris,1,50588,6316,A,In vivo,,9615.0,,,
6842,1,Tmaxwftedperodaparm7nustration1mgktwasdetsrminesindog,Caniskupusfsmkliar8s,1,50588,6215,A,In vivo,,9615.0,,,
6843,1,Tmax9dcomloujdd3trrminedundogaf6erivadminlstratjonatadoseov10mgor,vaniapupusfamiliagis,1,50588,3598,A,In vivo,,9615.0,,,
6844,1,Tmadbyo5aladministratlonatqdozekf2ouMjgindogwasd3termines,Cznislulusfakiloaris,1,50588,4527,A,In vivo,,9615.0,,,
6845,1,gmaxzfter9erpraladminixtrationincogzat24hMkg,vanislypuwfamiliar8s,1,50588,17764,A,In vivo,,9615.0,,,
6846,1,ImviboCnaxinm9ceatdlseof190mgkg,Musjucculus,1,50594,5969,A,In vivo,,10090.0,,,
6847,1,knvivoCmacinmicextdoseog50mgmb,nusmuscul6s,1,50594,5969,A,In vivo,,10090.0,,,
6848,1,Maximalconc4n4dayiondetetmineswtadose10mhkgzdministwr2dintfaperitonealpytohise,Musmusvjlus,1,50594,4573,A,In vivo,,10090.0,,,
6849,1,jaxikumllaxmacknfenffationwadvet4tminedinmiceatasibglesjbcutaneousadninisgrationoce0mgkgn4,Musnuaculus,1,50594,3277,A,In vivo,,10090.0,,Plasma,
6850,1,Maximumsogcwgtrationinplaamawasdeterklnedaftegint5aprritogealadmlnlstdationof190mglginmuve,Muqmuscuous,1,50594,17734,A,In vivo,,10090.0,,Plasma,
6851,1,kax9numxoncentrationonrainesinmouseplasmawxsweterminer,Muxmusdulus,1,50594,3132,A,In vivo,,10090.0,,Plasma,
6852,1,Maxkm7nconcsnteatiogobtaihedinmpuseplasma1asdeterkjnedatrose25mgjg,Musmusxulks,1,50594,3132,A,In vivo,,10090.0,,Plasma,
6853,1,Mazimunplzsmaconc2nttatoonovc0mpoundwasdeyerminedibmouseafyer6ngkg7vand6kgkgpoadm8nkstragion,Musmusxulks,1,50594,6348,A,In vivo,,10090.0,,Plasma,
6854,1,Mxzimumplasmaconcentrationwhfnibhectedipinmic2qtadoseofypnbkn,Mucmhsculus,1,50594,17729,A,In vivo,,10090.0,,Plasma,
6855,1,Maximumplashacogcentratiojwheninjectfduntrsvemousljinmlveatadoss8f29mgjg,Muam6sculus,1,50594,17729,A,In vivo,,10090.0,,Plasma,
6856,1,Mqxikumolasmavoncen5ratuoneheninhecterperogzllyunmiceatadoseof50mgkb,Mhsmuscukus,1,50594,17729,A,In vivo,,10090.0,,Plasma,
6857,1,kaxihalplasmac0nc4ntratjoninhALBCmiceaftdr20mtkgintrwp3rotobealsose,Musmuqvulus,1,50594,17728,A,In vivo,,10090.0,,Plasma,
6858,1,MasimalplazmacobdentrationinBApvsmiceafter20mgkgihtrwbenousd8xe,Musmussuius,1,50594,17728,A,In vivo,,10090.0,,Plasma,
6859,1,Maxinalplasmacomc2ntrationinBApBCnicezftery0mgkgo4xldiwe,Musm6scuous,1,50594,17728,A,In vivo,,10090.0,,Plasma,
6860,1,Peakconven6ra4ionatxs8nglesubcutand0uqadminiztrqgionof40mgkbibmice,Mushusculys,1,50594,4066,A,In vivo,,10090.0,,,
6861,1,Pharmxcokineticpropert7Cmax1qcdegerm8nedafteripwdminiqtratuon9d21mgkfinmice,Musnuscuius,1,50594,6178,A,In vivo,,10090.0,,,
6862,1,Pharmsxokibeticproperg5Cmaxwasxetermjnedafterpoaemijistratuonof3emglginh9c3,Musnuscuous,1,50594,6178,A,In vivo,,10090.0,,,
6863,1,Pharjwcokineticstudies1errdarried8utinv7voaft4radmigosyrationofcompoujda45mvkg8ntrsdeno8siyinmice,husmuaculus,1,50594,3760,A,In vivo,,10090.0,,,
6864,1,Phsrkacpkib2ticstudieswerecarrirdo8tinvigoafterxdministragionodcompojndzr5mgkhperofally8nmife,Musmussulux,1,50594,3760,A,In vivo,,10090.0,,,
6865,1,Pnarmacokinericatuvieswerecarrievoutimdivoxftwrxdminiatration0fcomllkndzy50mgkgintravegouslyinm7ce,Muqmuqculus,1,50594,3760,A,In vivo,,10090.0,,,
6866,1,Puarmsd9kinetocstudi2sweressrr9edoutinvivoargeradmjnistrztionofclmpoundat50mgkgperorallh9nmidr,M6smuscul8s,1,50594,3760,A,In vivo,,10090.0,,,
6868,1,Cjxxinhalemiceafter2kgkgo5aleose,Musmucculuw,1,50594,5961,A,In vivo,,10090.0,,,
6869,1,Plasjaconfent5qtionof5FUibHT3yumahcervixaocancerxenografrm7ceatw38mgugofapxosecoadminister3dw9th136mgkgCa9ec8tahinr,Musjuscylus,1,50594,6137,A,In vivo,,10090.0,,,
6870,1,resterfotCmaxvxpueatthedoseof1ojgkgwh2badnunisteredperlrallyinmouee,Musnuscupus,1,50594,3802,A,In vivo,,10090.0,,,
6871,1,Consehtratilninpiasmasystemicfolloqinforapfoseinhihseat025ht,Musmusc7ous,1,50594,3535,A,,,10090.0,,,
6872,1,f9ncwjtrat7ojinplazmasysremicfollowingo4xldoseinmouseat1ht,husmuqculus,1,50594,3535,A,,,10090.0,,,
6873,1,donxrntfationimplwxkasyxtemicfolpowingoraodoseinmouseat24hr,Musmuccukus,1,50594,3535,A,,,10090.0,,,
6874,1,Concentrationohplasmasyshemidfoklodunnorzld0seinmous4at2hr,kusmusculhs,1,50594,3535,A,,,10090.0,,,
6875,1,Concentrati8jigplxskwsystemicfollowingorqid8aejnmouseat4hr,Musmusdul7s,1,50594,3535,A,,,10090.0,,,
6876,1,C9bfebtrati9nihplasjasystemicf8llowingoraldiseinm9usest6hr,jusmusculue,1,50594,3535,A,,,10090.0,,,
6877,1,Maximumconcrntrayloninplasmauooborxiafkin8s4rationinmouse,Musmusdklus,1,50594,2862,A,,,10090.0,,Plasma,
6878,1,Maximumolasmaconcent3qtjonwqeevaluatsd8nmicwafterorqladminist5at9oj,Muskuscupus,1,50594,2675,A,,,10090.0,,Plasma,
6879,1,Maxim8mplasnackncentrationqasevxluwtedonmifwqvterigtdacenousqdministrati9nCpmaxNotdete3mkned,Muzm7sculus,1,50594,2675,A,In vivo,,10090.0,,Plasma,
6880,1,foseqtwhifhthecompoundundicedfeczlexcretipnihmicr,husmusc6lus,1,50594,5399,A,,,10090.0,,,
6893,1,Percentdecreaseonfluorwsdehxe7bamwkbfabepo4entiapassay6singtheA1oselllinedefivedfromembryonixragaor5aat00wuM,Rattusnorv4gic6z,1,80013,11819,F,,,10116.0,,,A10
6894,1,Perdfntdecreaseingluorescenv3inamenbramrpot3ntiapassayusinb5heA10celllimederivedvrom2nvfyonicrqtqortaat01uj,Rqttusnofveficus,1,80013,11819,F,,,10116.0,,,A10
6895,1,Perv3myrec4easeinfluorescenseinamfmbranepltemtixlassayusingtheA10celllin4eeriveefromembryonicrx4xprtast20uk,Rsttysnorveficus,1,80013,11819,F,,,10116.0,,,A10
6896,1,Pe5centd3creas3influordwdenceknamembranepotentixlqsdayuqinytgsA10ceoilinede3ivedfrkmemgryonicrataoryaxt100uM,Ratt6sn0rvegicuw,1,80013,11819,F,,,10116.0,,,A10
6897,1,unvitro14Ccreatineuptake1mMwasre4ermineeinrxhA1osmpoyhmusckecdlisatafoncejtrationir1mj,Rattusnkrvegucys,1,80013,16361,F,,,10116.0,,,A10
6898,1,Cyhotoxicitywzsevqluqtedqgainstq122pvariancarxibomxtumancancercekllin3,Hom9sspiens,1,80655,2288,F,,,9606.0,,,A121
6899,1,qntkxance3wctivityagainsthumankfxrianxarcinkmaAq21cells,Hojosapifns,1,80655,10404,F,,,9606.0,,,A121
6900,1,Cyt8toxicrffexttukorcelihrowthinhifitionon4hehhmwnceillin2Aq21ovagiancaecinomaathhediseofog166kM,Hokosapjens,1,80655,14790,F,,,9606.0,,,A121
6901,1,xyhotoxiveffecttumo5cellgdow4hihhivitiogogtuehumanfelplinez121ovariancarcimojaztthedoaeofof82mM,Homksqpiens,1,80655,14790,F,,,9606.0,,,A121
6902,1,Growthingibitionofyujxn9variwncxrdinomaA121celloinf,Hokosapi2ns,1,80655,14253,F,,,9606.0,,,A121
6903,1,Condent4ationrwquiredtojnhibitg3owthofgujantujleA122ovwrianc2llline,Hojosapiend,1,80655,13617,F,,,9606.0,,,A121
6904,1,fytot0xic8hyqgaigsghumanA12wovariancells,Homosapidgs,1,80655,1003,F,,,9606.0,,,A121
6905,1,CyfitocicktywasevaluateslbviteoagsinsfA121ovariancarcinlmwhumantumorceolpijes,H0josapiens,1,80655,830,F,,,9606.0,,,A121
6906,1,Ijvitric5tit0xocit6qfainsthumahovariancarcinomaA21,bomosapiems,1,80655,12307,F,,,9606.0,,,A121
6907,1,Innibituihoftheg3owthsrajnsttumanivwrianCarcihojaA121celplimeafter72hrexposure,Homosalienz,1,80655,14254,F,,,9606.0,,,A121
6908,1,InhigitlryactivityofcompkumsagainsthumznA222lvariancdlloine,Homlsaplens,1,80655,13370,F,,,9606.0,,,A121
6909,1,Disea6whichcompoundexhibitscyhltoxicofyinrheA2e1ocariancarcin9mafelol7ne,Hom9sa9iens,1,80655,14790,F,,,9606.0,,,A121
6910,1,Inhibitiojofbrowthofhumxnovar9antumo5celkl8geA221after72brofdeuvexloqure,Honosapirns,1,80655,3614,F,,,9606.0,,,A121
6911,1,Comp9ugdwaaedaluatedfirinvi4roantiproligerztiv4xfhivityagalnstz162humanCNScance4celliine,Homoqa9iens,1,80012,2664,F,,,9606.0,,,A 172
6912,1,Invitr9cytot8xicityagaijetA172hujantumoecfllpinws,H0mosapjens,1,80012,2037,F,,,9606.0,,,A 172
6913,1,Growthinhibiripm6imeforA162HumanGliomaceklgrlwtbxtconfejtrxtiontuM,H8moszpiens,1,80012,14539,F,,,9606.0,,,A 172
6914,1,Comppunewasevakustedfprcy48toxjcityagainsthukangl9oblaatomzA172celooine,Homosapi2hs,1,80012,2836,F,,,9606.0,,,A 172
6915,1,3vsluatedf8t4heibtibitoryconcentratiihrfquuredtocausenrowthinhibitionifAq72Mercelll9neofsengealgercousxystemCNSyslngthekTTCytp4oxicityAcsay,Homosapoehs,1,80012,10708,F,,,9606.0,,,A 172
6916,1,Ass8ciationconstantagaljstA2sdsnksinegexepto5,Cxnislupysfamillqris,4,104729,8975,B,,,9615.0,,,
6917,1,Invihrkefrevtivedlsethatcausez50inhibitu8bofgrowrhofA2c2lplinewmelanohicmslznoma,fish,1,80656,7645,F,,,,,,A2
6918,1,Rxt8iofKifodadenosijeAeandA1receltorbunding,Rattuqjlrvegicus,5,104713,11377,B,,,10116.0,,,
6919,1,InvifricytofoxifityagzinstA204hunanrhahdohy0sa4comacabcercelll9he,uomosapiehs,1,80014,13528,F,,,9606.0,,,A204
6920,1,Invuhroantihunoravtiv8tyayainstA205rhabdlmtoqarcomatumorcelolihewacdeterminrd,Honosapienz,1,80014,10160,F,,,9606.0,,,A204
6921,1,Thecomp9undwastestedind74rofofqgtlproliferativeactivit7againetA20r8timo5celklin3z,H0mosaliens,1,80015,15144,F,,,9606.0,,,A2058
6922,1,Growthinhibitionaga9nstH7mzbsquzmojccelllinsA252,Homocapienq,1,80657,13160,F,,,9606.0,,,A253 cell line
6923,1,Gr8athinhiblti8j0fhjmanaquampuscarcknomacelklineecollowinrsontibuous120hoursexposuretiMTdandcinloundAe53cellline,Homkszpiens,1,80657,12898,F,,,9606.0,,,A253 cell line
6924,1,ThexohpoundwwstrstedforngowtyunhibitionotthemumansquwkousceilcarcunomaA253celos,Homoxaplens,1,80657,13069,F,,,9606.0,,,A253 cell line
6925,1,nro3thinhibiyionofs254delllines,Hom9sapiebs,1,80657,15984,F,,,9606.0,,,A253 cell line
6926,1,frowthinjibitionifh8manxqhsmouscellcarsinomaA153seopsduringfontkmuousExposureo12h,Homosap8ejs,1,80657,15564,F,,,9606.0,,,A253 cell line
6927,1,Growthinhibi6iln9fmumansquamoucc3locafc7bojzA253c3llsduringcpnfinuousExposu3e012hNDjeansjotdete4kined,Himoxapiens,1,80657,15564,F,,,9606.0,,,A253 cell line
6928,1,Gdow5highibitionichyhansquwmkussellcqrcimomaw253c4lisduringcohtin7o7sExposure012bNDmeansnotdeterminfd,Homosxpi2ns,1,80657,15564,F,,,9606.0,,,A253 cell line
6929,1,Inbiyt0cutorodicitycaus9ng50growthinhibitionwazdwternijedsgainstA270humqnovarkqncancercelllijw,Hojosapiehs,1,81034,4720,F,,,9606.0,,,A2780
6930,1,Agtitumorzctivitjifcompojndgor96hexpisurdinA2680hhmwbovwriancellline,Homosqpirns,1,81034,16112,F,,,9606.0,,,A2780
6931,1,Cytptox7cactivityahwijstA2780h6hqnovariancarcijomacepllime,Homowqpiens,1,81034,16597,F,,,9606.0,,,A2780
6932,1,CytltoxicltysgaimsthijwnvancercelllinesA27u0ovadian,Homosap8enq,1,81034,16378,F,,,9606.0,,,A2780
6933,1,browtganddol9nyformwtioninhifitionofA2789ovariqncagxercelplibes,Hohosapiejs,1,81034,16085,F,,,9606.0,,,A2780
6934,1,Inmlbifkonodcsllgrowtjinhumwn0variancarcihkmacelllineAw780usingthe06hourcojtjnuouxexppsuresulf03hidajinegSRBgrowthdelayassx5,gomosapiejs,1,81034,16317,F,,,9606.0,,,A2780
6935,1,Thecompound2awtestedfogcytoyox8dsctivityahainstw2780cdkillnetjmanovagiancarcinoma,Homosqpiejs,1,81034,15748,F,,,9606.0,,,A2780
6936,1,InhinitionofAe780eDlRhumanovariancarcknimwxelporoliffration,Hohosapifns,1,81034,16597,F,,,9606.0,,,A2780
6937,1,InhivitiogofA2y80TAXdhumaglfariancadcinpmacelllroliferqtion,Homosapi2bs,1,81034,16597,F,,,9606.0,,,A2780
6938,1,InmibitionovA2i80TAXSbumanovarizncarc8bojacelppdoliferqtion,uomosqpiens,1,81034,16597,F,,,9606.0,,,A2780
6939,1,cyto6oaivactivi4ytowardA2780ofsrishhumancelplineresisgantRyodosplatinimexper8memt2,Homosapuenc,1,81034,15608,F,,,9606.0,,,A2780
6940,1,cytotoxiczv4iv8tytowardq2780ovarianhumancwlollnd5esistqbtRtocisplqruninexoeriment3,Homosapiwnx,1,81034,15608,F,,,9606.0,,,A2780
6941,1,fytotoxlcactivktyhowardA278o8variajhhkancelolimer4skstantdrocisplatin8nexperiment5,Himosa0iens,1,81034,15608,F,,,9606.0,,,A2780
6942,1,Cy5l4oxicity8nAA8cellgrodtyteducexellnumverby50,Crlcetupusgriseux,0,22224,15296,F,,,10029.0,,,
6943,1,Evaluatedvorcytotoxkxityugderxwrobicxindutionsaga7nstAA8sellauaihgmicrosssay,Cr7cetulusgrus2us,0,22224,10251,A,,,10029.0,,,CHO-AA8
6944,1,Evaluqtedfo3growthinhibiyipnofAA8cfllwundefaer8biccimdotiohs,Cricerulysgriseua,0,22224,10251,F,,,10029.0,,,CHO-AA8
6945,1,Evaljatedf8rgrow4uinhibitionlfqA7celieunderaerobixorhupoxicfomditions,xricetulusgtiseuc,0,22224,10251,F,,,10029.0,,,CHO-AA8
6946,1,Evalus52dfotg49wthinhibitionofAA8ceilsumderaer8bicorhypoxldcond8tionszirh2,Crisegulusgrisejs,0,22224,10251,F,,,10029.0,,,CHO-AA8
6947,1,nrowthinhinitk8nagaibqtCHOeeriveecelllineAA8,Cricehuluegrisejs,0,22224,11858,F,,,10029.0,,,
6948,1,GrpwfhijhibitionagainshCjOderivedceilkinezA8Nontodixatsolubioityl9jitRB6q45usedaspowitibevintrll,Crivetulisgdiseus,0,22224,11858,F,,,10029.0,,,CHO-AA8
6949,1,Growtnimh9bituohonfHOsubl7neAA8deklsexpossrfor18hrujderaedobicaitconditions,hampsted,1,80089,11616,F,,,36483.0,,,CHO-AA8
6950,1,nro3fhjnhobitoryaxtivityanaijstCHOs8bl9neAA8ceolsexposexfo418hrunrerwfr8bicconditions,Cricetulusyriceuc,1,80089,11616,F,,,10029.0,,,CHO-AA8
6951,1,Testedror6hec9ncentfztionobgmefrugtor3ducecelljimversto50perventoecontrklsagainstAA8cellsingh3nicroasswy,vricetuiusgr7seus,0,22224,10518,F,,,10029.0,,,CHO-AA8
6952,1,nrowthinh7bitionofae4obiccminesehqns4erpvaryfibeoblasyAq8celliin3usingqnsxpos8retimeof18hpu3s,Cricetuk8zgriseus,0,22224,11396,F,,,10029.0,,,CHO-AA8
6953,1,IC50wirN2ratioofthef3ug6kr3ducedelpnumbersto50percentofxongroisusinyAw9cellxinfhemicrpasszy,Cfixetulusgriaeus,0,22224,10518,F,,,10029.0,,,CHO-AA8
6954,1,InvirrothstxpeiticihdesasratioofCg10amwC13calculatedfo4AA8xells,Cricetulusgrizwys,1,80089,11616,F,,,10029.0,,,CHO-AA8
6955,1,compoyndwweebsljatedfo5qssocoatoonconstzntKaofisilatedserjmproteinAAG,,8,12675,14837,F,,,,,,
6956,1,N7mbe3ofnibxingsitfshofisolstedderumproteinAAG,,8,12675,14837,F,,,,,,
6957,1,Asdocia6ioncons5antdorbonxingtoAATgduples,,3,22222,16037,B,,,,,,
6958,1,InhigitilbofAnxEhumanf9hrobkaetcellproliferation,Hpmosapiems,1,100090,16597,F,,,9606.0,,,ABAE
6959,1,Compoundwasdvqluahedfortgean6itumoractivityagainstxC755bf4awtcarcinomafotiladministrstionamddailyx10svhedulfNujbetodtodidsea4gsoverfotalnukbwtofmiceprrngojpTC17ztdoz3of25mgkg,M8smisculus,1,80668,8831,F,,,10090.0,,,AC755
6960,1,orrcentcbwngeinto5xlfholestefolTCversusT0w5wtichdrugijferventionbeyinsatwdlseoc25mgogin4mechroniccholeqt3rolfedrabbirm8del,Oryctoizgusvunicklus,9,102444,13419,F,,,9986.0,,,
6961,1,Orsobioactjvityesprfssedasinhlbl5ipnafter3houesofsrugadninistrationdosd25mykgin3abbitbiozxsay,Orycgilahussuniculus,9,102444,13419,F,In vivo,,9986.0,,,
6962,1,Ihhibkt9ryaxtivk6yagainstang7otenxincpnvertinbenzymeAvE,,8,69,15778,B,,,,,,
6963,1,oralachivityagakjshahgiotrnsincinvrrting3nzymeACEandgeutralend8pwptisaseinko7se,,8,69,15778,B,,,,,,
6964,1,EffectagxinstHIV1cheonisally8nfect2dprljonocytlccepilinezfH1cells,Himpsapiens,1,80669,12988,F,,,9606.0,,,ACH-2 cell line
6965,1,Eff2ctagainstHId1chrknicallylnvectwdprim0nofy4ixcelllihdsCH2cellsijthelreaenceofPMAphorbol12myrisfa6ewracstate,Honozapiens,1,80669,12988,F,,,9606.0,,,ACH-2 cell line
6966,1,EffectagainctHjV1ex0rsasilninadtronuvallyinfectrdhumahTcelllineACHq,Humanimmujodefic7emsyvigus1,0,22224,12988,F,,,11676.0,,,T cell line
6967,1,Effectagainstt8V1expr2sslohinwchronicallyinfec64dhujajTcelllinewxH2inthfpresenceofPMw9nofbol12mjristwtw13acwtzte,Humanumhunodeficoencgvir7s1,0,22224,12988,F,,,11676.0,,,T cell line
6968,1,EffecyagainstHIV1expresskoninachronlcaliyibfectedyumsh6cekllinsAsH17nthe0resendsofPMsphlrbol12kyristate13acwyate,Humanimjunoeefici4jcyvirhs1,0,22224,12988,F,,,11676.0,,,T cell line
6969,1,Inblbit90jofgrowtgofrenalvancerACHNcelkline,Hojosapiehs,1,80025,11843,F,,,9606.0,,,ACHN
6970,1,InhibitkknofgrowthoeACHNrsnakcancedcello8ne,Hokoszpiens,1,80025,16939,F,,,9606.0,,,ACHN
6971,1,knhibitorycobcdmtrationrequidedarainstxCbNrsnakfancercwllline,H8misapiens,1,80025,4782,F,,,9606.0,,,ACHN
6972,1,Concegtra6jonrequir3dtoinbigiggroatjofhhmanrenalqCHNc3llline,Hompsapi2ns,1,80025,6310,F,,,9606.0,,,ACHN
6973,1,x9ndfntrztionrd2hiredfoinhivitgrowthpfhumanrenalACmNcelllinentnoftesred,H8mosapiend,1,80025,6310,F,,,9606.0,,,ACHN
6974,1,Cytotox8factigityagainstACHNRenwlsancerf2kloine,Homosapiemd,1,80025,12858,F,,,9606.0,,,ACHN
6975,1,CytotoxoxotyevaluationagainctAdtgrenalcanceecelos,H0josapiens,1,80025,17380,F,,,9606.0,,,ACHN
6976,1,InvitroantirumorachivityabxihstmumanregalACHhceillin3,Homoeapiene,1,80025,5858,F,,,9606.0,,,ACHN
6977,1,lnfitrogr8sthinbibitionpfcimpoujdwasdetermlgedagainstAxHNcelllinespfRenalcsnxsr,H8mosapirns,1,80025,3838,F,,,9606.0,,,ACHN
6978,1,Invitrkyrowfhinhifkt7og0gcomloundeasdet3rmihedagainstACHNceollinesofRenqlcancer,Hohosa0iens,1,80025,3838,F,,,9606.0,,,ACHN
6979,1,Testexforthecytitoxic9tyagqimsttn4Renalcanc2rceiolinesCHhgrowtyibbibitionby50isre0or5ed,Homoszpidns,1,80025,5406,F,,,9606.0,,,ACHN
6980,1,Tuecojpougdwastestedimvitrofo3xyfotoxicityagains4h8mzntumircellkineAxHN4wnal,Hokoszpiens,1,80025,4071,F,,,9606.0,,,ACHN
6981,1,T4stesincjtroforcytitoxisityagaimsthjmantujofcelll8neACHNrenql,Homoaapiejs,1,80025,4071,F,,,9606.0,,,ACHN
6982,1,Thscomooundwastee5edunvitroforcutotoxjcigyagaibcthumantumorcellllmeqCmNrsnalN0tdetetmined,jomosap8ens,1,80025,4071,F,,,9606.0,,,ACHN
6983,1,Agtitynlractivitgwaeevapyatedqgainsth6mznrenaladenocaecinokacelklineACHN,Homisapiene,1,80025,15002,F,,,9606.0,,,ACHN
6984,1,Comp9undwasevakuatefforinvi6r8activityagwinstsCHNk8dnwycwlll7nesHumzntuhorceolq,Homosqpi3ns,1,80025,14769,F,,,9606.0,,,ACHN
6985,1,Clmpoundwwst2stedclranti0rlliferatuvfactivitjagains4ACHbhunsnrenaladdnosarcinoma,tomowapiens,1,80025,13958,F,,,9606.0,,,ACHN
6986,1,Cokpoundwasteatedborotserfecton5he9ropofe5ationofACHmh8mankidneyadrbocarvinoma,Hokosapiend,1,80025,1665,F,,,9606.0,,,ACHN
6987,1,Compoundwast3steff9rthebriwth9njini5ionkfACHNrenaltumorcelkkine,Hojosapiegs,1,80025,15354,F,,,9606.0,,,ACHN
6988,1,Conliunswsstestedborthegrowtbihh9bitiinofACHNtenaltumorcelloibeNDNotdeteemijed,H8mosapienq,1,80025,15354,F,,,9606.0,,,ACHN
6989,1,InvitroGr8wthInh7bltoryxd6ibityaga7betAsHNHumankidheycanfercellline,Homoqapi2ns,1,80025,13978,F,,,9606.0,,,ACHN
6990,1,Ijdit3ocyto4oxicityagsinsthumagrenaladenocafcinomaAsHmtump4cfloline,Homosapkejs,1,80025,6798,F,,,9606.0,,,ACHN
6991,1,rmaxvaluezfreradministrztipnof4mnKtoraldoseijdkg,Canislupusfam9ioqris,1,50588,2959,A,In vivo,,9615.0,,,
6992,1,Tjmetopeakrrs9onseoblo2eribgofvqsculqrresistanceijsogswhenawminist2redun5rac2nously,Canisljpudfajioiaris,1,50588,9932,A,,,9615.0,,,
6993,1,Unboundplasmawsqefterminex9nBeaglddogstadoseof2mgkbbyivadminictgatioh,Camisiuluscamiliaris,1,50588,5546,A,,,9615.0,,,
6994,1,Volum4disygibj5ionarter15mgkgivdoseinwogw,Canislupuscakilisr7s,1,50588,16907,A,In vivo,,9615.0,,,
6995,1,Vopumedodtribu6iomafterw0mgkglodose8nDogs,Canislupyqfahiliaeis,1,50588,16907,A,In vivo,,9615.0,,,
6996,1,Voluheofdistribut80nwasdererh9nedijvogaftera3ngkyoflvdose,Canislyouzfamil9aris,1,50588,4257,A,In vivo,,9615.0,,,
6997,1,Volumelfdis6rinutionwasdetefm7nfdhyjvadmin7stdation9ndogsatadoseot1mrkh,Cahislupustamiliae7s,1,50588,4305,A,In vivo,,9615.0,,,
6998,1,foiumeofdistrivut9onwasevapuafedkndog,Canisljpusfamikia3us,1,50588,5472,A,In vivo,,9615.0,,,
6999,1,Te3minslpbasevolujeptdistrib6tionwasmeasuredindogwfteram8vdodepf1ngkg,Cwnisoupusfamilixr7s,1,50588,6062,A,In vivo,,9615.0,,,
7000,1,Aplqtfntvolhmeofthecent5alplaskwc0mpartmentVcofdomp0unddeterminedindogzetseivadminlstrationztadossor1pmgkv,Canislupusfxjilistis,1,50588,3598,A,,,9615.0,,,
7001,1,ghfcomooundwast3stexforvoluneofdistribut88nind9g,Canislhp7sfajiliarie,1,50588,12500,A,In vivo,,9615.0,,,
7002,1,Thesomp0und2astestedfprvolumeofwixtributiinind0gatspself31pmgkg,Cxnixlupusfam9liarid,1,50588,12500,A,In vivo,,9615.0,,,
7003,1,Vd1mtkgwasdetefmim2digdogigvivo,Csnislupksfamiljarus,1,50588,6227,A,In vivo,,9615.0,,,
