assay_id,assay_tissue,curated_by,description,src_id,variant_id,doc_id,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_cell_type
6074,,Intermediate,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,1,,17257,A,,,Mus musculus,10090.0,,
6075,,Intermediate,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,1,,17257,A,,,Mus musculus,10090.0,,
6076,,Intermediate,Time at maximum activity in mice (Radiolabeled compound),1,,17827,A,,,Mus musculus,10090.0,,
6077,,Intermediate,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,1,,3760,A,,,Mus musculus,10090.0,,
6078,,Intermediate,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,1,,3760,A,,,Mus musculus,10090.0,,
6079,,Intermediate,Binding towards mouse plasma protein at 10 uM,1,,17409,A,,,Mus musculus,10090.0,,
6080,,Intermediate,Binding towards mouse plasma protein at 100 uM,1,,17409,A,,,Mus musculus,10090.0,,
6081,,Intermediate,Bioavailability was evaluated in mice after intravenous administration,1,,2675,A,In vivo,,Mus musculus,10090.0,,
6082,,Intermediate,Bioavailability was evaluated in mice after oral administration,1,,2675,A,In vivo,,Mus musculus,10090.0,,
6083,,Intermediate,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,1,,3132,A,In vivo,,Mus musculus,10090.0,,
6084,,Intermediate,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,1,,3132,A,In vivo,,Mus musculus,10090.0,,
6085,,Intermediate,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,1,,16597,A,In vivo,,Mus musculus,10090.0,,
6086,,Intermediate,Oral bioavailability in mouse,1,,2862,A,In vivo,,Mus musculus,10090.0,,
6087,,Intermediate,Oral bioavailability after intravenous administration in mice at 24 uM/kg,1,,17764,A,In vivo,,Mus musculus,10090.0,,
6088,Brain,Intermediate,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6089,Brain,Intermediate,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6090,Brain,Intermediate,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6091,Brain,Intermediate,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6092,Brain,Intermediate,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6093,Brain,Intermediate,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6094,Heart,Intermediate,Biodistribution of [123I]- labeled compound in mice heart was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6095,Heart,Intermediate,Biodistribution of [123I]- labeled compound in mice heart was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6096,Heart,Intermediate,Biodistribution of [123I]- labeled compound in mice heart was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6097,Heart,Intermediate,Biodistribution of [123I]- labeled compound in mice heart was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,1,,846,A,In vivo,,Mus musculus,10090.0,,
6098,,Intermediate,Cytotoxic activity was tested against human prostate cell line A-549 (lung carcinoma),1,,1276,F,,,Homo sapiens,9606.0,,A549
6099,,Expert,Cytotoxicity against A-549 cell line in the purdue cell culture screen was determined,1,,3498,F,,,Homo sapiens,9606.0,,A549
6100,,Intermediate,Cytotoxicity against human lung carcinoma A-549 cell lines,1,,1169,F,,,Homo sapiens,9606.0,,A549
6101,,Intermediate,In vitro cytotoxic activity against A-549 (human lung carcinoma) cell line,1,,4450,F,,,Homo sapiens,9606.0,,A549
6102,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549,1,,358,F,,,Homo sapiens,9606.0,,A549
6103,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 3.6*10e-5 M,1,,358,F,,,Homo sapiens,9606.0,,A549
6104,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.2*10e-5M,1,,358,F,,,Homo sapiens,9606.0,,A549
6105,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.3*10e-5M,1,,358,F,,,Homo sapiens,9606.0,,A549
6106,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 5.0*10e-5M,1,,358,F,,,Homo sapiens,9606.0,,A549
6107,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 6.1*10e-5 M,1,,358,F,,,Homo sapiens,9606.0,,A549
6108,,Intermediate,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 7.4*10e-5 M,1,,358,F,,,Homo sapiens,9606.0,,A549
6109,,Intermediate,In vitro cytotoxicity against A-549 human lung cancer cells,1,,15167,F,,,Homo sapiens,9606.0,,A549
6110,,Intermediate,In vitro cytotoxicity against human lung carcinoma (A-549) cell line,1,,4139,F,,,Homo sapiens,9606.0,,A549
6111,,Intermediate,In vitro cytotoxicity in human tumor lung carcinoma A-549 cell lines,1,,833,F,,,Homo sapiens,9606.0,,A549
6112,,Expert,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line,1,,15718,F,,,Homo sapiens,9606.0,,A549
6113,,Intermediate,Tested in vitro for cytotoxicity against A-549 lung cancer cells,1,,12373,F,,,Homo sapiens,9606.0,,A549
6114,,Intermediate,The compound was tested for cytotoxicity against A-549 cell in human lung carcinoma,1,,637,F,,,Homo sapiens,9606.0,,A549
6115,,Expert,Cytotoxicity against human lung carcinoma cells (A-549) using SRB assay.,1,,14867,F,,,Homo sapiens,9606.0,,A549
6116,,Intermediate,Antitumor cytotoxic activity against A-549 cell line was determined,1,,4461,F,,,Homo sapiens,9606.0,,A549
6117,,Intermediate,"Tested for the cytotoxicity against the Non-small cell lung cancer cell line A-549, growth inhibition by 50% is reported",1,,5406,F,,,Homo sapiens,9606.0,,A549
6118,,Intermediate,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,1,,4457,F,,,Homo sapiens,9606.0,,A549
6119,,Expert,Antineoplastic activity against A-549 (human lung carcinoma) cell line.,1,,1386,F,,,Homo sapiens,9606.0,,A549
6120,,Intermediate,Antitumoral activity was assayed against A-549 cell line,1,,3265,F,,,Homo sapiens,9606.0,,A549
6121,,Intermediate,Compound was evaluated for the cytotoxicity against A-549 tumor cell line after 3 days of incubation,1,,2359,F,,,Homo sapiens,9606.0,,A549
6122,,Intermediate,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,1,,4457,F,,,Homo sapiens,9606.0,,A549
6123,,Expert,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,1,,12454,F,,,Homo sapiens,9606.0,,A549
6124,,Intermediate,Compound was tested for inhibition of cell growth of A-549 cells,1,,1481,F,,,Homo sapiens,9606.0,,A549
6125,,Intermediate,Compound was tested for its inhibitory effect on the growth of A-549 tumor cell line from lung.,1,,1750,F,,,Homo sapiens,9606.0,,A549
6126,,Intermediate,Concentration required for 50% inhibition of growth in human lung carcinoma cell line was determined,1,,5065,F,,,Homo sapiens,9606.0,,A549
6127,,Expert,In vitro cytotoxicity against A549-human lung carcinoma cells.,1,,808,F,,,Homo sapiens,9606.0,,A549
6128,,Expert,Cytotoxic activity against cultured cells of A-549 human lung carcinoma.,1,,16364,F,,,Homo sapiens,9606.0,,A549
6129,,Intermediate,Cytotoxic activity against A-549 cell lines.,1,,1847,F,,,Homo sapiens,9606.0,,A549
6130,,Expert,Cytotoxicity was measured against neoplastic cultured A-549 cells of human lung carcinoma.,1,,1747,F,,,Homo sapiens,9606.0,,A549
6131,,Intermediate,Cytotoxicity against human A549 non small cell lung cell lines,1,,1003,F,,,Homo sapiens,9606.0,,A549
6132,,Expert,Inhibition of cell growth in (A-549) lung cell line,1,,15313,F,,,Homo sapiens,9606.0,,A549
6133,,Intermediate,Growth inhibitory effect of compound was measured on A-549 human lung adenocarcinoma cancer cell line,1,,3122,F,,,Homo sapiens,9606.0,,A549
6134,,Intermediate,In vitro antitumor activity against A-549 tumor cells.,1,,16049,F,,,Homo sapiens,9606.0,,A549
6135,,Expert,In vitro antitumor effects against human A-549 cell lines.,1,,17134,F,,,Homo sapiens,9606.0,,A549
6136,,Intermediate,In vitro cytotoxic activity of compound against A-549 cell line,1,,6406,F,,,Homo sapiens,9606.0,,A549
6137,,Intermediate,In vitro cytotoxicity against human lung carcinoma A-549 cell line,1,,627,F,,,Homo sapiens,9606.0,,A549
6138,,Intermediate,In vitro cytotoxicity against human non-small cell lung carcinoma A549,1,,12307,F,,,Homo sapiens,9606.0,,A549
6139,,Intermediate,In vitro cytotoxicity against human A-549 cancer cell line was evaluated,1,,17861,F,,,Homo sapiens,9606.0,,A549
6140,,Expert,In vitro cytotoxicity against the A-549 (human lung carcinoma) neoplastic cell line,1,,6682,F,,,Homo sapiens,9606.0,,A549
6141,,Intermediate,Inhibitory concentration of compound against A-549 cell line,1,,6663,F,,,Homo sapiens,9606.0,,A549
6142,,Intermediate,Tested for the cytostatic activity as inhibitory concentration against A-549 human pulmonary adenocarcinoma cells,1,,2454,F,,,Homo sapiens,9606.0,,A549
6143,,Intermediate,cytotoxic activity against leukemia (A-549) cancer cell line,1,,14709,F,,,Homo sapiens,9606.0,,A549
6144,,Expert,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line,1,,15718,F,,,Homo sapiens,9606.0,,A549
6145,,Intermediate,Percent inhibition for cytotoxic activity against lung carcinoma (A-549) cell line,1,,15718,F,,,Homo sapiens,9606.0,,A549
6146,,Intermediate,Cytotoxic activity of compound against A-549 cell lines at concentration of 0.1(ug/ml),1,,17130,F,,,Homo sapiens,9606.0,,A549
6147,,Intermediate,Cytotoxic activity of compound against A-549 cell lines at concentration of 0.4(ug/ml),1,,17130,F,,,Homo sapiens,9606.0,,A549
6148,,Intermediate,Cytotoxic activity of compound against A-549 cell lines at concentration of 1.1 (ug/ml),1,,17130,F,,,Homo sapiens,9606.0,,A549
6149,,Intermediate,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml),1,,17130,F,,,Homo sapiens,9606.0,,A549
6150,,Intermediate,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tometin; Not available,1,,6630,F,,,,,,A549
6151,,Intermediate,Influence of PARP-1 cellular activity in human lung carcinoma A549 cells on %ADP Polymer formation at a concentration of 25 uM of the compound,1,,16726,F,,,Homo sapiens,9606.0,,A549
6152,,Intermediate,Cytotoxicity against A549 cells; No cytotoxicity,1,,17846,F,,,Homo sapiens,9606.0,,A549
6153,,Expert,Cytotoxicity against human lung carcinoma (A549) cell lines,1,,3415,F,,,Homo sapiens,9606.0,,A549
6154,,Expert,Cytotoxicity against human lung carcinoma (A549) cell lines; Not active,1,,3415,F,,,Homo sapiens,9606.0,,A549
6155,,Intermediate,In vitro anticancer activity against human lung (A549) cell line,1,,5609,F,,,Homo sapiens,9606.0,,A549
6156,,Intermediate,Percent growth inhibition at 200 uM PARP inhibitor in A549 cells,1,,17206,F,,,Homo sapiens,9606.0,,A549
6157,,Intermediate,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..006 uM compound concentration in A549 cells,1,,17206,F,,,Homo sapiens,9606.0,,A549
6158,,Intermediate,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..03 uM compound concentration in A549 cells,1,,17206,F,,,Homo sapiens,9606.0,,A549
6159,,Intermediate,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..15 uM compound concentration in A549 cells,1,,17206,F,,,Homo sapiens,9606.0,,A549
6160,,Intermediate,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..4 uM compound concentration in A549 cells,1,,17206,F,,,Homo sapiens,9606.0,,A549
6161,,Intermediate,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 11 uM compound concentration in A549 cells,1,,17206,F,,,Homo sapiens,9606.0,,A549
6162,,Expert,Inhibition of A549 human lung tumor cell proliferation,1,,16295,F,,,Homo sapiens,9606.0,,A549
6163,,Intermediate,"Concentration required to inhibit the lung A549 cell growth by 50%,P53 status of cell line used was wild-type. ",1,,16825,F,,,Homo sapiens,9606.0,,A549
6164,,Expert,In vitro cytotoxicity against human tumor cell line A549,1,,3439,F,,,Homo sapiens,9606.0,,A549
6165,,Intermediate,In vitro growth inhibitory activity against A549 human nonsmall cell lung carcinoma cells. ,1,,10870,F,,,Homo sapiens,9606.0,,A549
6166,,Intermediate,Inhibitory concentration of compound against proliferation of lung carcinoma A549 cell line,1,,4845,F,,,Homo sapiens,9606.0,,A549
6167,,Intermediate,Inhibitory concentration (resynthesized pure material) against TNF-alpha induced apoptosis of A549 cells,1,,5822,F,,,Homo sapiens,9606.0,,A549
6168,,Intermediate,Inhibitory concentration (solid phase) against TNF-alpha induced apoptosis of A549 cells,1,,5822,F,,,Homo sapiens,9606.0,,A549
6169,,Intermediate,Inhibitory concentration (solid phase) against TNF-alpha induced apoptosis of A549 cells: Not tested,1,,5822,F,,,Homo sapiens,9606.0,,A549
6170,,Intermediate,% inhibition against A549 cells (lung cancer) at 0.04 ug/mL,1,,16381,F,,,Homo sapiens,9606.0,,A549
6171,,Intermediate,% inhibition against A549 cells (lung cancer) at 0.4 ug/mL,1,,16381,F,,,Homo sapiens,9606.0,,A549
6172,,Intermediate,% inhibition against A549 cells (lung cancer) at 4 ug/mL,1,,16381,F,,,Homo sapiens,9606.0,,A549
6173,,Intermediate,In vitro anticancer activity against human lung (A549) cell line,1,,5609,F,,,Homo sapiens,9606.0,,A549
6174,,Intermediate,Inhibition of proliferation of A549 cells at concentration of 0.1 uM was determined,1,,4644,F,,,Homo sapiens,9606.0,,A549
6175,,Intermediate,Inhibition of proliferation of A549 cells at concentration of 100 uM was determined,1,,4644,F,,,Homo sapiens,9606.0,,A549
6176,,Intermediate,Inhibition of proliferation of A549 cells at concentration of 10 uM was determined,1,,4644,F,,,Homo sapiens,9606.0,,A549
6177,,Intermediate,Inhibition of proliferation of A549 cells at concentration of 1 uM was determined,1,,4644,F,,,Homo sapiens,9606.0,,A549
6178,,Intermediate,Inhibitory concentration (resynthesized pure material) against TNF-alpha induced apoptosis of A549 cells at 20 uM,1,,5822,F,,,Homo sapiens,9606.0,,A549
6179,,Expert,Percentage inhibition of human lung carcinoma (A549) cell lines,1,,3415,F,,,Homo sapiens,9606.0,,A549
6180,,Intermediate,Influence of PARP-1 cellular activity on NAD+ levels at a concentration of 25 uM of the compound,1,,16726,F,,,Homo sapiens,9606.0,,A549
6181,,Intermediate,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TM); ND denotes not determined",1,,17206,F,,,Homo sapiens,9606.0,,A549
6182,,Intermediate,Concentration that gives 50% growth inhibition (temozolomide alone/ (temozolomide + 0.4 uM of compound)) in A549 cells; ND denotes not determined,1,,17206,F,,,Homo sapiens,9606.0,,A549
6183,,Intermediate,Concentration that gives 50% growth inhibition (topotecan alone/ (topotecan + 0.4 uM of compound)) in A549 cells; ND denotes not determined,1,,17206,F,,,Homo sapiens,9606.0,,A549
6184,,Intermediate,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TM)",1,,17206,F,,,Homo sapiens,9606.0,,A549
6185,,Intermediate,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.006 uM",1,,17206,F,,,Homo sapiens,9606.0,,A549
6186,,Intermediate,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.03 uM",1,,17206,F,,,Homo sapiens,9606.0,,A549
6187,,Intermediate,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.15 uM",1,,17206,F,,,Homo sapiens,9606.0,,A549
