ASI,ASSTY,ASTTY,ASSTI,ASSTR,Ti,CURB,Des,SRASSI,CHEI,ASCATE,CONSC,SI,CI,BFOR,TII,VARII
817,B,,,,10576,Expert,Binding affinity at [3H]8-OH-DPAT-Labeled 5-hydroxytryptamine 1A receptor sites in rat brain hippocampal membranes expressed as Hill values,,CHEMBL615817,,8,1,,BAO_0000249,,
818,B,,,,10576,Autocuration,Ability to bind at 5-hydroxytryptamine 1A receptor of rat hippocampus by displacing [3H]8-OH-DPAT,,CHEMBL615818,,8,1,,BAO_0000221,10000000.0,
819,B,,,,10576,Autocuration,Ability to bind at serotonin 5-hydroxytryptamine 1A receptors of rat hippocampus by displacing [3H]8-OH-DPAT,,CHEMBL615819,,8,1,,BAO_0000221,10000000.0,
820,B,,,,10576,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor (5-HT1A) by displacement of [3H]8-OH-DPAT from rat hippocampus membranes,,CHEMBL615820,,8,1,,BAO_0000249,,
821,B,,10116.0,,10576,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue with [3H]8-OH-DPAT,,CHEMBL615821,,9,1,,BAO_0000221,10000000.0,
822,B,,10116.0,,10576,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue with [3H]5-HT,,CHEMBL615822,,9,1,,BAO_0000221,10000000.0,
823,B,,,,10576,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor using in rat hippocampal tissue using [3H]8-OH-DPAT as radioligand,,CHEMBL615823,,8,1,,BAO_0000221,10000000.0,
824,B,,10116.0,,10576,Expert,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor; IA-Inactive,,CHEMBL615824,,9,1,,BAO_0000221,10000000.0,
825,B,,10116.0,,10576,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue with [3H]5-HT,,CHEMBL615825,,9,1,,BAO_0000221,10000000.0,
826,B,,,,10576,Expert,Binding affinity towards rat 5-hydroxytryptamine 1A receptor was evaluated using [3H]8-OH-DPAT as radioligand,,CHEMBL615826,,8,1,,BAO_0000357,,
827,B,,,,10576,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampus membranes using [3H]8-OH-DPAT as radioligand,,CHEMBL615827,,8,1,,BAO_0000249,,
828,B,,,,10576,Expert,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus membrane using [3H]8-OH-DPAT as radioligand,,CHEMBL615828,,8,1,,BAO_0000249,10000000.0,
829,B,,,,10576,Expert,Binding affinity by measuring displacement of [3H]-8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL615829,,8,1,,BAO_0000221,10000000.0,
830,B,,,,10576,Autocuration,Binding affinity to 5-hydroxytryptamine 1A receptor of rat hippocampus with [3H]8-OH-DPAT as radioligand,,CHEMBL615830,,8,1,,BAO_0000221,10000000.0,
831,B,,,,10576,Expert,Binding affinity towards serotonin 5-HT1A receptor was determined in rat hippocampus using [3H]8-OH-DPAT as ligand,,CHEMBL615831,,8,1,,BAO_0000221,10000000.0,
832,B,,,,10576,Autocuration,Binding affinity was measured against serotonin 5-hydroxytryptamine 1A receptor,,CHEMBL615832,,8,1,,BAO_0000357,,
833,B,,,,10576,Autocuration,Binding affinity to 5-hydroxytryptamine 1A receptor in rat cortex using [3H]-8-OH- DPAT as radioligand,,CHEMBL615833,,8,1,,BAO_0000019,,
834,B,,,,10576,Autocuration,Binding affinity to 5-hydroxytryptamine 1A receptor in rat hippocampus using [3H]-8-OH- DPAT as radioligand,,CHEMBL615834,,8,1,,BAO_0000221,10000000.0,
835,B,,,,10576,Intermediate,Binding affinity against 5-hydroxytryptamine 1A (5-HT1A) receptor in rat hippocampus membranes,,CHEMBL615835,,8,1,,BAO_0000249,,
836,B,,,,10576,Autocuration,Binding affinity was measured at the serotonin 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat hippocampal membrane.,,CHEMBL615836,,8,1,,BAO_0000249,10000000.0,
837,B,,10116.0,,10576,Expert,Binding affinity to 5-hydroxytryptamine 1A receptor in the rat brain using [3H]8-hydroxy-2-(di-n-propylamine)tetralin as radioligand.,,CHEMBL615837,,9,1,,BAO_0000019,,
838,B,,10116.0,,10576,Expert,Binding affinity to 5-hydroxytryptamine 1A receptor in the rat brain using [3H]8-hydroxy-2-(di-n-propylamine)tetralin as radioligand; ND-Not determined,,CHEMBL615838,,9,1,,BAO_0000019,,
839,B,,,,10576,Expert,"Binding affinity to 5-hydroxytryptamine 1A receptor in rat hippocampus membranes,3H-8-OH-DPAT and buspirone for nonspecific binding (NSB)",,CHEMBL615839,,8,1,,BAO_0000249,,
840,B,,,,10576,Autocuration,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor in rat cortex using [3H]-8-OH-DPAT as radioligand,,CHEMBL884525,,8,1,,BAO_0000019,,
841,B,,,,10576,Autocuration,Compound was evaluated for its ability to displace [3H]8-OH-DPAT from serotonin 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes,,CHEMBL615840,,8,1,,BAO_0000249,,
842,B,,,,10576,Expert,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL615405,,8,1,,BAO_0000221,10000000.0,
843,B,,,,10576,Expert,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex using [125I]iodocyanopindolol as radio-ligand.,,CHEMBL615406,,8,1,,BAO_0000019,,
844,B,,,,10576,Expert,Affinity for 5-hydroxytryptamine 1A receptor labeled with [3H]8-OH-DPAT radioligand in hippocampus tissue,,CHEMBL615900,,8,1,,BAO_0000221,10000000.0,
845,B,,,,10576,Expert,Inhibition of [3H]8-OH-DPAT binding at serotonin 5-hydroxytryptamine 1A receptor from rat hippocampus tissue.,,CHEMBL615901,,8,1,,BAO_0000221,10000000.0,
846,B,,,,10576,Expert,In vitro inhibition of [3H]8-OH-DPAT binding to rat 5-HT 1a receptors.,,CHEMBL615902,,8,1,,BAO_0000357,,
847,B,,,,10576,Autocuration,Compound was measured for affinity at 5-hydroxytryptamine 1A receptor labeled with [3H]8-OH-DPAT radioligand in hippocampus tissue,,CHEMBL615903,,8,1,,BAO_0000221,10000000.0,
848,B,,,,10576,Autocuration,Concentration necessary to achieve half maximal inhibition of [3H]8-Hydroxy-2-(di-n-propylamino)tetralin binding to 5-hydroxytryptamine 1A receptor<br>at 1 uM,,CHEMBL615904,,8,1,,BAO_0000357,,
849,B,,,,10576,Expert,Concentration necessary to achieve half maximal inhibition of [3H]8-Hydroxy-2-(di-n-propylamino)tetralin binding to 5-hydroxytryptamine 1A receptor at 1 uM,,CHEMBL615905,,8,1,,BAO_0000357,,
850,B,,,,10576,Autocuration,In vitro Inhibitory activity tested at 5-hydroxytryptamine 1A receptor binding site in rat,,CHEMBL615906,,8,1,,BAO_0000019,,
851,F,,,,10576,Autocuration,In vitro Inhibitory activity tested at 5-hydroxytryptamine 1A receptor binding site in rat,,CHEMBL615907,,8,1,,BAO_0000019,,
852,B,,,,10576,Expert,In vitro ability to inhibit binding of radioligand [3H]8-OH-DPAT to 5-hydroxytryptamine 1A receptor in rat cerebral cortex,,CHEMBL615908,,8,1,,BAO_0000019,,
853,B,,,,10576,Autocuration,In vitro affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT in rat hippocampus,,CHEMBL615909,,8,1,,BAO_0000221,10000000.0,
854,B,,,,10576,Autocuration,"In vitro binding activity against 5-hydroxytryptamine 1A receptor from homogenized rat brain, using [3H]-8-OH-DPAT as the radioligand",,CHEMBL615910,,8,1,,BAO_0000019,,
855,B,,,,10576,Autocuration,"In vitro binding activity against 5-hydroxytryptamine 1A receptor from homogenized rat brain, using [3H]8-OH-DPAT as the radioligand.",,CHEMBL615911,,8,1,,BAO_0000019,,
856,B,,,,10576,Autocuration,"In vitro binding activity against 5-hydroxytryptamine 1A receptor from homogenized rat brain, using [3H]8-OH-DPAT as the radioligand",,CHEMBL615912,,8,1,,BAO_0000019,,
857,B,,,,10576,Expert,In vitro binding affinity for serotonin 5-hydroxytryptamine 1A receptor fof rat cerebral cortex using [3H]8-OH-DPAT as radioligand,,CHEMBL615913,,8,1,,BAO_0000019,,
858,B,,,,10576,Expert,In vitro binding affinity measured on serotonin 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand.,,CHEMBL615914,,8,1,,BAO_0000357,,
859,B,,,,10576,Autocuration,In vitro binding affinity to 5-hydroxytryptamine 1A receptor using [125I](R)-(+)-trans-8-OH-PIPAT as radioligand in rat hippocampal homogenate,,CHEMBL615915,,8,1,,BAO_0000221,10000000.0,
860,B,,,,10576,Autocuration,In vitro binding affinity towards the 5-hydroxytryptamine 1A receptor was evaluated,,CHEMBL615916,,8,1,,BAO_0000357,,
861,B,,,,10576,Expert,In vitro binding affinity was measured on serotonergic 5-hydroxytryptamine 1A receptor by displacement of [3H]- tetralin,,CHEMBL615917,,8,1,,BAO_0000357,,
862,B,,,,10576,Expert,In vitro inhibitory activity against [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor,,CHEMBL615918,,8,1,,BAO_0000357,,
863,B,,,,10576,Expert,In vitro inhibitory concentration against radioligand [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membrane.,,CHEMBL615919,,8,1,,BAO_0000249,10000000.0,
864,B,,10116.0,,10576,Expert,In vitro radioligand binding assay on 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,,CHEMBL615920,,9,1,,BAO_0000221,10000000.0,
865,B,,,,10576,Autocuration,Inhibition concentration against 5-hydroxytryptamine 1A receptor,,CHEMBL615921,,8,1,,BAO_0000357,,
866,B,,,,10576,Expert,Inhibitory concentration against 5-hydroxytryptamine 1A receptor (Inactive at >1000 nM concentration),,CHEMBL615922,,8,1,,BAO_0000357,,
867,F,,10116.0,,10576,Expert,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in hippocampal membranes",,CHEMBL881290,,9,1,,BAO_0000249,,
868,B,,,,10576,Autocuration,"Inhibition of [3H]8-hydroxy-2-dipropylamino-1,2,3,4-tetrahydronaphthalene binding to 5-hydroxytryptamine 1A receptor in hippocampus region of rat brain; Residual radioligand binding higher than 50%",,CHEMBL615923,,8,1,,BAO_0000221,10000000.0,
869,F,,,,10576,Autocuration,Inhibition of forskolin-activated adenylate cyclase (cAMP) activity at 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL615924,,8,1,,BAO_0000221,10000000.0,
870,F,,,,10576,Autocuration,Inhibition of forskolin-activated adenylate cyclase (cAMP) activity at 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL615925,,8,1,,BAO_0000221,10000000.0,
871,B,,10116.0,,10576,Expert,Inhibition of radiolabeled [3H]-8-OH-DPAT ligand binding to 5-hydroxytryptamine 1A receptor,,CHEMBL615926,,9,1,,BAO_0000357,,
872,B,,10116.0,,10576,Expert,Displacement of [3H]8-OH-DPAT from rat cortex 5-hydroxytryptamine 1A receptor,,CHEMBL615927,,9,1,,BAO_0000019,,
873,B,,,,10576,Autocuration,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL615928,,8,1,,BAO_0000221,10000000.0,
874,B,,10116.0,,10576,Expert,Inhibitory activity against 5-hydroxytryptamine 1A receptor subtype,,CHEMBL615929,,9,1,,BAO_0000357,,
875,B,,,,10576,Autocuration,Inhibitory activity against [3H]DPAT binding to 5-HT1A receptor in rat hippocampus,,CHEMBL615930,,8,1,,BAO_0000221,10000000.0,
876,B,,,,51,Autocuration,Inhibition concentration against 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells,,CHEMBL615931,,8,1,449.0,BAO_0000219,,
877,F,,,,51,Autocuration,Inhibition concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor,,CHEMBL615932,,8,1,449.0,BAO_0000219,,
878,F,,,,51,Autocuration,Inhibition concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor,,CHEMBL615933,,8,1,449.0,BAO_0000219,,
879,B,,,,51,Autocuration,Inhibition of [3H]- 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,,CHEMBL615934,,8,1,,BAO_0000357,,
880,B,,,,51,Autocuration,The binding affinity at the 5-hydroxytryptamine 1A receptor determined using [3H]5-CT; Not tested,,CHEMBL615935,,8,1,,BAO_0000357,,
881,F,,,,51,Autocuration,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay",,CHEMBL615936,,8,1,,BAO_0000019,,
882,B,,,,51,Autocuration,Ability to displace [3H]-8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor at a concentration of 1 uM,,CHEMBL615937,,8,1,449.0,BAO_0000219,,
883,B,,,,51,Autocuration,Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor,,CHEMBL615938,,8,1,,BAO_0000357,,
884,B,,,,51,Autocuration,In vitro binding affinity against human 5-hydroxytryptamine 1A receptor at a concentration of 100 (nM),,CHEMBL615797,,8,1,,BAO_0000357,,
885,B,,,,51,Autocuration,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,,CHEMBL615798,,8,1,,BAO_0000357,,
886,B,,,,51,Autocuration,Inhibition of [3H]8-OH-DPAT binding to human 5-hydroxytryptamine 1A receptor at 1000 nM compound concentration,,CHEMBL872870,,8,1,,BAO_0000357,,
887,B,,,,51,Autocuration,Inhibitory activity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand at 100 nM concentration,,CHEMBL615799,,8,1,,BAO_0000357,,
888,B,,,,51,Autocuration,Percent binding affinity against 5-hydroxytryptamine 1A receptor,,CHEMBL615800,,8,1,,BAO_0000357,,
889,F,,,,51,Autocuration,Intrinsic activity for human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S,,CHEMBL615801,,8,1,722.0,BAO_0000219,,
890,B,,,,51,Autocuration,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit jugular vein assay in the absence of endothelium,,CHEMBL615802,,8,1,,BAO_0000019,,
891,B,,,,51,Autocuration,Dissociation constant against human 5-hydroxytryptamine 1A receptor receptor,,CHEMBL615803,,8,1,,BAO_0000357,,
892,F,,,,51,Expert,"Inhibition of 5-HT induced [35S]GTP-gamma-S, binding at human cloned 5-HT 1A receptors.",,CHEMBL835002,,8,1,,BAO_0000019,,
893,F,,,,51,Autocuration,"5-hydroxytryptamine 1A receptor antagonism was evaluated by the ability to inhibit [35S]GTP-gamma-S, binding that was induced by 5-HT; Ki (nM): not determined",,CHEMBL615804,,8,1,,BAO_0000019,,
894,B,,,,51,Expert,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,,CHEMBL615805,,8,1,308.0,BAO_0000219,,
895,B,,,,51,Autocuration,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor,,CHEMBL615806,,8,1,449.0,BAO_0000219,,
896,B,,9606.0,,51,Expert,Affinity towards human 5-hydroxytryptamine 1A serotonin receptor,,CHEMBL615807,,9,1,,BAO_0000357,,
897,B,,,,51,Autocuration,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT-as radioligand,,CHEMBL615808,,8,1,,BAO_0000357,,
898,B,,9606.0,,51,Expert,Binding affinity against 5-hydroxytryptamine 1A receptor,,CHEMBL615809,,9,1,,BAO_0000357,,
899,B,,,,51,Autocuration,Binding affinity against 5-hydroxytryptamine 1A receptor in HeLa cells was determined using [3H]5-HT,,CHEMBL615810,,8,1,308.0,BAO_0000219,,
900,B,,,,51,Autocuration,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,,CHEMBL615811,,8,1,,BAO_0000357,,
901,B,,,,51,Autocuration,Binding affinity against [3H]- -8-OH-DPAT -labeled 5-hydroxytryptamine 1A sites in cloned CHO cells,,CHEMBL615812,,8,1,449.0,BAO_0000219,,
902,B,,,,51,Autocuration,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,,CHEMBL615751,,8,1,449.0,BAO_0000219,,
903,B,,,,51,Autocuration,Binding affinity against human 5-hydroxytryptamine 1A receptor,,CHEMBL615752,,8,1,,BAO_0000357,,
904,B,,,,51,Expert,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand,,CHEMBL615753,,8,1,449.0,BAO_0000219,,
905,B,,,,51,Autocuration,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand; nd=not determined,,CHEMBL615754,,8,1,449.0,BAO_0000219,,
906,B,,,,51,Autocuration,Binding affinity of compound to human 5-hydroxytryptamine 1A receptor,,CHEMBL615755,,8,1,,BAO_0000357,,
907,B,,9606.0,,51,Expert,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells,,CHEMBL615756,,9,1,449.0,BAO_0000219,,
908,B,,,,51,Autocuration,Binding affinity for 5-hydroxytryptamine 1A receptor in HeLa transfected cell type using [3H]8-OH-DPAT as radioligand,,CHEMBL615757,,8,1,,BAO_0000019,,
909,B,,,,51,Autocuration,Binding affinity towards cloned human 5-hydroxytryptamine 1A receptor was determined,,CHEMBL615758,,8,1,,BAO_0000357,,
910,B,,,,51,Expert,In vitro affinity at human cloned 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,,CHEMBL615759,,8,1,,BAO_0000357,,
911,B,,,,51,Autocuration,Binding affinity towards human 5-hydroxytryptamine 1A receptor,,CHEMBL615760,,8,1,,BAO_0000357,,
912,B,,,,51,Expert,Binding affinity towards human 5-hydroxytryptamine 1A receptor by the displacement of [3H]5-HT radioligand from the cloned receptor expressed in HeLa cells,,CHEMBL615761,,8,1,308.0,BAO_0000219,,
913,B,,,,51,Autocuration,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]-5-HT as radioligand,,CHEMBL872104,,8,1,,BAO_0000357,,
914,B,,,,51,Autocuration,Binding affinity towards recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,,CHEMBL615762,,8,1,,BAO_0000357,,
915,B,,,,51,Autocuration,Binding affinity towards recombinant human Compound at 1 uM was tested for the inhibition of radioligand [3H]8-OH-DPAT binding to recombinant human 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,,CHEMBL615763,,8,1,,BAO_0000357,,
916,B,,,,51,Autocuration,Binding affinity for recombinant human 5-hydroxytryptamine 1A receptor using [3H]5-HT as radioligand.,,CHEMBL615764,,8,1,,BAO_0000357,,
917,B,,,,51,Autocuration,Binding affinity on human cloned 5-hydroxytryptamine 1A receptor transfected in human cell lines (He La),,CHEMBL615765,,8,1,1167.0,BAO_0000219,,
918,B,,,,51,Autocuration,Binding affinity on human cloned 5-hydroxytryptamine 1A receptor transfected in human cell lines(He La),,CHEMBL615766,,8,1,,BAO_0000019,,
919,B,,,,51,Autocuration,Binding affinity towards 5-HT1A receptor using [3H]8-OH-DPAT as radioligand,,CHEMBL615767,,8,1,,BAO_0000357,,
920,B,,,,51,Expert,Binding affinity was determined towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,,CHEMBL615768,,8,1,,BAO_0000357,,
921,B,,,,51,Autocuration,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,,CHEMBL615769,,8,1,,BAO_0000357,,
922,B,,,,51,Expert,Binding affinity was evaluated at 5-hydroxytryptamine 1A receptor labeled with [3H]-8-OH-DPAT,,CHEMBL615770,,8,1,,BAO_0000357,,
923,B,,,,51,Autocuration,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,,CHEMBL615771,,8,1,,BAO_0000357,,
924,B,,,,51,Expert,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand,,CHEMBL615772,,8,1,,BAO_0000357,,
