assay_test_type,bao_format,assay_tissue,assay_category,assay_id,src_id,src_assay_id,assay_subcellular_fraction,description,tid,assay_type,cell_id,chembl_id,assay_cell_type,doc_id,assay_tax_id,curated_by,assay_strain,variant_id,confidence_score,relationship_type,assay_organism,tissue_id
In vivo,BAO_0000218,,,9586,1,,,Half life in rat i.v.,50597,A,,CHEMBL627798,,5789,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9587,1,,,Half life in rat i.v. at 2 mg/kg concentration,50597,A,,CHEMBL627799,,17686,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9588,1,,,Half life in rats,50597,A,,CHEMBL627800,,6495,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9589,1,,,Half life in rats after intravenous administration,50597,A,,CHEMBL627801,,484,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9590,1,,,Half life in rats at the dose of 1.0 mpk by i.v. administration,50597,A,,CHEMBL627802,,6467,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9591,1,,,Half life in rat,50597,A,,CHEMBL627803,,6642,10116.0,Expert,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9592,1,,,Half life was evaluated after intravenous administration to rats,50597,A,,CHEMBL873820,,16367,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9593,1,,,Half life was evaluated by addition of 2 mM of 2-mercaptoethanol for inactivation of semicarbazide-sensitive amine oxidase (SSAO),50597,A,,CHEMBL627804,,1369,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9594,1,,,Half life was evaluated in rat,50597,A,,CHEMBL627805,,5472,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9595,1,,,Half life was evaluated in rat,50597,A,,CHEMBL627806,,6049,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9596,1,,,Half life was evaluated in rat; Not tested,50597,A,,CHEMBL627107,,5472,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9597,1,,,Half life was evaluated when a dose of 1 mg/kg was administered intravenously to rats,50597,A,,CHEMBL627108,,16366,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9598,1,,,Half life was measured as time taken to reach the half of the initial dose in air pouch exudate after oral administration to male F344 rats,50597,A,,CHEMBL627109,,11149,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,Blood,,9599,1,,,Half life was measured as time taken to reach the half of the initial dose in the blood after oral administration to male F344 rats,50597,A,,CHEMBL627110,,11149,10116.0,Intermediate,,,1,N,Rattus norvegicus,178.0
In vivo,BAO_0000218,,,9600,1,,,Half life was measured in monkey at dose of 10 mg/kg by po administration,22224,A,,CHEMBL627111,,2891,9443.0,Intermediate,,,0,U,Primates,
In vivo,BAO_0000218,,,9601,1,,,Half life was measured in monkey at dose of 10 mg/kg by po administration,22224,A,,CHEMBL627112,,2891,9443.0,Intermediate,,,0,U,Primates,
In vivo,BAO_0000218,,,9602,1,,,Half life was measured in rat at dose of 30 mg/kg by iv administration,22224,A,,CHEMBL627113,,2891,10116.0,Intermediate,,,0,U,Rattus norvegicus,
In vivo,BAO_0000218,,,9603,1,,,Half life was measured in rat at dose of 30 mg/kg by po administration,22224,A,,CHEMBL627114,,2891,10116.0,Intermediate,,,0,U,Rattus norvegicus,
,BAO_0000218,,,9604,1,,,Half life (t1/2) was determined,50597,A,,CHEMBL627115,,4026,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9605,1,,,Half life period at a dose of 10 uM/kg in rat was determined,50597,A,,CHEMBL627116,,4527,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9606,1,,,Half life period by oral administration at a dose of 100 uM/kg in rat was determined; ND is not determined,50597,A,,CHEMBL627117,,4527,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9607,1,,,Half life period was determined,50597,A,,CHEMBL627118,,5503,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9608,1,,,Half life period after intravenous administration at 20 mpk in rats,50597,A,,CHEMBL627119,,4426,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9609,1,,,Half life period after intravenous administration at 20 mpk in rats; Not performed.,50597,A,,CHEMBL627120,,4426,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9610,1,,,Half life period after intravenous administration in rat,50597,A,,CHEMBL626922,,6109,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9611,1,,,Half life period as average of four rats at each dose of 5 mg/kg intravenous and 16 mg/kg peroral administration,50597,A,,CHEMBL626923,,5654,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9612,1,,,Half life period as average of four rats at each dose of 5 mg/kg intravenous and 20 mg/kg peroral administration,50597,A,,CHEMBL626924,,5654,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Plasma,,9613,1,,,Half life period in 80% rat plasma at 37 degree Centigrade,50597,A,,CHEMBL626925,,4755,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,,,9614,1,,,Half life period in SD rats,50597,A,,CHEMBL626926,,5862,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Plasma,,9615,1,,,Half life period in human plasma at 25 degree Celsius temperature (pH 7.4),50597,A,,CHEMBL626927,,1515,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,Plasma,,9616,1,,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4),50597,A,,CHEMBL626928,,1515,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,Plasma,,9617,1,,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,50597,A,,CHEMBL626929,,1515,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,Plasma,,9618,1,,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,50597,A,,CHEMBL626930,,1515,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,,,9619,1,,,Half life period in rat,50597,A,,CHEMBL626931,,5960,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9620,1,,,Half life period in rat,50597,A,,CHEMBL626932,,6103,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9621,1,,,Half life period in rat,50597,A,,CHEMBL626933,,6317,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9622,1,,,Half life period in rat after oral administration at 10.5 mg/kg dose,50597,A,,CHEMBL873826,,6644,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9623,1,,,Half life period in rat after oral administration at 11.2 mg/kg dose,50597,A,,CHEMBL626934,,6644,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9624,1,,,Half life period in rat after oral administration at 13 mg/kg dose,50597,A,,CHEMBL626935,,6644,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9625,1,,,Half life period in rat after oral administration at 9.7 mg/kg dose,50597,A,,CHEMBL626936,,6644,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9626,1,,,In vivo Area under curve (AUC) was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,50597,A,,CHEMBL626937,,5974,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9627,1,,,In vivo area under curve in rat plasma exposure after oral administration 50 mg/kg,50597,A,,CHEMBL625906,,6295,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9628,1,,,In vivo area under curve in rat plasma exposure after oral administration 50 mg/kg,50597,A,,CHEMBL625907,,6296,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9629,1,,,PK study was carried to determine AUC (area under curve) value in rat,50597,A,,CHEMBL625908,,16427,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9630,1,,,Pharmacokinetic parameter AUC after intravenous administration to rats,50597,A,,CHEMBL625909,,16367,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9631,1,,,Pharmacokinetic parameter AUC after oral administration to rats,50597,A,,CHEMBL625910,,16367,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9632,1,,,Pharmacokinetic parameter AUC was evaluated intravenous administration of 3 mg/kg,50597,A,,CHEMBL625911,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9633,1,,,Pharmacokinetic parameter AUC was evaluated when a dose of 10 mg/kg is administered orally to a fasting rat,50597,A,,CHEMBL625912,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9634,1,,,Pharmacokinetic parameter AUC was evaluated when a dose of 1 mg/kg is administered orally to a fasting rat,50597,A,,CHEMBL626538,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9635,1,,,Pharmacokinetic parameter AUC was evaluated when a dose of 30 mg/kg is administered orally,50597,A,,CHEMBL876794,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9636,1,,,Pharmacokinetic parameter AUC was evaluated when a dose of 3 mg/kg is administered orally,50597,A,,CHEMBL626539,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9637,1,,,Pharmacokinetic parameter AUC was evaluated when a dose of 3 mg/kg is administered orally to a fasting rat,50597,A,,CHEMBL626540,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9638,1,,,Pharmacokinetic parameter area under curve (AUC) was measured after administration into monkey at 3 mg/kg,50597,A,,CHEMBL626541,,5394,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9639,1,,,Pharmacokinetic parameter area under curve (AUC) was measured after administration into rat at 10 mg/kg,50597,A,,CHEMBL626542,,5394,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9640,1,,,Pharmacokinetic parameter area under curve was determined at 10 mg/kg po dose in rats,50597,A,,CHEMBL626543,,2792,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9641,1,,,Pharmacokinetic parameter area under curve was determined at 2 mg/kg i.v. dose in rats,50597,A,,CHEMBL626544,,2792,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9642,1,,,Pharmacokinetic parameter area under curve was determined at 3 mg/kg po dose in rats,50597,A,,CHEMBL626545,,2792,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9643,1,,,Pharmacokinetic parameter area under curve was determined at 5 mg/kg i.v. dose in rats,50597,A,,CHEMBL626546,,2792,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9644,1,,,Pharmacokinetic parameter area under curve was reported,50597,A,,CHEMBL626547,,5334,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9645,1,,,Pharmacokinetic property (AUC) in rat,50597,A,,CHEMBL626548,,4408,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9646,1,,,Pharmacokinetic property (AUC) was measured in rat at the dose of 0.32 mg/kg p.o.,50597,A,,CHEMBL626549,,5983,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9647,1,,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in rat (0 to 6 hr) p.o.,50597,A,,CHEMBL626550,,4397,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9648,1,,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in rat (0 to 6 hr) p.o.; Not tested,50597,A,,CHEMBL626551,,4397,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9649,1,,,Pharmacokinetic property was determined,50597,A,,CHEMBL623777,,5491,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9650,1,,,Pharmacokinetic property when administered intravenously in rat at 2 mg/kg,50597,A,,CHEMBL623778,,5491,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9651,1,,,Pharmacokinetic property when administered intravenously in rat at 2 mg/kg; Not tested,50597,A,,CHEMBL623779,,5491,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Plasma,,9652,1,,,Pharmacokinetic property( plasma concentration) was determined upon 10 mg/kg in 1% methylcellulose peroral administration in rats,50597,A,,CHEMBL623780,,4199,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,Plasma,,9653,1,,,Pharmacokinetic property( plasma concentration) was determined upon 2 mg/kg in 1% methylcellulose peroral administration in rats,50597,A,,CHEMBL622015,,4199,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,Plasma,,9654,1,,,Pharmacokinetic property( plasma concentration) was determined upon 3 mg/kg in 1% methylcellulose peroral administration in rats,50597,A,,CHEMBL622016,,4199,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,,,9655,1,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 0.25 h",50597,A,,CHEMBL622017,,5173,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9656,1,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 0.5 h",50597,A,,CHEMBL622018,,5173,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9657,1,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 1 h",50597,A,,CHEMBL622019,,5173,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9658,1,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 2 h",50597,A,,CHEMBL622020,,5173,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9659,1,,,Pharmacokinetic parameter AUC was determined when a dose of 1 mg/kg was administered intravenously,50597,A,,CHEMBL622021,,16366,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9660,1,,,Pharmacokinetic parameter AUC was determined when a dose of 1 mg/kg was administered orally,50597,A,,CHEMBL622022,,16366,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9661,1,,,Plasma concentration expressed as area under curve after intravenous administration was determined in rat,50597,A,,CHEMBL622023,,5327,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9662,1,,,Plasma concentration for the compound was determined in rats at 50 mg/kg dose,50597,A,,CHEMBL622024,,6681,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9663,1,,,Plasma concentration was calculated in rats at a peroral dose of 5 mg/kg of solution (formulation of compound),50597,A,,CHEMBL622693,,12873,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9664,1,,,Plasma concentration was calculated in rats at a peroral dose of 5 mg/kg of suspension (formulation of compound),50597,A,,CHEMBL622694,,12873,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9665,1,,,"Plasma concentration was determined in rats at 10 mg/kg, p.o. dose",50597,A,,CHEMBL622695,,6685,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9666,1,,,"Plasma concentration was determined in rats at 20 mg/kg, i.p. dose",50597,A,,CHEMBL622696,,6685,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9667,1,,,"Plasma concentration was determined in rats at 2 mg/kg, i.v. dose",50597,A,,CHEMBL622697,,6685,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9668,1,,,"Reduction in area under curve was determined in fa/fa Zucker rats by oral glucose tolerance test following a single i.p. dose (20 mg/kg, 30 min pre-treatment)",50597,A,,CHEMBL622874,,6619,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9669,1,,,"Reduction in area under curve was determined in fa/fa Zucker rats by oral glucose tolerance test following a single i.p. dose (30 mg/kg, 30 min pre-treatment)",50597,A,,CHEMBL622875,,6619,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9670,1,,,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg; Not significant,50597,A,,CHEMBL622876,,10363,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9671,1,,,Systemic AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,50597,A,,CHEMBL622877,,4796,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9672,1,,,Tested for concentration in brain after intravenous administration (4.7 mg/kg) to male rats,50597,A,,CHEMBL622878,,4910,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Plasma,,9673,1,,,Tested for plasma concentration after intravenous administration (4.7 mg/kg) to male rats,50597,A,,CHEMBL622879,,4910,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,,,9674,1,,,Tested for the pharmacokinetic parameter in rat and expressed as area under curve,50597,A,,CHEMBL877602,,4839,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9675,1,,,"The AUC(0-infinitive) value in female wistar rat at 100 mg/kg, p.o. dose",50597,A,,CHEMBL622880,,15078,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9676,1,,,"The AUC(0-infinitive) value in male wistar rat at 100 mg/kg, p.o. dose",50597,A,,CHEMBL622881,,15078,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9677,1,,,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose",50597,A,,CHEMBL622882,,15078,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9678,1,,,"The AUC(0-t)value in male wistar rat at 100 mg/kg, p.o. dose",50597,A,,CHEMBL622883,,15078,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Thyroid gland,,9679,1,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.16-2.39% dose/g",50597,A,,CHEMBL622884,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9680,1,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.99-1.40 % dose/g",50597,A,,CHEMBL622885,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,,,9681,1,,,Antidiuretic activity expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,50597,A,,CHEMBL622886,,8151,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9682,1,,,Antidiuretic activity expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,50597,A,,CHEMBL622887,,8151,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Urine,,9683,1,,,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 100 mg/Kg,50597,A,,CHEMBL622888,,8151,10116.0,Intermediate,,,1,N,Rattus norvegicus,1088.0
