ss_d,ss_rgnsm,b_frmt,tss_d,vrnt_d,cnfdnc_scr,ss_tss,chmbl_d,ss_ctgr,crtd_b,ss_tst_tp,dc_d,src_ss_d,rltnshp_tp,td,src_d,ss_strn,ss_cll_tp,ss_sbclllr_frctn,cll_d
13821,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630247,,Intermediate,,11510,,N,50597,1,,,,
13822,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630248,,Intermediate,,11510,,N,50597,1,,,,
13823,Rattus norvegicus,BAO_0000218,178.0,,1,Blood,CHEMBL630249,,Intermediate,In vivo,13100,,N,50597,1,,,,
13824,Rattus norvegicus,BAO_0000218,178.0,,1,Blood,CHEMBL630250,,Intermediate,In vivo,13100,,N,50597,1,,,,
13825,Rattus norvegicus,BAO_0000218,178.0,,1,Blood,CHEMBL630251,,Intermediate,In vivo,13100,,N,50597,1,,,,
13826,Rattus norvegicus,BAO_0000218,178.0,,1,Blood,CHEMBL630252,,Intermediate,In vivo,13100,,N,50597,1,,,,
13827,Rattus norvegicus,BAO_0000218,178.0,,1,Blood,CHEMBL630408,,Intermediate,In vivo,13100,,N,50597,1,,,,
13828,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630409,,Intermediate,In vivo,13100,,N,50597,1,,,,
13829,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL874446,,Intermediate,In vivo,13100,,N,50597,1,,,,
13830,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630410,,Intermediate,In vivo,13100,,N,50597,1,,,,
13831,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630411,,Intermediate,In vivo,13100,,N,50597,1,,,,
13832,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630412,,Intermediate,In vivo,13100,,N,50597,1,,,,
13833,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630413,,Intermediate,In vivo,13100,,N,50597,1,,,,
13834,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630414,,Intermediate,In vivo,13100,,N,50597,1,,,,
13835,Rattus norvegicus,BAO_0000218,2037.0,,1,Cerebellum,CHEMBL630415,,Intermediate,In vivo,13100,,N,50597,1,,,,
13836,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630416,,Intermediate,In vivo,13100,,N,50597,1,,,,
13837,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630417,,Intermediate,In vivo,13100,,N,50597,1,,,,
13838,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630418,,Intermediate,In vivo,13100,,N,50597,1,,,,
13839,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630419,,Intermediate,In vivo,13100,,N,50597,1,,,,
13840,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630420,,Intermediate,In vivo,13100,,N,50597,1,,,,
13841,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630421,,Intermediate,In vivo,13100,,N,50597,1,,,,
13842,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630422,,Intermediate,In vivo,13100,,N,50597,1,,,,
13843,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL630423,,Intermediate,In vivo,13100,,N,50597,1,,,,
13844,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL630424,,Intermediate,In vivo,13100,,N,50597,1,,,,
13845,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL630425,,Intermediate,In vivo,13100,,N,50597,1,,,,
13846,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL629462,,Intermediate,In vivo,13100,,N,50597,1,,,,
13847,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL630426,,Intermediate,In vivo,13100,,N,50597,1,,,,
13848,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL630427,,Intermediate,In vivo,13100,,N,50597,1,,,,
13849,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL625877,,Intermediate,In vivo,13100,,N,50597,1,,,,
13850,Rattus norvegicus,BAO_0000218,948.0,,1,Heart,CHEMBL625878,,Intermediate,In vivo,13100,,N,50597,1,,,,
13851,Rattus norvegicus,BAO_0000218,10000000.0,,1,Hippocampus,CHEMBL625879,,Intermediate,In vivo,13100,,N,50597,1,,,,
13852,Rattus norvegicus,BAO_0000218,10000000.0,,1,Hippocampus,CHEMBL625880,,Intermediate,In vivo,13100,,N,50597,1,,,,
13853,Rattus norvegicus,BAO_0000218,10000000.0,,1,Hippocampus,CHEMBL625881,,Intermediate,In vivo,13100,,N,50597,1,,,,
13854,Rattus norvegicus,BAO_0000218,10000000.0,,1,Hippocampus,CHEMBL625882,,Intermediate,In vivo,13100,,N,50597,1,,,,
13855,Rattus norvegicus,BAO_0000218,10000000.0,,1,Hippocampus,CHEMBL625883,,Intermediate,In vivo,13100,,N,50597,1,,,,
13856,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL625884,,Intermediate,In vivo,13100,,N,50597,1,,,,
13857,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL625885,,Intermediate,In vivo,13100,,N,50597,1,,,,
13858,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL628649,,Intermediate,In vivo,13100,,N,50597,1,,,,
13859,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL628650,,Intermediate,In vivo,13100,,N,50597,1,,,,
13860,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL628651,,Intermediate,In vivo,13100,,N,50597,1,,,,
13861,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL628652,,Intermediate,In vivo,13100,,N,50597,1,,,,
13862,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL628653,,Intermediate,In vivo,13100,,N,50597,1,,,,
13863,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL628654,,Intermediate,In vivo,13100,,N,50597,1,,,,
13864,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL628655,,Intermediate,In vivo,13100,,N,50597,1,,,,
13865,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL625238,,Intermediate,In vivo,13100,,N,50597,1,,,,
13866,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL625239,,Intermediate,In vivo,13100,,N,50597,1,,,,
13867,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL625240,,Intermediate,In vivo,13100,,N,50597,1,,,,
13868,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL625241,,Intermediate,In vivo,13100,,N,50597,1,,,,
13869,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL625242,,Intermediate,In vivo,13100,,N,50597,1,,,,
13870,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL874587,,Intermediate,In vivo,13100,,N,50597,1,,,,
13871,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625405,,Intermediate,In vivo,13100,,N,50597,1,,,,
13872,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625406,,Intermediate,In vivo,13100,,N,50597,1,,,,
13873,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625407,,Intermediate,In vivo,13100,,N,50597,1,,,,
13874,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625408,,Intermediate,In vivo,13100,,N,50597,1,,,,
13875,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625409,,Intermediate,In vivo,13100,,N,50597,1,,,,
13876,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625410,,Intermediate,,12361,,N,50597,1,,,,
13877,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625411,,Intermediate,,12361,,N,50597,1,,,,
13878,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625412,,Intermediate,,12361,,N,50597,1,,,,
13879,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625413,,Intermediate,,12361,,N,50597,1,,,,
13880,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625414,,Intermediate,,12361,,N,50597,1,,,,
13881,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625415,,Intermediate,,12361,,N,50597,1,,,,
13882,Rattus norvegicus,BAO_0000218,1515.0,,1,Thoracic aorta,CHEMBL625416,,Intermediate,,12361,,N,50597,1,,,,
13883,Rattus norvegicus,BAO_0000218,1088.0,,1,Urine,CHEMBL625417,,Intermediate,,12712,,N,50597,1,,,,
13884,Rattus norvegicus,BAO_0000218,1988.0,,1,Feces,CHEMBL625418,,Intermediate,,7415,,N,50597,1,,,,
13885,Rattus norvegicus,BAO_0000218,1088.0,,1,Urine,CHEMBL625419,,Intermediate,,7415,,N,50597,1,,,,
13886,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL625420,,Intermediate,,7415,,N,50597,1,,,,
13887,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL626996,,Intermediate,,7415,,N,50597,1,,,,
13888,Rattus norvegicus,BAO_0000218,1988.0,,1,Feces,CHEMBL626997,,Intermediate,,7415,,N,50597,1,,,,
13889,Rattus norvegicus,BAO_0000218,1088.0,,1,Urine,CHEMBL626998,,Intermediate,,7415,,N,50597,1,,,,
13890,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL626999,,Intermediate,,7415,,N,50597,1,,,,
13891,Mus musculus,BAO_0000218,,,1,,CHEMBL627000,,Intermediate,,8050,,N,50594,1,,,,
13892,Mus musculus,BAO_0000218,,,1,,CHEMBL627001,,Intermediate,,8050,,N,50594,1,,,,
13893,Mus musculus,BAO_0000218,,,1,,CHEMBL627002,,Intermediate,,8050,,N,50594,1,,,,
13894,Mus musculus,BAO_0000218,,,1,,CHEMBL627003,,Intermediate,,8050,,N,50594,1,,,,
13895,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627004,,Intermediate,,8050,,N,50594,1,,,,
13896,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627005,,Intermediate,,8050,,N,50594,1,,,,
13897,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL874594,,Intermediate,,8050,,N,50594,1,,,,
13898,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627006,,Intermediate,,8050,,N,50594,1,,,,
13899,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627007,,Intermediate,,8050,,N,50594,1,,,,
13900,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627884,,Intermediate,,8050,,N,50594,1,,,,
13901,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627885,,Intermediate,,8050,,N,50594,1,,,,
13902,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627886,,Intermediate,,8050,,N,50594,1,,,,
13903,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627887,,Intermediate,,8050,,N,50594,1,,,,
13904,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627888,,Intermediate,,8050,,N,50594,1,,,,
13905,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL628057,,Intermediate,,8050,,N,50594,1,,,,
13906,Mus musculus,BAO_0000218,1088.0,,1,Urine,CHEMBL627405,,Intermediate,,8050,,N,50594,1,,,,
13907,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627406,,Intermediate,,12582,,N,50588,1,,,,
13908,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627407,,Intermediate,,12582,,N,50588,1,,,,
13909,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627408,,Intermediate,,12582,,N,50588,1,,,,
13910,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627409,,Intermediate,,12582,,N,50588,1,,,,
13911,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL875486,,Intermediate,,12582,,N,50588,1,,,,
13912,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627410,,Intermediate,,12582,,N,50588,1,,,,
13913,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627411,,Intermediate,,12582,,N,50588,1,,,,
13914,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627412,,Intermediate,,12582,,N,50588,1,,,,
13915,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627413,,Intermediate,,12582,,N,50588,1,,,,
13916,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627414,,Intermediate,,12582,,N,50588,1,,,,
13917,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627415,,Intermediate,,12582,,N,50588,1,,,,
13918,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627416,,Intermediate,,12582,,N,50588,1,,,,
13919,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627417,,Intermediate,,12582,,N,50588,1,,,,
13920,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627418,,Intermediate,,12582,,N,50588,1,,,,
13921,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627419,,Intermediate,,12582,,N,50588,1,,,,
13922,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627320,,Intermediate,,12582,,N,50588,1,,,,
13923,Canis lupus familiaris,BAO_0000218,1088.0,,1,Urine,CHEMBL627321,,Intermediate,,12582,,N,50588,1,,,,
13924,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL627322,,Intermediate,In vivo,12017,,N,50597,1,,,,
13925,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL627323,,Intermediate,In vivo,12017,,N,50597,1,,,,
13926,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL627491,,Intermediate,In vivo,12017,,N,50597,1,,,,
13927,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL627492,,Intermediate,In vivo,12017,,N,50597,1,,,,
13928,Rattus norvegicus,BAO_0000218,2113.0,,1,Kidney,CHEMBL627493,,Intermediate,In vivo,12017,,N,50597,1,,,,
13929,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL627494,,Intermediate,In vivo,12017,,N,50597,1,,,,
13930,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL627495,,Intermediate,In vivo,12017,,N,50597,1,,,,
13931,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL627496,,Intermediate,In vivo,12017,,N,50597,1,,,,
13932,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL627497,,Intermediate,In vivo,12017,,N,50597,1,,,,
13933,Rattus norvegicus,BAO_0000218,2107.0,,1,Liver,CHEMBL627498,,Intermediate,In vivo,12017,,N,50597,1,,,,
13934,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL627499,,Intermediate,In vivo,12017,,N,50597,1,,,,
13935,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL627500,,Intermediate,In vivo,12017,,N,50597,1,,,,
13936,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL627501,,Intermediate,In vivo,12017,,N,50597,1,,,,
13937,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625616,,Intermediate,In vivo,12017,,N,50597,1,,,,
13938,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL625617,,Intermediate,In vivo,12017,,N,50597,1,,,,
13939,Rattus norvegicus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL625618,,Intermediate,In vivo,12017,,N,50597,1,,,,
13940,Rattus norvegicus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL625619,,Intermediate,In vivo,12017,,N,50597,1,,,,
13941,Rattus norvegicus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL625620,,Intermediate,In vivo,12017,,N,50597,1,,,,
13942,Rattus norvegicus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL625621,,Intermediate,In vivo,12017,,N,50597,1,,,,
13943,Rattus norvegicus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL625622,,Intermediate,In vivo,12017,,N,50597,1,,,,
13944,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL625788,,Intermediate,In vivo,12017,,N,50597,1,,,,
13945,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL625789,,Intermediate,In vivo,12017,,N,50597,1,,,,
13946,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL625790,,Intermediate,In vivo,12017,,N,50597,1,,,,
13947,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL625791,,Intermediate,In vivo,12017,,N,50597,1,,,,
13948,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL622334,,Intermediate,In vivo,12017,,N,50597,1,,,,
13949,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL622335,,Intermediate,In vivo,12017,,N,50597,1,,,,
13950,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL622336,,Intermediate,In vivo,12017,,N,50597,1,,,,
13951,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL622337,,Intermediate,In vivo,12017,,N,50597,1,,,,
13952,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL622338,,Intermediate,In vivo,12017,,N,50597,1,,,,
13953,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL622339,,Intermediate,In vivo,12017,,N,50597,1,,,,
13954,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL624153,,Intermediate,In vivo,12017,,N,50597,1,,,,
13955,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL628430,,Intermediate,In vivo,12017,,N,50597,1,,,,
13956,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL628431,,Intermediate,In vivo,12017,,N,50597,1,,,,
13957,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL628432,,Intermediate,In vivo,12017,,N,50597,1,,,,
13958,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL628433,,Intermediate,In vivo,12017,,N,50597,1,,,,
13959,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL628434,,Intermediate,In vivo,12017,,N,50597,1,,,,
13960,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL626789,,Intermediate,In vivo,12017,,N,50597,1,,,,
13961,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL626790,,Intermediate,In vivo,12017,,N,50597,1,,,,
13962,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL626791,,Intermediate,In vivo,12017,,N,50597,1,,,,
13963,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL626792,,Intermediate,In vivo,12017,,N,50597,1,,,,
13964,Rattus norvegicus,BAO_0000218,2106.0,,1,Spleen,CHEMBL626793,,Intermediate,In vivo,12017,,N,50597,1,,,,
13965,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627436,,Intermediate,,11510,,N,50597,1,,,,
13966,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627437,,Intermediate,,11510,,N,50597,1,,,,
13967,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627438,,Intermediate,,11510,,N,50597,1,,,,
13968,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627439,,Intermediate,,11510,,N,50597,1,,,,
13969,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627440,,Intermediate,,11510,,N,50597,1,,,,
13970,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627602,,Intermediate,,11510,,N,50597,1,,,,
13971,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627603,,Intermediate,,11510,,N,50597,1,,,,
13972,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627604,,Intermediate,,11510,,N,50597,1,,,,
13973,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627605,,Intermediate,,11510,,N,50597,1,,,,
13974,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627606,,Intermediate,,11510,,N,50597,1,,,,
13975,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627607,,Intermediate,,11510,,N,50597,1,,,,
13976,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627608,,Intermediate,,11510,,N,50597,1,,,,
13977,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627609,,Intermediate,,11510,,N,50597,1,,,,
13978,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627610,,Intermediate,,11510,,N,50597,1,,,,
13979,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627611,,Intermediate,,11510,,N,50597,1,,,,
13980,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627612,,Intermediate,,11510,,N,50597,1,,,,
13981,,BAO_0000100,,,0,,CHEMBL627613,,Autocuration,,8362,,U,22229,1,,,,
13982,,BAO_0000100,,,0,,CHEMBL627614,,Autocuration,,8257,,U,22224,1,,,,
13983,,BAO_0000100,,,0,,CHEMBL627615,,Autocuration,,8257,,U,22224,1,,,,
13984,,BAO_0000100,,,0,,CHEMBL627616,,Autocuration,,9468,,U,22224,1,,,,
13985,,BAO_0000100,,,0,,CHEMBL627617,,Autocuration,,9468,,U,22224,1,,,,
13986,,BAO_0000019,,,0,,CHEMBL627618,,Autocuration,,10568,,U,22224,1,,,,
13987,,BAO_0000019,,,0,,CHEMBL627619,,Autocuration,,10568,,U,22224,1,,,,
13988,,BAO_0000019,,,0,,CHEMBL627620,,Autocuration,,15359,,U,22224,1,,,,
13989,,BAO_0000019,,,0,,CHEMBL627621,,Autocuration,,15359,,U,22224,1,,,,
13990,,BAO_0000019,,,0,,CHEMBL627622,,Autocuration,,15359,,U,22224,1,,,,
13991,,BAO_0000019,,,0,,CHEMBL627623,,Autocuration,,10431,,U,22224,1,,,,
13992,,BAO_0000019,,,0,,CHEMBL627624,,Autocuration,,10431,,U,22224,1,,,,
13993,,BAO_0000019,,,0,,CHEMBL627625,,Autocuration,,10431,,U,22224,1,,,,
13994,,BAO_0000019,,,0,,CHEMBL628523,,Autocuration,,15704,,U,22224,1,,,,
13995,,BAO_0000019,,,0,,CHEMBL628524,,Autocuration,,15287,,U,22224,1,,,,
13996,,BAO_0000019,,,0,,CHEMBL628525,,Autocuration,,7516,,U,22224,1,,,,
13997,,BAO_0000019,,,0,,CHEMBL625732,,Autocuration,,12973,,U,22224,1,,,,
13998,,BAO_0000019,,,0,,CHEMBL625733,,Autocuration,,12973,,U,22224,1,,,,
13999,,BAO_0000019,,,0,,CHEMBL625734,,Autocuration,,12973,,U,22224,1,,,,
14000,,BAO_0000019,,,0,,CHEMBL625913,,Autocuration,,12973,,U,22224,1,,,,
14001,,BAO_0000019,,,0,,CHEMBL625914,,Autocuration,,8696,,U,22224,1,,,,
14002,,BAO_0000019,,,0,,CHEMBL625915,,Autocuration,,15052,,U,22224,1,,,,
14003,,BAO_0000019,,,0,,CHEMBL625916,,Autocuration,,15052,,U,22224,1,,,,
14004,,BAO_0000019,,,0,,CHEMBL625917,,Autocuration,,10503,,U,22224,1,,,,
14005,,BAO_0000019,,,0,,CHEMBL625918,,Autocuration,,8354,,U,22224,1,,,,
14006,,BAO_0000019,,,0,,CHEMBL625919,,Autocuration,,8354,,U,22224,1,,,,
14007,,BAO_0000019,,,0,,CHEMBL625920,,Autocuration,,8354,,U,22224,1,,,,
14008,,BAO_0000019,,,0,,CHEMBL874453,,Autocuration,,8354,,U,22224,1,,,,
14009,,BAO_0000019,,,0,,CHEMBL625921,,Autocuration,,8354,,U,22224,1,,,,
14010,,BAO_0000019,,,0,,CHEMBL625922,,Autocuration,,10503,,U,22224,1,,,,
14011,,BAO_0000019,,,0,,CHEMBL625923,,Autocuration,,8354,,U,22224,1,,,,
14012,,BAO_0000019,,,0,,CHEMBL625924,,Autocuration,,8354,,U,22224,1,,,,
14013,,BAO_0000019,,,0,,CHEMBL625925,,Autocuration,,8354,,U,22224,1,,,,
14014,,BAO_0000019,,,0,,CHEMBL625926,,Autocuration,,8354,,U,22224,1,,,,
14015,Rattus norvegicus,BAO_0000218,2048.0,,1,Lung,CHEMBL627704,,Intermediate,In vivo,13100,,N,50597,1,,,,
14016,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627705,,Intermediate,In vivo,13100,,N,50597,1,,,,
14017,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627706,,Intermediate,In vivo,13100,,N,50597,1,,,,
14018,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627707,,Intermediate,In vivo,13100,,N,50597,1,,,,
14019,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL627708,,Intermediate,In vivo,13100,,N,50597,1,,,,
14020,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL628361,,Intermediate,In vivo,13100,,N,50597,1,,,,
14021,Rattus norvegicus,BAO_0000218,,,1,,CHEMBL628362,,Intermediate,In vivo,13100,,N,50597,1,,,,
14022,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628363,,Intermediate,In vivo,13100,,N,50597,1,,,,
14023,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628364,,Intermediate,In vivo,13100,,N,50597,1,,,,
14024,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628365,,Intermediate,In vivo,13100,,N,50597,1,,,,
14025,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL874454,,Intermediate,In vivo,13100,,N,50597,1,,,,
14026,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628531,,Intermediate,In vivo,13100,,N,50597,1,,,,
14027,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628532,,Intermediate,In vivo,13100,,N,50597,1,,,,
14028,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628533,,Intermediate,In vivo,13100,,N,50597,1,,,,
14029,Rattus norvegicus,BAO_0000218,2435.0,,1,Striatum,CHEMBL628534,,Intermediate,In vivo,13100,,N,50597,1,,,,
14030,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL628535,,Intermediate,In vivo,13100,,N,50597,1,,,,
14031,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL628536,,Intermediate,In vivo,13100,,N,50597,1,,,,
14032,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL628537,,Intermediate,In vivo,13100,,N,50597,1,,,,
14033,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL628538,,Intermediate,In vivo,13100,,N,50597,1,,,,
14034,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL628539,,Intermediate,In vivo,13100,,N,50597,1,,,,
14035,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL630297,,Intermediate,In vivo,13100,,N,50597,1,,,,
14036,Rattus norvegicus,BAO_0000218,2046.0,,1,Thyroid gland,CHEMBL630298,,Intermediate,In vivo,13100,,N,50597,1,,,,
14037,Rattus norvegicus,BAO_0000218,955.0,,1,Brain,CHEMBL630299,,Intermediate,In vivo,13100,,N,50597,1,,,,
