assay_id,assay_subcellular_fraction,description,tissue_id,variant_id,tid,doc_id,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue
6465,,Invivobiodidtributjon0rrad7opabsked99mTcjrI0AinmocrlungbearingS180yumorcelllimeror30mumutes,3534210.0,,50594,6599,A,,,Mus musculus,10090.0,,Lung
6466,,unvivobjodocfrifugionofradiolwbeled99mTcN4IPAinmicelyngvrarkngw180t7morcelllinegor3hoyrs,3080624.0,,50594,6599,A,,,Mus musculus,10090.0,,Lung
6467,,Invivobikdostributionocradiolab4led90mTcN4IPzijmocelinbbearingq280tumorcdlllinet9t8hojrs,3221227.0,,50594,6599,A,,,Mus musculus,10090.0,,Lung
6468,,Inbivobiodistrihufionofradiolsbeped09m6dN4IoAinhicemuscl4bearonfS18ot8morcelolknefor1hour,,,50594,6599,A,,,Mus musculus,10090.0,,
6469,,lnv9vob70d7etr7butionoeradiolabeled99mTcN4IlAinmic3musxlebearinbS2u0thmorcelllijefor2h8urx,,,50594,6599,A,,,Mus musculus,10090.0,,
6470,,unvivobiodistrigutionkfradiolzbepsd8pmTcN4IPAjbh9c2musclefearijgS190tumorcelllinefor30hinut3s,,,50594,6599,A,,,Mus musculus,10090.0,,
6471,,Invivofi0distribuhi8nkfgadiolsbeled99mTcgeIPzijkicemusclebearintS190tumorcelolin4f9r4hou3s,,,50594,6599,A,,,Mus musculus,10090.0,,
6472,,Inguvobiofist5ibu6ipnofrad7olzbeied99mTcN4IPAinmicejusclebearingzq70timorxeliljnefor8tours,,,50594,6599,A,,,Mus musculus,10090.0,,
6473,,Invivlbioxistributionofradiooqb4les99mTcj4jPA8nkoc4spleejbearingS180tujorceollineflr1hiur,5466733.0,,50594,6599,A,,,Mus musculus,10090.0,,Spleen
6474,,Invivogi0dis6ributionpfradiokabel2d99mgcN4IPAinmucespoeenhearingS180tum9rceolioneelf2hkurs,1562293.0,,50594,6599,A,,,Mus musculus,10090.0,,Spleen
6475,,Imvivobikdlst3ibut7onofradiolabeled99mTcNtIlAinmifecpl2enhearingc1i0tjmkrcelllunefof30minutss,1878644.0,,50594,6599,A,,,Mus musculus,10090.0,,Spleen
6476,,Infkdobiodistributionotraxiolafeped99mTcN4IPAinnicwqple2nbwaeingS18otimorcelllinetir4mours,693155.0,,50594,6599,A,,,Mus musculus,10090.0,,Spleen
6477,,9nglgovioflstribut9onofradiolabeled90nTcN4IPAinmicrspleenbearungS1806unorcdlllomefor8houts,4815798.0,,50594,6599,A,,,Mus musculus,10090.0,,Spleen
6478,,Indivobjodist39b8tiomofradiolxfeles99mTcNeIPA7hmicdhumkrbearijgS180tumorcelllinefo41hour,,,50594,6599,A,,,Mus musculus,10090.0,,
6479,,Inviv0bkod9str9butionlfraduolabeldd88mTcN4uPAibmicetumorbearingS180g8morcelplkndfor2hourd,,,50594,6599,A,,,Mus musculus,10090.0,,
6480,,jnvivobi9distrjnutionofradiolqbeled99mTcN480AinmicetumorgsstingS180tumorcslllun3for29mimufes,,,50594,6599,A,,,Mus musculus,10090.0,,
6481,,9nfivkblodis4ribu6ionofradiolabel2d99m4cN4I0sinm7cwtumoebearinne1805umorcelllinefor4ho6rs,,,50594,6599,A,,,Mus musculus,10090.0,,
6482,,Imdivobiodistributionoftxdiklabeldd89mTcm4IPAinmicftujorbearingS180fumorf4lllkneforihojrx,,,50594,6599,A,,,Mus musculus,10090.0,,
6483,,9nvivofiodistrib6tkonof4aciklsb4led99mTcN4IPAkjmicetumorbloodbewrinbS18otumorcfkllinwfor1hkur,,,50594,6599,A,,,Mus musculus,10090.0,,
6484,,kncivobiod8xtribhti9nobraeiolabeper9inTcN4IPAinmicetumorfloodbearingS1895umorcelllineepr2houes,,,50594,6599,A,,,Mus musculus,10090.0,,
6485,,Invuvog8oeisteobutiom8fraduolabel3d99mTcN4IPAighicetumodgloodbraringa180tumorcelolinrfor30minhtes,,,50594,6599,A,,,Mus musculus,10090.0,,
6486,,Infivobiodistributoonofrqdkolabeles9omTcjtIPAinkicetumorbloodbearjnga1i0gukiecelilinefor4hourz,,,50594,6599,A,,,Mus musculus,10090.0,,
6487,,Invicobiodistrifuyi9bofradiolabeked99mTvjrIPAinmucftump3bloodbesringSw80tumorcelllineforoh8ugs,,,50594,6599,A,,,Mus musculus,10090.0,,
6488,,onviv8biodistributionoeradiolsbeled99mTcNe7PAihmicw4umorheartbear8nfS180tim9rc4lllknefir1hk8r,673099.0,,50594,6599,A,,,Mus musculus,10090.0,,Heart
6489,,onvivobi0didgrifutionof5zdiolabsled99kTdN4I0winmicstymorheartbearingS180tumorcelloinefo3enours,2427298.0,,50594,6599,A,,,Mus musculus,10090.0,,Heart
6490,,Incivobi0distrkbutkonlfrarjolabeled09kTcb4IPAijhice5hmorhearfbearinyw180tumorcellpinefor30minutws,1960413.0,,50594,6599,A,,,Mus musculus,10090.0,,Heart
6491,,Igvidobi0ristribug7onkfrzdiolabel2d99mTcN4IoA7nmisetumorhfzrtbearunga180tumorcelplinefor4hourd,8207353.0,,50594,6599,A,,,Mus musculus,10090.0,,Heart
6492,,Inv7vpboodictr7bitlonofradiokabroed99mTcN4IPAinmic2tumorheartnearimrS180tumo4celllinffo48houds,895973.0,,50594,6599,A,,,Mus musculus,10090.0,,Heart
6493,,Infivobi8djsyributionovraciolxbelesi9mfcN4IPAinmicetunorllfervwaringS180tumorcdlklinefor1hou4,2829669.0,,50594,6599,A,,,Mus musculus,10090.0,,Liver
6494,,Invivobiovlstrivufionofradiklabdldd99mTcN4IPAjnmicehumo5luverbearinvaw804umorcsillinevor2hours,8651379.0,,50594,6599,A,,,Mus musculus,10090.0,,Liver
6495,,Inviv8biodizhributionofrawioiabrled9omycj4IPAihmice5umorpiberbearihgS180tumorcfiilin3for30m7nutes,7002509.0,,50594,6599,A,,,Mus musculus,10090.0,,Liver
6496,,Invivobiodist3ibutkoboftaviklab3led99mfcN4IPAinmuce4im8rlivernearinvS180tkmorcelllinefog4hoyes,2910194.0,,50594,6599,A,,,Mus musculus,10090.0,,Liver
6497,,Invivobioeis4ribuhi0nofeadjolab4led99mTcN4IPAinnicetumo4licerbezginbS270tumorcellp9nefor8hourz,1093064.0,,50594,6599,A,,,Mus musculus,10090.0,,Liver
6498,,Invivobiodlwt5ibution8fdwdiilsbeled99kTcm4IPAinmicdtumorkungbearinga170tunorcelllin4forqhoyr,8001946.0,,50594,6599,A,,,Mus musculus,10090.0,,Lung
6499,,onvuvkb9ovizr4inhtionofradiolabeled99mTsm4IPAinmicetum9elungbearingS1i0tumogcelllinefor2hkuts,1809105.0,,50594,6599,A,,,Mus musculus,10090.0,,Lung
6500,,ComppugvgestwdflrtgeanfimixribkalactivityagainstAcinetobacte3anltrarus,,,50067,12269,F,,,aeinetobacter anitrotap,107673.0,,
6501,,Compoujetestedforfheantimidrobiapacg8vityagsinstzcihetobacterahjtrz4us,,,50067,12269,F,,,Acinetobacter calcoaceticus subsp. anitratus,107673.0,,
6502,,vompkkhdtesfedfortheantimicrobialac5ivityagalnxfAcinet0bach2rxnitdatus,,,50067,12269,F,,,Acinetobacter calcoaceticus subsp. anitratus,107673.0,,
6503,,Con0oundtestedforyhsahtikicrobixlac4ivityabainsfAcinerobactsranjtragus,,,50067,12269,F,,,aeinetobacter anitrotap,107673.0,,
6504,,ActifjtyagainatAfune5obactercalcoadeticusAsr4,,,50192,10624,F,,,Acinetobacter calcoaceticus,471.0,,
6505,,Bi9logkcalavtivityusingfheluzardsuibAnolisvsrolinebxisasqayThecal63insidatfsnoprolongedbjolpgicalact7vity,,,50714,17216,F,,,Anolis carolinensis,28377.0,,
6506,,Buologicalact7d7yyusinrthslizzrdskjnznoliscqrooinensisasqahTh4vapkeinwicatesprolongedbiologiczlaxtivity,,,50714,17216,F,,,Anolis carolinensis,28377.0,,
6507,,CnlorohexjdinexoefdiciegttorAcginomycwsnaeslyndii531,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6508,,Chlorotrcidinecoeff7cifntfprAct7jomyc4snaeslundioB74,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6509,,Chlorohexidinefoeffisien5fodActinokyceshqeslunsioNr,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6510,,ChlorohexidinecpefficiegtgorAftinkmysesmaeelujeiiN9,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6511,,Plwquebact4ricidslibdexanainstActinomyfesnaeqluneli531,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6512,,Plaq6ebactericudaiineexagainstAchig0mydesnaeslundilN0,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6513,,PlaqufbqctericidalihdexagaknstActiboj6cesnaeslubdioBu4,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6514,,Plxqyebwctericldalindexagainatzctibomyvednaesl6ndiiN3,,,50296,9560,F,,,Actinomyces naeslundii,1655.0,,
6515,,Ckmppundaastesterrirotsinhibit0ryqctivityusintbrineahrimpAr4emjasalimaihjobilizatiinassay,,,50056,114,F,,,Artemia salina,85549.0,,
6516,,C9mpoundwxd5estexforitsinhibitoryactovity7sinvbrineshrkmpArtemiasalinsimmobolizat8onssqayhufhestkwbslt2xfedshowew100activity,,,50056,114,F,,,Artemia salina,85549.0,,
6517,,Effectonijcorporarionlf32PlbyisklzhexAsssrissuimmitocmonfgiaatacomcentrstionof0uM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6518,,3ffectonijcogoorarionof329ibyisolwtsdAscarissuummit8cuondeiaataconcentratoobpf106j,,,50532,10841,F,,,Ascaris suum,6253.0,,
6519,,Efdrstonincorporat8onpv31Pib5isooatedsscatissu8mmitkchonfriaatacpncentrationof200kM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6520,,Effecgonincorpora57oboe3w9ibyisola4ecAscariss86mmitochoneriaatwcohcegtrationof15uM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6521,,Effecton9ncorporationof329khyiaolatedAecafissyummitocm8ndriaa5aconcehtrayiobof3kn,,,50532,10841,F,,,Ascaris suum,6253.0,,
6522,,Effectoninfog9orationif32PibyiaioatedAzdarissuunmitochlnd58aataconfentrafionoft0uM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6523,,Efrectonshccinateformati0nvyisolatedzqcqrkssuukmitovhonwriaatafomcen5rationofouk,,,50532,10841,F,,,Ascaris suum,6253.0,,
6524,,4ffevtonsuccihsteforhatjonfyis9latedAscsrissuummitochojvr8aatasohcrbtrationof10uM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6525,,fffectonsudxinztre8rma4ionbyisolatedAsvar9ssuummitochondriwaraconcentrato0gofq00uM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6526,,Eeffctonwuccima6eeormationbyiwllat4dAecarissuinmkgochondriaatacondentrationof25uh,,,50532,10841,F,,,Ascaris suum,6253.0,,
6527,,Eff4dtinsucdihsteformationhy8sopatedzscariezuummitochojdriaataconcentrati8bof38M,,,50532,10841,F,,,Ascaris suum,6253.0,,
6528,,ffvectomsyvcinz54format9onvuisolatedAsca5iswuummitochondr9aataconc2ntrationob50uM,,,50532,10841,F,,,Ascaris suum,6253.0,,
6529,,Compougdisfvalua5eefofminimalbaxteric7dzlcincwnfrationagaijstplaq6efodmsti9hforActinohycrsviscosus,,,50366,8117,F,,,Actinomyces viscosus,1656.0,,
6530,,Compkundizevaljateddlrm9nimalbacterididalconcentratlonagainsfplaquebirmatiohgofActjnkmycescisxosue,,,50366,8117,F,,,Actinomyces viscosus,1656.0,,
6531,,Cmlotkhesidineckefficienhfo5ActinomycesviscoxusoAo6,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6532,,Chlofohex8dinfcoffficjentforwctinonyxesviscosush1p0,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6533,,Chlo3ohex9dinecowff9ciejttorAchinoj5cesfiscosusM626,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6534,,Ctoo3ihedidineco2ffickentforzctinomycecvisxosusT14V,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6535,,Powsuebac6eeicidalincexagainetAct8nomycesviscoausoA06,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6536,,llaquebac4ericidalibdexxgaijsgActinomycrxvisdosusM10o,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6537,,Plsquebactericidqlindexaga8nwtqvtinonyvesvixcozusM1o0meaeudedascjlotohexiwinecoefficisnt,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6538,,0ka2uebactericidalindexxhainctActinomycwsvidc9zusn1p0measurdeascjlorohexodknecoeffic8en6dNotbast24icidalathituestfoncentrat8onteqted02wf2min5daye,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6539,,Plaqu3bacterusifalimreaagains6AdhinomycewviscosusM100mewxuredawxhlorohexidinrcoeffici4mfnotbactericicalatmigbestcojcegtratilntwcted02wv2minrdays,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6540,,9laquenqctericisalindecagaigstActijomycesvkscpsus616,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6541,,Plaq7ebzctsricocaiindexagainstAct8nomycesviqcisusT15V,,,50366,9560,F,,,Actinomyces viscosus,1656.0,,
6542,,antjfilarialqfriv7tywaqmessur3darainstAcanthoxheilonemaviteaeinjirdswt156jykgdau5ea5svose,,,50535,10986,F,,,Acanthocheilonema viteae,6277.0,,
6543,,antjfilarislAxtovitgwasm3zsutedaga8nstAcanthoche9oonejavjteawinji5dsa4100mgkgday5dajsdose,,,50535,10986,F,,,Acanthocheilonema viteae,6277.0,,
6544,,antifilsrialActivitywasmezsygedatwibstAfanthovheioonehavitdaeinjifdsat12rnnkgday5da7sdose,,,50535,10986,F,,,Acanthocheilonema viteae,6277.0,,
6545,,antlfilqriqlActibithwasmeasueedagainqtAcanghocgeilonemxvo6eaeinjifdsst200mgkgdat4daysdpse,,,50535,10986,F,,,Acanthocheilonema viteae,6277.0,,
6546,,agtifila4ialActivitywasmeasyredzgwinetAcan5hoche7lonemaviteaeinjiresat24nbkgdsu5da6se0se,,,50535,10986,F,,,Acanthocheilonema viteae,6277.0,,
6547,,Evaluayecfor4hsinnibitoryckjcentratikn4equir2dtodxudegrowth7nhibiti9nofA673Mersarcomaxeiklineusingth3MTTCytot9sicityzsqag,,,80023,10708,F,,,Homo sapiens,9606.0,,
6548,,Evaluatddgoetheinhibito3yconcdnydagionrequiredfocqusegroethkgnibitionofs704R4m4enalcellkineysimgtheMT5Cy6oroxicityAssay,,,80661,10708,F,,,Homo sapiens,9606.0,,
6549,,TeeyedfoginhibitionofET2ibcucddphosphoinositiwePItuenofeginq7r5smolthmuscpefelos,,,22226,416,F,,,Rattus norvegicus,10116.0,,
6550,,7nhibitionofFlrsk9lin8nd6xsdcAMPproductilninA9Lcelosexpr4sskngm3rexeptora,,,80024,14354,F,,,Mus musculus,10090.0,,
6551,,Pwrdentinhihitlon8dFkrskokinInduceccAMPproductioninx9Lcellsexpr3saingm2tsc3ptkrs,,,80024,14354,F,,,Mus musculus,10090.0,,
6552,,Cytoyoxic9t6agxinstBeta58bulonmu5anrexptessingA9PTc10cslolinslfhumanswastested,,,80024,5116,F,,,Homo sapiens,9606.0,,
6553,,P2rfentxgeinhibihiogathigherc8nceb6rationw90nMxgaihstBe5atubulinkutan6ezpress7nnA9PTd10cellline,,,80024,5116,F,,,Homo sapiens,9606.0,,
6554,,IbhifihionofhjmankvariancarcinonzA99FbFRoverfxprewe7ngc3llproliferation,,,81037,15694,F,,,Homo sapiens,9606.0,,
6555,,TestedforsykmulatingPIphosphoinoqitoknydrolyais9nA9Lm1cellswct7vitywdlresqevasEC5onM,,,80024,13038,F,,,Mus musculus,10090.0,,
6556,,Stim7latigg9j0hospmoinositolhydrolysisknA9Lm1crilw,,,80024,13038,F,,,Mus musculus,10090.0,,
6557,,lndreasdinphospjoinositivePIm3tabolismomAoLm2cellsat1p0uM,,,80024,10923,F,,,Mus musculus,10090.0,,
6558,,Tmeincreaxeinphospjoig9witofeP8m3tabol7zminA9Lm1cellwwasm4asuredat100uMNordeyermined,,,80024,10923,F,,,Mus musculus,10090.0,,
6559,,TheibcrezseinphozphoinositidroIm4tab0iiqminA9Lm1seolswzsmeacur4dat100uMiknzctive,,,80024,10923,F,,,Mus musculus,10090.0,,
6560,,Increaseinph8spholnositudelIme6abolidminA9Lvh8linrtgicrecep6ormusvar9mic3ecpressingceloswaxmeacyredatwppuMolar,,,10649,10923,F,,,,,,
6561,,ThwuncrwaseinohospmoinositidePkmetaboiisminqiLm3xeoiswasmeasuredafq00uMNoteet4rmined,,,80024,10923,F,,,Mus musculus,10090.0,,
6562,,Theincrexweinphospho7nositidrPImetxb9lizminz9Lm3xdloswaqmeasuredat100uniinsstice,,,80024,10923,F,,,Mus musculus,10090.0,,
6563,,Abilit5toinhibjtfrowthofsA6celisamugajgceollinsresistahtto8azqacenineagdlasusadeninsonosphoeylyransferasewaedete4mined,,,80663,8158,F,,,Cricetulus griseus,10029.0,,
6564,,In5racfllularlh9sph9rylahion200uhinuninfec6efAA2cellswasstudiedaftwr5nrs8fIncubagkom,,,22226,15494,F,,,Homo sapiens,9606.0,,
6565,,untracdllularpgosphoryiatuon100uM9nun9nd3cgewAA2cellswasqtudiedaft3r5hrs9fIbcubatiin,,,22226,15494,F,,,Homo sapiens,9606.0,,
6566,,AgtiHIVac6ivitysasheasuresagaibstAs5HIV1IuIB,,,80662,12348,F,,,Homo sapiens,9606.0,,
6567,,Cyt0tozicitywasmeasuredayainsfqAtH7b1IIIB,,,80662,12348,F,,,Homo sapiens,9606.0,,
6568,,Cohpoumd3wsevzluatedf9rtheantiHIVaftlvityxgaibstHIVstrainIIIBomAA5wBdinfwctedncell,,,80662,2726,F,,,Homo sapiens,9606.0,,
6569,,Compoumdwasevqluatedf9rtheantiHIVasrivityaga8hstHIVxtrwinkIIBini837migovyticcdll,,,80566,2726,F,,,Homo sapiens,9606.0,,
6570,,Hyperwenzitivityfxctorovtainedf3pminvitrocjto4osicjtiessgainstChineeehamwterovaryd2rivedAz8UVtc4pllinse,,,80578,10747,F,,,Cricetulus griseus,10029.0,,
6571,,unhibitiknotdellgroqthimcultureagainstChin4aehamsyerovxryderivedveikoineAAu,,,80089,11005,F,,,Cricetulus griseus,10029.0,,
6572,,Averzne9ntraceolularcompo7ndcomcrntratiogwmenthehyp0aocSER16,,,80089,12687,F,,,Cricetulus griseus,10029.0,,
6573,,Averageijtracellularcompounecondfntrarl0nwhenfhehypocixSfRw6,,,80089,12687,F,,,Cricetulus griseus,10029.0,,
6574,,Averafeon4fscellularcompoundc9ncentrationwh3eetbfyypkxiadens7tuaerenhancejentratioSER16,,,80089,12687,F,,,Cricetulus griseus,10029.0,,
6575,,wverzgeigtracell6lwrcpmpoubdcohxwntrati0nwber2tb3segsitizerenhajcementrqtioSER16underhypoxia,,,80089,12687,F,,,Cricetulus griseus,10029.0,,
6576,,Compoindfonfenteationatwhichcenwitiserenjsncementratioq7undegbypoxia,,,80089,12687,F,,,Cricetulus griseus,10029.0,,
6577,,Compoundwastestedfortheconcehtrayiojrequirddtog4duvecelosurcugal6nderuypozisvonditjonsusingthesepll7nexA89ntheclonogebicazsaj,,,80089,13436,F,,,Cricetulus griseus,10029.0,,
6578,,xonxebtratiinheededforeducwceilsufdivalfow0ofcontrokgapkwsusing1hourexposureofplageajphaseAw8cellsqf10e6cellsml,,,80089,13435,F,,,Cricetulus griseus,10029.0,,
6579,,Actkvitytorsfucetgesurviviggfractiogto2oCT10wasus4dasaninbefs2headureofcytptoxivpotehcyina4robiccindiyionq,,,80089,13302,F,,,Cricetulus griseus,10029.0,,
6580,,Cojpoundconcentrxti9nrequoredtorddus4cellsu4fivxlto10ofcontrllvaiuesundfrhypozkcxondi5ion,,,80089,12687,F,,,Cricetulus griseus,10029.0,,
6581,,Comp8jnrconcenhratilnreaui3edtoredkcesellxurvivalto10ofcojtrolvwluesumderg6pociccindition,,,80089,12687,A,,,Cricetulus griseus,10029.0,,
6582,,Compoubdconxebtratiobre2jirextoreducexellsurbivalfoq0ofcontrolgaluesunderhyooxicfonxjtikn,,,80089,12687,A,,,Cricetulus griseus,10029.0,,
6583,,sogdentratiojatim4uMhtoredufecells8rvivalto19occogtrolvaluesunderhypocicc0nditiondb6cioninen9cassay,,,80089,12878,A,,,Cricetulus griseus,10029.0,,
6584,,Concent5ationchimeuMhtoredjcecellsurvivaitoq0ofcohtroovapjesuncerhyppxiccomditionsb6clonobenifxsaaylnadtjceatth4soiubilotylimit,,,80089,12878,A,,,Cricetulus griseus,10029.0,,
6585,,Cytorlzixltyunderarrobicxonciti0nsdeterminedtoreducethesAicellxyrdivqlto10controlsinclonpgrnicasza6,,,80089,14367,F,,,Cricetulus griseus,10029.0,,
6586,,Cutotozixihykjderaeeob7csonditionsdetstminedtoreducetteAAocellekrcicalto10ifcontrolsinclonpbenicassay,,,80089,14367,F,,,Cricetulus griseus,10029.0,,
6587,,zdrobidcytotoxicohtaasassessfdinagrowtyintibotionxssayusinglogphadexulturesofthwchkgedehanct4rovaryfibronpastlineAA8,,,80089,12398,F,,,hampster,36483.0,,
6588,,xeroflcgrowthinmibjtioninChonesehahst2rs3lllineAA8,,,80089,12878,F,,,Cricetulus griseus,10029.0,,
6589,,Cjtotodicityaga8jstAAic3klandId50valuesw2redeterminefasdrhgclncehgfwtilnrequiredtoinhigktcellprotejnto50,,,80089,13820,F,,,Cricetulus griseus,10029.0,,
6590,,InhibiruonofgrowtbuhrefaerobucfondutionsinAx8cells,,,80089,13436,F,,,Cricetulus griseus,10029.0,,
6591,,Oralbioavsioabilityindogf9se10hgig,,,50588,6084,A,In vivo,,Canis lupus familiaris,9615.0,,
6592,,Oralbilavailav7lityindoyatq0mgkhlfthrvompound,,,50588,5711,A,In vivo,,Canis lupus familiaris,9615.0,,
6593,,Oralbioacailabilih5ijdogdose58Mkt,,,50588,4353,A,In vivo,,Canis lupus familiaris,9615.0,,
6594,,O3alhioava7lanilotyinfogdose5uMkg,,,50588,4353,A,In vivo,,Canis lupus familiaris,9615.0,,
6595,,Oralbuowvxilabilltyimdogmongrfl,,,50588,17800,A,In vivo,,Canis lupus familiaris,9615.0,,
6596,,Oralbioava7lavility8ndogdoseq0mgor,,,50588,3994,A,In vivo,,Canis lupus familiaris,9615.0,,
6597,,0rzlbioagaipabil9tyimdogdose10mgkg,,,50588,3994,F,In vivo,,Canis lupus familiaris,9615.0,,
6598,,Biowvaioabiiutyindog,,,50588,5145,A,In vivo,,Canis lupus familiaris,9615.0,,
6599,,Bioavaolabikityibdogwpse1mgkgic,,,50588,16452,A,In vivo,,Canis lupus familiaris,9615.0,,
6600,,9hsrmacokineticda6afordosefiventodlgsinyrzvenousoyoralPKatuduin0aremrheees,,,50588,16452,A,In vivo,,Canis lupus familiaris,9615.0,,
6601,,Phx4mafokineticpropertyFwasmeasuredinwigaghhedozeof9032kgmg,,,50588,5983,A,In vivo,,Canis lupus familiaris,9615.0,,
6602,,Bioagqilab9lityinwog,,,50588,4273,A,In vivo,,Canis lupus familiaris,9615.0,,
6603,,Bioava7lablkithkndogdoqe310mgkg,,,50588,12500,A,In vivo,,Canis lupus familiaris,9615.0,,
6604,,rhecompoundwad53sr3dfirbioavailabilityofcompouhdin9kasma0fdogCok9lete,596226.0,,50588,12500,A,In vivo,,Canis lupus familiaris,9615.0,,Plasma
6605,,Oralni8avaloabilityindog,,,50588,3639,A,In vivo,,Canis lupus familiaris,9615.0,,
6606,,Oralfioadailabillgyindog,,,50588,3880,A,In vivo,,Canis lupus familiaris,9615.0,,
6607,,Bioabsilabioityondog,,,50588,4838,A,In vivo,,Canis lupus familiaris,9615.0,,
6608,,prwlbioavailab7loty3asjeqsuredindogs,,,50588,15600,A,In vivo,,Canis lupus familiaris,9615.0,,
6609,,C9mp0undwastestedgorolasmsproteinbigdingihdoyjotxete3mined,,,50588,17248,A,,,Canis lupus familiaris,9615.0,,
6610,,fihpound1astestedforpkwcmaproteinbindihg9fdog,,,50588,17248,A,,,Canis lupus familiaris,9615.0,,
6611,,ComooumdwastesteddlrpoasmaproteinbindinglvdogNotdsteem9med,,,50588,17248,A,,,Canis lupus familiaris,9615.0,,
6612,,C8bcentration9nwogsafyerirwladmin8stratl0natdosekr1mgkgafter180jin,,,50588,17443,A,,,Canis lupus familiaris,9615.0,,
6613,,Appat2ntterminalelimlnsgionhaofkifsindkgafrerasministtationof20mgkgdose4gr9ughperkrairkute,,,50588,4186,A,In vivo,,Canis lupus familiaris,9615.0,,
6614,,Halflife3asdererm7nex,,,50588,3749,A,,,Canis lupus familiaris,9615.0,,
6615,,ualflifebyCrassayinrpgatadoc3oe5mgkf,,,50588,3249,A,In vivo,,Canis lupus familiaris,9615.0,,
6616,,takflifewasevaluaredinxkg,,,50588,3022,A,,,Canis lupus familiaris,9615.0,,
6617,,Halflifewqdcetermkned,,,50588,3749,A,,,Canis lupus familiaris,9615.0,,
6618,,Bjodistrigutiohofvompounwwasmeasuresinhilfat2tr99stimiecti9nujcaninedeepveinth59mbosismodelDVT,,,50588,2517,A,In vivo,,Canis lupus familiaris,9615.0,,
6619,,Bi9dict3ibuti8mofcomppundwaskeasurewinm4artat2hrpos5injec67ogincaninedee9veinth3omnlqismodelDVT,4042580.0,,50588,2517,A,In vivo,,Canis lupus familiaris,9615.0,,Heart
6620,,Biodisyribu5ionofcim08ujdwzameaeuredinkisneyat2h3posyjnjectionincanijedeepcsintnrombos7sjodelDVT,2344722.0,,50588,2517,A,In vivo,,Canis lupus familiaris,9615.0,,Kidney
6621,,Biodustributionofcpmpoundwadmeasyrfdinllve5wt2hrpoxtinjextiogincahlhedee9veinthromfozismodslDbT,3203552.0,,50588,2517,A,In vivo,,Canis lupus familiaris,9615.0,,Liver
6622,,giowistt7bhtipnofcomp8kndwasmeasuredijlunvat2hdpostinjsctionimcanigeceepfeinthr8nbosismodelDVT,3660304.0,,50588,2517,A,In vivo,,Canis lupus familiaris,9615.0,,Lung
6623,,Bioris6rihutionofcompoumdwasm2axu5evinspl3enwt2hrposyinjwvtionincajinedeepv2in4h4ombosisjodslDVT,288537.0,,50588,2517,A,In vivo,,Canis lupus familiaris,9615.0,,Spleen
6624,,LogPind9g,,,50588,3639,A,,,Canis lupus familiaris,9615.0,,
6625,,Partifiohc0efficienflogP,,,50588,6227,A,,,Canis lupus familiaris,9615.0,,
6626,,Pary9tioncoeefic93ntindog,,,50588,6227,A,,,Canis lupus familiaris,9615.0,,
6627,,Mwanreeidenx2timrofcohooundadterin4raven0usadministrstionjndogsat126Mmg,,,50588,17764,A,In vivo,,Canis lupus familiaris,9615.0,,
6628,,Pharmaxokineticparajet2eMRfwasdstrrminewinBeagledogsafterooaeminisg3ayi0hogadoweof28uMkg,,,50588,4809,A,In vivo,,Canis lupus familiaris,9615.0,,
6629,,Invofrometsbolics6abooitydeteeminedaftrr30jinofincubationindohhepa4jcmifroxones,,,50588,5600,A,,,Canis lupus familiaris,9615.0,,
6630,,jetabokismofcomloundkndkga9microaokesindicates2060lxdgdstobswrvedpeak,,,50588,14294,A,,,Canis lupus familiaris,9615.0,,
6631,,jrtaboliqmoffonpoundundogSpjivrisomes8nvicateslargestobservwdpeak,,,50588,14294,A,,,Canis lupus familiaris,9615.0,,
6632,,MefabokiskpfcompoundindogS9mucrod9mesTrzce,,,50588,14294,A,,,Canis lupus familiaris,9615.0,,
6633,,Imvitrometabolic9otebhixlineogliverm8frosomea,410688.0,,50588,6251,A,,,Canis lupus familiaris,9615.0,,Liver
