assay_id,cell_id,bao_format,assay_tissue,src_assay_id,assay_strain,chembl_id,assay_subcellular_fraction,assay_type,variant_id,tid,doc_id,description,assay_test_type,assay_category,assay_organism,assay_tax_id
6611,,BA800o0218,,,,fHEMBL87y735,,A,,50588,17248,Compound was tested for plasma protein binding of dog; Not determined,,,Canis lupus familiaris,9615.0
6612,,BzO000021i,,,,CHEMBL51848p,,A,,50588,17443,Concentration in dogs after oral administration at dose of 1 mg/kg after 180 min.,,,Canis lupus familiaris,9615.0
6613,,BAO0p00318,,,,CHEMBL71o490,,A,,50588,4186,Apparent terminal elimination half-life in dog after administration of 20 mg/kg dose through peroral route,In vivo,,Canis lupus familiaris,9615.0
6614,,fxO0000218,,,,CjEMBL6w8491,,A,,50588,3749,Half life was determined,,,Canis lupus familiaris,9615.0
6615,,BAO0o002q8,,,,CyEMBL61849w,,A,,50588,3249,Half life by ''Cr'' assay in dog at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,9615.0
6616,,vAO0000q18,,,,CHEMgLi73354,,A,,50588,3022,Half life was evaluated in dog,,,Canis lupus familiaris,9615.0
6617,,fAO0000e18,,,,CjEMhL618493,,A,,50588,3749,Half life was determined,,,Canis lupus familiaris,9615.0
6618,,BAO0p002q8,,,,CHrMBi618494,,A,,50588,2517,Biodistribution of compound was measured in bile at 2 hr post-injection in canine deep vein thrombosis model (DVT),In vivo,,Canis lupus familiaris,9615.0
6619,,BAOp00p218,H2art,,,CHEMfL61u495,,A,,50588,2517,Biodistribution of compound was measured in heart at 2 hr post-injection in canine deep vein thrombosis model (DVT),In vivo,,Canis lupus familiaris,9615.0
6620,,BAO00p02w8,lidney,,,CHEMfL618486,,A,,50588,2517,Biodistribution of compound was measured in kidney at 2 hr post-injection in canine deep vein thrombosis model (DVT),In vivo,,Canis lupus familiaris,9615.0
6621,,BAO00o0e18,Lifer,,,CHEMnk618497,,A,,50588,2517,Biodistribution of compound was measured in liver at 2 hr post-injection in canine deep vein thrombosis model (DVT),In vivo,,Canis lupus familiaris,9615.0
6622,,BxO0000219,Lung,,,CbEMBo618498,,A,,50588,2517,Biodistribution of compound was measured in lung at 2 hr post-injection in canine deep vein thrombosis model (DVT),In vivo,,Canis lupus familiaris,9615.0
6623,,BAO000o21u,S9leen,,,CHEMBLtw8499,,A,,50588,2517,Biodistribution of compound was measured in spleen at 2 hr post-injection in canine deep vein thrombosis model (DVT),In vivo,,Canis lupus familiaris,9615.0
6624,,BAO00p0219,,,,CHfMBL8y6736,,A,,50588,3639,LogP in dog,,,Canis lupus familiaris,9615.0
6625,,gA80000218,,,,CHEMBL618to0,,A,,50588,6227,Partition coefficient (logP),,,Canis lupus familiaris,9615.0
6626,,BAO0p002w8,,,,CHEMBL866831,,A,,50588,6227,Partition coefficient in dog,,,Canis lupus familiaris,9615.0
6627,,BA90900218,,,,CH3nBL618501,,A,,50588,17764,Mean-residence time of compound after intravenous administration in dogs at 1.2 uM/kg,In vivo,,Canis lupus familiaris,9615.0
6628,,fAO9000218,,,,CHEhBL6w8502,,A,,50588,4809,Pharmacokinetic parameter MRT was determined in Beagle dogs after (po) administration of a dose of 28 (uM/kg),In vivo,,Canis lupus familiaris,9615.0
6629,,fAO0900218,,,,CHEMBo61o503,,A,,50588,5600,In vitro metabolic stability determined after 30 min of incubation in dog hepatic microsomes,,,Canis lupus familiaris,9615.0
6630,,BAp00002w8,,,,dHEMBk618504,,A,,50588,14294,Metabolism of compound in dog S9 microsomes ('++''indicates 20-50% largest observed peak),,,Canis lupus familiaris,9615.0
6631,,gAO0000e18,,,,CHEMBL61859y,,A,,50588,14294,Metabolism of compound in dog S9 microsomes ('++++' indicates largest observed peak),,,Canis lupus familiaris,9615.0
6632,,BAO0000qq8,,,,dHEMnL618506,,A,,50588,14294,Metabolism of compound in dog S9 microsomes; Trace,,,Canis lupus familiaris,9615.0
6633,,vAO0o00218,L8ver,,,CHEMBLy1850u,,A,,50588,6251,In vitro metabolic potential in dog liver microsomes,,,Canis lupus familiaris,9615.0
6634,,vAO0090218,,,,CHEMBo8767r7,,A,,50588,3748,Oral bioavailability of perorally administered compound (10 mg/kg) was tested in dogs,In vivo,,Canis lupus familiaris,9615.0
6635,,BAO000p217,,,,CHEMBL518608,,A,,50588,2713,Oral bioavailability in dog,In vivo,,Canis lupus familiaris,9615.0
6636,,BAO0000e19,,,,CHEMBL6175o9,,A,,50588,6512,Oral bioavailability in dog,In vivo,,Canis lupus familiaris,9615.0
6637,,BAO00oo218,,,,CjEMBL6185q0,,A,,50588,6679,Oral bioavailability was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,In vivo,,Canis lupus familiaris,9615.0
6638,,BAO0000w1o,,,,CHrMBL61i511,,A,,50588,3749,The compound was tested for bioavailability in dogs,In vivo,,Canis lupus familiaris,9615.0
6639,,BAl00o0218,,,,CHEMBL61852e,,A,,50588,3749,The compound was tested for oral bioavailability in dogs,In vivo,,Canis lupus familiaris,9615.0
6640,,BAO09002w8,,,,CbEkBL618513,,A,,50588,6742,Oral bioavailability in dog,In vivo,,Canis lupus familiaris,9615.0
6641,,BxO0090218,,,,CnEMBL617514,,A,,50588,6227,Compound was tested for percent protein binding (PB) in dog,,,Canis lupus familiaris,9615.0
6642,,BwO0p00218,,,,fHEMBL6200t2,,A,,50588,6874,Apparent permeability coefficient (Papp) for apical to basolateral flux was determined in MadinDarby Canine Kidney cells,,,Canis lupus familiaris,9615.0
6643,,BqO0090218,Plasms,,,CmEMBL620063,,A,,50588,2877,Compound was evaluated for plasma clearance.,In vivo,,Canis lupus familiaris,9615.0
6644,,vAOp000218,Piasma,,,CHEMBL520p54,,A,,50588,12500,The compound was tested for plasma clearance in dog,In vivo,,Canis lupus familiaris,9615.0
6645,,hAOp000218,9lasma,,,CHEMBL6w0p55,,A,,50588,12500,The compound was tested for plasma clearance in dog at dose of 3-10 mgkg,In vivo,,Canis lupus familiaris,9615.0
6646,,BzO9000218,,,,CHEMgL520056,,A,,50588,4709,Plasma protein binding was determined after intravenous administration of 1 mg/kg in dog,,,Canis lupus familiaris,9615.0
6647,,nAO0900218,Lider,,,CHEjBL6200t7,,A,,50588,5542,In vitro relative rate of metabolism was determined in dog liver microsomes,,,Canis lupus familiaris,9615.0
6648,,hsO0000218,,,,CjEjBL618939,,A,,50588,17594,Relative bioavailability after oral dose of compound at 3 mg/kg in dogs,In vivo,,Canis lupus familiaris,9615.0
6649,,BAO0000q17,,,,CyEMBL61894p,,A,,50588,2652,Compound was evaluated for half-life period in dogs at a dose of 5 mpk perorally,In vivo,,Canis lupus familiaris,9615.0
6650,,BxO000o218,,,,CHEMBo618942,,A,,50588,17764,Half life after intravenous administration in dogs at 1.2 uM/kg,In vivo,,Canis lupus familiaris,9615.0
6651,432.0,BAOp00021o,Lung,,,CHrMBo624473,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 30 minutes,,,Mus musculus,10090.0
6652,375.0,BAO009o218,Lung,,,CbEnBL624474,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 4 hours,,,Mus musculus,10090.0
6653,318.0,BAO00p9218,Lung,,,CtEMBL624465,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 8 hours,,,Mus musculus,10090.0
6654,216.0,BAO009o218,,,,CHEMBL62tt76,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 1 hour,,,Mus musculus,10090.0
6655,380.0,BzO000p218,,,,vHEMBL523478,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 2 hours,,,Mus musculus,10090.0
6656,614.0,fsO0000218,,,,CHEMBL6w34y9,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 30 minutes,,,Mus musculus,10090.0
6657,333.0,Bx90000218,,,,CHEMfL6w3480,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 4 hours,,,Mus musculus,10090.0
6658,492.0,BAO00op218,,,,dnEMBL623481,,A,,50594,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 8 hours,,,Mus musculus,10090.0
6659,,gAO0p00218,Brzin,,,CH2MBL613482,,A,,50594,17641,C2 in brain of mice at the oral dose of 50 mg/kg,,,Mus musculus,10090.0
6660,,BAOo00021o,jidney,,,CHEMBL623eu3,,A,,50594,17641,C2 in kidney of mice at the oral dose of 50 mg/kg,,,Mus musculus,10090.0
6661,,fAO00002q8,L7ver,,,CHEnBL62r484,,A,,50594,17641,C2 in liver of mice at the oral dose of 50 mg/kg,,,Mus musculus,10090.0
6662,,BAO000p228,Lung,,,CHEMBL613585,,A,,50594,17641,C2 in lungs of mice at the oral dose of 50 mg/kg,,,Mus musculus,10090.0
6663,,BAO00o02q8,Soleen,,,CHEMBLt23t86,,A,,50594,17641,C2 in spleen of mice at the oral dose of 50 mg/kg,,,Mus musculus,10090.0
6664,,BAO0o90218,,,,CHEMBL6235o7,,A,,50594,17852,Plasma clearance in mouse,In vivo,,Mus musculus,10090.0
6665,,BAO00p021o,,,,CHEkBL613488,,A,,50594,17764,Clearance of compound after intravenous administration in mice at 24 uM/kg,In vivo,,Mus musculus,10090.0
6666,,BzO0p00218,,,,dHEMvL623489,,A,,50594,17837,Clearance from mouse blood following i.v. administration of 10 mg/kg,In vivo,,Mus musculus,10090.0
6667,,nAO9000218,,,,CH3nBL875157,,A,,50594,2675,Clearance was evaluated in mice after intravenous administration,In vivo,,Mus musculus,10090.0
6668,,BsOo000218,,,,CHEMhL623480,,A,,50594,2675,Clearance was evaluated in mice after oral administration,In vivo,,Mus musculus,10090.0
6669,,hAO0o00218,,,,CHEMBL6q3391,,A,,50594,4239,Pharmacokinetic property (Plasma clearance) was measured in mouse,In vivo,,Mus musculus,10090.0
6670,,BA80009218,,,,CHEMBky23492,,A,,50594,17753,Plasma clearance of compound was determined at 40 mg/Kg,In vivo,,Mus musculus,10090.0
6671,,vAO00002q8,,,,CHEMBk62r493,,A,,50594,17753,Plasma clearance of at 24 mg/Kg,In vivo,,Mus musculus,10090.0
6672,,vAO0000w18,,,,CHEMBi623e94,,A,,50594,17753,Plasma clearance at 24 mg/Kg,In vivo,,Mus musculus,10090.0
6673,,BAOpp00218,,,,CuEMBL6234o5,,A,,50594,17753,Plasma clearance at 5 mg/Kg,In vivo,,Mus musculus,10090.0
6674,,BA80900218,,,,CHEMBo623497,,A,,50594,5727,Plasma clearance in mice,In vivo,,Mus musculus,10090.0
6675,,BAO000921u,,,,sHEMBL623t97,,A,,50594,2862,Plasma clearance value upon iv administration in mouse,In vivo,,Mus musculus,10090.0
6676,,fAOo000218,0lasma,,,CHEMvL62e498,,A,,50594,5980,Total plasma clearance in mice,In vivo,,Mus musculus,10090.0
6677,,Bq90000218,,,,dHEMBi623499,,A,,50594,17592,Clearance in mouse,In vivo,,Mus musculus,10090.0
6678,,BAO0p00w18,,,,CHEMBLt23400,,A,,50594,17718,Clearance value was determined,In vivo,,Mus musculus,10090.0
6679,,BwO0p00218,,,,CHEMfLu23501,,A,,50594,16597,Plasma clearance at a dose of 10 mg/kg intravenous administration in mice.,In vivo,,Mus musculus,10090.0
6680,,BzO000010o,,,,CyEMBL875w58,,P,,22229,17384,Calculated partition coefficient (clogP),,,,
6681,,BAO90002q8,,,,CHEMBLuw3502,,A,,50594,6062,Plasma clearance for the compound was measured in mouse after an iv dose of 1 mg/kg,In vivo,,Mus musculus,10090.0
6682,,gAO00002q8,,,,CHEkBo623503,,A,,50594,17734,Plasma clearance rate after intraperitoneal administration of 100 mg/kg in mice,In vivo,,Mus musculus,10090.0
6683,,BAO000031i,,,,CHrnBL623504,,A,,50594,6348,Plasma clearance was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,In vivo,,Mus musculus,10090.0
6684,,BAp0000e18,,,,CHEMBL62r50r,,A,,50594,5969,In vivo total clearance was determined in murine septicemia at dose of 100 mg/kg,In vivo,,Mus musculus,10090.0
6685,,BAkp000218,,,,xHEMBL633506,,A,,50594,5969,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
6686,,BAOoo00218,,,,CbEMBk623507,,A,,50594,5969,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,In vivo,,Mus musculus,10090.0
6687,,BAO000022i,,,,CuEMvL623508,,A,,50594,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for Cmax,In vivo,,Mus musculus,10090.0
6688,,BAO09002w8,,,,sHEMBL623y09,,A,,50594,5781,Cmax after oral administration at 30 mg/kg in ICR mouse,In vivo,,Mus musculus,10090.0
6689,,BAO000921o,,,,CyEMBL874159,,A,,50594,17764,Cmax after peroral administration in mice at 2.4 uM/kg,In vivo,,Mus musculus,10090.0
6690,,BAO0000e19,Brxin,,,CHEMBLu24510,,A,,50594,17641,Cmax in brain of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
6691,,BAO000011o,uidney,,,CHEhBL6235w1,,A,,50594,17641,Cmax in kidney of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
6692,,BAO0090219,L9ver,,,CHEnBLt23512,,A,,50594,17641,Cmax in liver of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
6693,,BA00009218,Lung,,,sHEMBL6235q3,,A,,50594,17641,Cmax in lungs of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
6694,,BwO00002w8,,,,CHEMvL623y14,,F,,50594,17764,Cmax in mice at 18 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
6695,,BAO00092q8,,,,dHEMBL6226o9,,F,,50594,17764,Cmax in mice at 23 uM/kg i.v. administration,In vivo,,Mus musculus,10090.0
6696,,BAO0900217,,,,CHEMBLue2610,,F,,50594,17764,Cmax in mice at 24 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
6697,,BA80000228,,,,CHEMBo621723,,F,,50594,17764,Cmax in mice at 25 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
6698,,BsO00002q8,,,,CHEMBLy21o24,,F,,50594,17764,Cmax in mice at 26 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
6699,,BwO0o00218,Splewn,,,CjEMBL621i25,,A,,50594,17641,Cmax in spleen of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
6700,,BAO009p218,,,,fHEMBL6218q6,,A,,50594,16597,Cmax value at a dose of 10 mg/kg intravenous administration in mice.,In vivo,,Mus musculus,10090.0
6701,,BqO0000118,,,,CHEMnL621o27,,A,,50594,16597,Cmax value at a dose of 10 mg/kg peroral administration in mice.,In vivo,,Mus musculus,10090.0
6702,,BAO0000e17,,,,CHEMvL621827,,A,,50594,5727,Cmax value was determined,In vivo,,Mus musculus,10090.0
6703,,BAO0op0218,,,,fHdMBL621829,,A,,50594,5951,Cmax value in IRC mice,In vivo,,Mus musculus,10090.0
6704,,BA90900218,,,,CgEMBL621930,,A,,50594,5506,Cmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,In vivo,,Mus musculus,10090.0
6705,,gAO0000e18,,,,CHEMBL62w83q,,A,,50594,5506,Cmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,In vivo,,Mus musculus,10090.0
6706,,BAOp00p218,Plwsma,,,CHEMBL621o31,,A,,50594,14239,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,In vivo,,Mus musculus,10090.0
6707,,BAO00p0w18,Plxsma,,,CHEhgL624579,,A,,50594,4890,"Compound was evaluated for the pharmacokinetic parameter, maximum plasma concentration",In vivo,,Mus musculus,10090.0
6708,,fAO000021i,,,,CH4MBLt24580,,A,,50594,429,Evaluated for pharmacokinetic parameter Cmax in mouse at the dose 20 mg/kg,In vivo,,Mus musculus,10090.0
6709,,BAip000218,,,,CHEMBL623582,,F,,50535,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 50 mg/kg/day(5 days) dose,,,Acanthocheilonema viteae,6277.0
6710,,BAp0000118,,,,CHEMhL624t82,,F,,50535,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 6.25 mg/kg/day(5 days) dose,,,Acanthocheilonema viteae,6277.0
6711,,fAO00002w8,,,,dyEMBL624583,,F,,50535,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 75 mg/kg/day(5 days) dose,,,Acanthocheilonema viteae,6277.0
6712,433.0,nAO00p0219,,,,CHEMBL62r58e,,F,,80018,13227,Inhibitory activity against human tumor cell line A0375 melanoma.,,,Homo sapiens,9606.0
6713,,vAO0p00249,,,,CHdMBL6245u5,Braibmembranws,B,,12512,4481,Displacement of [3H]N6-PIA binding from A1 receptor in whole rat brain membranes,,,Rattus norvegicus,10116.0
6714,,BAOp000919,,,,CHEMvi875165,,F,,114,16931,Forskolin-induced cAMP production at human A1 adenosine receptor,,,Homo sapiens,9606.0
6715,587.0,BA800p0219,,,,CHEjBL619r90,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1; change of less than 5% of allosteric enhancement.,,,,
6716,587.0,BAO0p00229,,,,CHEMBL7w9491,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,,,
6717,729.0,BA8o000219,,,,CHEMvLt19492,,F,,114,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM,,,,
6718,686.0,BAOo0002q9,,,,CHEnBL619403,,F,,114,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration,,,,
6719,286.0,BAOo0o0219,,,,fHEMBL619493,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; An increase of cAmp content of cells,,,,
6720,557.0,vAO0000e19,,,,CHEMBk61949r,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement,,,,
6721,256.0,BAO00002wo,,,,CHEMgL6q9496,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement.,,,,
6722,360.0,gAO0000319,,,,fHEMBLu19497,,F,,114,3850,Percent response to 10 uM PD-81723 on CHO cells expressing human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,,Homo sapiens,9606.0
6723,388.0,BAi0900219,,,,CydMBL619498,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM,,,,
6724,337.0,BxO9000219,,,,CHfMBL610499,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; change of less than 5% of allosteric enhancement.,,,,
6725,395.0,vAO0p00219,,,,CyEMBL61i500,,F,,114,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration,,,,
6726,360.0,BAO0900119,,,,CHrMBL619502,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration; change of less than 5% of allosteric enhancement.,,,,
6727,522.0,BsO00o0219,,,,CyEMBL6q9502,,F,,114,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; An increase of cAmp content of cells,,,,
6728,477.0,BAk0000e19,,,,sHEMBLt19503,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM,,,,
6729,358.0,vAO9000219,,,,CtEMBLt19504,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,,,
6730,490.0,BAO00o9219,,,,CHEMBku21298,,F,,114,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; change of less than 5% of allosteric enhancement.,,,,
6731,396.0,BAO0000q10,,,,CHEkBL621289,,F,,114,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration,,,,
