assay_id,src_id,assay_type,bao_format,assay_tax_id,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction
7289,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in lung of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,Lung,,
7290,1,F,BAO_0000219,9606.0,5895,In vitro cytotoxicity against A2780 (human ovarian cancer),,,Homo sapiens,,,A2780,
7291,1,F,BAO_0000219,9606.0,6338,In vitro cytotoxicity against the paclitaxel sensitive human breast carcinoma cell line A2780,,,Homo sapiens,,,A2780,
7292,1,F,BAO_0000219,9606.0,15163,In vitro cytotoxicity against. ovarian carcinoma cell line A2780.,,,Homo sapiens,,,A2780,
7293,1,F,BAO_0000219,9606.0,15163,In vitro cytotoxicity against. ovarian carcinoma cell line A2780cisR (cisplatin resistant counter part of A2780).,,,Homo sapiens,,,A2780,
7294,1,F,BAO_0000219,9606.0,15000,In vitro cytotoxicity was tested against human Ovarian carcinoma A2780 cell line,,,Homo sapiens,,,A2780,
7295,1,F,BAO_0000219,9606.0,15000,In vitro cytotoxicity was tested against human Ovarian carcinoma A2780 cisplatin resistant cell line,,,Homo sapiens,,,A2780,
7296,1,F,BAO_0000219,9606.0,14729,In vitro cytotoxicity against A2780 ovarian cells using the sulforhodamine B(SRB) assay.,,,Homo sapiens,,,A2780,
7297,1,F,BAO_0000219,9606.0,17270,In vitro cytotoxicity against A2780 cell line,,,Homo sapiens,,,A2780,
7298,1,F,BAO_0000219,9606.0,5685,In vitro growth inhibitory activity against A2780 human ovarium carcinoma cell line was determined,,,Homo sapiens,,,A2780,
7299,1,F,BAO_0000219,9606.0,3563,In vitro inhibitory activity against human ovarian cancer A2780 cell line,,,Homo sapiens,,,A2780,
7300,1,F,BAO_0000218,9606.0,17753,In vivo cytotoxic concentration of compound against A2780 cell line after 72 hr exposure,,,Homo sapiens,,,A2780,
7301,1,F,BAO_0000219,9606.0,16317,"Inhibition of cell growth in human ovarian carcinoma cell line (A2780cisR,cisplatin-resistant)using the 96 hour continuous exposure sulforhodamine B (SRB) growth delay assay",,,Homo sapiens,,,A2780,
7302,1,F,BAO_0000219,9606.0,16936,Inhibition of tubulin polymerization in analogy of ca.,,,Homo sapiens,,,A2780,
7303,1,F,BAO_0000219,9606.0,3801,Inhibitory activity against ovarian tumor cell line A2780 after 72 hr continuous exposure to compound,,,Homo sapiens,,,A2780,
7304,1,F,BAO_0000219,9606.0,6181,Cytotoxic effect in ovarian cancer cell line (A2780),,,Homo sapiens,,,A2780,
7305,1,F,BAO_0000219,9606.0,5318,Tested for cytotoxicity against Ovarian carcinoma parental type A2780 cell line expressing MDR-1 (-) gene,,,Homo sapiens,,,A2780,
7306,1,F,BAO_0000219,9606.0,4840,Tested for the cytotoxicity in A2780 ovarian cell line,,,Homo sapiens,,,A2780,
7307,1,F,BAO_0000219,9606.0,15748,The compound was tested for cytotoxic activity against A2780 cell line(human ovarian carcinoma ),,,Homo sapiens,,,A2780,
7308,1,F,BAO_0000219,9606.0,15748,The compound was tested for cytotoxic activity against A2780/Cs cell line(human ovarian carcinoma,,,Homo sapiens,,,A2780,
7309,1,F,BAO_0000219,,15748,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma,,,,,,A2780cisR,
7310,1,F,BAO_0000219,,15748,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ),,,,,,A2780cisR,
7311,1,F,BAO_0000219,,15748,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ); ND means no data,,,,,,A2780cisR,
7312,1,F,BAO_0000219,,15748,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma),,,,,,A2780cisR,
7313,1,F,BAO_0000218,9606.0,17753,In vivo log of cells killed after administration of compound in A2780 cell line,,,Homo sapiens,,,A2780,
7314,1,F,BAO_0000218,9606.0,17753,Compound was tested in vivo for maximum tolerated dose after i.v. administration twice a day for 5 days in A2780 cell line,In vivo,,Homo sapiens,,,A2780,
7315,1,F,BAO_0000219,9606.0,16936,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines.;NA means not active,,,Homo sapiens,,,A2780,
7316,1,F,BAO_0000219,9606.0,16936,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell lines (at 5 uM );NA means not active,,,Homo sapiens,,,A2780,
7317,1,F,BAO_0000219,9606.0,16936,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines; ND means no data,,,Homo sapiens,,,A2780,
7318,1,F,BAO_0000219,9606.0,16936,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell lines. (at 5 uM ); ND means no data,,,Homo sapiens,,,A2780,
7319,1,F,BAO_0000218,9606.0,17528,Optimal dose required to inhibit human ovarian A2780 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q4dX2),,,Homo sapiens,,,A2780,
7320,1,F,BAO_0000219,9606.0,6633,Resistance factor was determined as IC50 cisplatin-resistant/parent for human A2780 ovarian cell line,,,Homo sapiens,,,A2780,
7321,1,F,BAO_0000219,9606.0,15000,Resistance index is IC50 ratio of A2780 cell line and A2780cisR cell line,,,Homo sapiens,,,A2780,
7322,1,F,BAO_0000219,9606.0,17528,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,,,Homo sapiens,,,A2780,
7323,1,F,BAO_0000219,9606.0,16936,Compound was tested for Tubulin polymerization inhibition by using human ovarian cancer cell lines.,,,Homo sapiens,,,A2780,
7324,1,F,BAO_0000219,9606.0,16936,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines.,,,Homo sapiens,,,A2780,
7325,1,F,BAO_0000219,9606.0,16936,Percent of Tubulin polymerization inhibition by using human ovarian cancer cell lines at a concentration of 5 uM,,,Homo sapiens,,,A2780,
7326,1,F,BAO_0000219,9606.0,16936,"Colchicine Binding Inhibition ( CBI ) by using human ovarian cancer cell lines at 5 uM, (values are mean of 9 over 4 concentrations +/- SD)",,,Homo sapiens,,,A2780,
7327,1,F,BAO_0000219,9606.0,16936,Compound tested for colchicine Binding Inhibition by using human ovarian cancer cell line (at 5 uM ),,,Homo sapiens,,,A2780,
7328,1,F,BAO_0000219,9606.0,16936,"Tested for colchicine binding inhibition, using human ovarian cancer cell lines (at 5 uM )",,,Homo sapiens,,,A2780,
7329,1,F,BAO_0000219,9606.0,16936,Compound tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),,,Homo sapiens,,,A2780,
7330,1,F,BAO_0000219,9606.0,16936,Compound was tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),,,Homo sapiens,,,A2780,
7331,1,F,BAO_0000219,9606.0,16936,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell line (at 5 uM ),,,Homo sapiens,,,A2780,
7332,1,F,BAO_0000219,10090.0,17737,In vitro antiproliferative activity against A2780 cell line,,,Mus musculus,,,A2780,
7333,1,F,BAO_0000219,10090.0,17764,Maximum tolerated dose in A2780 tumor in mice after intraperitoneal administration daily for 8 days,,,Mus musculus,,,A2780,
7334,1,F,BAO_0000219,9606.0,3830,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C after 96 hr,,,Homo sapiens,,,A2780,
7335,1,F,BAO_0000219,9606.0,3829,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C for 96 hr,,,Homo sapiens,,,A2780,
7336,1,A,BAO_0000218,9615.0,3546,Vc value in dog after IV administration at a dose of 5 mg/kg,,,Canis lupus familiaris,,,,
7337,1,A,BAO_0000218,9615.0,3546,Half life period in dog after IV administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,,,
7338,1,A,BAO_0000019,9527.0,5668,Area under curve was determine after peroral administration at 10 mpk in Rhesus,,,Cercopithecidae,,,,
7339,1,A,BAO_0000218,9527.0,3443,AUC (area under curve) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,,Cercopithecidae,,Plasma,,
7340,1,A,BAO_0000218,9527.0,3443,AUC (area under curve) compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,,Cercopithecidae,,Plasma,,
7341,1,A,BAO_0000218,9541.0,4256,Area under curve determined after intravenous administration at a dose of 3 mg/kg in cynomolgus monkey,In vivo,,Macaca fascicularis,,,,
7342,1,A,BAO_0000218,9541.0,4256,Area under curve determined after peroral administration at a dose of 10 mg/kg in cynomolgus monkey,In vivo,,Macaca fascicularis,,,,
7343,1,A,BAO_0000218,9541.0,4256,Area under curve determined after peroral administration at a dose of 3 mg/kg in cynomolgus monkey,In vivo,,Macaca fascicularis,,,,
7344,1,A,BAO_0000218,10116.0,4256,Oral Bioavailability in rat,In vivo,,Rattus norvegicus,,,,
7345,1,A,BAO_0000218,9527.0,1916,Area under curve was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,,,Cercopithecidae,,,,
7346,1,A,BAO_0000218,9527.0,5302,Area under curve value in monkey at a dose of 5 mg/kg,,,Cercopithecidae,,,,
7347,1,A,BAO_0000218,9527.0,4257,Area under curve was determined in monkey after a 3 mg/kg of oral dose,,,Cercopithecidae,,,,
7348,1,A,BAO_0000019,9527.0,5355,Area under curve was determined using trapezoidal rule after intravenous administration in cynomolgus monkeys,,,Cercopithecidae,,,,
7349,1,A,BAO_0000019,9527.0,5355,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys,,,Cercopithecidae,,,,
7350,1,A,BAO_0000019,9527.0,5355,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys; ND means Not determined,,,Cercopithecidae,,,,
7351,1,A,BAO_0000218,9527.0,6078,Area under the curve for the compound calculated from 0-24 hr after intravenous administration at a dose of 10 mg/kg in monkey,,,Cercopithecidae,,,,
7352,1,A,BAO_0000218,9527.0,6078,Area under the curve for the compound calculated from 0-24 hr after oral administration at a dose of 10 mg/kg in monkey,,,Cercopithecidae,,,,
7353,1,A,BAO_0000218,9527.0,6062,Area under the curve was measured in monkey after an iv dose of 1 mg/kg,,,Cercopithecidae,,,,
7354,1,A,BAO_0000218,9527.0,2661,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female cynomolgus monkey,,,Cercopithecidae,,,,
7355,1,A,BAO_0000019,9527.0,2661,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female cynomolgus monkey,,,Cercopithecidae,,,,
7356,1,A,BAO_0000218,9527.0,5394,Pharmacokinetic parameter Cmax was measured after administration into monkey at 3 mg/kg,,,Cercopithecidae,,,,
7357,1,A,BAO_0000218,9527.0,4397,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in cynomolgus monkeys (0 to 24 hr) p.o.,,,Cercopithecidae,,,,
7358,1,A,BAO_0000218,9527.0,17509,Area under curve value 24 hr after 2 mg/kg iv administration in monkeys,,,Cercopithecidae,,,,
7359,1,A,BAO_0000218,9527.0,17509,Area under curve value 24 hr after 2 mg/kg oral administration in monkeys,,,Cercopithecidae,,,,
7360,1,A,BAO_0000218,9527.0,6641,Oral AUCN in monkey (dosed at 0.5 mpk iv ),In vivo,,Cercopithecidae,,,,
7361,1,A,BAO_0000218,9527.0,5355,Bioavailability was reported in cynomolgus monkeys (ratio of AUC in oral administration to that of intravenous administration),,,Cercopithecidae,,,,
7362,1,A,BAO_0000218,9527.0,3443,Half life compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,In vivo,,Cercopithecidae,,,,
7363,1,A,BAO_0000218,9527.0,3443,Half life evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,In vivo,,Cercopithecidae,,,,
7364,1,A,BAO_0000019,9527.0,17409,Binding towards monkey plasma protein at 10 uM,,,Cercopithecidae,,,,
7365,1,A,BAO_0000019,9527.0,17409,Binding towards monkey plasma protein at 100 uM,,,Cercopithecidae,,,,
7366,1,A,BAO_0000218,9527.0,1052,Apparent bioavailability in squirrel monkey was determined,In vivo,,Cercopithecidae,,,,
7367,1,A,BAO_0000218,9527.0,13501,Bioavailability was determined after oral administration of compound 18 at a dose of 1 mg/kg to rhesus monkey,In vivo,,Cercopithecidae,,,,
7368,1,A,BAO_0000218,9443.0,17509,Bioavailability in monkey (dose 2 mg/kg),In vivo,,monkey,,,,
7369,1,A,BAO_0000218,9527.0,5394,Compound at a dose 3 mg/kg was administered to monkey and was evaluated for bioavailability after administration into monkey at 3 mg/kg,In vivo,,Cercopithecidae,,,,
7370,1,A,BAO_0000218,9527.0,2661,Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to female cynomolgus monkey,In vivo,,Cercopithecidae,,,,
7371,1,A,BAO_0000218,9443.0,11219,Bioavailability in monkey (i.d. dosing),In vivo,,monkey,,,,
7372,1,A,BAO_0000218,9527.0,3045,Oral bioavailability after 5 mg/kg in cynomolgus monkey was determined,In vivo,,Cercopithecidae,,,,
7373,1,A,BAO_0000019,9527.0,17796,Clearance of the drug was measured in cynomolgus,,,Cercopithecidae,,,,
7374,1,A,BAO_0000218,9527.0,1399,Clearance was estimated in two squirrel monkeys after iv administration at 5 mg/kg,In vivo,,Cercopithecidae,,,,
7375,1,A,BAO_0000218,9527.0,2661,Compound was evaluated for clearance after treatment with iv dose of 1 mgkg to female cynomolgus monkey,In vivo,,Cercopithecidae,,,,
7376,1,A,BAO_0000218,9544.0,5005,Compound was tested for its plasma clearance rate in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,In vivo,,Macaca mulatta,,Plasma,,
7377,1,A,BAO_0000218,9527.0,17267,Plasma clearance in rhesus monkey was determined,In vivo,,Cercopithecidae,,,,
7378,1,A,BAO_0000218,9527.0,6535,Plasma clearance in monkey after administration of 1 mg/kg iv,In vivo,,Cercopithecidae,,,,
7379,1,A,BAO_0000218,9527.0,5922,Plasma clearance in cynomolgus monkey,In vivo,,Cercopithecidae,,,,
7380,1,A,BAO_0000218,9527.0,6221,Plasma clearance after oral administration (2.5 mg/kg) in monkey was determined,In vivo,,Cercopithecidae,,,,
7381,1,A,BAO_0000218,9527.0,5668,Plasma clearance after peroral administration at 10 mpk in Rhesus,In vivo,,Cercopithecidae,,,,
7382,1,A,BAO_0000218,9527.0,5355,The total clearance was determined after intravenous administration in cynomolgus monkeys,In vivo,,Cercopithecidae,,,,
7383,1,A,BAO_0000218,9527.0,5355,The total clearance was determined after oral administration in cynomolgus monkeys; NA means Not applicable,In vivo,,Cercopithecidae,,,,
7384,1,A,BAO_0000218,9527.0,5355,The total clearance was determined after oral administration in cynomolgus monkeys; NA means not applicable,In vivo,,Cercopithecidae,,,,
7385,1,A,BAO_0000218,9527.0,4578,Tested for Clearance upon iv administration to african green monkey,In vivo,,Cercopithecidae,,,,
7386,1,A,BAO_0000218,9527.0,17592,Clearance in monkey,In vivo,,Cercopithecidae,,,,
7387,1,A,BAO_0000218,9615.0,6641,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),In vivo,,Canis lupus familiaris,,,,
7388,1,A,BAO_0000218,9615.0,6642,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),In vivo,,Canis lupus familiaris,,,,
7389,1,A,BAO_0000218,9615.0,16367,Half life was evaluated after intravenous administration to dogs,In vivo,,Canis lupus familiaris,,,,
7390,1,A,BAO_0000218,9615.0,5472,Half life was evaluated in dog,,,Canis lupus familiaris,,,,
7391,1,A,BAO_0000218,9615.0,5474,Half life was evaluated in dog,,,Canis lupus familiaris,,,,
7392,1,A,BAO_0000218,9615.0,5654,Half life period (t1/2) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,In vivo,,Canis lupus familiaris,,,,
7393,1,A,BAO_0000218,9615.0,6227,Half life period after intravenous administration (1 mg/kg) was determined in dog (in vivo),In vivo,,Canis lupus familiaris,,,,
7394,1,A,BAO_0000218,9615.0,6227,Half life period after intravenous administration in dog,In vivo,,Canis lupus familiaris,,,,
7395,1,A,BAO_0000218,9615.0,6221,Half life period after oral administration (2.5 mg/kg) in dog was determined,In vivo,,Canis lupus familiaris,,,,
7396,1,A,BAO_0000218,9615.0,4527,Half life period at a dose of 1 uM/kg in dog was determined,,,Canis lupus familiaris,,,,
7397,1,A,BAO_0000218,9615.0,5668,Half life period was determine after peroral administration at 10 mpk in dog,In vivo,,Canis lupus familiaris,,,,
7398,1,A,BAO_0000218,9615.0,5668,Half life period was determine after peroral administration at 5 mpk in dog,In vivo,,Canis lupus familiaris,,,,
7399,1,A,BAO_0000218,9615.0,3854,Half life period was determined,,,Canis lupus familiaris,,,,
7400,1,A,BAO_0000218,9615.0,5505,Half life period was determined,,,Canis lupus familiaris,,,,
7401,1,A,BAO_0000218,9615.0,6251,Half life period by iv administration in dog at a dose of 6 mg/kg,In vivo,,Canis lupus familiaris,,,,
7402,1,A,BAO_0000218,9615.0,1918,Half life period was evaluated in dog,,,Canis lupus familiaris,,,,
7403,1,A,BAO_0000218,9615.0,5546,Half life period was determined in Beagle dog at a dose of 1 mg/kg by iv administration,In vivo,,Canis lupus familiaris,,,,
7404,1,A,BAO_0000218,9615.0,4809,Half life period was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),In vivo,,Canis lupus familiaris,,,,
7405,1,A,BAO_0000218,9615.0,6215,Half life time after intravenous administration (0.5 mg/kg) was determined in dog,In vivo,,Canis lupus familiaris,,,,
7406,1,A,BAO_0000218,9615.0,4527,Half-life period by oral administration at a dose of 10 uM/kg in dog was determined,In vivo,,Canis lupus familiaris,,,,
7407,1,A,BAO_0000218,9615.0,17594,Half-life after oral dose of compound at 3 mg/kg in dogs,In vivo,,Canis lupus familiaris,,,,
7408,1,A,BAO_0000218,9615.0,17839,Half-life of compound in dog following p.o. administration of 0.5 mg/kg,In vivo,,Canis lupus familiaris,,,,
7409,1,A,BAO_0000218,9615.0,17839,Half-life of compound in dog following p.o. administration of 0.9 mg/kg,In vivo,,Canis lupus familiaris,,,,
7410,1,A,BAO_0000218,9615.0,17839,Half-life of compound in dog following p.o. administration of 0.95 mg/kg,In vivo,,Canis lupus familiaris,,,,
7411,1,A,BAO_0000218,9615.0,17839,Half-life of compound in dog following p.o. administration of 1 mg/kg,In vivo,,Canis lupus familiaris,,,,
