assay_id,assay_tissue,variant_id,src_assay_id,assay_cell_type,chembl_id,assay_type,bao_format,assay_strain,assay_category,confidence_score,doc_id,description,assay_test_type,assay_organism,assay_tax_id,assay_subcellular_fraction
6781,,,,,CHEMBL618841,F,BAO_0000019,,,0,11005,"Compound was evaluated for the inhibition of cell growth in culture against Chinese hamster ovary derived cell line, AA8",,Cricetulus griseus,10029.0,
6782,,,,CHO-AA8,CHEMBL618842,F,BAO_0000219,,,0,11942,Concentration for 50% inhibition of AA8 cells growth under aerobic conditions after 18 hours exposure,,Cricetulus griseus,10029.0,
6783,,,,CHO-AA8,CHEMBL618843,F,BAO_0000219,,,0,2128,Concentration required for 50% inhibition of growth of AA8 cells following 4 hr drug exposure,,Cricetulus griseus,10029.0,
6784,,,,,CHEMBL618844,A,BAO_0000218,,,1,16907,Half life period after 15 mg/kg iv dose in Dogs,In vivo,Canis lupus familiaris,9615.0,
6785,,,,,CHEMBL618845,A,BAO_0000218,,,1,16907,Half life period after 30 mg/kg po dose in Dogs,In vivo,Canis lupus familiaris,9615.0,
6786,,,,,CHEMBL618846,A,BAO_0000218,,,1,9579,Half life was measured after oral 2b administration (tested in 6 dogs),In vivo,Canis lupus familiaris,9615.0,
6787,,,,,CHEMBL618847,A,BAO_0000218,,,1,9579,Half life was measured in dog after oral 17b administration,In vivo,Canis lupus familiaris,9615.0,
6788,,,,,CHEMBL618848,A,BAO_0000218,,,1,9579,Pharmacokinetic parameter T max determined in dog after oral administration of 17b,In vivo,Canis lupus familiaris,9615.0,
6789,,,,,CHEMBL618849,A,BAO_0000218,,,1,9579,Pharmacokinetic parameter T max determined in dog after oral administration of 2b,In vivo,Canis lupus familiaris,9615.0,
6790,,,,,CHEMBL618850,A,BAO_0000218,,,1,16907,Tmax value after 15 mg/kg iv dose in Dogs,In vivo,Canis lupus familiaris,9615.0,
6791,,,,,CHEMBL618851,A,BAO_0000218,,,1,16907,Tmax value after 30 mg/kg po dose in Dogs,In vivo,Canis lupus familiaris,9615.0,
6792,,,,,CHEMBL873815,A,BAO_0000218,,,1,3184,Compound was evaluated for its half life when administered intravenously in dog,In vivo,Canis lupus familiaris,9615.0,
6793,Plasma,,,,CHEMBL618852,A,BAO_0000218,,,1,5017,Compound was tested for plasma half life when administered in dog perorally (1 mg/kg) and intravenously (0.2 mg/kg),In vivo,Canis lupus familiaris,9615.0,
6794,,,,,CHEMBL618853,A,BAO_0000218,,,1,6821,Elimination Half-life of compound was determined in dog,,Canis lupus familiaris,9615.0,
6795,,,,,CHEMBL618854,A,BAO_0000218,,,1,17839,Half life of compound in dog following oral administration,In vivo,Canis lupus familiaris,9615.0,
6796,,,,,CHEMBL618855,A,BAO_0000218,,,1,17267,Half life of compound was determined in dog,,Canis lupus familiaris,9615.0,
6797,Blood,,,,CHEMBL618856,A,BAO_0000218,,,1,4727,Half life of compound was determined in dog blood,,Canis lupus familiaris,9615.0,
6798,,,,,CHEMBL875827,A,BAO_0000218,,,1,5238,Half life after oral and iv dosing in dogs,In vivo,Canis lupus familiaris,9615.0,
6799,,,,,CHEMBL618857,A,BAO_0000218,,,1,4942,Half life in dogs in hours,,Canis lupus familiaris,9615.0,
6800,,,,,CHEMBL618858,A,BAO_0000218,,,1,6505,Half life on i.v. administration of 2 mg/kg was measured in dog,In vivo,Canis lupus familiaris,9615.0,
6801,,,,,CHEMBL618859,A,BAO_0000218,,,1,5130,t1/2 in dog after oral dose (1 mg/kg),In vivo,Canis lupus familiaris,9615.0,
6802,,,,,CHEMBL618860,A,BAO_0000218,,,1,1475,Half life was evaluated in dog,,Canis lupus familiaris,9615.0,
6803,,,,,CHEMBL618861,A,BAO_0000218,,,1,17804,Half life period of compound was determined after intravenous administration at 2 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6804,,,,,CHEMBL622539,A,BAO_0000218,,,1,17804,Half life period of compound was determined after peroral administration at 2 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6805,,,,,CHEMBL622540,A,BAO_0000218,,,1,6084,Half life period (10 mg/kg) was determined in dog,In vivo,Canis lupus familiaris,9615.0,
6806,,,,,CHEMBL873803,A,BAO_0000218,,,1,6084,Half life period (10 mg/kg) was determined in dog,In vivo,Canis lupus familiaris,9615.0,
6807,,,,,CHEMBL873804,A,BAO_0000218,,,1,5542,Half life period by iv administration in dog at a dose of 0.3 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6808,,,,,CHEMBL624311,A,BAO_0000218,,,1,5542,Half life period by po administration in dog at a dose of 0.3 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6809,,,,,CHEMBL624312,A,BAO_0000218,,,1,6084,Half life period in dog,,Canis lupus familiaris,9615.0,
6810,,,,,CHEMBL624313,A,BAO_0000218,,,1,6241,Half life period in dogs after oral administration at 1 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6811,,,,,CHEMBL624314,A,BAO_0000218,,,1,1916,Half life period was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,In vivo,Canis lupus familiaris,9615.0,
6812,,,,,CHEMBL624315,A,BAO_0000218,,,1,6621,Half-life of compound was determined in dogs,,Canis lupus familiaris,9615.0,
6813,Plasma,,,,CHEMBL624316,A,BAO_0000218,,,1,1696,Half-life in dog plasma,,Canis lupus familiaris,9615.0,
6814,,,,,CHEMBL624317,A,BAO_0000218,,,1,17800,Half-life in mongrel dogs was determined,,Canis lupus familiaris,9615.0,
6815,,,,,CHEMBL624318,A,BAO_0000218,,,1,17657,Half-life in dog upon oral administration,In vivo,Canis lupus familiaris,9615.0,
6816,,,,,CHEMBL624319,A,BAO_0000218,,,1,17657,Half-life in dog upon oral administration; Unable to calculate,In vivo,Canis lupus familiaris,9615.0,
6817,,,,,CHEMBL624496,A,BAO_0000218,,,1,4239,Half-life was measured in dog,,Canis lupus familiaris,9615.0,
6818,,,,,CHEMBL624497,A,BAO_0000218,,,1,5985,Half-life was measured in dog,,Canis lupus familiaris,9615.0,
6819,,,,,CHEMBL624498,A,BAO_0000218,,,1,9932,Half-recovery time (T1/2) of the vascular resistance decrease at ED30 in anesthetized dogs,,Canis lupus familiaris,9615.0,
6820,,,,,CHEMBL624499,A,BAO_0000218,,,1,5199,Oral half life was determined,In vivo,Canis lupus familiaris,9615.0,
6821,Plasma,,,,CHEMBL624500,A,BAO_0000218,,,1,5199,Plasma elimination half-life (08 h) was determined in canine following intravenous (iv) administration (1 mg/kg).,In vivo,Canis lupus familiaris,9615.0,
6822,Plasma,,,,CHEMBL624501,A,BAO_0000218,,,1,1475,Plasma half life was evaluated,,Canis lupus familiaris,9615.0,
6823,Plasma,,,,CHEMBL623666,A,BAO_0000218,,,1,1475,Plasma half life was evaluated in Dog,,Canis lupus familiaris,9615.0,
6824,Plasma,,,,CHEMBL623667,A,BAO_0000218,,,1,1475,Plasma half life was evaluated in dog,,Canis lupus familiaris,9615.0,
6825,,,,,CHEMBL623668,A,BAO_0000218,,,1,6316,T1/2 (Half-life) was after oral administration at 5 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6826,,,,,CHEMBL623669,A,BAO_0000218,,,1,4883,Tested for the half life value in dog,,Canis lupus familiaris,9615.0,
6827,,,,,CHEMBL623670,A,BAO_0000218,,,1,4727,Maximum time at the dose of 2 mg/kg in dog,In vivo,Canis lupus familiaris,9615.0,
6828,,,,,CHEMBL623671,A,BAO_0000218,,,1,1916,Maximum time was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,In vivo,Canis lupus familiaris,9615.0,
6829,Blood,,,,CHEMBL875945,A,BAO_0000218,,,1,1337,Maximum time taken to reach maximum blood concentration was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,In vivo,Canis lupus familiaris,9615.0,
6830,Blood,,,,CHEMBL623672,A,BAO_0000218,,,1,1337,Maximum time taken to reach maximum blood concentration was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,In vivo,Canis lupus familiaris,9615.0,
6831,,,,,CHEMBL623673,A,BAO_0000218,,,1,6265,Pharmacokinetic (PK) property (Tmax) was determined in dog at the single dose of 1 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6832,,,,,CHEMBL623674,A,BAO_0000218,,,1,4809,Pharmacokinetic parameter Tmax was determined in Beagle dogs after (iv) administration of a dose of 28 (uM/kg),In vivo,Canis lupus familiaris,9615.0,
6833,,,,,CHEMBL623675,A,BAO_0000218,,,1,5983,Pharmacokinetic property (Tmax) was measured in dog at the dose of 0.032 mg/kg p.o.,In vivo,Canis lupus familiaris,9615.0,
6834,,,,,CHEMBL872526,A,BAO_0000218,,,1,5313,"Tested for the pharmacokinetic data, time required to reach Cmax (Tmax) in dog",,Canis lupus familiaris,9615.0,
6835,,,,,CHEMBL623676,A,BAO_0000218,,,1,5313,"Tested for the pharmacokinetic data, time required to reach Cmax (Tmax) in dog at dosage of 10 mpk",In vivo,Canis lupus familiaris,9615.0,
6836,Plasma,,,,CHEMBL623677,A,BAO_0000218,,,1,17650,Time for maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,In vivo,Canis lupus familiaris,9615.0,
6837,Plasma,,,,CHEMBL623678,A,BAO_0000218,,,1,5199,Time taken by the compound to achieve maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,In vivo,Canis lupus familiaris,9615.0,
6838,Plasma,,,,CHEMBL623679,A,BAO_0000218,,,1,933,Time taken for maximum plasma concentration in dog,,Canis lupus familiaris,9615.0,
6839,,,,,CHEMBL623680,A,BAO_0000218,,,1,16367,Time to reach Cmax after oral administration to dogs,In vivo,Canis lupus familiaris,9615.0,
6840,Plasma,,,,CHEMBL623681,A,BAO_0000218,,,1,6348,Time to reach maximum plasma concentration was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,In vivo,Canis lupus familiaris,9615.0,
6841,,,,,CHEMBL623682,A,BAO_0000218,,,1,6316,Tmax (time to reach maximum concentration) was after oral administration at 5 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6842,,,,,CHEMBL623683,A,BAO_0000218,,,1,6215,Tmax after peroral administration (1 mg/kg) was determined in dog,In vivo,Canis lupus familiaris,9615.0,
6843,,,,,CHEMBL623684,A,BAO_0000218,,,1,3598,Tmax of compound determined in dog after iv administration at a dose of 10 mg/kg,In vivo,Canis lupus familiaris,9615.0,
6844,,,,,CHEMBL622745,A,BAO_0000218,,,1,4527,Tmax by oral administration at a dose of 10 uM/kg in dog was determined,In vivo,Canis lupus familiaris,9615.0,
6845,,,,,CHEMBL622746,A,BAO_0000218,,,1,17764,Tmax after peroral administration in dogs at 2.4 uM/kg,In vivo,Canis lupus familiaris,9615.0,
6846,,,,,CHEMBL622747,A,BAO_0000218,,,1,5969,In vivo Cmax in mice at dose of 100 mg/kg,In vivo,Mus musculus,10090.0,
6847,,,,,CHEMBL622748,A,BAO_0000218,,,1,5969,In vivo Cmax in mice at dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6848,,,,,CHEMBL622749,A,BAO_0000218,,,1,4573,Maximal concentration determined at a dose 10 mg/kg administered intraperitoneally to mice,In vivo,Mus musculus,10090.0,
6849,Plasma,,,,CHEMBL622750,A,BAO_0000218,,,1,3277,Maximum plasma concentration was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),In vivo,Mus musculus,10090.0,
6850,Plasma,,,,CHEMBL623411,A,BAO_0000218,,,1,17734,Maximum concentration in plasma was determined after intraperitoneal administration of 100 mg/kg in mice,In vivo,Mus musculus,10090.0,
6851,Plasma,,,,CHEMBL875946,A,BAO_0000218,,,1,3132,Maximum concentration obtained in mouse plasma was determined,In vivo,Mus musculus,10090.0,
6852,Plasma,,,,CHEMBL623412,A,BAO_0000218,,,1,3132,Maximum concentration obtained in mouse plasma was determined at dose 25 mg/kg,In vivo,Mus musculus,10090.0,
6853,Plasma,,,,CHEMBL623413,A,BAO_0000218,,,1,6348,Maximum plasma concentration of compound was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,In vivo,Mus musculus,10090.0,
6854,Plasma,,,,CHEMBL623414,A,BAO_0000218,,,1,17729,Maximum plasma concentration when injected i.p. in mice at a dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6855,Plasma,,,,CHEMBL623415,A,BAO_0000218,,,1,17729,Maximum plasma concentration when injected intravenously in mice at a dose of 20 mg/kg,In vivo,Mus musculus,10090.0,
6856,Plasma,,,,CHEMBL623416,A,BAO_0000218,,,1,17729,Maximum plasma concentration when injected perorally in mice at a dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6857,Plasma,,,,CHEMBL623417,A,BAO_0000218,,,1,17728,Maximal plasma concentration in BALB/C mice after 20 mg/kg intraperitoneal dose,In vivo,Mus musculus,10090.0,
6858,Plasma,,,,CHEMBL623418,A,BAO_0000218,,,1,17728,Maximal plasma concentration in BALB/C mice after 20 mg/kg intravenous dose,In vivo,Mus musculus,10090.0,
6859,Plasma,,,,CHEMBL623419,A,BAO_0000218,,,1,17728,Maximal plasma concentration in BALB/C mice after 50 mg/kg oral dose,In vivo,Mus musculus,10090.0,
6860,,,,,CHEMBL622816,A,BAO_0000218,,,1,4066,Peak concentration at a single subcutaneous administration of 40 mg/kg in mice,In vivo,Mus musculus,10090.0,
6861,,,,,CHEMBL623313,A,BAO_0000218,,,1,6178,Pharmacokinetic property (C(max)) was determined after ip administration of 32 mg/kg in mice,In vivo,Mus musculus,10090.0,
6862,,,,,CHEMBL623314,A,BAO_0000218,,,1,6178,Pharmacokinetic property (C(max)) was determined after po administration of 32 mg/kg in mice,In vivo,Mus musculus,10090.0,
6863,,,,,CHEMBL876788,A,BAO_0000218,,,1,3760,Pharmacokinetic studies were carried out in vivo after administration of compound at 5 mg/kg intravenously in mice,In vivo,Mus musculus,10090.0,
6864,,,,,CHEMBL623315,A,BAO_0000218,,,1,3760,Pharmacokinetic studies were carried out in vivo after administration of compound at 5 mg/kg perorally in mice,In vivo,Mus musculus,10090.0,
6865,,,,,CHEMBL623316,A,BAO_0000218,,,1,3760,Pharmacokinetic studies were carried out in vivo after administration of compound at 50 mg/kg intravenously in mice,In vivo,Mus musculus,10090.0,
6866,,,,,CHEMBL623317,A,BAO_0000218,,,1,3760,Pharmacokinetic studies were carried out in vivo after administration of compound at 50 mg/kg perorally in mice,In vivo,Mus musculus,10090.0,
6868,,,,,CHEMBL623319,A,BAO_0000218,,,1,5961,Cmax in male mice after 2 mg/kg oral dose,In vivo,Mus musculus,10090.0,
6869,,,,,CHEMBL623320,A,BAO_0000218,,,1,6137,Plasma concentration of 5-FU in HT-3 (human cervical cancer) xenograft mice at 1.38 mg/kg oral dose co-administered with 135 mg/kg Capecitabine,In vivo,Mus musculus,10090.0,
6870,,,,,CHEMBL623321,A,BAO_0000218,,,1,3802,Tested for Cmax value at the dose of 10 mg/kg when administered perorally in mouse,In vivo,Mus musculus,10090.0,
6871,,,,,CHEMBL623322,A,BAO_0000218,,,1,3535,Concentration in plasma (systemic) following oral dose in mouse at 0.25 hr,,Mus musculus,10090.0,
6872,,,,,CHEMBL623323,A,BAO_0000218,,,1,3535,Concentration in plasma (systemic) following oral dose in mouse at 1 hr,,Mus musculus,10090.0,
6873,,,,,CHEMBL623324,A,BAO_0000218,,,1,3535,Concentration in plasma (systemic) following oral dose in mouse at 24 hr,,Mus musculus,10090.0,
6874,,,,,CHEMBL623325,A,BAO_0000218,,,1,3535,Concentration in plasma (systemic) following oral dose in mouse at 2 hr,,Mus musculus,10090.0,
6875,,,,,CHEMBL623326,A,BAO_0000218,,,1,3535,Concentration in plasma (systemic) following oral dose in mouse at 4 hr,,Mus musculus,10090.0,
6876,,,,,CHEMBL623327,A,BAO_0000218,,,1,3535,Concentration in plasma (systemic) following oral dose in mouse at 6 hr,,Mus musculus,10090.0,
6877,Plasma,,,,CHEMBL623328,A,BAO_0000218,,,1,2862,Maximum concentration in plasma upon oral administration in mouse,,Mus musculus,10090.0,
6878,Plasma,,,,CHEMBL623329,A,BAO_0000218,,,1,2675,Maximum plasma concentration was evaluated in mice after oral administration,,Mus musculus,10090.0,
6879,Plasma,,,,CHEMBL623330,A,BAO_0000218,,,1,2675,Maximum plasma concentration was evaluated in mice after intravenous administration; Cp max Not determined,In vivo,Mus musculus,10090.0,
6880,,,,,CHEMBL876789,A,BAO_0000218,,,1,5399,Dose at which the compound induced fecal excretion in mice,,Mus musculus,10090.0,
6893,,,,A10,CHEMBL623333,F,BAO_0000219,,,1,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.01 uM,,Rattus norvegicus,10116.0,
6894,,,,A10,CHEMBL623334,F,BAO_0000219,,,1,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.1 uM,,Rattus norvegicus,10116.0,
6895,,,,A10,CHEMBL627536,F,BAO_0000219,,,1,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 1.0 uM,,Rattus norvegicus,10116.0,
6896,,,,A10,CHEMBL627537,F,BAO_0000219,,,1,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 10.0 uM,,Rattus norvegicus,10116.0,
6897,,,,A10,CHEMBL627538,F,BAO_0000219,,,1,16361,In vitro [14C]- creatine uptake (1 mM) was determined in rat A10 smooth muscle cells at a concentration of (1 mM),,Rattus norvegicus,10116.0,
6898,,,,A121,CHEMBL884106,F,BAO_0000219,,,1,2288,Cytotoxicity was evaluated against A121 ovarian carcinoma human cancer cell line,,Homo sapiens,9606.0,
6899,,,,A121,CHEMBL625294,F,BAO_0000219,,,1,10404,Anticancer activity against human ovarian carcinoma A121 cells,,Homo sapiens,9606.0,
6900,,,,A121,CHEMBL625295,F,BAO_0000219,,,1,14790,Cytotoxic effect (tumor cell growth inhibition) on the human cell line A121 ovarian carcinoma at the dose of of 16.6 mM,,Homo sapiens,9606.0,
6901,,,,A121,CHEMBL625296,F,BAO_0000219,,,1,14790,Cytotoxic effect (tumor cell growth inhibition) on the human cell line A121 ovarian carcinoma at the dose of of 83 mM,,Homo sapiens,9606.0,
6902,,,,A121,CHEMBL625297,F,BAO_0000219,,,1,14253,Growth inhibition of human ovarian carcinoma (A121) cell line,,Homo sapiens,9606.0,
6903,,,,A121,CHEMBL625298,F,BAO_0000219,,,1,13617,Concentration required to inhibit growth of human tumor A121 (ovarian) cell line.,,Homo sapiens,9606.0,
6904,,,,A121,CHEMBL625960,F,BAO_0000219,,,1,1003,Cytotoxicity against human A121 ovarian cells,,Homo sapiens,9606.0,
6905,,,,A121,CHEMBL625961,F,BAO_0000219,,,1,830,Cytotoxicity was evaluated in vitro against A121 (ovarian carcinoma) human tumor cell lines,,Homo sapiens,9606.0,
6906,,,,A121,CHEMBL625962,F,BAO_0000219,,,1,12307,In vitro cytotoxicity against human ovarian carcinoma A21,,Homo sapiens,9606.0,
6907,,,,A121,CHEMBL624717,F,BAO_0000219,,,1,14254,Inhibition of the growth against human Ovarian Carcinoma (A121) cell line after 72 hr exposure,,Homo sapiens,9606.0,
6908,,,,A121,CHEMBL624718,F,BAO_0000219,,,1,13370,Inhibitory activity of compound against human A121 ovarian cell line.,,Homo sapiens,9606.0,
6909,,,,A121,CHEMBL624719,F,BAO_0000219,,,1,14790,Dose at which compound exhibits cytotoxicity in the A121 ovarian carcinoma cell line.,,Homo sapiens,9606.0,
6910,,,,A121,CHEMBL624720,F,BAO_0000219,,,1,3614,Inhibition of growth of human ovarian tumor cell line (A121) after 72 hr of drug exposure,,Homo sapiens,9606.0,
6911,,,,A 172,CHEMBL624721,F,BAO_0000219,,,1,2664,Compound was evaluated for in vitro antiproliferative activity against A172 human CNS cancer cell line,,Homo sapiens,9606.0,
6912,,,,A 172,CHEMBL624722,F,BAO_0000219,,,1,2037,In vitro cytotoxicity against A172 human tumor cell lines.,,Homo sapiens,9606.0,
6913,,,,A 172,CHEMBL877597,F,BAO_0000219,,,1,14539,Growth inhibition time for A172 Human Glioma cell growth at concentration 5 uM,,Homo sapiens,9606.0,
6914,,,,A 172,CHEMBL624723,F,BAO_0000219,,,1,2836,Compound was evaluated for cytotoxicity against human glioblastoma (A172) cell line,,Homo sapiens,9606.0,
6915,,,,A 172,CHEMBL624724,F,BAO_0000219,,,1,10708,Evaluated for the inhibitory concentration required to cause growth inhibition of A172Mer- cell line of central nervous system (CNS) using the MTT Cytotoxicity Assay,,Homo sapiens,9606.0,
6916,,,,,CHEMBL624725,B,BAO_0000224,,,4,8975,Association constant against A2 adenosine receptor,,Canis lupus familiaris,9615.0,
6917,,,,A2,CHEMBL624726,F,BAO_0000219,,,1,7645,In vitro effective dose that causes 50% inhibition of growth of A2 cell line - amelanotic melanoma,,fish,,
