td,ss_tss,ss_tp,vrnt_d,cll_d,b_frmt,crtd_b,cnfdnc_scr,rltnshp_tp,tss_d,src_d,ss_strn,ss_cll_tp,ss_tst_tp,chmbl_d,ss_ctgr,ss_d,ss_sbclllr_frctn,src_ss_d,dscrptn,dc_d,ss_rgnsm,ss_tx_d
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628352,,14477,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 316 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628353,,14478,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 32.4 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628354,,14479,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 324 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626667,,14480,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.0 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626668,,14481,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.1 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626669,,14482,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.8 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626670,,14483,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 341 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626671,,14484,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 348 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626672,,14485,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 37.6 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626673,,14486,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 50.8 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626674,,14487,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 58.4 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626675,,14488,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 65.2 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626676,,14489,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 68.1 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626677,,14490,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 7.94 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626678,,14491,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.6 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626679,,14492,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.8 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL875612,,14493,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 74.8 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626680,,14494,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 77.5 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626681,,14495,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 79.4 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626682,,14496,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 80.9 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626683,,14497,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 83.8 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626684,,14498,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.5 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626685,,14499,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.7 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626686,,14500,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.7 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626687,,14501,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.9 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL624978,,14502,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 9.06 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL624979,,14503,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 90.6 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL624980,,14504,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 94.9 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL624981,,14505,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 97.1 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50588,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL624982,,14506,,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,12582,Canis lupus familiaris,9615.0
22224,Prostate gland,A,,,BAO_0000218,Autocuration,0,U,2367.0,1,,,In vivo,CHEMBL627564,,14507,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d),13257,,
22224,Prostate gland,A,,,BAO_0000218,Autocuration,0,U,2367.0,1,,,In vivo,CHEMBL627565,,14508,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v),13257,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,In vivo,CHEMBL627566,,14509,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/blood,13257,,
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL627567,,14510,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/muscle,13257,,
22224,Spleen,A,,,BAO_0000218,Autocuration,0,U,2106.0,1,,,In vivo,CHEMBL627568,,14511,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in spleen,13257,,
22224,Kidney,A,,,BAO_0000218,Autocuration,0,U,2113.0,1,,,In vivo,CHEMBL627569,,14512,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hr in kidney,13257,,
22224,Urinary bladder,A,,,BAO_0000218,Autocuration,0,U,1255.0,1,,,In vivo,CHEMBL627570,,14513,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bladder,13257,,
22224,Blood,A,,,BAO_0000218,Autocuration,0,U,178.0,1,,,In vivo,CHEMBL627571,,14514,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in blood,13257,,
22224,Bone element,A,,,BAO_0000218,Autocuration,0,U,1474.0,1,,,In vivo,CHEMBL627572,,14515,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bone,13257,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,In vivo,CHEMBL627573,,14516,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in fat,13257,,
22224,Kidney,A,,,BAO_0000218,Autocuration,0,U,2113.0,1,,,In vivo,CHEMBL627574,,14517,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in kidney,13257,,
22224,Liver,A,,,BAO_0000218,Autocuration,0,U,2107.0,1,,,In vivo,CHEMBL627575,,14518,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in liver,13257,,
22224,Lung,A,,,BAO_0000218,Autocuration,0,U,2048.0,1,,,In vivo,CHEMBL627576,,14519,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in lung,13257,,
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL627577,,14520,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in muscle,13257,,
22224,Prostate gland,A,,,BAO_0000218,Autocuration,0,U,2367.0,1,,,In vivo,CHEMBL627578,,14521,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d),13257,,
22224,Prostate gland,A,,,BAO_0000218,Autocuration,0,U,2367.0,1,,,In vivo,CHEMBL627579,,14522,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/biood,13257,,
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL627580,,14523,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/muscle,13257,,
22224,Prostate gland,A,,,BAO_0000218,Autocuration,0,U,2367.0,1,,,In vivo,CHEMBL627581,,14524,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v),13257,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,In vivo,CHEMBL627582,,14525,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/blood,13257,,
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL627583,,14526,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/muscle,13257,,
22224,Spleen,A,,,BAO_0000218,Autocuration,0,U,2106.0,1,,,In vivo,CHEMBL627584,,14527,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in spleen,13257,,
22224,Prostate gland,A,,,BAO_0000218,Autocuration,0,U,2367.0,1,,,In vivo,CHEMBL627585,,14528,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/biood,13257,,
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL627586,,14529,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/muscle,13257,,
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL627587,,14530,,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 200 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL627588,,14531,,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL628250,,14532,,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 200 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL628251,,14533,,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hippocampus,A,,,BAO_0000218,Intermediate,1,N,10000000.0,1,,,In vivo,CHEMBL628252,,14534,,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 200 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hippocampus,A,,,BAO_0000218,Intermediate,1,N,10000000.0,1,,,In vivo,CHEMBL628253,,14535,,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hypothalamus,A,,,BAO_0000218,Intermediate,1,N,1898.0,1,,,In vivo,CHEMBL628254,,14536,,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 200 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hypothalamus,A,,,BAO_0000218,Intermediate,1,N,1898.0,1,,,In vivo,CHEMBL877493,,14537,,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL628255,,14538,,,Biodistribution of the Radiolabeled FCWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL628256,,14539,,,Biodistribution of the Radiolabeled FCWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hippocampus,A,,,BAO_0000218,Intermediate,1,N,10000000.0,1,,,In vivo,CHEMBL628257,,14540,,,Biodistribution of the Radiolabeled FCWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hypothalamus,A,,,BAO_0000218,Intermediate,1,N,1898.0,1,,,In vivo,CHEMBL628258,,14541,,,Biodistribution of the Radiolabeled FCWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL628259,,14542,,,Biodistribution of the Radiolabeled MeFBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL628429,,14543,,,Biodistribution of the Radiolabeled MeFBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hippocampus,A,,,BAO_0000218,Intermediate,1,N,10000000.0,1,,,In vivo,CHEMBL626862,,14544,,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,15413,Rattus norvegicus,10116.0
50597,Hypothalamus,A,,,BAO_0000218,Intermediate,1,N,1898.0,1,,,In vivo,CHEMBL626863,,14545,,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635; Not determined,15413,Rattus norvegicus,10116.0
50597,Cerebellum,A,,,BAO_0000218,Intermediate,1,N,2037.0,1,,,In vivo,CHEMBL625886,,14546,,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum,15413,Rattus norvegicus,10116.0
50597,Cerebellum,A,,,BAO_0000218,Intermediate,1,N,2037.0,1,,,In vivo,CHEMBL625887,,14547,,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum co-injected with 50 nM of WAY 100635.,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL625888,,14548,,,Biodistribution of the [11C]-radiolabeled compound in rat cortex,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL625889,,14549,,,Biodistribution of the [11C]-radiolabeled compound in rat cortex co-injected with 50 nM of WAY 100635.,15413,Rattus norvegicus,10116.0
50597,Hippocampus,A,,,BAO_0000218,Intermediate,1,N,10000000.0,1,,,In vivo,CHEMBL625890,,14550,,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus,15413,Rattus norvegicus,10116.0
50597,Hippocampus,A,,,BAO_0000218,Intermediate,1,N,10000000.0,1,,,In vivo,CHEMBL625891,,14551,,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus co-injected with 50 nM of WAY 100635.,15413,Rattus norvegicus,10116.0
50597,Hypothalamus,A,,,BAO_0000218,Intermediate,1,N,1898.0,1,,,In vivo,CHEMBL625892,,14552,,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus,15413,Rattus norvegicus,10116.0
50597,Hypothalamus,A,,,BAO_0000218,Intermediate,1,N,1898.0,1,,,In vivo,CHEMBL625893,,14553,,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus co-injected with 50 nM of WAY 100635.,15413,Rattus norvegicus,10116.0
50597,Cerebellum,A,,,BAO_0000218,Intermediate,1,N,2037.0,1,,,In vivo,CHEMBL625894,,14554,,,Biodistribution of the [18F]-radiolabeled compound in rat cerebellum,15413,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL625895,,14555,,,Biodistribution of the [18F]-radiolabeled compound in rat cortex,15413,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL625896,,14556,,,Reaction rate parameter value for phosphate with transfer with respect to ATP,12404,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL625897,,14557,,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 8.5(Apparent inhibition constant)",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL625898,,14558,,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL625899,,14559,,,"Tested for hydrolysis in presence of phenylboronic acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL626124,,14560,,,Reaction rate parameter value for phosphate with transfer with respect to ATP,12404,,
50212,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628500,,14561,,,Ability to inhibit Escherichia coli adenylate kinase II activity expressed as half maximal velocity,7624,Escherichia coli,562.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL857856,,14562,,,"Ability to inhibit rat adenylate kinase II, activity expressed as half-maximal velocity",7624,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628501,,14563,,,"Ability to inhibit rat adenylate kinase III, activity expressed as half-maximal velocity",7624,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL628502,,14564,,,"Compound was evaluated for the Michaelis-Menten constant, Km in a generic protein phosphatase stopped assay system",4643,,
