assays_RELATITY,assays_ASSSUBCELFR,assays_T,assays_CEI,assays_ASSTR,assays_ASSTT,assays_DOI,assays_ASSTIS,assays_ASOR,assays_ASSCA,assays_BFOR,assays_SRASI,assays_Des,assays_CHEI,assays_ASTAI,assays_ASSI,assays_ASST,assays_SI,assays_CUB,assays_ASCTY,assays_VARI,assays_TISI,assays_CONSCO
U,,22224,,,In vivo,13257,Muscle tissue,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/muscle,CHEMBL627580,,14523,A,1,Autocuration,,,2385.0,0
U,,22224,,,In vivo,13257,Prostate gland,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v),CHEMBL627581,,14524,A,1,Autocuration,,,2367.0,0
U,,22224,,,In vivo,13257,,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/blood,CHEMBL627582,,14525,A,1,Autocuration,,,,0
U,,22224,,,In vivo,13257,Muscle tissue,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/muscle,CHEMBL627583,,14526,A,1,Autocuration,,,2385.0,0
U,,22224,,,In vivo,13257,Spleen,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in spleen,CHEMBL627584,,14527,A,1,Autocuration,,,2106.0,0
U,,22224,,,In vivo,13257,Prostate gland,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/biood,CHEMBL627585,,14528,A,1,Autocuration,,,2367.0,0
U,,22224,,,In vivo,13257,Muscle tissue,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/muscle,CHEMBL627586,,14529,A,1,Autocuration,,,2385.0,0
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL627587,10116.0,14530,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL627588,10116.0,14531,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL628250,10116.0,14532,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628251,10116.0,14533,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,Hippocampus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL628252,10116.0,14534,A,1,Intermediate,,,10000000.0,1
N,,50597,,,In vivo,15413,Hippocampus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628253,10116.0,14535,A,1,Intermediate,,,10000000.0,1
N,,50597,,,In vivo,15413,Hypothalamus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL628254,10116.0,14536,A,1,Intermediate,,,1898.0,1
N,,50597,,,In vivo,15413,Hypothalamus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL877493,10116.0,14537,A,1,Intermediate,,,1898.0,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FCWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628255,10116.0,14538,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FCWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628256,10116.0,14539,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,Hippocampus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FCWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628257,10116.0,14540,A,1,Intermediate,,,10000000.0,1
N,,50597,,,In vivo,15413,Hypothalamus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled FCWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628258,10116.0,14541,A,1,Intermediate,,,1898.0,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled MeFBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628259,10116.0,14542,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled MeFBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628429,10116.0,14543,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,Hippocampus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL626862,10116.0,14544,A,1,Intermediate,,,10000000.0,1
N,,50597,,,In vivo,15413,Hypothalamus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635; Not determined,CHEMBL626863,10116.0,14545,A,1,Intermediate,,,1898.0,1
N,,50597,,,In vivo,15413,Cerebellum,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum,CHEMBL625886,10116.0,14546,A,1,Intermediate,,,2037.0,1
N,,50597,,,In vivo,15413,Cerebellum,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum co-injected with 50 nM of WAY 100635.,CHEMBL625887,10116.0,14547,A,1,Intermediate,,,2037.0,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat cortex,CHEMBL625888,10116.0,14548,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat cortex co-injected with 50 nM of WAY 100635.,CHEMBL625889,10116.0,14549,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15413,Hippocampus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus,CHEMBL625890,10116.0,14550,A,1,Intermediate,,,10000000.0,1
N,,50597,,,In vivo,15413,Hippocampus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus co-injected with 50 nM of WAY 100635.,CHEMBL625891,10116.0,14551,A,1,Intermediate,,,10000000.0,1
N,,50597,,,In vivo,15413,Hypothalamus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus,CHEMBL625892,10116.0,14552,A,1,Intermediate,,,1898.0,1
N,,50597,,,In vivo,15413,Hypothalamus,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus co-injected with 50 nM of WAY 100635.,CHEMBL625893,10116.0,14553,A,1,Intermediate,,,1898.0,1
N,,50597,,,In vivo,15413,Cerebellum,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [18F]-radiolabeled compound in rat cerebellum,CHEMBL625894,10116.0,14554,A,1,Intermediate,,,2037.0,1
N,,50597,,,In vivo,15413,,Rattus norvegicus,,BAO_0000218,,Biodistribution of the [18F]-radiolabeled compound in rat cortex,CHEMBL625895,10116.0,14555,A,1,Intermediate,,,,1
U,,22224,,,,12404,,,,BAO_0000019,,Reaction rate parameter value for phosphate with transfer with respect to ATP,CHEMBL625896,,14556,A,1,Autocuration,,,,0
U,,22224,,,,568,,,,BAO_0000019,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 8.5(Apparent inhibition constant)",CHEMBL625897,,14557,A,1,Autocuration,,,,0
U,,22224,,,,568,,,,BAO_0000019,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",CHEMBL625898,,14558,A,1,Autocuration,,,,0
U,,22224,,,,568,,,,BAO_0000019,,"Tested for hydrolysis in presence of phenylboronic acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",CHEMBL625899,,14559,A,1,Autocuration,,,,0
U,,22224,,,,12404,,,,BAO_0000019,,Reaction rate parameter value for phosphate with transfer with respect to ATP,CHEMBL626124,,14560,A,1,Autocuration,,,,0
N,,50212,,,,7624,,Escherichia coli,,BAO_0000218,,Ability to inhibit Escherichia coli adenylate kinase II activity expressed as half maximal velocity,CHEMBL628500,562.0,14561,A,1,Intermediate,,,,1
N,,50597,,,,7624,,Rattus norvegicus,,BAO_0000218,,"Ability to inhibit rat adenylate kinase II, activity expressed as half-maximal velocity",CHEMBL857856,10116.0,14562,A,1,Intermediate,,,,1
N,,50597,,,,7624,,Rattus norvegicus,,BAO_0000218,,"Ability to inhibit rat adenylate kinase III, activity expressed as half-maximal velocity",CHEMBL628501,10116.0,14563,A,1,Intermediate,,,,1
U,,22224,,,,4643,,,,BAO_0000019,,"Compound was evaluated for the Michaelis-Menten constant, Km in a generic protein phosphatase stopped assay system",CHEMBL628502,,14564,A,1,Autocuration,,,,0
U,,22224,,,,11532,,,,BAO_0000019,,Kinetic parameter KM (nM) for the MAO-B catalyzed oxidation of the compound.,CHEMBL628503,,14565,A,1,Autocuration,,,,0
U,,22224,,,,11018,,,,BAO_0000019,,Kinetic parameter KM at pH 7.4 and 37 degree Centigrade,CHEMBL628504,,14566,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",CHEMBL628505,,14567,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as KM",CHEMBL874452,,14568,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as KM; Not determined",CHEMBL628506,,14569,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",CHEMBL628507,,14570,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as KM",CHEMBL628508,,14571,A,1,Autocuration,,,,0
U,,22224,,,,8949,,,,BAO_0000019,,Michaelis constant (KM) was evaluated,CHEMBL628509,,14572,A,1,Autocuration,,,,0
U,,22224,,,,12404,,,,BAO_0000019,,Reaction rate parameter value for phosphate with transfer with respect to ATP,CHEMBL628510,,14573,A,1,Autocuration,,,,0
U,,22224,,,,7625,,,,BAO_0000019,,Substrate concentration for half maximal velocity was reported for rat hexokinase I,CHEMBL628511,,14574,B,1,Autocuration,,,,0
U,,22224,,,,7625,,,,BAO_0000019,,Substrate concentration for half maximal velocity was reported for rat hexokinase II,CHEMBL628512,,14575,B,1,Autocuration,,,,0
U,,22224,,,,7625,,,,BAO_0000019,,Substrate concentration for half maximal velocity was reported for rat hexokinase III,CHEMBL628513,,14576,B,1,Autocuration,,,,0
U,,22224,,,,7625,,,,BAO_0000019,,Substrate concentration for half maximal velocity was reported for yeast hexokinase,CHEMBL628514,,14577,B,1,Autocuration,,,,0
U,,22224,,,,12908,,,,BAO_0000019,,Pseudo-first-order rate constant for alkylation of NBP in 50% aqueous acetone at 66 degrees celsius with 50 uM and 25 uM of NBP.,CHEMBL628515,,14578,A,1,Autocuration,,,,0
U,,22224,,,,10368,,,,BAO_0000019,,Rate constant for alkylation of 4-(4-nitrobenzyl)pyridine,CHEMBL628516,,14579,A,1,Autocuration,,,,0
U,,22224,,,,13108,,,,BAO_0000019,,Bimolecular rate constant (KOH) at 25 degree C (m = 0.5),CHEMBL628517,,14580,A,1,Autocuration,,,,0
U,,22224,,,,13108,,,,BAO_0000019,,its bimolecular rate constant (KOH) at 25 degree C (m = 0.5),CHEMBL628518,,14581,A,1,Autocuration,,,,0
U,,22224,,,,15217,,,,BAO_0000019,,Acid dissociation constant evaluated towards Hematin mu-oxo dimer,CHEMBL628519,,14582,A,1,Autocuration,,,,0
U,,22224,,,,15217,,,,BAO_0000019,,Acid dissociation constant evaluated towards Hematin mu-oxo dimer; Not available,CHEMBL628520,,14583,A,1,Autocuration,,,,0
U,,22224,,,,10933,,,,BAO_0000019,,Binding constant was determined,CHEMBL628521,,14584,A,1,Autocuration,,,,0
U,,22224,,,,2363,,,,BAO_0000019,,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree Centigrade,CHEMBL630443,,14585,A,1,Autocuration,,,,0
U,,22224,,,,2363,,,,BAO_0000019,,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree centigrade; Not determined,CHEMBL630444,,14586,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,Rate constant with triethylamine at 30 degree C in 0.1 M potassium chloride was expressed as Kamine,CHEMBL857732,,14587,A,1,Autocuration,,,,0
U,,22224,,,,14915,,,,BAO_0000100,,Octanol-water apparent distribution coefficient measured in TRIS buffer at a pH 7.4.,CHEMBL630445,,14588,P,1,Autocuration,,,,0
U,,22224,,,,8847,,,,BAO_0000019,,Catalytic rate constant of the compound,CHEMBL630446,,14589,A,1,Autocuration,,,,0
U,,22224,,,,15357,,,,BAO_0000019,,inactivation rate constant calculated from experimental IC50 value for dipeptidyl peptidase IV inhibition,CHEMBL630447,,14590,B,1,Autocuration,,,,0
U,,22224,,,,2869,,,,BAO_0000019,,Catalytic constant expressed as Kinetic behavior of enzyme (PicK/6-His),CHEMBL630448,,14591,A,1,Autocuration,,,,0
U,,22224,,,,3484,,,,BAO_0000019,,Catalytic rate constant against phospholipase A2 was determined,CHEMBL630449,,14592,A,1,Autocuration,,,,0
U,,22224,,,,1373,,,,BAO_0000019,,"Compound was evaluated for catalytic constant, Kcat",CHEMBL630450,,14593,A,1,Autocuration,,,,0
U,,22224,,,,8142,,,,BAO_0000019,,Compound was tested for hydrolysis by acetylcholinesterase and the kinetic constant (kcat) which is a first-order rate constant was determined,CHEMBL630451,,14594,A,1,Autocuration,,,,0
U,,22224,,,,14131,,,,BAO_0000019,,Kcat calculated from 0.693/T1/2,CHEMBL630452,,14595,A,1,Autocuration,,,,0
U,,22224,,,,17269,,,,BAO_0000019,,Kcat was determined,CHEMBL630453,,14596,A,1,Autocuration,,,,0
U,,22224,,,,3485,,,,BAO_0000019,,Kcat against class A PCI beta-lactamase catalyzed lactone hydrolysis,CHEMBL630454,,14597,A,1,Autocuration,,,,0
U,,22224,,,,3485,,,,BAO_0000019,,Kcat against class A TEM beta-lactamase catalyzed lactone hydrolysis,CHEMBL630455,,14598,A,1,Autocuration,,,,0
U,,22224,,,,3485,,,,BAO_0000019,,Kcat against class C P99 beta-lactamase catalyzed lactone hydrolysis,CHEMBL631487,,14599,A,1,Autocuration,,,,0
U,,22224,,,,5962,,,,BAO_0000019,,Kcat value was determined,CHEMBL631488,,14600,A,1,Autocuration,,,,0
U,,22224,,,,3133,,,,BAO_0000019,,Kinetic constant for the hydrolysis by the catalyst CPA was evaluated,CHEMBL876440,,14601,A,1,Autocuration,,,,0
U,,22224,,,,3133,,,,BAO_0000019,,Kinetic constant for the hydrolysis by the catalyst McAbIIF9D8 was evaluated,CHEMBL631489,,14602,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",CHEMBL857742,,14603,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat",CHEMBL631490,,14604,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as Kcat; Not determined",CHEMBL631491,,14605,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",CHEMBL631492,,14606,A,1,Autocuration,,,,0
U,,22224,,,,2276,,,,BAO_0000019,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat",CHEMBL631493,,14607,A,1,Autocuration,,,,0
U,,22224,,,,4892,,,,BAO_0000019,,Kinetic parameter for rate of conversion to PABA was determined,CHEMBL631494,,14608,A,1,Autocuration,,,,0
U,,22224,,,,3133,,,,BAO_0000019,,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,CHEMBL631495,,14609,A,1,Autocuration,,,,0
N,,50597,,,,11488,Feces,Rattus norvegicus,,BAO_0000218,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",CHEMBL631496,10116.0,14610,A,1,Intermediate,,,1988.0,1
N,,50597,,,,11488,Urine,Rattus norvegicus,,BAO_0000218,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",CHEMBL631497,10116.0,14611,A,1,Intermediate,,,1088.0,1
N,,50597,,,,11488,Urine,Rattus norvegicus,,BAO_0000218,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",CHEMBL631498,10116.0,14612,A,1,Intermediate,,,1088.0,1
N,,50597,,,,11488,Urine,Rattus norvegicus,,BAO_0000218,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",CHEMBL629776,10116.0,14613,A,1,Intermediate,,,1088.0,1
N,,50597,,,,11488,Urine,Rattus norvegicus,,BAO_0000218,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",CHEMBL629777,10116.0,14614,A,1,Intermediate,,,1088.0,1
N,,50597,,,,11488,Urine,Rattus norvegicus,,BAO_0000218,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",CHEMBL629778,10116.0,14615,A,1,Intermediate,,,1088.0,1
N,,50597,,,,11488,,Rattus norvegicus,,BAO_0000218,,Cumulative dose excreted after intraduodenal administration at 0-0.5 hours in rats,CHEMBL630456,10116.0,14616,A,1,Intermediate,,,,1
N,,50597,,,,11488,,Rattus norvegicus,,BAO_0000218,,Cumulative dose excreted after intraduodenal administration at 0.5-1.0 hours in rats,CHEMBL630457,10116.0,14617,A,1,Intermediate,,,,1
N,,50597,,,,11488,,Rattus norvegicus,,BAO_0000218,,Cumulative dose excreted after intraduodenal administration at 1.0-1.5 hours in rats,CHEMBL630458,10116.0,14618,A,1,Intermediate,,,,1
N,,50597,,,,11488,,Rattus norvegicus,,BAO_0000218,,Cumulative dose excreted after intraduodenal administration at 1.5-2.0 hours in rats,CHEMBL630459,10116.0,14619,A,1,Intermediate,,,,1
