cell_id,assay_cell_type,doc_id,assay_organism,confidence_score,assay_type,assay_tax_id,assay_subcellular_fraction,relationship_type,tid,assay_strain,variant_id,assay_id,chembl_id,curated_by,assay_tissue,src_assay_id,bao_format,description,assay_category,tissue_id,assay_test_type,src_id
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13723,CHEMBL631450,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration (0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13724,CHEMBL629724,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),,,,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13725,CHEMBL629725,Intermediate,Zone of skin,,BAO_0000218,"Biodistribution in mice skin, after 24 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,14.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13726,CHEMBL629726,Intermediate,Zone of skin,,BAO_0000218,"Biodistribution in mice skin, after 48 hr of intravenous administration of 1-2 ug ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,14.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13727,CHEMBL629727,Intermediate,Spleen,,BAO_0000218,"Biodistribution in mice spleen, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,2106.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13728,CHEMBL630404,Intermediate,Spleen,,BAO_0000218,"Biodistribution in mice spleen, after 1 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,2106.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13729,CHEMBL630405,Intermediate,Spleen,,BAO_0000218,"Biodistribution in mice spleen, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,2106.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13730,CHEMBL630406,Intermediate,Spleen,,BAO_0000218,"Biodistribution in mice spleen, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,2106.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13731,CHEMBL630407,Intermediate,Stomach,,BAO_0000218,"Biodistribution in mice stomach, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,945.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13732,CHEMBL630573,Intermediate,Stomach,,BAO_0000218,"Biodistribution in mice stomach, after 1 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,945.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13733,CHEMBL630574,Intermediate,Stomach,,BAO_0000218,"Biodistribution in mice stomach, after 24 hr of intravenous administration of 1-2 ug of ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,945.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13734,CHEMBL630575,Intermediate,Stomach,,BAO_0000218,"Biodistribution in mice stomach, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,945.0,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13735,CHEMBL630576,Intermediate,,,BAO_0000218,"Biodistribution in mice tail, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13736,CHEMBL630577,Intermediate,,,BAO_0000218,"Biodistribution in mice tail, after 1 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13737,CHEMBL630578,Intermediate,,,BAO_0000218,"Biodistribution in mice tail, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,,In vivo,1
,,9716,Mus musculus,1,A,10090.0,,N,50594,,,13738,CHEMBL630579,Intermediate,,,BAO_0000218,"Biodistribution in mice tail, after 48 hr of intravenous administration of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",,,In vivo,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13739,CHEMBL630580,Intermediate,Kidney,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice kidney at 24 hr (orally administered),,2113.0,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13740,CHEMBL630581,Intermediate,Kidney,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice kidneys at 24 h,,2113.0,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13741,CHEMBL630582,Intermediate,Kidney,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice kidneys at 24 hr (orally administered),,2113.0,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13742,CHEMBL630583,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice liver at 24 h,,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13743,CHEMBL630584,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice liver at 24 hr (orally administered),,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13744,CHEMBL630585,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice skeleton at 24 h,,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13745,CHEMBL630586,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice skeleton at 24 hr (orally administered),,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13746,CHEMBL630587,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 h,,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13747,CHEMBL630588,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 hr (orally administered),,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13748,CHEMBL630589,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice whole body at 24 h,,,,1
,,12192,Mus musculus,1,A,10090.0,,N,50594,,,13749,CHEMBL630590,Intermediate,,,BAO_0000218,Percent of injected 238-Plutonium(IV) in mice whole body at 24 hr (orally administered),,,,1
,,12192,,0,A,,,U,22224,,,13750,CHEMBL630591,Autocuration,Feces,,BAO_0000019,Removal of 238-Plutonium(IV) in feces at 24 h,,1988.0,,1
,,12192,,0,A,,,U,22224,,,13751,CHEMBL630592,Autocuration,Feces,,BAO_0000019,Removal of 238-Plutonium(IV) in feces at 24 hr (orally administered),,1988.0,,1
,,12192,,0,A,,,U,22224,,,13752,CHEMBL630593,Autocuration,,,BAO_0000019,Removal of 238-Plutonium(IV) in gastrointestinal (GI) contents at 24 h,,,,1
,,12192,,0,A,,,U,22224,,,13753,CHEMBL630594,Autocuration,,,BAO_0000019,Removal of 238-Plutonium(IV) in gastrointestinal (GI) contents at 24 hr (orally administered),,,,1
,,12192,,0,A,,,U,22224,,,13754,CHEMBL630595,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine 0-4 h (orally administered),,1088.0,,1
,,12192,,0,A,,,U,22224,,,13755,CHEMBL630596,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine 4-24 hr (orally administered),,1088.0,,1
,,12192,,0,A,,,U,22224,,,13756,CHEMBL630597,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine after 0-24 h,,1088.0,,1
,,12192,,0,A,,,U,22224,,,13757,CHEMBL630598,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine after 0-24 hr (orally administered),,1088.0,,1
,,12192,,0,A,,,U,22224,,,13758,CHEMBL630599,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine after 0-4 h,,1088.0,,1
,,12192,,0,A,,,U,22224,,,13759,CHEMBL630600,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine after 0-4 hr (orally administered),,1088.0,,1
,,12192,,0,A,,,U,22224,,,13760,CHEMBL630601,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine after 4-24 h,,1088.0,,1
,,12192,,0,A,,,U,22224,,,13761,CHEMBL630602,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine after 4-24 hr (orally administered),,1088.0,,1
,,12192,,0,A,,,U,22224,,,13762,CHEMBL630603,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine at 0-4 hr (orally administered),,1088.0,,1
,,12192,,0,A,,,U,22224,,,13763,CHEMBL630604,Autocuration,Urine,,BAO_0000019,Removal of 238-Plutonium(IV) in urine at 4-24 hr (orally administered),,1088.0,,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13764,CHEMBL624869,Intermediate,Blood,,BAO_0000218,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,178.0,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13765,CHEMBL624870,Intermediate,Blood,,BAO_0000218,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,178.0,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13766,CHEMBL623189,Intermediate,Blood,,BAO_0000218,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,178.0,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13767,CHEMBL623190,Intermediate,Blood,,BAO_0000218,Biodistribution in blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,178.0,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13768,CHEMBL623191,Intermediate,Blood,,BAO_0000218,Biodistribution in blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,178.0,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13769,CHEMBL623192,Intermediate,,,BAO_0000218,Biodistribution in fat of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13770,CHEMBL623193,Intermediate,,,BAO_0000218,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13771,CHEMBL623194,Intermediate,,,BAO_0000218,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13772,CHEMBL623195,Intermediate,,,BAO_0000218,Biodistribution in fat of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,In vivo,1
,,12017,Rattus norvegicus,1,A,10116.0,,N,50597,,,13773,CHEMBL623196,Intermediate,,,BAO_0000218,Biodistribution in fat of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,,In vivo,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13774,CHEMBL623197,Intermediate,,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 15 microCi of the drug and 15 micro g of estradiol,,,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13775,CHEMBL623198,Intermediate,,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13776,CHEMBL623199,Intermediate,,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 50 microCi of the drug and 15 ug of estradiol,,,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13777,CHEMBL623200,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 100 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13778,CHEMBL623201,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 120 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13779,CHEMBL623202,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 15 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13780,CHEMBL623203,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 50 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13781,CHEMBL623204,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 100 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13782,CHEMBL623205,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 100 microCi of the drug and 15 ug of estradiol,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13783,CHEMBL623206,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 120 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13784,CHEMBL623207,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 120 microCi of the drug and 15 micro g of estradiol,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13785,CHEMBL623208,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 15 microCi of the drug and 15 ug of estradiol,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13786,CHEMBL623209,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13787,CHEMBL623210,Intermediate,Muscle tissue,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 50 microCi of the drug and 15 ug of estradiol,,2385.0,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13788,CHEMBL623211,Intermediate,,,BAO_0000218,Tested in vivo for the biodistribution in rat fat at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,,,1
,,11836,Rattus norvegicus,1,A,10116.0,,N,50597,,,13789,CHEMBL623212,Intermediate,Uterus,,BAO_0000218,Tested in vivo for the biodistribution in rat uterus at 1 hour after intravenous dose of 120 microCi of drug in 10%ethanol saline,,995.0,,1
,,12640,,0,A,,,U,22224,,,13790,CHEMBL623213,Autocuration,,,BAO_0000019,Tested in vitro for intrinsic activity relative to quinpirole,,,,1
,,14218,,0,A,,,U,22224,,,13791,CHEMBL623214,Autocuration,,,BAO_0000019,"Relative ion enhancement, determined in pulsed ultrafiltration",,,,1
,,11296,,0,A,,,U,22224,,,13792,CHEMBL623215,Autocuration,,,BAO_0000019,% ionization at the pH 7.4 at 37 degree Centigrade,,,,1
,,10929,,0,A,,,U,22224,,,13793,CHEMBL623216,Autocuration,,,BAO_0000019,Percentage ionization was measured,,,,1
,,13841,Bos taurus,1,A,9913.0,,N,50591,,,13794,CHEMBL623217,Intermediate,,,BAO_0000218,Association constant of binding of compound with calf thymus DNA was determined by using equilibrium dialysis.,,,,1
,,10431,,0,A,,,U,22224,,,13795,CHEMBL623218,Autocuration,,,BAO_0000019,Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 Pseudo-first-order rate constant,,,,1
,,10431,,0,A,,,U,22224,,,13796,CHEMBL623913,Autocuration,,,BAO_0000019,Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 phosphate buffer Pseudo-first-order rate constant,,,,1
,,10431,,0,A,,,U,22224,,,13797,CHEMBL623914,Autocuration,,,BAO_0000019,Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 phosphate buffer pseudo-first-order rate constant 0.1 mM EDTA,,,,1
,,8826,,0,P,,,U,22229,,,13798,CHEMBL623915,Autocuration,,,BAO_0000100,Compound was evaluated for the partition coefficient in octanol/water,,,,1
,,8826,,0,P,,,U,22229,,,13799,CHEMBL624080,Autocuration,,,BAO_0000100,Compound was evaluated for the partition coefficient in octanol/water (1-octanol / 10 mM phosphate buffer at pH 7.4),,,,1
,,9884,,0,A,,,U,22224,,,13800,CHEMBL624081,Autocuration,,,BAO_0000019,Equilibrium constant measured by the pulse radiolysis at pH 7,,,,1
,,9827,Homo sapiens,1,A,9606.0,,N,50587,,,13801,CHEMBL624082,Intermediate,,,BAO_0000218,In vitro hydrolytic rate constant determined in human blood,,,,1
,,10009,Homo sapiens,1,A,9606.0,,N,50587,,,13802,CHEMBL625054,Intermediate,,,BAO_0000218,In vitro oxidation of compound to its pyridinium salt (3) in presence of human plasma,,,,1
,,10009,,0,A,,,U,22224,,,13803,CHEMBL877485,Autocuration,,,BAO_0000019,In vitro oxidation of compound to its pyridinium salt (3) in presence of hydrogen peroxide,,,,1
,,10009,Mus musculus,1,A,10090.0,,N,50594,,,13804,CHEMBL625055,Intermediate,,,BAO_0000218,In vitro oxidation of compound to its pyridinium salt (3) in presence of mouse brain homogenate,,,,1
,,10009,Mus musculus,1,A,10090.0,,N,50594,,,13805,CHEMBL625056,Intermediate,,,BAO_0000218,In vitro oxidation of compound to its pyridinium salt (3) in presence of mouse liver homogenate,,,,1
,,10009,Homo sapiens,1,A,9606.0,,N,50587,,,13806,CHEMBL625057,Intermediate,,,BAO_0000218,In vitro oxidation of compound in presence of human plasma,,,,1
,,10009,,0,A,,,U,22224,,,13807,CHEMBL625058,Autocuration,,,BAO_0000019,In vitro oxidation of compound in presence of hydrogen peroxide,,,,1
,,10009,Mus musculus,1,A,10090.0,,N,50594,,,13808,CHEMBL625059,Intermediate,,,BAO_0000218,In vitro oxidation of compound in presence of mouse brain homogenate,,,,1
,,10009,Mus musculus,1,A,10090.0,,N,50594,,,13809,CHEMBL629536,Intermediate,,,BAO_0000218,In vitro oxidation of compound in presence of mouse liver homogenate,,,,1
,,11510,Rattus norvegicus,1,A,10116.0,,N,50597,,,13810,CHEMBL629537,Intermediate,,,BAO_0000218,Mean potassium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,,,1
,,11510,Rattus norvegicus,1,A,10116.0,,N,50597,,,13811,CHEMBL629538,Intermediate,,,BAO_0000218,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,,,1
,,11510,Rattus norvegicus,1,A,10116.0,,N,50597,,,13812,CHEMBL629539,Intermediate,,,BAO_0000218,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,,,,1
,,11510,Rattus norvegicus,1,A,10116.0,,N,50597,,,13813,CHEMBL874445,Intermediate,,,BAO_0000218,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,,,,1
,,11510,Rattus norvegicus,1,A,10116.0,,N,50597,,,13814,CHEMBL629540,Intermediate,,,BAO_0000218,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,,,,1
,,11510,Rattus norvegicus,1,A,10116.0,,N,50597,,,13815,CHEMBL629541,Intermediate,,,BAO_0000218,Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,,,,1
