ss_sbclllr_frctn,ss_tst_tp,ss_tss,ss_cll_tp,ss_ctgr,cnfdnc_scr,vrnt_d,src_ss_d,rltnshp_tp,td,dc_d,src_d,ss_tx_d,ss_d,ss_strn,b_frmt,ss_rgnsm,tss_d,chmbl_d,ss_tp,cll_d,dscrptn,crtd_b
,,Urine,,,0,,,U,22224,8133,1,314293.0,13491,,BAO_0000218,Simiiformes,1088.0,CHEMBL626277,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",Autocuration
,,Urine,,,0,,,U,22224,8133,1,314293.0,13492,,BAO_0000218,Simiiformes,1088.0,CHEMBL631250,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",Autocuration
,,Urine,,,1,,,N,50597,8133,1,10116.0,13493,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631251,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13494,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631252,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 0.3mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13495,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631253,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 1.0 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13496,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631254,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 10.0mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13497,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631255,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13498,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631256,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 2.1 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13499,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL631257,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 20.8mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13500,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628009,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 207.6 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13501,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628010,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 3.0mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13502,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628011,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13503,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628012,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 6.9 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13504,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628013,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 69.2mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13505,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628014,A,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 691.9mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13506,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628015,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.03 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13507,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628016,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13508,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL874461,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.3 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13509,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628017,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13510,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628018,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 10.0mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13511,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628019,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13512,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628020,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13513,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628021,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13514,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628022,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",Intermediate
,,Urine,,,1,,,N,50588,8133,1,9615.0,13515,,BAO_0000218,Canis lupus familiaris,1088.0,CHEMBL628023,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",Intermediate
,,Urine,,,0,,,U,22224,8133,1,314293.0,13516,,BAO_0000218,Simiiformes,1088.0,CHEMBL628024,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",Autocuration
,,Urine,,,0,,,U,22224,8133,1,314293.0,13517,,BAO_0000218,Simiiformes,1088.0,CHEMBL628025,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 10mg/kg, po",Autocuration
,,Urine,,,0,,,U,22224,8133,1,314293.0,13518,,BAO_0000218,Simiiformes,1088.0,CHEMBL628026,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",Autocuration
,,Urine,,,0,,,U,22224,8133,1,314293.0,13519,,BAO_0000218,Simiiformes,1088.0,CHEMBL628027,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",Autocuration
,,Urine,,,0,,,U,22224,8133,1,314293.0,13520,,BAO_0000218,Simiiformes,1088.0,CHEMBL628028,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",Autocuration
,,Urine,,,1,,,N,50597,8133,1,10116.0,13521,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628029,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13522,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628030,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 0.3 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13523,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628031,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13524,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628032,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 10.0 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13525,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628033,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13526,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628034,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 2.08 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13527,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628035,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13528,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL628036,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 3.0 mg/kg, po",Intermediate
,,Urine,,,1,,,N,50597,8133,1,10116.0,13529,,BAO_0000218,Rattus norvegicus,1088.0,CHEMBL874462,A,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13530,,BAO_0000218,Canis lupus familiaris,,CHEMBL628037,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -8/-38,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13531,,BAO_0000218,Canis lupus familiaris,,CHEMBL628123,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 13/-25,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13532,,BAO_0000218,Canis lupus familiaris,,CHEMBL628124,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 27/-15,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13533,,BAO_0000218,Canis lupus familiaris,,CHEMBL628125,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -2/-19,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13534,,BAO_0000218,Canis lupus familiaris,,CHEMBL628126,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/60 range (low/high); -3/-4,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13535,,BAO_0000218,Canis lupus familiaris,,CHEMBL628127,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3 range (low/high),Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13536,,BAO_0000218,Canis lupus familiaris,,CHEMBL628128,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); -9/24,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13537,,BAO_0000218,Canis lupus familiaris,,CHEMBL628129,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); 3/-1,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13538,,BAO_0000218,Canis lupus familiaris,,CHEMBL628130,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/030 range (low/high); 12/23,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13539,,BAO_0000218,Canis lupus familiaris,,CHEMBL628131,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 1/3,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13540,,BAO_0000218,Canis lupus familiaris,,CHEMBL628132,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 6/16,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13541,,BAO_0000218,Canis lupus familiaris,,CHEMBL628133,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 7/14,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13542,,BAO_0000218,Canis lupus familiaris,,CHEMBL628134,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3/10 range (low/high); 4/4/23,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13543,,BAO_0000218,Canis lupus familiaris,,CHEMBL628135,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 10/14,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13544,,BAO_0000218,Canis lupus familiaris,,CHEMBL628136,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/15,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13545,,BAO_0000218,Canis lupus familiaris,,CHEMBL628137,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/44,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13546,,BAO_0000218,Canis lupus familiaris,,CHEMBL628138,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 14/28,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13547,,BAO_0000218,Canis lupus familiaris,,CHEMBL628139,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 15-28,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13548,,BAO_0000218,Canis lupus familiaris,,CHEMBL628140,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 2/3,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13549,,BAO_0000218,Canis lupus familiaris,,CHEMBL628141,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 26/32,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13550,,BAO_0000218,Canis lupus familiaris,,CHEMBL628142,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/1,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13551,,BAO_0000218,Canis lupus familiaris,,CHEMBL628143,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/12,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13552,,BAO_0000218,Canis lupus familiaris,,CHEMBL628144,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 6/7,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13553,,BAO_0000218,Canis lupus familiaris,,CHEMBL628145,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 7/6,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13554,,BAO_0000218,Canis lupus familiaris,,CHEMBL628146,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/12,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13555,,BAO_0000218,Canis lupus familiaris,,CHEMBL625355,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/27,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13556,,BAO_0000218,Canis lupus familiaris,,CHEMBL625356,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/14,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13557,,BAO_0000218,Canis lupus familiaris,,CHEMBL625357,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/16,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13558,,BAO_0000218,Canis lupus familiaris,,CHEMBL625527,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/60 range (low/high); 12/23,Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13559,,BAO_0000218,Canis lupus familiaris,,CHEMBL875473,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3 range (low/high),Intermediate
,In vivo,,,,1,,,N,50588,9025,1,9615.0,13560,,BAO_0000218,Canis lupus familiaris,,CHEMBL625528,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 10/22,Intermediate
,In vivo,,,,1,,,N,50597,9025,1,10116.0,13561,,BAO_0000218,Rattus norvegicus,,CHEMBL626304,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 4/12,Intermediate
,In vivo,Artery,,,1,,,N,50588,9025,1,9615.0,13562,,BAO_0000218,Canis lupus familiaris,1637.0,CHEMBL624138,A,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a 10/30 dose range; 11/-11,Intermediate
