assay_id,tissue_id,doc_id,assay_tax_id,bao_format,assay_category,src_assay_id,cell_id,curated_by,src_id,assay_organism,assay_test_type,confidence_score,assay_subcellular_fraction,relationship_type,assay_strain,description,assay_type,assay_tissue
7298,,5685,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,In vitro growth inhibitory activity against A2780 human ovarium carcinoma cell line was determined,F,
7299,,3563,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,In vitro inhibitory activity against human ovarian cancer A2780 cell line,F,
7300,,17753,9606.0,BAO_0000218,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,In vivo cytotoxic concentration of compound against A2780 cell line after 72 hr exposure,F,
7301,,16317,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,"Inhibition of cell growth in human ovarian carcinoma cell line (A2780cisR,cisplatin-resistant)using the 96 hour continuous exposure sulforhodamine B (SRB) growth delay assay",F,
7302,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Inhibition of tubulin polymerization in analogy of ca.,F,
7303,,3801,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Inhibitory activity against ovarian tumor cell line A2780 after 72 hr continuous exposure to compound,F,
7304,,6181,9606.0,BAO_0000219,,,478.0,Expert,1,Homo sapiens,,1,,N,,Cytotoxic effect in ovarian cancer cell line (A2780),F,
7305,,5318,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Tested for cytotoxicity against Ovarian carcinoma parental type A2780 cell line expressing MDR-1 (-) gene,F,
7306,,4840,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Tested for the cytotoxicity in A2780 ovarian cell line,F,
7307,,15748,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,The compound was tested for cytotoxic activity against A2780 cell line(human ovarian carcinoma ),F,
7308,,15748,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,The compound was tested for cytotoxic activity against A2780/Cs cell line(human ovarian carcinoma,F,
7309,,15748,,BAO_0000219,,,481.0,Intermediate,1,,,1,,N,,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma,F,
7310,,15748,,BAO_0000219,,,481.0,Intermediate,1,,,1,,N,,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ),F,
7311,,15748,,BAO_0000219,,,481.0,Intermediate,1,,,1,,N,,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ); ND means no data,F,
7312,,15748,,BAO_0000219,,,481.0,Intermediate,1,,,1,,N,,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma),F,
7313,,17753,9606.0,BAO_0000218,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,In vivo log of cells killed after administration of compound in A2780 cell line,F,
7314,,17753,9606.0,BAO_0000218,,,478.0,Intermediate,1,Homo sapiens,In vivo,1,,N,,Compound was tested in vivo for maximum tolerated dose after i.v. administration twice a day for 5 days in A2780 cell line,F,
7315,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines.;NA means not active,F,
7316,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell lines (at 5 uM );NA means not active,F,
7317,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines; ND means no data,F,
7318,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell lines. (at 5 uM ); ND means no data,F,
7319,,17528,9606.0,BAO_0000218,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Optimal dose required to inhibit human ovarian A2780 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q4dX2),F,
7320,,6633,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Resistance factor was determined as IC50 cisplatin-resistant/parent for human A2780 ovarian cell line,F,
7321,,15000,9606.0,BAO_0000219,,,478.0,Expert,1,Homo sapiens,,1,,N,,Resistance index is IC50 ratio of A2780 cell line and A2780cisR cell line,F,
7322,,17528,9606.0,BAO_0000219,,,478.0,Expert,1,Homo sapiens,,1,,N,,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,F,
7323,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for Tubulin polymerization inhibition by using human ovarian cancer cell lines.,F,
7324,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for Tubulin polymerization inhibition by using human ovarian carcinoma cell lines.,F,
7325,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Percent of Tubulin polymerization inhibition by using human ovarian cancer cell lines at a concentration of 5 uM,F,
7326,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,"Colchicine Binding Inhibition ( CBI ) by using human ovarian cancer cell lines at 5 uM, (values are mean of 9 over 4 concentrations +/- SD)",F,
7327,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound tested for colchicine Binding Inhibition by using human ovarian cancer cell line (at 5 uM ),F,
7328,,16936,9606.0,BAO_0000219,,,478.0,Expert,1,Homo sapiens,,1,,N,,"Tested for colchicine binding inhibition, using human ovarian cancer cell lines (at 5 uM )",F,
7329,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),F,
7330,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),F,
7331,,16936,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell line (at 5 uM ),F,
7332,,17737,10090.0,BAO_0000219,,,478.0,Intermediate,1,Mus musculus,,1,,N,,In vitro antiproliferative activity against A2780 cell line,F,
7333,,17764,10090.0,BAO_0000219,,,478.0,Expert,1,Mus musculus,,1,,N,,Maximum tolerated dose in A2780 tumor in mice after intraperitoneal administration daily for 8 days,F,
7334,,3830,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C after 96 hr,F,
7335,,3829,9606.0,BAO_0000219,,,478.0,Intermediate,1,Homo sapiens,,1,,N,,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C for 96 hr,F,
7336,,3546,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Vc value in dog after IV administration at a dose of 5 mg/kg,A,
7337,,3546,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period in dog after IV administration at a dose of 5 mg/kg,A,
7338,,5668,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve was determine after peroral administration at 10 mpk in Rhesus,A,
7339,1969.0,3443,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,AUC (area under curve) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,Plasma
7340,1969.0,3443,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,AUC (area under curve) compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,Plasma
7341,,4256,9541.0,BAO_0000218,,,,Autocuration,1,Macaca fascicularis,In vivo,0,,U,,Area under curve determined after intravenous administration at a dose of 3 mg/kg in cynomolgus monkey,A,
7342,,4256,9541.0,BAO_0000218,,,,Autocuration,1,Macaca fascicularis,In vivo,0,,U,,Area under curve determined after peroral administration at a dose of 10 mg/kg in cynomolgus monkey,A,
7343,,4256,9541.0,BAO_0000218,,,,Autocuration,1,Macaca fascicularis,In vivo,0,,U,,Area under curve determined after peroral administration at a dose of 3 mg/kg in cynomolgus monkey,A,
7344,,4256,10116.0,BAO_0000218,,,,Autocuration,1,Rattus norvegicus,In vivo,0,,U,,Oral Bioavailability in rat,A,
7345,,1916,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A,
7346,,5302,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve value in monkey at a dose of 5 mg/kg,A,
7347,,4257,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve was determined in monkey after a 3 mg/kg of oral dose,A,
7348,,5355,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve was determined using trapezoidal rule after intravenous administration in cynomolgus monkeys,A,
7349,,5355,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys,A,
7350,,5355,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys; ND means Not determined,A,
7351,,6078,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under the curve for the compound calculated from 0-24 hr after intravenous administration at a dose of 10 mg/kg in monkey,A,
7352,,6078,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under the curve for the compound calculated from 0-24 hr after oral administration at a dose of 10 mg/kg in monkey,A,
7353,,6062,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under the curve was measured in monkey after an iv dose of 1 mg/kg,A,
7354,,2661,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female cynomolgus monkey,A,
7355,,2661,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female cynomolgus monkey,A,
7356,,5394,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Pharmacokinetic parameter Cmax was measured after administration into monkey at 3 mg/kg,A,
7357,,4397,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in cynomolgus monkeys (0 to 24 hr) p.o.,A,
7358,,17509,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve value 24 hr after 2 mg/kg iv administration in monkeys,A,
7359,,17509,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Area under curve value 24 hr after 2 mg/kg oral administration in monkeys,A,
7360,,6641,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Oral AUCN in monkey (dosed at 0.5 mpk iv ),A,
7361,,5355,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,,0,,U,,Bioavailability was reported in cynomolgus monkeys (ratio of AUC in oral administration to that of intravenous administration),A,
7362,,3443,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Half life compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,
7363,,3443,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Half life evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,
7364,,17409,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Binding towards monkey plasma protein at 10 uM,A,
7365,,17409,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Binding towards monkey plasma protein at 100 uM,A,
7366,,1052,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Apparent bioavailability in squirrel monkey was determined,A,
7367,,13501,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Bioavailability was determined after oral administration of compound 18 at a dose of 1 mg/kg to rhesus monkey,A,
7368,,17509,9443.0,BAO_0000218,,,,Autocuration,1,monkey,In vivo,0,,U,,Bioavailability in monkey (dose 2 mg/kg),A,
7369,,5394,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Compound at a dose 3 mg/kg was administered to monkey and was evaluated for bioavailability after administration into monkey at 3 mg/kg,A,
7370,,2661,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to female cynomolgus monkey,A,
7371,,11219,9443.0,BAO_0000218,,,,Autocuration,1,monkey,In vivo,0,,U,,Bioavailability in monkey (i.d. dosing),A,
7372,,3045,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Oral bioavailability after 5 mg/kg in cynomolgus monkey was determined,A,
7373,,17796,9527.0,BAO_0000019,,,,Autocuration,1,Cercopithecidae,,0,,U,,Clearance of the drug was measured in cynomolgus,A,
7374,,1399,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Clearance was estimated in two squirrel monkeys after iv administration at 5 mg/kg,A,
7375,,2661,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Compound was evaluated for clearance after treatment with iv dose of 1 mgkg to female cynomolgus monkey,A,
7376,1969.0,5005,9544.0,BAO_0000218,,,,Autocuration,1,Macaca mulatta,In vivo,0,,U,,Compound was tested for its plasma clearance rate in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,A,Plasma
7377,,17267,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Plasma clearance in rhesus monkey was determined,A,
7378,,6535,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Plasma clearance in monkey after administration of 1 mg/kg iv,A,
7379,,5922,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Plasma clearance in cynomolgus monkey,A,
7380,,6221,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Plasma clearance after oral administration (2.5 mg/kg) in monkey was determined,A,
7381,,5668,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Plasma clearance after peroral administration at 10 mpk in Rhesus,A,
7382,,5355,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,The total clearance was determined after intravenous administration in cynomolgus monkeys,A,
7383,,5355,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,The total clearance was determined after oral administration in cynomolgus monkeys; NA means Not applicable,A,
7384,,5355,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,The total clearance was determined after oral administration in cynomolgus monkeys; NA means not applicable,A,
7385,,4578,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Tested for Clearance upon iv administration to african green monkey,A,
7386,,17592,9527.0,BAO_0000218,,,,Autocuration,1,Cercopithecidae,In vivo,0,,U,,Clearance in monkey,A,
7387,,6641,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),A,
7388,,6642,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),A,
7389,,16367,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life was evaluated after intravenous administration to dogs,A,
7390,,5472,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Half life was evaluated in dog,A,
7391,,5474,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Half life was evaluated in dog,A,
7392,,5654,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period (t1/2) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,A,
7393,,6227,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period after intravenous administration (1 mg/kg) was determined in dog (in vivo),A,
7394,,6227,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period after intravenous administration in dog,A,
7395,,6221,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period after oral administration (2.5 mg/kg) in dog was determined,A,
7396,,4527,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Half life period at a dose of 1 uM/kg in dog was determined,A,
7397,,5668,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period was determine after peroral administration at 10 mpk in dog,A,
7398,,5668,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period was determine after peroral administration at 5 mpk in dog,A,
7399,,3854,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Half life period was determined,A,
7400,,5505,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Half life period was determined,A,
7401,,6251,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period by iv administration in dog at a dose of 6 mg/kg,A,
7402,,1918,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,,1,,N,,Half life period was evaluated in dog,A,
7403,,5546,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period was determined in Beagle dog at a dose of 1 mg/kg by iv administration,A,
7404,,4809,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life period was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),A,
7405,,6215,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half life time after intravenous administration (0.5 mg/kg) was determined in dog,A,
7406,,4527,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half-life period by oral administration at a dose of 10 uM/kg in dog was determined,A,
7407,,17594,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half-life after oral dose of compound at 3 mg/kg in dogs,A,
7408,,17839,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half-life of compound in dog following p.o. administration of 0.5 mg/kg,A,
7409,,17839,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half-life of compound in dog following p.o. administration of 0.9 mg/kg,A,
7410,,17839,9615.0,BAO_0000218,,,,Intermediate,1,Canis lupus familiaris,In vivo,1,,N,,Half-life of compound in dog following p.o. administration of 0.95 mg/kg,A,
