assays_ss_d,assays_tss_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_rgnsm,assays_src_ss_d,assays_ss_tp,assays_ss_sbclllr_frctn,assays_cll_d,assays_rltnshp_tp,assays_dc_d,assays_b_frmt,assays_chmbl_d,assays_td,assays_ss_ctgr,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_vrnt_d
12920,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631006,50597,,Intermediate,,1,1,
12921,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631007,50597,,Intermediate,,1,1,
12922,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631008,50597,,Intermediate,,1,1,
12923,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631009,50597,,Intermediate,,1,1,
12924,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631010,50597,,Intermediate,,1,1,
12925,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631011,50597,,Intermediate,,1,1,
12926,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631012,50597,,Intermediate,,1,1,
12927,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630271,50597,,Intermediate,,1,1,
12928,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630272,50597,,Intermediate,,1,1,
12929,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630273,50597,,Intermediate,,1,1,
12930,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630274,50597,,Intermediate,,1,1,
12931,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630275,50597,,Intermediate,,1,1,
12932,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL875782,50597,,Intermediate,,1,1,
12933,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630276,50597,,Intermediate,,1,1,
12934,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630277,50597,,Intermediate,,1,1,
12935,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630278,50597,,Intermediate,,1,1,
12936,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630279,50597,,Intermediate,,1,1,
12937,,,,,,A,,,U,8151,BAO_0000019,CHEMBL630280,22224,,Autocuration,,0,1,
12938,,,,,,A,,,U,8151,BAO_0000019,CHEMBL630281,22224,,Autocuration,,0,1,
12939,,,,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL630282,50592,,Intermediate,,1,1,
12940,,,,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL630283,50592,,Intermediate,,1,1,
12941,,,,,,A,,,U,5797,BAO_0000019,CHEMBL630284,22224,,Autocuration,,0,1,
12942,,,,,,A,,,U,7849,BAO_0000019,CHEMBL630285,22224,,Autocuration,,0,1,
12943,,,,,,A,Microsomes,,U,14220,BAO_0000251,CHEMBL630286,22224,,Autocuration,,0,1,
12944,,,,Oryctolagus cuniculus,,A,,,N,8650,BAO_0000218,CHEMBL630069,50592,,Intermediate,,1,1,
12945,,,,Oryctolagus cuniculus,,A,,,N,8650,BAO_0000218,CHEMBL630070,50592,,Intermediate,,1,1,
12946,,,,Oryctolagus cuniculus,,A,,,N,8650,BAO_0000218,CHEMBL630071,50592,,Intermediate,,1,1,
12947,,,,Oryctolagus cuniculus,,A,,,N,8650,BAO_0000218,CHEMBL630072,50592,,Intermediate,,1,1,
12948,,,,Oryctolagus cuniculus,,A,,,N,8650,BAO_0000218,CHEMBL875110,50592,,Intermediate,,1,1,
12949,,,,Rattus norvegicus,,A,,,N,7116,BAO_0000218,CHEMBL630073,50597,,Intermediate,,1,1,
12950,,,,,,A,,,U,14131,BAO_0000019,CHEMBL630074,22224,,Autocuration,,0,1,
12951,,,,,,A,,,U,7415,BAO_0000218,CHEMBL630075,22224,,Autocuration,,0,1,
12952,,,,,,A,,,U,13178,BAO_0000019,CHEMBL630076,22224,,Autocuration,,0,1,
12953,,,,,,P,,,U,8815,BAO_0000100,CHEMBL630077,22229,,Autocuration,,0,1,
12954,,,,,,P,,,U,1450,BAO_0000100,CHEMBL630078,22229,,Autocuration,,0,1,
12955,,,,,,P,,,U,1450,BAO_0000100,CHEMBL630079,22229,,Autocuration,,0,1,
12956,,,,,,P,,,U,1450,BAO_0000100,CHEMBL630080,22229,,Autocuration,,0,1,
12957,,,,,,P,,,U,1450,BAO_0000100,CHEMBL630081,22229,,Autocuration,,0,1,
12958,,,,,,A,,,U,12711,BAO_0000019,CHEMBL630082,22224,,Autocuration,,0,1,
12959,,,,,,A,,,U,12711,BAO_0000019,CHEMBL630083,22224,,Autocuration,,0,1,
12960,,,,,,A,,,U,12711,BAO_0000019,CHEMBL630084,22224,,Autocuration,,0,1,
12961,,,,,,P,,,U,15032,BAO_0000100,CHEMBL629198,22229,,Autocuration,,0,1,
12962,,,,,,P,,,U,9964,BAO_0000100,CHEMBL629199,22229,,Autocuration,,0,1,
12963,,,,,,P,,,U,14962,BAO_0000100,CHEMBL629200,22229,,Autocuration,,0,1,
12964,,,,Canis lupus familiaris,,A,,,N,12487,BAO_0000218,CHEMBL629201,50588,,Intermediate,,1,1,
12965,,,,Canis lupus familiaris,,A,,,N,12487,BAO_0000218,CHEMBL629202,50588,,Intermediate,,1,1,
12966,,,,Homo sapiens,,A,,,N,10026,BAO_0000218,CHEMBL875111,50587,,Intermediate,,1,1,
12967,,,,Homo sapiens,,A,,,N,10026,BAO_0000218,CHEMBL629203,50587,,Intermediate,,1,1,
12968,,,,Homo sapiens,,A,,,N,10026,BAO_0000218,CHEMBL629204,50587,,Intermediate,,1,1,
12969,,,,Homo sapiens,,A,,,N,10026,BAO_0000218,CHEMBL629205,50587,,Intermediate,,1,1,
12970,,,,Homo sapiens,,A,,,N,10026,BAO_0000218,CHEMBL629206,50587,,Intermediate,,1,1,
12971,,,,,,A,,,U,10026,BAO_0000019,CHEMBL631185,22224,,Autocuration,,0,1,
12972,,,,Rattus norvegicus,,A,,,N,7415,BAO_0000218,CHEMBL631186,50597,,Intermediate,,1,1,
12973,,,,Oryctolagus cuniculus,,A,,,N,17025,BAO_0000218,CHEMBL631187,50592,,Intermediate,,1,1,
12974,,,,Oryctolagus cuniculus,,A,,,N,17025,BAO_0000218,CHEMBL631188,50592,,Intermediate,,1,1,
12975,,,,,,A,,,U,10184,BAO_0000019,CHEMBL876419,22224,,Autocuration,,0,1,
12976,,,,,,A,,,U,10184,BAO_0000019,CHEMBL631189,22224,,Autocuration,,0,1,
12977,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL631190,50602,,Intermediate,,1,1,
12978,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL631191,50602,,Intermediate,,1,1,
12979,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL631192,50602,,Intermediate,,1,1,
12980,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL632400,50602,,Intermediate,,1,1,
12981,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL630564,50602,,Intermediate,,1,1,
12982,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL630565,50602,,Intermediate,,1,1,
12983,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL630566,50602,,Intermediate,,1,1,
12984,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL631229,50602,,Intermediate,,1,1,
12985,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL631230,50602,,Intermediate,,1,1,
12986,,,,,,P,,,U,6030,BAO_0000100,CHEMBL876428,22229,,Autocuration,,0,1,
12987,,,,,,P,,,U,6147,BAO_0000100,CHEMBL631231,22229,,Autocuration,,0,1,
12988,,,,,,P,,,U,14556,BAO_0000100,CHEMBL631232,22229,,Autocuration,,0,1,
12989,,,,,,A,,,U,768,BAO_0000019,CHEMBL631233,22224,,Autocuration,,0,1,
12990,,,,,,P,,,U,14452,BAO_0000100,CHEMBL631234,22229,,Autocuration,,0,1,
12991,,,,,,A,,,U,5237,BAO_0000019,CHEMBL883126,22224,,Autocuration,,0,1,
12992,,,,,,P,,,U,14378,BAO_0000100,CHEMBL631235,22224,,Autocuration,,0,1,
12993,,,,,,P,,,U,14418,BAO_0000100,CHEMBL631236,22224,,Autocuration,,0,1,
12994,,,,,,A,,,U,5249,BAO_0000019,CHEMBL631237,22224,,Autocuration,,0,1,
12995,,,,,,P,,,U,14621,BAO_0000100,CHEMBL631238,22229,,Autocuration,,0,1,
12996,,,,,,P,,,U,12542,BAO_0000100,CHEMBL876429,22229,,Autocuration,,0,1,
12997,,,,,,A,,,U,12542,BAO_0000019,CHEMBL631414,22224,,Autocuration,,0,1,
12998,,,,,,P,,,U,12542,BAO_0000100,CHEMBL631415,22224,,Autocuration,,0,1,
12999,,,,,,P,,,U,15462,BAO_0000100,CHEMBL631416,22229,,Autocuration,,0,1,
13000,,,,,,A,,,U,14884,BAO_0000019,CHEMBL631417,22224,,Autocuration,,0,1,
13001,,,,,,P,,,U,16526,BAO_0000100,CHEMBL631418,22229,,Autocuration,,0,1,
13002,,,,,,P,,,U,13693,BAO_0000100,CHEMBL631419,22229,,Autocuration,,0,1,
13003,,,,,,A,,,U,13693,BAO_0000019,CHEMBL631420,22224,,Autocuration,,0,1,
13004,,,,,,P,,,U,13779,BAO_0000100,CHEMBL631421,22229,,Autocuration,,0,1,
13005,,,,,,P,,,U,14772,BAO_0000100,CHEMBL631422,22229,,Autocuration,,0,1,
13006,,,,,,P,,,U,14393,BAO_0000100,CHEMBL631423,22229,,Autocuration,,0,1,
13007,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14793,BAO_0000218,CHEMBL876430,50597,,Intermediate,,1,1,
13008,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14793,BAO_0000218,CHEMBL631424,50597,,Intermediate,,1,1,
13009,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,13744,BAO_0000218,CHEMBL631425,50588,,Intermediate,,1,1,
13010,1969.0,,Plasma,Simiiformes,,A,,,U,13744,BAO_0000218,CHEMBL631426,22224,,Autocuration,,0,1,
13011,1969.0,,Plasma,Mus musculus,,A,,,N,13744,BAO_0000218,CHEMBL631427,50594,,Intermediate,,1,1,
13012,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,13207,BAO_0000218,CHEMBL631428,50588,,Intermediate,,1,1,
13013,2107.0,,Liver,Macaca mulatta,,A,Microsomes,,N,5669,BAO_0000218,CHEMBL631429,50797,,Intermediate,,1,1,
13014,2107.0,,Liver,Canis lupus familiaris,,A,Microsomes,,N,5669,BAO_0000218,CHEMBL631430,50588,,Intermediate,,1,1,
13015,2107.0,,Liver,Rattus norvegicus,,A,Microsomes,,N,5669,BAO_0000218,CHEMBL631431,50597,,Intermediate,,1,1,
13016,1969.0,,Plasma,Macaca mulatta,,A,,,N,4853,BAO_0000218,CHEMBL631432,50797,,Intermediate,,1,1,
13017,,,,Canis lupus familiaris,,A,,,N,16452,BAO_0000218,CHEMBL631433,50588,,Intermediate,,1,1,
13018,,,,,,A,,,U,11954,BAO_0000218,CHEMBL631434,22224,,Autocuration,,0,1,
13019,,,,,,A,,,U,11954,BAO_0000218,CHEMBL631435,22224,,Autocuration,,0,1,
13020,,,,,,A,,,U,11954,BAO_0000218,CHEMBL631436,22224,,Autocuration,,0,1,
13021,,,,,,A,,,U,11954,BAO_0000218,CHEMBL631437,22224,,Autocuration,,0,1,
13022,,,,Rattus norvegicus,,A,,,N,5669,BAO_0000218,CHEMBL631438,50597,,Intermediate,,1,1,
13023,,,,Macaca mulatta,,A,,,N,5669,BAO_0000218,CHEMBL876431,50797,,Intermediate,,1,1,
13024,,,,Canis lupus familiaris,,A,,,N,5669,BAO_0000218,CHEMBL631439,50588,,Intermediate,,1,1,
13025,,,,Rattus norvegicus,,A,,,N,13662,BAO_0000218,CHEMBL631440,50597,,Intermediate,,1,1,
13026,,,,,,A,,,U,8272,BAO_0000019,CHEMBL631441,22224,,Autocuration,,0,1,
13027,,,,,,A,,,U,13410,BAO_0000019,CHEMBL631442,22224,,Autocuration,,0,1,
13028,,,,,,A,,,U,13410,BAO_0000019,CHEMBL626525,22224,,Autocuration,,0,1,
13029,,,,,,A,,,U,12628,BAO_0000019,CHEMBL627168,22224,,Autocuration,,0,1,
13030,,,,,,A,,,U,9675,BAO_0000019,CHEMBL875618,22224,,Autocuration,,0,1,
13031,,,,,,B,,,U,12628,BAO_0000019,CHEMBL626612,22224,,Autocuration,,0,1,
13032,,,,,,A,,,U,12766,BAO_0000019,CHEMBL626613,22224,,Autocuration,,0,1,
13033,,,,,,A,,,U,7849,BAO_0000019,CHEMBL626614,22224,,Autocuration,,0,1,
13034,,,,Simiiformes,,A,,,U,12187,BAO_0000218,CHEMBL626615,22224,,Autocuration,,0,1,
13035,,,,,,A,,,U,2040,BAO_0000019,CHEMBL626616,22224,,Autocuration,,0,1,
13036,,,,,,A,,,U,2040,BAO_0000019,CHEMBL626617,22224,,Autocuration,,0,1,
13037,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,14180,BAO_0000218,CHEMBL626618,50588,,Intermediate,,1,1,
13038,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14180,BAO_0000218,CHEMBL626619,50597,,Intermediate,,1,1,
13039,,,,Canis lupus familiaris,,A,,,N,14474,BAO_0000218,CHEMBL626620,50588,,Intermediate,,1,1,
13040,,,,Rattus norvegicus,,A,,,N,14474,BAO_0000218,CHEMBL626621,50597,,Intermediate,,1,1,
13041,,,,Macaca fascicularis,,A,,,N,14548,BAO_0000218,CHEMBL626622,100710,,Intermediate,,1,1,
13042,,,,Macaca fascicularis,,A,,,N,14548,BAO_0000218,CHEMBL626623,100710,,Intermediate,,1,1,
13043,,,,Canis lupus familiaris,,A,,,N,14548,BAO_0000218,CHEMBL626624,50588,,Intermediate,,1,1,
13044,,,,Rattus norvegicus,,A,,,N,14548,BAO_0000218,CHEMBL626625,50597,,Intermediate,,1,1,
13045,2107.0,,Liver,Rattus norvegicus,,A,,,N,6125,BAO_0000218,CHEMBL626626,50597,,Intermediate,,1,1,
13046,,,,,,A,,,U,6874,BAO_0000218,CHEMBL626627,22224,,Autocuration,,0,1,
13047,,,,Canis lupus familiaris,,A,,,N,15343,BAO_0000218,CHEMBL626628,50588,,Intermediate,,1,1,
13048,,,,,,A,,,U,6236,BAO_0000218,CHEMBL626629,22224,,Autocuration,,0,1,
13049,,,,Rattus norvegicus,,A,,,N,11510,BAO_0000218,CHEMBL626630,50597,,Intermediate,,1,1,
13050,,,,Rattus norvegicus,,A,,,N,11510,BAO_0000218,CHEMBL626631,50597,,Intermediate,,1,1,
13051,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626632,22229,,Autocuration,,0,1,
13052,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626633,22229,,Autocuration,,0,1,
13053,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626634,22229,,Autocuration,,0,1,
13054,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626635,22229,,Autocuration,,0,1,
13055,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626636,22229,,Autocuration,,0,1,
13056,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626637,22229,,Autocuration,,0,1,
13057,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL626638,50339,,Intermediate,,1,1,
13058,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL626639,50339,,Intermediate,,1,1,
13059,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL626640,50339,,Intermediate,,1,1,
13060,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL626641,50339,,Intermediate,,1,1,
13061,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL627272,50339,,Intermediate,,1,1,
13062,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL627273,50339,,Intermediate,,1,1,
13063,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL627441,50339,,Intermediate,,1,1,
13064,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL628355,50339,,Intermediate,,1,1,
13065,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL628356,50339,,Intermediate,,1,1,
13066,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL628357,50339,,Intermediate,,1,1,
13067,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL628358,50339,,Intermediate,,1,1,
13068,,,,Pneumocystis carinii,,A,,,N,13273,BAO_0000218,CHEMBL622307,50339,,Intermediate,,1,1,
13069,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622527,22224,,Autocuration,,0,1,
13070,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622528,22224,,Autocuration,,0,1,
13071,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622529,22224,,Autocuration,,0,1,
13072,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622992,22224,,Autocuration,,0,1,
13073,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622993,22224,,Autocuration,,0,1,
13074,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622994,22224,,Autocuration,,0,1,
13075,,,,Rattus norvegicus,,A,,,N,10633,BAO_0000218,CHEMBL622995,50597,,Intermediate,,1,1,
13076,,,,Rattus norvegicus,,A,,,N,10633,BAO_0000218,CHEMBL622996,50597,,Intermediate,,1,1,
13077,,,,Rattus norvegicus,,A,,,N,10633,BAO_0000218,CHEMBL622997,50597,,Intermediate,,1,1,
13078,,,,Rattus norvegicus,,A,,,N,10633,BAO_0000218,CHEMBL622998,50597,,Intermediate,,1,1,
13079,,,,,,A,,,U,5767,BAO_0000218,CHEMBL622999,22224,,Autocuration,,0,1,
13080,1969.0,,Plasma,,,A,,,U,3302,BAO_0000218,CHEMBL623000,22224,,Autocuration,,0,1,
13081,1969.0,,Plasma,,,A,,,U,3302,BAO_0000218,CHEMBL623001,22224,,Autocuration,,0,1,
13082,,,,Mus musculus,,A,,,N,12467,BAO_0000218,CHEMBL623002,50594,,Intermediate,,1,1,
13083,,,,,,P,,,U,11778,BAO_0000100,CHEMBL623003,22229,,Autocuration,,0,1,
13084,,,,,,A,,,U,4321,BAO_0000019,CHEMBL623004,22224,,Autocuration,,0,1,
13085,,,,,,A,,,U,14884,BAO_0000019,CHEMBL623005,22224,,Autocuration,,0,1,
13086,,,,,,A,,,U,15234,BAO_0000019,CHEMBL623006,22224,,Autocuration,,0,1,
13087,2107.0,,Liver,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL623007,50597,,Intermediate,,1,1,
13088,10000001.0,,Bone,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL623008,50597,,Intermediate,,1,1,
13089,2037.0,,Cerebellum,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL876654,50597,,Intermediate,,1,1,
13090,,,,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL623009,50597,,Intermediate,,1,1,
13091,,,,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL623010,50597,,Intermediate,,1,1,
13092,948.0,,Heart,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL623011,50597,,Intermediate,,1,1,
13093,160.0,,Intestine,Rattus norvegicus,,A,,,N,14198,BAO_0000218,CHEMBL623012,50597,,Intermediate,,1,1,
13094,,,,,,A,,,U,8151,BAO_0000019,CHEMBL623013,22224,,Autocuration,,0,1,
13095,,,,,,A,,,U,8151,BAO_0000019,CHEMBL623014,22224,,Autocuration,,0,1,
13096,1088.0,,Urine,,,A,,,U,8151,BAO_0000019,CHEMBL623015,22224,,Autocuration,,0,1,
13097,1088.0,,Urine,,,A,,,U,8151,BAO_0000019,CHEMBL623016,22224,,Autocuration,,0,1,
13098,1088.0,,Urine,,,A,,,U,8151,BAO_0000019,CHEMBL624858,22224,,Autocuration,,0,1,
13099,,,,Rattus norvegicus,,A,,,N,8151,BAO_0000218,CHEMBL624859,50597,,Intermediate,,1,1,
13100,,,,Rattus norvegicus,,A,,,N,8151,BAO_0000218,CHEMBL624860,50597,,Intermediate,,1,1,
13101,,,,Rattus norvegicus,,A,,,N,8151,BAO_0000218,CHEMBL624861,50597,,Intermediate,,1,1,
13102,,,,Rattus norvegicus,,A,,,N,8151,BAO_0000218,CHEMBL624862,50597,,Intermediate,,1,1,
13103,,,,Rattus norvegicus,,A,,,N,8151,BAO_0000218,CHEMBL624863,50597,,Intermediate,,1,1,
13104,,,,Rattus norvegicus,,A,,,N,8151,BAO_0000218,CHEMBL876655,50597,,Intermediate,,1,1,
13105,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL624864,50588,,Intermediate,,1,1,
13106,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL624865,50588,,Intermediate,,1,1,
13107,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL624866,50588,,Intermediate,,1,1,
13108,,,,Canis lupus familiaris,,F,,,N,6996,BAO_0000218,CHEMBL624867,50588,,Expert,,1,1,
13109,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL624868,50588,,Intermediate,,1,1,
13110,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628450,50588,,Intermediate,,1,1,
13111,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628451,50588,,Intermediate,,1,1,
13112,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628452,50588,,Intermediate,,1,1,
13113,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628453,50588,,Intermediate,,1,1,
13114,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628454,50588,,Intermediate,,1,1,
13115,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628455,50588,,Intermediate,,1,1,
13116,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628456,50588,,Intermediate,,1,1,
13117,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628457,50588,,Intermediate,,1,1,
13118,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL877505,50588,,Intermediate,,1,1,
13119,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628458,50588,,Intermediate,,1,1,
13120,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628459,50588,,Intermediate,,1,1,
13121,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628460,50588,,Intermediate,,1,1,
13122,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628461,50588,,Intermediate,,1,1,
13123,,,,,,B,,,U,6996,BAO_0000218,CHEMBL628462,22224,,Autocuration,,0,1,
13124,,,,Canis lupus familiaris,,A,,,N,6996,BAO_0000218,CHEMBL628463,50588,,Intermediate,,1,1,
13125,,,,Rattus norvegicus,,F,,,N,6996,BAO_0000218,CHEMBL625666,50597,,Expert,,1,1,
13126,,,,,,B,,,U,6996,BAO_0000218,CHEMBL625667,22224,,Autocuration,,0,1,
13127,,,,Rattus norvegicus,,A,,,N,6996,BAO_0000218,CHEMBL625668,50597,,Expert,,1,1,
13128,,,,Rattus norvegicus,,A,,,N,6996,BAO_0000218,CHEMBL625669,50597,,Intermediate,,1,1,
13129,,,,,,A,,,U,7114,BAO_0000019,CHEMBL625670,22224,,Autocuration,,0,1,
13130,,,,Rattus norvegicus,,A,,,N,7114,BAO_0000218,CHEMBL625671,50597,,Intermediate,,1,1,
13131,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL625672,50602,,Intermediate,,1,1,
13132,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL625673,50602,,Intermediate,,1,1,
13133,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL625674,50602,,Intermediate,,1,1,
13134,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL625675,50602,,Intermediate,,1,1,
13135,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL627637,50602,,Intermediate,,1,1,
13136,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL627638,50602,,Intermediate,,1,1,
13137,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL627639,50602,,Intermediate,,1,1,
13138,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL627640,50602,,Intermediate,,1,1,
13139,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL627641,50602,,Intermediate,,1,1,
13140,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL627642,50602,,Intermediate,,1,1,
13141,,,,Human herpesvirus 1,,A,,,N,8613,BAO_0000218,CHEMBL877506,50602,,Intermediate,,1,1,
13142,,,,Mus musculus,,A,,,N,8613,BAO_0000218,CHEMBL627275,50594,,Intermediate,,1,1,
13143,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL627643,50506,,Intermediate,,1,1,
13144,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL631246,50506,,Intermediate,,1,1,
13145,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL631247,50506,,Intermediate,,1,1,
13146,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL629532,50506,,Intermediate,,1,1,
13147,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL629533,50506,,Intermediate,,1,1,
13148,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL629534,50506,,Intermediate,,1,1,
13149,,,,Mustela putorius furo,,A,,,N,11219,BAO_0000218,CHEMBL629535,50506,,Intermediate,,1,1,
13150,,,,,,A,,,U,14837,BAO_0000019,CHEMBL625932,22224,,Autocuration,,0,1,
13151,,,,,,A,,,U,14837,BAO_0000019,CHEMBL625933,22224,,Autocuration,,0,1,
13152,,,,Rattus norvegicus,,A,,,N,15343,BAO_0000218,CHEMBL625934,50597,,Intermediate,,1,1,
13153,,,,Eutheria,,A,,,U,13761,BAO_0000218,CHEMBL625935,22224,,Autocuration,,0,1,
13154,,,,Rattus norvegicus,,A,,,N,14810,BAO_0000218,CHEMBL625936,50597,,Intermediate,,1,1,
13155,,,,Rattus norvegicus,,A,,,N,14810,BAO_0000218,CHEMBL625937,50597,,Intermediate,,1,1,
13156,,,,Canis lupus familiaris,,A,,,N,13249,BAO_0000218,CHEMBL625938,50588,,Intermediate,,1,1,
13157,1970.0,,Bile,Rattus norvegicus,,A,,,N,9267,BAO_0000218,CHEMBL625939,50597,,Intermediate,,1,1,
13158,1970.0,,Bile,Rattus norvegicus,,A,,,N,9267,BAO_0000218,CHEMBL625940,50597,,Intermediate,,1,1,
13159,1970.0,,Bile,Rattus norvegicus,,A,,,N,9267,BAO_0000218,CHEMBL874464,50597,,Intermediate,,1,1,
13160,1970.0,,Bile,Rattus norvegicus,,A,,,N,9267,BAO_0000218,CHEMBL625941,50597,,Intermediate,,1,1,
