assays_ss_tst_tp,assays_ss_sbclllr_frctn,assays_chmbl_d,assays_src_ss_d,assays_td,assays_ss_tss,assays_b_frmt,assays_ss_rgnsm,assays_tss_d,assays_ss_strn,assays_dscrptn,assays_crtd_b,assays_ss_tx_d,assays_rltnshp_tp,assays_ss_d,assays_src_d,assays_vrnt_d,assays_cnfdnc_scr,assays_ss_tp,assays_ss_cll_tp,assays_cll_d,assays_dc_d,assays_ss_ctgr
,,CHEMBL630746,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.06,Intermediate,10116.0,N,13664,1,,1,A,,,8418,
,,CHEMBL630747,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.34-0.5,Intermediate,10116.0,N,13665,1,,1,A,,,8418,
,,CHEMBL630748,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.17-0.20,Intermediate,10116.0,N,13666,1,,1,A,,,8418,
,,CHEMBL632056,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.81-1.26,Intermediate,10116.0,N,13667,1,,1,A,,,8418,
,,CHEMBL632057,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.03-0.06,Intermediate,10116.0,N,13668,1,,1,A,,,8418,
,,CHEMBL632058,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.18-0.36,Intermediate,10116.0,N,13669,1,,1,A,,,8418,
,,CHEMBL632059,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.37,Intermediate,10116.0,N,13670,1,,1,A,,,8418,
,,CHEMBL632060,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.97-2.17,Intermediate,10116.0,N,13671,1,,1,A,,,8418,
,,CHEMBL632061,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.02-0.03,Intermediate,10116.0,N,13672,1,,1,A,,,8418,
,,CHEMBL629207,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.05-0.07,Intermediate,10116.0,N,13673,1,,1,A,,,8418,
,,CHEMBL629208,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.35-0.72,Intermediate,10116.0,N,13674,1,,1,A,,,8418,
,,CHEMBL629209,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.15-0.19,Intermediate,10116.0,N,13675,1,,1,A,,,8418,
,,CHEMBL629210,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.76-1.42,Intermediate,10116.0,N,13676,1,,1,A,,,8418,
,,CHEMBL629211,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.02-0.03,Intermediate,10116.0,N,13677,1,,1,A,,,8418,
,,CHEMBL629212,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.03-0.06,Intermediate,10116.0,N,13678,1,,1,A,,,8418,
,,CHEMBL629213,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.05-0.06,Intermediate,10116.0,N,13679,1,,1,A,,,8418,
,,CHEMBL629214,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",Intermediate,10116.0,N,13680,1,,1,A,,,8133,
,,CHEMBL629215,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 69.2 mg/kg, po",Intermediate,10116.0,N,13681,1,,1,A,,,8133,
,,CHEMBL635154,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 691.9 mg/kg, po",Intermediate,10116.0,N,13682,1,,1,A,,,8133,
,,CHEMBL629216,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity measured by Na+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),Intermediate,10116.0,N,13683,1,,1,A,,,6996,
,,CHEMBL629217,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration,Intermediate,10116.0,N,13684,1,,1,A,,,6996,
,,CHEMBL629218,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13685,1,,1,A,,,6996,
,,CHEMBL629219,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration (0-5 hr),Intermediate,10116.0,N,13686,1,,1,A,,,6996,
,,CHEMBL629220,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),Intermediate,10116.0,N,13687,1,,1,A,,,6996,
,,CHEMBL629221,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),Intermediate,10116.0,N,13688,1,,1,A,,,6996,
,,CHEMBL631127,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13689,1,,1,A,,,6996,
,,CHEMBL631128,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration,Intermediate,10116.0,N,13690,1,,1,A,,,6996,
,,CHEMBL631129,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13691,1,,1,A,,,6996,
,,CHEMBL631130,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration (0-5 hr),Intermediate,10116.0,N,13692,1,,1,A,,,6996,
,,CHEMBL631131,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),Intermediate,10116.0,N,13693,1,,1,A,,,6996,
,,CHEMBL631132,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),Intermediate,10116.0,N,13694,1,,1,A,,,6996,
,,CHEMBL631133,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13695,1,,1,A,,,6996,
,,CHEMBL631134,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration,Intermediate,10116.0,N,13696,1,,1,A,,,6996,
,,CHEMBL875120,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13697,1,,1,A,,,6996,
,,CHEMBL631135,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration (0-5 hr),Intermediate,10116.0,N,13698,1,,1,A,,,6996,
,,CHEMBL631136,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),Intermediate,10116.0,N,13699,1,,1,A,,,6996,
,,CHEMBL631137,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),Intermediate,10116.0,N,13700,1,,1,A,,,6996,
,,CHEMBL631138,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13701,1,,1,A,,,6996,
,,CHEMBL631139,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration,Intermediate,10116.0,N,13702,1,,1,A,,,6996,
,,CHEMBL631140,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13703,1,,1,A,,,6996,
,,CHEMBL631141,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration (0-5 hr),Intermediate,10116.0,N,13704,1,,1,A,,,6996,
,,CHEMBL631142,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),Intermediate,10116.0,N,13705,1,,1,A,,,6996,
,,CHEMBL631143,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),Intermediate,10116.0,N,13706,1,,1,A,,,6996,
,,CHEMBL631144,,50597,,BAO_0000218,Rattus norvegicus,,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),Intermediate,10116.0,N,13707,1,,1,A,,,6996,
,,CHEMBL631145,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.312 mg/kg after ip administration,Intermediate,9615.0,N,13708,1,,1,A,,,6996,
,,CHEMBL631146,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),Intermediate,9615.0,N,13709,1,,1,A,,,6996,
,,CHEMBL631147,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.625 mg/kg after ip administration,Intermediate,9615.0,N,13710,1,,1,A,,,6996,
,,CHEMBL631148,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),Intermediate,9615.0,N,13711,1,,1,A,,,6996,
,,CHEMBL631149,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),Intermediate,9615.0,N,13712,1,,1,A,,,6996,
,,CHEMBL631150,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration (0-6 hr),Intermediate,9615.0,N,13713,1,,1,A,,,6996,
,,CHEMBL631151,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),Intermediate,9615.0,N,13714,1,,1,A,,,6996,
,,CHEMBL631152,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),Intermediate,9615.0,N,13715,1,,1,A,,,6996,
,,CHEMBL631443,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),Intermediate,9615.0,N,13716,1,,1,A,,,6996,
,,CHEMBL631444,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration (0-6 hr),Intermediate,9615.0,N,13717,1,,1,A,,,6996,
,,CHEMBL631445,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),Intermediate,9615.0,N,13718,1,,1,A,,,6996,
,,CHEMBL631446,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),Intermediate,9615.0,N,13719,1,,1,A,,,6996,
,,CHEMBL631447,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg g after ip administration (0-6 hr),Intermediate,9615.0,N,13720,1,,1,A,,,6996,
,,CHEMBL631448,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),Intermediate,9615.0,N,13721,1,,1,A,,,6996,
,,CHEMBL631449,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration,Intermediate,9615.0,N,13722,1,,1,A,,,6996,
,,CHEMBL631450,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration (0-6 hr),Intermediate,9615.0,N,13723,1,,1,A,,,6996,
,,CHEMBL629724,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),Intermediate,9615.0,N,13724,1,,1,A,,,6996,
In vivo,,CHEMBL629725,,50594,Zone of skin,BAO_0000218,Mus musculus,14.0,,"Biodistribution in mice skin, after 24 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13725,1,,1,A,,,9716,
In vivo,,CHEMBL629726,,50594,Zone of skin,BAO_0000218,Mus musculus,14.0,,"Biodistribution in mice skin, after 48 hr of intravenous administration of 1-2 ug ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13726,1,,1,A,,,9716,
In vivo,,CHEMBL629727,,50594,Spleen,BAO_0000218,Mus musculus,2106.0,,"Biodistribution in mice spleen, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13727,1,,1,A,,,9716,
In vivo,,CHEMBL630404,,50594,Spleen,BAO_0000218,Mus musculus,2106.0,,"Biodistribution in mice spleen, after 1 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13728,1,,1,A,,,9716,
In vivo,,CHEMBL630405,,50594,Spleen,BAO_0000218,Mus musculus,2106.0,,"Biodistribution in mice spleen, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13729,1,,1,A,,,9716,
In vivo,,CHEMBL630406,,50594,Spleen,BAO_0000218,Mus musculus,2106.0,,"Biodistribution in mice spleen, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13730,1,,1,A,,,9716,
In vivo,,CHEMBL630407,,50594,Stomach,BAO_0000218,Mus musculus,945.0,,"Biodistribution in mice stomach, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13731,1,,1,A,,,9716,
In vivo,,CHEMBL630573,,50594,Stomach,BAO_0000218,Mus musculus,945.0,,"Biodistribution in mice stomach, after 1 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13732,1,,1,A,,,9716,
In vivo,,CHEMBL630574,,50594,Stomach,BAO_0000218,Mus musculus,945.0,,"Biodistribution in mice stomach, after 24 hr of intravenous administration of 1-2 ug of ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13733,1,,1,A,,,9716,
In vivo,,CHEMBL630575,,50594,Stomach,BAO_0000218,Mus musculus,945.0,,"Biodistribution in mice stomach, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13734,1,,1,A,,,9716,
In vivo,,CHEMBL630576,,50594,,BAO_0000218,Mus musculus,,,"Biodistribution in mice tail, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13735,1,,1,A,,,9716,
In vivo,,CHEMBL630577,,50594,,BAO_0000218,Mus musculus,,,"Biodistribution in mice tail, after 1 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13736,1,,1,A,,,9716,
In vivo,,CHEMBL630578,,50594,,BAO_0000218,Mus musculus,,,"Biodistribution in mice tail, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13737,1,,1,A,,,9716,
In vivo,,CHEMBL630579,,50594,,BAO_0000218,Mus musculus,,,"Biodistribution in mice tail, after 48 hr of intravenous administration of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",Intermediate,10090.0,N,13738,1,,1,A,,,9716,
,,CHEMBL630580,,50594,Kidney,BAO_0000218,Mus musculus,2113.0,,Percent of injected 238-Plutonium(IV) in mice kidney at 24 hr (orally administered),Intermediate,10090.0,N,13739,1,,1,A,,,12192,
,,CHEMBL630581,,50594,Kidney,BAO_0000218,Mus musculus,2113.0,,Percent of injected 238-Plutonium(IV) in mice kidneys at 24 h,Intermediate,10090.0,N,13740,1,,1,A,,,12192,
,,CHEMBL630582,,50594,Kidney,BAO_0000218,Mus musculus,2113.0,,Percent of injected 238-Plutonium(IV) in mice kidneys at 24 hr (orally administered),Intermediate,10090.0,N,13741,1,,1,A,,,12192,
,,CHEMBL630583,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice liver at 24 h,Intermediate,10090.0,N,13742,1,,1,A,,,12192,
,,CHEMBL630584,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice liver at 24 hr (orally administered),Intermediate,10090.0,N,13743,1,,1,A,,,12192,
,,CHEMBL630585,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice skeleton at 24 h,Intermediate,10090.0,N,13744,1,,1,A,,,12192,
,,CHEMBL630586,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice skeleton at 24 hr (orally administered),Intermediate,10090.0,N,13745,1,,1,A,,,12192,
,,CHEMBL630587,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 h,Intermediate,10090.0,N,13746,1,,1,A,,,12192,
,,CHEMBL630588,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 hr (orally administered),Intermediate,10090.0,N,13747,1,,1,A,,,12192,
,,CHEMBL630589,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice whole body at 24 h,Intermediate,10090.0,N,13748,1,,1,A,,,12192,
,,CHEMBL630590,,50594,,BAO_0000218,Mus musculus,,,Percent of injected 238-Plutonium(IV) in mice whole body at 24 hr (orally administered),Intermediate,10090.0,N,13749,1,,1,A,,,12192,
