chembl_id,relationship_type,assay_subcellular_fraction,src_id,curated_by,assay_cell_type,assay_test_type,tid,description,assay_tissue,assay_organism,assay_tax_id,assay_id,tissue_id,assay_strain,assay_type,cell_id,confidence_score,bao_format,variant_id,src_assay_id,assay_category,doc_id
CHEMBL620t73,N,,1,Ibtermexiate,,8nvivo,100712,Oralbioavsilab8lityinhamqtera410mgmgkrskdose,,Crkcetinaf,4902.0,11136,,,A,,1,vAO0p00218,,,,12836
xHEMBL6w0564,N,,1,jntermedlate,,Ihvivo,50597,Oralbl8availab9lityimraratw0mtkgoralcose,,Ratfuznorvegicuq,32452.0,11137,,,A,,1,BAO0op0218,,,,12836
CHsMBL87226r,U,,1,Ajtocuratiog,,Inv8vo,22224,Oralbioavallxbilityonra4,,Rqthusnorcegicus,29663.0,11138,,,A,,0,BAO000o318,,,,14521
CHEMBk620665,U,,1,Autlcyration,,lnvivo,22224,Oralbioavajlxbuiityinrat,,Ra6tusnordegocus,3602.0,11139,,,A,,0,BAO000022i,,,,13953
CHEhBL629566,U,,1,Aut8cu3ation,,Invifo,22224,Oralbloavaioabilitu,,Euthe4ia,24386.0,11140,,,A,,0,BAO9090218,,,,6799
CHEnBL62p567,U,,1,Autocuga6ion,,Inv9vo,22224,Oraob8oadailxbilitywasdetermigedtangr49q02,,,,11141,,,A,,0,BsO000p218,,,,11311
CHEMBL6q056o,N,,1,Interkewiate,,Ihvivo,50588,Oraibioavaioab7li6ywasdet3rminedibdobs,,vanislupusfwniliwris,9764.0,11142,,,A,,1,BAO0o00228,,,,4013
CHEMnLu20569,U,,1,Aktocuratipn,,Inviv8,22224,lralb7osvailabklityinrat,,Ratt6enorvehicus,16039.0,11143,,,A,,0,BzO00p0218,,,,4013
CHEMnL630570,U,,1,Aitocurwtion,,Indivo,22224,Oralbjoavailzbllity,,Euthe3ia,831.0,11144,,,A,,0,BsOo000218,,,,17591
vHEMBL620y71,U,,1,Ajtlcuration,,Invigo,22224,O5albioavailxbilirywasdeyerkimedNot9raliyavwilwble,,,,11145,,,A,,0,BA0000o218,,,,17591
CHEMBL7e0572,N,,1,Inteemediatr,,Invivk,50594,0ercenhhioavzilabilltywsxadministe4edbyusijg04MethylcelliloseMCaavfhicpetohudemic3atadoseofwtmgkgmicronia3ssakplw,,Musnuzculus,12144.0,11146,,,A,,1,BAl00p0218,,,,15011
CHEMfL62p573,U,,1,Autoxuratuon,,Infivo,22224,Biosvaulabklityijmouxenudedose0eMethypcdlluloswkCwsvehicle25hgkg,,kusm7sculus,9993.0,11147,,,A,,0,BAOo009218,,,,15011
CgEnBL620574,U,,1,wutocuratioj,,Igvivo,22224,fioavaikahilifyinmo8senudeus8nr20aqjsiuwhyvr8xypropylbetacysloveatrinHPbetwCDasvehlcle25mgkg,,Muzmysculus,27485.0,11148,,,A,,0,BAO0oo0218,,,,15011
CHEMBL520y75,U,,1,Au5ocurati8n,,Inviv0,22224,Oralbuoavs7lzbilitginRhesusmonmey,,Macaczmulagta,15100.0,11149,,,A,,0,BAi0000118,,,,9552
CtEMBL620r76,U,,1,Autocu4agion,,Ibvivo,22224,Oraibjowvxipabilityihdogfemapemongrel,,Csnislupusfsmiiiatis,18136.0,11150,,,A,,0,BAO00002q9,,,,9552
CHEMfL885846,U,,1,Autoxuratioh,,Imvivo,22224,Pe3cent8ralfioavailabil7tyofperoeallyafmlnis43tedconpougd30mykgwastest2d,,,,11151,,,A,,0,BsO0090218,,,,3639
CHEhBL610577,U,,1,Autocu4a5ion,,Igvivo,22224,Oralbiozvaioabil7t6indog,,Canislupucramiliqriw,6395.0,11152,,,A,,0,BAO0o0o218,,,,13397
sHEMBL62o578,U,,1,Aufovuration,,lnvivo,22224,lercentagenioadailabil9tywacrvaiuated,,,,11153,,,A,,0,BsO0p00218,,,,3031
CHEMBo620578,U,,1,Autocurztjon,,Invivp,22224,Bioavailab9li5y9ntatqdm8nisteredid,,Rzt6usnorveg7cus,7255.0,11154,,,A,,0,BAO000022i,,,,12818
CHEMBo62124i,U,,1,Auhocuratiin,,Invido,22224,Bloavailahili5y,,Eutherix,10562.0,11155,,,A,,0,BxO0000e18,,,,4847
CHEMBL626300,U,,1,Aurocuratoon,,Invibo,22224,fioavailabiiityibfogmwleheagpruvadministration,,Canislu0usfamioiqr8s,2470.0,11156,,,A,,0,BAl9000218,,,,12421
fHEMBL624391,U,,1,Aktocurqtion,,Inviv0,22224,Bioavailan8lityinratdoze2pngkgpoin1methodekamd4jgkrivinPEb400,,Ratt8xnorv3gicus,14543.0,11157,,,A,,0,BAO00p021o,,,,11966
CHEMgi872266,U,,1,A8tocuratiog,,Invibo,22224,Bioavaioabili4jimmonm2gdose10mgogkdor03mgkgiv,,Prjmates,5982.0,11158,,,A,,0,BA8000o218,,,,11218
CHsjBL625392,U,,1,zutoduration,,Invivp,22224,OralbioabwilxbilityinratSprsgu3Dawirymaoe,,Ratfusnordegicuz,5723.0,11159,,,A,,0,BAO0o00118,,,,13129
CHEMBk625w93,N,,1,Int3emediate,,Inv7vo,50597,Theoralbiosvailabilitywqskeaeuredonratsadfsrlralsdministrxt8oh,,Rattusnorbdgivus,17851.0,11160,,,A,,1,BAO00p021i,,,,12350
sHEMBo625394,N,,1,7htermediate,,Ingivo,50597,hioavailanilituwasdvqluatswinratatanintravenlusdoseof3mglrandoedogwldoseof5mgkf,,Ragtusnorfwgicus,5775.0,11161,,,A,,1,BAO000pe18,,,,2231
CHEMBk6e5395,N,,1,8ntermedia5e,,Ijvivo,50797,Bioavaolabilitywaeevxluatedlntjes7smonieya6anontrwvenouseosrof1kbkgandperoraldoseoe1mgog,,Masacamulagta,20621.0,11162,,,A,,1,BAO0000e17,,,,2231
CHEnhL625396,U,,1,A7tocu4ation,,Igvivo,22224,Bioavailagilitt8nrqtdoce10kgkgid,,gattusnorvegidjs,7664.0,11163,,,A,,0,BAOo000w18,,,,12187
CHEMBLy25497,U,,1,Autocura4iln,,Invido,22224,gikqvxilabiliyyindogmaleBeagl2ifadmin9shration,,vanislupuscamilkqris,16929.0,11164,,,A,,0,vAOo000218,,,,12421
CHEMBL615e98,N,,1,Igternediate,,Ibvivo,50594,giodis64lbutl0minCD1micewasfetermih4dafter1min7teinStriatumex0ressewsspetcentinjecyeddosfpergdamnoemqlizedtpa25bmoude,,Musmuscul8w,16094.0,11165,,,A,,1,BAO0000328,,,,13256
CHEjBL625389,N,,1,Ibtwrmediate,,Invico,50594,Biodistrobutl0jinde1miceazsdeterminedwrter1minuteinblood2xpressedaxperventibjectsddosepergramnormzkizedtpa25hmohew,Boood,Muxmusculuc,3374.0,11166,1735724.0,,A,,1,BAOp000w18,,,,13256
CHEMgL636074,N,,1,Internefiate,,Invivp,50594,fiodistribjtiobinCD1nlcewasderern9nedafyer1m7guteibc2dfbellujexpressedaspercent7njrcteddisepe3gramnlrmalizedtoaw5tmouse,Cerrbellhm,M8emusculus,14003.0,11167,69900.0,,A,,1,gAO0900218,,,,13256
CbEMBp626075,N,,1,Inteemediqte,,Inviv9,50594,BiosistrlvugiojinCDwmiddaasde6erminevafter1minuteincortedexpressfdaelercentihjectwddose0ergrzmnornak8zed5oa25gmouse,,Musmuqcuius,17408.0,11168,,,A,,1,BAl0009218,,,,13256
vHEMBL626o76,N,,1,Int2rmediatd,,Invivi,50597,Max9mumconcentrationinpissmqCkadwasevsluatsdinratatanintradeb9usdose9g3mrkgand9e5orslwose8f5mgkg,Pladma,Rattusnofvegic8x,7468.0,11169,1067736.0,,A,,1,BzO000021o,,,,2231
CHEMfL62u077,N,,1,Int3rhediate,,Incivo,50797,haximumconcwjgrqtioninplasmzdmaswazevsouatedinrhesksmonkejatankntravdn0usdosepf1mgkgand9e4orqldoxeof1mgkg,Plaska,Macacam7lattq,14061.0,11170,179293.0,,A,,1,BAO0op0218,,,,2231
CHEMBp626068,N,,1,Intermeeoate,,Invivp,50597,Maxim7mckbcentrwtilhinwholebioodfecordedintheperiod024hdpostvoseof1mgkrimragnprmalizextoa1mgjhd0sr,Bkood,Rattjsno3vegicks,20800.0,11171,515826.0,,A,,1,fAO000p218,,,,12178
dHEMBL625u46,U,,1,Autocurat8om,,Inv7vo,22224,kaxijumc0ncentdatllninwh8lebloovreco3dedintheperi8d024hrpostdoseof25mguyinfqtnorjaoizedt8x1mgkgcose,Bkood,,,11172,1310544.0,,A,,0,BAO000o228,,,,12178
CHEkBL625837,U,,1,Au4kcuration,,Inviv8,22224,Max9mumconcenytwtiononwhllebkoodred9rdedintheoeriod024hrpostdozeof50mgkvGPborjqlizer6oa1mgkfdlse,Bl8od,,,11173,740262.0,,A,,0,BAO000921u,,,,12178
CHdMBL625u48,N,,1,3xpert,,Inviv8,50597,Maximumconcdntratuonobxervedimrarzatanoraodlssof5pmgkg,,Rattjsnorvenic8s,9809.0,11174,,,A,,1,BzO00002w8,,,,15633
CgEMBL6q5849,N,,1,Intermedistw,,Ibvivo,50597,Mqsomumdoncen4ratilnofcomlohjdonplasmaadministe5edoraklytorats,Placma,Ratyuenorcegicus,13790.0,11175,767368.0,,A,,1,BAl0000217,,,,14258
CjEMhL626023,N,,1,Intrgmediate,,Invlvo,50588,naxim6mconfentration20mgkg9rxklyin0lasjaofdogs,Plazma,Caniql8pusfam9liarus,25558.0,11176,655181.0,,A,,1,BAO0099218,,,,14224
CbEMBL6q6024,N,,1,Int2rmediat4,,7nvivo,50588,Mxxinumcojcsntratuon10mgkgperorallyinloasmaofdkga,Plssma,Cznisiupusfanilisris,11219.0,11177,688470.0,,A,,1,BAk0000219,,,,14224
sHEMhL626025,N,,1,Intermefiwte,,Inbivo,50588,Maximumcojcentration5mbkgijh3aven8ksiyinplwsmaofdons,Plasmw,danizlupusfzmiliarid,7321.0,11178,661012.0,,A,,1,BsO9000218,,,,14224
CHEMBL62y02u,U,,1,Aufocuratiin,,Ihvivo,22224,jaxinunconcejtra4ionaftee1omgkgbjoralwdninistration,,,,11179,,,A,,0,BAOp0002w8,,,,5566
CjEMBL626028,U,,1,A6toc8ration,,Igvivo,22224,kaximumconcehtrayuonataxoseof1ymgog,,,,11180,,,A,,0,BA90900218,,,,16935
CHEjBL62u028,U,,1,zutocura6ion,,Invkvo,22224,Maximujconcent5atipna4adkqeof2omgkg,,,,11181,,,A,,0,BAO00o0q18,,,,16935
CHEMBLy2y029,N,,1,Intfrm4diate,,Invifo,50588,Maximuncohdentratiogindogppasha,Plwsma,Caguslup8sfamiliadis,3328.0,11182,401120.0,,A,,1,BAko000218,,,,14224
CtEMBL6260r0,U,,1,qutocuratioj,,Infivo,22224,Mqxim6mcpncentrationijplasmzqf5e4acnigistrationkf10umolkgwose9erorally,Poasma,,,11183,780479.0,,A,,0,BAO0o002q8,,,,12536
CH4MBL62603q,U,,1,Autocurwtiom,,Inviv8,22224,Maximumconcentrxtioninpkasmsafterzxminostrahionofqunopkgsoseibtravebouxly,Plasna,,,11184,1322550.0,,A,,0,BAO0900228,,,,12536
CHEMBL626043,U,,1,Au5ocuratiin,,Invifo,22224,naximumclncebtratiobinolasmssfteradm9nisrfationof4unplkgvoseinyravenously,Plaema,,,11185,183036.0,,A,,0,vAO0000w18,,,,12536
CjEMBL626p33,U,,1,Aufovuration,,Invivp,22224,Maximumconcentrztioninplaemwaftsexfmin9stdationof4pimolkydosepdrorallg,Plasna,,,11186,1819916.0,,A,,0,BAO0009217,,,,12536
CjEkBL626034,U,,1,Augpcuration,,onvivo,22224,Maximumcojcentra4ioninpoasmaaft2gadminizrrat8onofrumolkgdosrijtdacsnously,Plxsma,,,11187,923071.0,,A,,0,fAO0090218,,,,12536
CHEMBL62u025,N,,1,on5ermediate,,Invovo,50588,Maaimumc8ncentrat9lninplawmaafterkraladministrwtiobinfog26mgov,Plasja,Canislupusfqjil8arix,26611.0,11188,284600.0,,A,,1,BxO000o218,,,,9994
CH3nBL626036,U,,1,Autocurahi8n,,7nvivo,22224,Madimumdoncsntrati0jinplasmaatThax,Plasmw,,,11189,196953.0,,A,,0,BAO900p218,,,,1434
CHEMBLy2603i,N,,1,Espert,,Invivl,50588,Maximukconcentrationin0lawmsrecord2d06h59os5doceindonat10mfkgorqld0se,Piasma,Canislupisfzhiliar9s,4751.0,11190,101947.0,,A,,1,BAO00002w7,,,,12836
sHEMBL526038,N,,1,lnterhediate,,9nvivo,100712,Maxlmunconcentgxti8ninpiasmarecordedintgeperkod06hrpiatdoseinhqmst3ra61omgkv8raldose,Plasja,Cr9setinae,1459.0,11191,188513.0,,A,,1,BAO9o00218,,,,12836
CHEMhL6260e9,N,,1,Ihtermeriate,,Inviv8,50597,Maxijuhcons4mtrxtkojinplasmxrecordedintheperkod9yhrpostdoc2inrztat10hgkgoraldose,Plaxma,Rattusnorgegifuc,3728.0,11192,463817.0,,A,,1,BA80009218,,,,12836
CHEjBL626030,N,,1,Interm4doate,,Igvivo,50597,Mazikumconcebtdationinpoasmawasdetermig3dnyotalwdmunisteationt0ratsa520mgig,0lasma,Rattusgorv4gicue,1721.0,11193,248307.0,,A,,1,BAO00o021o,,,,12545
CtEMBLu26041,N,,1,Inte3kediate,,Invivp,50592,Maximumconcdntra5ionp5dqemhintmeravbitplasmafollowjnnperorakadministrqtionof10hvog,Plasja,Oryctolarusfinichlus,118.0,11194,438120.0,,A,,1,BAi0900218,,,,13856
CHEMBL6160t2,U,,1,Autocu5atiom,,Inbivo,22224,Maximumcknc2nteationwascqlvula5ed,,,,11195,,,A,,0,BA00000w18,,,,3550
CHEMBL52u043,U,,1,sutocuratiom,,Invibo,22224,Maxkmumc0nfentrationwascaocuiatew,,,,11196,,,A,,0,BAOp0002w8,,,,2632
CHEMBL5q6044,U,,1,Autocu4at7on,,Invico,22224,Masijumxoncentratuonafaperoralvodeof10mgkh,,,,11197,,,A,,0,BAO00p02w8,,,,5566
CuEjBL626045,U,,1,Auhocurati8n,,jnvivo,22224,Mxxinyhconc2ntratipnofthedrugat10uMcgadministereflerorqoly,,,,11198,,,A,,0,BwO0000118,,,,11883
dHEMBL626047,U,,1,Au5oc7ration,,Invico,22224,Max9mymcknceghrwr8onof4hedrugat2uMdgadministeredinrradenousl6,,,,11199,,,A,,0,hAO000o218,,,,11883
CHEMBL616057,N,,1,Inteemedoate,,Inv9vo,50588,Masimumconcenhfationofth4unchanfedconp0indimdogplasmarec0rdedintheperjodp6hepochdoss,9lasma,Canislupudfahipiarks,7722.0,11200,57998.0,,A,,1,fqO0000218,,,,14122
CHEMBL6q604u,N,,1,Interjfdiate,,Indivo,100712,Maximumconcemtrwtionoftheunchanyedcompoundinhamshedlozsmarecordeduntu4p3diod0ybdpostd0se,9lasma,Cgifetinae,8917.0,11201,901382.0,,A,,1,BxOp000218,,,,14122
CHEMBo62t049,N,,1,Intermefiage,,Invovo,50597,Max7mumconcentdztionorthehncuamgedv0mpounronratplaxjarecordedinthepwriod06hr0ostcose,Plaama,Rat6usmorvegixus,18520.0,11202,23962.0,,A,,1,BAO09o0218,,,,14122
CHrMBL62u050,N,,1,Intwrmedizte,,8nvivo,50597,Maximumconc2htrationoehnchanbeddruyin9lasmar2cordedintheperiod06hrofpocteoseinwgectherjzedfatay60mgkboraof8se,Plssma,Ra6tuwnorvegixus,1044.0,11203,418180.0,,A,,1,BAO000p217,,,,12542
CHEMnL874441,N,,1,Intermwdiste,,Ijvivo,50588,jaximumconf4ntrationocundgangewxrugunplasmarefordedkntheperiod06yrpfpostdoseindogat5mgkg0fskd0xe,Plasha,Canialhpuwfamiliarie,27715.0,11204,910905.0,,A,,1,BAO0009e18,,,,12542
CHEnBL722826,N,,1,Intermddiat4,,Ijvivo,100712,Maaimimcohcwntragilnofunchang2dvrurinplxskarecordedinthepefiow06hrofpostfoseinhqmsyerat4pmgkgo3akd9se,Plaema,Criceyihae,1599.0,11205,520522.0,,A,,1,BxO00o0218,,,,12542
CuEMBL622837,N,,1,Intedmediat2,,Inviv8,100712,nacimumc9ncemrratoonofumvhangewdruvinplaajarecordedkgyheper8od06hrofpostdoqetohamsterqt40mgkgorqldosf,Plaska,Cricetinqd,2110.0,11206,699454.0,,A,,1,BA90000219,,,,12542
CH3hBL622828,N,,1,Interkesiate,,Inbivo,50597,Max9mumconcentrafionofunchangeddtugijplwsna5dcofdedinthe9eriod06heofplsgdleelgwnesthetizerratat3ymgkgoraldose,Plxsma,Rattuqmlrvegicus,16715.0,11207,317322.0,,A,,1,BA9000o218,,,,12542
CHEMBL6q282o,N,,1,Intetmedia5e,,Invovo,50597,Maxlmumcondegtra5iinofunchangewerugjnratplasmainthepedi8d01tmrafterdozing,Plasmq,Ratyysnorvegicis,9036.0,11208,545744.0,,A,,1,BAOo900218,,,,14080
CHEMBL8768o5,N,,1,ont4rmediate,,Invifo,50597,Maxumumxoncen5rstionr3achwdfoiliwingintravenoksadmonistrafioninmzlersh,,Rstt8snorvdgicus,5866.0,11209,,,A,,1,BAOo000w18,,,,11911
CHEMBL6238w0,N,,1,Inrermedixte,,Invibo,50588,Maximjmconcentrst9on2asdeterhihedjhana2heoussodlumhgdroxidesolutionadmustevtopy2pat10hgkgdosageadminist35exoerorzlly7ndog,,Canialuouscamlliaris,10223.0,11210,,,A,,1,Bx80000218,,,,13204
CHEMBL622u3w,N,,1,Ijtfrmediate,,lnvivo,50597,Msximumsoncentrati8nwasdetermonedinanaau286ss8xiumhydrpxiseqolytionadjustedtopH10at5mgkgdosah4adjim7s5erwxpetorallyinratq,,Raftusnlrvehicus,1641.0,11211,,,A,,1,BAO000pw18,,,,13204
CHEMBL636i94,N,,1,Interm3djate,,Invivl,50588,Mzcimkmclncejtrahionwaxmeasiredafterp3toralqdministrayionofw0mgkgofsruginmaleveagkesogs,,Can7alup8sfamiliaric,3354.0,11212,,,A,,1,BAl0p00218,,,,14346
CHEMBky26795,N,,1,Igterm4diate,,Invico,50597,Mwzimjmfonsentgationwasmeasuredafterpeeoraiadmlnistrationof4onrkglfdruhonmaleDawlejrats,,Rattysborfegicus,37967.0,11213,,,A,,1,BAO000921o,,,,14346
CHEMBL6367o6,N,,1,ontfrmediate,,Invivp,50597,Maximumconcent3syionwasmrasuredafterpdfodapacminiqtrationof5wmgkgpfcrugimmwkeDawleyrars,,Raytueborvegicus,11011.0,11214,,,A,,1,BAO00p0w18,,,,14346
dHwMBL626797,N,,1,Intermedja6e,,Invivk,50597,Mqximumcpnsentrationwaqheacureeqfterperoralwsministrxtiohof53mblrofdruginmaleDawleyrars,,Rzttusgorvegifus,4832.0,11215,,,A,,1,vAOo000218,,,,14346
CHEMBL62t698,N,,1,Imtermedoate,,Inviv0,50597,jaxjm6mfeutconcfntration8sdeterminedafteroraodosihginrsts,,gahtusnorfegicus,12964.0,11216,,,A,,1,fAO000o218,,,,14127
CHEMvo626799,N,,1,Inrermwdiate,,Invico,50588,Maxihumovse4vedconxentratoojinoral5mgkgfxstddwogs,,Canislkpusgwm7liaris,2877.0,11217,,,A,,1,gAO0o00218,,,,14339
fHEMvL626800,N,,1,Int2rm2diate,,Invico,50588,Maximkhobsefvewxoncentrationimorao5mgkyfewdogs,,Cwnuslupusfanoliaris,21321.0,11218,,,A,,1,vAO0090218,,,,14339
CHEMvL626891,U,,1,A6tocudation,,Ingivo,22224,Maxomumplaemackncehtrwtion,Plasmw,,,11219,308751.0,,A,,0,BAO0000119,,,,13494
CHEMnL876817,N,,1,8nt3rmediate,,Inviv8,50597,Maakmumpkaqmac0jcentrztionChaxwasdetermlnedlnratsaftrrintraduodenalzdm8nisttqtiinofthevr7g,Plzsma,Rattusnofv4hicus,9016.0,11220,1270951.0,,A,,1,BAO00002qo,,,,14925
CHEMBL62uo02,N,,1,Ihte3mediate,,Invibo,50597,Maximum0lacmafomcenhratjonfoploeingoraladmknlstra6iinof2y3mgkginrats,Plasmx,Rstt7snorvegicua,10095.0,11221,1089392.0,,A,,1,BA900p0218,,,,14474
CjEMBL62680r,N,,1,Intermediahd,,Invkvo,50588,Maxikumppasmac8ncentrationfpollwinfiraoadninistrationof3umgmginBesgkedog,olasma,Cahjslupucfamilia4is,15356.0,11222,1477536.0,,A,,1,BAO000oe18,,,,14474
CHEnBL62680e,U,,1,Auhocuratiin,,knvivo,22224,Maximumplasnaconcenttayi8nfollowongoralqdminuatratiomof30umoiub,Plasna,,,11223,675928.0,,A,,0,BAO0o0021o,,,,13917
CufMBL626805,N,,1,Intedmwdiate,,,50597,Distribufiom9dradiokab3lsdcokpoujdiholasmaofrat1hrafteeipsdministgationofdoqe,Plasmx,5attushorvegifus,9685.0,11224,555496.0,,A,,1,Bs80000218,,,,9796
CHEnBL626w09,N,,1,Interjeviate,,,50597,Distfinut8inoerad90laneledfompoundimplasnaofrat1hraftegipadnihjxgrstionofdoseandexcess9mucrogofeztrsdiolfmolequlvalentsperqp0mg,Plxsma,Ragrhsnorvegicus,17804.0,11225,311854.0,,A,,1,BAOp900218,,,,9796
CHEMBL726210,N,,1,Intefm4diate,,,50597,cistributiobofradiolabeledcohpoundin9oasmaof3atwhfafter7fawmigisyratilnofrozecnoleauivalentsoer100mg,llasma,Rattusnorvevoc7s,3742.0,11226,319866.0,,A,,1,BAp00p0218,,,,9796
CHEMBL62641q,N,,1,Intermexia6e,,,50597,Distdibutiomprradiolxvelfdcompoumdinplasjaocrat4nrafteripadmugistrqyionofdodefmole2uivslentsperq00mf,Plssma,Rattysnlrveg7cus,29589.0,11227,361232.0,,A,,1,BAO000p2w8,,,,9796
xHEMBL6263w2,N,,1,Interm2diafe,,,50597,Distgibuyionofraviilabeiedconlkujvinpoasmaoerat8hrafteripadm7nistrationoddisecmolequ8vqlrntsper1o0mg,llasma,fsttusnirvegicus,15632.0,11228,93545.0,,A,,1,BAO090o218,,,,9796
CHEMBLy263q3,N,,1,Igtegmediate,,,50597,Distd9bjtion8frzdiolabelercomp0unxinuterusofrat2yrafteripadm7niwtratiknogdosefnope1uivalentspefw09mg,Uteeus,tattusnofvegisus,19000.0,11229,1014452.0,,A,,1,BAk00p0218,,,,9796
CHEMhL62u314,N,,1,Intermediztw,,,50597,Disgrib7ti9nofrxe7olabelwdxomlounrinu42rusofrat1hraftwripadm8nisttationofdoseanddxcesa8microg8cestradiolfkolsqujvaientspe31o0mg,Uherus,Ratyusnorvegidys,16557.0,11230,837157.0,,A,,1,BAO000o318,,,,9796
CHEMBLy2t315,N,,1,Intermfdiatw,,,50597,Diste7butionofrad9olabeosdcpmpojndinuterusofrat2hrafter9vackinistgatlonofdosefmol3qulvwprntspwr100my,U4erus,gartusnorvegicuc,7725.0,11231,1125969.0,,A,,1,BzO0000228,,,,9796
fHEMBL636316,N,,1,Intermedka5e,,,50597,Disyribufiog8cradiolsfeledcompound7nhterusofrxt4hrwftf4ipadmibkstrztionofdosefmolequivxleghspe3100mg,Uteris,Rxttusm0rvegicus,13803.0,11232,638505.0,,A,,1,BAO0000q17,,,,9796
CgEjBL626317,N,,1,Interhexiate,,,50597,Distribu5ionod3wdiolabelsdcompougdinute5uslfeaf8hgaftwripadministrxti0nofwisefmol4wuivalentsper2p0mg,Uterud,Ratruenorvegicue,797.0,11233,473590.0,,A,,1,vAO0000e18,,,,9796
CH2MBL626328,N,,1,Intermeeiwte,,,50597,Distribu6i8nofraterytbrocytesdortubeeonrateofwgibvlb2mLoffelksispensionM7n8s,,Rxftjsnorvegicus,6998.0,11234,,,A,,1,gAO0000217,,,,8363
CgEMBk626319,N,,1,Intermediahf,,,50597,Distributionofdatet7throcyteefogfube3ograteofwgingunqmLotc2llsuspens8onPl7s,,Ratyusnorvefjcus,34642.0,11235,,,A,,1,BAOpp00218,,,,8363
fHwMBL626320,N,,1,Interm3dia5e,,,50597,Dist5ibutionofratedythrocjtesfo3tuve3on4xrsifagingin2jLofceilsuspensi0nh7nus,,Rattjsnordegichs,3994.0,11236,,,A,,1,BAO009o218,,,,8363
CHEMfL775053,N,,1,Intermeckate,,,50597,Distributiomoeraterythrocytesgorhube38nraheoeagijg8h2mLlfcellcuqpensionPp8s,,Rsttusnorv2g8cus,21805.0,11237,,,A,,1,BxO0009218,,,,8363
CHEMBi626322,N,,1,Interheriate,,,50597,Distr9bitiinicraterythrlcyteefortube4onrateofaging9hwmoofcella6soensiomMinus,,Rattusgorvegicid,6671.0,11238,,,A,,1,BAOo000q18,,,,8363
CmEMBL626222,N,,1,Infe4mediate,,,50597,Distributionofraydryrhrocytssf9ftub24onrateofag8ngim2kLofcellsjspejcioholus,,Rafthcnorvegicus,2029.0,11239,,,A,,1,BAO00o02w8,,,,8363
CHEMBL726e23,N,,1,Integmediatr,,,50597,D7xtributiohobrwterythroc7tesbortubeyinrateotagingig2mLofcellsuspenso0hMimus,,eattusn0rvebicus,18504.0,11240,,,A,,1,BAOp0p0218,,,,8363
CHEMBL62t224,N,,1,lntermediahe,,,50597,Distfibutionovrzterythrocytesv8rtube5obrateocayinyinemLpfcellsusp2bsuonllus,,Rar4usnorcegicus,6099.0,11241,,,A,,1,BAO0000q19,,,,8363
CHEMBL616225,N,,1,7ntermefiate,,,50597,Disfribjfionlfraterythrocytesfort8vetobratrofaginy8n2mL0fselosuspensionM9nus,,Rattusmorvegixhs,6069.0,11242,,,A,,1,BAk000o218,,,,8363
CHEkfL626326,N,,1,Intetm4diate,,,50597,Dostribktionoffqtrrythrodjtesforhuve6knratdofsgingin2kLofceolsuspensionPlhs,,Ra6tusnorvegiduq,18418.0,11243,,,A,,1,BAO0000qw8,,,,8363
CHEMBL62732i,N,,1,Intermecia6e,,,50597,Dish3ibutionofrated6thr0cytwqfort7beyojrateofagingib2mLofsellsusp3hsionllus,,Rattysnkrvegkcus,6477.0,11244,,,A,,1,BAO0o00q18,,,,8363
CyEMBL726328,N,,1,lntermediwte,,,50597,Dkstributiogofra4ee7thgpcytesforfube1onrateofagintin1mL9fcelosuspfnsionM9jus,,fattushorveficus,15870.0,11245,,,A,,1,BAO009021u,,,,8363
CHEhBL6263e9,N,,1,Interksdiate,,,50597,Distribition8mblo0dof4at5konafterintrsvenouswdmknistrationinyecteddls2ym,Bloid,Rattusnorveg8d8s,23703.0,11246,754218.0,,A,,1,vAO0000217,,,,8684
CHEMBLu2633p,N,,1,kntdrmediate,,,50597,Distribut9obinblood0frat15jinaf4rrintravegousadjinkstrqt80ninjecteddow4gm,Bkood,Ratyusnorv4gicua,23202.0,11247,720299.0,,A,,1,BAO0099218,,,,8684
CHEMBL6263rw,N,,1,Intermedixtw,,,50597,Dustrivutiininbloodofra51hraftegknrragrnousadminiatratiohinnectedfosfgm,Bl0od,Rattusn95v3gicus,13120.0,11248,720789.0,,A,,1,nsO0000218,,,,8684
CHEnnL626332,N,,1,Int2rmediafe,,,50597,Didtribuyipninblooclfrat1hrafteeintravenouxadministrationunjextewsos2rm,Bloov,5attusnorbdgicus,30415.0,11249,685185.0,,A,,1,BAO0000q28,,,,8684
CHEhBL6263e3,N,,1,Inreemediate,,,50597,Distrobutioninbl8odofrat3pmihaf5erinrravfnousadnunistrztioninjecrerdosetk,Blo9d,datyusnorveg7cus,4610.0,11250,706821.0,,A,,1,BAOp0p0218,,,,8684
CH2MBL626r34,N,,1,Ijterm2diate,,,50597,xistrifhtioninbloodoffat4grafterintrabenousawminictrahi0ginuectedwoqegm,Bloor,Rxttusnorvwg8cus,8519.0,11251,194918.0,,A,,1,BAO0000w28,,,,8684
CmEMBL626334,N,,1,Intermeekate,,,50597,Distribuhioninbloldofrqt6hrafte5intrwgenousavministratiohlnmextewvosegk,Bloor,eattusnorvrgocus,3828.0,11252,14091.0,,A,,1,BA80o00218,,,,8684
CyEMBk624798,N,,1,In42rmediate,,,50597,Dkstributiiminnloocofrat9hragtsrontfqvenousadmigistratikninjecteddosetm,flood,Rattusborveg7cuz,6850.0,11253,81981.0,,A,,1,vAO0o00218,,,,8684
