assays_ss_ctgr,assays_rltnshp_tp,assays_td,assays_cll_d,assays_ss_sbclllr_frctn,assays_ss_tst_tp,assays_ss_tp,assays_tss_d,assays_chmbl_d,assays_cnfdnc_scr,assays_vrnt_d,assays_b_frmt,assays_dc_d,assays_dscrptn,assays_src_d,assays_src_ss_d,assays_ss_tss,assays_ss_rgnsm,assays_crtd_b,assays_ss_cll_tp,assays_ss_strn,assays_ss_d,assays_ss_tx_d
,N,50588,,,,A,1088.0,CHEMBL625767,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 3.40 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14665,9615.0
,N,50588,,,,A,1088.0,CHEMBL625768,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 3.76 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14666,9615.0
,N,50588,,,,A,1088.0,CHEMBL625769,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 34.1 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14667,9615.0
,N,50588,,,,A,1088.0,CHEMBL625770,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 50.8 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14668,9615.0
,N,50588,,,,A,1088.0,CHEMBL625771,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 68.1 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14669,9615.0
,N,50588,,,,A,1088.0,CHEMBL625772,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 9.060 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14670,9615.0
,N,50588,,,,A,1088.0,CHEMBL625773,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 9.6 uM/Kg of drug,1,,Urine,Canis lupus familiaris,Intermediate,,,14671,9615.0
,N,50597,,,,A,1088.0,CHEMBL625774,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after intravenous administration of 7.94 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14672,10116.0
,N,50597,,,,A,1088.0,CHEMBL625775,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 0 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14673,10116.0
,N,50597,,,,A,1088.0,CHEMBL625776,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 1.01 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14674,10116.0
,N,50597,,,,A,1088.0,CHEMBL625777,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 1.13 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14675,10116.0
,N,50597,,,,A,1088.0,CHEMBL625778,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 10.1 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14676,10116.0
,N,50597,,,,A,1088.0,CHEMBL625779,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 102 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14677,10116.0
,N,50597,,,,A,1088.0,CHEMBL625780,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 105 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14678,10116.0
,N,50597,,,,A,1088.0,CHEMBL625781,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 11.3 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14679,10116.0
,N,50597,,,,A,1088.0,CHEMBL875637,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 113 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14680,10116.0
,N,50597,,,,A,1088.0,CHEMBL626473,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 19.5 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14681,10116.0
,N,50597,,,,A,1088.0,CHEMBL626474,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 195 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14682,10116.0
,N,50597,,,,A,1088.0,CHEMBL626475,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 21.7 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14683,10116.0
,N,50597,,,,A,1088.0,CHEMBL626476,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 217 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14684,10116.0
,N,50597,,,,A,1088.0,CHEMBL634397,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 23.9 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14685,10116.0
,N,50597,,,,A,1088.0,CHEMBL626477,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 239 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14686,10116.0
,N,50597,,,,A,1088.0,CHEMBL631069,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 24.9 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14687,10116.0
,N,50597,,,,A,1088.0,CHEMBL631070,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 249 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14688,10116.0
,N,50597,,,,A,1088.0,CHEMBL631071,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 25.9 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14689,10116.0
,N,50597,,,,A,1088.0,CHEMBL631072,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 259 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14690,10116.0
,N,50597,,,,A,1088.0,CHEMBL631073,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 26.5 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14691,10116.0
,N,50597,,,,A,1088.0,CHEMBL631074,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 265 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14692,10116.0
,N,50597,,,,A,1088.0,CHEMBL631075,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14693,10116.0
,N,50597,,,,A,1088.0,CHEMBL631725,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27.9 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14694,10116.0
,N,50597,,,,A,1088.0,CHEMBL631726,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 270 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14695,10116.0
,N,50597,,,,A,1088.0,CHEMBL631727,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 279 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14696,10116.0
,N,50597,,,,A,1088.0,CHEMBL631728,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.2 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14697,10116.0
,N,50597,,,,A,1088.0,CHEMBL631729,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.9 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14698,10116.0
,N,50597,,,,A,1088.0,CHEMBL631730,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 282 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14699,10116.0
,N,50597,,,,A,1088.0,CHEMBL631731,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 289 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14700,10116.0
,N,50597,,,,A,1088.0,CHEMBL631910,1,,BAO_0000218,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 3.40 uM/Kg of drug,1,,Urine,Rattus norvegicus,Intermediate,,,14701,10116.0
,N,50597,,,In vivo,A,10000000.0,CHEMBL631911,1,,BAO_0000218,15413,Biodistribution of the [18F]-radiolabeled compound in rat hippocampus,1,,Hippocampus,Rattus norvegicus,Intermediate,,,14702,10116.0
,N,50597,,,In vivo,A,1898.0,CHEMBL631912,1,,BAO_0000218,15413,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus,1,,Hypothalamus,Rattus norvegicus,Intermediate,,,14703,10116.0
,N,50597,,,In vivo,A,1898.0,CHEMBL631913,1,,BAO_0000218,15413,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus; Not determined,1,,Hypothalamus,Rattus norvegicus,Intermediate,,,14704,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631914,1,,BAO_0000218,12017,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14705,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631915,1,,BAO_0000218,12017,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14706,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL875778,1,,BAO_0000218,12017,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Blood,Rattus norvegicus,Intermediate,,,14707,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631916,1,,BAO_0000218,12017,Biodistribution in blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14708,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631917,1,,BAO_0000218,12017,Biodistribution in blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14709,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631918,1,,BAO_0000218,12017,Biodistribution in blood of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14710,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631919,1,,BAO_0000218,12017,Biodistribution in blood of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14711,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631920,1,,BAO_0000218,12017,Biodistribution in blood of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Blood,Rattus norvegicus,Intermediate,,,14712,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631921,1,,BAO_0000218,12017,Biodistribution in blood of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14713,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631922,1,,BAO_0000218,12017,Biodistribution in blood of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Blood,Rattus norvegicus,Intermediate,,,14714,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL631923,1,,BAO_0000218,12017,Biodistribution in blood of immature femalee rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Blood,Rattus norvegicus,Intermediate,,,14715,10116.0
,N,50597,,,In vivo,A,,CHEMBL631924,1,,BAO_0000218,12017,Biodistribution in fat of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14716,10116.0
,N,50597,,,In vivo,A,,CHEMBL630234,1,,BAO_0000218,12017,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14717,10116.0
,N,50597,,,In vivo,A,,CHEMBL630235,1,,BAO_0000218,12017,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,,Rattus norvegicus,Intermediate,,,14718,10116.0
,N,50597,,,In vivo,A,,CHEMBL630236,1,,BAO_0000218,12017,Biodistribution in fat of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14719,10116.0
,N,50597,,,In vivo,A,,CHEMBL630237,1,,BAO_0000218,12017,Biodistribution in fat of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14720,10116.0
,N,50597,,,In vivo,A,,CHEMBL630238,1,,BAO_0000218,12017,Biodistribution in fat of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14721,10116.0
,N,50597,,,In vivo,A,,CHEMBL630239,1,,BAO_0000218,12017,Biodistribution in fat of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14722,10116.0
,N,50597,,,In vivo,A,,CHEMBL630303,1,,BAO_0000218,12017,Biodistribution in fat of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,,Rattus norvegicus,Intermediate,,,14723,10116.0
,N,50597,,,In vivo,A,,CHEMBL630304,1,,BAO_0000218,12017,Biodistribution in fat of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14724,10116.0
,N,50597,,,In vivo,A,,CHEMBL630305,1,,BAO_0000218,12017,Biodistribution in fat of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,,Rattus norvegicus,Intermediate,,,14725,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL630306,1,,BAO_0000218,12017,Biodistribution in kidney of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14726,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL630307,1,,BAO_0000218,12017,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14727,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL630308,1,,BAO_0000218,12017,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Kidney,Rattus norvegicus,Intermediate,,,14728,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL630309,1,,BAO_0000218,12017,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14729,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL629309,1,,BAO_0000218,12017,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14730,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL629993,1,,BAO_0000218,12017,Biodistribution in kidney of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14731,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL629994,1,,BAO_0000218,12017,Biodistribution in kidney of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14732,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL629995,1,,BAO_0000218,12017,Biodistribution in kidney of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Kidney,Rattus norvegicus,Intermediate,,,14733,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL631993,1,,BAO_0000218,12017,Biodistribution in kidney of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14734,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL631994,1,,BAO_0000218,12017,Biodistribution in kidney of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14735,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL631995,1,,BAO_0000218,12017,Biodistribution in kidney of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Kidney,Rattus norvegicus,Intermediate,,,14736,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL631996,1,,BAO_0000218,12017,Biodistribution in liver of Iimmature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Liver,Rattus norvegicus,Intermediate,,,14737,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL631997,1,,BAO_0000218,12017,Biodistribution in liver of Iimmature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14738,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL631998,1,,BAO_0000218,12017,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14739,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL631999,1,,BAO_0000218,12017,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14740,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL632000,1,,BAO_0000218,12017,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),1,,Liver,Rattus norvegicus,Intermediate,,,14741,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL632001,1,,BAO_0000218,12017,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14742,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL874424,1,,BAO_0000218,12017,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14743,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL632002,1,,BAO_0000218,12017,Biodistribution in liver of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14744,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL632003,1,,BAO_0000218,12017,Biodistribution in liver of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,1,,Liver,Rattus norvegicus,Intermediate,,,14745,10116.0
,U,22224,,,,A,,CHEMBL632004,0,,BAO_0000019,3133,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,1,,,,Autocuration,,,14746,
,U,22224,,,,A,,CHEMBL632005,0,,BAO_0000019,2742,Compound was tested for amidase rate in the presence of N62C fully characterised enzyme,1,,,,Autocuration,,,14747,
,U,22224,,,,A,,CHEMBL632006,0,,BAO_0000019,2742,Compound was tested for amidase rate in the presence of N62C screen enzyme,1,,,,Autocuration,,,14748,
,U,22224,,,,A,,CHEMBL632007,0,,BAO_0000019,2742,Compound was tested for amidase rate in the presence of S166C fully characterised enzyme,1,,,,Autocuration,,,14749,
