assay_id,relationship_type,variant_id,cell_id,assay_strain,description,curated_by,src_assay_id,assay_cell_type,assay_category,tissue_id,tid,bao_format,assay_type,assay_subcellular_fraction,doc_id,assay_test_type,assay_organism,assay_tax_id
11509,N,,,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",Intermediate,,,,1988.0,50597,BAO_0000218,A,,11488,,Rattus norvegicus,10116.0
11510,N,,,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",Intermediate,,,,1988.0,50597,BAO_0000218,A,,11488,,Rattus norvegicus,10116.0
11511,N,,,,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,Intermediate,,,,2107.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11512,N,,,,Biodistribution in Rat liver after 5 minutes of iv administration,Intermediate,,,,2107.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11513,N,,,,Biodistribution in Rat liver after 5 minutes of iv administration; per g of tissue,Intermediate,,,,2107.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11514,N,,,,Biodistribution in Rat lung after 24 hours of iv administration,Intermediate,,,,2048.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11515,N,,,,Biodistribution in Rat lung after 24 hours of iv administration; per g of tissue,Intermediate,,,,2048.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11516,N,,,,Biodistribution in Rat lung after 30 minutes of iv administration,Intermediate,,,,2048.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11517,N,,,,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,Intermediate,,,,2048.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11518,N,,,,Biodistribution in Rat lung after 5 minutes of iv administration,Intermediate,,,,2048.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11519,N,,,,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,Intermediate,,,,2048.0,50597,BAO_0000218,A,,8829,In vivo,Rattus norvegicus,10116.0
11520,N,,,,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",Intermediate,,,,2037.0,50597,BAO_0000218,A,,14972,In vivo,Rattus norvegicus,10116.0
11521,N,,,,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",Intermediate,,,,,50597,BAO_0000218,A,,14972,In vivo,Rattus norvegicus,10116.0
11522,N,,,,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",Intermediate,,,,10000006.0,50597,BAO_0000218,A,,14972,In vivo,Rattus norvegicus,10116.0
11523,N,,,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,178.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11524,N,,,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,178.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11525,N,,,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,178.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11526,U,,,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,Autocuration,,,,10000000.0,22224,BAO_0000218,A,,14608,In vivo,,
11527,U,,,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,Autocuration,,,,10000000.0,22224,BAO_0000218,A,,14608,In vivo,,
11528,U,,,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,Autocuration,,,,10000000.0,22224,BAO_0000218,A,,14608,In vivo,,
11529,N,,,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,955.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11530,N,,,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,955.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11531,N,,,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,955.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11532,N,,,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,2037.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11533,N,,,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,2037.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11534,N,,,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,2037.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11535,N,,,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11536,N,,,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11537,N,,,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11538,N,,,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,948.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11539,N,,,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,948.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11540,N,,,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,948.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11541,N,,,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,10000000.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11542,N,,,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,10000000.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11543,N,,,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,10000000.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11544,N,,,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,2113.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11545,N,,,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,2113.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11546,N,,,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,2113.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11547,N,,,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,2107.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11548,N,,,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,2107.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11549,N,,,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,2107.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11550,N,,,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,2048.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11551,N,,,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,,,,2048.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11552,N,,,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,,,,2048.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11553,N,,,,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,,,,2385.0,50597,BAO_0000218,A,,14608,In vivo,Rattus norvegicus,10116.0
11554,U,,,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,Autocuration,,,,1969.0,22224,BAO_0000218,A,,8918,In vivo,Simiiformes,314293.0
11555,N,,,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,Intermediate,,,,1969.0,50594,BAO_0000218,A,,8918,In vivo,Mus musculus,10090.0
11556,N,,,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,Intermediate,,,,1969.0,50597,BAO_0000218,A,,8918,In vivo,Rattus norvegicus,10116.0
11557,N,,,,Peak plasma concentration was measured in dogs,Intermediate,,,,1969.0,50588,BAO_0000218,A,,14470,In vivo,Canis lupus familiaris,9615.0
11558,N,,,,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,Intermediate,,,,,50597,BAO_0000218,A,,14393,In vivo,Rattus norvegicus,10116.0
11559,N,,,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,Intermediate,,,,,50597,BAO_0000218,A,,14886,In vivo,Rattus norvegicus,10116.0
11560,N,,,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,Intermediate,,,,,50597,BAO_0000218,A,,14886,In vivo,Rattus norvegicus,10116.0
11561,N,,,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,Intermediate,,,,,50597,BAO_0000218,A,,14886,In vivo,Rattus norvegicus,10116.0
11562,N,,,,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,Intermediate,,,,,50597,BAO_0000218,A,,14393,In vivo,Rattus norvegicus,10116.0
11563,N,,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,Intermediate,,,,,50588,BAO_0000218,A,,13465,In vivo,Canis lupus familiaris,9615.0
11564,U,,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,Autocuration,,,,,22224,BAO_0000218,A,,13465,In vivo,Simiiformes,314293.0
11565,N,,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,Intermediate,,,,,50588,BAO_0000218,A,,13465,In vivo,Canis lupus familiaris,9615.0
11566,N,,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,Intermediate,,,,,50588,BAO_0000218,A,,13465,In vivo,Canis lupus familiaris,9615.0
11567,N,,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,Intermediate,,,,,50597,BAO_0000218,A,,13465,In vivo,Rattus norvegicus,10116.0
11568,N,,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,Intermediate,,,,,50597,BAO_0000218,A,,13465,In vivo,Rattus norvegicus,10116.0
11569,N,,,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,Intermediate,,,,,50588,BAO_0000218,A,,13465,In vivo,Canis lupus familiaris,9615.0
11570,N,,,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,Intermediate,,,,,50597,BAO_0000218,A,,13465,In vivo,Rattus norvegicus,10116.0
11571,N,,,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,Intermediate,,,,,50597,BAO_0000218,A,,13465,In vivo,Rattus norvegicus,10116.0
11572,N,,,,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,Intermediate,,,,,50588,BAO_0000218,A,,13465,In vivo,Canis lupus familiaris,9615.0
11573,N,,,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,Intermediate,,,,,50588,BAO_0000218,A,,13465,In vivo,Canis lupus familiaris,9615.0
11574,U,,,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,Autocuration,,,,,22224,BAO_0000218,A,,13465,In vivo,Simiiformes,314293.0
11575,U,,,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,Autocuration,,,,,22224,BAO_0000218,A,,13465,In vivo,Simiiformes,314293.0
11576,N,,,,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,Intermediate,,,,,50597,BAO_0000218,A,,13465,In vivo,Rattus norvegicus,10116.0
11577,N,,,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,Intermediate,,,,,100710,BAO_0000218,A,,14731,In vivo,Macaca fascicularis,9541.0
11578,N,,,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,Intermediate,,,,,50594,BAO_0000218,A,,14731,In vivo,Mus musculus,10090.0
11579,N,,,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,Intermediate,,,,,50588,BAO_0000218,A,,13376,In vivo,Canis lupus familiaris,9615.0
11580,N,,,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,Intermediate,,,,,50588,BAO_0000218,A,,13376,In vivo,Canis lupus familiaris,9615.0
11581,N,,,,Maximum concentration (Cmax) in rat when administered orally,Intermediate,,,,,50597,BAO_0000218,A,,14443,In vivo,Rattus norvegicus,10116.0
11582,U,,,,Maximal concentration in monkey plasma after 25 mg/kg oral dose,Autocuration,,,,1969.0,22224,BAO_0000218,A,,13465,In vivo,Simiiformes,314293.0
11583,U,,,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.17-0.20)",Autocuration,,,,,22224,BAO_0000218,A,,16359,In vivo,Rattus norvegicus,10116.0
11584,U,,,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.4-0.8)",Autocuration,,,,,22224,BAO_0000218,A,,16359,In vivo,Rattus norvegicus,10116.0
11585,U,,,,Cmax in rat plasma after single 5 mg/kg oral cassette gavage dose,Autocuration,,,,1969.0,22224,BAO_0000218,A,,15618,In vivo,,
11586,N,,,,Pharmacokinetic profile Cmax was evaluated in rats,Intermediate,,,,,50597,BAO_0000218,A,,14554,In vivo,Rattus norvegicus,10116.0
11587,N,,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in dog (25 mg/kg),Intermediate,,,,,50588,BAO_0000218,A,,11537,In vivo,Canis lupus familiaris,9615.0
11588,N,,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in mice (50 mg/kg),Intermediate,,,,,50594,BAO_0000218,A,,11537,In vivo,Mus musculus,10090.0
11589,N,,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to dog (25 mg/kg),Intermediate,,,,,50588,BAO_0000218,A,,11537,In vivo,Canis lupus familiaris,9615.0
11590,N,,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to mice (50 mg/kg),Intermediate,,,,,50594,BAO_0000218,A,,11537,In vivo,Mus musculus,10090.0
11591,U,,,,Cmax in rat plasma,Autocuration,,,,1969.0,22224,BAO_0000218,A,,2021,In vivo,Rattus norvegicus,10116.0
11592,N,,,,Cmax in dog plasma after 30mg/kg oral dose,Intermediate,,,,1969.0,50588,BAO_0000218,A,,5932,In vivo,Canis lupus familiaris,9615.0
11593,N,,,,Cmax in rat plasma after 30mg/kg oral dose,Intermediate,,,,1969.0,50597,BAO_0000218,A,,5932,In vivo,Rattus norvegicus,10116.0
11594,N,,,,Plasma level in rats at 30 mg/kg,Intermediate,,,,1969.0,50597,BAO_0000218,A,,17320,In vivo,Rattus norvegicus,10116.0
11595,N,,,,Tested for maximum plasma concentration in mice,Intermediate,,,,1969.0,50594,BAO_0000218,A,,15831,In vivo,Mus musculus,10090.0
11596,N,,,,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",Intermediate,,,,,50597,BAO_0000218,A,,15078,In vivo,Rattus norvegicus,10116.0
