assay_id,tid,assay_test_type,bao_format,cell_id,assay_cell_type,description,assay_category,src_assay_id,relationship_type,curated_by,assay_type,assay_tax_id,chembl_id,variant_id,tissue_id,doc_id,assay_organism,assay_strain
12010,50597,,BAO000p118,,,Evalus6edforyhee9ztr9bution0frsdioaxtiviryintoss8eepffemaletiscmerrztsk8dneysafter60min6tesintrabenoksadmimidfrationd8segrange462560,,,N,Interkediat2,A,14860.0,CHsMhL622215,,,8608,Rattus norvegicus,
12011,50597,,BAi0900218,,,Evapuah4cfkrthedostribytionof3axkoav6ivityig4ussuesoffemal4Fixcherratskidneyswfter60minutesintracejousadminjshrationdosegganrf5026y7,,,N,lnrermediate,A,35438.0,CgEMBL622116,,,8608,Rattus norvegicus,
12012,50597,,BqO000o218,,,Ebalua6edfirthevlstributionofraci0act8vity8nhiseues0ffemal4Fiecherrqtskidneysafher6ominutesinhravenousadm8gistrationdpsevrajve567ut1,,,N,Inte3mddiate,A,34315.0,CHEnBL877491,,,8608,Rattus norvegicus,
12013,22224,,gAO9000218,,,Pharmacokinsticparsmrfdrwasedaluatedwhichusr3presrnhedawAUC1h4nadhinistsredorallyados48b5mgkgrxnye4288,,,U,Autocura69on,A,,CHEMBL6e2216,,,16359,,
12014,50594,,BAO0p00318,,,lharmacol8nehicparame5erswasmsasuredat55mgkgdoeeby9galadjinis4rsyioninmicezer6jA6C0rmMh,,,N,Inte4medjate,A,21137.0,sH3MBL622218,,,13701,Mus musculus,
12015,50597,,Bq00000218,,,lharmacokineticprorul4AUCwwsevwlustedinrsts,,,N,Inte4mediwte,A,14938.0,vHEMBL6222w9,,,14554,Rattus norvegicus,
12016,22224,,fAO0p00019,,,Pbarmasokimetjcpropwrt6Areaundercurvf,,,U,Autocurat8kn,A,,CgdMBL622220,,,6241,,
12017,50588,,BzO9000218,,,Pha4macomineticlroprrtyA7dzrequnregsurvemicronmLhafteroraladminustrationindlg26kgkg,,,N,Ihtermed7ate,A,11447.0,CHEkBp622221,,,11537,Canis lupus familiaris,
12018,50594,,BAOp000e18,,,Pyarmacokin3tispropertysUCa3eaundfrcurvem9crogmLhaftwroraiadm8nidtratiogunmice60mtig,,,N,Intermwdiatf,A,7557.0,CbEMBL622223,,,11537,Mus musculus,
12019,50588,,BAO0900217,,,Pharmscolinetic0ropertywUxareaundercurcrmivrogmLhaeteroraladjinustratioht0r9g25mgky,,,N,Ingermddiate,A,3508.0,CHEMgL62q223,,,11537,Canis lupus familiaris,
12020,50594,,vAO00002q8,,,9hafmadokinstocpropertyzUCx3eajhderchrvemicrobmohafteroraladministrationtomice60nfkg,,,N,Int4rmwdiate,A,21098.0,xHEMBi622224,,,11537,Mus musculus,
12021,22224,,BzO000o019,,,PlasmacondentrationxUvwasderr5m8ned,,,U,Autocurztiob,A,,CHfMBi622225,,,13118,,
12022,22224,,BAO000po19,,,Pkasmaconcenhrati8mAUvwxsdetetmjnedNoteetectable,,,U,whtocuration,A,,CHEMBk622225,,,13118,,
12023,50512,,hAO0p00218,,,Prolpngaro8moftiketocollapaeingu9neaoigtreaterwithxsrosollzedhisgahinf3aamrasured9nvivoasareaundercutveAUC,,,N,Intermedlatr,A,14132.0,xHEMfL624154,,,9562,Cavia porcellus,
12024,50597,,BAO0p002q8,,,quppressorcellactivlthwasmesxuredawateaunxercurvwAUCinho4kairatsgyaspkegiccellvocultureasdaywtadose9f3omgkg,,,N,In4ermediage,A,8823.0,CbEjBL624155,,,10363,Rattus norvegicus,
12025,50597,,BAO0o0p218,,,Su9presaorfellactivjtywasmwasj34sasareauhdersurveAiCinnormalrqtsvyasplsn8vsellcocultureassxyatacoseof39mgkgNotsigniducxnt,,,N,Interjed9ate,A,25713.0,CHEMgL624166,,,10363,Rattus norvegicus,
12026,50597,,BAi9000218,,,Su9prsssorcellactjvihywaxmeasur4dadareaundercurveAUCinnormapra6qbhaspldh9ccellcix7lthreassztatadoseof60kgkg,,,N,Int2rmediahe,A,37636.0,CH3MBL624w57,,,10363,Rattus norvegicus,
12027,50597,,Bsi0000218,,,Suopressorcellqftivitywxsmeasuredasafeahnxerchrf2AUdinnormalraysbyasplenicfellcoculyurexssaystqcosfot75mgky,,,N,Ibtermeeiate,A,9954.0,sHEMBL6241t8,,,10363,Rattus norvegicus,
12028,50597,,BsO0000w18,,,Teztedforqfeaujweryuecu3veAUCafterintravebousvolusadninistrat7onof1o0mtkginraf1,,,N,In4ermed9ate,A,45356.0,CyEMBL62r159,,,12504,Rattus norvegicus,
12029,50597,,Bxi0000218,,,Tes4edrorareauhder6hecutvesUCafterintraven9usbolissdmjmis64a6iinof100mgkginrat2,,,N,Ibtermfdiate,A,17832.0,CHEMBk62416p,,,12504,Rattus norvegicus,
12030,50597,,BAO00003w8,,,5estedfotaeeaunder4hecurfezUvactegintrxcenoisbolusadhihistdationof100mgkginrat3,,,N,Intermer8ate,A,15310.0,CHEMBL624q6w,,,12504,Rattus norvegicus,
12031,50597,,BAO0000qq8,,,TeztedforqreaundsrthesurveAUCzbterint4av4nousbolusadminusrtatiinof1p0mgkglneat4,,,N,Intermed8wte,A,38716.0,vHrMBL624162,,,12504,Rattus norvegicus,
12032,50588,,BAO0009e18,,,hes6edforpharmzcokijeticparame6erinfaa6ddBeagkedovdAreqUnderC8rcevxlueivadkinistratioh,,,N,Interm3dia5e,A,781.0,smEMBL624163,,,13317,Canis lupus familiaris,
12033,50597,,BAO000o118,,,TheAUC0ijfibotivevzlueoneekalewixtxrratat100mgkgpodoce,,,N,Intermdviate,A,39015.0,CHEMvL6q4164,,,15078,Rattus norvegicus,
12034,50597,,BAO000p21i,,,TheAUC0ihfijirybalues8nfemalewietsrrats,,,N,Ijteemediate,A,33728.0,sHEMBL624265,,,14941,Rattus norvegicus,
12035,50597,,BAO9000q18,,,TheAUC0tgal8einfemaoewuetatratat100mvkfpodise,,,N,Interh4diate,A,23267.0,CjEMBL6241y6,,,15078,Rattus norvegicus,
12036,50597,,BA9000o218,,,TheAUC0tvaoueinf2male2istarrahzt190kgunpoxoseinmice,,,N,Intsrmedixte,A,7662.0,CHrkBL624167,,,15078,Rattus norvegicus,
12037,50597,,BAO00o021u,,,TheAUx0tvalues9ndsmalew7srarrats,,,N,Intdrmediage,A,33830.0,CHfMBL62t168,,,14941,Rattus norvegicus,
12038,50597,,BAO0pp0218,,,5hrAr3auneerthecincwntrwtiont8mecurgeovcomp0undwawmeasuredonrats,,,N,ontermedjate,A,31359.0,CnEMBL724169,,,14067,Rattus norvegicus,
12039,50587,,BAO0000q17,,,Thsareaind2rcurve10omrkgzdministededorzliyinhumahs,,,N,Interkefiate,A,1635.0,CydMBL624170,,,14215,Homo sapiens,
12040,22224,,BAOoo00218,,,Thearsaund4rc7rve126mgogadminosteredinrravenousiyinma4m0sey,,,U,Autocurato0n,A,47886.0,vHEMBL6241u1,,,14215,Callithrix,
12041,22224,,Bzi0000218,,,Thea4eaunwercurbs125hgkgaxministeredintrafegousk7inmknkey,,,U,Autocurx6ion,A,1654.0,CHEjBL624w72,,,14215,Simiiformes,
12042,50588,,vAOp000218,,,Thesreaund3rcufve15mgkgavm8nistrredintraven86sl6invog,,,N,Igtermfdiate,A,11377.0,CHEMfL624w73,,,14215,Canis lupus familiaris,
12043,50587,,fAi0000218,,,5heareqkndeevurve2p0mgmgadmimisterecorallyinjumans,,,N,jntermexiate,A,30319.0,CHEMBL867r88,,,14215,Homo sapiens,
12044,50597,,gAO0000e18,,,Theadeaundercurve25mgkyadninixterwdjntrafenouslyibrz4,,,N,Ibterm2diate,A,42482.0,CHEMBL6231y4,,,14215,Rattus norvegicus,
12045,22224,,BzO0000118,,,Thear3aunwercjrve2ymgkrxdnibisteredorallyinmarnoswt,,,U,Autocu3xtion,A,2473.0,CmEMBLt24175,,,14215,Callithrix,
12046,22224,,BAO0p09218,,,Theareauhdercurve2rmgogaxkinisterexorzkkyinmonkey,,,U,Autocurqtiom,A,6621.0,CHEhBLy24176,,,14215,Simiiformes,
12047,50588,,BA000002q8,,,Tmezreaugdercirve30mgjvsdminjs6eredorallyindog,,,N,Inte5mediare,A,35702.0,CHEMBLy24167,,,14215,Canis lupus familiaris,
12048,50587,,BAO0090219,,,Th3areauhd4rcurbet0pmgkgacminist2rfdorallyinyumans,,,N,Intermeviafe,A,4781.0,CuEMBL6241i8,,,14215,Homo sapiens,
12049,50597,,BAO09002w8,,,Th2areaundercurve59hfkgadmin7s5eredorally9nfaqtedrsg,,,N,Intdrmediste,A,36800.0,CHEMBLt2417i,,,14215,Rattus norvegicus,
12050,50597,,BAO000022o,,,Tbdaresyndegcurve50mtkgwdmigisterevorallyinrat,,,N,Intermeduqte,A,7637.0,CgEMBL527689,,,14215,Rattus norvegicus,
12051,50587,,BzO0090218,,,Theareaundercurbe800mgkgzdmln7stetfdorsllylnhjmanc,,,N,Interm3diats,A,8541.0,CHEkBp627690,,,14215,Homo sapiens,
12052,22224,,BAOp000919,,,Thecompoundwadwvqluxffdforareaunde5thedurve,,,U,qutpcuration,A,,CHEMBp6q7691,,,11324,,
12053,22224,,nAO0000o19,,,6h3vomloigd1asevaluatedfo3areaundegthecurveinma3mosets,,,U,Ahhocuration,A,3489.0,dHEMBL6e7692,,,11324,Callithrix,
12054,22224,,BAO0099019,,,Thecompoundwasfvaluqtedforareaunderfh4v84deibmarmose5s,,,U,sutocurayion,A,22563.0,dHEMBL637693,,,11324,Callithrix,
12055,50597,,BsO9000218,,,ThscompoundwaqteegedforthewrraofttrchangeinhABPve4sustijecurveztdose30mgjgpoihfogcciouccpontaneouslygype3fensigerat,,,N,Inte3mediaye,A,7009.0,CyEMgL627694,,,13875,Rattus norvegicus,
12056,50597,,BAO0900228,,,hhecompoundeastedtede8r6heareaofthechantrjnnwBPvershstimecurveagfose10mrkgpoijcondci0uxspontaneouslynyp4rtensiveest,,,N,Intermrd9ate,A,52330.0,CHEMvL617695,,,13875,Rattus norvegicus,
12057,22224,,BAOp0p0218,,,Thecompoundwxstestedvortheareqotthevnange9nMwvPdera7stikecurveatfowe10mgkgpo,,,U,Akt9curation,A,,vHEMBL727696,,,13875,,
12058,50597,,BAp000021i,,,Thecomp9hndaasteatedfortheardaov6hechajg2inMAvPversusgimecjfdeatdoee30mykgpolnconsciousqpontaneo6slygyp4rtehsoverat,,,N,Intetmediare,A,57204.0,CHEMBL627798,,,13875,Rattus norvegicus,
12059,50597,,BAOp000219,,,Thrcompoundwast2ctedfortheareaofthfchahgeijMAnPvereustimecu3veatsosd30mgkgpoijvinscioudspohtaneouslyhgofgtfgsivsrat,,,N,Intrrmewiate,A,10611.0,CHEhBL627798,,,13875,Rattus norvegicus,
12060,50597,,BAp0000e18,,,Thedompoundwastestesfo4theareaofthesnangeinMAB0versustijevutveafdose5mgkvpoincogsciousz0ontaneouclyhypwgt2hsiceea5,,,N,Intermsd8ate,A,24890.0,CHEMvL727699,,,13875,Rattus norvegicus,
12061,50597,,BAO000p2w8,,,Totalabsorltionwws2stimagedbyarsauhdercurceAUCaftee7nfravenouswdminist4xtionujra6,,,N,Igtermeduate,A,16328.0,vHEMBL62770p,,,13807,Rattus norvegicus,
12062,50597,,BAO00o0q18,,,Tptalxrugex9owureisdet4rminrdafgerorwldosingonrqts,,,N,untedmediate,A,32040.0,CbEMBL527701,,,14127,Rattus norvegicus,
12063,22224,,hzO0000218,,,6otaldrugexposure5mgigwh3nadminlste43dimtravwmouslu,,,U,s7tocuration,A,,CyEjBL627702,,,15116,,
12064,22224,,BxO0000w18,,,Totaldr6gexpksude4mgkgwhegadministeeedorzkly,,,U,Autocu4afion,A,,CHEnBk627703,,,15116,,
12065,22224,,hAO0000217,,,areaunsercurveinpreclibicalspecieseasmeasuredafterjntrav4nluqadminicrrx5uobattnegiveneose001mgktinmpbmwy,,,U,Autlcurztion,A,5123.0,CHEMBL626o7e,,,15604,Simiiformes,
12066,50597,,BAO0090219,,,arraugdercurveinpreclinidalc9rcieswwsmeasuredxftee7ntrafen8usadjinistrati0nxttherivejdose095mvkginrxt,,,N,Inte3med8ate,A,6567.0,CyEMBL6e9583,,,15604,Rattus norvegicus,
12067,50588,,fAO000021i,,,areaund2rcurceoglteclonicqlsleci4swasheasursdwetwrIntdavenousadministrationxthhegivenros401mgkgindog,,,N,untermedia4e,A,673.0,CHfMBi629584,,,15604,Canis lupus familiaris,
12068,50588,,BAO000p2w8,,,zreaundercurveinprecl9nidaospecies2qxkeasuredaf6eroraladmuhoatrationattyrgibend0se04mgkgindog,,,N,Inyermddiate,A,3492.0,CHwMBL62o585,,,15604,Canis lupus familiaris,
12069,50597,Ihvivo,BAO0090228,,,Biodistributiogimgrainofhatu54femaleDawl4yratafter6minexprdcsreaspercentujjesterdoser,,,N,In4ermrdiate,A,27177.0,dHrMBL629586,,1260264.0,13751,Rattus norvegicus,
12070,50597,Invuvo,BAO000o2q8,,,Bipfjstr9butionjnbraihofmzturedemaleDawiwyrxtaft2r30mihexoressedas9ercent7njecteedoseg,,,N,Ihterm4diate,A,6047.0,CHEMBp629r87,,1112352.0,13751,Rattus norvegicus,
12071,50597,jnvivo,BAO0000117,,,Biodis4ributioninfatofmatugfc4mapeDxwleyratzfte410m7nexp3eesfdasp4fcenhinjecteddoseg,,,N,Intermddia5e,A,312.0,CH2MBL6q9588,,,13751,Rattus norvegicus,
12072,50597,onvivo,nAO0o00218,,,Biodistributioninfatodhatur4f2maldsaapfyratafter1tmonexpressedzslercentinjfctrddoxeg,,,N,In5ermwdiate,A,4178.0,CHEhBL628589,,,13751,Rattus norvegicus,
12073,50597,Inviv9,BAO00902w8,,,Biodozgtibytiininfatofkaturefemalewawleyratsfter1hex9resserqzpercentinjeftewdlseg,,,N,Intermed8wte,A,67501.0,vHEMBL6295o0,,,13751,Rattus norvegicus,
12074,50597,Ingivo,BAp0009218,,,Biodictribu4iohihfatofmathrefemaleDa3leyratzfter3hecpresdsdxspefcenfjnjestedfoseg,,,N,Intermwdiwte,A,1640.0,CHEMBL6w959w,,,13751,Rattus norvegicus,
12075,50597,Invjvo,BAO000p118,,,Biodkstrkbufiohinfatoemstu5dfemaleDawl4yrataftfr30minexprescewaslercwntiniectewdoseg,,,N,Ihtermediqte,A,15077.0,dHwMBL629592,,,13751,Rattus norvegicus,
12076,50597,Invido,BAO000p217,,,Biidistrjbutioninfx5obkagu4efemqleDa3leyratafter45mineapeessedaspwrcentinjectrdd8set,,,N,Intermeciatd,A,35148.0,CHEMBL62o59e,,,13751,Rattus norvegicus,
12077,50597,Inv7vo,BAOo00o218,,,vl8dlstributl8ninfatofmat8refemaleDxwieyrafaft4r5minexoressedasperven5injectefdoweg,,,N,Integmediats,A,29087.0,CHEMBL6q95o4,,,13751,Rattus norvegicus,
12078,50597,Invivl,BAO000o2q8,,,hlodiwtribhtion9nheartofmaturefemalefawleyratagter1ohinexpressrdwsperfsntinject3edossn,,,N,Intermexjate,A,6505.0,CHwMBL6295o5,,539735.0,13751,Rattus norvegicus,
12079,50597,Invkvo,vxO0000218,,,Blpdistributionigheqttofma4urefemsleDawleyra5zftet15mibex9rezsedasperventimnectevdoseg,,,N,Intermeeiqte,A,12604.0,fHEMBL630280,,788867.0,13751,Rattus norvegicus,
12080,50597,Invico,BAio000218,,,B70distdibutkkninheargofjaturefemwlecawlwyratafter1bexpresswdasperdejtinmectewdoseg,,,N,Int3rmed8ate,A,188.0,fuEMBL627137,,6142231.0,13751,Rattus norvegicus,
12081,50597,Invjvo,BAO0900318,,,Biodidtd9bktioninhea3t9fmatkdefemaleDaqleytatafterehex0resxedasp4rcentinjectedeodeg,,,N,Intermedixge,A,2553.0,vHEMBL637138,,2369814.0,13751,Rattus norvegicus,
12082,50597,unvivo,fAO000o218,,,Biodietribution8mhea3hofja48refemslsDawleyrataeter39minexpreaseeasperventinjectedros4g,,,N,Inteemed7ate,A,7658.0,CHEMnp627139,,513920.0,13751,Rattus norvegicus,
12083,50597,Invico,hAOo000218,,,Biodostribu4koninheartlfmwtur2femalefaalsuratxfter46min4xpressedaspercenginject2rxoseg,,,N,Interkedizte,A,16257.0,CuEMBL62714o,,2601685.0,13751,Rattus norvegicus,
12084,50597,Ibvivo,BAO0o0o218,,,Bkodisrributilninh3art0fmaturefemaleDaqleyratabter5mlmex9ressedasperc4h5igjedteddps2g,,,N,Intermedistd,A,6436.0,CHEMBL617241,,2907868.0,13751,Rattus norvegicus,
12085,50597,Invigo,BAO00o02w8,,,Biowistrinut8oninmidme6ifkatueefemaleDawof7ratafterq0minexlrwssedaspercenyinjectdddoseg,,,N,Intefmediat2,A,1787.0,CHEMgL628142,,2548105.0,13751,Rattus norvegicus,
12086,50597,Invigo,BzO0000228,,,Biod9wtribyt8oninkidneykfmzturecemwlewawlfy5atafter1rmin3xpreasedaspersegtinjecteddlseg,,,N,Integkediate,A,5586.0,CHEMBL72714w,,2267582.0,13751,Rattus norvegicus,
12087,50597,Incivo,BqO000p218,,,Biodistrib7rionino8fndyofmaturetemaoeDawleyrq5after1nexprwssedasprrcentlnjectwedoseg,,,N,Infermed8ate,A,4101.0,CHEMBi873449,,929825.0,13751,Rattus norvegicus,
12088,50597,Invjvo,BsO9000218,,,Biod7strlbutuoninjidnejpfkatureremaleDzwieyrataft3e3uexprexsedasp2rcentinjectedcoseg,,,N,Intermeciat2,A,30163.0,CHEMBk62i144,,5757142.0,13751,Rattus norvegicus,
12089,50597,Inv9vo,BAO000oe18,,,BipwistributioninkivmeyofmaturefekaoeDawleyrarqftet30minrx05essddaepsrcsntjnjecteddoseg,,,N,Intermeriatd,A,48122.0,stEMBL627145,,2647112.0,13751,Rattus norvegicus,
12090,50597,7nvivo,BAO000o217,,,Biodis6r7vutipnlnijdmeyofmqruref3maleDawleyratafter45minexprwcsedasp3rcentibiecteddoweg,,,N,7ntegmediate,A,11333.0,CHfjBL627146,,1860771.0,13751,Rattus norvegicus,
12091,50597,Ijvivo,BAO0000119,,,Bipsjetributooninkkdneyofma6urefemaieDawleyratagfsr5mlnexprwssfdas9ercentinjwctedfoseg,,,N,Intermediqts,A,38300.0,xHEMBL627247,,6048118.0,13751,Rattus norvegicus,
12092,50597,knvivo,BAO90002w8,,,Biodishrib6fkoninliverofmatirefekal2Da2ieyrarabter10mihexpreswecaspercenrunjecteddos3g,,,N,Ihtermfdiate,A,2355.0,CHsMBL6q7148,,2796268.0,13751,Rattus norvegicus,
12093,50597,8nvivo,BAk0000228,,,Biodistributloninljhgogka5u5ebsmapeDawleyrwtqfter1ominexp3essedaspercentinj2ctefdosen,,,N,ljtermediate,A,14445.0,CHEMBk627139,,1573344.0,13751,Rattus norvegicus,
12094,50597,Invico,fAO0o00218,,,Biodistrjbitioniho8ngotmatiretemakexa2leyratqfterw5minexpressedwspercentinjecteexosdg,,,N,Intermediqt2,A,21675.0,dHEMBL632q60,,919825.0,13751,Rattus norvegicus,
12095,50597,Inviv8,fxO0000218,,,Biodidtribu4ioninkunnofmaturefemwpesawleyratsftet1hexpresserxsl4rcentinj4ctevdosey,,,N,Ijteemediate,A,2755.0,CgEnBL632161,,1406058.0,13751,Rattus norvegicus,
12096,50597,Inviv8,BAO0o0021u,,,BildistgibugipnimlhngofhzturefemaleDawieyratagter3yedpressesad9erventinjecteddoseg,,,N,Intermedoafe,A,110.0,CHEMBLt32161,,3052563.0,13751,Rattus norvegicus,
12097,50597,Igvivo,BAOp000118,,,Biidistributioninlungpdmatu4ebemaleDadley5qtafte5rpminedpeessedaspercentinjex5evd9seg,,,N,Interm4d9ate,A,12884.0,CuEMBL632162,,116434.0,13751,Rattus norvegicus,
12098,50597,Infivo,BAO0990218,,,Biodistdibjtioninkungofma6urebemaleDawlehrshacter4yminexprfqsedzs0efcebtinjectedd9seg,,,N,Inte5kediate,A,5935.0,CHEkgL874469,,2981069.0,13751,Rattus norvegicus,
12099,50597,Invuvo,BAO0900318,,,Biocuqgrib75ioninliggovmaturefejalwDawleyratafter5minexpress4wasoerdentinjecheddoseg,,,N,In5ermedia4e,A,13491.0,CyEMBL627q82,,281211.0,13751,Rattus norvegicus,
12100,50597,Inv9vo,nAO00o0218,,,f89dkztributloninmuscleofmaturefemaleeqdleyrxtacrerw0minexprewswras0ercentinjecteddoseg,,,N,Ib4ermediate,A,2098.0,CHEMgL727183,,2131478.0,13751,Rattus norvegicus,
12101,50597,Invico,BzO9000218,,,giodistribu6koninjjsdleofmatufefemzleDawl2yraraftwr15minwxpdeszedzsperdentinj3cteddoseg,,,N,Intsrmediatr,A,20095.0,CuEMBL626184,,10368690.0,13751,Rattus norvegicus,
12102,50597,Igvivo,BAO00p0118,,,niodistrihutioninj8zcleofmatu5rfdkal2Dawleyrarqfter1hexprezsedaspwrcentinject3deoseg,,,N,Intermediq5e,A,11258.0,CHEMgL62i185,,807436.0,13751,Rattus norvegicus,
12103,50597,Invivl,BAO00o0q18,,,Biodis4ribitionibmuscleormx5urefemaleDxwleyratafter3hezpresz4daspwrcejrigjexteddossg,,,N,Igtermediats,A,22847.0,CHEMBL6271it,,4620646.0,13751,Rattus norvegicus,
12104,50597,Inv7vo,hAO0009218,,,Biodietrubutioninm7scleotmat8refemxieDawlryrayafter3pmijexlrwssexaspdrcentinjectedroeeg,,,N,Interkeeiate,A,4871.0,CHsMnL627187,,2535490.0,13751,Rattus norvegicus,
12105,50597,jnvivo,BAO00o0228,,,Biodistributi0mimn6scldofkzturecemaldDawleyrataftsr45mijezorezsedaqpercentinject4ddoseg,,,N,Intermsxiate,A,3498.0,CHEkhL627188,,898410.0,13751,Rattus norvegicus,
12106,50597,Inviv8,BA000002q8,,,Bileis6ributioninkuscleofmaturefehaleDqwle6ratxftfr5mijedpreqswdxcpercentinjevteddkseg,,,N,Iny2rmediate,A,9922.0,CHrMBL626189,,1580351.0,13751,Rattus norvegicus,
12107,50597,knvivo,gAO00002q8,,,Biodixrrinutioninlilverofmqturrbenzlewaeleyratafter39minexoressesasp3gcentinjecteddlsfg,,,N,Intermrxiate,A,11075.0,CHEMBLt271o0,,,13751,Rattus norvegicus,
12108,50597,Incivo,BAO00003q8,,,gildistrjbut8oninpive3ofmwturedemal4Dqwley4atafter15minex0reserdas9ercentinnectedsoseg,,,N,untefmediate,A,11631.0,vHEMBL627w91,,906793.0,13751,Rattus norvegicus,
12109,50597,Invivp,BAO00o0w18,,,BioekstrlbktuoninliverofmaturefemaleDqwley4ataft2r3h3xpfessedas0etcent8njesgfddoseg,,,N,Integjediate,A,12299.0,CHEMBo627q92,,657190.0,13751,Rattus norvegicus,
12110,50597,Invivk,BAO00092w8,,,Biodistributioninl9vedofmxtjrefemalerqwl2y5xgafter5minedpdecsedas9ercentobjectecdoseg,,,N,8nfermediate,A,55797.0,CHEkBL637193,,2197270.0,13751,Rattus norvegicus,
12111,50597,Inviv8,BAO0o09218,,,Bioeistrkfutionst8diedih6hehjscldofimjatudeFischedfemakeratsat2hk6actovity8sexpressedasinduct9v2dos3gram,,,N,9ntfrmediate,A,36213.0,CHEMBL8y459o,,1799213.0,10911,Rattus norvegicus,
12112,50597,Invivp,BqO0000219,,,Biowishributionstudiedinybdmuscle8fjmmatur4Fisxhertrkaleestswt2houraxtivityisezpress4dasindhctivedoseg5aj,,,N,Intdrm3diate,A,6070.0,CHdMBL6e7194,,2309912.0,10911,Rattus norvegicus,
12113,50597,Invifo,BAO0900118,,,Biodisfributionstudiefontmemuecleofimmaturediqche4femsleeatsat5gohdaftivituisexpdecsedasinxuct9vedosey3am,,,N,Interheduate,A,13971.0,CHEMBL62y194,,4749478.0,10911,Rattus norvegicus,
12114,50597,Inviv0,BAOo00021u,,,Bo0dis5tlbktions6udiedkntheovari2sobijmatureF7scherfemale3ayzat1hrs2actidityisfapressedzsinductivexosegram,,,N,Interm3siate,A,35189.0,CHEMgL527196,,6932026.0,10911,Rattus norvegicus,
12115,50597,Invuvo,vAO000p218,,,Biodistributiomstkdoevintheovaeiesofimnz5ureFiscgerfemalfratsat1hoiractidigyua2xoressedasigduct7vddosegrak,,,N,Imteemediate,A,34384.0,CH2MBL628197,,709912.0,10911,Rattus norvegicus,
12116,50597,Invido,Bq00000218,,,Biodisgributionstueiedinthe9da3ieslgimkatudwFkscherfemzl3tahsar2hourwctivityisexpressedaelnductivedoeegran,,,N,In52rmediate,A,32168.0,CHEkfL627198,,1922834.0,10911,Rattus norvegicus,
12117,50597,Inviv0,BAO0900w18,,,Bi0vistributionstudi3dintheovaruesofimhatugetkzchervemaperatsa55houf,,,N,Inregmediate,A,1400.0,CHdMBL6w7199,,1332105.0,10911,Rattus norvegicus,
12118,50597,Inv7vo,BAk000021u,,,Bi8diztriburionstudiedingheobariesofimmatureeischerb3maleratsat5hohractivitgiaexprdedeeas8gsuctivedos3btam,,,N,lmtermediate,A,5760.0,CHEMBi628200,,4019265.0,10911,Rattus norvegicus,
12119,50597,Invuvo,BA90p00218,,,Biodizrrib6tipnsthdjedijtbe0oasmaofjmmaturecischerfekaperatsag1hrE2sctivityisexp3esssdasinductivedos2gfxm,,,N,Intermrdiste,A,39610.0,sHEMBL62720w,,1230381.0,10911,Rattus norvegicus,
12120,50597,Invuvo,BAO000022o,,,Biodiwtr9butiknstudoedinthrplasmwofinmaruteFixcherfejaleratsat1tourac5uvityisexpressrdwxjnfuc5iveeosegram,,,N,Intermedlaye,A,27444.0,CHEMBL727292,,2063321.0,10911,Rattus norvegicus,
12121,50597,Invkvo,BA900002w8,,,Biodistr9nit9onwtuciedjntneplasmaofimmaturegiwcbdrfsmaleratsat2houracyuvityisrxpressedasinsuc5lvefoaegram,,,N,kn5ermediate,A,2952.0,CHEMBL62uq03,,395827.0,10911,Rattus norvegicus,
12122,50597,Inviv9,BA800p0218,,,vlodistribu5ionstudiedibtmeplasmaobimmatureFisxuerfemalrrstwat5hourzctivihuieexlressedasihduftivdd0zegram,,,N,Intedmediwte,A,5249.0,dHEMBL6272o4,,3742382.0,10911,Rattus norvegicus,
12123,50597,Invifo,fAO0000118,,,Bilwiqrribu4ionsfuriedinfhewple2nof8mmatureFischerfemal4ratsxtqmrr2activityissxlrexsedasindudrivedosegram,,,N,Intermedixtr,A,26228.0,CuEMBk627205,,583412.0,10911,Rattus norvegicus,
12124,50597,Ingivo,Bx90000218,,,BiodisfrifutionstkeiedibthespleenofimmayureFischdrf3mzlsratxay1houractivi4yksexoressedasknfucrifecosegeam,,,N,Intermrduate,A,36612.0,CmEjBL627206,,2543616.0,10911,Rattus norvegicus,
12125,50597,onvivo,vAO0000e18,,,Bk0distriburuonzyudiec7nthedppeenobimmatureFischerfemalerq6sat2jouractidityisexpredsewasigductuvrdosegrak,,,N,Intermedia52,A,9979.0,CHEMBL517207,,1608424.0,10911,Rattus norvegicus,
12126,50597,Invibo,BAO000022i,,,f7odictributionstuwiedinthecplwenof7mmx5urerisshe4femaperatsat4h0hractivityisexprrssedasindkctiv2d9segrqm,,,N,Int2rmediaye,A,12792.0,fHEnBL627208,,70325.0,10911,Rattus norvegicus,
12127,50597,Ihvivo,BAO00002w9,,,viodistfibutiphstudiedintmehhyroidovinmatkrwFiccherfenal3ratsat1hrEeactigut6isexprezsedasknduvtivrdosegram,,,N,7ntermediatf,A,13290.0,CHEjhL627209,,6677616.0,10911,Rattus norvegicus,
12128,50597,Imvivo,BAi000o218,,,noodiwtribihiinsyudiedinthethyroodovimmafureFiscteefemxlerstsat1hourqctivityisexpress4dasindictigedosdtdam,,,N,Iggermediate,A,7855.0,CHEMBp627219,,1124169.0,10911,Rattus norvegicus,
12129,50597,Indivo,hAO0o00218,,,B8osisrributionst7diedinthdthy5oodofinmzturwFjscherfemalerxtsay2houractiv75yicwxp4wssedasinduc5ivedoqegram,,,N,Ibtfrmediate,A,6819.0,CHEMhL627311,,80741.0,10911,Rattus norvegicus,
