assay_id,variant_id,assay_tissue,tid,tissue_id,src_assay_id,assay_strain,cell_id,relationship_type,assay_test_type,curated_by,assay_cell_type,assay_subcellular_fraction,confidence_score,src_id,chembl_id,bao_format
2050,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616847,BAO_0000357
2051,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616848,BAO_0000019
2052,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616849,BAO_0000357
2053,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL872911,BAO_0000357
2054,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616850,BAO_0000019
2055,,,10618,,,,449.0,D,,Expert,CHO,,9,1,CHEMBL616699,BAO_0000219
2056,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616700,BAO_0000357
2057,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616701,BAO_0000219
2058,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616702,BAO_0000219
2059,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616703,BAO_0000219
2060,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616704,BAO_0000357
2061,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616705,BAO_0000219
2062,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616706,BAO_0000357
2063,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616707,BAO_0000219
2064,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616708,BAO_0000357
2065,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616709,BAO_0000357
2066,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616710,BAO_0000219
2067,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616711,BAO_0000219
2068,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616712,BAO_0000219
2069,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616713,BAO_0000357
2070,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616714,BAO_0000357
2071,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616715,BAO_0000357
2072,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616716,BAO_0000357
2073,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616717,BAO_0000019
2074,,,279,,,,,H,,Expert,,,8,1,CHEMBL616718,BAO_0000019
2075,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL875905,BAO_0000019
2076,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616719,BAO_0000019
2077,,,279,,,,,H,,Expert,,,8,1,CHEMBL616720,BAO_0000019
2078,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616721,BAO_0000357
2079,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616722,BAO_0000219
2080,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616723,BAO_0000357
2081,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616724,BAO_0000219
2082,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616725,BAO_0000357
2083,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616726,BAO_0000357
2084,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616727,BAO_0000357
2085,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616728,BAO_0000357
2086,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL616729,BAO_0000357
2087,,,279,,,,,H,,Expert,,,8,1,CHEMBL616730,BAO_0000019
2088,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL617125,BAO_0000357
2089,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL857977,BAO_0000357
2090,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617126,BAO_0000219
2091,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617127,BAO_0000219
2092,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL617128,BAO_0000357
2093,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617129,BAO_0000219
2094,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL617130,BAO_0000357
2095,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617131,BAO_0000219
2096,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617132,BAO_0000219
2097,,,279,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617133,BAO_0000219
2098,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL617134,BAO_0000357
2099,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL617135,BAO_0000357
2100,,,279,,,,,H,,Autocuration,,,8,1,CHEMBL617136,BAO_0000357
2101,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617137,BAO_0000019
2102,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617138,BAO_0000019
2103,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617139,BAO_0000019
2104,,,12687,,,,,H,,Autocuration,,,8,1,CHEMBL617140,BAO_0000019
2105,,,104686,,,,,H,In vivo,Autocuration,,,4,1,CHEMBL617141,BAO_0000218
2106,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL858112,BAO_0000019
2107,,,17005,,,,,H,,Intermediate,,,8,1,CHEMBL617142,BAO_0000019
2108,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617143,BAO_0000019
2109,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617144,BAO_0000019
2110,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617145,BAO_0000019
2111,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617146,BAO_0000019
2112,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617147,BAO_0000019
2113,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617148,BAO_0000019
2114,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617149,BAO_0000019
2115,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617150,BAO_0000224
2116,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617151,BAO_0000224
2117,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617201,BAO_0000224
2118,,,10209,,,,,H,,Autocuration,,,8,1,CHEMBL617202,BAO_0000357
2119,,,104826,,,,,H,In vivo,Autocuration,,,4,1,CHEMBL617203,BAO_0000218
2120,,,104826,,,,,H,,Autocuration,,,4,1,CHEMBL617204,BAO_0000019
2121,,,104826,,,,,H,,Autocuration,,,4,1,CHEMBL617205,BAO_0000224
2122,,,104826,,,,,D,,Autocuration,,,5,1,CHEMBL617206,BAO_0000019
2123,,,104826,,,,,H,In vivo,Autocuration,,,4,1,CHEMBL617207,BAO_0000218
2124,,,104826,,,,,D,,Autocuration,,,5,1,CHEMBL617208,BAO_0000019
2125,,,104826,,,,,H,,Autocuration,,,4,1,CHEMBL617209,BAO_0000224
2126,,,104826,,,,,H,,Autocuration,,,4,1,CHEMBL617210,BAO_0000224
2127,,,104826,,,,,H,,Autocuration,,,4,1,CHEMBL617211,BAO_0000224
2128,,,104826,,,,,D,,Autocuration,,,5,1,CHEMBL617212,BAO_0000019
2129,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617213,BAO_0000224
2130,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617214,BAO_0000224
2131,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617215,BAO_0000221
2132,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617216,BAO_0000221
2133,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617217,BAO_0000357
2134,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617218,BAO_0000019
2135,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL872913,BAO_0000019
2136,,,104826,,,,,H,,Autocuration,,,4,1,CHEMBL617219,BAO_0000019
2137,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL873482,BAO_0000224
2138,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617220,BAO_0000019
2139,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617221,BAO_0000019
2140,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617222,BAO_0000019
2141,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL875906,BAO_0000019
2142,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617223,BAO_0000019
2143,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617224,BAO_0000224
2144,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617225,BAO_0000224
2145,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617226,BAO_0000224
2146,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617227,BAO_0000224
2147,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617228,BAO_0000224
2148,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617229,BAO_0000224
2149,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617230,BAO_0000224
2150,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617231,BAO_0000224
2151,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617232,BAO_0000224
2152,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617233,BAO_0000224
2153,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617234,BAO_0000224
2154,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617235,BAO_0000019
2155,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617236,BAO_0000019
2156,,Hippocampus,104686,10000000.0,,,,H,,Autocuration,,,4,1,CHEMBL617237,BAO_0000221
2157,,Hippocampus,104686,10000000.0,,,,H,,Autocuration,,,4,1,CHEMBL617238,BAO_0000221
2158,,Brain,104686,955.0,,,,D,,Autocuration,,,5,1,CHEMBL617239,BAO_0000221
2159,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617240,BAO_0000019
2160,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL617241,BAO_0000249
2161,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL875907,BAO_0000249
2162,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617242,BAO_0000019
2163,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617152,BAO_0000019
2164,,Brain,104686,955.0,,,,D,,Autocuration,,,5,1,CHEMBL617153,BAO_0000221
2165,,,104686,,,,,D,,Autocuration,,Membranes,5,1,CHEMBL617154,BAO_0000249
2166,,Brain,104686,955.0,,,,H,,Autocuration,,,4,1,CHEMBL617155,BAO_0000221
2167,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617156,BAO_0000019
2168,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617157,BAO_0000019
2169,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617158,BAO_0000019
2170,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617159,BAO_0000019
2171,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617160,BAO_0000019
2172,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL858113,BAO_0000019
2173,,Brain,104686,955.0,,,,H,,Autocuration,,,4,1,CHEMBL617247,BAO_0000220
2174,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617248,BAO_0000019
2175,,Brain,104686,955.0,,,,H,,Autocuration,,,4,1,CHEMBL617249,BAO_0000249
2176,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617250,BAO_0000019
2177,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617251,BAO_0000019
2178,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617252,BAO_0000019
2179,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617006,BAO_0000019
2180,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617007,BAO_0000019
2181,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617008,BAO_0000019
2182,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617009,BAO_0000019
2183,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617010,BAO_0000224
2184,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL857978,BAO_0000019
2185,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617011,BAO_0000019
2186,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617012,BAO_0000019
2187,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617013,BAO_0000224
2188,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617014,BAO_0000249
2189,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617015,BAO_0000019
2190,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617016,BAO_0000019
2191,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617017,BAO_0000224
2192,,Brain,104686,955.0,,,,H,,Autocuration,,,4,1,CHEMBL617018,BAO_0000221
2193,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617019,BAO_0000019
2194,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617020,BAO_0000019
2195,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617021,BAO_0000019
2196,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617022,BAO_0000019
2197,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617023,BAO_0000019
2198,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617024,BAO_0000019
2199,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617025,BAO_0000019
2200,,,105075,,,,,H,,Autocuration,,,4,1,CHEMBL617026,BAO_0000224
2201,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617027,BAO_0000019
2202,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617028,BAO_0000019
2203,,,12687,,,,,H,,Expert,,,8,1,CHEMBL617029,BAO_0000019
2204,,,12687,,,,,H,,Expert,,,8,1,CHEMBL875908,BAO_0000019
2205,,,12687,,,,,H,,Autocuration,,,8,1,CHEMBL617030,BAO_0000357
2206,,,12687,,,,,H,,Autocuration,,,8,1,CHEMBL617031,BAO_0000019
2207,,,12687,,,,,H,,Autocuration,,,8,1,CHEMBL617032,BAO_0000019
2208,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617033,BAO_0000224
2209,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617034,BAO_0000224
2210,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617035,BAO_0000224
2211,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617036,BAO_0000019
2212,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617037,BAO_0000224
2213,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617038,BAO_0000219
2214,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617039,BAO_0000219
2215,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617161,BAO_0000224
2216,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617162,BAO_0000224
2217,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617163,BAO_0000224
2218,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617164,BAO_0000224
2219,,,104784,,,,,H,,Autocuration,,Brain membranes,4,1,CHEMBL617165,BAO_0000249
2220,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617166,BAO_0000224
2221,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617167,BAO_0000224
2222,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL872912,BAO_0000224
2223,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617168,BAO_0000224
2224,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617169,BAO_0000224
2225,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617170,BAO_0000224
2226,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617171,BAO_0000224
2227,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617172,BAO_0000224
2228,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617173,BAO_0000224
2229,,,22226,,,,,U,,Autocuration,,,0,1,CHEMBL617174,BAO_0000019
2230,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617175,BAO_0000224
2231,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617176,BAO_0000357
2232,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617177,BAO_0000357
2233,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617178,BAO_0000224
2234,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617179,BAO_0000224
2235,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617180,BAO_0000224
2236,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617181,BAO_0000357
2237,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617182,BAO_0000357
2238,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617183,BAO_0000357
2239,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617184,BAO_0000357
2240,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617185,BAO_0000357
2241,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617186,BAO_0000357
2242,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617187,BAO_0000357
2243,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617188,BAO_0000357
2244,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617189,BAO_0000218
2245,,,104784,,,,,D,,Autocuration,,,5,1,CHEMBL617190,BAO_0000224
2246,,,104784,,,,449.0,D,,Autocuration,CHO,,5,1,CHEMBL617191,BAO_0000219
2247,,,104784,,,,449.0,D,,Autocuration,CHO,,5,1,CHEMBL617192,BAO_0000219
2248,,,104784,,,,449.0,D,,Autocuration,CHO,,5,1,CHEMBL617193,BAO_0000219
2249,,,104784,,,,449.0,D,,Autocuration,CHO,,5,1,CHEMBL617194,BAO_0000219
2250,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL617195,BAO_0000224
2251,,,104784,,,,,H,,Autocuration,,,4,1,CHEMBL881830,BAO_0000224
2252,,,17005,,,,,H,,Autocuration,,,8,1,CHEMBL617196,BAO_0000357
2253,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617197,BAO_0000224
2254,,,17005,,,,,H,,Expert,,,8,1,CHEMBL617198,BAO_0000357
2255,,,17005,,,,,H,,Expert,,,8,1,CHEMBL873476,BAO_0000357
2256,,,17005,,,,,H,,Expert,,,8,1,CHEMBL617199,BAO_0000019
2257,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617200,BAO_0000357
2258,,,51,,,,,H,,Autocuration,,,8,1,CHEMBL617484,BAO_0000357
2259,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617485,BAO_0000357
2260,,,51,,,,,H,,Autocuration,,,8,1,CHEMBL617486,BAO_0000357
2261,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL858022,BAO_0000357
2262,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617049,BAO_0000219
2263,,,107,,,,449.0,D,,Expert,CHO,,9,1,CHEMBL617050,BAO_0000219
2264,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617051,BAO_0000219
2265,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617052,BAO_0000219
2266,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617053,BAO_0000219
2267,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617054,BAO_0000219
2268,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617055,BAO_0000219
2269,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL882924,BAO_0000357
2270,,,107,,,,,D,,Expert,,,9,1,CHEMBL617056,BAO_0000357
2271,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617057,BAO_0000219
2272,,,107,,,,,H,,Expert,,,8,1,CHEMBL617058,BAO_0000219
2273,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617059,BAO_0000357
2274,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617060,BAO_0000219
2275,,,107,,,,449.0,H,,Expert,CHO,,8,1,CHEMBL617061,BAO_0000219
2276,,,107,,,,307.0,H,,Expert,L929,,8,1,CHEMBL617062,BAO_0000219
2277,,,107,,,,449.0,H,,Expert,CHO,,8,1,CHEMBL617063,BAO_0000219
2278,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617064,BAO_0000019
2279,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617065,BAO_0000019
2280,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617066,BAO_0000219
2281,,,107,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617067,BAO_0000219
2282,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617068,BAO_0000019
2283,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617069,BAO_0000019
2284,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617070,BAO_0000019
2285,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617071,BAO_0000357
2286,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL872915,BAO_0000357
2287,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617072,BAO_0000357
2288,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617073,BAO_0000357
2289,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617074,BAO_0000357
2290,,,107,,,,449.0,H,,Expert,CHO,,8,1,CHEMBL617075,BAO_0000219
2291,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617076,BAO_0000357
2292,,,107,,,,,D,,Expert,,,9,1,CHEMBL617077,BAO_0000019
2293,,,107,,,,,H,,Expert,,,8,1,CHEMBL617078,BAO_0000357
2294,,,107,,,,,D,,Expert,,,9,1,CHEMBL617079,BAO_0000357
2295,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617080,BAO_0000357
2296,,,107,,,,449.0,H,,Expert,CHO,,8,1,CHEMBL617081,BAO_0000219
2297,,,107,,,,,H,,Expert,,,8,1,CHEMBL617082,BAO_0000219
2298,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617083,BAO_0000357
2299,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617084,BAO_0000357
2300,,,107,,,,,D,,Expert,,,9,1,CHEMBL617085,BAO_0000357
2301,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617086,BAO_0000357
2302,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617087,BAO_0000219
2303,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617088,BAO_0000357
2304,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617089,BAO_0000357
2305,,,107,,,,,H,,Expert,,,8,1,CHEMBL617090,BAO_0000019
2306,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617513,BAO_0000357
2307,,,107,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL617514,BAO_0000219
2308,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617515,BAO_0000019
2309,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617516,BAO_0000357
2310,,,107,,,,,D,,Expert,,,9,1,CHEMBL617517,BAO_0000357
2311,,,107,,,,449.0,D,,Expert,CHO,,9,1,CHEMBL617518,BAO_0000219
2312,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617519,BAO_0000357
2313,,,107,,,,,D,,Expert,,,9,1,CHEMBL617520,BAO_0000357
2314,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617521,BAO_0000357
2315,,,107,,,,,D,,Expert,,,9,1,CHEMBL617522,BAO_0000357
2316,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617523,BAO_0000357
2317,,,107,,,,,H,,Autocuration,,,8,1,CHEMBL617524,BAO_0000357
2318,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617525,BAO_0000019
2319,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617526,BAO_0000019
2320,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617527,BAO_0000224
2321,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617528,BAO_0000019
2322,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617529,BAO_0000019
2323,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617530,BAO_0000224
2324,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617531,BAO_0000019
2325,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617532,BAO_0000019
2326,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617533,BAO_0000019
2327,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617534,BAO_0000019
2328,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617535,BAO_0000224
2329,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617536,BAO_0000224
2330,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617537,BAO_0000224
2331,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617538,BAO_0000224
2332,,,104686,,,,,H,In vitro,Autocuration,,,4,1,CHEMBL617539,BAO_0000219
2333,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617540,BAO_0000224
2334,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617541,BAO_0000224
2335,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617542,BAO_0000224
2336,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617543,BAO_0000224
2337,,,104686,,,,485.0,D,,Autocuration,CHO-K1,,5,1,CHEMBL617544,BAO_0000219
2338,,,104686,,,,485.0,D,,Autocuration,CHO-K1,,5,1,CHEMBL617545,BAO_0000219
2339,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617413,BAO_0000019
2340,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617414,BAO_0000019
2341,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617415,BAO_0000019
2342,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617416,BAO_0000224
2343,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617417,BAO_0000224
2344,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617418,BAO_0000019
2345,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617419,BAO_0000019
2346,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617420,BAO_0000224
2347,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL617421,BAO_0000224
2348,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617422,BAO_0000224
2349,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617423,BAO_0000019
2350,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617424,BAO_0000019
2351,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617425,BAO_0000019
2352,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617426,BAO_0000224
2353,,,104686,,,,,H,In vivo,Autocuration,,,4,1,CHEMBL617427,BAO_0000218
2354,,Brain,104686,955.0,,,,H,,Autocuration,,,4,1,CHEMBL617428,BAO_0000221
2355,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617429,BAO_0000224
2356,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617430,BAO_0000019
2357,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617431,BAO_0000019
2358,,Frontal cortex,104686,1870.0,,,,H,,Autocuration,,,4,1,CHEMBL617432,BAO_0000019
2359,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617433,BAO_0000224
2360,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617434,BAO_0000224
