assays_ss_d,assays_ss_sbclllr_frctn,assays_cll_d,assays_td,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_ss_strn,assays_ss_rgnsm,assays_dc_d,assays_chmbl_d,assays_ss_cll_tp,assays_rltnshp_tp,assays_crtd_b,assays_b_frmt,assays_tss_d,assays_vrnt_d
13400,,,50597,1,1,,,Rattus norvegicus,12504,CHEMBL625720,,N,Intermediate,BAO_0000218,,
13401,,,50597,1,1,,,Rattus norvegicus,12504,CHEMBL625721,,N,Intermediate,BAO_0000218,,
13402,,,50597,1,1,,,Rattus norvegicus,12504,CHEMBL625722,,N,Intermediate,BAO_0000218,,
13403,,,50597,1,1,,,Rattus norvegicus,13129,CHEMBL625723,,N,Intermediate,BAO_0000218,,
13404,,,50545,1,1,,,Heligmosomoides polygyrus,7732,CHEMBL625724,,N,Intermediate,BAO_0000218,,
13405,,,50545,1,1,,,Heligmosomoides polygyrus,7732,CHEMBL625725,,N,Intermediate,BAO_0000218,,
13406,,,50545,1,1,,,Heligmosomoides polygyrus,7732,CHEMBL625726,,N,Intermediate,BAO_0000218,,
13407,,,50545,1,1,,,Heligmosomoides polygyrus,7732,CHEMBL875608,,N,Intermediate,BAO_0000218,,
13408,,,50545,1,1,,,Heligmosomoides polygyrus,7732,CHEMBL625727,,N,Intermediate,BAO_0000218,,
13409,,,22224,0,1,,,Rattus norvegicus,9278,CHEMBL625728,,U,Autocuration,BAO_0000218,1088.0,
13410,,,22224,0,1,,,Rattus norvegicus,9278,CHEMBL625729,,U,Autocuration,BAO_0000218,,
13411,,,22224,0,1,,,Rattus norvegicus,9278,CHEMBL625730,,U,Autocuration,BAO_0000218,,
13412,,,22224,0,1,,,Rattus norvegicus,9278,CHEMBL625731,,U,Autocuration,BAO_0000218,1088.0,
13413,,,22224,0,1,,,Rattus norvegicus,9278,CHEMBL626417,,U,Autocuration,BAO_0000218,1088.0,
13414,,,50587,1,1,,,Homo sapiens,9278,CHEMBL626418,,N,Intermediate,BAO_0000218,1088.0,
13415,,,50588,1,1,,,Canis lupus familiaris,9278,CHEMBL626419,,N,Intermediate,BAO_0000218,1088.0,
13416,,,50588,1,1,,,Canis lupus familiaris,5932,CHEMBL626592,,N,Intermediate,BAO_0000218,1969.0,
13417,,,50597,1,1,,,Rattus norvegicus,5932,CHEMBL626593,,N,Intermediate,BAO_0000218,1969.0,
13418,,,50597,1,1,,,Rattus norvegicus,5182,CHEMBL626594,,N,Intermediate,BAO_0000218,,
13419,,,50588,1,1,,,Canis lupus familiaris,10499,CHEMBL625035,,N,Intermediate,BAO_0000218,,
13420,,,22224,0,1,,,,6051,CHEMBL625036,,U,Autocuration,BAO_0000019,,
13421,,,22229,0,1,,,,17508,CHEMBL625037,,U,Autocuration,BAO_0000100,,
13422,,,22229,0,1,,,,6228,CHEMBL625038,,U,Autocuration,BAO_0000100,,
13423,,,22229,0,1,,,,6231,CHEMBL625039,,U,Autocuration,BAO_0000100,,
13424,,,22229,0,1,,,,17740,CHEMBL625040,,U,Autocuration,BAO_0000100,,
13425,,,22229,0,1,,,,6495,CHEMBL625041,,U,Autocuration,BAO_0000100,,
13426,,,22229,0,1,,,,2171,CHEMBL625042,,U,Autocuration,BAO_0000100,,
13427,,,22224,0,1,,,,3255,CHEMBL874411,,U,Autocuration,BAO_0000019,,
13428,,,22224,0,1,,,,6821,CHEMBL625043,,U,Autocuration,BAO_0000019,,
13429,,,22229,0,1,,,,2685,CHEMBL625044,,U,Autocuration,BAO_0000100,,
13430,,,22224,0,1,,,,17584,CHEMBL625045,,U,Autocuration,BAO_0000019,,
13431,,,22229,0,1,,,,13824,CHEMBL625046,,U,Autocuration,BAO_0000100,,
13432,,,22229,0,1,,,,13824,CHEMBL625047,,U,Autocuration,BAO_0000100,,
13433,,,22229,0,1,,,,16479,CHEMBL625048,,U,Autocuration,BAO_0000100,,
13434,,,22229,0,1,,,,11997,CHEMBL625049,,U,Autocuration,BAO_0000100,,
13435,,,22229,0,1,,,,2988,CHEMBL625050,,U,Autocuration,BAO_0000100,,
13436,,,22229,0,1,,,,931,CHEMBL625051,,U,Autocuration,BAO_0000100,,
13437,,,22229,0,1,,,,4381,CHEMBL874412,,U,Autocuration,BAO_0000100,,
13438,,,22229,0,1,,,,4397,CHEMBL625052,,U,Autocuration,BAO_0000100,,
13439,,,22229,0,1,,,,5889,CHEMBL625053,,U,Autocuration,BAO_0000100,,
13440,,,22224,0,1,,,,6154,CHEMBL623250,,U,Autocuration,BAO_0000019,,
13441,,,22224,0,1,,,,6154,CHEMBL623251,,U,Autocuration,BAO_0000019,,
13442,,,22224,0,1,,,,6154,CHEMBL623252,,U,Autocuration,BAO_0000019,,
13443,,,22224,0,1,,,,6154,CHEMBL623253,,U,Autocuration,BAO_0000019,,
13444,,,22224,0,1,,,,6154,CHEMBL623254,,U,Autocuration,BAO_0000019,,
13445,,,22224,0,1,,,,6154,CHEMBL623255,,U,Autocuration,BAO_0000019,,
13446,,,22224,0,1,,,,6887,CHEMBL626831,,U,Autocuration,BAO_0000019,,
13447,,,22224,0,1,,,,6887,CHEMBL877494,,U,Autocuration,BAO_0000019,,
13448,,,22224,0,1,,,,14116,CHEMBL626832,,U,Autocuration,BAO_0000019,,
13449,,,22224,0,1,,,,11137,CHEMBL626833,,U,Autocuration,BAO_0000019,,
13450,,,22224,0,1,,,,7230,CHEMBL626834,,U,Autocuration,BAO_0000100,,
13451,,,22224,0,1,,,,15741,CHEMBL626835,,U,Autocuration,BAO_0000019,,
13452,,,22224,0,1,,,,9663,CHEMBL626836,,U,Autocuration,BAO_0000019,,
13453,,,22229,0,1,,,,9663,CHEMBL626837,,U,Autocuration,BAO_0000100,,
13454,,,22224,0,1,,,,13807,CHEMBL626838,,U,Autocuration,BAO_0000019,,
13455,,,22224,0,1,,,,13807,CHEMBL626839,,U,Autocuration,BAO_0000100,,
13456,,,22224,0,1,,,,17425,CHEMBL626840,,U,Autocuration,BAO_0000019,,
13457,,,22224,0,1,,,,12143,CHEMBL626841,,U,Autocuration,BAO_0000019,,
13458,,,22224,0,1,,,,12608,CHEMBL626842,,U,Autocuration,BAO_0000219,,
13459,,,22224,0,1,,,,12608,CHEMBL626843,,U,Autocuration,BAO_0000219,,
13460,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL626844,,N,Intermediate,BAO_0000218,,
13461,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL877495,,N,Intermediate,BAO_0000218,,
13462,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL626845,,N,Intermediate,BAO_0000218,,
13463,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL626846,,N,Intermediate,BAO_0000218,,
13464,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL626847,,N,Intermediate,BAO_0000218,,
13465,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL628677,,N,Intermediate,BAO_0000218,,
13466,,,50597,1,1,,,Rattus norvegicus,8649,CHEMBL628678,,N,Intermediate,BAO_0000218,,
13467,,,22224,0,1,,,,9659,CHEMBL628679,,U,Autocuration,BAO_0000019,,
13468,,,22224,0,1,,,,9659,CHEMBL628680,,U,Autocuration,BAO_0000019,,
13469,,,22224,0,1,,,,9659,CHEMBL628681,,U,Autocuration,BAO_0000019,,
13470,,,22224,0,1,,,,9659,CHEMBL628682,,U,Autocuration,BAO_0000019,,
13471,,,22224,0,1,,,,9659,CHEMBL628683,,U,Autocuration,BAO_0000019,,
13472,,,50597,1,1,,,Rattus norvegicus,9607,CHEMBL628684,,N,Intermediate,BAO_0000218,,
13473,,,22229,0,1,,,,7057,CHEMBL877501,,U,Autocuration,BAO_0000100,,
13474,,,22224,0,1,,,,7057,CHEMBL628685,,U,Autocuration,BAO_0000100,,
13475,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL628686,,N,Intermediate,BAO_0000218,178.0,
13476,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL628687,,N,Intermediate,BAO_0000218,178.0,
13477,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL628688,,N,Intermediate,BAO_0000218,,
13478,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL628689,,N,Intermediate,BAO_0000218,,
13479,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL628690,,N,Intermediate,BAO_0000218,2107.0,
13480,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL629363,,N,Intermediate,BAO_0000218,2107.0,
13481,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL629364,,N,Intermediate,BAO_0000218,2106.0,
13482,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL629365,,N,Intermediate,BAO_0000218,2106.0,
13483,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL629366,,N,Intermediate,BAO_0000218,,
13484,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL629367,,N,Intermediate,BAO_0000218,1088.0,
13485,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL629368,,N,Intermediate,BAO_0000218,1988.0,
13486,,,50597,1,1,,,Rattus norvegicus,7911,CHEMBL877502,,N,Intermediate,BAO_0000218,1088.0,
13487,,,50594,1,1,,,Mus musculus,13792,CHEMBL629369,,N,Intermediate,BAO_0000218,2037.0,
13488,,,50594,1,1,,,Mus musculus,13792,CHEMBL629370,,N,Intermediate,BAO_0000218,955.0,
13489,,,22224,0,1,,,Simiiformes,8133,CHEMBL629371,,U,Autocuration,BAO_0000218,1088.0,
13490,,,22224,0,1,,,Simiiformes,8133,CHEMBL626276,,U,Autocuration,BAO_0000218,1088.0,
13491,,,22224,0,1,,,Simiiformes,8133,CHEMBL626277,,U,Autocuration,BAO_0000218,1088.0,
13492,,,22224,0,1,,,Simiiformes,8133,CHEMBL631250,,U,Autocuration,BAO_0000218,1088.0,
13493,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631251,,N,Intermediate,BAO_0000218,1088.0,
13494,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631252,,N,Intermediate,BAO_0000218,1088.0,
13495,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631253,,N,Intermediate,BAO_0000218,1088.0,
13496,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631254,,N,Intermediate,BAO_0000218,1088.0,
13497,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631255,,N,Intermediate,BAO_0000218,1088.0,
13498,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631256,,N,Intermediate,BAO_0000218,1088.0,
13499,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL631257,,N,Intermediate,BAO_0000218,1088.0,
13500,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628009,,N,Intermediate,BAO_0000218,1088.0,
13501,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628010,,N,Intermediate,BAO_0000218,1088.0,
13502,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628011,,N,Intermediate,BAO_0000218,1088.0,
13503,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628012,,N,Intermediate,BAO_0000218,1088.0,
13504,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628013,,N,Intermediate,BAO_0000218,1088.0,
13505,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628014,,N,Intermediate,BAO_0000218,1088.0,
13506,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628015,,N,Intermediate,BAO_0000218,1088.0,
13507,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628016,,N,Intermediate,BAO_0000218,1088.0,
13508,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL874461,,N,Intermediate,BAO_0000218,1088.0,
13509,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628017,,N,Intermediate,BAO_0000218,1088.0,
13510,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628018,,N,Intermediate,BAO_0000218,1088.0,
13511,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628019,,N,Intermediate,BAO_0000218,1088.0,
13512,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628020,,N,Intermediate,BAO_0000218,1088.0,
13513,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628021,,N,Intermediate,BAO_0000218,1088.0,
13514,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628022,,N,Intermediate,BAO_0000218,1088.0,
13515,,,50588,1,1,,,Canis lupus familiaris,8133,CHEMBL628023,,N,Intermediate,BAO_0000218,1088.0,
13516,,,22224,0,1,,,Simiiformes,8133,CHEMBL628024,,U,Autocuration,BAO_0000218,1088.0,
13517,,,22224,0,1,,,Simiiformes,8133,CHEMBL628025,,U,Autocuration,BAO_0000218,1088.0,
13518,,,22224,0,1,,,Simiiformes,8133,CHEMBL628026,,U,Autocuration,BAO_0000218,1088.0,
13519,,,22224,0,1,,,Simiiformes,8133,CHEMBL628027,,U,Autocuration,BAO_0000218,1088.0,
13520,,,22224,0,1,,,Simiiformes,8133,CHEMBL628028,,U,Autocuration,BAO_0000218,1088.0,
13521,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628029,,N,Intermediate,BAO_0000218,1088.0,
13522,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628030,,N,Intermediate,BAO_0000218,1088.0,
13523,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628031,,N,Intermediate,BAO_0000218,1088.0,
13524,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628032,,N,Intermediate,BAO_0000218,1088.0,
13525,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628033,,N,Intermediate,BAO_0000218,1088.0,
13526,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628034,,N,Intermediate,BAO_0000218,1088.0,
13527,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628035,,N,Intermediate,BAO_0000218,1088.0,
13528,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL628036,,N,Intermediate,BAO_0000218,1088.0,
13529,,,50597,1,1,,,Rattus norvegicus,8133,CHEMBL874462,,N,Intermediate,BAO_0000218,1088.0,
13530,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628037,,N,Intermediate,BAO_0000218,,
13531,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628123,,N,Intermediate,BAO_0000218,,
13532,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628124,,N,Intermediate,BAO_0000218,,
13533,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628125,,N,Intermediate,BAO_0000218,,
13534,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628126,,N,Intermediate,BAO_0000218,,
13535,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628127,,N,Intermediate,BAO_0000218,,
13536,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628128,,N,Intermediate,BAO_0000218,,
13537,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628129,,N,Intermediate,BAO_0000218,,
13538,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628130,,N,Intermediate,BAO_0000218,,
13539,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628131,,N,Intermediate,BAO_0000218,,
13540,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628132,,N,Intermediate,BAO_0000218,,
13541,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628133,,N,Intermediate,BAO_0000218,,
13542,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628134,,N,Intermediate,BAO_0000218,,
13543,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628135,,N,Intermediate,BAO_0000218,,
13544,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628136,,N,Intermediate,BAO_0000218,,
13545,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628137,,N,Intermediate,BAO_0000218,,
13546,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628138,,N,Intermediate,BAO_0000218,,
13547,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628139,,N,Intermediate,BAO_0000218,,
13548,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628140,,N,Intermediate,BAO_0000218,,
13549,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628141,,N,Intermediate,BAO_0000218,,
13550,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628142,,N,Intermediate,BAO_0000218,,
13551,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628143,,N,Intermediate,BAO_0000218,,
13552,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628144,,N,Intermediate,BAO_0000218,,
13553,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628145,,N,Intermediate,BAO_0000218,,
13554,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL628146,,N,Intermediate,BAO_0000218,,
13555,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL625355,,N,Intermediate,BAO_0000218,,
13556,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL625356,,N,Intermediate,BAO_0000218,,
13557,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL625357,,N,Intermediate,BAO_0000218,,
13558,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL625527,,N,Intermediate,BAO_0000218,,
13559,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL875473,,N,Intermediate,BAO_0000218,,
13560,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL625528,,N,Intermediate,BAO_0000218,,
13561,,,50597,1,1,,,Rattus norvegicus,9025,CHEMBL626304,,N,Intermediate,BAO_0000218,,
13562,,,50588,1,1,,,Canis lupus familiaris,9025,CHEMBL624138,,N,Intermediate,BAO_0000218,1637.0,
13563,,,22229,0,1,,,,6448,CHEMBL624139,,U,Autocuration,BAO_0000100,,
13564,,,22229,0,1,,,,17221,CHEMBL624140,,U,Autocuration,BAO_0000100,,
13565,,,22229,0,1,,,,6545,CHEMBL624141,,U,Autocuration,BAO_0000100,,
13566,,,22229,0,1,,,,577,CHEMBL624142,,U,Autocuration,BAO_0000100,,
13567,,,22229,0,1,,,,6285,CHEMBL624143,,U,Autocuration,BAO_0000100,,
13568,,,22229,0,1,,,,6500,CHEMBL624144,,U,Autocuration,BAO_0000100,,
13569,,,22229,0,1,,,,6716,CHEMBL624145,,U,Autocuration,BAO_0000100,,
13570,,,22229,0,1,,,,13658,CHEMBL624146,,U,Autocuration,BAO_0000100,,
13571,,,22229,0,1,,,,6549,CHEMBL624147,,U,Autocuration,BAO_0000100,,
13572,,,22229,0,1,,,,14685,CHEMBL883123,,U,Autocuration,BAO_0000100,,
13573,,,22224,0,1,,,,6893,CHEMBL624148,,U,Autocuration,BAO_0000019,,
13574,,,22224,0,1,,,,3687,CHEMBL874416,,U,Autocuration,BAO_0000019,,
13575,,,22229,0,1,,,,4207,CHEMBL624149,,U,Autocuration,BAO_0000100,,
13576,,,22229,0,1,,,,4626,CHEMBL624150,,U,Autocuration,BAO_0000100,,
13577,,,22224,0,1,,,,1021,CHEMBL624151,,U,Autocuration,BAO_0000100,,
13578,,,22224,0,1,,,,3777,CHEMBL624152,,U,Autocuration,BAO_0000100,,
13579,,,22224,0,1,,,,17533,CHEMBL622139,,U,Autocuration,BAO_0000100,,
13580,,,22229,0,1,,,,6524,CHEMBL622140,,U,Autocuration,BAO_0000100,,
13581,,,22224,0,1,,,,17533,CHEMBL622141,,U,Autocuration,BAO_0000100,,
13582,,,22224,0,1,,,,6480,CHEMBL622142,,U,Autocuration,BAO_0000100,,
13583,,,22229,0,1,,,,17606,CHEMBL622143,,U,Autocuration,BAO_0000100,,
13584,,,22229,0,1,,,,6863,CHEMBL622144,,U,Autocuration,BAO_0000100,,
13585,,,22224,0,1,,,,1356,CHEMBL877473,,U,Autocuration,BAO_0000019,,
13586,,,22229,0,1,,,,3326,CHEMBL622145,,U,Autocuration,BAO_0000100,,
13587,,,22224,0,1,,,,1356,CHEMBL622146,,U,Autocuration,BAO_0000019,,
13588,,,22229,0,1,,,,12984,CHEMBL622147,,U,Autocuration,BAO_0000100,,
13589,,,22224,0,1,,,,17363,CHEMBL622148,,U,Autocuration,BAO_0000019,,
13590,,,22224,0,1,,,,6827,CHEMBL883124,,U,Autocuration,BAO_0000019,,
13591,,,22229,0,1,,,,261,CHEMBL622149,,U,Autocuration,BAO_0000100,,
13592,,,22224,0,1,,,,2685,CHEMBL622150,,U,Autocuration,BAO_0000019,,
13593,,,22224,0,1,,,,414,CHEMBL622151,,U,Autocuration,BAO_0000100,,
13594,,,22229,0,1,,,,15769,CHEMBL622152,,U,Autocuration,BAO_0000100,,
13595,,,22224,0,1,,,,17248,CHEMBL622153,,U,Autocuration,BAO_0000019,,
13596,,,22224,0,1,,,,16935,CHEMBL877474,,U,Autocuration,BAO_0000218,,
13597,,,22224,0,1,,,,16935,CHEMBL622154,,U,Autocuration,BAO_0000218,,
13598,,,22224,0,1,,,,14832,CHEMBL622155,,U,Autocuration,BAO_0000218,1969.0,
13599,,,22224,0,1,,,,14832,CHEMBL622156,,U,Autocuration,BAO_0000218,1969.0,
13600,,,50597,1,1,,,Rattus norvegicus,2399,CHEMBL622157,,N,Intermediate,BAO_0000218,1969.0,
13601,,,50597,1,1,,,Rattus norvegicus,2399,CHEMBL622158,,N,Intermediate,BAO_0000218,1969.0,
13602,,,50597,1,1,,,Rattus norvegicus,6227,CHEMBL622807,,N,Intermediate,BAO_0000218,,
13603,,,50797,1,1,,,Macaca mulatta,6227,CHEMBL622808,,N,Intermediate,BAO_0000218,,
13604,,,22224,0,1,,,,5623,CHEMBL622809,,U,Autocuration,BAO_0000218,,
13605,,,22224,0,1,,,,4854,CHEMBL622810,,U,Autocuration,BAO_0000218,,
13606,,,100712,1,1,,,Cricetinae,4493,CHEMBL876653,,N,Intermediate,BAO_0000218,,
13607,,,100712,1,1,,,Cricetinae,4493,CHEMBL622811,,N,Intermediate,BAO_0000218,,
13608,,,50597,1,1,,,Rattus norvegicus,14956,CHEMBL622986,,N,Intermediate,BAO_0000218,,
13609,,,50597,1,1,,,Rattus norvegicus,15372,CHEMBL622987,,N,Intermediate,BAO_0000218,1969.0,
13610,,,50597,1,1,,,Rattus norvegicus,15372,CHEMBL622988,,N,Intermediate,BAO_0000218,1969.0,
13611,,,50597,1,1,,,Rattus norvegicus,15372,CHEMBL622989,,N,Intermediate,BAO_0000218,1969.0,
13612,,,50597,1,1,,,Rattus norvegicus,15372,CHEMBL622990,,N,Intermediate,BAO_0000218,1969.0,
13613,,,22224,0,1,,,Simiiformes,15604,CHEMBL622991,,U,Autocuration,BAO_0000218,1969.0,
13614,,,50597,1,1,,,Rattus norvegicus,15604,CHEMBL622227,,N,Intermediate,BAO_0000218,1969.0,
13615,,,50588,1,1,,,Canis lupus familiaris,15604,CHEMBL622228,,N,Intermediate,BAO_0000218,1969.0,
13616,,,50597,1,1,,,Rattus norvegicus,14964,CHEMBL622229,,N,Intermediate,BAO_0000218,,
13617,,,50512,1,1,,,Cavia porcellus,15240,CHEMBL622230,,N,Intermediate,BAO_0000218,,
13618,,,50597,1,1,,,Rattus norvegicus,16449,CHEMBL622231,,N,Intermediate,BAO_0000218,,
13619,,,100710,1,1,,,Macaca fascicularis,16449,CHEMBL622232,,N,Intermediate,BAO_0000218,,
13620,,,22224,0,1,,,,12902,CHEMBL622233,,U,Autocuration,BAO_0000218,,
13621,,,22224,0,1,,,,12902,CHEMBL622234,,U,Autocuration,BAO_0000218,,
13622,,,22224,0,1,,,,12902,CHEMBL622235,,U,Autocuration,BAO_0000218,,
13623,,,22224,0,1,,,,12902,CHEMBL622236,,U,Autocuration,BAO_0000218,,
13624,,,22224,0,1,,,,12902,CHEMBL622237,,U,Autocuration,BAO_0000218,,
13625,,,22224,0,1,,,,12902,CHEMBL877482,,U,Autocuration,BAO_0000218,,
13626,,,22224,0,1,,,,12902,CHEMBL622238,,U,Autocuration,BAO_0000218,,
13627,,,22224,0,1,,,,12902,CHEMBL622239,,U,Autocuration,BAO_0000218,,
13628,,,22224,0,1,,,,11149,CHEMBL622240,,U,Autocuration,BAO_0000218,178.0,
13629,,,22224,0,1,,,,11149,CHEMBL622241,,U,Autocuration,BAO_0000218,178.0,
13630,,,50597,1,1,,,Rattus norvegicus,5669,CHEMBL631013,,N,Intermediate,BAO_0000218,,
13631,,,50797,1,1,,,Macaca mulatta,5669,CHEMBL631014,,N,Intermediate,BAO_0000218,,
13632,,,50588,1,1,,,Canis lupus familiaris,5669,CHEMBL631015,,N,Intermediate,BAO_0000218,,
13633,,,50597,1,1,,,Rattus norvegicus,5669,CHEMBL631016,,N,Intermediate,BAO_0000218,,
13634,,,50597,1,1,,,Rattus norvegicus,5669,CHEMBL631017,,N,Intermediate,BAO_0000218,,
13635,,,50597,1,1,,,Rattus norvegicus,5669,CHEMBL631018,,N,Intermediate,BAO_0000218,,
13636,,,22224,0,1,,,,4236,CHEMBL631019,,U,Autocuration,BAO_0000218,,
13637,,,50594,1,1,,,Mus musculus,13792,CHEMBL875761,,N,Intermediate,BAO_0000218,955.0,
13638,,,50594,1,1,,,Mus musculus,13792,CHEMBL631020,,N,Intermediate,BAO_0000218,955.0,
13639,,,50594,1,1,,,Mus musculus,13792,CHEMBL631669,,N,Intermediate,BAO_0000218,955.0,
13640,,,50594,1,1,,,Mus musculus,13792,CHEMBL631670,,N,Intermediate,BAO_0000218,955.0,
13641,,,50594,1,1,,,Mus musculus,13792,CHEMBL631671,,N,Intermediate,BAO_0000218,2435.0,
13642,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631672,,N,Intermediate,BAO_0000218,178.0,
13643,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631673,,N,Intermediate,BAO_0000218,178.0,
13644,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631856,,N,Intermediate,BAO_0000218,178.0,
13645,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631857,,N,Intermediate,BAO_0000218,178.0,
13646,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631858,,N,Intermediate,BAO_0000218,178.0,
13647,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631859,,N,Intermediate,BAO_0000218,178.0,
13648,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631860,,N,Intermediate,BAO_0000218,178.0,
13649,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631861,,N,Intermediate,BAO_0000218,178.0,
13650,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631862,,N,Intermediate,BAO_0000218,178.0,
13651,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631863,,N,Intermediate,BAO_0000218,178.0,
13652,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631864,,N,Intermediate,BAO_0000218,178.0,
13653,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631865,,N,Intermediate,BAO_0000218,178.0,
13654,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL631866,,N,Intermediate,BAO_0000218,178.0,
13655,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL629360,,N,Intermediate,BAO_0000218,178.0,
13656,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL629361,,N,Intermediate,BAO_0000218,178.0,
13657,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL629362,,N,Intermediate,BAO_0000218,178.0,
13658,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL630740,,N,Intermediate,BAO_0000218,178.0,
13659,,,50597,1,1,,,Rattus norvegicus,8418,CHEMBL630741,,N,Intermediate,BAO_0000218,178.0,
