Fiscal year,Climate change mitigation (marker),Disability issues (marker),Division name,Status,Biodiversity (marker),Programming process (new),FSTC percent,CountryRegion ID,Participatory development and good governance,IRTC percent,Section name,Division ID,Project Browser country ID,Organisation name,Project number,Maximum CIDA contribution (project-level),Branch ID,Branch name,Section ID,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),CFLI (marker),CIDA business delivery model (old),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker),Desertification (marker),Trade development (marker),Urban issues (marker)
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,NG,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,RW,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,SC,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,SD,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,SL,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,SN,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,SO,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,ST,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,SZ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,TD,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,TG,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,TN,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,TZ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,UG,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,ZA,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,ZM,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,2,0,0.0,MNG Global Health,D5240,ZW,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,AF,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,AM,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,AZ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,BD,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,BT,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,CN,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,GE,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,ID,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,IN,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,IQ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,JO,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,KG,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,KH,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,KP,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,KZ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,LA,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,LB,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,LK,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,MN,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,MV,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,MY,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,NP,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,PH,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,PK,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,PS,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,SY,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,TH,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,TJ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,TL,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,TM,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,TR,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,UZ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,VN,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,3,0,0.0,MNG Global Health,D5240,YE,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,AL,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,BA,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,BG,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,BY,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,CZ,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,EE,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,HR,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,HU,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,LT,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,LV,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,MD,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,ME,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,MK,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,PL,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,RO,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,RS,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,RU,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,SI,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,SK,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MND Health&Nutrition,Closed,0,Uncoded: Pre-APP,0.0,5,0,0.0,MNG Global Health,D5240,UA,UNAIDS - United Nations AIDS,M013120001,5400000.0,B5100,MFM Global Issues and Development,S5245,0,5246,Global Health - CORE,5400000.0,0,Core Funding,0,Not PBA,0,0,0,0,0
2009/2010,0,0,MHDInternational Humanitarian Assistance,Closed,0,Uncoded: Pre-APP,0.0,BF,0,0.0,MHI International Humanitarian Assis ops,D5301,BF,UNICEF - United Nations Children's Fund,M013121001,250000.0,B5100,MFM Global Issues and Development,S5320,0,5303,MHI Non-Food INIT,250000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,MHDInternational Humanitarian Assistance,Closed,0,Uncoded: Pre-APP,0.0,BF,0,0.0,MHI International Humanitarian Assis ops,D5301,BF,Plan International Canada Inc. (Plan Canada),M013122001,150000.0,B5100,MFM Global Issues and Development,S5320,0,5303,MHI Non-Food INIT,150000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AF,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AG,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AL,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AM,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AO,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AR,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
2009/2010,1,0,MSD Food Security and Environment,Terminating,0,Uncoded: Pre-APP,0.0,21,1,0.0,MSF Food Security,D5280,AZ,IFAD - International Fund for Agricultural Development,M013123001,75000000.0,B5100,MFM Global Issues and Development,S5300,0,5439,IFI - Food Security CORE (IFAD),75000000.0,0,Core Funding,0,Not PBA,1,0,0,0,0
