pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
10590,391,1,317,5.99,2005-05-26 23:23:56
13408,498,1,1253,6.99,2005-06-15 06:06:33
834,30,2,8038,4.99,2005-07-28 16:32:55
10686,394,1,10603,0.99,2005-08-01 14:30:35
5709,210,2,10890,4.99,2005-08-02 00:58:46
13247,491,2,7019,3.99,2005-07-27 02:20:26
1985,73,1,11102,4.99,2005-08-02 08:08:30
4776,176,1,3643,4.99,2005-07-06 07:20:08
15815,590,1,14830,2.99,2005-08-22 01:37:19
6597,244,2,5461,0.99,2005-07-09 22:48:04
4402,162,1,285,1.99,2005-05-26 19:41:40
7063,261,2,11928,2.99,2005-08-17 16:28:24
11298,418,1,3805,0.99,2005-07-06 15:08:42
10111,373,2,11663,3.99,2005-08-17 05:30:19
5734,211,1,7975,2.99,2005-07-28 14:12:47
140,5,2,13877,0.99,2005-08-20 15:16:18
4868,179,1,3844,0.99,2005-07-06 16:37:58
2802,104,2,1287,3.99,2005-06-15 08:41:38
14107,524,2,6745,4.99,2005-07-12 14:30:51
3879,144,1,323,2.99,2005-05-27 00:49:27
13619,505,1,11163,0.99,2005-08-02 10:08:40
14504,538,2,14572,2.99,2005-08-21 16:44:31
11604,430,2,2892,0.99,2005-06-20 02:06:39
4111,151,2,2474,2.99,2005-06-18 20:51:34
5681,209,1,10646,4.99,2005-08-01 15:57:55
5084,187,2,5366,0.99,2005-07-09 18:28:37
754,28,2,2299,3.99,2005-06-18 08:18:52
5294,196,2,4999,4.99,2005-07-09 01:12:57
14933,557,2,15914,0.99,2005-08-23 17:49:26
9038,334,1,14645,0.99,2005-08-21 19:12:47
8460,312,2,3457,3.99,2005-06-21 21:42:33
6643,245,2,9088,0.99,2005-07-30 08:21:02
5060,186,1,11982,0.99,2005-08-17 18:13:07
3549,131,1,12216,0.99,2005-08-18 02:37:07
7082,262,2,6762,7.99,2005-07-12 15:25:33
15928,595,2,3371,4.99,2005-06-21 13:27:22
3626,134,2,8650,1.99,2005-07-29 14:59:04
198,7,2,10644,4.99,2005-08-01 15:52:00
6296,234,1,1674,2.99,2005-06-16 10:57:00
10168,375,1,10961,6.99,2005-08-02 03:47:55
3207,119,2,11377,2.99,2005-08-02 18:16:47
6530,241,1,14936,0.99,2005-08-22 05:51:26
5799,213,1,14744,6.99,2005-08-21 22:45:21
10887,403,1,5982,4.99,2005-07-11 00:24:44
2475,91,2,4103,2.99,2005-07-07 06:25:28
2895,107,2,9351,2.99,2005-07-30 18:28:30
11292,417,2,14882,2.99,2005-08-22 03:52:21
436,16,2,9610,5.99,2005-07-31 03:54:05
10703,395,1,5087,0.99,2005-07-09 05:44:28
9444,349,1,7002,4.99,2005-07-27 01:26:14
6126,227,1,8936,2.99,2005-07-30 02:47:13
3026,112,1,15671,0.99,2005-08-23 09:08:16
2383,87,2,14024,10.99,2005-08-20 21:13:58
5274,195,1,11201,7.99,2005-08-02 11:49:16
4600,169,2,14435,0.99,2005-08-21 11:44:37
12736,471,2,9560,2.99,2005-07-31 02:17:27
7299,269,1,14266,4.99,2005-08-21 06:20:51
701,26,1,5437,2.99,2005-07-09 21:32:29
12105,448,1,13220,2.99,2005-08-19 15:42:32
2724,101,2,9965,6.99,2005-07-31 16:19:32
13368,496,2,11448,4.99,2005-08-02 20:44:33
3316,123,2,1951,0.99,2005-06-17 08:30:35
14480,538,1,1314,5.99,2005-06-15 10:21:45
2346,86,2,10536,4.99,2005-08-01 12:21:53
5767,212,2,12467,0.99,2005-08-18 11:40:09
12896,477,1,8515,6.99,2005-07-29 09:55:20
13516,502,2,2420,0.99,2005-06-18 17:22:28
14283,531,1,681,2.99,2005-05-28 23:39:44
8238,303,1,12365,0.99,2005-08-18 07:55:09
9987,369,2,8826,2.99,2005-07-29 22:30:16
1283,46,1,13226,0.99,2005-08-19 16:05:36
2130,78,2,10350,3.99,2005-08-01 05:30:05
9315,345,2,1210,0.99,2005-06-15 02:57:51
6910,256,2,13457,0.99,2005-08-20 00:33:22
2203,81,2,7130,4.99,2005-07-27 06:23:36
14386,534,2,10465,5.99,2005-08-01 09:45:25
10032,371,2,4115,8.99,2005-07-07 06:52:23
5549,204,1,15364,4.99,2005-08-22 21:41:41
1370,50,1,5928,6.99,2005-07-10 21:58:30
13716,509,2,4266,4.99,2005-07-07 14:34:50
15204,567,1,12119,2.99,2005-08-17 23:16:44
11956,443,2,9740,1.99,2005-07-31 09:08:03
1316,48,2,2822,0.99,2005-06-19 20:29:24
935,34,2,5918,5.99,2005-07-10 21:32:06
14715,548,1,3686,2.99,2005-07-06 09:37:50
4837,178,1,6554,5.99,2005-07-12 05:07:26
4397,161,1,14370,7.99,2005-08-21 09:35:14
10056,372,1,2315,2.99,2005-06-18 09:03:39
5239,193,1,14927,4.99,2005-08-22 05:31:53
3641,135,1,4102,0.99,2005-07-07 06:25:19
15583,581,2,13712,2.99,2005-08-20 09:38:04
9906,366,2,11340,5.99,2005-08-02 17:05:43
9160,339,2,3536,2.99,2005-07-06 01:36:11
11601,430,1,1274,2.99,2005-06-15 07:52:52
4149,152,1,12917,4.99,2005-08-19 04:27:11
2512,92,2,4828,4.99,2005-07-08 17:52:29
13183,488,2,13446,4.99,2005-08-20 00:06:13
4090,150,1,6633,2.99,2005-07-12 09:35:42
633,24,1,1716,2.99,2005-06-16 14:39:31
5324,197,2,1175,2.99,2005-06-15 00:15:15
9546,353,2,13604,0.99,2005-08-20 06:03:33
13357,496,2,966,0.99,2005-05-30 19:00:37
4182,154,2,865,7.99,2005-05-30 03:39:44
9704,359,2,14598,5.99,2005-08-21 17:40:05
12652,469,2,529,4.99,2005-05-28 04:34:17
3446,128,2,5997,4.99,2005-07-11 01:19:50
6961,258,2,4897,0.99,2005-07-08 20:25:11
331,13,1,1933,2.99,2005-06-17 06:54:42
8866,328,2,12825,0.99,2005-08-19 01:23:58
5893,217,2,9632,6.99,2005-07-31 05:02:23
14677,546,2,10370,0.99,2005-08-01 06:18:04
9526,352,1,11823,6.99,2005-08-17 12:36:37
13588,504,1,7567,2.99,2005-07-27 22:38:05
15315,572,1,2458,0.99,2005-06-18 19:39:05
6167,229,1,4515,4.99,2005-07-08 02:42:03
5854,215,2,15610,2.99,2005-08-23 06:56:15
4166,153,2,5771,0.99,2005-07-10 13:26:45
11568,428,1,7823,6.99,2005-07-28 08:32:53
4202,154,1,10851,4.99,2005-08-01 23:58:45
6271,233,2,2244,2.99,2005-06-18 04:46:33
14179,526,1,15395,4.99,2005-08-22 23:06:25
9942,368,1,836,2.99,2005-05-29 23:56:42
10826,400,2,11510,6.99,2005-08-16 23:30:07
488,18,2,12333,0.99,2005-08-18 06:51:39
12848,475,1,6224,4.99,2005-07-11 13:42:18
11967,443,2,15393,4.99,2005-08-22 23:04:09
5663,209,2,3504,2.99,2005-07-06 00:18:29
11003,406,2,14421,2.99,2005-08-21 11:20:21
506,19,1,11869,5.99,2005-08-17 14:10:22
357,13,1,15338,4.99,2005-08-22 20:51:24
5340,197,2,10460,3.99,2005-08-01 09:31:00
11000,406,1,11603,4.99,2005-08-17 03:22:10
2796,103,1,15467,3.99,2005-08-23 01:22:12
3395,126,2,5137,0.99,2005-07-09 08:00:34
8010,295,2,11913,5.99,2005-08-17 15:53:17
2817,104,1,12453,3.99,2005-08-18 11:17:07
10693,394,2,13178,4.99,2006-02-14 15:16:03
7757,286,2,13635,5.99,2005-08-20 07:17:35
10976,406,1,2241,2.99,2005-06-18 04:31:41
296,11,2,11502,0.99,2005-08-16 23:06:30
7547,278,1,13896,0.99,2005-08-20 15:59:56
6865,254,1,12874,0.99,2005-08-19 03:07:57
3053,113,1,12392,5.99,2005-08-18 08:57:58
2617,96,1,13514,0.99,2005-08-20 02:28:09
14024,521,1,5276,2.99,2005-07-09 14:35:13
10299,380,1,12996,6.99,2005-08-19 07:31:32
12642,468,2,14210,4.99,2005-08-21 04:28:02
969,35,1,6565,4.99,2005-07-12 05:39:50
14056,522,2,7262,4.99,2005-07-27 11:15:36
15772,589,2,4986,2.99,2005-07-09 00:44:33
8639,319,1,6255,4.99,2005-07-11 15:11:33
4063,149,1,2305,5.99,2005-06-18 08:31:18
3125,116,2,1913,4.99,2005-06-17 05:19:47
283,11,2,4608,2.99,2005-07-08 07:19:11
12883,476,1,15413,0.99,2005-08-22 23:38:01
15504,578,2,13498,5.99,2005-08-20 01:51:23
6430,238,1,8465,0.99,2005-07-29 08:20:49
9869,365,1,8168,4.99,2005-07-28 21:28:32
10162,375,2,8900,2.99,2005-07-30 01:07:03
184,7,2,3639,5.99,2005-07-06 07:09:17
15028,561,1,2548,0.99,2005-06-19 02:45:35
5990,221,1,9320,6.99,2005-07-30 17:16:39
3175,118,1,7196,2.99,2005-07-27 08:49:08
10452,386,1,5524,0.99,2005-07-10 01:49:24
14572,541,1,15071,4.99,2005-08-22 10:58:43
15490,578,1,5377,4.99,2005-07-09 19:04:30
4476,165,2,5901,6.99,2005-07-10 20:22:12
6868,254,2,13130,2.99,2005-08-19 12:06:42
4954,182,1,3509,2.99,2005-07-06 00:24:57
14310,532,1,4336,2.99,2005-07-07 18:34:36
2740,102,2,2419,8.99,2005-06-18 17:21:24
8526,314,2,11908,3.99,2005-08-17 15:43:09
3881,144,1,1814,5.99,2005-06-16 21:15:22
13850,514,2,12067,4.99,2005-08-17 21:36:47
3361,125,2,5523,7.99,2005-07-10 01:47:55
11717,434,2,15385,4.99,2005-08-22 22:37:34
12207,452,2,4353,4.99,2005-07-07 19:19:05
6366,236,2,7047,4.99,2005-07-27 03:31:11
11940,442,1,12948,0.99,2005-08-19 05:55:14
5644,208,1,7861,2.99,2005-07-28 10:02:01
4062,149,2,2194,4.99,2005-06-18 01:41:37
3418,127,2,2412,3.99,2005-06-18 16:58:58
4448,163,1,15847,0.99,2005-08-23 15:39:38
12783,473,1,2125,2.99,2005-06-17 20:53:42
86,4,1,1297,4.99,2005-06-15 09:31:28
3840,142,1,7764,2.99,2005-07-28 06:40:05
12315,456,1,4141,3.99,2005-07-07 08:19:20
15629,583,1,9550,7.99,2005-07-31 01:57:34
12482,462,1,7932,4.99,2005-07-28 12:24:54
9765,361,2,12626,5.99,2005-08-18 17:36:45
6720,249,2,1753,2.99,2005-06-16 17:08:17
7275,269,1,98,0.99,2005-05-25 16:48:24
3715,137,2,15082,7.99,2005-08-22 11:17:06
8615,318,2,3376,7.99,2005-06-21 13:43:02
4704,173,1,7644,0.99,2005-07-28 01:27:33
5810,214,1,4783,3.99,2005-07-08 16:09:24
3741,138,1,10268,3.99,2005-08-01 03:08:56
4646,171,2,9084,5.99,2005-07-30 08:14:29
3099,115,1,4780,1.99,2005-07-08 16:06:51
12026,446,1,236,0.99,2005-05-26 11:53:49
5207,192,1,9831,2.99,2005-07-31 11:59:32
10178,376,2,3719,2.99,2005-07-06 11:05:55
5860,216,1,1664,0.99,2005-06-16 10:15:20
1070,39,2,2135,0.99,2005-06-17 21:14:02
13540,502,1,12762,4.99,2005-08-18 23:06:54
13743,510,1,4014,4.99,2005-07-07 00:58:54
4904,180,1,10576,5.99,2005-08-01 13:46:02
612,23,1,6213,2.99,2005-07-11 12:43:07
9278,343,1,3407,0.99,2005-06-21 16:14:02
9130,338,1,2148,6.99,2005-06-17 22:44:35
2780,103,2,4872,4.99,2005-07-08 19:23:16
26,1,1,12250,0.99,2005-08-18 03:57:29
629,23,2,14482,2.99,2005-08-21 13:42:45
9354,346,1,9848,4.99,2005-07-31 12:44:33
11609,430,1,5958,6.99,2005-07-10 23:31:51
12381,459,1,2899,0.99,2005-06-20 02:39:21
14478,538,2,594,2.99,2005-05-28 13:41:56
14019,520,1,15948,7.99,2005-08-23 18:59:33
1491,54,2,4657,4.99,2005-07-08 09:51:02
6194,230,1,4509,3.99,2005-07-08 02:32:38
5446,201,1,670,6.99,2005-05-28 22:04:03
12442,461,2,3319,4.99,2005-06-21 08:25:46
3448,128,2,6481,6.99,2005-07-12 01:50:15
15591,582,2,3071,0.99,2005-06-20 14:20:42
7556,279,1,2147,4.99,2005-06-17 22:28:13
2563,94,1,4287,8.99,2005-07-07 15:37:31
6131,227,2,15406,0.99,2005-08-22 23:21:22
14965,559,2,3046,4.99,2005-06-20 12:42:59
6499,240,2,15641,0.99,2005-08-23 08:06:49
10143,374,1,13337,2.99,2005-08-19 20:06:57
9954,368,1,6124,4.99,2005-07-11 08:02:32
9926,367,1,6716,0.99,2005-07-12 13:34:58
5285,196,1,1182,5.99,2005-06-15 00:45:21
7703,284,2,14746,4.99,2005-08-21 22:54:02
3416,127,1,1293,4.99,2005-06-15 09:06:24
2630,97,1,6544,0.99,2005-07-12 04:56:15
2174,80,2,5452,4.99,2005-07-09 22:23:21
4981,183,2,4157,2.99,2005-07-07 09:04:26
9337,346,1,810,4.99,2005-05-29 19:12:04
5589,206,2,13232,2.99,2005-08-19 16:13:32
13603,504,1,15723,8.99,2005-08-23 11:17:26
14557,541,1,5018,2.99,2005-07-09 02:01:05
9245,342,2,6787,7.99,2005-07-12 16:33:28
200,7,2,11542,7.99,2005-08-17 00:51:32
13104,485,1,9535,2.99,2005-07-31 01:18:53
3894,144,2,6791,9.99,2005-07-12 16:35:07
6085,225,2,11384,0.99,2005-08-02 18:23:01
2808,104,2,4520,4.99,2005-07-08 02:53:46
1659,60,1,9761,4.99,2005-07-31 09:31:54
14680,546,2,12591,2.99,2005-08-18 16:16:41
1834,67,2,7895,0.99,2005-07-28 10:57:15
12520,463,2,12679,6.99,2005-08-18 19:42:11
1830,67,2,5399,2.99,2005-07-09 19:52:44
10702,395,1,4393,4.99,2005-07-07 21:12:36
3334,123,1,15621,1.99,2005-08-23 07:13:43
8783,325,1,5470,5.99,2005-07-09 23:10:49
10355,382,1,8871,9.99,2005-07-30 00:12:41
3587,133,2,447,2.99,2005-05-27 18:57:02
1019,37,2,7939,0.99,2005-07-28 12:45:47
10011,370,2,11925,0.99,2005-08-17 16:23:04
2047,75,1,9783,9.99,2005-07-31 10:15:46
3236,120,2,6503,0.99,2005-07-12 03:18:07
1689,62,1,1486,0.99,2005-06-15 21:25:30
13164,487,1,13658,7.99,2005-08-20 08:02:22
2199,81,1,3229,4.99,2005-06-21 02:20:41
4666,172,1,6380,0.99,2005-07-11 21:55:40
5308,196,1,11104,2.99,2005-08-02 08:09:58
10331,381,1,11519,2.99,2005-08-17 00:01:27
6595,244,1,4814,4.99,2005-07-08 17:11:09
6410,237,2,11772,5.99,2005-08-17 10:18:57
10552,389,1,14777,2.99,2005-08-21 23:55:50
2521,92,1,8494,4.99,2005-07-29 09:04:32
14144,526,2,2398,4.99,2005-06-18 15:56:53
11058,408,2,14733,4.99,2005-08-21 22:22:33
1772,65,1,4240,4.99,2005-07-07 13:33:12
10260,379,1,12503,4.99,2005-08-18 13:16:46
4407,162,1,2547,4.99,2005-06-19 02:44:17
211,8,1,3475,5.99,2005-07-05 23:01:21
4443,163,2,12973,2.99,2005-08-19 06:48:11
427,16,1,3548,0.99,2005-07-06 02:23:39
3235,120,2,5288,1.99,2005-07-09 15:13:07
5211,192,1,11815,4.99,2005-08-17 12:13:26
9112,337,2,8919,8.99,2005-07-30 01:57:03
3057,113,1,15770,2.99,2005-08-23 13:18:16
4477,165,1,5973,0.99,2005-07-11 00:09:17
5562,205,2,10086,4.99,2005-07-31 20:14:08
12066,447,2,5987,2.99,2005-07-11 00:55:31
4786,176,1,8279,2.99,2005-07-29 01:43:37
15209,568,2,1658,4.99,2005-06-16 10:07:10
36,2,1,5755,6.99,2005-07-10 12:38:56
15241,569,2,9220,1.99,2005-07-30 13:17:27
1816,66,1,13900,2.99,2005-08-20 16:05:41
6280,233,1,6794,2.99,2005-07-12 16:38:23
3599,133,1,7177,2.99,2005-07-27 08:07:39
2669,99,2,4344,4.99,2005-07-07 18:50:47
11795,437,1,14993,1.99,2005-08-22 07:52:18
14166,526,2,10020,4.99,2005-07-31 18:21:08
4894,180,2,4826,7.99,2005-07-08 17:44:25
10420,385,1,1746,2.99,2005-06-16 16:41:19
4728,174,1,8754,4.99,2005-07-29 19:18:30
2117,78,2,4227,5.99,2005-07-07 12:41:36
3931,145,1,6339,1.99,2005-07-11 19:45:32
10969,405,1,15072,1.99,2005-08-22 10:58:45
12587,467,1,4216,0.99,2005-07-07 12:01:34
640,24,1,5310,0.99,2005-07-09 16:00:34
6431,238,1,9065,4.99,2005-07-30 07:25:09
11200,414,2,6845,0.99,2005-07-12 19:20:41
3160,117,1,12143,2.99,2005-08-18 00:06:26
14263,530,2,3669,2.99,2005-07-06 08:38:29
12754,472,2,1776,6.99,2005-06-16 18:46:58
12645,468,1,14614,9.99,2005-08-21 18:03:51
5149,190,2,430,4.99,2005-05-27 16:22:10
2651,98,1,8324,5.99,2005-07-29 03:56:05
7219,267,1,2877,1.99,2005-06-20 01:07:16
1695,62,2,3843,2.99,2005-07-06 16:35:40
192,7,2,6761,3.99,2005-07-12 15:17:42
13813,513,2,4178,4.99,2005-07-07 10:14:31
5611,207,2,5939,0.99,2005-07-10 22:30:05
651,24,1,12745,2.99,2005-08-18 22:22:45
6630,245,1,3157,2.99,2005-06-20 21:07:54
8708,322,1,6511,3.99,2005-07-12 03:39:29
3210,119,2,12603,3.99,2005-08-18 16:56:20
6609,244,2,10684,6.99,2005-08-01 17:47:00
4028,148,2,7693,4.99,2005-07-28 03:31:22
11350,420,2,744,4.99,2005-05-29 09:13:08
13174,488,2,8050,0.99,2005-07-28 16:55:47
2160,79,2,9845,6.99,2005-07-31 12:28:05
15174,566,1,8797,4.99,2005-07-29 21:10:37
2560,94,2,2620,4.99,2005-06-19 08:06:29
8843,327,1,13360,4.99,2005-08-19 21:05:11
11652,432,1,5322,6.99,2005-07-09 16:28:13
3610,133,2,13910,2.99,2005-08-20 16:30:49
12542,465,2,640,0.99,2005-05-28 18:43:26
12069,447,1,8537,8.99,2005-07-29 10:44:54
11596,429,1,12953,4.99,2005-08-19 06:04:07
1249,45,2,11488,3.99,2005-08-02 22:35:15
440,16,2,12104,2.99,2005-08-17 22:53:00
7976,294,1,14474,2.99,2005-08-21 13:22:48
9496,351,2,6180,3.99,2005-07-11 11:06:50
9029,334,1,9633,2.99,2005-07-31 05:04:08
4550,168,2,1222,4.99,2005-06-15 03:38:49
15089,563,1,8262,1.99,2005-07-29 01:11:18
1860,68,1,11277,2.99,2005-08-02 14:28:50
6635,245,1,6795,5.99,2005-07-12 16:41:00
7083,262,1,6805,6.99,2005-07-12 17:23:01
5760,212,1,5115,6.99,2005-07-09 07:07:18
11666,433,2,146,8.99,2005-05-26 00:07:11
14042,521,2,11672,4.99,2006-02-14 15:16:03
14943,558,1,4192,5.99,2005-07-07 10:57:06
14632,544,2,12640,3.99,2005-08-18 18:14:49
2001,74,2,5603,2.99,2005-07-10 05:04:54
7817,289,1,2784,10.99,2005-06-19 18:40:29
10896,403,1,10443,2.99,2005-08-01 09:01:04
11564,428,1,3925,5.99,2005-07-06 20:41:44
116,5,2,3677,4.99,2005-07-06 09:11:58
2879,107,1,3033,3.99,2005-06-20 12:02:05
12545,465,1,2159,8.99,2005-06-17 23:37:29
342,13,2,8831,11.99,2005-07-29 22:37:41
10900,403,2,11391,9.99,2005-08-02 18:40:12
7441,275,1,3355,2.99,2005-06-21 11:30:47
1320,48,2,6498,3.99,2005-07-12 03:05:38
262,10,1,4255,1.99,2005-07-07 14:14:13
14408,535,1,6504,2.99,2005-07-12 03:19:14
11405,422,2,4504,0.99,2005-07-08 02:19:27
10108,373,1,10758,5.99,2005-08-01 20:22:51
11133,411,1,7102,1.99,2005-07-27 05:07:21
5025,185,1,3325,4.99,2005-06-21 08:51:44
11494,425,1,8974,0.99,2005-07-30 04:09:16
6895,256,2,1965,0.99,2005-06-17 09:17:39
284,11,1,4943,4.99,2005-07-08 22:43:05
8395,309,2,7722,4.99,2005-07-28 04:44:58
4681,172,2,13067,5.99,2005-08-19 09:51:17
14005,520,1,10072,0.99,2005-07-31 19:50:37
9798,362,1,13603,6.99,2005-08-20 06:02:48
7509,277,2,6455,2.99,2005-07-12 01:01:58
6726,249,2,5639,3.99,2005-07-10 06:33:39
3801,141,2,2895,7.99,2005-06-20 02:26:31
5029,185,2,6106,2.99,2005-07-11 07:05:06
9004,333,1,10062,2.99,2005-07-31 19:24:55
10218,377,1,10013,4.99,2005-07-31 18:08:21
13800,512,1,14870,2.99,2005-08-22 03:23:20
5982,221,2,4649,4.99,2005-07-08 09:32:05
6991,259,2,7188,2.99,2005-07-27 08:32:08
10678,394,1,4307,6.99,2005-07-07 17:20:39
10586,390,2,15303,8.99,2005-08-22 19:44:59
1394,51,2,1028,4.99,2005-05-31 03:48:05
807,29,2,12569,6.99,2005-08-18 15:20:46
4165,153,2,5676,0.99,2005-07-10 08:38:32
14687,547,2,443,8.99,2005-05-27 18:35:20
13546,503,1,353,5.99,2005-05-27 06:03:39
10439,385,2,12310,2.99,2005-08-18 06:02:34
14290,531,1,6876,4.99,2005-07-12 20:32:50
8552,315,1,15504,6.99,2005-08-23 02:45:21
1227,44,2,15054,2.99,2005-08-22 10:14:33
15000,560,1,6945,2.99,2005-07-26 23:35:29
10732,396,1,12895,4.99,2005-08-19 03:50:48
6037,223,2,14496,4.99,2005-08-21 14:07:35
3105,115,1,6798,6.99,2005-07-12 16:49:11
5135,189,2,4203,0.99,2005-07-07 11:24:14
14063,522,1,9335,4.99,2005-07-30 18:00:53
14564,541,1,10306,5.99,2005-08-01 04:19:18
240,9,2,6019,4.99,2005-07-11 02:08:29
9944,368,1,1186,0.99,2005-06-15 00:56:45
6455,239,1,5960,0.99,2005-07-10 23:38:34
4286,157,1,12916,0.99,2005-08-19 04:27:05
2354,86,2,14122,1.99,2005-08-21 01:29:01
1064,38,2,14632,2.99,2005-08-21 18:48:06
13824,513,2,11081,2.99,2005-08-02 07:30:14
1453,52,1,12001,4.99,2006-02-14 15:16:03
6428,238,1,8310,8.99,2005-07-29 03:25:56
10014,370,1,14602,3.99,2005-08-21 17:48:49
1520,55,1,3149,4.99,2005-06-20 20:34:55
2603,96,1,4961,4.99,2005-07-08 23:35:53
7897,292,2,2258,3.99,2005-06-18 05:30:36
7902,292,2,5095,4.99,2005-07-09 06:08:22
6565,242,1,15002,0.99,2005-08-22 08:06:00
11723,435,1,3918,8.99,2005-07-06 20:26:15
8875,329,1,1183,2.99,2005-06-15 00:49:19
11312,418,2,11322,3.99,2005-08-02 16:23:17
15904,594,1,1816,4.99,2005-06-16 21:20:41
12648,468,1,15836,2.99,2005-08-23 15:29:17
3808,141,2,6979,4.99,2005-07-27 00:49:53
444,16,1,13391,4.99,2005-08-19 22:01:42
1777,65,2,8392,1.99,2005-07-29 06:00:27
6825,253,2,8752,2.99,2005-07-29 19:15:07
5727,211,1,5668,5.99,2005-07-10 08:11:05
8308,306,1,8702,0.99,2005-07-29 17:04:37
11526,426,2,11938,6.99,2005-08-17 16:54:54
8005,295,2,9793,4.99,2005-07-31 10:45:11
10255,379,1,5402,4.99,2005-07-09 20:01:58
12309,456,2,2146,6.99,2005-06-17 22:26:23
2081,76,2,13697,3.99,2005-08-20 09:21:08
13568,503,1,13551,2.99,2005-08-20 04:00:30
4474,165,1,5472,4.99,2005-07-09 23:16:40
984,36,1,349,0.99,2005-05-27 04:53:11
6150,228,2,6141,1.99,2005-07-11 08:52:16
5176,191,1,1134,2.99,2005-05-31 19:14:15
2819,104,1,13017,1.99,2005-08-19 08:02:24
12461,461,1,14893,4.99,2005-08-22 04:15:48
3384,125,2,14456,2.99,2005-08-21 12:38:09
7038,260,1,13966,2.99,2005-08-20 18:28:28
12464,461,1,15336,6.99,2005-08-22 20:47:48
3318,123,1,4442,3.99,2005-07-07 23:05:30
12991,481,1,7228,4.99,2005-07-27 09:55:33
11124,411,2,972,1.99,2005-05-30 20:21:07
2201,81,2,4983,9.99,2005-07-09 00:34:16
7406,274,2,474,2.99,2005-05-27 22:11:56
8608,317,1,15204,2.99,2005-08-22 16:30:43
11504,425,2,15784,6.99,2005-08-23 13:46:00
10375,383,2,6091,4.99,2005-07-11 05:49:18
10993,406,1,8903,0.99,2005-07-30 01:08:06
15063,562,2,8132,0.99,2005-07-28 19:57:31
599,22,1,15793,4.99,2005-08-23 14:06:19
6569,243,2,2757,5.99,2005-06-19 17:01:14
1382,50,2,10180,6.99,2005-07-31 23:57:43
990,36,1,5403,0.99,2005-07-09 20:07:09
13377,497,1,1100,7.99,2005-05-31 14:03:21
9438,349,1,3067,8.99,2005-06-20 13:59:21
13978,519,2,9645,0.99,2005-07-31 05:42:49
14662,546,1,1181,1.99,2005-06-15 00:42:17
16021,598,1,7998,0.99,2005-07-28 15:08:48
13235,491,2,1198,2.99,2005-06-15 01:48:58
13810,513,2,2737,1.99,2005-06-19 15:48:33
12435,460,1,13341,3.99,2005-08-19 20:18:53
776,28,1,12708,2.99,2005-08-18 20:59:17
1245,45,2,10878,6.99,2005-08-02 00:33:12
8895,329,1,9381,0.99,2005-07-30 19:23:04
10395,384,1,898,0.99,2005-05-30 09:26:19
13248,491,2,7281,6.99,2005-07-27 11:59:20
14508,539,1,342,0.99,2005-05-27 04:11:04
13300,494,1,1683,2.99,2005-06-16 11:54:55
12373,458,2,13487,2.99,2005-08-20 01:27:05
8858,328,1,5450,4.99,2005-07-09 22:13:25
8971,332,2,7578,4.99,2005-07-27 22:58:17
2494,91,1,12847,0.99,2005-08-19 02:04:07
13136,486,1,13048,4.99,2005-08-19 09:25:06
15826,591,1,7212,2.99,2005-07-27 09:21:22
2230,82,2,7733,9.99,2005-07-28 05:04:47
6831,253,1,12572,0.99,2005-08-18 15:32:54
8159,300,1,13296,0.99,2005-08-19 18:43:53
2712,101,1,468,9.99,2005-05-27 21:13:10
8067,297,2,10264,4.99,2005-08-01 03:03:12
8876,329,1,2010,5.99,2005-06-17 11:54:15
238,9,1,4796,1.99,2005-07-08 16:35:44
5464,201,2,13671,3.99,2005-08-20 08:27:03
16039,599,2,6895,2.99,2005-07-12 21:23:59
4507,166,2,12683,4.99,2005-08-18 19:50:43
4608,170,2,2413,8.99,2005-06-18 16:59:34
8306,306,2,7701,2.99,2005-07-28 03:54:28
4634,171,1,2497,4.99,2005-06-18 22:50:40
10246,378,2,14502,4.99,2005-08-21 14:22:28
10974,406,1,2113,4.99,2005-06-17 19:57:46
7506,277,2,4987,5.99,2005-07-09 00:45:41
13108,485,2,11188,3.99,2005-08-02 11:17:11
14436,536,2,5196,0.99,2005-07-09 10:43:34
14529,540,2,1263,2.99,2005-06-15 06:56:39
9009,333,2,13710,4.99,2005-08-20 09:35:20
4052,148,2,14879,5.99,2005-08-22 03:42:12
5171,190,2,14065,0.99,2005-08-20 22:40:47
12949,479,2,10303,4.99,2005-08-01 04:13:33
9948,368,1,2744,4.99,2005-06-19 16:20:40
4345,160,2,2314,4.99,2005-06-18 09:03:19
11333,419,2,5933,0.99,2005-07-10 22:06:48
716,26,1,14677,7.99,2005-08-21 20:12:30
1579,57,2,6649,4.99,2005-07-12 10:51:09
13794,512,2,10670,3.99,2005-08-01 17:07:16
289,11,2,8100,2.99,2005-07-28 18:43:11
4902,180,1,9373,0.99,2005-07-30 19:05:36
6578,243,1,8834,4.99,2005-07-29 22:41:48
3592,133,2,4506,6.99,2005-07-08 02:22:18
15466,577,2,6534,2.99,2005-07-12 04:39:43
2812,104,2,7107,2.99,2005-07-27 05:22:04
15999,597,2,11223,2.99,2005-08-02 12:34:27
14906,556,1,11466,1.99,2005-08-02 21:46:46
388,15,2,3182,0.99,2005-06-20 22:52:18
2436,89,1,12118,3.99,2005-08-17 23:14:25
1549,56,1,7696,7.99,2005-07-28 03:41:35
9935,367,2,12373,8.99,2005-08-18 08:07:25
9218,341,1,1849,7.99,2005-06-17 00:13:19
