assays_ss_d,assays_cnfdnc_scr,assays_vrnt_d,assays_ss_ctgr,assays_tss_d,assays_ss_sbclllr_frctn,assays_ss_tst_tp,assays_ss_rgnsm,assays_src_ss_d,assays_src_d,assays_rltnshp_tp,assays_ss_cll_tp,assays_td,assays_crtd_b,assays_chmbl_d,assays_cll_d,assays_b_frmt
14033,1,,,2046.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628538,,BAO_0000218
14034,1,,,2046.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628539,,BAO_0000218
14035,1,,,2046.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL630297,,BAO_0000218
14036,1,,,2046.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL630298,,BAO_0000218
14037,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL630299,,BAO_0000218
14038,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628094,,BAO_0000218
14039,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628095,,BAO_0000218
14040,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL874648,,BAO_0000218
14041,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628096,,BAO_0000218
14042,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628097,,BAO_0000218
14043,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628098,,BAO_0000218
14044,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628099,,BAO_0000019
14045,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628100,,BAO_0000019
14046,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628101,,BAO_0000019
14047,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628102,,BAO_0000019
14048,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628103,,BAO_0000019
14049,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628104,,BAO_0000019
14050,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628105,,BAO_0000019
14051,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628106,,BAO_0000019
14052,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628107,,BAO_0000218
14053,0,,,1088.0,,,,,1,U,,22224,Autocuration,CHEMBL628108,,BAO_0000218
14054,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628109,,BAO_0000218
14055,0,,,1088.0,,,,,1,U,,22224,Autocuration,CHEMBL625299,,BAO_0000218
14056,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625300,,BAO_0000218
14057,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625301,,BAO_0000218
14058,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625302,,BAO_0000218
14059,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL874649,,BAO_0000218
14060,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625303,,BAO_0000218
14061,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625463,,BAO_0000218
14062,1,,,2107.0,,,Homo sapiens,,1,N,,50587,Intermediate,CHEMBL625464,,BAO_0000218
14063,1,,,,,,Homo sapiens,,1,N,,50587,Intermediate,CHEMBL625465,,BAO_0000218
14064,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL625466,,BAO_0000218
14065,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL625467,,BAO_0000218
14066,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625468,,BAO_0000218
14067,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625469,,BAO_0000218
14068,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625470,,BAO_0000218
14069,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL632418,,BAO_0000218
14070,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627250,,BAO_0000218
14071,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627251,,BAO_0000218
14072,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627252,,BAO_0000218
14073,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627253,,BAO_0000218
14074,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627254,,BAO_0000218
14075,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL875471,,BAO_0000218
14076,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627255,,BAO_0000218
14077,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627256,,BAO_0000218
14078,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627257,,BAO_0000218
14079,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627258,,BAO_0000218
14080,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627259,,BAO_0000218
14081,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627260,,BAO_0000218
14082,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623256,,BAO_0000218
14083,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL874413,,BAO_0000218
14084,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623257,,BAO_0000218
14085,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623258,,BAO_0000218
14086,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623259,,BAO_0000218
14087,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623260,,BAO_0000218
14088,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623261,,BAO_0000218
14089,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623262,,BAO_0000218
14090,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623263,,BAO_0000218
14091,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623264,,BAO_0000218
14092,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623265,,BAO_0000218
14093,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623266,,BAO_0000218
14094,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623267,,BAO_0000218
14095,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623268,,BAO_0000218
14096,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623269,,BAO_0000218
14097,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623270,,BAO_0000218
14098,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623271,,BAO_0000218
14099,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623272,,BAO_0000218
14100,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623273,,BAO_0000218
14101,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623274,,BAO_0000218
14102,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL874414,,BAO_0000218
14103,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623275,,BAO_0000218
14104,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL629150,,BAO_0000218
14105,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623276,,BAO_0000218
14106,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623277,,BAO_0000218
14107,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623112,,BAO_0000218
14108,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623113,,BAO_0000218
14109,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623800,,BAO_0000218
14110,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623801,,BAO_0000218
14111,1,,,2106.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623802,,BAO_0000218
14112,1,,,995.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623803,,BAO_0000218
14113,1,,,995.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623970,,BAO_0000218
14114,1,,,995.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623971,,BAO_0000218
14115,1,,,178.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623972,,BAO_0000218
14116,1,,,178.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623973,,BAO_0000218
14117,1,,,178.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623974,,BAO_0000218
14118,1,,,178.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623975,,BAO_0000218
14119,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623976,,BAO_0000218
14120,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623977,,BAO_0000218
14121,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623978,,BAO_0000218
14122,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623979,,BAO_0000218
14123,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623980,,BAO_0000218
14124,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623981,,BAO_0000218
14125,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626278,,BAO_0000218
14126,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626279,,BAO_0000218
14127,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626280,,BAO_0000218
14128,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626281,,BAO_0000218
14129,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626282,,BAO_0000218
14130,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626283,,BAO_0000218
14131,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626284,,BAO_0000218
14132,1,,,955.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626285,,BAO_0000218
14133,1,,,955.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626286,,BAO_0000218
14134,1,,,955.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626287,,BAO_0000218
14135,1,,,955.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626288,,BAO_0000218
14136,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626289,,BAO_0000218
14137,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626290,,BAO_0000218
14138,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626291,,BAO_0000218
14139,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL839888,,BAO_0000218
14140,1,,,160.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626292,,BAO_0000218
14141,1,,,160.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626293,,BAO_0000218
14142,1,,,160.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626294,,BAO_0000218
14143,1,,,160.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626295,,BAO_0000218
14144,1,,,2107.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627659,,BAO_0000218
14145,1,,,2107.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627660,,BAO_0000218
14146,1,,,2107.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627661,,BAO_0000218
14147,1,,,2107.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627662,,BAO_0000218
14148,1,,,2048.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627663,,BAO_0000218
14149,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627664,,BAO_0000218
14150,1,,,,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627665,,BAO_0000218
14151,1,,,2048.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627666,,BAO_0000218
14152,1,,,2106.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627667,,BAO_0000218
14153,1,,,945.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627668,,BAO_0000218
14154,1,,,1088.0,,,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627669,,BAO_0000218
14155,0,,,1255.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627670,,BAO_0000218
14156,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627671,,BAO_0000218
14157,0,,,1474.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627672,,BAO_0000218
14158,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627673,,BAO_0000218
14159,0,,,2113.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627674,,BAO_0000218
14160,0,,,2107.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627675,,BAO_0000218
14161,0,,,2048.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627676,,BAO_0000218
14162,0,,,2385.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627677,,BAO_0000218
14163,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627678,,BAO_0000019
14164,1,,,1977.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627679,,BAO_0000218
14165,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627680,,BAO_0000019
14166,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627681,,BAO_0000019
14167,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627682,,BAO_0000019
14168,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627683,,BAO_0000019
14169,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627684,,BAO_0000019
14170,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL874441,,BAO_0000019
14171,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627685,,BAO_0000019
14172,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627686,,BAO_0000019
14173,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627687,,BAO_0000019
14174,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL627688,,BAO_0000019
14175,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628038,,BAO_0000218
14176,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628039,,BAO_0000218
14177,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628040,,BAO_0000218
14178,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628041,,BAO_0000019
14179,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL630226,,BAO_0000019
14180,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL628042,,BAO_0000019
14181,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625232,,BAO_0000019
14182,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625233,,BAO_0000019
14183,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625979,,BAO_0000019
14184,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625980,,BAO_0000019
14185,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625981,,BAO_0000019
14186,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625982,,BAO_0000019
14187,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625983,,BAO_0000019
14188,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625984,,BAO_0000019
14189,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625985,,BAO_0000019
14190,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625986,,BAO_0000019
14191,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625987,,BAO_0000019
14192,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625988,,BAO_0000019
14193,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625989,,BAO_0000019
14194,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625990,,BAO_0000019
14195,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625991,,BAO_0000019
14196,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625992,,BAO_0000019
14197,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL625993,,BAO_0000019
14198,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL631973,,BAO_0000019
14199,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632143,,BAO_0000019
14200,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632144,,BAO_0000019
14201,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632145,,BAO_0000019
14202,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632146,,BAO_0000019
14203,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632147,,BAO_0000019
14204,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632148,,BAO_0000019
14205,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632149,,BAO_0000019
14206,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632150,,BAO_0000019
14207,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL632151,,BAO_0000019
14208,1,,,,,,Homo sapiens,,1,N,,50587,Intermediate,CHEMBL632152,,BAO_0000218
14209,1,,,,,,Homo sapiens,,1,N,,50587,Intermediate,CHEMBL632153,,BAO_0000218
14210,1,,,,,,Homo sapiens,,1,N,,50587,Intermediate,CHEMBL632154,,BAO_0000218
14211,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL632155,,BAO_0000218
14212,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL632156,,BAO_0000218
14213,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL632157,,BAO_0000218
14214,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL632158,,BAO_0000218
14215,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL632159,,BAO_0000218
14216,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL626305,,BAO_0000218
14217,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL626306,,BAO_0000218
14218,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL626307,,BAO_0000218
14219,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL626308,,BAO_0000218
14220,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL626479,,BAO_0000218
14221,1,,,,,,Human herpesvirus 1,,1,N,,50602,Intermediate,CHEMBL626480,,BAO_0000218
14222,0,,,,,,,,1,U,,22229,Autocuration,CHEMBL626481,,BAO_0000100
14223,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL626482,,BAO_0000019
14224,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626483,,BAO_0000218
14225,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626484,,BAO_0000218
14226,0,,,,,,,,1,U,,22229,Autocuration,CHEMBL626485,,BAO_0000100
14227,0,,,,,,,,1,U,,22229,Autocuration,CHEMBL626486,,BAO_0000100
14228,0,,,,,,,,1,U,,22229,Autocuration,CHEMBL626487,,BAO_0000100
14229,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626488,,BAO_0000218
14230,1,,,1977.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626489,,BAO_0000218
14231,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL626490,,BAO_0000019
14232,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL626491,,BAO_0000100
14233,0,,,,,,,,1,U,,22229,Autocuration,CHEMBL626492,,BAO_0000100
14234,0,,,,,,,,1,U,,22224,Autocuration,CHEMBL626493,,BAO_0000019
14235,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626494,,BAO_0000218
14236,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626495,,BAO_0000218
14237,1,,,1969.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626496,,BAO_0000218
14238,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626497,,BAO_0000218
14239,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626498,,BAO_0000218
14240,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626499,,BAO_0000218
14241,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626500,,BAO_0000218
14242,1,,,1969.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626501,,BAO_0000218
14243,1,,,1969.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626502,,BAO_0000218
14244,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626503,,BAO_0000218
14245,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626504,,BAO_0000218
14246,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626505,,BAO_0000218
14247,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626506,,BAO_0000218
14248,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626507,,BAO_0000218
14249,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626508,,BAO_0000218
14250,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626509,,BAO_0000218
14251,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL875480,,BAO_0000218
14252,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626510,,BAO_0000218
14253,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626511,,BAO_0000218
14254,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626512,,BAO_0000218
14255,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628208,,BAO_0000218
14256,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628209,,BAO_0000218
14257,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628210,,BAO_0000218
14258,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628211,,BAO_0000218
14259,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628212,,BAO_0000218
14260,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628213,,BAO_0000218
14261,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628214,,BAO_0000218
14262,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628215,,BAO_0000218
14263,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628216,,BAO_0000218
14264,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626595,,BAO_0000218
14265,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626596,,BAO_0000218
14266,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626597,,BAO_0000218
14267,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626598,,BAO_0000218
14268,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622242,,BAO_0000218
14269,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622243,,BAO_0000218
14270,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622244,,BAO_0000218
14271,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622245,,BAO_0000218
14272,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622246,,BAO_0000218
14273,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622247,,BAO_0000218
14274,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622248,,BAO_0000218
14275,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL877483,,BAO_0000218
14276,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622249,,BAO_0000218
14277,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622250,,BAO_0000218
14278,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622251,,BAO_0000218
14279,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622252,,BAO_0000218
14280,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622253,,BAO_0000218
14281,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622254,,BAO_0000218
14282,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622255,,BAO_0000218
14283,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622256,,BAO_0000218
14284,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622257,,BAO_0000218
14285,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622258,,BAO_0000218
14286,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622259,,BAO_0000218
14287,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622927,,BAO_0000218
14288,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622928,,BAO_0000218
14289,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622929,,BAO_0000218
14290,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623182,,BAO_0000218
14291,1,,,1088.0,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623183,,BAO_0000218
14292,1,,,1088.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623184,,BAO_0000218
