fsclr,rgnlprgrm(mrkr),prjctbrwsrcntrd,cntrrgnd,cdbsnssdlvrmdl(ld),fndcntrd,mntspnt,sctnd,dsrtfctn(mrkr),prjctnmbr,nvrmntlsstnblt(mrkr),prtcptrdvlpmntndgdgvrnnc,dsbltsss(mrkr),rgnstnnm,cntnntd,bdvrst(mrkr),rbnsss(mrkr),chldrnsss(mrkr),thsss(mrkr),ndgnssss(mrkr),ctstlfrdvlpmnt(mrkr),knwldgfrdvlpmnt(mrkr),gndrqlt(mrkr),rgnstnd,rgnstntp,rgnstnclss,rgnstnsb-clss,cntnntnm,cntrrgnnm,cntrrgnprcnt,sctrd,sctrnm,sctrprcnt
2009/2010,1,TJ,TJ,Responsive,3201,5370.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Tajikistan,0.04,15110,Public sector policy and administrative management,0.15
2009/2010,1,TJ,TJ,Responsive,3201,8950.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Tajikistan,0.04,15130,Legal and judicial development,0.25
2009/2010,1,TJ,TJ,Responsive,3201,8950.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Tajikistan,0.04,15150,Democratic participation and civil society,0.25
2009/2010,1,TJ,TJ,Responsive,3201,12530.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Tajikistan,0.04,15160,Human rights,0.35
2009/2010,1,UA,UA,Responsive,3201,22822.5,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,5,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Europe,Ukraine,0.17,15110,Public sector policy and administrative management,0.15
2009/2010,1,UA,UA,Responsive,3201,38037.5,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,5,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Europe,Ukraine,0.17,15130,Legal and judicial development,0.25
2009/2010,1,UA,UA,Responsive,3201,38037.5,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,5,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Europe,Ukraine,0.17,15150,Democratic participation and civil society,0.25
2009/2010,1,UA,UA,Responsive,3201,53252.5,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,5,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Europe,Ukraine,0.17,15160,Human rights,0.35
2009/2010,1,UZ,UZ,Responsive,3201,2685.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Uzbekistan,0.02,15110,Public sector policy and administrative management,0.15
2009/2010,1,UZ,UZ,Responsive,3201,4475.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Uzbekistan,0.02,15130,Legal and judicial development,0.25
2009/2010,1,UZ,UZ,Responsive,3201,4475.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Uzbekistan,0.02,15150,Democratic participation and civil society,0.25
2009/2010,1,UZ,UZ,Responsive,3201,6265.0,S3116,0,Z020796001,0,1,0,Organization for Security and o-operation in Europe,3,0,0,1,0,0,0,0,2,1002130,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Asia,Uzbekistan,0.02,15160,Human rights,0.35
2009/2010,0,EG,EG,Responsive,4263,639989.08,S4256,0,Z020797001,0,0,0,Catholic Agency for Aid and Development - Egypt,2,0,0,0,0,0,0,0,2,1013588,Foreign Non-Profit Making,Civil Society,NGO,Africa,Egypt,1.0,11230,Basic life skills for youth and adults,1.0
2009/2010,0,UA,UA,Responsive,3118,419940.0,S3116,0,Z020798001,0,1,2,Canadian Centre on Disability Studies,5,0,0,1,1,0,0,0,2,1001868,Canadian Non-Profit Making,Civil Society,NGO,Europe,Ukraine,1.0,11110,Education policy and administrative management,0.45
2009/2010,0,UA,UA,Responsive,3118,279960.0,S3116,0,Z020798001,0,1,2,Canadian Centre on Disability Studies,5,0,0,1,1,0,0,0,2,1001868,Canadian Non-Profit Making,Civil Society,NGO,Europe,Ukraine,1.0,15150,Democratic participation and civil society,0.3
2009/2010,0,UA,UA,Responsive,3118,93320.0,S3116,0,Z020798001,0,1,2,Canadian Centre on Disability Studies,5,0,0,1,1,0,0,0,2,1001868,Canadian Non-Profit Making,Civil Society,NGO,Europe,Ukraine,1.0,15160,Human rights,0.1
2009/2010,0,UA,UA,Responsive,3118,139980.0,S3116,0,Z020798001,0,1,2,Canadian Centre on Disability Studies,5,0,0,1,1,0,0,0,2,1001868,Canadian Non-Profit Making,Civil Society,NGO,Europe,Ukraine,1.0,16010,Social/welfare services,0.15
2009/2010,1,DZ,70,Responsive,3127,390000.0,S4256,0,Z020799001,0,1,0,ITC - International Trade Centre,2,0,0,0,0,0,0,0,2,1003318,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.2,33120,Trade facilitation,1.0
2009/2010,1,EG,70,Responsive,3127,390000.0,S4256,0,Z020799001,0,1,0,ITC - International Trade Centre,2,0,0,0,0,0,0,0,2,1003318,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.2,33120,Trade facilitation,1.0
2009/2010,1,MA,70,Responsive,3127,390000.0,S4256,0,Z020799001,0,1,0,ITC - International Trade Centre,2,0,0,0,0,0,0,0,2,1003318,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.2,33120,Trade facilitation,1.0
2009/2010,1,TN,70,Responsive,3127,390000.0,S4256,0,Z020799001,0,1,0,ITC - International Trade Centre,2,0,0,0,0,0,0,0,2,1003318,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.2,33120,Trade facilitation,1.0
2009/2010,1,JO,130,Responsive,3127,390000.0,S4256,0,Z020799001,0,1,0,ITC - International Trade Centre,3,0,0,0,0,0,0,0,2,1003318,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Asia,Western Asia,0.2,33120,Trade facilitation,1.0
2009/2010,1,MA,70,Responsive,4258,35107.68888,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3333,14010,Water sector policy and administrative management,0.2
2009/2010,1,MA,70,Responsive,4258,17553.84444,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3333,14015,Water resources conservation (including data collection),0.1
2009/2010,1,MA,70,Responsive,4258,52661.53332,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3333,15150,Democratic participation and civil society,0.3
2009/2010,1,MA,70,Responsive,4258,35107.68888,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3333,41010,Environmental policy and administrative management,0.2
2009/2010,1,MA,70,Responsive,4258,35107.68888,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3333,41081,Environmental education/training,0.2
2009/2010,1,TN,70,Responsive,4258,35118.222239999996,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3334,14010,Water sector policy and administrative management,0.2
2009/2010,1,TN,70,Responsive,4258,17559.111119999998,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3334,14015,Water resources conservation (including data collection),0.1
2009/2010,1,TN,70,Responsive,4258,52677.333360000004,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3334,15150,Democratic participation and civil society,0.3
2009/2010,1,TN,70,Responsive,4258,35118.222239999996,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3334,41010,Environmental policy and administrative management,0.2
2009/2010,1,TN,70,Responsive,4258,35118.222239999996,S4256,0,Z020803002,1,1,0,Wetlands International,2,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Africa,Northern Africa,0.3334,41081,Environmental education/training,0.2
2009/2010,1,JO,130,Responsive,4258,35107.68888,S4256,0,Z020803002,1,1,0,Wetlands International,3,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Asia,Western Asia,0.3333,14010,Water sector policy and administrative management,0.2
2009/2010,1,JO,130,Responsive,4258,17553.84444,S4256,0,Z020803002,1,1,0,Wetlands International,3,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Asia,Western Asia,0.3333,14015,Water resources conservation (including data collection),0.1
2009/2010,1,JO,130,Responsive,4258,52661.53332,S4256,0,Z020803002,1,1,0,Wetlands International,3,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Asia,Western Asia,0.3333,15150,Democratic participation and civil society,0.3
2009/2010,1,JO,130,Responsive,4258,35107.68888,S4256,0,Z020803002,1,1,0,Wetlands International,3,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Asia,Western Asia,0.3333,41010,Environmental policy and administrative management,0.2
2009/2010,1,JO,130,Responsive,4258,35107.68888,S4256,0,Z020803002,1,1,0,Wetlands International,3,0,0,0,0,0,0,0,2,1013561,Foreign Non-Profit Making,Civil Society,NGO,Asia,Western Asia,0.3333,41081,Environmental education/training,0.2
2009/2010,0,UA,UA,Responsive,3118,26000.0,S3116,0,Z020809001,0,1,0,Canada Border Services Agency Agence des Services Frontaliers,5,0,0,0,0,0,0,0,1,10850,Canadian Non-Profit Making,Governmental,FEDERAL,Europe,Ukraine,1.0,15110,Public sector policy and administrative management,0.2
2009/2010,0,UA,UA,Responsive,3118,104000.0,S3116,0,Z020809001,0,1,0,Canada Border Services Agency Agence des Services Frontaliers,5,0,0,0,0,0,0,0,1,10850,Canadian Non-Profit Making,Governmental,FEDERAL,Europe,Ukraine,1.0,33120,Trade facilitation,0.8
2009/2010,0,UA,UA,Responsive,3118,180000.0,S3116,0,Z020816001,0,1,0,UNDP - United Nations Development Programme,5,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Europe,Ukraine,1.0,15110,Public sector policy and administrative management,0.3
2009/2010,0,UA,UA,Responsive,3118,60000.0,S3116,0,Z020816001,0,1,0,UNDP - United Nations Development Programme,5,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Europe,Ukraine,1.0,15150,Democratic participation and civil society,0.1
2009/2010,0,UA,UA,Responsive,3118,120000.0,S3116,0,Z020816001,0,1,0,UNDP - United Nations Development Programme,5,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Europe,Ukraine,1.0,25010,Business support services and institutions,0.2
2009/2010,0,UA,UA,Responsive,3118,60000.0,S3116,0,Z020816001,0,1,0,UNDP - United Nations Development Programme,5,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Europe,Ukraine,1.0,31166,Agricultural extension,0.1
2009/2010,0,UA,UA,Responsive,3118,60000.0,S3116,0,Z020816001,0,1,0,UNDP - United Nations Development Programme,5,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Europe,Ukraine,1.0,31181,Agricultural education/training,0.1
2009/2010,0,UA,UA,Responsive,3118,120000.0,S3116,0,Z020816001,0,1,0,UNDP - United Nations Development Programme,5,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Europe,Ukraine,1.0,31194,Agricultural co-operatives,0.2
2009/2010,0,JO,JO,Directive,4266,98310.68,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,15110,Public sector policy and administrative management,0.1
2009/2010,0,JO,JO,Directive,4266,98310.68,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,15150,Democratic participation and civil society,0.1
2009/2010,0,JO,JO,Directive,4266,49155.34,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,15153,Media and free flow of information,0.05
2009/2010,0,JO,JO,Directive,4266,49155.34,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,15160,Human rights,0.05
2009/2010,0,JO,JO,Directive,4266,294932.04,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,16010,Social/welfare services,0.3
2009/2010,0,JO,JO,Directive,4266,147466.02,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,16050,Multi-sector aid for basic social services,0.15
2009/2010,0,JO,JO,Directive,4266,49155.34,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,22010,Communications policy and administrative management,0.05
2009/2010,0,JO,JO,Directive,4266,196621.36,S4256,0,Z020821001,0,1,0,Department of Foreign Affairs and International Trade,3,0,0,1,1,0,0,0,3,10050,Canadian Non-Profit Making,Governmental,FEDERAL,Asia,Jordan,1.0,25010,Business support services and institutions,0.2
2009/2010,1,TN,70,Responsive,3127,45000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,2,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Africa,Northern Africa,0.25,15150,Democratic participation and civil society,0.3
2009/2010,1,TN,70,Responsive,3127,30000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,2,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Africa,Northern Africa,0.25,24040,Informal/semi-formal financial intermediaries,0.2
2009/2010,1,TN,70,Responsive,3127,75000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,2,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Africa,Northern Africa,0.25,25010,Business support services and institutions,0.5
2009/2010,1,JO,130,Responsive,3127,45000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,15150,Democratic participation and civil society,0.3
2009/2010,1,JO,130,Responsive,3127,30000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,24040,Informal/semi-formal financial intermediaries,0.2
2009/2010,1,JO,130,Responsive,3127,75000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,25010,Business support services and institutions,0.5
2009/2010,1,LB,130,Responsive,3127,45000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,15150,Democratic participation and civil society,0.3
2009/2010,1,LB,130,Responsive,3127,30000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,24040,Informal/semi-formal financial intermediaries,0.2
2009/2010,1,LB,130,Responsive,3127,75000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,25010,Business support services and institutions,0.5
2009/2010,1,PS,130,Responsive,3127,45000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,15150,Democratic participation and civil society,0.3
2009/2010,1,PS,130,Responsive,3127,30000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,24040,Informal/semi-formal financial intermediaries,0.2
2009/2010,1,PS,130,Responsive,3127,75000.0,S4256,0,Z020823001,0,0,0,Oxfam-Qu�bec,3,0,0,0,1,0,1,0,3,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Western Asia,0.25,25010,Business support services and institutions,0.5
2009/2010,0,LB,LB,Responsive,4267,11837.656,S4256,0,Z020824001,0,0,0,Oxfam-Qu�bec,3,0,0,0,0,0,0,0,2,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Lebanon,1.0,11330,Vocational training,0.2
2009/2010,0,LB,LB,Responsive,4267,4762.258,S4256,0,Z020824001,0,0,0,Information not available,3,0,0,0,0,0,0,0,2,Information not available,Canadian Profit Making,Individual,CONSULTANT,Asia,Lebanon,1.0,11330,Vocational training,0.2
2009/2010,0,LB,LB,Responsive,4267,11837.656,S4256,0,Z020824001,0,0,0,Oxfam-Qu�bec,3,0,0,0,0,0,0,0,2,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Lebanon,1.0,31194,Agricultural co-operatives,0.2
2009/2010,0,LB,LB,Responsive,4267,4762.258,S4256,0,Z020824001,0,0,0,Information not available,3,0,0,0,0,0,0,0,2,Information not available,Canadian Profit Making,Individual,CONSULTANT,Asia,Lebanon,1.0,31194,Agricultural co-operatives,0.2
2009/2010,0,LB,LB,Responsive,4267,35512.968,S4256,0,Z020824001,0,0,0,Oxfam-Qu�bec,3,0,0,0,0,0,0,0,2,1000838,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Asia,Lebanon,1.0,73010,Reconstruction relief and rehabilitation,0.6
2009/2010,0,LB,LB,Responsive,4267,14286.774,S4256,0,Z020824001,0,0,0,Information not available,3,0,0,0,0,0,0,0,2,Information not available,Canadian Profit Making,Individual,CONSULTANT,Asia,Lebanon,1.0,73010,Reconstruction relief and rehabilitation,0.6
2009/2010,0,IQ,IQ,Responsive,4320,-64.74,S4256,0,Z020827001,0,0,0,UNOPS - United Nations Office for Project Services,3,0,0,0,0,0,0,0,2,1011512,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Asia,Iraq,1.0,91010,Administrative costs,1.0
2009/2010,1,DZ,70,Responsive,3127,92901.50018999999,S4256,0,Z020828001,0,1,0,UNDP - United Nations Development Programme,2,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.13,15130,Legal and judicial development,0.67
2009/2010,1,DZ,70,Responsive,3127,45757.45532,S4256,0,Z020828001,0,1,0,UNDP - United Nations Development Programme,2,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.13,15160,Human rights,0.33
2009/2010,1,MA,70,Responsive,3127,100047.7694,S4256,0,Z020828001,0,1,0,UNDP - United Nations Development Programme,2,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.14,15130,Legal and judicial development,0.67
2009/2010,1,MA,70,Responsive,3127,49277.25957,S4256,0,Z020828001,0,1,0,UNDP - United Nations Development Programme,2,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.14,15160,Human rights,0.33
2009/2010,1,EG,70,Responsive,3127,128632.8464,S4256,0,Z020828001,0,1,0,UNDP - United Nations Development Programme,2,0,0,0,0,0,0,0,2,1001304,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,Africa,Northern Africa,0.18,15130,Legal and judicial development,0.67
